session,T_offset,horizon,universe,split,n,win,E
LONDON,60,90,HIGH_long,Validation,143,0.4825174825174825,-1.9283216783216783
LONDON,60,90,HIGH_long,OOS,38,0.5526315789473685,-5.447368421052632
LONDON,60,90,HIGH_long,Y2025,33,0.5757575757575758,0.7954545454545454
LONDON,60,90,HIGH_long,Y2026,5,0.4,-46.65
LONDON,60,120,ALL_trap,IS,885,0.5028248587570622,-1.3296610169491525
LONDON,60,120,ALL_trap,Validation,300,0.56,2.6283333333333334
LONDON,60,120,ALL_trap,OOS,147,0.4965986394557823,4.272108843537415
LONDON,60,120,ALL_trap,Y2025,106,0.5,5.919811320754717
LONDON,60,120,ALL_trap,Y2026,41,0.4878048780487805,0.012195121951219513
LONDON,60,120,HIGH_trap,IS,359,0.4986072423398329,-0.4853760445682451
LONDON,60,120,HIGH_trap,Validation,143,0.5384615384615384,2.410839160839161
LONDON,60,120,HIGH_trap,OOS,38,0.39473684210526316,0.5526315789473685
LONDON,60,120,HIGH_trap,Y2025,33,0.3939393939393939,-0.44696969696969696
LONDON,60,120,HIGH_trap,Y2026,5,0.4,7.15
LONDON,60,120,LOW_trap,IS,227,0.5330396475770925,-0.5638766519823789
LONDON,60,120,LOW_trap,Validation,55,0.6545454545454545,5.286363636363636
LONDON,60,120,LOW_trap,OOS,62,0.5,7.467741935483871
LONDON,60,120,LOW_trap,Y2025,42,0.5238095238095238,5.696428571428571
LONDON,60,120,LOW_trap,Y2026,20,0.45,11.1875
LONDON,60,120,HIGH_long,IS,359,0.532033426183844,0.5522284122562674
LONDON,60,120,HIGH_long,Validation,143,0.4405594405594406,-1.722027972027972
LONDON,60,120,HIGH_long,OOS,38,0.5526315789473685,-4.7631578947368425
LONDON,60,120,HIGH_long,Y2025,33,0.5757575757575758,2.3106060606060606
LONDON,60,120,HIGH_long,Y2026,5,0.4,-51.45
LONDON,90,15,ALL_trap,IS,710,0.5197183098591549,0.10246478873239437
LONDON,90,15,ALL_trap,Validation,237,0.4978902953586498,-1.1476793248945147
LONDON,90,15,ALL_trap,OOS,119,0.5378151260504201,1.5945378151260505
LONDON,90,15,ALL_trap,Y2025,72,0.5694444444444444,1.2569444444444444
LONDON,90,15,ALL_trap,Y2026,47,0.48936170212765956,2.1117021276595747
LONDON,90,15,HIGH_trap,IS,311,0.5498392282958199,0.38183279742765275
LONDON,90,15,HIGH_trap,Validation,120,0.5416666666666666,-0.43125
LONDON,90,15,HIGH_trap,OOS,35,0.6571428571428571,6.607142857142857
LONDON,90,15,HIGH_trap,Y2025,23,0.7391304347826086,8.41304347826087
LONDON,90,15,HIGH_trap,Y2026,12,0.5,3.1458333333333335
LONDON,90,15,LOW_trap,IS,160,0.4375,-1.4171875
LONDON,90,15,LOW_trap,Validation,39,0.46153846153846156,-0.28205128205128205
LONDON,90,15,LOW_trap,OOS,43,0.46511627906976744,-0.10465116279069768
LONDON,90,15,LOW_trap,Y2025,25,0.48,-0.56
LONDON,90,15,LOW_trap,Y2026,18,0.4444444444444444,0.5277777777777778
