session_date,time,year,width,width_atr,n,threshold
2019-05-29,2019-05-29 10:01:00-04:00,2019,17.25,2.387543252595156,15,2.5
2019-05-29,2019-05-29 12:20:00-04:00,2019,11.75,2.4226804123711343,15,2.5
2019-05-30,2019-05-30 10:29:00-04:00,2019,10.5,2.4778761061946906,15,2.5
2019-05-30,2019-05-30 13:46:00-04:00,2019,8.75,2.3728813559322033,15,2.5
2019-05-31,2019-05-31 10:37:00-04:00,2019,11.75,2.292682926829268,15,2.5
2019-05-31,2019-05-31 11:32:00-04:00,2019,10.5,2.4207492795389047,15,2.5
2019-05-31,2019-05-31 13:28:00-04:00,2019,7.5,2.18978102189781,15,2.5
2019-06-03,2019-06-03 13:45:00-04:00,2019,28.75,2.087114337568058,15,2.5
2019-06-04,2019-06-04 10:40:00-04:00,2019,14.5,2.235067437379576,15,2.5
2019-06-04,2019-06-04 11:41:00-04:00,2019,10.75,2.1882951653944023,15,2.5
2019-06-05,2019-06-05 10:17:00-04:00,2019,21.75,2.4033149171270716,15,2.5
2019-06-06,2019-06-06 09:57:00-04:00,2019,20.25,2.477064220183486,15,2.5
2019-06-07,2019-06-07 09:54:00-04:00,2019,17.0,2.3859649122807016,15,2.5
2019-06-07,2019-06-07 12:55:00-04:00,2019,7.0,2.1132075471698113,15,2.5
2019-06-10,2019-06-10 10:35:00-04:00,2019,12.0,2.341463414634146,15,2.5
2019-06-11,2019-06-11 09:54:00-04:00,2019,23.25,2.3846153846153846,15,2.5
2019-06-11,2019-06-11 11:17:00-04:00,2019,12.75,2.4938875305623474,15,2.5
2019-06-11,2019-06-11 12:17:00-04:00,2019,12.0,2.3300970873786406,15,2.5
2019-06-11,2019-06-11 14:19:00-04:00,2019,8.25,2.3826714801444044,15,2.5
2019-06-12,2019-06-12 09:57:00-04:00,2019,17.5,2.356902356902357,15,2.5
2019-06-12,2019-06-12 14:02:00-04:00,2019,5.5,2.2448979591836733,15,2.5
2019-06-13,2019-06-13 09:58:00-04:00,2019,13.5,2.4379232505643342,15,2.5
2019-06-13,2019-06-13 13:20:00-04:00,2019,6.0,2.4242424242424243,15,2.5
2019-06-14,2019-06-14 10:06:00-04:00,2019,15.0,2.2018348623853212,15,2.5
2019-06-17,2019-06-17 10:10:00-04:00,2019,12.0,2.4742268041237114,15,2.5
2019-06-17,2019-06-17 11:22:00-04:00,2019,8.5,2.4028268551236747,15,2.5
2019-06-18,2019-06-18 09:57:00-04:00,2019,24.5,2.260668973471742,15,2.5
2019-06-19,2019-06-19 10:11:00-04:00,2019,10.75,2.3691460055096423,15,2.5
2019-06-20,2019-06-20 09:49:00-04:00,2019,16.5,2.467289719626168,15,2.5
2019-06-21,2019-06-21 09:49:00-04:00,2019,16.5,2.23728813559322,15,2.5
2019-06-24,2019-06-24 11:17:00-04:00,2019,7.0,2.129277566539924,15,2.5
2019-06-25,2019-06-25 10:06:00-04:00,2019,11.75,2.473684210526316,15,2.5
2019-06-25,2019-06-25 11:06:00-04:00,2019,10.25,1.9854721549636805,15,2.5
2019-06-25,2019-06-25 11:57:00-04:00,2019,5.25,2.2222222222222223,15,2.5
2019-06-26,2019-06-26 11:51:00-04:00,2019,9.25,2.2981366459627326,15,2.5
2019-06-27,2019-06-27 10:33:00-04:00,2019,10.25,2.484848484848485,15,2.5
2019-06-28,2019-06-28 10:05:00-04:00,2019,11.75,2.243436754176611,15,2.5
2019-07-01,2019-07-01 10:00:00-04:00,2019,15.5,2.335216572504708,15,2.5
2019-07-02,2019-07-02 11:05:00-04:00,2019,7.5,2.3346303501945527,15,2.5
2019-07-03,2019-07-03 09:50:00-04:00,2019,11.5,2.402088772845953,15,2.5
2019-07-03,2019-07-03 11:47:00-04:00,2019,5.75,2.358974358974359,15,2.5
2019-07-04,2019-07-04 09:52:00-04:00,2019,2.25,1.9354838709677418,15,2.5
2019-07-04,2019-07-04 10:36:00-04:00,2019,2.25,2.4657534246575343,15,2.5
2019-07-05,2019-07-05 09:49:00-04:00,2019,14.0,2.196078431372549,15,2.5
2019-07-08,2019-07-08 09:53:00-04:00,2019,12.0,2.138084632516704,15,2.5
2019-07-09,2019-07-09 09:49:00-04:00,2019,15.75,2.5,15,2.5
2019-07-09,2019-07-09 10:50:00-04:00,2019,7.0,2.47787610619469,15,2.5
2019-07-10,2019-07-10 10:03:00-04:00,2019,11.5,2.048997772828508,15,2.5
2019-07-10,2019-07-10 12:47:00-04:00,2019,6.25,2.262443438914027,15,2.5
2019-07-10,2019-07-10 14:45:00-04:00,2019,6.5,1.9548872180451127,15,2.5
2019-07-11,2019-07-11 09:58:00-04:00,2019,11.75,2.315270935960591,15,2.5
2019-07-11,2019-07-11 10:46:00-04:00,2019,9.25,2.364217252396166,15,2.5
2019-07-12,2019-07-12 11:01:00-04:00,2019,8.75,2.456140350877193,15,2.5
2019-07-12,2019-07-12 11:46:00-04:00,2019,5.5,2.458100558659218,15,2.5
2019-07-15,2019-07-15 10:34:00-04:00,2019,7.0,2.231075697211155,15,2.5
2019-07-15,2019-07-15 11:50:00-04:00,2019,5.5,2.4719101123595504,15,2.5
2019-07-16,2019-07-16 09:56:00-04:00,2019,7.75,2.450592885375494,15,2.5
2019-07-17,2019-07-17 09:52:00-04:00,2019,10.0,1.9801980198019802,15,2.5
2019-07-17,2019-07-17 11:24:00-04:00,2019,6.5,2.429906542056075,15,2.5
2019-07-17,2019-07-17 13:19:00-04:00,2019,4.75,2.5,15,2.5
2019-07-18,2019-07-18 09:54:00-04:00,2019,12.5,2.4038461538461537,15,2.5
2019-07-19,2019-07-19 11:55:00-04:00,2019,11.25,2.4324324324324325,15,2.5
2019-07-19,2019-07-19 12:41:00-04:00,2019,6.25,2.336448598130841,15,2.5
2019-07-19,2019-07-19 13:23:00-04:00,2019,6.0,2.4,15,2.5
2019-07-22,2019-07-22 11:51:00-04:00,2019,6.75,2.297872340425532,15,2.5
2019-07-22,2019-07-22 12:55:00-04:00,2019,5.75,2.3958333333333335,15,2.5
2019-07-22,2019-07-22 13:30:00-04:00,2019,4.5,2.368421052631579,15,2.5
2019-07-23,2019-07-23 10:54:00-04:00,2019,6.25,2.314814814814815,15,2.5
2019-07-24,2019-07-24 12:07:00-04:00,2019,6.25,2.314814814814815,15,2.5
2019-07-25,2019-07-25 10:13:00-04:00,2019,11.5,2.340966921119593,15,2.5
2019-07-25,2019-07-25 14:25:00-04:00,2019,8.5,2.5,15,2.5
2019-07-26,2019-07-26 09:52:00-04:00,2019,12.75,2.015810276679842,15,2.5
2019-07-26,2019-07-26 11:52:00-04:00,2019,5.75,2.5,15,2.5
2019-07-29,2019-07-29 11:16:00-04:00,2019,8.25,2.4535315985130115,15,2.5
2019-07-29,2019-07-29 11:52:00-04:00,2019,5.5,2.1359223300970873,15,2.5
2019-07-30,2019-07-30 09:51:00-04:00,2019,16.5,2.1818181818181817,15,2.5
2019-07-30,2019-07-30 11:30:00-04:00,2019,5.5,2.0091324200913245,15,2.5
2019-07-30,2019-07-30 14:18:00-04:00,2019,7.25,2.230769230769231,15,2.5
2019-07-31,2019-07-31 10:45:00-04:00,2019,9.0,2.4573378839590445,15,2.5
2019-08-01,2019-08-01 09:49:00-04:00,2019,21.75,2.4066390041493775,15,2.5
2019-08-01,2019-08-01 11:19:00-04:00,2019,12.0,2.237762237762238,15,2.5
2019-08-01,2019-08-01 12:11:00-04:00,2019,8.25,2.4444444444444446,15,2.5
2019-08-02,2019-08-02 09:57:00-04:00,2019,29.5,2.3671013039117352,15,2.5
2019-08-02,2019-08-02 11:01:00-04:00,2019,18.25,2.4092409240924093,15,2.5
2019-08-02,2019-08-02 12:09:00-04:00,2019,19.5,2.345864661654135,15,2.5
2019-08-05,2019-08-05 10:52:00-04:00,2019,19.0,2.4398073836276084,15,2.5
2019-08-05,2019-08-05 11:42:00-04:00,2019,14.75,2.2390891840607208,15,2.5
2019-08-06,2019-08-06 10:37:00-04:00,2019,21.25,2.3776223776223775,15,2.5
2019-08-06,2019-08-06 12:37:00-04:00,2019,16.75,2.5,15,2.5
2019-08-07,2019-08-07 10:46:00-04:00,2019,31.0,2.380038387715931,15,2.5
2019-08-08,2019-08-08 10:10:00-04:00,2019,18.0,2.4283305227655987,15,2.5
2019-08-08,2019-08-08 12:32:00-04:00,2019,8.0,2.3529411764705883,15,2.5
2019-08-09,2019-08-09 11:19:00-04:00,2019,14.75,2.3274161735700196,15,2.5
2019-08-09,2019-08-09 12:16:00-04:00,2019,14.75,2.4634655532359084,15,2.5
2019-08-09,2019-08-09 13:12:00-04:00,2019,17.0,1.8862690707350902,15,2.5
2019-08-09,2019-08-09 13:50:00-04:00,2019,12.25,2.413793103448276,15,2.5
2019-08-12,2019-08-12 09:49:00-04:00,2019,28.0,2.31404958677686,15,2.5
2019-08-12,2019-08-12 11:59:00-04:00,2019,12.0,2.4742268041237114,15,2.5
2019-08-12,2019-08-12 13:13:00-04:00,2019,10.25,2.433234421364985,15,2.5
2019-08-13,2019-08-13 10:16:00-04:00,2019,25.5,2.328767123287671,15,2.5
2019-08-14,2019-08-14 10:17:00-04:00,2019,23.0,2.402088772845953,15,2.5
2019-08-15,2019-08-15 10:46:00-04:00,2019,22.0,2.417582417582418,15,2.5
2019-08-15,2019-08-15 11:42:00-04:00,2019,16.75,2.467771639042357,15,2.5
2019-08-15,2019-08-15 13:17:00-04:00,2019,13.25,2.488262910798122,15,2.5
2019-08-16,2019-08-16 09:49:00-04:00,2019,16.5,2.3076923076923075,15,2.5
2019-08-19,2019-08-19 10:05:00-04:00,2019,11.5,2.305764411027569,15,2.5
2019-08-20,2019-08-20 09:49:00-04:00,2019,19.0,2.1560283687943262,15,2.5
2019-08-21,2019-08-21 09:55:00-04:00,2019,12.25,2.4378109452736316,15,2.5
2019-08-22,2019-08-22 10:00:00-04:00,2019,10.25,1.8141592920353982,15,2.5
2019-08-22,2019-08-22 10:51:00-04:00,2019,18.25,2.1251819505094613,15,2.5
2019-08-22,2019-08-22 12:01:00-04:00,2019,8.25,2.299651567944251,15,2.5
2019-08-22,2019-08-22 14:07:00-04:00,2019,6.25,2.4271844660194173,15,2.5
2019-08-23,2019-08-23 10:29:00-04:00,2019,23.75,2.4203821656050954,15,2.5
2019-08-23,2019-08-23 11:25:00-04:00,2019,38.75,2.308265078183172,15,2.5
2019-08-23,2019-08-23 12:11:00-04:00,2019,20.0,2.4539877300613497,15,2.5
2019-08-26,2019-08-26 11:30:00-04:00,2019,17.0,2.4548736462093865,15,2.5
2019-08-27,2019-08-27 10:06:00-04:00,2019,15.5,2.0394736842105265,15,2.5
2019-08-28,2019-08-28 10:57:00-04:00,2019,12.75,2.1794871794871797,15,2.5
2019-08-29,2019-08-29 10:53:00-04:00,2019,25.0,2.4968789013732837,15,2.5
2019-08-30,2019-08-30 09:55:00-04:00,2019,14.0,2.488888888888889,15,2.5
2019-09-02,2019-09-02 12:18:00-04:00,2019,13.5,1.9148936170212767,15,2.5
2019-09-03,2019-09-03 10:19:00-04:00,2019,24.25,2.2120866590649944,15,2.5
2019-09-04,2019-09-04 10:03:00-04:00,2019,14.75,2.3505976095617527,15,2.5
2019-09-04,2019-09-04 11:13:00-04:00,2019,7.25,2.4786324786324787,15,2.5
2019-09-04,2019-09-04 13:19:00-04:00,2019,5.75,2.358974358974359,15,2.5
2019-09-05,2019-09-05 12:36:00-04:00,2019,6.75,2.3376623376623376,15,2.5
2019-09-06,2019-09-06 10:13:00-04:00,2019,16.0,2.5,15,2.5
2019-09-09,2019-09-09 10:17:00-04:00,2019,10.5,2.320441988950276,15,2.5
2019-09-09,2019-09-09 11:29:00-04:00,2019,8.0,2.4242424242424243,15,2.5
2019-09-10,2019-09-10 14:24:00-04:00,2019,9.25,2.1637426900584793,15,2.5
2019-09-11,2019-09-11 10:27:00-04:00,2019,11.5,2.479784366576819,15,2.5
2019-09-11,2019-09-11 13:14:00-04:00,2019,5.75,2.2549019607843137,15,2.5
2019-09-12,2019-09-12 10:29:00-04:00,2019,29.25,2.465753424657534,15,2.5
2019-09-12,2019-09-12 13:24:00-04:00,2019,6.5,2.260869565217391,15,2.5
2019-09-13,2019-09-13 11:02:00-04:00,2019,9.0,2.271293375394322,15,2.5
2019-09-13,2019-09-13 12:38:00-04:00,2019,8.25,2.5,15,2.5
2019-09-13,2019-09-13 13:34:00-04:00,2019,4.5,2.4161073825503356,15,2.5
2019-09-16,2019-09-16 09:49:00-04:00,2019,18.25,2.143906020558003,15,2.5
2019-09-17,2019-09-17 12:03:00-04:00,2019,5.25,2.2950819672131146,15,2.5
2019-09-17,2019-09-17 14:24:00-04:00,2019,5.0,2.2222222222222223,15,2.5
2019-09-18,2019-09-18 09:58:00-04:00,2019,11.5,2.4932249322493227,15,2.5
2019-09-19,2019-09-19 10:45:00-04:00,2019,7.0,2.3728813559322033,15,2.5
2019-09-20,2019-09-20 10:30:00-04:00,2019,8.5,2.4727272727272727,15,2.5
2019-09-23,2019-09-23 14:40:00-04:00,2019,4.5,2.2784810126582276,15,2.5
2019-09-24,2019-09-24 10:37:00-04:00,2019,15.0,2.4291497975708505,15,2.5
2019-09-25,2019-09-25 10:26:00-04:00,2019,19.0,2.310030395136778,15,2.5
2019-09-25,2019-09-25 13:35:00-04:00,2019,7.25,2.301587301587302,15,2.5
2019-09-25,2019-09-25 14:22:00-04:00,2019,7.25,2.377049180327869,15,2.5
2019-09-26,2019-09-26 09:50:00-04:00,2019,17.5,2.247191011235955,15,2.5
2019-09-27,2019-09-27 11:54:00-04:00,2019,25.25,1.9980217606330366,15,2.5
2019-09-30,2019-09-30 10:04:00-04:00,2019,15.75,2.413793103448276,15,2.5
2019-09-30,2019-09-30 11:40:00-04:00,2019,9.25,2.305295950155763,15,2.5
2019-09-30,2019-09-30 13:10:00-04:00,2019,5.0,2.484472049689441,15,2.5
2019-10-01,2019-10-01 09:59:00-04:00,2019,10.0,2.2598870056497176,15,2.5
2019-10-01,2019-10-01 10:41:00-04:00,2019,17.25,2.4686940966010735,15,2.5
2019-10-02,2019-10-02 10:46:00-04:00,2019,19.5,2.4186046511627906,15,2.5
2019-10-03,2019-10-03 10:17:00-04:00,2019,32.75,2.316534040671972,15,2.5
2019-10-03,2019-10-03 12:00:00-04:00,2019,13.25,2.366071428571429,15,2.5
2019-10-04,2019-10-04 09:49:00-04:00,2019,24.0,2.2094361334867663,15,2.5
2019-10-07,2019-10-07 09:51:00-04:00,2019,17.75,2.406779661016949,15,2.5
2019-10-08,2019-10-08 11:10:00-04:00,2019,15.0,2.255639097744361,15,2.5
2019-10-08,2019-10-08 13:03:00-04:00,2019,15.0,2.4,15,2.5
2019-10-08,2019-10-08 14:19:00-04:00,2019,11.75,2.4671916010498687,15,2.5
2019-10-09,2019-10-09 10:11:00-04:00,2019,16.0,2.2816399286987523,15,2.5
2019-10-10,2019-10-10 10:36:00-04:00,2019,10.75,2.15,15,2.5
2019-10-11,2019-10-11 10:04:00-04:00,2019,15.0,2.4291497975708505,15,2.5
2019-10-14,2019-10-14 10:53:00-04:00,2019,7.0,2.1705426356589146,15,2.5
2019-10-14,2019-10-14 12:35:00-04:00,2019,6.5,2.5,15,2.5
2019-10-14,2019-10-14 14:27:00-04:00,2019,4.5,2.4161073825503356,15,2.5
2019-10-15,2019-10-15 09:52:00-04:00,2019,9.5,2.3170731707317076,15,2.5
2019-10-15,2019-10-15 12:22:00-04:00,2019,5.25,2.258064516129032,15,2.5
2019-10-16,2019-10-16 09:51:00-04:00,2019,14.25,2.355371900826446,15,2.5
2019-10-17,2019-10-17 11:25:00-04:00,2019,9.25,2.334384858044164,15,2.5
2019-10-18,2019-10-18 12:35:00-04:00,2019,12.5,2.2123893805309733,15,2.5
2019-10-18,2019-10-18 14:38:00-04:00,2019,7.0,2.4454148471615724,15,2.5
2019-10-21,2019-10-21 10:37:00-04:00,2019,9.75,2.4683544303797467,15,2.5
2019-10-22,2019-10-22 10:51:00-04:00,2019,9.0,2.5,15,2.5
2019-10-23,2019-10-23 09:54:00-04:00,2019,13.5,2.2929936305732483,15,2.5
2019-10-24,2019-10-24 09:49:00-04:00,2019,11.75,1.9957537154989384,15,2.5
2019-10-24,2019-10-24 10:53:00-04:00,2019,7.0,2.036363636363636,15,2.5
2019-10-24,2019-10-24 13:49:00-04:00,2019,5.75,2.383419689119171,15,2.5
2019-10-25,2019-10-25 09:49:00-04:00,2019,13.25,2.360801781737194,15,2.5
2019-10-25,2019-10-25 10:37:00-04:00,2019,9.5,2.435897435897436,15,2.5
2019-10-25,2019-10-25 11:55:00-04:00,2019,7.75,2.2878228782287824,15,2.5
2019-10-25,2019-10-25 13:52:00-04:00,2019,5.0,2.484472049689441,15,2.5
2019-10-25,2019-10-25 14:26:00-04:00,2019,5.0,2.469135802469136,15,2.5
2019-10-28,2019-10-28 10:07:00-04:00,2019,9.5,2.1288515406162465,15,2.5
2019-10-29,2019-10-29 09:51:00-04:00,2019,10.75,2.222222222222222,15,2.5
2019-10-29,2019-10-29 11:06:00-04:00,2019,9.75,2.4,15,2.5
2019-10-30,2019-10-30 10:19:00-04:00,2019,15.25,2.2676579925650557,15,2.5
2019-10-31,2019-10-31 09:58:00-04:00,2019,16.25,2.3636363636363638,15,2.5
2019-10-31,2019-10-31 12:53:00-04:00,2019,9.0,2.4489795918367347,15,2.5
2019-11-01,2019-11-01 10:17:00-04:00,2019,9.75,1.9948849104859334,15,2.5
2019-11-04,2019-11-04 10:16:00-05:00,2019,9.5,2.3974763406940065,15,2.5
2019-11-05,2019-11-05 13:06:00-05:00,2019,4.0,2.191780821917808,15,2.5
2019-11-06,2019-11-06 09:49:00-05:00,2019,10.5,2.0843672456575684,15,2.5
2019-11-07,2019-11-07 09:52:00-05:00,2019,11.0,2.4444444444444446,15,2.5
2019-11-08,2019-11-08 09:55:00-05:00,2019,8.0,2.162162162162162,15,2.5
2019-11-08,2019-11-08 12:04:00-05:00,2019,4.25,2.207792207792208,15,2.5
2019-11-11,2019-11-11 10:23:00-05:00,2019,6.5,2.2317596566523603,15,2.5
2019-11-12,2019-11-12 10:35:00-05:00,2019,5.75,2.433862433862434,15,2.5
2019-11-13,2019-11-13 10:17:00-05:00,2019,7.0,2.0289855072463765,15,2.5
2019-11-14,2019-11-14 10:02:00-05:00,2019,10.25,2.4260355029585803,15,2.5
2019-11-15,2019-11-15 09:49:00-05:00,2019,9.25,2.038567493112948,15,2.5
2019-11-18,2019-11-18 10:13:00-05:00,2019,9.75,2.5,15,2.5
2019-11-18,2019-11-18 12:02:00-05:00,2019,5.25,2.1538461538461537,15,2.5
2019-11-19,2019-11-19 10:46:00-05:00,2019,7.0,1.958041958041958,15,2.5
2019-11-19,2019-11-19 13:01:00-05:00,2019,4.75,2.375,15,2.5
2019-11-20,2019-11-20 11:26:00-05:00,2019,6.5,2.2707423580786026,15,2.5
2019-11-21,2019-11-21 10:00:00-05:00,2019,14.25,2.472885032537961,15,2.5
2019-11-22,2019-11-22 10:53:00-05:00,2019,10.75,2.478386167146974,15,2.5
2019-11-25,2019-11-25 09:50:00-05:00,2019,9.75,2.484076433121019,15,2.5
2019-11-25,2019-11-25 11:30:00-05:00,2019,4.5,2.2784810126582276,15,2.5
2019-11-26,2019-11-26 11:52:00-05:00,2019,6.75,2.109375,15,2.5
2019-11-27,2019-11-27 10:27:00-05:00,2019,4.25,2.111801242236025,15,2.5
2019-11-28,2019-11-28 09:53:00-05:00,2019,2.75,2.4444444444444446,15,2.5
2019-11-28,2019-11-28 11:52:00-05:00,2019,2.0,2.5,15,2.5
2019-11-29,2019-11-29 10:17:00-05:00,2019,6.0,2.4742268041237114,15,2.5
2019-12-02,2019-12-02 11:02:00-05:00,2019,16.0,2.2939068100358426,15,2.5
2019-12-02,2019-12-02 12:43:00-05:00,2019,9.0,1.81360201511335,15,2.5
2019-12-03,2019-12-03 10:45:00-05:00,2019,15.25,2.411067193675889,15,2.5
2019-12-03,2019-12-03 12:34:00-05:00,2019,7.0,2.4454148471615724,15,2.5
2019-12-04,2019-12-04 10:45:00-05:00,2019,8.25,2.471910112359551,15,2.5
2019-12-05,2019-12-05 09:49:00-05:00,2019,14.0,2.4295010845986984,15,2.5
2019-12-06,2019-12-06 10:10:00-05:00,2019,7.75,2.4313725490196076,15,2.5
2019-12-09,2019-12-09 09:56:00-05:00,2019,7.75,2.019543973941368,15,2.5
2019-12-09,2019-12-09 10:56:00-05:00,2019,4.75,1.9387755102040816,15,2.5
2019-12-09,2019-12-09 12:14:00-05:00,2019,4.25,2.4113475177304964,15,2.5
2019-12-09,2019-12-09 13:12:00-05:00,2019,3.5,2.3728813559322033,15,2.5
2019-12-10,2019-12-10 10:00:00-05:00,2019,12.5,2.3923444976076556,15,2.5
2019-12-10,2019-12-10 10:45:00-05:00,2019,6.25,2.2831050228310503,15,2.5
2019-12-11,2019-12-11 10:20:00-05:00,2019,6.0,2.2641509433962264,15,2.5
2019-12-12,2019-12-12 09:53:00-05:00,2019,26.5,2.422857142857143,15,2.5
2019-12-12,2019-12-12 10:32:00-05:00,2019,11.75,2.3918575063613234,15,2.5
2019-12-13,2019-12-13 09:50:00-05:00,2019,21.25,2.478134110787172,15,2.5
2019-12-13,2019-12-13 12:35:00-05:00,2019,7.75,2.4313725490196076,15,2.5
2019-12-16,2019-12-16 10:39:00-05:00,2019,5.0,2.312138728323699,15,2.5
2019-12-16,2019-12-16 12:55:00-05:00,2019,2.5,2.5,15,2.5
2019-12-17,2019-12-17 09:55:00-05:00,2019,9.25,2.096317280453258,15,2.5
2019-12-18,2019-12-18 10:30:00-05:00,2019,5.5,2.4444444444444446,15,2.5
2019-12-18,2019-12-18 12:05:00-05:00,2019,3.75,2.380952380952381,15,2.5
2019-12-19,2019-12-19 09:49:00-05:00,2019,8.5,2.2666666666666666,15,2.5
2019-12-19,2019-12-19 12:16:00-05:00,2019,3.25,2.3008849557522124,15,2.5
2019-12-19,2019-12-19 13:30:00-05:00,2019,1.75,1.8666666666666667,15,2.5
2019-12-20,2019-12-20 09:53:00-05:00,2019,10.0,2.3054755043227666,15,2.5
2019-12-23,2019-12-23 09:52:00-05:00,2019,8.5,2.490842490842491,15,2.5
2019-12-24,2019-12-24 10:20:00-05:00,2019,4.5,2.1818181818181817,15,2.5
2019-12-24,2019-12-24 11:47:00-05:00,2019,2.5,1.8348623853211008,15,2.5
2019-12-26,2019-12-26 10:15:00-05:00,2019,4.75,2.4203821656050954,15,2.5
2019-12-26,2019-12-26 12:28:00-05:00,2019,4.0,2.406015037593985,15,2.5
2019-12-27,2019-12-27 14:08:00-05:00,2019,4.0,2.4615384615384617,15,2.5
2019-12-30,2019-12-30 10:31:00-05:00,2019,14.5,2.176360225140713,15,2.5
2019-12-30,2019-12-30 11:36:00-05:00,2019,8.0,2.4521072796934864,15,2.5
2019-12-31,2019-12-31 09:50:00-05:00,2019,16.75,2.2075782537067545,15,2.5
2020-01-02,2020-01-02 11:11:00-05:00,2020,6.5,2.251082251082251,15,2.5
2020-01-03,2020-01-03 10:39:00-05:00,2020,11.5,2.408376963350785,15,2.5
2020-01-06,2020-01-06 10:58:00-05:00,2020,9.5,2.2157434402332363,15,2.5
2020-01-06,2020-01-06 14:46:00-05:00,2020,3.75,2.142857142857143,15,2.5
2020-01-07,2020-01-07 09:54:00-05:00,2020,18.5,2.305295950155763,15,2.5
2020-01-07,2020-01-07 10:50:00-05:00,2020,13.25,2.4651162790697674,15,2.5
2020-01-07,2020-01-07 12:45:00-05:00,2020,6.25,2.262443438914027,15,2.5
2020-01-08,2020-01-08 09:49:00-05:00,2020,18.5,2.3794212218649515,15,2.5
2020-01-09,2020-01-09 10:16:00-05:00,2020,13.5,2.471395881006865,15,2.5
2020-01-09,2020-01-09 14:30:00-05:00,2020,3.75,1.829268292682927,15,2.5
2020-01-10,2020-01-10 12:26:00-05:00,2020,12.25,2.4257425742574257,15,2.5
2020-01-13,2020-01-13 10:46:00-05:00,2020,8.5,2.2666666666666666,15,2.5
2020-01-13,2020-01-13 12:15:00-05:00,2020,7.0,2.47787610619469,15,2.5
2020-01-13,2020-01-13 14:41:00-05:00,2020,3.5,2.2764227642276422,15,2.5
2020-01-14,2020-01-14 10:22:00-05:00,2020,11.5,2.5,15,2.5
2020-01-14,2020-01-14 11:38:00-05:00,2020,8.25,2.357142857142857,15,2.5
2020-01-14,2020-01-14 13:58:00-05:00,2020,19.0,2.2585438335809807,15,2.5
2020-01-15,2020-01-15 10:08:00-05:00,2020,9.0,2.175226586102719,15,2.5
2020-01-15,2020-01-15 11:28:00-05:00,2020,8.75,2.413793103448276,15,2.5
2020-01-16,2020-01-16 10:19:00-05:00,2020,9.25,2.364217252396166,15,2.5
2020-01-16,2020-01-16 11:58:00-05:00,2020,5.0,2.439024390243903,15,2.5
2020-01-17,2020-01-17 09:55:00-05:00,2020,11.0,2.2680412371134024,15,2.5
2020-01-20,2020-01-20 09:49:00-05:00,2020,3.75,2.290076335877863,15,2.5
2020-01-21,2020-01-21 11:31:00-05:00,2020,6.0,2.341463414634146,15,2.5
2020-01-22,2020-01-22 10:21:00-05:00,2020,8.5,2.145110410094637,15,2.5
2020-01-22,2020-01-22 12:12:00-05:00,2020,7.25,2.3868312757201644,15,2.5
2020-01-23,2020-01-23 10:20:00-05:00,2020,11.25,2.3136246786632393,15,2.5
2020-01-24,2020-01-24 09:49:00-05:00,2020,15.75,2.32902033271719,15,2.5
2020-01-24,2020-01-24 11:36:00-05:00,2020,15.25,2.186379928315412,15,2.5
2020-01-27,2020-01-27 09:57:00-05:00,2020,23.0,2.288557213930348,15,2.5
2020-01-28,2020-01-28 09:50:00-05:00,2020,21.75,2.4964131994261116,15,2.5
2020-01-29,2020-01-29 10:18:00-05:00,2020,19.0,2.3420647149460705,15,2.5
2020-01-29,2020-01-29 12:34:00-05:00,2020,5.75,2.346938775510204,15,2.5
2020-01-29,2020-01-29 14:18:00-05:00,2020,14.25,2.3799582463465554,15,2.5
2020-01-30,2020-01-30 09:50:00-05:00,2020,21.5,2.2994652406417115,15,2.5
2020-01-31,2020-01-31 13:23:00-05:00,2020,14.0,2.1789883268482493,15,2.5
2020-02-03,2020-02-03 10:23:00-05:00,2020,19.0,2.4836601307189543,15,2.5
2020-02-04,2020-02-04 10:02:00-05:00,2020,17.25,2.2366288492706645,15,2.5
2020-02-04,2020-02-04 12:32:00-05:00,2020,10.0,2.416918429003021,15,2.5
2020-02-05,2020-02-05 10:04:00-05:00,2020,21.25,1.9428571428571428,15,2.5
2020-02-05,2020-02-05 11:23:00-05:00,2020,13.0,2.3423423423423424,15,2.5
2020-02-05,2020-02-05 12:41:00-05:00,2020,10.0,2.4096385542168672,15,2.5
2020-02-05,2020-02-05 14:35:00-05:00,2020,8.0,2.4615384615384617,15,2.5
2020-02-06,2020-02-06 11:57:00-05:00,2020,8.75,2.2950819672131146,15,2.5
2020-02-07,2020-02-07 09:49:00-05:00,2020,22.75,1.989071038251366,15,2.5
2020-02-07,2020-02-07 13:53:00-05:00,2020,13.0,2.3744292237442925,15,2.5
2020-02-10,2020-02-10 10:12:00-05:00,2020,12.0,2.096069868995633,15,2.5
2020-02-11,2020-02-11 09:58:00-05:00,2020,15.25,2.411067193675889,15,2.5
2020-02-11,2020-02-11 11:13:00-05:00,2020,10.75,2.443181818181818,15,2.5
2020-02-12,2020-02-12 10:26:00-05:00,2020,17.0,2.459312839059675,15,2.5
2020-02-12,2020-02-12 12:04:00-05:00,2020,7.5,2.390438247011952,15,2.5
2020-02-12,2020-02-12 12:47:00-05:00,2020,6.5,2.1311475409836067,15,2.5
2020-02-13,2020-02-13 09:49:00-05:00,2020,15.25,1.804733727810651,15,2.5
2020-02-14,2020-02-14 10:02:00-05:00,2020,18.25,2.4212271973466004,15,2.5
