session_date,time,year,side,width,width_atr,magnitude_atr,speed_atr
2013-06-10,2013-06-10 10:35:00-04:00,2013,long,6.25,3.378378378378378,1.4864864864864864,1.081081081081081
2013-06-10,2013-06-10 11:33:00-04:00,2013,short,3.5,2.295081967213115,0.819672131147541,1.3114754098360657
2013-06-11,2013-06-11 11:15:00-04:00,2013,long,4.25,2.236842105263158,0.9210526315789475,1.842105263157895
2013-06-12,2013-06-12 11:16:00-04:00,2013,short,6.0,3.243243243243243,1.4864864864864864,1.4864864864864864
2013-06-13,2013-06-13 11:48:00-04:00,2013,long,4.25,2.8333333333333335,1.1666666666666667,1.5
2013-06-13,2013-06-13 12:33:00-04:00,2013,long,2.0,2.2535211267605635,1.1267605633802817,1.1267605633802817
2013-06-13,2013-06-13 13:36:00-04:00,2013,short,2.25,2.3376623376623376,1.2987012987012987,1.2987012987012987
2013-06-13,2013-06-13 14:17:00-04:00,2013,long,2.25,1.978021978021978,1.5384615384615385,2.197802197802198
2013-06-14,2013-06-14 10:26:00-04:00,2013,short,4.0,2.302158273381295,1.0071942446043165,1.2949640287769784
2013-06-17,2013-06-17 10:44:00-04:00,2013,short,4.0,2.807017543859649,0.7017543859649122,1.2280701754385965
2013-06-18,2013-06-18 10:18:00-04:00,2013,long,5.0,2.5157232704402515,0.7547169811320754,1.0062893081761006
2013-06-19,2013-06-19 10:18:00-04:00,2013,long,3.5,2.31404958677686,0.6611570247933884,1.8181818181818183
2013-06-20,2013-06-20 10:16:00-04:00,2013,short,6.0,2.0779220779220777,2.3376623376623376,1.2121212121212122
2013-06-20,2013-06-20 12:25:00-04:00,2013,long,3.5,2.1052631578947367,0.6015037593984962,1.0526315789473684
2013-06-21,2013-06-21 10:36:00-04:00,2013,short,4.75,2.657342657342657,1.2587412587412588,1.5384615384615383
2013-06-24,2013-06-24 12:29:00-04:00,2013,long,4.75,2.331288343558282,1.5950920245398772,2.331288343558282
2013-06-25,2013-06-25 10:40:00-04:00,2013,long,7.0,2.4034334763948495,0.6866952789699571,1.2017167381974247
2013-06-26,2013-06-26 12:03:00-04:00,2013,long,4.0,2.6890756302521006,0.8403361344537815,1.0084033613445378
2013-06-27,2013-06-27 11:41:00-04:00,2013,long,2.75,2.5,1.1363636363636362,1.1363636363636362
2013-06-28,2013-06-28 10:31:00-04:00,2013,long,4.5,2.769230769230769,2.0,1.2307692307692308
2013-06-28,2013-06-28 11:26:00-04:00,2013,short,4.0,2.782608695652174,2.0869565217391304,1.2173913043478262
2013-06-28,2013-06-28 12:53:00-04:00,2013,long,3.25,2.3636363636363638,1.2727272727272727,1.4545454545454546
2013-07-01,2013-07-01 09:51:00-04:00,2013,long,5.5,2.573099415204678,0.8187134502923976,1.0526315789473684
2013-07-01,2013-07-01 10:36:00-04:00,2013,short,3.5,2.7450980392156863,1.3725490196078431,1.7647058823529413
2013-07-02,2013-07-02 11:48:00-04:00,2013,long,2.75,2.291666666666667,1.875,1.875
2013-07-05,2013-07-05 10:55:00-04:00,2013,long,5.25,2.2826086956521743,0.7608695652173914,1.5217391304347827
2013-07-08,2013-07-08 11:55:00-04:00,2013,short,2.75,2.8947368421052633,0.5263157894736842,1.842105263157895
2013-07-09,2013-07-09 11:09:00-04:00,2013,long,3.75,2.7777777777777777,0.5555555555555555,1.6666666666666665
2013-07-10,2013-07-10 10:18:00-04:00,2013,short,3.75,2.2222222222222223,2.2222222222222223,1.9259259259259258
2013-07-11,2013-07-11 10:03:00-04:00,2013,short,3.25,2.1487603305785123,0.6611570247933884,1.6528925619834711
2013-07-11,2013-07-11 11:24:00-04:00,2013,long,3.25,2.888888888888889,1.1111111111111112,1.1111111111111112
2013-07-11,2013-07-11 14:20:00-04:00,2013,long,2.25,2.4657534246575343,7.671232876712329,2.191780821917808
2013-07-12,2013-07-12 10:17:00-04:00,2013,long,3.75,2.5,0.5,1.5
2013-07-15,2013-07-15 11:20:00-04:00,2013,long,2.0,2.857142857142857,1.0714285714285714,1.0714285714285714
2013-07-15,2013-07-15 12:03:00-04:00,2013,long,1.75,2.978723404255319,0.851063829787234,1.702127659574468
2013-07-16,2013-07-16 10:08:00-04:00,2013,long,3.0,2.2641509433962264,1.1320754716981132,1.1320754716981132
2013-07-17,2013-07-17 10:08:00-04:00,2013,long,3.75,2.380952380952381,0.7936507936507937,1.1111111111111112
2013-07-19,2013-07-19 11:04:00-04:00,2013,short,3.5,3.010752688172043,0.6451612903225806,1.2903225806451613
2013-07-22,2013-07-22 10:22:00-04:00,2013,long,5.0,3.6363636363636362,1.4545454545454546,1.2727272727272727
2013-07-23,2013-07-23 10:03:00-04:00,2013,short,3.75,2.459016393442623,4.918032786885246,1.4754098360655739
2013-07-23,2013-07-23 12:57:00-04:00,2013,short,1.25,1.7543859649122806,3.508771929824561,3.1578947368421053
2013-07-24,2013-07-24 11:59:00-04:00,2013,short,2.5,2.8169014084507045,1.1267605633802817,1.1267605633802817
2013-07-25,2013-07-25 10:32:00-04:00,2013,short,3.5,2.6666666666666665,1.3333333333333333,1.5238095238095237
2013-07-26,2013-07-26 10:48:00-04:00,2013,short,4.25,2.5373134328358207,1.6417910447761193,2.08955223880597
2013-07-26,2013-07-26 12:53:00-04:00,2013,short,1.75,2.5,0.7142857142857143,1.4285714285714286
2013-07-29,2013-07-29 10:15:00-04:00,2013,short,3.75,2.654867256637168,1.7699115044247786,1.415929203539823
2013-07-30,2013-07-30 11:26:00-04:00,2013,long,4.25,4.473684210526316,10.526315789473685,1.0526315789473684
2013-07-30,2013-07-30 12:06:00-04:00,2013,short,2.25,2.4657534246575343,0.547945205479452,1.095890410958904
2013-07-31,2013-07-31 10:06:00-04:00,2013,short,4.5,3.130434782608696,1.2173913043478262,1.565217391304348
2013-08-01,2013-08-01 11:13:00-04:00,2013,short,3.0,2.4742268041237114,0.6185567010309279,1.0309278350515465
2013-08-01,2013-08-01 13:57:00-04:00,2013,long,1.75,2.916666666666667,1.25,1.25
2013-08-02,2013-08-02 10:25:00-04:00,2013,long,3.75,3.4482758620689657,2.298850574712644,1.6091954022988506
2013-08-02,2013-08-02 11:51:00-04:00,2013,short,2.0,2.909090909090909,0.7272727272727273,1.0909090909090908
2013-08-02,2013-08-02 12:49:00-04:00,2013,long,1.25,1.923076923076923,0.7692307692307692,2.3076923076923075
2013-08-05,2013-08-05 10:31:00-04:00,2013,long,3.0,2.6373626373626373,1.098901098901099,1.5384615384615385
2013-08-06,2013-08-06 13:34:00-04:00,2013,short,1.25,2.127659574468085,1.702127659574468,2.978723404255319
2013-08-07,2013-08-07 13:00:00-04:00,2013,long,2.75,2.8947368421052633,0.7894736842105263,1.3157894736842106
2013-08-08,2013-08-08 12:41:00-04:00,2013,long,3.0,2.7906976744186047,6.511627906976744,1.3953488372093024
2013-08-09,2013-08-09 10:44:00-04:00,2013,long,4.25,2.463768115942029,0.8695652173913043,1.8840579710144927
2013-08-09,2013-08-09 11:49:00-04:00,2013,long,2.5,2.150537634408602,1.075268817204301,1.7204301075268815
2013-08-09,2013-08-09 13:47:00-04:00,2013,short,2.0,2.5,1.5625,2.1875
2013-08-12,2013-08-12 10:37:00-04:00,2013,long,3.25,2.385321100917431,0.5504587155963303,2.568807339449541
2013-08-13,2013-08-13 11:21:00-04:00,2013,long,4.0,2.782608695652174,1.0434782608695652,1.7391304347826086
2013-08-13,2013-08-13 12:00:00-04:00,2013,short,2.0,2.2222222222222223,0.5555555555555556,1.6666666666666665
2013-08-14,2013-08-14 12:08:00-04:00,2013,long,3.5,2.47787610619469,1.415929203539823,1.5929203539823007
2013-08-14,2013-08-14 12:54:00-04:00,2013,short,2.25,2.1951219512195124,0.7317073170731708,1.4634146341463417
2013-08-15,2013-08-15 10:08:00-04:00,2013,short,5.25,1.926605504587156,0.7339449541284403,2.018348623853211
2013-08-15,2013-08-15 14:02:00-04:00,2013,short,4.5,3.75,0.8333333333333334,1.6666666666666667
2013-08-16,2013-08-16 11:11:00-04:00,2013,short,3.25,2.4761904761904763,0.9523809523809523,1.9047619047619047
2013-08-19,2013-08-19 10:41:00-04:00,2013,long,4.25,3.0630630630630633,0.5405405405405406,1.0810810810810811
2013-08-20,2013-08-20 10:21:00-04:00,2013,long,5.0,2.9197080291970803,0.7299270072992701,1.8978102189781023
2013-08-21,2013-08-21 11:10:00-04:00,2013,short,3.75,2.9702970297029703,1.188118811881188,1.188118811881188
2013-08-22,2013-08-22 10:18:00-04:00,2013,long,5.25,2.5925925925925926,1.1111111111111112,1.234567901234568
2013-08-23,2013-08-23 11:21:00-04:00,2013,short,4.75,3.1666666666666665,0.5,1.1666666666666667
2013-08-26,2013-08-26 11:01:00-04:00,2013,long,3.75,3.296703296703297,1.3186813186813187,1.098901098901099
2013-08-27,2013-08-27 12:02:00-04:00,2013,short,4.25,2.5185185185185186,0.8888888888888888,1.3333333333333333
2013-08-27,2013-08-27 13:19:00-04:00,2013,short,3.5,2.6415094339622645,1.3207547169811322,2.2641509433962264
2013-08-28,2013-08-28 10:06:00-04:00,2013,short,5.25,2.5454545454545454,2.5454545454545454,1.696969696969697
2013-08-28,2013-08-28 10:56:00-04:00,2013,long,4.5,3.0252100840336134,0.6722689075630252,1.0084033613445378
2013-08-29,2013-08-29 10:17:00-04:00,2013,long,5.25,2.4705882352941178,0.7058823529411765,1.0588235294117647
2013-08-30,2013-08-30 10:42:00-04:00,2013,short,5.0,2.8368794326241136,0.9929078014184397,1.8439716312056738
2013-09-03,2013-09-03 10:10:00-04:00,2013,long,6.0,2.727272727272727,0.5681818181818181,1.477272727272727
2013-09-03,2013-09-03 11:11:00-04:00,2013,long,4.0,2.644628099173554,0.9917355371900827,1.4876033057851241
2013-09-03,2013-09-03 12:09:00-04:00,2013,long,5.25,3.6206896551724137,1.3793103448275863,1.896551724137931
2013-09-04,2013-09-04 10:38:00-04:00,2013,long,2.75,2.2448979591836733,0.6122448979591836,2.4489795918367343
2013-09-05,2013-09-05 10:33:00-04:00,2013,short,4.75,3.015873015873016,1.5873015873015874,1.9047619047619049
2013-09-06,2013-09-06 10:03:00-04:00,2013,short,9.0,2.2153846153846155,1.476923076923077,1.8461538461538463
2013-09-06,2013-09-06 11:34:00-04:00,2013,long,3.0,1.9672131147540985,1.1475409836065575,1.9672131147540985
2013-09-09,2013-09-09 10:43:00-04:00,2013,long,3.5,2.4347826086956523,0.8695652173913043,1.0434782608695652
2013-09-10,2013-09-10 10:14:00-04:00,2013,long,5.5,2.857142857142857,1.1688311688311688,1.6883116883116882
2013-09-11,2013-09-11 09:53:00-04:00,2013,short,5.25,2.67515923566879,1.1464968152866242,1.019108280254777
2013-09-12,2013-09-12 12:53:00-04:00,2013,short,1.75,2.258064516129032,1.2903225806451613,1.2903225806451613
2013-09-13,2013-09-13 10:11:00-04:00,2013,short,4.75,2.3170731707317076,4.634146341463415,1.3414634146341464
2013-09-13,2013-09-13 11:16:00-04:00,2013,long,3.0,3.0,1.0,1.25
2013-09-16,2013-09-16 10:39:00-04:00,2013,short,3.5,2.3529411764705883,1.0084033613445378,1.1764705882352942
2013-09-16,2013-09-16 11:21:00-04:00,2013,long,2.75,2.2448979591836733,1.2244897959183672,1.4285714285714284
2013-09-16,2013-09-16 12:05:00-04:00,2013,short,2.0,2.2857142857142856,0.8571428571428571,1.7142857142857142
2013-09-17,2013-09-17 09:50:00-04:00,2013,long,4.5,2.2929936305732483,1.1464968152866242,1.910828025477707
2013-09-18,2013-09-18 10:13:00-04:00,2013,long,4.0,2.711864406779661,0.6779661016949152,1.1864406779661016
2013-09-18,2013-09-18 11:19:00-04:00,2013,short,3.0,3.4782608695652173,0.8695652173913043,1.7391304347826086
2013-09-19,2013-09-19 11:32:00-04:00,2013,short,3.0,2.727272727272727,2.2727272727272725,2.954545454545454
2013-09-19,2013-09-19 12:58:00-04:00,2013,short,2.5,3.7037037037037033,1.111111111111111,1.4814814814814814
2013-09-23,2013-09-23 11:06:00-04:00,2013,short,3.75,1.7857142857142856,5.476190476190476,1.0714285714285714
2013-09-23,2013-09-23 12:32:00-04:00,2013,short,3.0,2.7586206896551726,1.149425287356322,1.6091954022988506
2013-09-24,2013-09-24 11:28:00-04:00,2013,short,2.5,2.5641025641025643,0.7692307692307693,1.5384615384615385
2013-09-25,2013-09-25 11:03:00-04:00,2013,short,3.25,2.3636363636363638,1.4545454545454546,2.3636363636363638
2013-09-26,2013-09-26 10:43:00-04:00,2013,short,3.0,2.1621621621621623,1.0810810810810811,3.0630630630630633
2013-09-26,2013-09-26 11:44:00-04:00,2013,long,3.75,2.631578947368421,1.0526315789473684,1.4035087719298245
2013-09-27,2013-09-27 10:16:00-04:00,2013,long,6.75,2.918918918918919,1.5135135135135136,1.0810810810810811
2013-09-27,2013-09-27 10:53:00-04:00,2013,short,3.0,2.1818181818181817,1.2727272727272727,1.0909090909090908
2013-09-30,2013-09-30 11:13:00-04:00,2013,short,4.0,2.962962962962963,1.111111111111111,1.2962962962962963
2013-09-30,2013-09-30 13:55:00-04:00,2013,short,4.0,2.4242424242424243,1.8181818181818183,1.8181818181818183
2013-10-01,2013-10-01 10:56:00-04:00,2013,long,3.75,2.5,1.6666666666666667,2.3333333333333335
2013-10-02,2013-10-02 11:16:00-04:00,2013,long,3.25,2.7956989247311825,2.5806451612903225,1.7204301075268815
2013-10-03,2013-10-03 10:22:00-04:00,2013,short,5.75,2.4598930481283423,2.4598930481283423,2.8877005347593583
2013-10-03,2013-10-03 13:25:00-04:00,2013,long,4.75,2.5,1.1842105263157896,1.0526315789473684
2013-10-04,2013-10-04 11:52:00-04:00,2013,long,4.5,4.090909090909091,1.5909090909090908,1.3636363636363635
2013-10-04,2013-10-04 13:37:00-04:00,2013,long,2.0,2.909090909090909,0.7272727272727273,1.0909090909090908
2013-10-07,2013-10-07 10:46:00-04:00,2013,short,4.75,2.96875,1.40625,1.09375
2013-10-08,2013-10-08 11:30:00-04:00,2013,short,5.0,2.312138728323699,0.5780346820809248,1.1560693641618496
2013-10-08,2013-10-08 12:20:00-04:00,2013,short,5.0,2.547770700636943,1.4012738853503186,1.5286624203821657
2013-10-09,2013-10-09 12:35:00-04:00,2013,long,4.5,2.368421052631579,0.9210526315789475,1.3157894736842106
2013-10-10,2013-10-10 10:12:00-04:00,2013,short,6.0,2.5,1.25,1.1458333333333335
2013-10-10,2013-10-10 11:21:00-04:00,2013,long,4.75,2.375,0.5,1.25
2013-10-11,2013-10-11 11:35:00-04:00,2013,long,3.75,2.3255813953488373,2.1705426356589146,1.8604651162790697
2013-10-11,2013-10-11 14:35:00-04:00,2013,short,2.0,2.2535211267605635,0.8450704225352114,1.1267605633802817
2013-10-14,2013-10-14 10:29:00-04:00,2013,long,4.25,2.2818791946308723,0.5369127516778524,1.2080536912751678
2013-10-15,2013-10-15 11:20:00-04:00,2013,long,4.75,1.5966386554621848,0.9243697478991596,1.2605042016806722
2013-10-16,2013-10-16 10:40:00-04:00,2013,short,4.5,2.706766917293233,0.9022556390977443,1.2030075187969924
2013-10-17,2013-10-17 12:31:00-04:00,2013,long,2.5,2.73972602739726,2.73972602739726,1.095890410958904
2013-10-17,2013-10-17 13:14:00-04:00,2013,short,2.25,3.0508474576271185,1.3559322033898304,1.3559322033898304
2013-10-18,2013-10-18 12:32:00-04:00,2013,long,2.25,3.2142857142857144,1.0714285714285714,1.4285714285714286
2013-10-21,2013-10-21 11:58:00-04:00,2013,long,3.0,2.857142857142857,0.7142857142857143,1.1904761904761905
2013-10-22,2013-10-22 10:11:00-04:00,2013,long,5.0,2.547770700636943,0.6369426751592357,1.4012738853503186
2013-10-23,2013-10-23 11:49:00-04:00,2013,long,4.5,2.9508196721311477,0.819672131147541,1.1475409836065575
2013-10-24,2013-10-24 10:12:00-04:00,2013,long,7.25,3.4939759036144573,1.4457831325301203,1.2048192771084336
2013-10-25,2013-10-25 10:51:00-04:00,2013,long,5.0,3.053435114503817,0.916030534351145,1.2213740458015268
2013-10-25,2013-10-25 11:47:00-04:00,2013,short,4.5,2.88,1.44,1.28
2013-10-28,2013-10-28 10:56:00-04:00,2013,short,4.0,2.5396825396825395,2.2222222222222223,1.4285714285714286
2013-10-28,2013-10-28 12:04:00-04:00,2013,long,3.0,2.5,0.625,1.0416666666666667
2013-10-29,2013-10-29 11:15:00-04:00,2013,long,4.75,2.5165562913907285,1.7218543046357617,1.1920529801324504
2013-10-29,2013-10-29 12:21:00-04:00,2013,long,2.5,2.0202020202020203,1.0101010101010102,1.8181818181818181
2013-10-30,2013-10-30 10:31:00-04:00,2013,long,4.5,2.857142857142857,0.6349206349206349,1.2698412698412698
2013-10-31,2013-10-31 10:13:00-04:00,2013,long,7.5,2.4,0.56,1.28
2013-11-01,2013-11-01 10:04:00-04:00,2013,short,4.25,2.2666666666666666,1.6,1.4666666666666666
2013-11-04,2013-11-04 12:19:00-05:00,2013,short,2.75,2.857142857142857,1.5584415584415585,1.8181818181818181
2013-11-08,2013-11-08 12:21:00-05:00,2013,long,2.25,1.875,0.625,1.25
2013-11-11,2013-11-11 10:16:00-05:00,2013,short,4.75,2.5503355704697985,1.4765100671140938,1.2080536912751678
2013-11-11,2013-11-11 11:43:00-05:00,2013,long,2.5,2.2471910112359548,0.898876404494382,2.2471910112359548
2013-11-14,2013-11-14 10:47:00-05:00,2013,long,4.5,2.011173184357542,2.681564245810056,1.005586592178771
2013-11-14,2013-11-14 12:58:00-05:00,2013,short,2.0,2.857142857142857,1.0714285714285714,2.5
2013-11-14,2013-11-14 13:58:00-05:00,2013,long,2.0,2.4242424242424243,0.9090909090909092,1.5151515151515151
2013-11-15,2013-11-15 11:18:00-05:00,2013,long,3.75,3.658536585365854,1.707317073170732,1.2195121951219514
2013-11-18,2013-11-18 10:51:00-05:00,2013,long,3.5,2.47787610619469,0.5309734513274336,1.0619469026548671
2013-11-18,2013-11-18 11:32:00-05:00,2013,short,2.25,2.535211267605634,0.5633802816901409,1.6901408450704227
2013-11-18,2013-11-18 12:20:00-05:00,2013,long,2.0,2.5396825396825395,0.6349206349206349,1.2698412698412698
2013-11-21,2013-11-21 09:58:00-05:00,2013,long,5.0,2.439024390243903,1.3414634146341464,1.829268292682927
2013-11-22,2013-11-22 11:18:00-05:00,2013,long,2.75,1.9469026548672566,0.8849557522123893,1.5929203539823007
2013-11-25,2013-11-25 11:16:00-05:00,2013,long,4.0,3.7209302325581395,0.6976744186046512,1.627906976744186
2013-11-27,2013-11-27 10:31:00-05:00,2013,short,3.0,2.4242424242424243,0.6060606060606061,1.4141414141414141
2013-11-29,2013-11-29 10:24:00-05:00,2013,long,2.5,1.9801980198019802,1.9801980198019802,1.7821782178217822
2013-11-29,2013-11-29 11:06:00-05:00,2013,long,2.0,2.4242424242424243,0.6060606060606061,1.5151515151515151
2013-11-29,2013-11-29 12:14:00-05:00,2013,long,1.5,2.2641509433962264,0.7547169811320755,1.509433962264151
2013-12-02,2013-12-02 10:37:00-05:00,2013,short,5.0,2.73972602739726,0.684931506849315,1.36986301369863
2013-12-04,2013-12-04 12:00:00-05:00,2013,short,3.0,2.1818181818181817,2.1818181818181817,3.090909090909091
2013-12-04,2013-12-04 13:08:00-05:00,2013,short,3.5,2.5,0.5357142857142857,1.6071428571428572
2013-12-09,2013-12-09 10:22:00-05:00,2013,short,4.5,3.130434782608696,1.565217391304348,1.565217391304348
2013-12-11,2013-12-11 11:15:00-05:00,2013,short,3.0,2.2429906542056077,0.5607476635514019,2.0560747663551404
2013-12-11,2013-12-11 12:04:00-05:00,2013,short,3.25,2.452830188679245,0.7547169811320755,1.6981132075471699
2013-12-12,2013-12-12 11:55:00-05:00,2013,short,4.0,3.0476190476190474,0.5714285714285714,2.0952380952380953
2013-12-13,2013-12-13 11:04:00-05:00,2013,short,4.25,2.5373134328358207,1.4925373134328357,1.791044776119403
2013-12-16,2013-12-16 13:42:00-05:00,2013,short,2.5,2.298850574712644,0.6896551724137931,1.3793103448275863
2013-12-23,2013-12-23 10:43:00-05:00,2013,long,3.0,2.142857142857143,0.8928571428571429,1.0714285714285714
2013-12-26,2013-12-26 09:59:00-05:00,2013,short,3.75,2.5210084033613445,2.1848739495798317,1.1764705882352942
2013-12-26,2013-12-26 10:55:00-05:00,2013,short,1.75,2.258064516129032,0.6451612903225806,1.2903225806451613
2013-12-26,2013-12-26 12:43:00-05:00,2013,long,1.75,2.5,0.7142857142857143,1.4285714285714286
2013-12-26,2013-12-26 13:59:00-05:00,2013,long,1.25,2.127659574468085,2.127659574468085,1.702127659574468
2013-12-27,2013-12-27 10:05:00-05:00,2013,long,2.75,1.9642857142857144,1.6071428571428572,1.9642857142857144
2013-12-27,2013-12-27 12:44:00-05:00,2013,short,2.5,3.4482758620689657,0.6896551724137931,1.0344827586206897
2013-12-30,2013-12-30 11:02:00-05:00,2013,long,2.25,2.535211267605634,0.5633802816901409,1.1267605633802817
2013-12-31,2013-12-31 09:56:00-05:00,2013,long,3.25,2.9213483146067416,0.6741573033707865,1.1235955056179774
2014-01-02,2014-01-02 11:08:00-05:00,2014,long,4.25,3.1192660550458715,0.9174311926605504,1.1009174311926606
2014-01-06,2014-01-06 12:01:00-05:00,2014,long,3.5,2.8571428571428568,0.6122448979591836,1.6326530612244896
2014-01-09,2014-01-09 10:08:00-05:00,2014,short,5.25,2.1989528795811517,1.7801047120418847,1.5706806282722512
2014-01-09,2014-01-09 11:37:00-05:00,2014,long,4.25,3.269230769230769,1.1538461538461537,1.1538461538461537
2014-01-10,2014-01-10 11:56:00-05:00,2014,long,3.75,2.5641025641025643,0.8547008547008548,1.1965811965811965
2014-01-13,2014-01-13 10:11:00-05:00,2014,long,6.0,2.4,1.3,1.0
2014-01-15,2014-01-15 12:02:00-05:00,2014,long,3.0,2.608695652173913,0.6521739130434783,1.0869565217391306
2014-01-15,2014-01-15 13:24:00-05:00,2014,short,2.0,2.388059701492537,0.5970149253731343,1.4925373134328357
2014-01-17,2014-01-17 10:36:00-05:00,2014,long,4.75,2.814814814814815,0.5925925925925926,1.1851851851851851
2014-01-21,2014-01-21 10:10:00-05:00,2014,short,5.0,2.5,1.125,2.0
2014-01-21,2014-01-21 12:45:00-05:00,2014,long,2.5,2.8169014084507045,3.098591549295775,1.1267605633802817
2014-01-31,2014-01-31 10:20:00-05:00,2014,long,6.5,2.3744292237442925,1.0045662100456623,1.2785388127853883
2014-02-03,2014-02-03 10:39:00-05:00,2014,long,6.25,1.9607843137254901,2.0392156862745097,1.1764705882352942
2014-02-06,2014-02-06 14:24:00-05:00,2014,long,5.0,3.738317757009346,0.9345794392523366,1.1214953271028039
2014-02-10,2014-02-10 10:09:00-05:00,2014,short,6.25,2.7932960893854752,0.670391061452514,1.452513966480447
2014-02-12,2014-02-12 10:13:00-05:00,2014,short,5.75,2.658959537572254,1.0404624277456647,1.1560693641618496
2014-02-12,2014-02-12 11:10:00-05:00,2014,long,4.75,2.6027397260273974,1.2328767123287672,1.36986301369863
2014-02-12,2014-02-12 13:16:00-05:00,2014,long,3.25,2.680412371134021,0.8247422680412372,1.2371134020618557
2014-02-13,2014-02-13 10:44:00-05:00,2014,long,4.25,2.677165354330709,1.5748031496062993,1.8897637795275593
2014-02-14,2014-02-14 10:10:00-05:00,2014,long,6.75,2.195121951219512,0.6504065040650406,1.5447154471544715
2014-02-14,2014-02-14 10:59:00-05:00,2014,short,3.75,2.4,0.64,1.12
2014-02-18,2014-02-18 10:44:00-05:00,2014,long,4.25,2.4285714285714284,0.5714285714285714,1.5714285714285714
2014-02-20,2014-02-20 10:33:00-05:00,2014,long,6.0,2.608695652173913,1.3043478260869565,1.5217391304347827
2014-02-21,2014-02-21 10:13:00-05:00,2014,short,6.0,2.5,0.625,1.4583333333333335
2014-02-24,2014-02-24 10:36:00-05:00,2014,long,5.0,2.9411764705882355,1.1764705882352942,3.6764705882352944
2014-02-24,2014-02-24 12:40:00-05:00,2014,short,2.75,2.972972972972973,1.6216216216216215,1.3513513513513513
2014-02-26,2014-02-26 12:11:00-05:00,2014,long,2.5,3.278688524590164,1.639344262295082,1.3114754098360657
2014-03-03,2014-03-03 10:10:00-05:00,2014,short,7.5,2.0408163265306123,0.8843537414965987,1.1564625850340136
2014-03-03,2014-03-03 12:58:00-05:00,2014,long,7.5,4.37956204379562,2.18978102189781,1.4598540145985401
2014-03-03,2014-03-03 13:56:00-05:00,2014,long,3.5,2.5,1.7857142857142858,2.142857142857143
2014-03-06,2014-03-06 10:01:00-05:00,2014,short,4.0,2.2857142857142856,2.2857142857142856,2.142857142857143
2014-03-07,2014-03-07 10:45:00-05:00,2014,short,4.5,2.307692307692308,1.2820512820512822,2.1794871794871797
2014-03-07,2014-03-07 13:01:00-05:00,2014,short,2.25,2.0689655172413794,5.057471264367816,2.298850574712644
2014-03-11,2014-03-11 10:50:00-04:00,2014,long,3.5,2.5,1.6071428571428572,1.7857142857142858
2014-03-11,2014-03-11 12:01:00-04:00,2014,short,2.75,1.6923076923076923,1.0769230769230769,2.6153846153846154
2014-03-12,2014-03-12 14:01:00-04:00,2014,long,2.75,2.558139534883721,1.8604651162790697,1.3953488372093024
2014-03-13,2014-03-13 10:34:00-04:00,2014,short,5.75,2.5414364640883975,0.6629834254143646,1.3259668508287292
2014-03-14,2014-03-14 10:43:00-04:00,2014,short,7.0,2.6666666666666665,0.7619047619047619,1.3333333333333333
2014-03-17,2014-03-17 10:02:00-04:00,2014,long,6.5,2.6262626262626263,2.0202020202020203,2.0202020202020203
2014-03-18,2014-03-18 11:18:00-04:00,2014,long,4.75,2.5,0.7894736842105263,1.3157894736842106
2014-03-19,2014-03-19 09:54:00-04:00,2014,long,5.25,2.51497005988024,0.8383233532934132,1.0778443113772456
2014-03-20,2014-03-20 10:32:00-04:00,2014,long,4.5,2.307692307692308,0.7692307692307693,1.794871794871795
2014-03-20,2014-03-20 12:00:00-04:00,2014,long,4.75,2.6027397260273974,0.8219178082191781,1.36986301369863
2014-03-21,2014-03-21 10:46:00-04:00,2014,long,9.25,3.2743362831858405,1.6814159292035398,1.5044247787610618
2014-03-21,2014-03-21 12:13:00-04:00,2014,long,3.5,2.7450980392156863,0.5882352941176471,1.3725490196078431
2014-03-24,2014-03-24 10:06:00-04:00,2014,short,11.0,3.0136986301369864,0.8904109589041096,1.7808219178082192
2014-03-26,2014-03-26 10:24:00-04:00,2014,short,8.75,2.857142857142857,1.8775510204081634,1.3061224489795917
2014-03-27,2014-03-27 11:50:00-04:00,2014,short,8.75,2.8455284552845526,4.471544715447155,1.1382113821138211
2014-03-28,2014-03-28 10:30:00-04:00,2014,long,7.5,2.643171806167401,0.6167400881057269,1.497797356828194
2014-03-31,2014-03-31 11:22:00-04:00,2014,short,4.75,2.4203821656050954,0.6369426751592357,1.019108280254777
2014-04-01,2014-04-01 10:30:00-04:00,2014,long,5.5,2.7672955974842766,1.5094339622641508,2.138364779874214
2014-04-02,2014-04-02 12:06:00-04:00,2014,short,4.0,2.857142857142857,0.7142857142857143,1.25
2014-04-02,2014-04-02 14:26:00-04:00,2014,short,3.25,2.3423423423423424,1.0810810810810811,1.4414414414414416
2014-04-03,2014-04-03 11:30:00-04:00,2014,short,6.5,3.3986928104575163,0.7843137254901961,1.3071895424836601
2014-04-04,2014-04-04 12:46:00-04:00,2014,short,7.5,2.7522935779816513,0.5504587155963303,1.0091743119266054
2014-04-07,2014-04-07 14:14:00-04:00,2014,short,6.0,2.4,1.5,1.2
2014-04-08,2014-04-08 10:22:00-04:00,2014,short,13.5,2.7,1.55,1.25
2014-04-08,2014-04-08 11:16:00-04:00,2014,long,6.5,2.2317596566523603,1.2017167381974247,1.8025751072961373
2014-04-08,2014-04-08 12:40:00-04:00,2014,short,5.25,2.625,0.75,2.125
2014-04-09,2014-04-09 10:10:00-04:00,2014,short,10.0,2.2408963585434174,0.5602240896358543,1.0084033613445378
