resolver,session,T_offset,outcome,universe,split,n,win,E
disp_follow,ASIA,90,H30,HIGH,Validation,102,0.49019607843137253,9.458333333333334
disp_follow,ASIA,90,H30,HIGH,OOS,119,0.42857142857142855,-0.3802521008403361
disp_follow,ASIA,90,H60,ALL,IS,595,0.5025210084033613,0.17016806722689076
disp_follow,ASIA,90,H60,ALL,Validation,221,0.43891402714932126,1.165158371040724
disp_follow,ASIA,90,H60,ALL,OOS,175,0.49714285714285716,-4.517142857142857
disp_follow,ASIA,90,H60,HIGH,IS,341,0.4780058651026393,0.3350439882697947
disp_follow,ASIA,90,H60,HIGH,Validation,102,0.4411764705882353,7.073529411764706
disp_follow,ASIA,90,H60,HIGH,OOS,119,0.4957983193277311,-3.73109243697479
disp_follow,ASIA,90,SESS_END,ALL,IS,608,0.5032894736842105,3.1735197368421053
disp_follow,ASIA,90,SESS_END,ALL,Validation,221,0.45701357466063347,0.6221719457013575
disp_follow,ASIA,90,SESS_END,ALL,OOS,175,0.52,-6.032857142857143
disp_follow,ASIA,90,SESS_END,HIGH,IS,344,0.5058139534883721,3.9113372093023258
disp_follow,ASIA,90,SESS_END,HIGH,Validation,102,0.46078431372549017,10.713235294117647
disp_follow,ASIA,90,SESS_END,HIGH,OOS,119,0.5462184873949579,-1.5399159663865547
disp_follow,ASIA,120,H30,ALL,IS,731,0.4952120383036936,0.2332421340629275
disp_follow,ASIA,120,H30,ALL,Validation,190,0.47368421052631576,-1.1473684210526316
disp_follow,ASIA,120,H30,ALL,OOS,168,0.5119047619047619,0.4211309523809524
disp_follow,ASIA,120,H30,HIGH,IS,408,0.47794117647058826,0.05024509803921569
disp_follow,ASIA,120,H30,HIGH,Validation,98,0.4387755102040816,-2.5306122448979593
disp_follow,ASIA,120,H30,HIGH,OOS,114,0.49122807017543857,0.3026315789473684
disp_follow,ASIA,120,H60,ALL,IS,723,0.5242047026279392,0.7793914246196404
disp_follow,ASIA,120,H60,ALL,Validation,190,0.4473684210526316,-2.319736842105263
disp_follow,ASIA,120,H60,ALL,OOS,168,0.5,1.0580357142857142
disp_follow,ASIA,120,H60,HIGH,IS,405,0.5111111111111111,0.4141975308641975
disp_follow,ASIA,120,H60,HIGH,Validation,98,0.40816326530612246,-4.619897959183674
disp_follow,ASIA,120,H60,HIGH,OOS,114,0.5175438596491229,3.8815789473684212
disp_follow,ASIA,120,SESS_END,ALL,IS,731,0.5362517099863201,0.4316005471956224
disp_follow,ASIA,120,SESS_END,ALL,Validation,190,0.4631578947368421,1.3697368421052631
disp_follow,ASIA,120,SESS_END,ALL,OOS,168,0.5119047619047619,1.1517857142857142
disp_follow,ASIA,120,SESS_END,HIGH,IS,408,0.5294117647058824,0.2493872549019608
disp_follow,ASIA,120,SESS_END,HIGH,Validation,98,0.4489795918367347,1.510204081632653
disp_follow,ASIA,120,SESS_END,HIGH,OOS,114,0.5087719298245614,0.5263157894736842
disp_follow,ASIA,180,H30,ALL,IS,716,0.4748603351955307,0.24057262569832402
disp_follow,ASIA,180,H30,ALL,Validation,202,0.4900990099009901,-0.6423267326732673
disp_follow,ASIA,180,H30,ALL,OOS,172,0.5058139534883721,3.3313953488372094
disp_follow,ASIA,180,H30,HIGH,IS,362,0.4861878453038674,-0.04834254143646409
disp_follow,ASIA,180,H30,HIGH,Validation,88,0.5227272727272727,0.8977272727272727
disp_follow,ASIA,180,H30,HIGH,OOS,127,0.5511811023622047,5.688976377952756
disp_follow,ASIA,180,H60,ALL,IS,715,0.48671328671328673,0.25104895104895103
disp_follow,ASIA,180,H60,ALL,Validation,202,0.44554455445544555,-1.1398514851485149
disp_follow,ASIA,180,H60,ALL,OOS,171,0.45614035087719296,-0.5219298245614035
disp_follow,ASIA,180,H60,HIGH,IS,361,0.49584487534626037,0.5865650969529086
disp_follow,ASIA,180,H60,HIGH,Validation,88,0.4659090909090909,-0.3210227272727273
disp_follow,ASIA,180,H60,HIGH,OOS,126,0.5,1.871031746031746
disp_follow,ASIA,180,SESS_END,ALL,IS,716,0.5111731843575419,2.3760474860335195
disp_follow,ASIA,180,SESS_END,ALL,Validation,202,0.4603960396039604,-1.1497524752475248
disp_follow,ASIA,180,SESS_END,ALL,OOS,172,0.5697674418604651,-0.08430232558139535
disp_follow,ASIA,180,SESS_END,HIGH,IS,362,0.5303867403314917,3.0787292817679557
disp_follow,ASIA,180,SESS_END,HIGH,Validation,88,0.5227272727272727,4.079545454545454
disp_follow,ASIA,180,SESS_END,HIGH,OOS,127,0.5826771653543307,-1.515748031496063
path_follow,LONDON,60,H30,ALL,IS,819,0.4481074481074481,0.37393162393162394
path_follow,LONDON,60,H30,ALL,Validation,291,0.4948453608247423,0.9012027491408935
