candidate,session_date,year,period,side,signal_ts,entry_ts,exit_ts,entry,exit,stop_points,target,exit_kind,gross_points,net_dollars
fixed_1p5r,2010-11-29,2010,Train,long,2010-11-29 10:05:00-05:00,2010-11-29 10:06:00-05:00,2010-11-29 15:55:00-05:00,2121.25,2146.5,87.5,131.25pt,session_time,25.25,48.5
fixed_2r,2010-11-29,2010,Train,long,2010-11-29 10:05:00-05:00,2010-11-29 10:06:00-05:00,2010-11-29 15:55:00-05:00,2121.25,2146.5,87.5,175.0pt,session_time,25.25,48.5
partial_midpoint_1p5r,2010-11-29,2010,Train,long,2010-11-29 10:05:00-05:00,2010-11-29 10:06:00-05:00,2010-11-29 15:55:00-05:00,2121.25,,87.5,50% midpoint / 50% 1.5R,target / session_time,19.0625,36.125
timeboxed_1r_30m,2010-11-29,2010,Train,long,2010-11-29 10:05:00-05:00,2010-11-29 10:06:00-05:00,2010-11-29 10:36:00-05:00,2121.25,2128.75,87.5,87.5pt,timebox,7.5,13.0
fixed_1r,2010-12-06,2010,Train,long,2010-12-06 11:42:00-05:00,2010-12-06 11:43:00-05:00,2010-12-06 15:55:00-05:00,2184.25,2189.5,87.5,87.5pt,session_time,5.25,8.5
fixed_1p5r,2010-12-06,2010,Train,long,2010-12-06 11:42:00-05:00,2010-12-06 11:43:00-05:00,2010-12-06 15:55:00-05:00,2184.25,2189.5,87.5,131.25pt,session_time,5.25,8.5
fixed_2r,2010-12-06,2010,Train,long,2010-12-06 11:42:00-05:00,2010-12-06 11:43:00-05:00,2010-12-06 15:55:00-05:00,2184.25,2189.5,87.5,175.0pt,session_time,5.25,8.5
partial_midpoint_1p5r,2010-12-06,2010,Train,long,2010-12-06 11:42:00-05:00,2010-12-06 11:43:00-05:00,2010-12-06 15:55:00-05:00,2184.25,,87.5,50% midpoint / 50% 1.5R,target / session_time,4.75,7.5
timeboxed_1r_30m,2010-12-06,2010,Train,long,2010-12-06 11:42:00-05:00,2010-12-06 11:43:00-05:00,2010-12-06 12:13:00-05:00,2184.25,2186.25,87.5,87.5pt,timebox,2.0,2.0
fixed_1r,2010-12-13,2010,Train,short,2010-12-13 10:57:00-05:00,2010-12-13 10:58:00-05:00,2010-12-13 15:55:00-05:00,2223.5,2207.5,87.5,87.5pt,session_time,16.0,30.0
fixed_1p5r,2010-12-13,2010,Train,short,2010-12-13 10:57:00-05:00,2010-12-13 10:58:00-05:00,2010-12-13 15:55:00-05:00,2223.5,2207.5,87.5,131.25pt,session_time,16.0,30.0
fixed_2r,2010-12-13,2010,Train,short,2010-12-13 10:57:00-05:00,2010-12-13 10:58:00-05:00,2010-12-13 15:55:00-05:00,2223.5,2207.5,87.5,175.0pt,session_time,16.0,30.0
partial_midpoint_1p5r,2010-12-13,2010,Train,short,2010-12-13 10:57:00-05:00,2010-12-13 10:58:00-05:00,2010-12-13 15:55:00-05:00,2223.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,10.0625,18.125
timeboxed_1r_30m,2010-12-13,2010,Train,short,2010-12-13 10:57:00-05:00,2010-12-13 10:58:00-05:00,2010-12-13 11:28:00-05:00,2223.5,2220.25,87.5,87.5pt,timebox,3.25,4.5
fixed_1r,2010-12-20,2010,Train,long,2010-12-20 12:45:00-05:00,2010-12-20 12:46:00-05:00,2010-12-20 15:55:00-05:00,2217.75,2222.25,87.5,87.5pt,session_time,4.5,7.0
fixed_1p5r,2010-12-20,2010,Train,long,2010-12-20 12:45:00-05:00,2010-12-20 12:46:00-05:00,2010-12-20 15:55:00-05:00,2217.75,2222.25,87.5,131.25pt,session_time,4.5,7.0
fixed_2r,2010-12-20,2010,Train,long,2010-12-20 12:45:00-05:00,2010-12-20 12:46:00-05:00,2010-12-20 15:55:00-05:00,2217.75,2222.25,87.5,175.0pt,session_time,4.5,7.0
partial_midpoint_1p5r,2010-12-20,2010,Train,long,2010-12-20 12:45:00-05:00,2010-12-20 12:46:00-05:00,2010-12-20 15:55:00-05:00,2217.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,3.9375,5.875
timeboxed_1r_30m,2010-12-20,2010,Train,long,2010-12-20 12:45:00-05:00,2010-12-20 12:46:00-05:00,2010-12-20 13:16:00-05:00,2217.75,2222.75,87.5,87.5pt,timebox,5.0,8.0
fixed_1r,2011-01-03,2011,Train,short,2011-01-03 14:31:00-05:00,2011-01-03 14:32:00-05:00,2011-01-03 15:55:00-05:00,2254.75,2251.5,87.5,87.5pt,session_time,3.25,4.5
fixed_1p5r,2011-01-03,2011,Train,short,2011-01-03 14:31:00-05:00,2011-01-03 14:32:00-05:00,2011-01-03 15:55:00-05:00,2254.75,2251.5,87.5,131.25pt,session_time,3.25,4.5
fixed_2r,2011-01-03,2011,Train,short,2011-01-03 14:31:00-05:00,2011-01-03 14:32:00-05:00,2011-01-03 15:55:00-05:00,2254.75,2251.5,87.5,175.0pt,session_time,3.25,4.5
partial_midpoint_1p5r,2011-01-03,2011,Train,short,2011-01-03 14:31:00-05:00,2011-01-03 14:32:00-05:00,2011-01-03 15:55:00-05:00,2254.75,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,3.25,4.5
timeboxed_1r_30m,2011-01-03,2011,Train,short,2011-01-03 14:31:00-05:00,2011-01-03 14:32:00-05:00,2011-01-03 15:02:00-05:00,2254.75,2253.5,87.5,87.5pt,timebox,1.25,0.5
fixed_1r,2011-01-10,2011,Train,long,2011-01-10 10:02:00-05:00,2011-01-10 10:03:00-05:00,2011-01-10 15:55:00-05:00,2265.0,2285.75,87.5,87.5pt,session_time,20.75,39.5
fixed_1p5r,2011-01-10,2011,Train,long,2011-01-10 10:02:00-05:00,2011-01-10 10:03:00-05:00,2011-01-10 15:55:00-05:00,2265.0,2285.75,87.5,131.25pt,session_time,20.75,39.5
fixed_2r,2011-01-10,2011,Train,long,2011-01-10 10:02:00-05:00,2011-01-10 10:03:00-05:00,2011-01-10 15:55:00-05:00,2265.0,2285.75,87.5,175.0pt,session_time,20.75,39.5
partial_midpoint_1p5r,2011-01-10,2011,Train,long,2011-01-10 10:02:00-05:00,2011-01-10 10:03:00-05:00,2011-01-10 15:55:00-05:00,2265.0,,87.5,50% midpoint / 50% 1.5R,target / session_time,12.6875,23.375
timeboxed_1r_30m,2011-01-10,2011,Train,long,2011-01-10 10:02:00-05:00,2011-01-10 10:03:00-05:00,2011-01-10 10:33:00-05:00,2265.0,2274.0,87.5,87.5pt,timebox,9.0,16.0
fixed_1r,2011-01-18,2011,Train,short,2011-01-18 11:35:00-05:00,2011-01-18 11:36:00-05:00,2011-01-18 15:55:00-05:00,2318.5,2327.5,87.5,87.5pt,session_time,-9.0,-20.0
fixed_1p5r,2011-01-18,2011,Train,short,2011-01-18 11:35:00-05:00,2011-01-18 11:36:00-05:00,2011-01-18 15:55:00-05:00,2318.5,2327.5,87.5,131.25pt,session_time,-9.0,-20.0
fixed_2r,2011-01-18,2011,Train,short,2011-01-18 11:35:00-05:00,2011-01-18 11:36:00-05:00,2011-01-18 15:55:00-05:00,2318.5,2327.5,87.5,175.0pt,session_time,-9.0,-20.0
partial_midpoint_1p5r,2011-01-18,2011,Train,short,2011-01-18 11:35:00-05:00,2011-01-18 11:36:00-05:00,2011-01-18 15:55:00-05:00,2318.5,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-9.0,-20.0
timeboxed_1r_30m,2011-01-18,2011,Train,short,2011-01-18 11:35:00-05:00,2011-01-18 11:36:00-05:00,2011-01-18 12:06:00-05:00,2318.5,2318.75,87.5,87.5pt,timebox,-0.25,-2.5
fixed_1r,2011-01-31,2011,Train,short,2011-01-31 12:05:00-05:00,2011-01-31 12:06:00-05:00,2011-01-31 15:55:00-05:00,2275.0,2279.0,87.5,87.5pt,session_time,-4.0,-10.0
fixed_1p5r,2011-01-31,2011,Train,short,2011-01-31 12:05:00-05:00,2011-01-31 12:06:00-05:00,2011-01-31 15:55:00-05:00,2275.0,2279.0,87.5,131.25pt,session_time,-4.0,-10.0
fixed_2r,2011-01-31,2011,Train,short,2011-01-31 12:05:00-05:00,2011-01-31 12:06:00-05:00,2011-01-31 15:55:00-05:00,2275.0,2279.0,87.5,175.0pt,session_time,-4.0,-10.0
partial_midpoint_1p5r,2011-01-31,2011,Train,short,2011-01-31 12:05:00-05:00,2011-01-31 12:06:00-05:00,2011-01-31 15:55:00-05:00,2275.0,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-4.0,-10.0
timeboxed_1r_30m,2011-01-31,2011,Train,short,2011-01-31 12:05:00-05:00,2011-01-31 12:06:00-05:00,2011-01-31 12:36:00-05:00,2275.0,2284.0,87.5,87.5pt,timebox,-9.0,-20.0
fixed_1r,2011-02-07,2011,Train,short,2011-02-07 10:05:00-05:00,2011-02-07 10:06:00-05:00,2011-02-07 15:55:00-05:00,2344.25,2346.75,87.5,87.5pt,session_time,-2.5,-7.0
fixed_1p5r,2011-02-07,2011,Train,short,2011-02-07 10:05:00-05:00,2011-02-07 10:06:00-05:00,2011-02-07 15:55:00-05:00,2344.25,2346.75,87.5,131.25pt,session_time,-2.5,-7.0
fixed_2r,2011-02-07,2011,Train,short,2011-02-07 10:05:00-05:00,2011-02-07 10:06:00-05:00,2011-02-07 15:55:00-05:00,2344.25,2346.75,87.5,175.0pt,session_time,-2.5,-7.0
partial_midpoint_1p5r,2011-02-07,2011,Train,short,2011-02-07 10:05:00-05:00,2011-02-07 10:06:00-05:00,2011-02-07 15:55:00-05:00,2344.25,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-2.5,-7.0
timeboxed_1r_30m,2011-02-07,2011,Train,short,2011-02-07 10:05:00-05:00,2011-02-07 10:06:00-05:00,2011-02-07 10:36:00-05:00,2344.25,2348.25,87.5,87.5pt,timebox,-4.0,-10.0
fixed_1r,2011-02-14,2011,Train,short,2011-02-14 10:07:00-05:00,2011-02-14 10:08:00-05:00,2011-02-14 15:55:00-05:00,2382.75,2384.25,87.5,87.5pt,session_time,-1.5,-5.0
fixed_1p5r,2011-02-14,2011,Train,short,2011-02-14 10:07:00-05:00,2011-02-14 10:08:00-05:00,2011-02-14 15:55:00-05:00,2382.75,2384.25,87.5,131.25pt,session_time,-1.5,-5.0
fixed_2r,2011-02-14,2011,Train,short,2011-02-14 10:07:00-05:00,2011-02-14 10:08:00-05:00,2011-02-14 15:55:00-05:00,2382.75,2384.25,87.5,175.0pt,session_time,-1.5,-5.0
partial_midpoint_1p5r,2011-02-14,2011,Train,short,2011-02-14 10:07:00-05:00,2011-02-14 10:08:00-05:00,2011-02-14 15:55:00-05:00,2382.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,0.75,-0.5
timeboxed_1r_30m,2011-02-14,2011,Train,short,2011-02-14 10:07:00-05:00,2011-02-14 10:08:00-05:00,2011-02-14 10:38:00-05:00,2382.75,2385.0,87.5,87.5pt,timebox,-2.25,-6.5
fixed_1r,2011-02-21,2011,Train,long,2011-02-21 10:08:00-05:00,2011-02-21 10:09:00-05:00,2011-02-21 11:29:00-05:00,2379.25,2368.5,87.5,87.5pt,session_time,-10.75,-23.5
fixed_1p5r,2011-02-21,2011,Train,long,2011-02-21 10:08:00-05:00,2011-02-21 10:09:00-05:00,2011-02-21 11:29:00-05:00,2379.25,2368.5,87.5,131.25pt,session_time,-10.75,-23.5
fixed_2r,2011-02-21,2011,Train,long,2011-02-21 10:08:00-05:00,2011-02-21 10:09:00-05:00,2011-02-21 11:29:00-05:00,2379.25,2368.5,87.5,175.0pt,session_time,-10.75,-23.5
partial_midpoint_1p5r,2011-02-21,2011,Train,long,2011-02-21 10:08:00-05:00,2011-02-21 10:09:00-05:00,2011-02-21 11:29:00-05:00,2379.25,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-10.75,-23.5
timeboxed_1r_30m,2011-02-21,2011,Train,long,2011-02-21 10:08:00-05:00,2011-02-21 10:09:00-05:00,2011-02-21 10:39:00-05:00,2379.25,2368.75,87.5,87.5pt,timebox,-10.5,-23.0
fixed_1r,2011-02-22,2011,Train,short,2011-02-22 10:30:00-05:00,2011-02-22 10:31:00-05:00,2011-02-22 15:55:00-05:00,2360.25,2321.5,87.5,87.5pt,session_time,38.75,75.5
fixed_1p5r,2011-02-22,2011,Train,short,2011-02-22 10:30:00-05:00,2011-02-22 10:31:00-05:00,2011-02-22 15:55:00-05:00,2360.25,2321.5,87.5,131.25pt,session_time,38.75,75.5
fixed_2r,2011-02-22,2011,Train,short,2011-02-22 10:30:00-05:00,2011-02-22 10:31:00-05:00,2011-02-22 15:55:00-05:00,2360.25,2321.5,87.5,175.0pt,session_time,38.75,75.5
partial_midpoint_1p5r,2011-02-22,2011,Train,short,2011-02-22 10:30:00-05:00,2011-02-22 10:31:00-05:00,2011-02-22 15:55:00-05:00,2360.25,,87.5,50% midpoint / 50% 1.5R,target / session_time,24.0625,46.125
timeboxed_1r_30m,2011-02-22,2011,Train,short,2011-02-22 10:30:00-05:00,2011-02-22 10:31:00-05:00,2011-02-22 11:01:00-05:00,2360.25,2359.75,87.5,87.5pt,timebox,0.5,-1.0
fixed_1r,2011-03-07,2011,Train,long,2011-03-07 10:24:00-05:00,2011-03-07 10:25:00-05:00,2011-03-07 15:55:00-05:00,2360.0,2329.5,87.5,87.5pt,session_time,-30.5,-63.0
fixed_1p5r,2011-03-07,2011,Train,long,2011-03-07 10:24:00-05:00,2011-03-07 10:25:00-05:00,2011-03-07 15:55:00-05:00,2360.0,2329.5,87.5,131.25pt,session_time,-30.5,-63.0
fixed_2r,2011-03-07,2011,Train,long,2011-03-07 10:24:00-05:00,2011-03-07 10:25:00-05:00,2011-03-07 15:55:00-05:00,2360.0,2329.5,87.5,175.0pt,session_time,-30.5,-63.0
partial_midpoint_1p5r,2011-03-07,2011,Train,long,2011-03-07 10:24:00-05:00,2011-03-07 10:25:00-05:00,2011-03-07 15:55:00-05:00,2360.0,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-30.5,-63.0
timeboxed_1r_30m,2011-03-07,2011,Train,long,2011-03-07 10:24:00-05:00,2011-03-07 10:25:00-05:00,2011-03-07 10:55:00-05:00,2360.0,2338.75,87.5,87.5pt,timebox,-21.25,-44.5
fixed_1r,2011-03-14,2011,Train,long,2011-03-14 10:37:00-04:00,2011-03-14 10:38:00-04:00,2011-03-14 15:55:00-04:00,2283.75,2288.75,87.5,87.5pt,session_time,5.0,8.0
fixed_1p5r,2011-03-14,2011,Train,long,2011-03-14 10:37:00-04:00,2011-03-14 10:38:00-04:00,2011-03-14 15:55:00-04:00,2283.75,2288.75,87.5,131.25pt,session_time,5.0,8.0
fixed_2r,2011-03-14,2011,Train,long,2011-03-14 10:37:00-04:00,2011-03-14 10:38:00-04:00,2011-03-14 15:55:00-04:00,2283.75,2288.75,87.5,175.0pt,session_time,5.0,8.0
partial_midpoint_1p5r,2011-03-14,2011,Train,long,2011-03-14 10:37:00-04:00,2011-03-14 10:38:00-04:00,2011-03-14 15:55:00-04:00,2283.75,,87.5,50% midpoint / 50% 1.5R,target / session_time,6.4375,10.875
timeboxed_1r_30m,2011-03-14,2011,Train,long,2011-03-14 10:37:00-04:00,2011-03-14 10:38:00-04:00,2011-03-14 11:08:00-04:00,2283.75,2281.0,87.5,87.5pt,timebox,-2.75,-7.5
fixed_1r,2011-03-15,2011,Train,short,2011-03-15 10:31:00-04:00,2011-03-15 10:32:00-04:00,2011-03-15 15:55:00-04:00,2236.75,2264.25,87.5,87.5pt,session_time,-27.5,-57.0
fixed_1p5r,2011-03-15,2011,Train,short,2011-03-15 10:31:00-04:00,2011-03-15 10:32:00-04:00,2011-03-15 15:55:00-04:00,2236.75,2264.25,87.5,131.25pt,session_time,-27.5,-57.0
fixed_2r,2011-03-15,2011,Train,short,2011-03-15 10:31:00-04:00,2011-03-15 10:32:00-04:00,2011-03-15 15:55:00-04:00,2236.75,2264.25,87.5,175.0pt,session_time,-27.5,-57.0
partial_midpoint_1p5r,2011-03-15,2011,Train,short,2011-03-15 10:31:00-04:00,2011-03-15 10:32:00-04:00,2011-03-15 15:55:00-04:00,2236.75,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-27.5,-57.0
timeboxed_1r_30m,2011-03-15,2011,Train,short,2011-03-15 10:31:00-04:00,2011-03-15 10:32:00-04:00,2011-03-15 11:02:00-04:00,2236.75,2240.5,87.5,87.5pt,timebox,-3.75,-9.5
fixed_1r,2011-03-21,2011,Train,short,2011-03-21 10:07:00-04:00,2011-03-21 10:08:00-04:00,2011-03-21 15:55:00-04:00,2264.5,2261.25,87.5,87.5pt,session_time,3.25,4.5
fixed_1p5r,2011-03-21,2011,Train,short,2011-03-21 10:07:00-04:00,2011-03-21 10:08:00-04:00,2011-03-21 15:55:00-04:00,2264.5,2261.25,87.5,131.25pt,session_time,3.25,4.5
fixed_2r,2011-03-21,2011,Train,short,2011-03-21 10:07:00-04:00,2011-03-21 10:08:00-04:00,2011-03-21 15:55:00-04:00,2264.5,2261.25,87.5,175.0pt,session_time,3.25,4.5
partial_midpoint_1p5r,2011-03-21,2011,Train,short,2011-03-21 10:07:00-04:00,2011-03-21 10:08:00-04:00,2011-03-21 15:55:00-04:00,2264.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,5.875,9.75
timeboxed_1r_30m,2011-03-21,2011,Train,short,2011-03-21 10:07:00-04:00,2011-03-21 10:08:00-04:00,2011-03-21 10:38:00-04:00,2264.5,2264.75,87.5,87.5pt,timebox,-0.25,-2.5
fixed_1r,2011-03-22,2011,Train,long,2011-03-22 10:17:00-04:00,2011-03-22 10:18:00-04:00,2011-03-22 15:55:00-04:00,2256.0,2255.25,87.5,87.5pt,session_time,-0.75,-3.5
fixed_1p5r,2011-03-22,2011,Train,long,2011-03-22 10:17:00-04:00,2011-03-22 10:18:00-04:00,2011-03-22 15:55:00-04:00,2256.0,2255.25,87.5,131.25pt,session_time,-0.75,-3.5
fixed_2r,2011-03-22,2011,Train,long,2011-03-22 10:17:00-04:00,2011-03-22 10:18:00-04:00,2011-03-22 15:55:00-04:00,2256.0,2255.25,87.5,175.0pt,session_time,-0.75,-3.5
partial_midpoint_1p5r,2011-03-22,2011,Train,long,2011-03-22 10:17:00-04:00,2011-03-22 10:18:00-04:00,2011-03-22 15:55:00-04:00,2256.0,,87.5,50% midpoint / 50% 1.5R,target / session_time,1.0625,0.125
timeboxed_1r_30m,2011-03-22,2011,Train,long,2011-03-22 10:17:00-04:00,2011-03-22 10:18:00-04:00,2011-03-22 10:48:00-04:00,2256.0,2258.25,87.5,87.5pt,timebox,2.25,2.5
fixed_1r,2011-03-25,2011,Train,short,2011-03-25 14:19:00-04:00,2011-03-25 14:20:00-04:00,2011-03-25 15:55:00-04:00,2318.0,2314.75,87.5,87.5pt,session_time,3.25,4.5
fixed_1p5r,2011-03-25,2011,Train,short,2011-03-25 14:19:00-04:00,2011-03-25 14:20:00-04:00,2011-03-25 15:55:00-04:00,2318.0,2314.75,87.5,131.25pt,session_time,3.25,4.5
fixed_2r,2011-03-25,2011,Train,short,2011-03-25 14:19:00-04:00,2011-03-25 14:20:00-04:00,2011-03-25 15:55:00-04:00,2318.0,2314.75,87.5,175.0pt,session_time,3.25,4.5
partial_midpoint_1p5r,2011-03-25,2011,Train,short,2011-03-25 14:19:00-04:00,2011-03-25 14:20:00-04:00,2011-03-25 15:55:00-04:00,2318.0,,87.5,50% midpoint / 50% 1.5R,target / session_time,3.25,4.5
timeboxed_1r_30m,2011-03-25,2011,Train,short,2011-03-25 14:19:00-04:00,2011-03-25 14:20:00-04:00,2011-03-25 14:50:00-04:00,2318.0,2318.0,87.5,87.5pt,timebox,-0.0,-2.0
fixed_1r,2011-03-28,2011,Train,long,2011-03-28 11:52:00-04:00,2011-03-28 11:53:00-04:00,2011-03-28 15:55:00-04:00,2314.25,2301.25,87.5,87.5pt,session_time,-13.0,-28.0
fixed_1p5r,2011-03-28,2011,Train,long,2011-03-28 11:52:00-04:00,2011-03-28 11:53:00-04:00,2011-03-28 15:55:00-04:00,2314.25,2301.25,87.5,131.25pt,session_time,-13.0,-28.0
fixed_2r,2011-03-28,2011,Train,long,2011-03-28 11:52:00-04:00,2011-03-28 11:53:00-04:00,2011-03-28 15:55:00-04:00,2314.25,2301.25,87.5,175.0pt,session_time,-13.0,-28.0
partial_midpoint_1p5r,2011-03-28,2011,Train,long,2011-03-28 11:52:00-04:00,2011-03-28 11:53:00-04:00,2011-03-28 15:55:00-04:00,2314.25,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-13.0,-28.0
timeboxed_1r_30m,2011-03-28,2011,Train,long,2011-03-28 11:52:00-04:00,2011-03-28 11:53:00-04:00,2011-03-28 12:23:00-04:00,2314.25,2313.75,87.5,87.5pt,timebox,-0.5,-3.0
fixed_1r,2011-03-31,2011,Train,long,2011-03-31 10:13:00-04:00,2011-03-31 10:14:00-04:00,2011-03-31 15:55:00-04:00,2331.25,2340.0,87.5,87.5pt,session_time,8.75,15.5
fixed_1p5r,2011-03-31,2011,Train,long,2011-03-31 10:13:00-04:00,2011-03-31 10:14:00-04:00,2011-03-31 15:55:00-04:00,2331.25,2340.0,87.5,131.25pt,session_time,8.75,15.5
fixed_2r,2011-03-31,2011,Train,long,2011-03-31 10:13:00-04:00,2011-03-31 10:14:00-04:00,2011-03-31 15:55:00-04:00,2331.25,2340.0,87.5,175.0pt,session_time,8.75,15.5
partial_midpoint_1p5r,2011-03-31,2011,Train,long,2011-03-31 10:13:00-04:00,2011-03-31 10:14:00-04:00,2011-03-31 15:55:00-04:00,2331.25,,87.5,50% midpoint / 50% 1.5R,target / session_time,6.1875,10.375
timeboxed_1r_30m,2011-03-31,2011,Train,long,2011-03-31 10:13:00-04:00,2011-03-31 10:14:00-04:00,2011-03-31 10:44:00-04:00,2331.25,2338.0,87.5,87.5pt,timebox,6.75,11.5
fixed_1r,2011-04-04,2011,Train,long,2011-04-04 10:19:00-04:00,2011-04-04 10:20:00-04:00,2011-04-04 15:55:00-04:00,2334.75,2330.0,87.5,87.5pt,session_time,-4.75,-11.5
fixed_1p5r,2011-04-04,2011,Train,long,2011-04-04 10:19:00-04:00,2011-04-04 10:20:00-04:00,2011-04-04 15:55:00-04:00,2334.75,2330.0,87.5,131.25pt,session_time,-4.75,-11.5
fixed_2r,2011-04-04,2011,Train,long,2011-04-04 10:19:00-04:00,2011-04-04 10:20:00-04:00,2011-04-04 15:55:00-04:00,2334.75,2330.0,87.5,175.0pt,session_time,-4.75,-11.5
partial_midpoint_1p5r,2011-04-04,2011,Train,long,2011-04-04 10:19:00-04:00,2011-04-04 10:20:00-04:00,2011-04-04 15:55:00-04:00,2334.75,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-4.75,-11.5
timeboxed_1r_30m,2011-04-04,2011,Train,long,2011-04-04 10:19:00-04:00,2011-04-04 10:20:00-04:00,2011-04-04 10:50:00-04:00,2334.75,2335.75,87.5,87.5pt,timebox,1.0,0.0
fixed_1r,2011-04-11,2011,Train,long,2011-04-11 10:04:00-04:00,2011-04-11 10:05:00-04:00,2011-04-11 15:55:00-04:00,2320.0,2309.25,87.5,87.5pt,session_time,-10.75,-23.5
fixed_1p5r,2011-04-11,2011,Train,long,2011-04-11 10:04:00-04:00,2011-04-11 10:05:00-04:00,2011-04-11 15:55:00-04:00,2320.0,2309.25,87.5,131.25pt,session_time,-10.75,-23.5
fixed_2r,2011-04-11,2011,Train,long,2011-04-11 10:04:00-04:00,2011-04-11 10:05:00-04:00,2011-04-11 15:55:00-04:00,2320.0,2309.25,87.5,175.0pt,session_time,-10.75,-23.5
partial_midpoint_1p5r,2011-04-11,2011,Train,long,2011-04-11 10:04:00-04:00,2011-04-11 10:05:00-04:00,2011-04-11 15:55:00-04:00,2320.0,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-10.75,-23.5
timeboxed_1r_30m,2011-04-11,2011,Train,long,2011-04-11 10:04:00-04:00,2011-04-11 10:05:00-04:00,2011-04-11 10:35:00-04:00,2320.0,2316.5,87.5,87.5pt,timebox,-3.5,-9.0
fixed_1r,2011-04-14,2011,Train,short,2011-04-14 11:00:00-04:00,2011-04-14 11:01:00-04:00,2011-04-14 15:55:00-04:00,2299.25,2309.25,87.5,87.5pt,session_time,-10.0,-22.0
fixed_1p5r,2011-04-14,2011,Train,short,2011-04-14 11:00:00-04:00,2011-04-14 11:01:00-04:00,2011-04-14 15:55:00-04:00,2299.25,2309.25,87.5,131.25pt,session_time,-10.0,-22.0
fixed_2r,2011-04-14,2011,Train,short,2011-04-14 11:00:00-04:00,2011-04-14 11:01:00-04:00,2011-04-14 15:55:00-04:00,2299.25,2309.25,87.5,175.0pt,session_time,-10.0,-22.0
partial_midpoint_1p5r,2011-04-14,2011,Train,short,2011-04-14 11:00:00-04:00,2011-04-14 11:01:00-04:00,2011-04-14 15:55:00-04:00,2299.25,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-10.0,-22.0
timeboxed_1r_30m,2011-04-14,2011,Train,short,2011-04-14 11:00:00-04:00,2011-04-14 11:01:00-04:00,2011-04-14 11:31:00-04:00,2299.25,2297.5,87.5,87.5pt,timebox,1.75,1.5
fixed_1r,2011-04-15,2011,Train,short,2011-04-15 10:06:00-04:00,2011-04-15 10:07:00-04:00,2011-04-15 15:55:00-04:00,2301.5,2304.0,87.5,87.5pt,session_time,-2.5,-7.0
fixed_1p5r,2011-04-15,2011,Train,short,2011-04-15 10:06:00-04:00,2011-04-15 10:07:00-04:00,2011-04-15 15:55:00-04:00,2301.5,2304.0,87.5,131.25pt,session_time,-2.5,-7.0
fixed_2r,2011-04-15,2011,Train,short,2011-04-15 10:06:00-04:00,2011-04-15 10:07:00-04:00,2011-04-15 15:55:00-04:00,2301.5,2304.0,87.5,175.0pt,session_time,-2.5,-7.0
partial_midpoint_1p5r,2011-04-15,2011,Train,short,2011-04-15 10:06:00-04:00,2011-04-15 10:07:00-04:00,2011-04-15 15:55:00-04:00,2301.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,1.5625,1.125
timeboxed_1r_30m,2011-04-15,2011,Train,short,2011-04-15 10:06:00-04:00,2011-04-15 10:07:00-04:00,2011-04-15 10:37:00-04:00,2301.5,2296.0,87.5,87.5pt,timebox,5.5,9.0
fixed_1r,2011-04-18,2011,Train,long,2011-04-18 10:20:00-04:00,2011-04-18 10:21:00-04:00,2011-04-18 15:55:00-04:00,2260.5,2287.5,87.5,87.5pt,session_time,27.0,52.0
fixed_1p5r,2011-04-18,2011,Train,long,2011-04-18 10:20:00-04:00,2011-04-18 10:21:00-04:00,2011-04-18 15:55:00-04:00,2260.5,2287.5,87.5,131.25pt,session_time,27.0,52.0
fixed_2r,2011-04-18,2011,Train,long,2011-04-18 10:20:00-04:00,2011-04-18 10:21:00-04:00,2011-04-18 15:55:00-04:00,2260.5,2287.5,87.5,175.0pt,session_time,27.0,52.0
partial_midpoint_1p5r,2011-04-18,2011,Train,long,2011-04-18 10:20:00-04:00,2011-04-18 10:21:00-04:00,2011-04-18 15:55:00-04:00,2260.5,,87.5,50% midpoint / 50% 1.5R,target / session_time,18.875,35.75
timeboxed_1r_30m,2011-04-18,2011,Train,long,2011-04-18 10:20:00-04:00,2011-04-18 10:21:00-04:00,2011-04-18 10:51:00-04:00,2260.5,2255.75,87.5,87.5pt,timebox,-4.75,-11.5
fixed_1r,2011-04-19,2011,Train,long,2011-04-19 10:44:00-04:00,2011-04-19 10:45:00-04:00,2011-04-19 15:55:00-04:00,2288.25,2301.25,87.5,87.5pt,session_time,13.0,24.0
fixed_1p5r,2011-04-19,2011,Train,long,2011-04-19 10:44:00-04:00,2011-04-19 10:45:00-04:00,2011-04-19 15:55:00-04:00,2288.25,2301.25,87.5,131.25pt,session_time,13.0,24.0
