candidate,session_date,year,period,side,signal_ts,entry_ts,exit_ts,entry,exit,stop_points,target_points,exit_kind,gross_points,net_dollars
opening_range_fade,2011-06-06,2011,Train,short,2011-06-06 11:23:00-04:00,2011-06-06 11:24:00-04:00,2011-06-06 12:05:00-04:00,2296.75,2291.625,87.5,5.125,target,5.125,8.25
extension_5m_fade_1p5r,2011-06-06,2011,Train,long,2011-06-06 12:44:00-04:00,2011-06-06 12:45:00-04:00,2011-06-06 15:55:00-04:00,2290.5,2275.75,100.0,150.0,time,-14.75,-31.5
opening_range_fade,2011-06-08,2011,Train,long,2011-06-08 14:32:00-04:00,2011-06-08 14:33:00-04:00,2011-06-08 15:55:00-04:00,2255.25,2254.5,87.5,6.625,time,-0.75,-3.5
extension_5m_fade_1p5r,2011-06-08,2011,Train,long,2011-06-08 13:34:00-04:00,2011-06-08 13:35:00-04:00,2011-06-08 15:55:00-04:00,2256.0,2254.5,100.0,150.0,time,-1.5,-5.0
opening_range_fade,2011-06-09,2011,Train,short,2011-06-09 10:02:00-04:00,2011-06-09 10:03:00-04:00,2011-06-09 15:55:00-04:00,2253.75,2258.5,87.5,3.875,time,-4.75,-11.5
extension_5m_fade_1p5r,2011-06-09,2011,Train,short,2011-06-09 12:04:00-04:00,2011-06-09 12:05:00-04:00,2011-06-09 15:55:00-04:00,2260.0,2258.5,100.0,150.0,time,1.5,1.0
opening_range_fade,2011-06-10,2011,Train,long,2011-06-10 10:03:00-04:00,2011-06-10 10:04:00-04:00,2011-06-10 15:55:00-04:00,2239.5,2218.0,87.5,3.5,time,-21.5,-45.0
extension_5m_fade_1p5r,2011-06-10,2011,Train,short,2011-06-10 12:34:00-04:00,2011-06-10 12:35:00-04:00,2011-06-10 15:55:00-04:00,2230.75,2218.0,100.0,150.0,time,12.75,23.5
opening_range_fade,2011-06-13,2011,Train,short,2011-06-13 10:23:00-04:00,2011-06-13 10:24:00-04:00,2011-06-13 10:54:00-04:00,2228.0,2223.25,87.5,4.75,target,4.75,7.5
extension_5m_fade_1p5r,2011-06-13,2011,Train,long,2011-06-13 12:24:00-04:00,2011-06-13 12:25:00-04:00,2011-06-13 15:55:00-04:00,2216.5,2219.5,100.0,150.0,time,3.0,4.0
extension_5m_fade_1p5r,2011-06-20,2011,Train,short,2011-06-20 11:44:00-04:00,2011-06-20 11:45:00-04:00,2011-06-20 15:55:00-04:00,2197.0,2197.0,100.0,150.0,time,-0.0,-2.0
opening_range_fade,2011-06-27,2011,Train,short,2011-06-27 10:02:00-04:00,2011-06-27 10:03:00-04:00,2011-06-27 15:55:00-04:00,2224.75,2249.75,87.5,7.0,time,-25.0,-52.0
extension_5m_fade_1p5r,2011-06-27,2011,Train,short,2011-06-27 11:54:00-04:00,2011-06-27 11:55:00-04:00,2011-06-27 15:55:00-04:00,2243.5,2249.75,100.0,150.0,time,-6.25,-14.5
extension_5m_fade_1p5r,2011-07-04,2011,Train,short,2011-07-04 11:19:00-04:00,2011-07-04 11:20:00-04:00,2011-07-04 11:29:00-04:00,2366.0,2365.25,100.0,150.0,time,0.75,-0.5
opening_range_fade,2011-07-05,2011,Train,short,2011-07-05 10:15:00-04:00,2011-07-05 10:16:00-04:00,2011-07-05 10:16:00-04:00,2360.5,2358.625,87.5,1.875,target,1.875,1.75
extension_5m_fade_1p5r,2011-07-05,2011,Train,short,2011-07-05 13:04:00-04:00,2011-07-05 13:05:00-04:00,2011-07-05 15:55:00-04:00,2367.75,2366.75,100.0,150.0,time,1.0,0.0
extension_5m_fade_1p5r,2011-07-11,2011,Train,long,2011-07-11 12:49:00-04:00,2011-07-11 12:50:00-04:00,2011-07-11 15:55:00-04:00,2359.25,2357.0,100.0,150.0,time,-2.25,-6.5
opening_range_fade,2011-07-18,2011,Train,long,2011-07-18 15:01:00-04:00,2011-07-18 15:02:00-04:00,2011-07-18 15:55:00-04:00,2340.25,2339.75,87.5,4.75,time,-0.5,-3.0
extension_5m_fade_1p5r,2011-07-18,2011,Train,long,2011-07-18 11:44:00-04:00,2011-07-18 11:45:00-04:00,2011-07-18 15:55:00-04:00,2322.25,2339.75,100.0,150.0,time,17.5,33.0
opening_range_fade,2011-07-25,2011,Train,short,2011-07-25 10:13:00-04:00,2011-07-25 10:14:00-04:00,2011-07-25 15:55:00-04:00,2416.5,2420.0,87.5,6.875,time,-3.5,-9.0
extension_5m_fade_1p5r,2011-07-25,2011,Train,short,2011-07-25 11:29:00-04:00,2011-07-25 11:30:00-04:00,2011-07-25 15:55:00-04:00,2425.75,2420.0,100.0,150.0,time,5.75,9.5
vwap_fade_1r,2011-08-01,2011,Train,long,2011-08-01 12:08:00-04:00,2011-08-01 12:09:00-04:00,2011-08-01 15:55:00-04:00,2323.0,2346.25,75.0,75.0,time,23.25,44.5
vwap_fade_1p5r,2011-08-01,2011,Train,long,2011-08-01 12:08:00-04:00,2011-08-01 12:09:00-04:00,2011-08-01 15:55:00-04:00,2323.0,2346.25,75.0,112.5,time,23.25,44.5
high_state_vwap_fade_1r,2011-08-01,2011,Train,long,2011-08-01 12:08:00-04:00,2011-08-01 12:09:00-04:00,2011-08-01 15:55:00-04:00,2323.0,2346.25,75.0,75.0,time,23.25,44.5
extension_5m_fade_1p5r,2011-08-01,2011,Train,long,2011-08-01 11:39:00-04:00,2011-08-01 11:40:00-04:00,2011-08-01 15:55:00-04:00,2333.5,2346.25,100.0,150.0,time,12.75,23.5
vwap_fade_1r,2011-08-08,2011,Train,long,2011-08-08 10:26:00-04:00,2011-08-08 10:27:00-04:00,2011-08-08 15:55:00-04:00,2108.75,2068.25,75.0,75.0,time,-40.5,-83.0
vwap_fade_1p5r,2011-08-08,2011,Train,long,2011-08-08 10:26:00-04:00,2011-08-08 10:27:00-04:00,2011-08-08 15:55:00-04:00,2108.75,2068.25,75.0,112.5,time,-40.5,-83.0
high_state_vwap_fade_1r,2011-08-08,2011,Train,long,2011-08-08 10:37:00-04:00,2011-08-08 10:38:00-04:00,2011-08-08 15:55:00-04:00,2102.25,2068.25,75.0,75.0,time,-34.0,-70.0
opening_range_fade,2011-08-08,2011,Train,long,2011-08-08 10:19:00-04:00,2011-08-08 10:20:00-04:00,2011-08-08 15:55:00-04:00,2124.0,2068.25,87.5,18.375,time,-55.75,-113.5
extension_5m_fade_1p5r,2011-08-08,2011,Train,long,2011-08-08 13:39:00-04:00,2011-08-08 13:40:00-04:00,2011-08-08 15:55:00-04:00,2106.5,2068.25,100.0,150.0,time,-38.25,-78.5
opening_range_fade,2011-08-15,2011,Train,short,2011-08-15 10:27:00-04:00,2011-08-15 10:28:00-04:00,2011-08-15 11:06:00-04:00,2204.0,2195.5,87.5,8.5,target,8.5,15.0
extension_5m_fade_1p5r,2011-08-15,2011,Train,long,2011-08-15 11:14:00-04:00,2011-08-15 11:15:00-04:00,2011-08-15 15:55:00-04:00,2191.0,2207.5,100.0,150.0,time,16.5,31.0
opening_range_fade,2011-08-22,2011,Train,long,2011-08-22 10:15:00-04:00,2011-08-22 10:16:00-04:00,2011-08-22 10:26:00-04:00,2066.5,2075.25,87.5,8.75,target,8.75,15.5
extension_5m_fade_1p5r,2011-08-22,2011,Train,long,2011-08-22 11:19:00-04:00,2011-08-22 11:20:00-04:00,2011-08-22 15:55:00-04:00,2053.25,2039.75,100.0,150.0,time,-13.5,-29.0
opening_range_fade,2011-08-29,2011,Train,short,2011-08-29 10:27:00-04:00,2011-08-29 10:28:00-04:00,2011-08-29 15:55:00-04:00,2204.5,2220.5,87.5,11.125,time,-16.0,-34.0
extension_5m_fade_1p5r,2011-08-29,2011,Train,short,2011-08-29 11:49:00-04:00,2011-08-29 11:50:00-04:00,2011-08-29 15:55:00-04:00,2207.75,2220.5,100.0,150.0,time,-12.75,-27.5
opening_range_fade,2011-09-05,2011,Train,long,2011-09-05 10:09:00-04:00,2011-09-05 10:10:00-04:00,2011-09-05 10:59:00-04:00,2114.0,2124.25,87.5,10.25,target,10.25,18.5
vwap_fade_1r,2011-09-06,2011,Train,short,2011-09-06 14:19:00-04:00,2011-09-06 14:20:00-04:00,2011-09-06 15:55:00-04:00,2160.75,2165.0,75.0,75.0,time,-4.25,-10.5
vwap_fade_1p5r,2011-09-06,2011,Train,short,2011-09-06 14:19:00-04:00,2011-09-06 14:20:00-04:00,2011-09-06 15:55:00-04:00,2160.75,2165.0,75.0,112.5,time,-4.25,-10.5
opening_range_fade,2011-09-06,2011,Train,short,2011-09-06 10:02:00-04:00,2011-09-06 10:03:00-04:00,2011-09-06 10:14:00-04:00,2130.0,2122.875,87.5,7.125,target,7.125,12.25
extension_5m_fade_1p5r,2011-09-06,2011,Train,short,2011-09-06 11:29:00-04:00,2011-09-06 11:30:00-04:00,2011-09-06 15:55:00-04:00,2134.25,2165.0,100.0,150.0,time,-30.75,-63.5
opening_range_fade,2011-09-12,2011,Train,short,2011-09-12 10:11:00-04:00,2011-09-12 10:12:00-04:00,2011-09-12 10:48:00-04:00,2169.75,2152.75,87.5,17.0,target,17.0,32.0
extension_5m_fade_1p5r,2011-09-12,2011,Train,long,2011-09-12 12:49:00-04:00,2011-09-12 12:50:00-04:00,2011-09-12 15:55:00-04:00,2146.75,2183.0,100.0,150.0,time,36.25,70.5
extension_5m_fade_1p5r,2011-09-19,2011,Train,short,2011-09-19 11:14:00-04:00,2011-09-19 11:15:00-04:00,2011-09-19 15:55:00-04:00,2277.75,2309.0,100.0,150.0,time,-31.25,-64.5
opening_range_fade,2011-09-26,2011,Train,long,2011-09-26 10:02:00-04:00,2011-09-26 10:03:00-04:00,2011-09-26 11:26:00-04:00,2185.25,2200.125,87.5,14.875,target,14.875,27.75
extension_5m_fade_1p5r,2011-09-26,2011,Train,short,2011-09-26 11:44:00-04:00,2011-09-26 11:45:00-04:00,2011-09-26 15:55:00-04:00,2210.75,2228.75,100.0,150.0,time,-18.0,-38.0
vwap_fade_1r,2011-10-03,2011,Train,long,2011-10-03 13:38:00-04:00,2011-10-03 13:39:00-04:00,2011-10-03 15:55:00-04:00,2090.0,2089.0,75.0,75.0,time,-1.0,-4.0
vwap_fade_1p5r,2011-10-03,2011,Train,long,2011-10-03 13:38:00-04:00,2011-10-03 13:39:00-04:00,2011-10-03 15:55:00-04:00,2090.0,2089.0,75.0,112.5,time,-1.0,-4.0
high_state_vwap_fade_1r,2011-10-03,2011,Train,long,2011-10-03 13:38:00-04:00,2011-10-03 13:39:00-04:00,2011-10-03 15:55:00-04:00,2090.0,2089.0,75.0,75.0,time,-1.0,-4.0
opening_range_fade,2011-10-03,2011,Train,short,2011-10-03 10:34:00-04:00,2011-10-03 10:35:00-04:00,2011-10-03 11:00:00-04:00,2126.25,2116.625,87.5,9.625,target,9.625,17.25
extension_5m_fade_1p5r,2011-10-03,2011,Train,long,2011-10-03 12:49:00-04:00,2011-10-03 12:50:00-04:00,2011-10-03 15:55:00-04:00,2111.0,2089.0,100.0,150.0,time,-22.0,-46.0
opening_range_fade,2011-10-10,2011,Train,short,2011-10-10 15:23:00-04:00,2011-10-10 15:24:00-04:00,2011-10-10 15:55:00-04:00,2249.25,2269.75,87.5,7.25,time,-20.5,-43.0
extension_5m_fade_1p5r,2011-10-10,2011,Train,long,2011-10-10 12:54:00-04:00,2011-10-10 12:55:00-04:00,2011-10-10 15:55:00-04:00,2259.5,2269.75,100.0,150.0,time,10.25,18.5
opening_range_fade,2011-10-17,2011,Train,long,2011-10-17 10:06:00-04:00,2011-10-17 10:07:00-04:00,2011-10-17 15:55:00-04:00,2351.75,2324.25,87.5,5.625,time,-27.5,-57.0
extension_5m_fade_1p5r,2011-10-17,2011,Train,long,2011-10-17 11:54:00-04:00,2011-10-17 11:55:00-04:00,2011-10-17 15:55:00-04:00,2344.5,2324.25,100.0,150.0,time,-20.25,-42.5
extension_5m_fade_1p5r,2011-10-24,2011,Train,short,2011-10-24 11:14:00-04:00,2011-10-24 11:15:00-04:00,2011-10-24 15:55:00-04:00,2376.0,2377.0,100.0,150.0,time,-1.0,-4.0
opening_range_fade,2011-10-31,2011,Train,short,2011-10-31 10:18:00-04:00,2011-10-31 10:19:00-04:00,2011-10-31 12:18:00-04:00,2373.5,2370.75,87.5,2.75,target,2.75,3.5
extension_5m_fade_1p5r,2011-10-31,2011,Train,long,2011-10-31 12:24:00-04:00,2011-10-31 12:25:00-04:00,2011-10-31 15:55:00-04:00,2370.25,2364.0,100.0,150.0,time,-6.25,-14.5
opening_range_fade,2011-11-07,2011,Train,long,2011-11-07 10:19:00-05:00,2011-11-07 10:20:00-05:00,2011-11-07 14:21:00-05:00,2346.25,2353.875,87.5,7.625,target,7.625,13.25
extension_5m_fade_1p5r,2011-11-07,2011,Train,long,2011-11-07 12:19:00-05:00,2011-11-07 12:20:00-05:00,2011-11-07 15:55:00-05:00,2330.5,2366.0,100.0,150.0,time,35.5,69.0
opening_range_fade,2011-11-14,2011,Train,short,2011-11-14 10:04:00-05:00,2011-11-14 10:05:00-05:00,2011-11-14 10:47:00-05:00,2351.25,2345.625,87.5,5.625,target,5.625,9.25
extension_5m_fade_1p5r,2011-11-14,2011,Train,long,2011-11-14 11:54:00-05:00,2011-11-14 11:55:00-05:00,2011-11-14 15:55:00-05:00,2343.75,2336.5,100.0,150.0,time,-7.25,-16.5
opening_range_fade,2011-11-21,2011,Train,long,2011-11-21 10:10:00-05:00,2011-11-21 10:11:00-05:00,2011-11-21 15:21:00-05:00,2203.25,2214.0,87.5,10.75,target,10.75,19.5
extension_5m_fade_1p5r,2011-11-21,2011,Train,long,2011-11-21 11:44:00-05:00,2011-11-21 11:45:00-05:00,2011-11-21 15:55:00-05:00,2188.5,2214.5,100.0,150.0,time,26.0,50.0
opening_range_fade,2011-11-25,2011,Train,long,2011-11-25 12:17:00-05:00,2011-11-25 12:18:00-05:00,2011-11-25 13:14:00-05:00,2157.0,2149.5,87.5,12.875,time,-7.5,-17.0
extension_5m_fade_1p5r,2011-11-25,2011,Train,long,2011-11-25 11:29:00-05:00,2011-11-25 11:30:00-05:00,2011-11-25 13:14:00-05:00,2168.75,2149.5,100.0,150.0,time,-19.25,-40.5
opening_range_fade,2011-11-28,2011,Train,short,2011-11-28 10:12:00-05:00,2011-11-28 10:13:00-05:00,2011-11-28 15:07:00-05:00,2223.0,2212.125,87.5,10.875,target,10.875,19.75
extension_5m_fade_1p5r,2011-11-28,2011,Train,short,2011-11-28 11:34:00-05:00,2011-11-28 11:35:00-05:00,2011-11-28 15:55:00-05:00,2227.25,2216.0,100.0,150.0,time,11.25,20.5
opening_range_fade,2011-12-05,2011,Train,short,2011-12-05 10:59:00-05:00,2011-12-05 11:00:00-05:00,2011-12-05 13:49:00-05:00,2339.0,2330.125,87.5,8.875,target,8.875,15.75
extension_5m_fade_1p5r,2011-12-05,2011,Train,short,2011-12-05 12:49:00-05:00,2011-12-05 12:50:00-05:00,2011-12-05 15:55:00-05:00,2341.5,2326.0,100.0,150.0,time,15.5,29.0
opening_range_fade,2011-12-12,2011,Train,long,2011-12-12 10:05:00-05:00,2011-12-12 10:06:00-05:00,2011-12-12 11:24:00-05:00,2277.25,2284.875,87.5,7.625,target,7.625,13.25
extension_5m_fade_1p5r,2011-12-12,2011,Train,short,2011-12-12 13:49:00-05:00,2011-12-12 13:50:00-05:00,2011-12-12 15:55:00-05:00,2281.25,2289.75,100.0,150.0,time,-8.5,-19.0
extension_5m_fade_1p5r,2011-12-19,2011,Train,long,2011-12-19 11:14:00-05:00,2011-12-19 11:15:00-05:00,2011-12-19 15:55:00-05:00,2225.75,2208.25,100.0,150.0,time,-17.5,-37.0
opening_range_fade,2011-12-27,2011,Train,short,2011-12-27 10:09:00-05:00,2011-12-27 10:10:00-05:00,2011-12-27 10:53:00-05:00,2291.25,2283.875,87.5,7.375,target,7.375,12.75
extension_5m_fade_1p5r,2011-12-27,2011,Train,short,2011-12-27 13:44:00-05:00,2011-12-27 13:45:00-05:00,2011-12-27 15:55:00-05:00,2292.5,2288.5,100.0,150.0,time,4.0,6.0
opening_range_fade,2012-01-03,2012,Train,long,2012-01-03 12:44:00-05:00,2012-01-03 12:45:00-05:00,2012-01-03 14:32:00-05:00,2315.25,2321.375,87.5,6.125,target,6.125,10.25
extension_5m_fade_1p5r,2012-01-03,2012,Train,long,2012-01-03 11:44:00-05:00,2012-01-03 11:45:00-05:00,2012-01-03 15:55:00-05:00,2321.0,2318.5,100.0,150.0,time,-2.5,-7.0
opening_range_fade,2012-01-09,2012,Train,long,2012-01-09 13:01:00-05:00,2012-01-09 13:02:00-05:00,2012-01-09 15:55:00-05:00,2349.25,2347.75,87.5,5.75,time,-1.5,-5.0
extension_5m_fade_1p5r,2012-01-09,2012,Train,long,2012-01-09 11:14:00-05:00,2012-01-09 11:15:00-05:00,2012-01-09 15:55:00-05:00,2341.0,2347.75,100.0,150.0,time,6.75,11.5
extension_5m_fade_1p5r,2012-01-16,2012,Train,short,2012-01-16 11:14:00-05:00,2012-01-16 11:15:00-05:00,2012-01-16 11:29:00-05:00,2382.25,2384.25,100.0,150.0,time,-2.0,-6.0
opening_range_fade,2012-01-17,2012,Train,short,2012-01-17 10:26:00-05:00,2012-01-17 10:27:00-05:00,2012-01-17 14:35:00-05:00,2396.25,2392.625,87.5,3.625,target,3.625,5.25
extension_5m_fade_1p5r,2012-01-17,2012,Train,short,2012-01-17 11:14:00-05:00,2012-01-17 11:15:00-05:00,2012-01-17 15:55:00-05:00,2399.0,2385.75,100.0,150.0,time,13.25,24.5
opening_range_fade,2012-01-23,2012,Train,short,2012-01-23 10:23:00-05:00,2012-01-23 10:24:00-05:00,2012-01-23 11:07:00-05:00,2447.5,2440.375,87.5,7.125,target,7.125,12.25
extension_5m_fade_1p5r,2012-01-23,2012,Train,long,2012-01-23 11:14:00-05:00,2012-01-23 11:15:00-05:00,2012-01-23 15:55:00-05:00,2435.25,2434.25,100.0,150.0,time,-1.0,-4.0
opening_range_fade,2012-01-30,2012,Train,long,2012-01-30 10:15:00-05:00,2012-01-30 10:16:00-05:00,2012-01-30 10:33:00-05:00,2432.5,2437.375,87.5,4.875,target,4.875,7.75
extension_5m_fade_1p5r,2012-01-30,2012,Train,short,2012-01-30 11:19:00-05:00,2012-01-30 11:20:00-05:00,2012-01-30 15:55:00-05:00,2454.0,2459.5,100.0,150.0,time,-5.5,-13.0
opening_range_fade,2012-02-06,2012,Train,short,2012-02-06 10:13:00-05:00,2012-02-06 10:14:00-05:00,2012-02-06 10:33:00-05:00,2519.75,2515.375,87.5,4.375,target,4.375,6.75
extension_5m_fade_1p5r,2012-02-06,2012,Train,short,2012-02-06 12:34:00-05:00,2012-02-06 12:35:00-05:00,2012-02-06 15:55:00-05:00,2522.0,2523.5,100.0,150.0,time,-1.5,-5.0
opening_range_fade,2012-02-13,2012,Train,long,2012-02-13 10:19:00-05:00,2012-02-13 10:20:00-05:00,2012-02-13 11:47:00-05:00,2559.5,2562.5,87.5,3.0,target,3.0,4.0
extension_5m_fade_1p5r,2012-02-13,2012,Train,short,2012-02-13 11:49:00-05:00,2012-02-13 11:50:00-05:00,2012-02-13 15:55:00-05:00,2564.5,2565.5,100.0,150.0,time,-1.0,-4.0
opening_range_fade,2012-02-20,2012,Train,short,2012-02-20 10:42:00-05:00,2012-02-20 10:43:00-05:00,2012-02-20 11:29:00-05:00,2591.75,2592.5,87.5,3.375,time,-0.75,-3.5
opening_range_fade,2012-02-21,2012,Train,short,2012-02-21 12:18:00-05:00,2012-02-21 12:19:00-05:00,2012-02-21 13:41:00-05:00,2593.25,2588.25,87.5,5.0,target,5.0,8.0
extension_5m_fade_1p5r,2012-02-21,2012,Train,long,2012-02-21 12:19:00-05:00,2012-02-21 12:20:00-05:00,2012-02-21 15:55:00-05:00,2593.75,2588.5,100.0,150.0,time,-5.25,-12.5
opening_range_fade,2012-02-27,2012,Train,short,2012-02-27 10:10:00-05:00,2012-02-27 10:11:00-05:00,2012-02-27 15:55:00-05:00,2590.75,2608.75,87.5,5.75,time,-18.0,-38.0
extension_5m_fade_1p5r,2012-02-27,2012,Train,short,2012-02-27 11:24:00-05:00,2012-02-27 11:25:00-05:00,2012-02-27 15:55:00-05:00,2613.25,2608.75,100.0,150.0,time,4.5,7.0
opening_range_fade,2012-03-05,2012,Train,short,2012-03-05 10:08:00-05:00,2012-03-05 10:09:00-05:00,2012-03-05 10:17:00-05:00,2640.25,2638.0,87.5,2.25,target,2.25,2.5
extension_5m_fade_1p5r,2012-03-05,2012,Train,long,2012-03-05 11:19:00-05:00,2012-03-05 11:20:00-05:00,2012-03-05 15:55:00-05:00,2612.75,2615.5,100.0,150.0,time,2.75,3.5
opening_range_fade,2012-03-12,2012,Train,long,2012-03-12 10:05:00-04:00,2012-03-12 10:06:00-04:00,2012-03-12 10:19:00-04:00,2640.0,2642.75,87.5,2.75,target,2.75,3.5
extension_5m_fade_1p5r,2012-03-12,2012,Train,short,2012-03-12 12:14:00-04:00,2012-03-12 12:15:00-04:00,2012-03-12 15:55:00-04:00,2641.0,2640.5,100.0,150.0,time,0.5,-1.0
extension_5m_fade_1p5r,2012-03-19,2012,Train,short,2012-03-19 11:39:00-04:00,2012-03-19 11:40:00-04:00,2012-03-19 15:55:00-04:00,2719.25,2727.5,100.0,150.0,time,-8.25,-18.5
extension_5m_fade_1p5r,2012-03-26,2012,Train,short,2012-03-26 11:39:00-04:00,2012-03-26 11:40:00-04:00,2012-03-26 15:55:00-04:00,2756.25,2770.25,100.0,150.0,time,-14.0,-30.0
extension_5m_fade_1p5r,2012-04-02,2012,Train,short,2012-04-02 11:49:00-04:00,2012-04-02 11:50:00-04:00,2012-04-02 15:55:00-04:00,2775.0,2781.25,100.0,150.0,time,-6.25,-14.5
extension_5m_fade_1p5r,2012-04-09,2012,Train,short,2012-04-09 12:49:00-04:00,2012-04-09 12:50:00-04:00,2012-04-09 15:55:00-04:00,2744.25,2738.75,100.0,150.0,time,5.5,9.0
opening_range_fade,2012-04-16,2012,Train,long,2012-04-16 10:02:00-04:00,2012-04-16 10:03:00-04:00,2012-04-16 15:55:00-04:00,2669.25,2665.25,87.5,18.25,time,-4.0,-10.0
extension_5m_fade_1p5r,2012-04-16,2012,Train,short,2012-04-16 13:39:00-04:00,2012-04-16 13:40:00-04:00,2012-04-16 15:55:00-04:00,2673.0,2665.25,100.0,150.0,time,7.75,13.5
opening_range_fade,2012-04-23,2012,Train,long,2012-04-23 10:14:00-04:00,2012-04-23 10:15:00-04:00,2012-04-23 12:13:00-04:00,2636.75,2644.75,87.5,8.0,target,8.0,14.0
extension_5m_fade_1p5r,2012-04-23,2012,Train,short,2012-04-23 12:09:00-04:00,2012-04-23 12:10:00-04:00,2012-04-23 15:55:00-04:00,2643.0,2651.25,100.0,150.0,time,-8.25,-18.5
opening_range_fade,2012-04-30,2012,Train,long,2012-04-30 10:02:00-04:00,2012-04-30 10:03:00-04:00,2012-04-30 11:59:00-04:00,2720.0,2726.75,87.5,6.75,target,6.75,11.5
extension_5m_fade_1p5r,2012-04-30,2012,Train,long,2012-04-30 11:34:00-04:00,2012-04-30 11:35:00-04:00,2012-04-30 15:55:00-04:00,2719.75,2718.75,100.0,150.0,time,-1.0,-4.0
opening_range_fade,2012-05-07,2012,Train,short,2012-05-07 10:04:00-04:00,2012-05-07 10:05:00-04:00,2012-05-07 10:32:00-04:00,2636.5,2626.75,87.5,9.75,target,9.75,17.5
extension_5m_fade_1p5r,2012-05-07,2012,Train,short,2012-05-07 12:34:00-04:00,2012-05-07 12:35:00-04:00,2012-05-07 15:55:00-04:00,2641.75,2636.75,100.0,150.0,time,5.0,8.0
opening_range_fade,2012-05-14,2012,Train,long,2012-05-14 10:17:00-04:00,2012-05-14 10:18:00-04:00,2012-05-14 10:36:00-04:00,2588.0,2592.5,87.5,4.5,target,4.5,7.0
extension_5m_fade_1p5r,2012-05-14,2012,Train,short,2012-05-14 11:29:00-04:00,2012-05-14 11:30:00-04:00,2012-05-14 15:55:00-04:00,2602.5,2588.25,100.0,150.0,time,14.25,26.5
vwap_fade_1r,2012-05-21,2012,Train,short,2012-05-21 12:27:00-04:00,2012-05-21 12:28:00-04:00,2012-05-21 15:55:00-04:00,2533.0,2543.5,75.0,75.0,time,-10.5,-23.0
vwap_fade_1p5r,2012-05-21,2012,Train,short,2012-05-21 12:27:00-04:00,2012-05-21 12:28:00-04:00,2012-05-21 15:55:00-04:00,2533.0,2543.5,75.0,112.5,time,-10.5,-23.0
high_state_vwap_fade_1r,2012-05-21,2012,Train,short,2012-05-21 12:27:00-04:00,2012-05-21 12:28:00-04:00,2012-05-21 15:55:00-04:00,2533.0,2543.5,75.0,75.0,time,-10.5,-23.0
extension_5m_fade_1p5r,2012-05-21,2012,Train,short,2012-05-21 12:14:00-04:00,2012-05-21 12:15:00-04:00,2012-05-21 15:55:00-04:00,2519.5,2543.5,100.0,150.0,time,-24.0,-50.0
opening_range_fade,2012-05-29,2012,Train,short,2012-05-29 10:08:00-04:00,2012-05-29 10:09:00-04:00,2012-05-29 11:46:00-04:00,2548.0,2544.625,87.5,3.375,target,3.375,4.75
extension_5m_fade_1p5r,2012-05-29,2012,Train,long,2012-05-29 11:44:00-04:00,2012-05-29 11:45:00-04:00,2012-05-29 15:55:00-04:00,2546.75,2558.5,100.0,150.0,time,11.75,21.5
opening_range_fade,2012-06-04,2012,Train,long,2012-06-04 10:10:00-04:00,2012-06-04 10:11:00-04:00,2012-06-04 10:36:00-04:00,2454.25,2467.125,87.5,12.875,target,12.875,23.75
extension_5m_fade_1p5r,2012-06-04,2012,Train,long,2012-06-04 11:59:00-04:00,2012-06-04 12:00:00-04:00,2012-06-04 15:55:00-04:00,2450.5,2476.25,100.0,150.0,time,25.75,49.5
opening_range_fade,2012-06-11,2012,Train,long,2012-06-11 10:08:00-04:00,2012-06-11 10:09:00-04:00,2012-06-11 15:55:00-04:00,2551.5,2510.5,87.5,11.125,time,-41.0,-84.0
extension_5m_fade_1p5r,2012-06-11,2012,Train,short,2012-06-11 13:14:00-04:00,2012-06-11 13:15:00-04:00,2012-06-11 15:55:00-04:00,2552.75,2510.5,100.0,150.0,time,42.25,82.5
opening_range_fade,2012-06-18,2012,Train,short,2012-06-18 10:10:00-04:00,2012-06-18 10:11:00-04:00,2012-06-18 15:55:00-04:00,2571.25,2585.75,87.5,10.875,time,-14.5,-31.0
extension_5m_fade_1p5r,2012-06-18,2012,Train,short,2012-06-18 12:49:00-04:00,2012-06-18 12:50:00-04:00,2012-06-18 15:55:00-04:00,2581.75,2585.75,100.0,150.0,time,-4.0,-10.0
opening_range_fade,2012-06-25,2012,Train,long,2012-06-25 10:10:00-04:00,2012-06-25 10:11:00-04:00,2012-06-25 15:55:00-04:00,2545.0,2530.25,87.5,5.75,time,-14.75,-31.5
extension_5m_fade_1p5r,2012-06-25,2012,Train,long,2012-06-25 11:34:00-04:00,2012-06-25 11:35:00-04:00,2012-06-25 15:55:00-04:00,2524.75,2530.25,100.0,150.0,time,5.5,9.0
opening_range_fade,2012-07-02,2012,Train,long,2012-07-02 10:13:00-04:00,2012-07-02 10:14:00-04:00,2012-07-02 10:20:00-04:00,2607.0,2613.25,87.5,6.25,target,6.25,10.5
extension_5m_fade_1p5r,2012-07-02,2012,Train,short,2012-07-02 12:54:00-04:00,2012-07-02 12:55:00-04:00,2012-07-02 15:55:00-04:00,2612.25,2617.25,100.0,150.0,time,-5.0,-12.0
opening_range_fade,2012-07-05,2012,Train,long,2012-07-05 10:03:00-04:00,2012-07-05 10:04:00-04:00,2012-07-05 10:33:00-04:00,2630.25,2636.125,87.5,5.875,target,5.875,9.75
extension_5m_fade_1p5r,2012-07-05,2012,Train,short,2012-07-05 13:24:00-04:00,2012-07-05 13:25:00-04:00,2012-07-05 15:55:00-04:00,2650.5,2644.75,100.0,150.0,time,5.75,9.5
