resolver,session,T_offset,outcome,universe,split,n,win,E
struct_ticket,ASIA,120,SESS_END,ALL,IS,771,0.47341115434500647,2.0421530479896237
struct_ticket,ASIA,120,SESS_END,ALL,Validation,185,0.4594594594594595,-0.8662162162162163
struct_ticket,ASIA,120,SESS_END,ALL,OOS,190,0.5105263157894737,-8.126315789473685
struct_ticket,ASIA,120,SESS_END,HIGH,IS,404,0.5024752475247525,4.214108910891089
struct_ticket,ASIA,120,SESS_END,HIGH,Validation,81,0.48148148148148145,8.512345679012345
struct_ticket,ASIA,120,SESS_END,HIGH,OOS,136,0.5,-3.639705882352941
struct_ticket,ASIA,180,H30,ALL,IS,685,0.47737226277372263,0.843065693430657
struct_ticket,ASIA,180,H30,ALL,Validation,127,0.4566929133858268,2.395669291338583
struct_ticket,ASIA,180,H30,ALL,OOS,155,0.5419354838709678,6.659677419354839
struct_ticket,ASIA,180,H30,HIGH,IS,391,0.4833759590792839,1.4175191815856778
struct_ticket,ASIA,180,H30,HIGH,Validation,62,0.5,3.995967741935484
struct_ticket,ASIA,180,H30,HIGH,OOS,120,0.5416666666666666,5.533333333333333
struct_ticket,ASIA,180,H60,ALL,IS,685,0.5211678832116788,0.9908759124087592
struct_ticket,ASIA,180,H60,ALL,Validation,127,0.4881889763779528,5.169291338582677
struct_ticket,ASIA,180,H60,ALL,OOS,155,0.4967741935483871,4.419354838709677
struct_ticket,ASIA,180,H60,HIGH,IS,391,0.5319693094629157,0.9584398976982097
struct_ticket,ASIA,180,H60,HIGH,Validation,62,0.5483870967741935,5.157258064516129
struct_ticket,ASIA,180,H60,HIGH,OOS,120,0.4583333333333333,1.74375
struct_ticket,ASIA,180,SESS_END,ALL,IS,685,0.5094890510948905,2.141605839416058
struct_ticket,ASIA,180,SESS_END,ALL,Validation,127,0.5196850393700787,9.478346456692913
struct_ticket,ASIA,180,SESS_END,ALL,OOS,155,0.5483870967741935,16.23709677419355
struct_ticket,ASIA,180,SESS_END,HIGH,IS,391,0.5038363171355499,3.049872122762148
struct_ticket,ASIA,180,SESS_END,HIGH,Validation,62,0.5161290322580645,11.03225806451613
struct_ticket,ASIA,180,SESS_END,HIGH,OOS,120,0.5666666666666667,14.810416666666667
