event,mechanism,horizon,split,ny_min,n,win,mean,median,mean_z,mfe_gt_mae,p_hit_plus_first,delta_win_vs_50,unc_long_win,delta_win_vs_unc_long,ctrl_n,ctrl_win,delta_win_vs_ctrl
PPI,evt_long,15,IS,510,100,0.48,-0.7525,0.0,-0.4792193853708468,0.48,0.5161290322580645,-0.020000000000000018,0.48,0.0,1610,0.48509316770186334,-0.005093167701863355
PPI,impulse_cont,30,IS,510,100,0.5,2.15,0.125,0.4261927107066716,0.53,0.4945054945054945,0.0,0.55,-0.050000000000000044,1610,0.47080745341614905,0.029192546583850953
PPI,impulse_fade,30,IS,510,100,0.48,-2.15,-0.125,-0.4261927107066716,0.47,0.5054945054945055,-0.020000000000000018,0.55,-0.07000000000000006,1610,0.4962732919254658,-0.016273291925465838
PPI,surprise_dir,30,IS,510,83,0.43373493975903615,-1.0632530120481927,-1.0,-0.41376828225479884,0.5060240963855421,0.43243243243243246,-0.06626506024096385,0.55,-0.11626506024096389,0,,
PPI,evt_long,30,IS,510,100,0.55,-0.94,0.875,-0.4693147257401854,0.52,0.5274725274725275,0.050000000000000044,0.55,0.0,1610,0.4925465838509317,0.05745341614906835
PPI,impulse_cont,45,IS,510,100,0.6,2.8375,1.625,0.9770694445247817,0.55,0.4945054945054945,0.09999999999999998,0.49,0.10999999999999999,1610,0.4546583850931677,0.14534161490683228
PPI,impulse_fade,45,IS,510,100,0.4,-2.8375,-1.625,-0.9770694445247817,0.44,0.5054945054945055,-0.09999999999999998,0.49,-0.08999999999999997,1610,0.5248447204968945,-0.12484472049689443
PPI,surprise_dir,45,IS,510,83,0.4819277108433735,-0.9849397590361446,-0.5,-0.17101208963422274,0.5060240963855421,0.43243243243243246,-0.01807228915662651,0.49,-0.0080722891566265,0,,
PPI,evt_long,45,IS,510,100,0.49,-1.0425,-0.75,-0.8670038042831952,0.5,0.5274725274725275,-0.010000000000000009,0.49,0.0,1610,0.5080745341614907,-0.01807453416149074
PPI,impulse_cont,60,IS,510,100,0.53,3.38,1.0,1.1016904872703264,0.59,0.5256410256410257,0.030000000000000027,0.5,0.030000000000000027,1610,0.484472049689441,0.04552795031055901
PPI,impulse_fade,60,IS,510,100,0.47,-3.38,-1.0,-1.1016904872703264,0.41,0.47435897435897434,-0.030000000000000027,0.5,-0.030000000000000027,1610,0.506832298136646,-0.03683229813664601
PPI,surprise_dir,60,IS,510,83,0.5060240963855421,-1.6506024096385543,0.25,-0.5243383453855894,0.4939759036144578,0.4098360655737705,0.0060240963855421326,0.5,0.0060240963855421326,0,,
PPI,evt_long,60,IS,510,100,0.5,-1.445,0.0,0.20435194268032994,0.5,0.5384615384615384,0.0,0.5,0.0,1610,0.513664596273292,-0.013664596273291973
PPI,impulse_cont,5,Validation,510,36,0.4722222222222222,-2.375,-0.875,-0.20969240265463251,0.6388888888888888,0.5,-0.02777777777777779,0.4722222222222222,0.0,533,0.5403377110694184,-0.0681154888471962
PPI,impulse_fade,5,Validation,510,36,0.5277777777777778,2.375,0.875,0.20969240265463251,0.3611111111111111,0.5,0.02777777777777779,0.4722222222222222,0.05555555555555558,533,0.450281425891182,0.07749635188659582
PPI,surprise_dir,5,Validation,510,34,0.5294117647058824,1.0808823529411764,1.0,0.2442309503774444,0.5294117647058824,0.5666666666666667,0.02941176470588236,0.4722222222222222,0.05718954248366015,0,,
PPI,evt_long,5,Validation,510,36,0.4722222222222222,-3.0555555555555554,-1.25,-0.41988476645945955,0.4166666666666667,0.375,-0.02777777777777779,0.4722222222222222,0.0,533,0.4727954971857411,-0.0005732749635188883
PPI,impulse_cont,10,Validation,510,36,0.3055555555555556,-8.61111111111111,-6.875,-1.0260075896886591,0.5,0.4838709677419355,-0.19444444444444442,0.5555555555555556,-0.25,533,0.5365853658536586,-0.231029810298103
PPI,impulse_fade,10,Validation,510,36,0.6666666666666666,8.61111111111111,6.875,1.0260075896886591,0.5,0.5161290322580645,0.16666666666666663,0.5555555555555556,0.11111111111111105,533,0.4521575984990619,0.21450906816760473
PPI,surprise_dir,10,Validation,510,34,0.4117647058823529,-2.7279411764705883,-3.375,-0.27876579456635214,0.5,0.5517241379310345,-0.08823529411764708,0.5555555555555556,-0.14379084967320266,0,,
PPI,evt_long,10,Validation,510,36,0.5555555555555556,-0.4722222222222222,4.5,0.06298914917806621,0.5,0.3870967741935484,0.05555555555555558,0.5555555555555556,0.0,533,0.48405253283302063,0.07150302272253495
PPI,impulse_cont,15,Validation,510,36,0.3611111111111111,-3.9375,-8.625,-0.33205590825786124,0.4722222222222222,0.4838709677419355,-0.1388888888888889,0.5277777777777778,-0.16666666666666669,533,0.551594746716698,-0.19048363560558684
PPI,impulse_fade,15,Validation,510,36,0.6388888888888888,3.9375,8.625,0.33205590825786124,0.5277777777777778,0.5161290322580645,0.13888888888888884,0.5277777777777778,0.11111111111111105,533,0.44090056285178236,0.19798832603710648
PPI,surprise_dir,15,Validation,510,34,0.47058823529411764,0.5955882352941176,-2.75,0.29330856766261915,0.5294117647058824,0.5517241379310345,-0.02941176470588236,0.5277777777777778,-0.05718954248366015,0,,
PPI,evt_long,15,Validation,510,36,0.5277777777777778,-2.8680555555555554,2.875,-0.22848889319703877,0.4722222222222222,0.3870967741935484,0.02777777777777779,0.5277777777777778,0.0,533,0.45590994371482174,0.07186783406295605
PPI,impulse_cont,30,Validation,510,36,0.5,-3.0277777777777777,-0.75,-0.26494279869683973,0.3888888888888889,0.4838709677419355,0.0,0.5555555555555556,-0.05555555555555558,533,0.5103189493433395,-0.010318949343339545
PPI,impulse_fade,30,Validation,510,36,0.5,3.0277777777777777,0.75,0.26494279869683973,0.6111111111111112,0.5161290322580645,0.0,0.5555555555555556,-0.05555555555555558,533,0.48405253283302063,0.015947467166979368
PPI,surprise_dir,30,Validation,510,34,0.5588235294117647,3.139705882352941,3.0,0.6151482252898764,0.5,0.5517241379310345,0.05882352941176472,0.5555555555555556,0.0032679738562091387,0,,
PPI,evt_long,30,Validation,510,36,0.5555555555555556,0.75,4.25,0.29574465546721584,0.5555555555555556,0.3870967741935484,0.05555555555555558,0.5555555555555556,0.0,533,0.4896810506566604,0.06587450489889518
PPI,impulse_cont,45,Validation,510,36,0.4722222222222222,-3.2430555555555554,-2.125,-0.21309791765491287,0.3888888888888889,0.4838709677419355,-0.02777777777777779,0.5277777777777778,-0.05555555555555558,533,0.5365853658536586,-0.06436314363143636
PPI,impulse_fade,45,Validation,510,36,0.5277777777777778,3.2430555555555554,2.125,0.21309791765491287,0.6111111111111112,0.5161290322580645,0.02777777777777779,0.5277777777777778,0.0,533,0.4596622889305816,0.0681154888471962
PPI,surprise_dir,45,Validation,510,34,0.5294117647058824,3.0661764705882355,5.5,0.5687685384870881,0.5,0.5517241379310345,0.02941176470588236,0.5277777777777778,0.0016339869281045694,0,,
PPI,evt_long,45,Validation,510,36,0.5277777777777778,-1.2847222222222223,2.625,-0.19790913751390163,0.5555555555555556,0.3870967741935484,0.02777777777777779,0.5277777777777778,0.0,533,0.5065666041275797,0.02121117365019809
PPI,impulse_cont,60,Validation,510,36,0.6666666666666666,5.263888888888889,11.25,0.5889048597486232,0.6111111111111112,0.5,0.16666666666666663,0.4444444444444444,0.2222222222222222,533,0.5028142589118199,0.16385240775484677
PPI,impulse_fade,60,Validation,510,36,0.3333333333333333,-5.263888888888889,-11.25,-0.5889048597486232,0.3888888888888889,0.5,-0.16666666666666669,0.4444444444444444,-0.1111111111111111,533,0.49343339587242024,-0.16010006253908693
PPI,surprise_dir,60,Validation,510,34,0.5882352941176471,10.654411764705882,12.625,1.3663535402573987,0.6470588235294118,0.5384615384615384,0.08823529411764708,0.4444444444444444,0.14379084967320266,0,,
PPI,evt_long,60,Validation,510,36,0.4444444444444444,-3.0,-2.25,-0.08052144418903562,0.5,0.32142857142857145,-0.05555555555555558,0.4444444444444444,0.0,533,0.4915572232645403,-0.0471127788200959
PPI,impulse_cont,5,OOS,510,15,0.4,-4.033333333333333,-1.25,-0.15965473805754937,0.5333333333333333,0.6153846153846154,-0.09999999999999998,0.4666666666666667,-0.06666666666666665,316,0.5031645569620253,-0.10316455696202531
PPI,impulse_fade,5,OOS,510,15,0.6,4.033333333333333,1.25,0.15965473805754937,0.4666666666666667,0.38461538461538464,0.09999999999999998,0.4666666666666667,0.1333333333333333,316,0.49683544303797467,0.10316455696202531
PPI,evt_long,5,OOS,510,15,0.4666666666666667,-3.0,-2.75,-0.09116152623372913,0.3333333333333333,0.38461538461538464,-0.033333333333333326,0.4666666666666667,0.0,316,0.46835443037974683,-0.0016877637130801593
PPI,impulse_cont,10,OOS,510,15,0.4,-3.1666666666666665,-2.75,0.02056401581785961,0.4666666666666667,0.6153846153846154,-0.09999999999999998,0.4666666666666667,-0.06666666666666665,316,0.5316455696202531,-0.1316455696202531
PPI,impulse_fade,10,OOS,510,15,0.6,3.1666666666666665,2.75,-0.02056401581785961,0.5333333333333333,0.38461538461538464,0.09999999999999998,0.4666666666666667,0.1333333333333333,316,0.4651898734177215,0.13481012658227848
PPI,evt_long,10,OOS,510,15,0.4666666666666667,-6.533333333333333,-2.75,-0.16386877681641784,0.4,0.3076923076923077,-0.033333333333333326,0.4666666666666667,0.0,316,0.4936708860759494,-0.027004219409282715
PPI,impulse_cont,15,OOS,510,15,0.4666666666666667,-8.266666666666667,-5.0,-0.43926394106592903,0.4666666666666667,0.5833333333333334,-0.033333333333333326,0.5333333333333333,-0.06666666666666665,316,0.5569620253164557,-0.09029535864978899
PPI,impulse_fade,15,OOS,510,15,0.5333333333333333,8.266666666666667,5.0,0.43926394106592903,0.5333333333333333,0.4166666666666667,0.033333333333333326,0.5333333333333333,0.0,316,0.439873417721519,0.09345991561181433
PPI,evt_long,15,OOS,510,15,0.5333333333333333,-12.8,1.75,-0.6621529830644354,0.4,0.25,0.033333333333333326,0.5333333333333333,0.0,316,0.5316455696202531,0.0016877637130802148
PPI,impulse_cont,30,OOS,510,15,0.5333333333333333,-5.016666666666667,1.5,-0.14422215253195894,0.4666666666666667,0.5833333333333334,0.033333333333333326,0.4666666666666667,0.06666666666666665,316,0.5,0.033333333333333326
PPI,impulse_fade,30,OOS,510,15,0.4666666666666667,5.016666666666667,-1.5,0.14422215253195894,0.5333333333333333,0.4166666666666667,-0.033333333333333326,0.4666666666666667,0.0,316,0.49683544303797467,-0.030168776371307993
PPI,evt_long,30,OOS,510,15,0.4666666666666667,-17.716666666666665,-1.5,-1.0834824833583527,0.4,0.25,-0.033333333333333326,0.4666666666666667,0.0,316,0.5253164556962026,-0.05864978902953588
PPI,impulse_cont,45,OOS,510,15,0.5333333333333333,-9.233333333333333,4.25,-0.14821130016967224,0.4666666666666667,0.5833333333333334,0.033333333333333326,0.4666666666666667,0.06666666666666665,316,0.509493670886076,0.023839662447257326
PPI,impulse_fade,45,OOS,510,15,0.4666666666666667,9.233333333333333,-4.25,0.14821130016967224,0.5333333333333333,0.4166666666666667,-0.033333333333333326,0.4666666666666667,0.0,316,0.48417721518987344,-0.01751054852320677
PPI,evt_long,45,OOS,510,15,0.4666666666666667,-24.366666666666667,-12.5,-1.2756669509507017,0.4,0.25,-0.033333333333333326,0.4666666666666667,0.0,316,0.5221518987341772,-0.05548523206751055
PPI,impulse_cont,60,OOS,510,15,0.3333333333333333,-26.933333333333334,-33.25,-1.8111772000594555,0.3333333333333333,0.6,-0.16666666666666669,0.5333333333333333,-0.2,316,0.5221518987341772,-0.1888185654008439
PPI,impulse_fade,60,OOS,510,15,0.6,26.933333333333334,33.25,1.8111772000594555,0.6666666666666666,0.4,0.09999999999999998,0.5333333333333333,0.06666666666666665,316,0.47468354430379744,0.12531645569620253
PPI,evt_long,60,OOS,510,15,0.5333333333333333,-2.033333333333333,10.5,0.5636850348546071,0.4,0.3,0.033333333333333326,0.5333333333333333,0.0,316,0.5158227848101266,0.01751054852320677
CLAIMS,impulse_cont,5,IS,510,447,0.4720357941834452,-0.3668903803131991,0.0,-0.12874230464176828,0.46308724832214765,0.46867167919799496,-0.027964205816554788,0.4809843400447427,-0.008948545861297508,1610,0.47267080745341616,-0.0006350132699709521
CLAIMS,impulse_fade,5,IS,510,447,0.4988814317673378,0.3668903803131991,0.0,0.12874230464176828,0.5100671140939598,0.531328320802005,-0.0011185682326622093,0.4809843400447427,0.01789709172259507,1610,0.4745341614906832,0.024347270276654565
CLAIMS,surprise_dir,5,IS,510,433,0.5011547344110855,0.0964203233256351,0.25,0.06282638396841593,0.49653579676674364,0.5012919896640827,0.0011547344110854896,0.4809843400447427,0.02017039436634277,0,,
CLAIMS,evt_long,5,IS,510,447,0.4809843400447427,-0.1017897091722595,0.0,-0.16457862905729473,0.49217002237136465,0.47619047619047616,-0.01901565995525728,0.4809843400447427,0.0,1610,0.47018633540372673,0.01079800464101599
CLAIMS,impulse_cont,10,IS,510,447,0.4697986577181208,-0.25559284116331094,0.0,-0.057281675572341845,0.47651006711409394,0.46919431279620855,-0.030201342281879207,0.46756152125279643,0.002237136465324363,1610,0.46770186335403724,0.002096794364083554
CLAIMS,impulse_fade,10,IS,510,447,0.4899328859060403,0.25559284116331094,0.0,0.057281675572341845,0.5033557046979866,0.5308056872037915,-0.010067114093959717,0.46756152125279643,0.022371364653243853,1610,0.48074534161490684,0.009187544291133443
CLAIMS,surprise_dir,10,IS,510,433,0.49653579676674364,0.365473441108545,0.0,0.08796181392143379,0.49191685912240185,0.511002444987775,-0.0034642032332563577,0.46756152125279643,0.028974275513947212,0,,
CLAIMS,evt_long,10,IS,510,447,0.46756152125279643,-0.37975391498881433,0.0,-0.3170002235705833,0.4608501118568233,0.4834123222748815,-0.03243847874720357,0.46756152125279643,0.0,1610,0.468944099378882,-0.001382578126085554
CLAIMS,impulse_cont,15,IS,510,447,0.4966442953020134,0.09172259507829977,0.0,-0.10121664641077449,0.47874720357941836,0.4701670644391408,-0.0033557046979865723,0.4697986577181208,0.026845637583892634,1610,0.4639751552795031,0.03266914002251031
CLAIMS,impulse_fade,15,IS,510,447,0.47874720357941836,-0.09172259507829977,0.0,0.10121664641077449,0.5055928411633109,0.5298329355608592,-0.021252796420581643,0.4697986577181208,0.008948545861297563,1610,0.5012422360248447,-0.02249503244542639
CLAIMS,surprise_dir,15,IS,510,433,0.5103926096997691,0.0023094688221709007,0.25,0.04041727591961954,0.5057736720554272,0.5147783251231527,0.010392609699769073,0.4697986577181208,0.04059395198164828,0,,
CLAIMS,evt_long,15,IS,510,447,0.4697986577181208,-0.20134228187919462,-0.25,-0.3983755793215138,0.46756152125279643,0.4821002386634845,-0.030201342281879207,0.4697986577181208,0.0,1610,0.48509316770186334,-0.015294509983742544
CLAIMS,impulse_cont,30,IS,510,447,0.4519015659955257,0.08612975391498881,-0.5,-0.2046592666830225,0.4988814317673378,0.4742014742014742,-0.04809843400447428,0.4742729306487696,-0.022371364653243853,1610,0.47080745341614905,-0.018905887420623324
CLAIMS,impulse_fade,30,IS,510,447,0.5302013422818792,-0.08612975391498881,0.5,0.2046592666830225,0.49217002237136465,0.5257985257985258,0.030201342281879207,0.4742729306487696,0.05592841163310963,1610,0.4962732919254658,0.033928050356413386
CLAIMS,surprise_dir,30,IS,510,433,0.48036951501154734,0.13337182448036952,-0.25,0.08119615513756838,0.5057736720554272,0.5228426395939086,-0.019630484988452657,0.4742729306487696,0.006096584362777768,0,,
CLAIMS,evt_long,30,IS,510,447,0.4742729306487696,-0.1756152125279642,-0.25,-0.43799278058118485,0.4697986577181208,0.48402948402948404,-0.025727069351230425,0.4742729306487696,0.0,1610,0.4925465838509317,-0.01827365320216212
CLAIMS,impulse_cont,45,IS,510,447,0.47651006711409394,0.3378076062639821,0.0,-0.21636611473012488,0.48769574944071586,0.4752475247524752,-0.023489932885906062,0.48769574944071586,-0.011185682326621926,1610,0.4546583850931677,0.021851682020926244
CLAIMS,impulse_fade,45,IS,510,447,0.4966442953020134,-0.3378076062639821,0.0,0.21636611473012488,0.5055928411633109,0.5247524752475248,-0.0033557046979865723,0.48769574944071586,0.008948545861297563,1610,0.5248447204968945,-0.02820042519488103
CLAIMS,surprise_dir,45,IS,510,433,0.48036951501154734,-0.21016166281755197,0.0,0.01718683623064682,0.49653579676674364,0.5217391304347826,-0.019630484988452657,0.48769574944071586,-0.007326234429168521,0,,
CLAIMS,evt_long,45,IS,510,447,0.48769574944071586,0.10850111856823266,0.0,-0.3959321411113118,0.4720357941834452,0.48267326732673266,-0.012304250559284136,0.48769574944071586,0.0,1610,0.5080745341614907,-0.020378784720774867
CLAIMS,impulse_cont,60,IS,510,447,0.4742729306487696,-0.3271812080536913,-0.75,-0.30364262601538605,0.5011185682326622,0.4796747967479675,-0.025727069351230425,0.5055928411633109,-0.03131991051454136,1610,0.484472049689441,-0.010199119040671445
CLAIMS,impulse_fade,60,IS,510,447,0.5123042505592841,0.3271812080536913,0.75,0.30364262601538605,0.4809843400447427,0.5203252032520326,0.01230425055928408,0.5055928411633109,0.006711409395973145,1610,0.506832298136646,0.005471952422638093
CLAIMS,surprise_dir,60,IS,510,433,0.4896073903002309,0.010392609699769052,0.0,0.23882496776967466,0.49191685912240185,0.5167597765363129,-0.010392609699769073,0.5055928411633109,-0.01598545086308001,0,,
CLAIMS,evt_long,60,IS,510,447,0.5055928411633109,2.152684563758389,0.25,0.22514942268461396,0.5100671140939598,0.4959349593495935,0.005592841163310935,0.5055928411633109,0.0,1610,0.513664596273292,-0.008071755109981038
CLAIMS,impulse_cont,5,Validation,510,156,0.5512820512820513,1.4583333333333333,1.875,0.20735184856088715,0.5897435897435898,0.528169014084507,0.05128205128205132,0.5,0.05128205128205132,533,0.5403377110694184,0.010944340212632908
CLAIMS,impulse_fade,5,Validation,510,156,0.4423076923076923,-1.4583333333333333,-1.875,-0.20735184856088715,0.41025641025641024,0.47183098591549294,-0.05769230769230771,0.5,-0.05769230769230771,533,0.450281425891182,-0.007973733583489684
CLAIMS,surprise_dir,5,Validation,510,148,0.5202702702702703,0.34966216216216217,0.625,0.12877833156659196,0.4797297297297297,0.47761194029850745,0.020270270270270285,0.5,0.020270270270270285,0,,
CLAIMS,evt_long,5,Validation,510,156,0.5,0.30128205128205127,0.125,0.03984931119412603,0.4935897435897436,0.49295774647887325,0.0,0.5,0.0,533,0.4727954971857411,0.027204502814258902
CLAIMS,impulse_cont,10,Validation,510,156,0.532051282051282,1.2467948717948718,2.125,0.1682958587979222,0.5833333333333334,0.5379310344827586,0.03205128205128205,0.532051282051282,0.0,533,0.5365853658536586,-0.004534083802376521
CLAIMS,impulse_fade,10,Validation,510,156,0.46153846153846156,-1.2467948717948718,-2.125,-0.1682958587979222,0.4166666666666667,0.46206896551724136,-0.038461538461538436,0.532051282051282,-0.07051282051282048,533,0.4521575984990619,0.009380863039399667
CLAIMS,surprise_dir,10,Validation,510,148,0.5,-0.20101351351351351,0.375,0.03979042261079051,0.4527027027027027,0.4744525547445255,0.0,0.532051282051282,-0.03205128205128205,0,,
CLAIMS,evt_long,10,Validation,510,156,0.532051282051282,-0.4230769230769231,2.0,0.017363329433912986,0.48717948717948717,0.496551724137931,0.03205128205128205,0.532051282051282,0.0,533,0.48405253283302063,0.047998749218261416
CLAIMS,impulse_cont,15,Validation,510,156,0.5256410256410257,2.3926282051282053,3.0,0.22477035238465395,0.5448717948717948,0.5379310344827586,0.02564102564102566,0.5256410256410257,0.0,533,0.551594746716698,-0.025953721075672287
CLAIMS,impulse_fade,15,Validation,510,156,0.46153846153846156,-2.3926282051282053,-3.0,-0.22477035238465395,0.44871794871794873,0.46206896551724136,-0.038461538461538436,0.5256410256410257,-0.0641025641025641,533,0.44090056285178236,0.0206378986866792
CLAIMS,surprise_dir,15,Validation,510,148,0.5135135135135135,-0.9543918918918919,1.375,-0.12571610365471297,0.47297297297297297,0.4744525547445255,0.013513513513513487,0.5256410256410257,-0.012127512127512174,0,,
CLAIMS,evt_long,15,Validation,510,156,0.5256410256410257,-0.27724358974358976,3.125,-0.0186219712628135,0.4935897435897436,0.496551724137931,0.02564102564102566,0.5256410256410257,0.0,533,0.45590994371482174,0.06973108192620392
CLAIMS,impulse_cont,30,Validation,510,156,0.532051282051282,4.399038461538462,3.25,0.39064509925197827,0.532051282051282,0.5379310344827586,0.03205128205128205,0.5,0.03205128205128205,533,0.5103189493433395,0.021732332707942503
CLAIMS,impulse_fade,30,Validation,510,156,0.46794871794871795,-4.399038461538462,-3.25,-0.39064509925197827,0.46794871794871795,0.46206896551724136,-0.03205128205128205,0.5,-0.03205128205128205,533,0.48405253283302063,-0.01610381488430268
CLAIMS,surprise_dir,30,Validation,510,148,0.4797297297297297,-1.9864864864864864,-2.375,-0.2931552394878754,0.5135135135135135,0.4744525547445255,-0.020270270270270285,0.5,-0.020270270270270285,0,,
CLAIMS,evt_long,30,Validation,510,156,0.5,-0.7836538461538461,0.125,-0.17929787973196387,0.5,0.496551724137931,0.0,0.5,0.0,533,0.4896810506566604,0.0103189493433396
CLAIMS,impulse_cont,45,Validation,510,156,0.5256410256410257,3.7740384615384617,0.75,0.3291243904649491,0.5256410256410257,0.5379310344827586,0.02564102564102566,0.5064102564102564,0.019230769230769273,533,0.5365853658536586,-0.010944340212632908
CLAIMS,impulse_fade,45,Validation,510,156,0.47435897435897434,-3.7740384615384617,-0.75,-0.3291243904649491,0.47435897435897434,0.46206896551724136,-0.02564102564102566,0.5064102564102564,-0.03205128205128205,533,0.4596622889305816,0.014696685428392753
CLAIMS,surprise_dir,45,Validation,510,148,0.5067567567567568,-0.8192567567567568,0.5,-0.12331384815125349,0.5,0.4744525547445255,0.006756756756756799,0.5064102564102564,0.0003465003465004113,0,,
CLAIMS,evt_long,45,Validation,510,156,0.5064102564102564,0.11057692307692307,0.375,-0.06617476734339743,0.5064102564102564,0.496551724137931,0.0064102564102563875,0.5064102564102564,0.0,533,0.5065666041275797,-0.00015634771732331298
CLAIMS,impulse_cont,60,Validation,510,156,0.4807692307692308,1.5769230769230769,-1.75,-0.16162548506035243,0.5256410256410257,0.5384615384615384,-0.019230769230769218,0.48717948717948717,-0.0064102564102563875,533,0.5028142589118199,-0.022045028142589074
CLAIMS,impulse_fade,60,Validation,510,156,0.5192307692307693,-1.5769230769230769,1.75,0.16162548506035243,0.47435897435897434,0.46153846153846156,0.019230769230769273,0.48717948717948717,0.032051282051282104,533,0.49343339587242024,0.02579737335834903
CLAIMS,surprise_dir,60,Validation,510,148,0.5135135135135135,-2.660472972972973,1.25,-0.2847813659292922,0.4864864864864865,0.5040650406504065,0.013513513513513487,0.48717948717948717,0.026334026334026317,0,,
CLAIMS,evt_long,60,Validation,510,156,0.48717948717948717,-3.217948717948718,-1.625,-0.4574252834285161,0.46794871794871795,0.5,-0.01282051282051283,0.48717948717948717,0.0,533,0.4915572232645403,-0.004377736085053152
CLAIMS,impulse_cont,5,OOS,510,61,0.47540983606557374,-1.9426229508196722,0.0,-0.21669304770190387,0.4426229508196721,0.4067796610169492,-0.024590163934426257,0.5573770491803278,-0.08196721311475408,316,0.5031645569620253,-0.02775472089645159
CLAIMS,impulse_fade,5,OOS,510,61,0.4918032786885246,1.9426229508196722,0.0,0.21669304770190387,0.5409836065573771,0.5932203389830508,-0.008196721311475419,0.5573770491803278,-0.06557377049180324,316,0.49683544303797467,-0.005032164349450086
CLAIMS,surprise_dir,5,OOS,510,57,0.43859649122807015,-2.587719298245614,-1.0,-0.32157399024412703,0.40350877192982454,0.43636363636363634,-0.06140350877192985,0.5573770491803278,-0.11878055795225767,0,,
CLAIMS,evt_long,5,OOS,510,61,0.5573770491803278,0.6475409836065574,2.25,0.22641479150675,0.5737704918032787,0.559322033898305,0.05737704918032782,0.5573770491803278,0.0,316,0.46835443037974683,0.08902261880058099
CLAIMS,impulse_cont,10,OOS,510,61,0.4426229508196721,-1.3524590163934427,-1.5,-0.01445721421469818,0.4918032786885246,0.4098360655737705,-0.05737704918032788,0.5737704918032787,-0.13114754098360654,316,0.5316455696202531,-0.08902261880058099
CLAIMS,impulse_fade,10,OOS,510,61,0.5573770491803278,1.3524590163934427,1.5,0.01445721421469818,0.5081967213114754,0.5901639344262295,0.05737704918032782,0.5737704918032787,-0.016393442622950838,316,0.4651898734177215,0.09218717576260632
CLAIMS,surprise_dir,10,OOS,510,57,0.49122807017543857,-2.6359649122807016,-1.0,-0.3042399599669998,0.5087719298245614,0.43859649122807015,-0.00877192982456143,0.5737704918032787,-0.08254242162784009,0,,
CLAIMS,evt_long,10,OOS,510,61,0.5737704918032787,1.4508196721311475,2.25,0.3896640894871502,0.5573770491803278,0.5409836065573771,0.07377049180327866,0.5737704918032787,0.0,316,0.4936708860759494,0.08009960572732927
CLAIMS,impulse_cont,15,OOS,510,61,0.3770491803278688,-5.762295081967213,-6.25,-0.4851383263743563,0.4426229508196721,0.4067796610169492,-0.12295081967213117,0.5737704918032787,-0.19672131147540983,316,0.5569620253164557,-0.17991284498858684
CLAIMS,impulse_fade,15,OOS,510,61,0.6229508196721312,5.762295081967213,6.25,0.4851383263743563,0.5573770491803278,0.5932203389830508,0.12295081967213117,0.5737704918032787,0.049180327868852514,316,0.439873417721519,0.18307740195061217
CLAIMS,surprise_dir,15,OOS,510,57,0.49122807017543857,-2.719298245614035,-1.5,-0.26371733616533066,0.49122807017543857,0.43636363636363634,-0.00877192982456143,0.5737704918032787,-0.08254242162784009,0,,
CLAIMS,evt_long,15,OOS,510,61,0.5737704918032787,0.4672131147540984,5.0,0.437790207315347,0.5737704918032787,0.5423728813559322,0.07377049180327866,0.5737704918032787,0.0,316,0.5316455696202531,0.04212492218302555
CLAIMS,impulse_cont,30,OOS,510,61,0.3770491803278688,-4.491803278688525,-8.5,-0.3637659862281289,0.4098360655737705,0.41379310344827586,-0.12295081967213117,0.5081967213114754,-0.1311475409836066,316,0.5,-0.12295081967213117
CLAIMS,impulse_fade,30,OOS,510,61,0.6229508196721312,4.491803278688525,8.5,0.3637659862281289,0.5901639344262295,0.5862068965517241,0.12295081967213117,0.5081967213114754,0.11475409836065575,316,0.49683544303797467,0.1261153766341565
CLAIMS,surprise_dir,30,OOS,510,57,0.42105263157894735,-5.87280701754386,-4.5,-0.4957532343139797,0.49122807017543857,0.42592592592592593,-0.07894736842105265,0.5081967213114754,-0.08714408973252807,0,,
CLAIMS,evt_long,30,OOS,510,61,0.5081967213114754,1.0327868852459017,3.25,0.4437740866338885,0.5081967213114754,0.5344827586206896,0.008196721311475419,0.5081967213114754,0.0,316,0.5253164556962026,-0.017119734384727137
CLAIMS,impulse_cont,45,OOS,510,61,0.3442622950819672,-5.881147540983607,-8.75,-0.6859620826159107,0.3770491803278688,0.41379310344827586,-0.1557377049180328,0.5081967213114754,-0.1639344262295082,316,0.509493670886076,-0.1652313758041088
CLAIMS,impulse_fade,45,OOS,510,61,0.639344262295082,5.881147540983607,8.75,0.6859620826159107,0.6229508196721312,0.5862068965517241,0.139344262295082,0.5081967213114754,0.1311475409836066,316,0.48417721518987344,0.15516704710520857
CLAIMS,surprise_dir,45,OOS,510,57,0.43859649122807015,-5.701754385964913,-5.75,-0.46306241403627973,0.45614035087719296,0.42592592592592593,-0.06140350877192985,0.5081967213114754,-0.06960023008340527,0,,
CLAIMS,evt_long,45,OOS,510,61,0.5081967213114754,1.610655737704918,3.5,0.5533640966380964,0.47540983606557374,0.5344827586206896,0.008196721311475419,0.5081967213114754,0.0,316,0.5221518987341772,-0.013955177422701803
CLAIMS,impulse_cont,60,OOS,510,61,0.45901639344262296,-10.30327868852459,-4.25,-0.3332953517906815,0.4426229508196721,0.43636363636363634,-0.04098360655737704,0.45901639344262296,0.0,316,0.5221518987341772,-0.06313550529155426
