entry,stop_mode,stop_pts,tgt_mode,tgt_pts,rr,hold_h,split,n,n_elig,trig_rate,win,E_net,E_R,target_hit,stop_hit,time_exit,median_stop
break15,fixed,15.0,fixed,15.0,,30,Validation,387,387,1.0,0.4599483204134367,-2.214470284237726,-0.147631352282515,0.45478036175710596,0.537467700258398,0.007751937984496124,15.0
break15,fixed,15.0,fixed,15.0,,30,OOS,173,173,1.0,0.36416184971098264,-5.07514450867052,-0.33834296724470125,0.36416184971098264,0.6358381502890174,0.0,15.0
break15,fixed,15.0,fixed,15.0,,60,Discovery,340,340,1.0,0.5058823529411764,-0.5632352941176471,-0.03754901960784308,0.4764705882352941,0.4411764705882353,0.08235294117647059,15.0
break15,fixed,15.0,fixed,15.0,,60,Validation,387,387,1.0,0.4599483204134367,-2.201550387596899,-0.1467700258397932,0.4599483204134367,0.5400516795865633,0.0,15.0
break15,fixed,15.0,fixed,15.0,,60,OOS,173,173,1.0,0.36416184971098264,-5.07514450867052,-0.33834296724470125,0.36416184971098264,0.6358381502890174,0.0,15.0
break15,fixed,15.0,fixed,20.0,,15,Discovery,340,340,1.0,0.4117647058823529,-1.213970588235294,-0.08093137254901958,0.28823529411764703,0.4088235294117647,0.3029411764705882,15.0
break15,fixed,15.0,fixed,20.0,,15,Validation,387,387,1.0,0.3850129198966408,-2.5723514211886305,-0.17149009474590868,0.3798449612403101,0.6098191214470284,0.0103359173126615,15.0
break15,fixed,15.0,fixed,20.0,,15,OOS,173,173,1.0,0.3179190751445087,-4.872832369942197,-0.3248554913294797,0.3179190751445087,0.6820809248554913,0.0,15.0
break15,fixed,15.0,fixed,20.0,,30,Discovery,340,340,1.0,0.4411764705882353,-0.8169117647058823,-0.054460784313725474,0.3411764705882353,0.4676470588235294,0.19117647058823528,15.0
break15,fixed,15.0,fixed,20.0,,30,Validation,387,387,1.0,0.3850129198966408,-2.5633074935400515,-0.17088716623600342,0.3798449612403101,0.6124031007751938,0.007751937984496124,15.0
break15,fixed,15.0,fixed,20.0,,30,OOS,173,173,1.0,0.3179190751445087,-4.872832369942197,-0.3248554913294797,0.3179190751445087,0.6820809248554913,0.0,15.0
break15,fixed,15.0,fixed,20.0,,60,Discovery,340,340,1.0,0.43529411764705883,-0.7676470588235295,-0.05117647058823527,0.38235294117647056,0.49411764705882355,0.12352941176470589,15.0
break15,fixed,15.0,fixed,20.0,,60,Validation,387,387,1.0,0.3850129198966408,-2.5245478036175713,-0.16830318690783805,0.3850129198966408,0.6149870801033591,0.0,15.0
break15,fixed,15.0,fixed,20.0,,60,OOS,173,173,1.0,0.3179190751445087,-4.872832369942197,-0.3248554913294797,0.3179190751445087,0.6820809248554913,0.0,15.0
break15,fixed,15.0,fixed,25.0,,15,Discovery,340,340,1.0,0.37941176470588234,-1.3404411764705881,-0.08936274509803917,0.23529411764705882,0.4411764705882353,0.3235294117647059,15.0
break15,fixed,15.0,fixed,25.0,,15,Validation,387,387,1.0,0.3462532299741602,-2.2235142118863047,-0.1482342807924203,0.34108527131782945,0.648578811369509,0.0103359173126615,15.0
break15,fixed,15.0,fixed,25.0,,15,OOS,173,173,1.0,0.27167630057803466,-5.132947976878612,-0.34219653179190745,0.27167630057803466,0.7283236994219653,0.0,15.0
break15,fixed,15.0,fixed,25.0,,30,Discovery,340,340,1.0,0.4,-0.8191176470588235,-0.05460784313725485,0.2823529411764706,0.5,0.21764705882352942,15.0
break15,fixed,15.0,fixed,25.0,,30,Validation,387,387,1.0,0.3462532299741602,-2.214470284237726,-0.14763135228251506,0.34108527131782945,0.6511627906976745,0.007751937984496124,15.0
break15,fixed,15.0,fixed,25.0,,30,OOS,173,173,1.0,0.27167630057803466,-5.132947976878612,-0.34219653179190745,0.27167630057803466,0.7283236994219653,0.0,15.0
break15,fixed,15.0,fixed,25.0,,60,Discovery,340,340,1.0,0.3941176470588235,-0.7463235294117647,-0.04975490196078426,0.31176470588235294,0.5323529411764706,0.15588235294117647,15.0
break15,fixed,15.0,fixed,25.0,,60,Validation,387,387,1.0,0.3462532299741602,-2.149870801033592,-0.1433247200689061,0.3462532299741602,0.6537467700258398,0.0,15.0
break15,fixed,15.0,fixed,25.0,,60,OOS,173,173,1.0,0.27167630057803466,-5.132947976878612,-0.34219653179190745,0.27167630057803466,0.7283236994219653,0.0,15.0
break15,fixed,15.0,fixed,30.0,,15,Discovery,340,340,1.0,0.36764705882352944,-0.9477941176470588,-0.0631862745098039,0.2,0.45294117647058824,0.34705882352941175,15.0
break15,fixed,15.0,fixed,30.0,,15,Validation,387,387,1.0,0.2997416020671835,-2.813953488372093,-0.18759689922480616,0.268733850129199,0.6847545219638242,0.046511627906976744,15.0
break15,fixed,15.0,fixed,30.0,,15,OOS,173,173,1.0,0.23699421965317918,-5.335260115606936,-0.35568400770712905,0.23699421965317918,0.7630057803468208,0.0,15.0
break15,fixed,15.0,fixed,30.0,,30,Discovery,340,340,1.0,0.38529411764705884,-0.4661764705882353,-0.031078431372548978,0.2323529411764706,0.5117647058823529,0.25588235294117645,15.0
break15,fixed,15.0,fixed,30.0,,30,Validation,387,387,1.0,0.2997416020671835,-2.731266149870801,-0.1820844099913867,0.28940568475452194,0.6976744186046512,0.012919896640826873,15.0
break15,fixed,15.0,fixed,30.0,,30,OOS,173,173,1.0,0.23699421965317918,-5.335260115606936,-0.35568400770712905,0.23699421965317918,0.7630057803468208,0.0,15.0
break15,fixed,15.0,fixed,30.0,,60,Discovery,340,340,1.0,0.37058823529411766,-0.5088235294117647,-0.033921568627450924,0.2676470588235294,0.5441176470588235,0.18823529411764706,15.0
break15,fixed,15.0,fixed,30.0,,60,Validation,387,387,1.0,0.28940568475452194,-2.9031007751937983,-0.19354005167958652,0.28940568475452194,0.7054263565891473,0.00516795865633075,15.0
break15,fixed,15.0,fixed,30.0,,60,OOS,173,173,1.0,0.23699421965317918,-5.335260115606936,-0.35568400770712905,0.23699421965317918,0.7630057803468208,0.0,15.0
break15,fixed,15.0,fixed,40.0,,15,Discovery,340,340,1.0,0.34411764705882353,-1.925735294117647,-0.12838235294117645,0.07352941176470588,0.4764705882352941,0.45,15.0
break15,fixed,15.0,fixed,40.0,,15,Validation,387,387,1.0,0.27648578811369506,-1.8837209302325582,-0.12558139534883717,0.2144702842377261,0.7080103359173127,0.07751937984496124,15.0
break15,fixed,15.0,fixed,40.0,,15,OOS,173,173,1.0,0.2254335260115607,-3.601156069364162,-0.2400770712909441,0.2254335260115607,0.7745664739884393,0.0,15.0
break15,fixed,15.0,fixed,40.0,,30,Discovery,340,340,1.0,0.3558823529411765,-0.5029411764705882,-0.033529411764705856,0.1588235294117647,0.5352941176470588,0.3058823529411765,15.0
break15,fixed,15.0,fixed,40.0,,30,Validation,387,387,1.0,0.2713178294573643,-1.528423772609819,-0.10189491817398788,0.2558139534883721,0.7260981912144703,0.01808785529715762,15.0
break15,fixed,15.0,fixed,40.0,,30,OOS,173,173,1.0,0.2254335260115607,-3.601156069364162,-0.2400770712909441,0.2254335260115607,0.7745664739884393,0.0,15.0
break15,fixed,15.0,fixed,40.0,,60,Discovery,340,340,1.0,0.34705882352941175,0.12279411764705882,0.008186274509803958,0.2088235294117647,0.5676470588235294,0.2235294117647059,15.0
break15,fixed,15.0,fixed,40.0,,60,Validation,387,387,1.0,0.26098191214470284,-1.7286821705426356,-0.11524547803617566,0.2558139534883721,0.7338501291989664,0.0103359173126615,15.0
break15,fixed,15.0,fixed,40.0,,60,OOS,173,173,1.0,0.2254335260115607,-3.601156069364162,-0.2400770712909441,0.2254335260115607,0.7745664739884393,0.0,15.0
break15,fixed,15.0,rr,,1.0,15,Discovery,340,340,1.0,0.46176470588235297,-1.1213235294117647,-0.07475490196078427,0.3941176470588235,0.3735294117647059,0.2323529411764706,15.0
break15,fixed,15.0,rr,,1.0,15,Validation,387,387,1.0,0.4599483204134367,-2.2325581395348837,-0.14883720930232552,0.45478036175710596,0.537467700258398,0.007751937984496124,15.0
break15,fixed,15.0,rr,,1.0,15,OOS,173,173,1.0,0.36416184971098264,-5.07514450867052,-0.33834296724470125,0.36416184971098264,0.6358381502890174,0.0,15.0
break15,fixed,15.0,rr,,1.0,30,Discovery,340,340,1.0,0.49411764705882355,-0.8110294117647059,-0.05406862745098035,0.4323529411764706,0.42058823529411765,0.14705882352941177,15.0
break15,fixed,15.0,rr,,1.0,30,Validation,387,387,1.0,0.4599483204134367,-2.214470284237726,-0.147631352282515,0.45478036175710596,0.537467700258398,0.007751937984496124,15.0
break15,fixed,15.0,rr,,1.0,30,OOS,173,173,1.0,0.36416184971098264,-5.07514450867052,-0.33834296724470125,0.36416184971098264,0.6358381502890174,0.0,15.0
break15,fixed,15.0,rr,,1.0,60,Discovery,340,340,1.0,0.5058823529411764,-0.5632352941176471,-0.03754901960784308,0.4764705882352941,0.4411764705882353,0.08235294117647059,15.0
break15,fixed,15.0,rr,,1.0,60,Validation,387,387,1.0,0.4599483204134367,-2.201550387596899,-0.1467700258397932,0.4599483204134367,0.5400516795865633,0.0,15.0
break15,fixed,15.0,rr,,1.0,60,OOS,173,173,1.0,0.36416184971098264,-5.07514450867052,-0.33834296724470125,0.36416184971098264,0.6358381502890174,0.0,15.0
break15,fixed,15.0,rr,,1.5,15,Discovery,340,340,1.0,0.39705882352941174,-1.2669117647058823,-0.08446078431372545,0.2529411764705882,0.4235294117647059,0.3235294117647059,15.0
break15,fixed,15.0,rr,,1.5,15,Validation,387,387,1.0,0.3669250645994832,-2.301033591731266,-0.15340223944875103,0.36175710594315247,0.627906976744186,0.0103359173126615,15.0
break15,fixed,15.0,rr,,1.5,15,OOS,173,173,1.0,0.3063583815028902,-4.511560693641618,-0.3007707129094412,0.3063583815028902,0.6936416184971098,0.0,15.0
break15,fixed,15.0,rr,,1.5,30,Discovery,340,340,1.0,0.4176470588235294,-0.8404411764705882,-0.05602941176470582,0.3058823529411765,0.4823529411764706,0.21176470588235294,15.0
break15,fixed,15.0,rr,,1.5,30,Validation,387,387,1.0,0.3669250645994832,-2.291989664082687,-0.15279931093884577,0.36175710594315247,0.6304909560723514,0.007751937984496124,15.0
break15,fixed,15.0,rr,,1.5,30,OOS,173,173,1.0,0.3063583815028902,-4.511560693641618,-0.3007707129094412,0.3063583815028902,0.6936416184971098,0.0,15.0
break15,fixed,15.0,rr,,1.5,60,Discovery,340,340,1.0,0.4117647058823529,-0.7294117647058823,-0.04862745098039209,0.34705882352941175,0.5147058823529411,0.13823529411764707,15.0
break15,fixed,15.0,rr,,1.5,60,Validation,387,387,1.0,0.3669250645994832,-2.24031007751938,-0.1493540051679586,0.3669250645994832,0.6330749354005168,0.0,15.0
break15,fixed,15.0,rr,,1.5,60,OOS,173,173,1.0,0.3063583815028902,-4.511560693641618,-0.3007707129094412,0.3063583815028902,0.6936416184971098,0.0,15.0
break15,fixed,15.0,rr,,2.0,15,Discovery,340,340,1.0,0.36764705882352944,-0.9477941176470588,-0.0631862745098039,0.2,0.45294117647058824,0.34705882352941175,15.0
break15,fixed,15.0,rr,,2.0,15,Validation,387,387,1.0,0.2997416020671835,-2.813953488372093,-0.18759689922480616,0.268733850129199,0.6847545219638242,0.046511627906976744,15.0
break15,fixed,15.0,rr,,2.0,15,OOS,173,173,1.0,0.23699421965317918,-5.335260115606936,-0.35568400770712905,0.23699421965317918,0.7630057803468208,0.0,15.0
break15,fixed,15.0,rr,,2.0,30,Discovery,340,340,1.0,0.38529411764705884,-0.4661764705882353,-0.031078431372548978,0.2323529411764706,0.5117647058823529,0.25588235294117645,15.0
break15,fixed,15.0,rr,,2.0,30,Validation,387,387,1.0,0.2997416020671835,-2.731266149870801,-0.1820844099913867,0.28940568475452194,0.6976744186046512,0.012919896640826873,15.0
break15,fixed,15.0,rr,,2.0,30,OOS,173,173,1.0,0.23699421965317918,-5.335260115606936,-0.35568400770712905,0.23699421965317918,0.7630057803468208,0.0,15.0
break15,fixed,15.0,rr,,2.0,60,Discovery,340,340,1.0,0.37058823529411766,-0.5088235294117647,-0.033921568627450924,0.2676470588235294,0.5441176470588235,0.18823529411764706,15.0
break15,fixed,15.0,rr,,2.0,60,Validation,387,387,1.0,0.28940568475452194,-2.9031007751937983,-0.19354005167958652,0.28940568475452194,0.7054263565891473,0.00516795865633075,15.0
break15,fixed,15.0,rr,,2.0,60,OOS,173,173,1.0,0.23699421965317918,-5.335260115606936,-0.35568400770712905,0.23699421965317918,0.7630057803468208,0.0,15.0
break15,fixed,20.0,fixed,15.0,,15,Discovery,340,340,1.0,0.5441176470588235,0.03602941176470588,0.0018014705882352857,0.4470588235294118,0.23823529411764705,0.31470588235294117,20.0
break15,fixed,20.0,fixed,15.0,,15,Validation,387,387,1.0,0.5348837209302325,-2.262919896640827,-0.11314599483204135,0.524547803617571,0.45478036175710596,0.020671834625323,20.0
break15,fixed,20.0,fixed,15.0,,15,OOS,173,173,1.0,0.3988439306358382,-7.040462427745664,-0.35202312138728326,0.3988439306358382,0.6011560693641619,0.0,20.0
break15,fixed,20.0,fixed,15.0,,30,Discovery,340,340,1.0,0.5764705882352941,0.2073529411764706,0.010367647058823513,0.5088235294117647,0.3058823529411765,0.18529411764705883,20.0
break15,fixed,20.0,fixed,15.0,,30,Validation,387,387,1.0,0.5297157622739018,-2.4198966408268734,-0.12099483204134368,0.524547803617571,0.4625322997416021,0.012919896640826873,20.0
break15,fixed,20.0,fixed,15.0,,30,OOS,173,173,1.0,0.3988439306358382,-7.040462427745664,-0.35202312138728326,0.3988439306358382,0.6011560693641619,0.0,20.0
break15,fixed,20.0,fixed,15.0,,60,Discovery,340,340,1.0,0.6147058823529412,1.0911764705882352,0.05455882352941176,0.5823529411764706,0.3235294117647059,0.09411764705882353,20.0
break15,fixed,20.0,fixed,15.0,,60,Validation,387,387,1.0,0.5297157622739018,-2.448966408268734,-0.1224483204134367,0.5297157622739018,0.46770025839793283,0.002583979328165375,20.0
break15,fixed,20.0,fixed,15.0,,60,OOS,173,173,1.0,0.3988439306358382,-7.040462427745664,-0.35202312138728326,0.3988439306358382,0.6011560693641619,0.0,20.0
break15,fixed,20.0,fixed,20.0,,15,Discovery,340,340,1.0,0.49411764705882355,0.03161764705882353,0.0015808823529411807,0.3411764705882353,0.2735294117647059,0.38529411764705884,20.0
break15,fixed,20.0,fixed,20.0,,15,Validation,387,387,1.0,0.46511627906976744,-2.3236434108527133,-0.11618217054263567,0.45478036175710596,0.5167958656330749,0.028423772609819122,20.0
break15,fixed,20.0,fixed,20.0,,15,OOS,173,173,1.0,0.36416184971098264,-6.433526011560693,-0.3216763005780347,0.36416184971098264,0.6358381502890174,0.0,20.0
break15,fixed,20.0,fixed,20.0,,30,Discovery,340,340,1.0,0.5176470588235295,0.2514705882352941,0.012573529411764699,0.40588235294117647,0.34705882352941175,0.24705882352941178,20.0
break15,fixed,20.0,fixed,20.0,,30,Validation,387,387,1.0,0.4599483204134367,-2.5878552971576227,-0.12939276485788115,0.45478036175710596,0.5322997416020672,0.012919896640826873,20.0
break15,fixed,20.0,fixed,20.0,,30,OOS,173,173,1.0,0.36416184971098264,-6.433526011560693,-0.3216763005780347,0.36416184971098264,0.6358381502890174,0.0,20.0
break15,fixed,20.0,fixed,20.0,,60,Discovery,340,340,1.0,0.538235294117647,0.8544117647058823,0.0427205882352941,0.4764705882352941,0.38235294117647056,0.1411764705882353,20.0
break15,fixed,20.0,fixed,20.0,,60,Validation,387,387,1.0,0.4599483204134367,-2.5910852713178296,-0.12955426356589148,0.4599483204134367,0.537467700258398,0.002583979328165375,20.0
break15,fixed,20.0,fixed,20.0,,60,OOS,173,173,1.0,0.36416184971098264,-6.433526011560693,-0.3216763005780347,0.36416184971098264,0.6358381502890174,0.0,20.0
break15,fixed,20.0,fixed,25.0,,15,Discovery,340,340,1.0,0.46176470588235297,-0.05073529411764706,-0.0025367647058823447,0.2823529411764706,0.3058823529411765,0.4117647058823529,20.0
break15,fixed,20.0,fixed,25.0,,15,Validation,387,387,1.0,0.4263565891472868,-1.7939276485788114,-0.08969638242894058,0.4160206718346253,0.5555555555555556,0.028423772609819122,20.0
break15,fixed,20.0,fixed,25.0,,15,OOS,173,173,1.0,0.3179190751445087,-6.69364161849711,-0.3346820809248555,0.3179190751445087,0.6820809248554913,0.0,20.0
break15,fixed,20.0,fixed,25.0,,30,Discovery,340,340,1.0,0.4764705882352941,0.41102941176470587,0.020551470588235303,0.34705882352941175,0.37941176470588234,0.2735294117647059,20.0
break15,fixed,20.0,fixed,25.0,,30,Validation,387,387,1.0,0.42118863049095606,-2.058139534883721,-0.10290697674418606,0.4160206718346253,0.5710594315245479,0.012919896640826873,20.0
break15,fixed,20.0,fixed,25.0,,30,OOS,173,173,1.0,0.3179190751445087,-6.69364161849711,-0.3346820809248555,0.3179190751445087,0.6820809248554913,0.0,20.0
break15,fixed,20.0,fixed,25.0,,60,Discovery,340,340,1.0,0.4970588235294118,1.1625,0.05812499999999999,0.4,0.4147058823529412,0.18529411764705883,20.0
break15,fixed,20.0,fixed,25.0,,60,Validation,387,387,1.0,0.42118863049095606,-2.035529715762274,-0.1017764857881137,0.42118863049095606,0.5762273901808785,0.002583979328165375,20.0
break15,fixed,20.0,fixed,25.0,,60,OOS,173,173,1.0,0.3179190751445087,-6.69364161849711,-0.3346820809248555,0.3179190751445087,0.6820809248554913,0.0,20.0
break15,fixed,20.0,fixed,30.0,,15,Discovery,340,340,1.0,0.4441176470588235,0.18455882352941178,0.009227941176470592,0.23529411764705882,0.3235294117647059,0.4411764705882353,20.0
break15,fixed,20.0,fixed,30.0,,15,Validation,387,387,1.0,0.37467700258397935,-2.4463824289405687,-0.12231912144702844,0.3333333333333333,0.5917312661498708,0.07493540051679587,20.0
break15,fixed,20.0,fixed,30.0,,15,OOS,173,173,1.0,0.3063583815028902,-5.682080924855492,-0.2841040462427746,0.3063583815028902,0.6936416184971098,0.0,20.0
break15,fixed,20.0,fixed,30.0,,30,Discovery,340,340,1.0,0.45588235294117646,0.7345588235294118,0.03672794117647059,0.2911764705882353,0.39705882352941174,0.31176470588235294,20.0
break15,fixed,20.0,fixed,30.0,,30,Validation,387,387,1.0,0.37467700258397935,-2.4728682170542635,-0.12364341085271319,0.35917312661498707,0.6175710594315246,0.023255813953488372,20.0
break15,fixed,20.0,fixed,30.0,,30,OOS,173,173,1.0,0.3063583815028902,-5.682080924855492,-0.2841040462427746,0.3063583815028902,0.6936416184971098,0.0,20.0
break15,fixed,20.0,fixed,30.0,,60,Discovery,340,340,1.0,0.4676470588235294,1.4661764705882352,0.07330882352941176,0.34411764705882353,0.4323529411764706,0.2235294117647059,20.0
break15,fixed,20.0,fixed,30.0,,60,Validation,387,387,1.0,0.3643410852713178,-2.6724806201550386,-0.13362403100775194,0.3643410852713178,0.627906976744186,0.007751937984496124,20.0
break15,fixed,20.0,fixed,30.0,,60,OOS,173,173,1.0,0.3063583815028902,-5.682080924855492,-0.2841040462427746,0.3063583815028902,0.6936416184971098,0.0,20.0
break15,fixed,20.0,fixed,40.0,,15,Discovery,340,340,1.0,0.4264705882352941,-0.4727941176470588,-0.02363970588235293,0.09705882352941177,0.3411764705882353,0.5617647058823529,20.0
break15,fixed,20.0,fixed,40.0,,15,Validation,387,387,1.0,0.3462532299741602,-1.3972868217054264,-0.06986434108527133,0.25839793281653745,0.6149870801033591,0.12661498708010335,20.0
break15,fixed,20.0,fixed,40.0,,15,OOS,173,173,1.0,0.2947976878612717,-3.598265895953757,-0.17991329479768783,0.2832369942196532,0.7052023121387283,0.011560693641618497,20.0
break15,fixed,20.0,fixed,40.0,,30,Discovery,340,340,1.0,0.4264705882352941,0.6698529411764705,0.033492647058823516,0.2,0.42058823529411765,0.37941176470588234,20.0
break15,fixed,20.0,fixed,40.0,,30,Validation,387,387,1.0,0.330749354005168,-1.6757105943152455,-0.08378552971576228,0.3049095607235142,0.6511627906976745,0.04392764857881137,20.0
break15,fixed,20.0,fixed,40.0,,30,OOS,173,173,1.0,0.2947976878612717,-3.3121387283236996,-0.16560693641618493,0.2947976878612717,0.7052023121387283,0.0,20.0
break15,fixed,20.0,fixed,40.0,,60,Discovery,340,340,1.0,0.4264705882352941,1.5522058823529412,0.07761029411764703,0.26176470588235295,0.4676470588235294,0.27058823529411763,20.0
break15,fixed,20.0,fixed,40.0,,60,Validation,387,387,1.0,0.32041343669250644,-1.9063307493540051,-0.09531653746770026,0.31007751937984496,0.6718346253229974,0.01808785529715762,20.0
break15,fixed,20.0,fixed,40.0,,60,OOS,173,173,1.0,0.2947976878612717,-3.3121387283236996,-0.16560693641618493,0.2947976878612717,0.7052023121387283,0.0,20.0
break15,fixed,20.0,rr,,1.0,15,Discovery,340,340,1.0,0.49411764705882355,0.03161764705882353,0.0015808823529411807,0.3411764705882353,0.2735294117647059,0.38529411764705884,20.0
break15,fixed,20.0,rr,,1.0,15,Validation,387,387,1.0,0.46511627906976744,-2.3236434108527133,-0.11618217054263567,0.45478036175710596,0.5167958656330749,0.028423772609819122,20.0
break15,fixed,20.0,rr,,1.0,15,OOS,173,173,1.0,0.36416184971098264,-6.433526011560693,-0.3216763005780347,0.36416184971098264,0.6358381502890174,0.0,20.0
break15,fixed,20.0,rr,,1.0,30,Discovery,340,340,1.0,0.5176470588235295,0.2514705882352941,0.012573529411764699,0.40588235294117647,0.34705882352941175,0.24705882352941178,20.0
break15,fixed,20.0,rr,,1.0,30,Validation,387,387,1.0,0.4599483204134367,-2.5878552971576227,-0.12939276485788115,0.45478036175710596,0.5322997416020672,0.012919896640826873,20.0
break15,fixed,20.0,rr,,1.0,30,OOS,173,173,1.0,0.36416184971098264,-6.433526011560693,-0.3216763005780347,0.36416184971098264,0.6358381502890174,0.0,20.0
break15,fixed,20.0,rr,,1.0,60,Discovery,340,340,1.0,0.538235294117647,0.8544117647058823,0.0427205882352941,0.4764705882352941,0.38235294117647056,0.1411764705882353,20.0
break15,fixed,20.0,rr,,1.0,60,Validation,387,387,1.0,0.4599483204134367,-2.5910852713178296,-0.12955426356589148,0.4599483204134367,0.537467700258398,0.002583979328165375,20.0
break15,fixed,20.0,rr,,1.0,60,OOS,173,173,1.0,0.36416184971098264,-6.433526011560693,-0.3216763005780347,0.36416184971098264,0.6358381502890174,0.0,20.0
break15,fixed,20.0,rr,,1.5,15,Discovery,340,340,1.0,0.4441176470588235,0.18455882352941178,0.009227941176470592,0.23529411764705882,0.3235294117647059,0.4411764705882353,20.0
break15,fixed,20.0,rr,,1.5,15,Validation,387,387,1.0,0.37467700258397935,-2.4463824289405687,-0.12231912144702844,0.3333333333333333,0.5917312661498708,0.07493540051679587,20.0
break15,fixed,20.0,rr,,1.5,15,OOS,173,173,1.0,0.3063583815028902,-5.682080924855492,-0.2841040462427746,0.3063583815028902,0.6936416184971098,0.0,20.0
break15,fixed,20.0,rr,,1.5,30,Discovery,340,340,1.0,0.45588235294117646,0.7345588235294118,0.03672794117647059,0.2911764705882353,0.39705882352941174,0.31176470588235294,20.0
break15,fixed,20.0,rr,,1.5,30,Validation,387,387,1.0,0.37467700258397935,-2.4728682170542635,-0.12364341085271319,0.35917312661498707,0.6175710594315246,0.023255813953488372,20.0
break15,fixed,20.0,rr,,1.5,30,OOS,173,173,1.0,0.3063583815028902,-5.682080924855492,-0.2841040462427746,0.3063583815028902,0.6936416184971098,0.0,20.0
break15,fixed,20.0,rr,,1.5,60,Discovery,340,340,1.0,0.4676470588235294,1.4661764705882352,0.07330882352941176,0.34411764705882353,0.4323529411764706,0.2235294117647059,20.0
break15,fixed,20.0,rr,,1.5,60,Validation,387,387,1.0,0.3643410852713178,-2.6724806201550386,-0.13362403100775194,0.3643410852713178,0.627906976744186,0.007751937984496124,20.0
break15,fixed,20.0,rr,,1.5,60,OOS,173,173,1.0,0.3063583815028902,-5.682080924855492,-0.2841040462427746,0.3063583815028902,0.6936416184971098,0.0,20.0
break15,fixed,20.0,rr,,2.0,15,Discovery,340,340,1.0,0.4264705882352941,-0.4727941176470588,-0.02363970588235293,0.09705882352941177,0.3411764705882353,0.5617647058823529,20.0
break15,fixed,20.0,rr,,2.0,15,Validation,387,387,1.0,0.3462532299741602,-1.3972868217054264,-0.06986434108527133,0.25839793281653745,0.6149870801033591,0.12661498708010335,20.0
break15,fixed,20.0,rr,,2.0,15,OOS,173,173,1.0,0.2947976878612717,-3.598265895953757,-0.17991329479768783,0.2832369942196532,0.7052023121387283,0.011560693641618497,20.0
break15,fixed,20.0,rr,,2.0,30,Discovery,340,340,1.0,0.4264705882352941,0.6698529411764705,0.033492647058823516,0.2,0.42058823529411765,0.37941176470588234,20.0
break15,fixed,20.0,rr,,2.0,30,Validation,387,387,1.0,0.330749354005168,-1.6757105943152455,-0.08378552971576228,0.3049095607235142,0.6511627906976745,0.04392764857881137,20.0
break15,fixed,20.0,rr,,2.0,30,OOS,173,173,1.0,0.2947976878612717,-3.3121387283236996,-0.16560693641618493,0.2947976878612717,0.7052023121387283,0.0,20.0
break15,fixed,20.0,rr,,2.0,60,Discovery,340,340,1.0,0.4264705882352941,1.5522058823529412,0.07761029411764703,0.26176470588235295,0.4676470588235294,0.27058823529411763,20.0
break15,fixed,20.0,rr,,2.0,60,Validation,387,387,1.0,0.32041343669250644,-1.9063307493540051,-0.09531653746770026,0.31007751937984496,0.6718346253229974,0.01808785529715762,20.0
break15,fixed,20.0,rr,,2.0,60,OOS,173,173,1.0,0.2947976878612717,-3.3121387283236996,-0.16560693641618493,0.2947976878612717,0.7052023121387283,0.0,20.0
break15,fixed,25.0,fixed,15.0,,15,Discovery,340,340,1.0,0.5735294117647058,0.31838235294117645,0.01273529411764708,0.47058823529411764,0.17647058823529413,0.35294117647058826,25.0
break15,fixed,25.0,fixed,15.0,,15,Validation,387,387,1.0,0.599483204134367,-1.8908268733850129,-0.07563307493540049,0.5891472868217055,0.3798449612403101,0.031007751937984496,25.0
break15,fixed,25.0,fixed,15.0,,15,OOS,173,173,1.0,0.5491329479768786,-3.898843930635838,-0.1559537572254335,0.5491329479768786,0.4393063583815029,0.011560693641618497,25.0
break15,fixed,25.0,fixed,15.0,,30,Discovery,340,340,1.0,0.6029411764705882,0.16397058823529412,0.006558823529411777,0.5323529411764706,0.24411764705882352,0.2235294117647059,25.0
break15,fixed,25.0,fixed,15.0,,30,Validation,387,387,1.0,0.5943152454780362,-1.979328165374677,-0.07917312661498706,0.5891472868217055,0.3875968992248062,0.023255813953488372,25.0
break15,fixed,25.0,fixed,15.0,,30,OOS,173,173,1.0,0.5491329479768786,-4.034682080924855,-0.16138728323699422,0.5491329479768786,0.4508670520231214,0.0,25.0
break15,fixed,25.0,fixed,15.0,,60,Discovery,340,340,1.0,0.6470588235294118,0.8830882352941176,0.03532352941176473,0.6088235294117647,0.2735294117647059,0.11764705882352941,25.0
break15,fixed,25.0,fixed,15.0,,60,Validation,387,387,1.0,0.5943152454780362,-2.092377260981912,-0.08369509043927646,0.5943152454780362,0.3979328165374677,0.007751937984496124,25.0
break15,fixed,25.0,fixed,15.0,,60,OOS,173,173,1.0,0.5491329479768786,-4.034682080924855,-0.16138728323699422,0.5491329479768786,0.4508670520231214,0.0,25.0
break15,fixed,25.0,fixed,20.0,,15,Discovery,340,340,1.0,0.5235294117647059,0.32573529411764707,0.013029411764705859,0.36470588235294116,0.20588235294117646,0.4294117647058823,25.0
break15,fixed,25.0,fixed,20.0,,15,Validation,387,387,1.0,0.5193798449612403,-2.411498708010336,-0.09645994832041346,0.5064599483204134,0.4470284237726098,0.046511627906976744,25.0
break15,fixed,25.0,fixed,20.0,,15,OOS,173,173,1.0,0.4913294797687861,-3.754335260115607,-0.1501734104046243,0.4913294797687861,0.49710982658959535,0.011560693641618497,25.0
