setup,dip,target_mode,target,split,n,win,E_net,median,target_hit,stop_hit,time_exit,n_days,n_trig,trig_rate
fade_last_touch,5.0,opposite,78.0,OOS,1,0.0,-53.0,-53.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,79.25,Validation,1,0.0,-21.25,-21.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,79.5,OOS,1,0.0,-71.25,-71.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,79.5,Validation,1,0.0,-84.0,-84.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,80.0,Validation,1,0.0,-40.0,-40.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,81.0,Discovery,1,1.0,80.0,80.0,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,81.25,OOS,1,1.0,46.75,46.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,81.5,Validation,1,0.0,-13.5,-13.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,81.75,Discovery,1,0.0,-8.5,-8.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,81.75,Validation,1,0.0,-14.5,-14.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,82.0,OOS,1,1.0,81.0,81.0,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,82.5,Discovery,1,0.0,-18.0,-18.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,83.0,OOS,1,0.0,-37.0,-37.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,83.5,Discovery,1,1.0,82.5,82.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,83.75,OOS,1,1.0,82.75,82.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,83.75,Validation,1,0.0,-18.5,-18.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,84.0,Validation,1,0.0,-32.0,-32.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,84.5,OOS,1,0.0,-32.75,-32.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,85.0,Discovery,1,0.0,-13.25,-13.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,85.0,Validation,1,0.0,-44.25,-44.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,85.25,OOS,1,0.0,-34.75,-34.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,85.5,OOS,1,1.0,84.5,84.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,85.5,Validation,2,0.0,-26.5,-26.5,0.0,1.0,0.0,2,2,1.0
fade_last_touch,5.0,opposite,85.75,Validation,3,0.0,-62.083333333333336,-35.75,0.0,1.0,0.0,3,3,1.0
fade_last_touch,5.0,opposite,86.0,OOS,1,0.0,-15.5,-15.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,86.0,Validation,2,0.5,27.75,27.75,0.5,0.5,0.0,2,2,1.0
fade_last_touch,5.0,opposite,86.25,Validation,1,0.0,-92.25,-92.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,86.5,OOS,1,1.0,85.5,85.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,86.75,Validation,1,0.0,-30.75,-30.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,87.0,Validation,1,0.0,-25.25,-25.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,87.5,Validation,1,1.0,18.5,18.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,87.75,Discovery,1,0.0,-36.0,-36.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,87.75,OOS,1,0.0,-40.0,-40.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,88.0,Validation,2,0.5,22.125,22.125,0.5,0.5,0.0,2,2,1.0
fade_last_touch,5.0,opposite,88.25,OOS,1,1.0,47.25,47.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,88.5,Validation,2,0.0,-16.375,-16.375,0.0,0.5,0.5,2,2,1.0
fade_last_touch,5.0,opposite,89.75,Discovery,2,0.5,-16.625,-16.625,0.0,0.5,0.5,2,2,1.0
fade_last_touch,5.0,opposite,91.25,OOS,1,0.0,-84.5,-84.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,91.25,Validation,1,0.0,-26.5,-26.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,91.5,Discovery,1,0.0,-24.75,-24.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,91.5,Validation,1,0.0,-24.5,-24.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,91.75,Validation,1,0.0,-27.25,-27.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,92.0,OOS,2,0.5,-19.25,-19.25,0.0,0.5,0.5,2,2,1.0
fade_last_touch,5.0,opposite,92.5,OOS,1,1.0,91.5,91.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,92.5,Validation,1,1.0,91.5,91.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,93.25,OOS,1,0.0,-205.0,-205.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,93.5,Discovery,1,0.0,-22.75,-22.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,94.25,Validation,1,1.0,93.25,93.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,95.25,OOS,1,0.0,-83.5,-83.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,95.5,OOS,2,0.5,27.625,27.625,0.5,0.5,0.0,2,2,1.0
fade_last_touch,5.0,opposite,96.5,OOS,1,0.0,-120.0,-120.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,96.75,Validation,1,1.0,95.75,95.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,97.0,Validation,3,0.0,-39.583333333333336,-43.0,0.0,1.0,0.0,3,3,1.0
fade_last_touch,5.0,opposite,97.25,OOS,1,1.0,58.5,58.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,97.5,Validation,1,1.0,96.5,96.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,98.25,OOS,1,1.0,97.25,97.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,98.25,Validation,1,1.0,97.25,97.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,98.5,Validation,1,0.0,-123.0,-123.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,99.0,Discovery,1,0.0,-49.75,-49.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,99.0,Validation,2,0.5,38.0,38.0,0.5,0.5,0.0,2,2,1.0
fade_last_touch,5.0,opposite,99.25,Validation,1,0.0,-33.5,-33.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,99.5,Validation,1,0.0,-14.25,-14.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,100.0,Validation,1,0.0,-25.25,-25.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,100.25,OOS,2,0.0,-61.5,-61.5,0.0,1.0,0.0,2,2,1.0
fade_last_touch,5.0,opposite,100.75,Validation,1,0.0,-18.75,-18.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,101.25,Validation,1,1.0,100.25,100.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,103.25,Validation,1,1.0,39.25,39.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,103.5,Validation,1,0.0,-32.0,-32.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,104.0,Discovery,1,0.0,-36.0,-36.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,104.75,OOS,1,0.0,-49.75,-49.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,104.75,Validation,1,0.0,-14.25,-14.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,105.0,Validation,1,0.0,-33.0,-33.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,105.25,Validation,2,0.5,26.375,26.375,0.5,0.5,0.0,2,2,1.0
fade_last_touch,5.0,opposite,106.5,OOS,1,0.0,-22.5,-22.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,106.75,Validation,1,1.0,97.5,97.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,108.5,Validation,1,0.0,-14.5,-14.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,108.75,Validation,1,0.0,-20.0,-20.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,109.5,Discovery,1,1.0,108.5,108.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,110.25,OOS,1,0.0,-20.25,-20.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,110.25,Validation,1,1.0,70.0,70.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,112.25,Validation,1,1.0,52.25,52.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,113.0,Validation,1,0.0,-20.0,-20.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,113.25,Discovery,1,0.0,-38.5,-38.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,113.25,Validation,1,0.0,-14.75,-14.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,113.5,Validation,1,0.0,-30.25,-30.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,114.0,OOS,1,0.0,-12.5,-12.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,114.25,Validation,1,0.0,-26.5,-26.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,115.25,OOS,2,1.0,114.25,114.25,1.0,0.0,0.0,2,2,1.0
fade_last_touch,5.0,opposite,116.25,OOS,1,1.0,115.25,115.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,116.5,Validation,1,0.0,-16.5,-16.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,117.0,OOS,1,0.0,-38.0,-38.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,117.75,OOS,1,0.0,-72.5,-72.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,118.75,Validation,1,1.0,117.75,117.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,119.5,Discovery,1,1.0,50.0,50.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,119.5,Validation,1,1.0,85.75,85.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,120.5,Validation,1,0.0,-48.5,-48.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,122.25,OOS,2,1.0,74.125,74.125,0.5,0.0,0.5,2,2,1.0
fade_last_touch,5.0,opposite,127.0,Validation,1,0.0,-21.75,-21.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,127.25,OOS,1,1.0,25.75,25.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,127.5,Discovery,1,0.0,-35.5,-35.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,129.0,OOS,1,0.0,-62.5,-62.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,132.0,Discovery,1,0.0,-16.0,-16.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,132.75,Validation,1,1.0,131.75,131.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,134.0,OOS,1,0.0,-50.25,-50.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,138.0,OOS,1,1.0,137.0,137.0,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,138.25,OOS,1,0.0,-4.75,-4.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,138.5,Validation,1,0.0,-9.0,-9.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,139.25,Validation,1,0.0,-16.5,-16.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,139.75,Discovery,1,0.0,-33.5,-33.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,142.25,Validation,1,1.0,47.75,47.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,143.75,OOS,1,0.0,-34.5,-34.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,145.5,Validation,1,0.0,-20.25,-20.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,145.75,OOS,1,1.0,144.75,144.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,146.25,Discovery,1,0.0,-58.0,-58.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,146.5,OOS,1,0.0,-69.5,-69.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,147.75,OOS,1,1.0,102.0,102.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,149.75,OOS,1,0.0,-70.25,-70.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,150.25,Validation,1,1.0,93.0,93.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,151.25,Discovery,1,1.0,55.0,55.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,153.75,OOS,1,1.0,65.0,65.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,154.75,OOS,2,0.5,68.25,68.25,0.5,0.5,0.0,2,2,1.0
fade_last_touch,5.0,opposite,155.0,OOS,1,0.0,-73.25,-73.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,156.5,Validation,1,0.0,-90.25,-90.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,157.5,Validation,1,1.0,156.5,156.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,158.0,Validation,1,0.0,-15.75,-15.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,158.5,Validation,1,1.0,81.75,81.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,159.0,Validation,1,1.0,49.25,49.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,163.75,Validation,1,1.0,162.75,162.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,165.75,Validation,1,0.0,-94.5,-94.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,167.0,OOS,1,0.0,-11.25,-11.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,167.25,Validation,1,1.0,62.75,62.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,170.75,Validation,1,0.0,-44.25,-44.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,173.5,Validation,2,1.0,95.875,95.875,0.5,0.0,0.5,2,2,1.0
fade_last_touch,5.0,opposite,181.25,Validation,1,1.0,66.0,66.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,185.0,OOS,1,0.0,-11.25,-11.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,187.5,Discovery,1,1.0,186.5,186.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,195.25,Validation,1,0.0,-34.5,-34.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,204.25,OOS,1,0.0,-53.0,-53.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,205.25,Validation,1,0.0,-20.75,-20.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,207.0,Validation,1,0.0,-17.25,-17.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,209.25,OOS,1,1.0,33.75,33.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,215.0,Discovery,1,0.0,-17.5,-17.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,225.75,Validation,1,0.0,-10.25,-10.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,227.5,Validation,1,0.0,-9.0,-9.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,233.0,Validation,1,0.0,-48.0,-48.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,236.75,Validation,1,1.0,28.75,28.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,242.0,OOS,1,0.0,-25.75,-25.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,242.25,OOS,1,1.0,169.5,169.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,249.75,OOS,1,1.0,80.0,80.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,249.75,Validation,1,0.0,-34.25,-34.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,264.0,OOS,1,0.0,-86.0,-86.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,272.5,Validation,1,0.0,-24.75,-24.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,273.0,Validation,1,1.0,146.75,146.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,277.25,OOS,1,1.0,60.5,60.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,287.0,Validation,1,1.0,84.0,84.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,357.75,Validation,1,1.0,107.5,107.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,5.0,opposite,398.0,Validation,1,0.0,-43.25,-43.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,518.25,Validation,1,0.0,-28.0,-28.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,5.0,opposite,538.75,Validation,1,0.0,-50.0,-50.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,fixed,20.0,Discovery,790,0.5367088607594936,-0.18670886075949367,3.0,0.41139240506329117,0.2911392405063291,0.2974683544303797,2403,790,0.328755722014149
fade_last_touch,10.0,fixed,20.0,OOS,299,0.7190635451505016,0.7692307692307693,19.0,0.7157190635451505,0.2608695652173913,0.023411371237458192,399,299,0.7493734335839599
fade_last_touch,10.0,fixed,20.0,Validation,551,0.5970961887477314,-2.034029038112523,19.0,0.5898366606170599,0.3702359346642468,0.039927404718693285,757,551,0.7278731836195509
fade_last_touch,10.0,fixed,25.0,Discovery,790,0.5037974683544304,-0.4860759493670886,0.25,0.33544303797468356,0.3139240506329114,0.35063291139240504,2403,790,0.328755722014149
fade_last_touch,10.0,fixed,25.0,OOS,299,0.6822742474916388,1.7926421404682273,24.0,0.6789297658862876,0.28762541806020064,0.033444816053511704,399,299,0.7493734335839599
fade_last_touch,10.0,fixed,25.0,Validation,551,0.5335753176043557,-2.4777676950998186,24.0,0.5208711433756806,0.4246823956442831,0.0544464609800363,757,551,0.7278731836195509
fade_last_touch,10.0,fixed,30.0,Discovery,790,0.46962025316455697,-0.9357594936708861,-2.0,0.2759493670886076,0.33544303797468356,0.3886075949367089,2403,790,0.328755722014149
fade_last_touch,10.0,fixed,30.0,OOS,299,0.6354515050167224,1.8193979933110367,29.0,0.6287625418060201,0.3277591973244147,0.043478260869565216,399,299,0.7493734335839599
fade_last_touch,10.0,fixed,30.0,Validation,551,0.5136116152450091,-1.1742286751361162,9.5,0.49183303085299457,0.43920145190562615,0.06896551724137931,757,551,0.7278731836195509
fade_last_touch,10.0,opposite,0.25,Discovery,6,0.0,-0.75,-0.75,1.0,0.0,0.0,6,6,1.0
fade_last_touch,10.0,opposite,0.25,Validation,1,0.0,-0.75,-0.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,0.5,Discovery,12,0.0,-0.5,-0.5,1.0,0.0,0.0,12,12,1.0
fade_last_touch,10.0,opposite,0.5,Validation,1,0.0,-0.5,-0.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,0.75,Discovery,6,0.0,-0.25,-0.25,1.0,0.0,0.0,6,6,1.0
fade_last_touch,10.0,opposite,0.75,Validation,1,0.0,-0.25,-0.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,1.0,Discovery,8,0.0,-1.21875,0.0,0.875,0.0,0.125,8,8,1.0
fade_last_touch,10.0,opposite,1.0,Validation,2,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0
fade_last_touch,10.0,opposite,1.25,Discovery,13,1.0,0.25,0.25,1.0,0.0,0.0,13,13,1.0
fade_last_touch,10.0,opposite,1.25,OOS,1,1.0,0.25,0.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,1.25,Validation,1,1.0,0.25,0.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,1.5,Discovery,5,0.8,-2.4,0.5,0.8,0.0,0.2,5,5,1.0
fade_last_touch,10.0,opposite,1.5,OOS,1,1.0,0.5,0.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,1.5,Validation,2,0.5,-8.875,-8.875,0.5,0.5,0.0,2,2,1.0
fade_last_touch,10.0,opposite,1.75,Discovery,6,1.0,0.75,0.75,1.0,0.0,0.0,6,6,1.0
fade_last_touch,10.0,opposite,1.75,Validation,1,1.0,0.75,0.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,2.0,Discovery,8,0.875,-1.15625,1.0,0.875,0.125,0.0,8,8,1.0
fade_last_touch,10.0,opposite,2.0,Validation,1,0.0,-20.75,-20.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,2.25,Discovery,3,1.0,1.25,1.25,1.0,0.0,0.0,3,3,1.0
fade_last_touch,10.0,opposite,2.25,OOS,1,1.0,1.25,1.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,2.5,Discovery,5,0.6,-4.4,1.5,0.6,0.4,0.0,5,5,1.0
fade_last_touch,10.0,opposite,2.5,Validation,3,0.6666666666666666,-5.5,1.5,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_last_touch,10.0,opposite,2.75,Discovery,8,1.0,1.75,1.75,1.0,0.0,0.0,8,8,1.0
fade_last_touch,10.0,opposite,2.75,Validation,1,1.0,1.75,1.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,3.0,Discovery,7,0.5714285714285714,-4.071428571428571,2.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,7,7,1.0
fade_last_touch,10.0,opposite,3.0,Validation,3,1.0,2.0,2.0,1.0,0.0,0.0,3,3,1.0
fade_last_touch,10.0,opposite,3.25,Discovery,7,0.8571428571428571,-3.392857142857143,2.25,0.8571428571428571,0.14285714285714285,0.0,7,7,1.0
fade_last_touch,10.0,opposite,3.25,Validation,2,1.0,2.25,2.25,1.0,0.0,0.0,2,2,1.0
fade_last_touch,10.0,opposite,3.5,Discovery,6,0.8333333333333334,0.4166666666666667,2.5,0.8333333333333334,0.0,0.16666666666666666,6,6,1.0
fade_last_touch,10.0,opposite,3.75,Discovery,9,0.7777777777777778,-0.16666666666666666,2.75,0.7777777777777778,0.1111111111111111,0.1111111111111111,9,9,1.0
fade_last_touch,10.0,opposite,3.75,OOS,1,1.0,2.75,2.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,3.75,Validation,1,1.0,2.75,2.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,4.0,Discovery,15,0.8666666666666667,0.9166666666666666,3.0,0.8666666666666667,0.06666666666666667,0.06666666666666667,15,15,1.0
fade_last_touch,10.0,opposite,4.0,Validation,2,1.0,3.0,3.0,1.0,0.0,0.0,2,2,1.0
fade_last_touch,10.0,opposite,4.25,Discovery,7,0.8571428571428571,0.25,3.25,0.8571428571428571,0.14285714285714285,0.0,7,7,1.0
fade_last_touch,10.0,opposite,4.25,OOS,1,1.0,3.25,3.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,4.25,Validation,2,1.0,3.25,3.25,1.0,0.0,0.0,2,2,1.0
fade_last_touch,10.0,opposite,4.5,Discovery,4,0.75,-1.375,3.5,0.75,0.25,0.0,4,4,1.0
fade_last_touch,10.0,opposite,4.5,Validation,1,1.0,3.5,3.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,4.75,Discovery,10,0.9,3.075,3.75,0.9,0.0,0.1,10,10,1.0
fade_last_touch,10.0,opposite,4.75,OOS,1,1.0,3.75,3.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,4.75,Validation,3,1.0,3.75,3.75,1.0,0.0,0.0,3,3,1.0
fade_last_touch,10.0,opposite,5.0,Discovery,3,1.0,4.0,4.0,1.0,0.0,0.0,3,3,1.0
fade_last_touch,10.0,opposite,5.0,Validation,2,1.0,4.0,4.0,1.0,0.0,0.0,2,2,1.0
fade_last_touch,10.0,opposite,5.25,Discovery,8,0.875,1.9375,4.25,0.875,0.125,0.0,8,8,1.0
fade_last_touch,10.0,opposite,5.25,Validation,1,1.0,4.25,4.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,5.5,Discovery,5,0.8,-1.3,4.5,0.8,0.2,0.0,5,5,1.0
fade_last_touch,10.0,opposite,5.5,OOS,2,1.0,4.5,4.5,1.0,0.0,0.0,2,2,1.0
fade_last_touch,10.0,opposite,5.5,Validation,3,1.0,4.5,4.5,1.0,0.0,0.0,3,3,1.0
fade_last_touch,10.0,opposite,5.75,Discovery,13,0.6923076923076923,-1.1730769230769231,4.75,0.6153846153846154,0.07692307692307693,0.3076923076923077,13,13,1.0
fade_last_touch,10.0,opposite,5.75,OOS,1,1.0,4.75,4.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,5.75,Validation,1,1.0,4.75,4.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,6.0,Discovery,1,1.0,5.0,5.0,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,6.0,Validation,2,1.0,5.0,5.0,1.0,0.0,0.0,2,2,1.0
fade_last_touch,10.0,opposite,6.25,Discovery,11,0.8181818181818182,3.272727272727273,5.25,0.8181818181818182,0.0,0.18181818181818182,11,11,1.0
fade_last_touch,10.0,opposite,6.5,Discovery,5,1.0,5.5,5.5,1.0,0.0,0.0,5,5,1.0
fade_last_touch,10.0,opposite,6.5,Validation,2,1.0,5.5,5.5,1.0,0.0,0.0,2,2,1.0
fade_last_touch,10.0,opposite,6.75,Discovery,7,0.7142857142857143,-0.5,5.75,0.7142857142857143,0.14285714285714285,0.14285714285714285,7,7,1.0
fade_last_touch,10.0,opposite,6.75,OOS,1,1.0,5.75,5.75,1.0,0.0,0.0,1,1,1.0
