session_date,split,year,label,side,rev,rev_ok,skip_at_ext,setup_ok
2015-07-10,Discovery,,NEITHER,,,,,False
2015-07-13,Discovery,,NEITHER,,,,,False
2015-07-14,Discovery,,NEITHER,,,,,False
2015-07-15,Discovery,,NEITHER,,,,,False
2015-07-16,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-07-16,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-07-17,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-07-17,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-07-20,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-07-20,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-07-21,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-07-21,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-07-22,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-07-22,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-07-23,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-07-23,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-07-24,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-07-24,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-07-27,Discovery,,NEITHER,,,,,False
2015-07-28,Discovery,,NEITHER,,,,,False
2015-07-29,Discovery,,NEITHER,,,,,False
2015-07-30,Discovery,,NEITHER,,,,,False
2015-07-31,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-07-31,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-08-03,Discovery,,NEITHER,,,,,False
2015-08-04,Discovery,,NEITHER,,,,,False
2015-08-05,Discovery,,NEITHER,,,,,False
2015-08-06,Discovery,,NEITHER,,,,,False
2015-08-07,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,True,False,True
2015-08-07,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,True,False,True
2015-08-10,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-08-10,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-08-11,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,True,False,True
2015-08-11,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,True,False,True
2015-08-12,Discovery,,NEITHER,,,,,False
2015-08-13,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-08-13,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-08-14,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,True,False,True
2015-08-14,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-08-17,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-08-17,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-08-18,Discovery,,NEITHER,,,,,False
2015-08-19,Discovery,,NEITHER,,,,,False
2015-08-20,Discovery,,NEITHER,,,,,False
2015-08-21,Discovery,,NEITHER,,,,,False
2015-08-24,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,True,False
2015-08-24,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,True,False
2015-08-25,Discovery,,NEITHER,,,,,False
2015-08-26,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2015-08-26,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2015-08-27,Discovery,,NEITHER,,,,,False
2015-08-28,Discovery,,NEITHER,,,,,False
2015-08-31,Discovery,,NEITHER,,,,,False
2015-09-01,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,True,False,True
2015-09-01,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,True,False,True
2015-09-02,Discovery,,NEITHER,,,,,False
2015-09-03,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2015-09-03,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2015-09-04,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,True,False,True
2015-09-04,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,True,False,True
2015-09-07,Discovery,,NEITHER,,,,,False
2015-09-08,Discovery,,NEITHER,,,,,False
2015-09-09,Discovery,,NEITHER,,,,,False
2015-09-10,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,True,False,True
2015-09-10,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,True,False,True
2015-09-11,Discovery,,NEITHER,,,,,False
2015-09-14,Discovery,,NEITHER,,,,,False
2015-09-16,Discovery,,NEITHER,,,,,False
2015-09-17,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-09-17,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-09-18,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-09-18,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-09-21,Discovery,,NEITHER,,,,,False
2015-09-22,Discovery,,NEITHER,,,,,False
2015-09-23,Discovery,,NEITHER,,,,,False
2015-09-24,Discovery,,NEITHER,,,,,False
2015-09-25,Discovery,,NEITHER,,,,,False
2015-09-28,Discovery,,NEITHER,,,,,False
2015-09-29,Discovery,,NEITHER,,,,,False
2015-09-30,Discovery,,NEITHER,,,,,False
2015-10-01,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,True,False,True
2015-10-01,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-10-02,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-10-02,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-10-05,Discovery,,NEITHER,,,,,False
2015-10-06,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-10-06,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-10-07,Discovery,,NEITHER,,,,,False
2015-10-08,Discovery,,NEITHER,,,,,False
2015-10-09,Discovery,,NEITHER,,,,,False
2015-10-12,Discovery,,NEITHER,,,,,False
2015-10-13,Discovery,,NEITHER,,,,,False
2015-10-14,Discovery,,NEITHER,,,,,False
2015-10-15,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-10-15,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-10-16,Discovery,,NEITHER,,,,,False
2015-10-19,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,True,False,True
2015-10-19,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2015-10-20,Discovery,,NEITHER,,,,,False
2015-10-21,Discovery,,NEITHER,,,,,False
2015-10-22,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-10-22,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-10-23,Discovery,,NEITHER,,,,,False
2015-10-26,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-10-26,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-10-27,Discovery,,NEITHER,,,,,False
2015-10-28,Discovery,,NEITHER,,,,,False
2015-10-29,Discovery,,NEITHER,,,,,False
2015-10-30,Discovery,,NEITHER,,,,,False
2015-11-02,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-11-02,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-11-06,Discovery,,BOTH,,,,,False
2015-11-09,Discovery,,NEITHER,,,,,False
2015-11-11,Discovery,,NEITHER,,,,,False
2015-11-16,Discovery,,NEITHER,,,,,False
2015-11-19,Discovery,,NEITHER,,,,,False
2015-11-20,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-11-20,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-11-23,Discovery,,NEITHER,,,,,False
2015-11-24,Discovery,,NEITHER,,,,,False
2015-11-25,Discovery,,NEITHER,,,,,False
2015-11-26,Discovery,,NEITHER,,,,,False
2015-11-27,Discovery,,NEITHER,,,,,False
2015-11-30,Discovery,,NEITHER,,,,,False
2015-12-01,Discovery,,NEITHER,,,,,False
2015-12-02,Discovery,,NEITHER,,,,,False
2015-12-03,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,True,False,True
2015-12-03,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,True,False,True
2015-12-04,Discovery,,NEITHER,,,,,False
2015-12-07,Discovery,,NEITHER,,,,,False
2015-12-08,Discovery,,NEITHER,,,,,False
2015-12-09,Discovery,,NEITHER,,,,,False
2015-12-10,Discovery,,NEITHER,,,,,False
2015-12-11,Discovery,,NEITHER,,,,,False
2015-12-14,Discovery,,NEITHER,,,,,False
2015-12-15,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-12-15,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-12-16,Discovery,,NEITHER,,,,,False
2015-12-17,Discovery,,NEITHER,,,,,False
2015-12-18,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2015-12-18,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-12-21,Discovery,,NEITHER,,,,,False
2015-12-22,Discovery,,NEITHER,,,,,False
2015-12-23,Discovery,,NEITHER,,,,,False
2015-12-24,Discovery,,NEITHER,,,,,False
2015-12-28,Discovery,,NEITHER,,,,,False
2015-12-29,Discovery,2015.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2015-12-29,Discovery,2015.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2015-12-30,Discovery,,NEITHER,,,,,False
2015-12-31,Discovery,2015.0,LOD_SO_FAR,1.0,5.0,False,False,False
2015-12-31,Discovery,2015.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-01-04,Discovery,,NEITHER,,,,,False
2016-01-05,Discovery,,NEITHER,,,,,False
2016-01-06,Discovery,,NEITHER,,,,,False
2016-01-07,Discovery,,NEITHER,,,,,False
2016-01-08,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-01-08,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2016-01-11,Discovery,,NEITHER,,,,,False
2016-01-12,Discovery,,NEITHER,,,,,False
2016-01-13,Discovery,,NEITHER,,,,,False
2016-01-14,Discovery,,NEITHER,,,,,False
2016-01-15,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-01-15,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-01-18,Discovery,,NEITHER,,,,,False
2016-01-19,Discovery,,NEITHER,,,,,False
2016-01-20,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-01-20,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-01-21,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-01-21,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2016-01-22,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-01-22,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-01-25,Discovery,,NEITHER,,,,,False
2016-01-26,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-01-26,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-01-27,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-01-27,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2016-01-28,Discovery,,NEITHER,,,,,False
2016-01-29,Discovery,,NEITHER,,,,,False
2016-02-01,Discovery,,NEITHER,,,,,False
2016-02-02,Discovery,,NEITHER,,,,,False
2016-02-03,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-02-03,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-02-04,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,True,False,True
2016-02-04,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,True,False,True
2016-02-05,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,True,False,True
2016-02-05,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,True,False,True
2016-02-08,Discovery,,NEITHER,,,,,False
2016-02-09,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-02-09,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-02-10,Discovery,,NEITHER,,,,,False
2016-02-11,Discovery,,NEITHER,,,,,False
2016-02-12,Discovery,,NEITHER,,,,,False
2016-02-15,Discovery,,NEITHER,,,,,False
2016-02-16,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,True,False,True
2016-02-16,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,True,False,True
2016-02-17,Discovery,,NEITHER,,,,,False
2016-02-18,Discovery,,NEITHER,,,,,False
2016-02-19,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-02-19,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-02-22,Discovery,,NEITHER,,,,,False
2016-02-23,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-02-23,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-02-24,Discovery,,NEITHER,,,,,False
2016-02-25,Discovery,,NEITHER,,,,,False
2016-02-26,Discovery,,NEITHER,,,,,False
2016-02-29,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-02-29,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-03-01,Discovery,,NEITHER,,,,,False
2016-03-02,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-03-02,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-03-03,Discovery,,NEITHER,,,,,False
2016-03-04,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-03-04,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2016-03-07,Discovery,,NEITHER,,,,,False
2016-03-08,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-03-08,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2016-03-09,Discovery,,NEITHER,,,,,False
2016-03-10,Discovery,,NEITHER,,,,,False
2016-03-11,Discovery,,NEITHER,,,,,False
2016-03-14,Discovery,,NEITHER,,,,,False
2016-03-15,Discovery,,NEITHER,,,,,False
2016-03-16,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-03-16,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-03-17,Discovery,,NEITHER,,,,,False
2016-03-18,Discovery,,NEITHER,,,,,False
2016-03-21,Discovery,,NEITHER,,,,,False
2016-03-22,Discovery,,NEITHER,,,,,False
2016-03-23,Discovery,,NEITHER,,,,,False
2016-03-24,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,True,False,True
2016-03-24,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-03-28,Discovery,,NEITHER,,,,,False
2016-03-29,Discovery,,NEITHER,,,,,False
2016-03-30,Discovery,,NEITHER,,,,,False
2016-03-31,Discovery,,NEITHER,,,,,False
2016-04-01,Discovery,,BOTH,,,,,False
2016-04-04,Discovery,,NEITHER,,,,,False
2016-04-05,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,True,False,True
2016-04-05,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-04-06,Discovery,,NEITHER,,,,,False
2016-04-07,Discovery,,NEITHER,,,,,False
2016-04-08,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-04-08,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-04-11,Discovery,,NEITHER,,,,,False
2016-04-12,Discovery,,NEITHER,,,,,False
2016-04-13,Discovery,,NEITHER,,,,,False
2016-04-14,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-04-14,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-04-15,Discovery,,NEITHER,,,,,False
2016-04-18,Discovery,,NEITHER,,,,,False
2016-04-19,Discovery,,NEITHER,,,,,False
2016-04-20,Discovery,,NEITHER,,,,,False
2016-04-21,Discovery,,NEITHER,,,,,False
2016-04-22,Discovery,,NEITHER,,,,,False
2016-04-25,Discovery,,NEITHER,,,,,False
2016-04-26,Discovery,,NEITHER,,,,,False
2016-04-27,Discovery,,NEITHER,,,,,False
2016-04-28,Discovery,,NEITHER,,,,,False
2016-04-29,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-04-29,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-05-02,Discovery,,NEITHER,,,,,False
2016-05-03,Discovery,,NEITHER,,,,,False
2016-05-04,Discovery,,NEITHER,,,,,False
2016-05-05,Discovery,,NEITHER,,,,,False
2016-05-06,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,True,False,True
2016-05-06,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-05-09,Discovery,,NEITHER,,,,,False
2016-05-10,Discovery,,NEITHER,,,,,False
2016-05-11,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-05-11,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-05-12,Discovery,,NEITHER,,,,,False
2016-05-13,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-05-13,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-05-16,Discovery,,NEITHER,,,,,False
2016-05-17,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,True,False,True
2016-05-17,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-05-18,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,True,False,True
2016-05-18,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-05-19,Discovery,,NEITHER,,,,,False
2016-05-20,Discovery,,NEITHER,,,,,False
2016-05-23,Discovery,,NEITHER,,,,,False
2016-05-24,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-05-24,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-05-25,Discovery,,NEITHER,,,,,False
2016-05-26,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-05-26,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-05-27,Discovery,,NEITHER,,,,,False
2016-05-30,Discovery,,NEITHER,,,,,False
2016-05-31,Discovery,,NEITHER,,,,,False
2016-06-01,Discovery,,NEITHER,,,,,False
2016-06-02,Discovery,,NEITHER,,,,,False
2016-06-03,Discovery,,BOTH,,,,,False
2016-06-06,Discovery,,NEITHER,,,,,False
2016-06-07,Discovery,,NEITHER,,,,,False
2016-06-08,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-06-08,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-06-09,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-06-09,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-06-10,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-06-10,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-06-13,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-06-13,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-06-14,Discovery,,NEITHER,,,,,False
2016-06-15,Discovery,,NEITHER,,,,,False
2016-06-16,Discovery,,NEITHER,,,,,False
2016-06-17,Discovery,,NEITHER,,,,,False
2016-06-20,Discovery,,NEITHER,,,,,False
2016-06-21,Discovery,,NEITHER,,,,,False
2016-06-22,Discovery,,NEITHER,,,,,False
2016-06-23,Discovery,,NEITHER,,,,,False
2016-06-24,Discovery,,NEITHER,,,,,False
2016-06-27,Discovery,,NEITHER,,,,,False
2016-06-28,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-06-28,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-06-29,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-06-29,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-06-30,Discovery,,NEITHER,,,,,False
2016-07-01,Discovery,,NEITHER,,,,,False
2016-07-04,Discovery,,NEITHER,,,,,False
2016-07-05,Discovery,,NEITHER,,,,,False
2016-07-06,Discovery,,NEITHER,,,,,False
2016-07-07,Discovery,,NEITHER,,,,,False
2016-07-08,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-07-08,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-07-11,Discovery,,NEITHER,,,,,False
2016-07-12,Discovery,,NEITHER,,,,,False
2016-07-13,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-07-13,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-07-14,Discovery,,NEITHER,,,,,False
2016-07-15,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-07-15,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-07-18,Discovery,,NEITHER,,,,,False
2016-07-19,Discovery,,NEITHER,,,,,False
2016-07-20,Discovery,,NEITHER,,,,,False
2016-07-21,Discovery,,NEITHER,,,,,False
2016-07-22,Discovery,,NEITHER,,,,,False
2016-07-25,Discovery,,NEITHER,,,,,False
2016-07-26,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-07-26,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-07-27,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-07-27,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-07-28,Discovery,,NEITHER,,,,,False
2016-07-29,Discovery,,NEITHER,,,,,False
2016-08-01,Discovery,,NEITHER,,,,,False
2016-08-02,Discovery,,NEITHER,,,,,False
2016-08-03,Discovery,,NEITHER,,,,,False
2016-08-04,Discovery,,NEITHER,,,,,False
2016-08-05,Discovery,,BOTH,,,,,False
2016-08-08,Discovery,,NEITHER,,,,,False
2016-08-09,Discovery,,NEITHER,,,,,False
2016-08-10,Discovery,,NEITHER,,,,,False
2016-08-11,Discovery,,NEITHER,,,,,False
2016-08-12,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-08-12,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-08-15,Discovery,,NEITHER,,,,,False
2016-08-16,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-08-16,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-08-17,Discovery,,NEITHER,,,,,False
2016-08-18,Discovery,,NEITHER,,,,,False
2016-08-19,Discovery,,NEITHER,,,,,False
2016-08-22,Discovery,,NEITHER,,,,,False
2016-08-23,Discovery,,NEITHER,,,,,False
2016-08-24,Discovery,,NEITHER,,,,,False
2016-08-25,Discovery,,NEITHER,,,,,False
2016-08-26,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-08-26,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-08-29,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-08-29,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-08-30,Discovery,,NEITHER,,,,,False
2016-08-31,Discovery,,NEITHER,,,,,False
2016-09-01,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-09-01,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-09-02,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-09-02,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-09-05,Discovery,,NEITHER,,,,,False
2016-09-06,Discovery,,NEITHER,,,,,False
2016-09-07,Discovery,,NEITHER,,,,,False
2016-09-08,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-09-08,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-09-09,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,True,False
2016-09-09,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,True,False
2016-09-12,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-09-12,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-09-13,Discovery,,NEITHER,,,,,False
2016-09-14,Discovery,,NEITHER,,,,,False
2016-09-15,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-09-15,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2016-09-16,Discovery,,NEITHER,,,,,False
2016-09-19,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-09-19,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-09-20,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-09-20,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-09-21,Discovery,,NEITHER,,,,,False
2016-09-22,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-09-22,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-09-23,Discovery,,NEITHER,,,,,False
2016-09-26,Discovery,,NEITHER,,,,,False
2016-09-27,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,False,False,False
2016-09-27,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-09-28,Discovery,,NEITHER,,,,,False
2016-09-29,Discovery,,NEITHER,,,,,False
2016-09-30,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-09-30,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-10-03,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,True,False,True
2016-10-03,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,False,False,False
2016-10-04,Discovery,,NEITHER,,,,,False
2016-10-05,Discovery,,NEITHER,,,,,False
2016-10-06,Discovery,,NEITHER,,,,,False
2016-10-07,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2016-10-07,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-10-10,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-10-10,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-10-11,Discovery,,NEITHER,,,,,False
2016-10-12,Discovery,2016.0,LOD_SO_FAR,1.0,5.0,True,False,True
2016-10-12,Discovery,2016.0,LOD_SO_FAR,1.0,10.0,True,False,True
2016-10-13,Discovery,,NEITHER,,,,,False
2016-10-14,Discovery,,NEITHER,,,,,False
2016-10-17,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-10-17,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2016-10-18,Discovery,2016.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2016-10-18,Discovery,2016.0,HOD_SO_FAR,-1.0,10.0,False,False,False
