feature,split,horizon_m,tercile,n,ret_mean,ret_median,absret_mean,rv_mean,up_rate
range_per_vol,Discovery,60,low,252739,3.412170833113228e-05,0.00012827090815803466,0.0015345010032568223,0.002123839362807507,0.5225113654798033
range_per_vol,Discovery,60,mid,261327,1.842574950764084e-05,0.00012600806451623647,0.0016886069395119529,0.002314616228746796,0.5211937534200446
range_per_vol,Discovery,60,high,267255,5.326041587076537e-05,0.0001300897619356256,0.0019581416811232126,0.002661313593550791,0.5207797796112327
range_per_vol,Validation,1,low,76939,-1.231232338908089e-06,0.0,0.0002535161884287717,,0.4630811422035639
range_per_vol,Validation,1,mid,120808,4.4536245000722774e-07,0.0,0.00027525081372627283,,0.468205747963711
range_per_vol,Validation,1,high,98569,1.345430957845594e-06,0.0,0.0003346128909741108,,0.4689202487597521
range_per_vol,Validation,5,low,74249,-6.4097589806650664e-06,0.0,0.0005408815577903614,0.0006593419284051131,0.4919527535724387
range_per_vol,Validation,5,mid,120514,1.962492372633114e-06,0.0,0.0006099809870526847,0.000733516014242729,0.49719534659873543
range_per_vol,Validation,5,high,98457,4.224487004203406e-06,0.0,0.0007565841189721139,0.0008961447838568183,0.4931492936002519
range_per_vol,Validation,15,low,70421,-2.0681085615704783e-05,4.328067517844758e-05,0.0009199711746628404,0.0011715076054823466,0.5024353530906974
range_per_vol,Validation,15,mid,117687,9.304256968285681e-06,5.6119872046789254e-05,0.0010468738397308457,0.0013178035128014194,0.5120106723767281
range_per_vol,Validation,15,high,97372,1.1500731381878255e-05,5.469412315739497e-05,0.0013080971748852287,0.0016220430417322653,0.5069219077352832
range_per_vol,Validation,30,low,66880,-3.081830398425608e-05,5.53939901345446e-05,0.0013141682099121893,0.0016612632901752016,0.5101973684210527
range_per_vol,Validation,30,mid,112512,1.8487485279189992e-05,9.542440001908403e-05,0.0014805764730026507,0.0018661845040156113,0.5183358219567691
range_per_vol,Validation,30,high,94478,2.216050646757592e-05,6.872143838276834e-05,0.0018580377780269349,0.0022987473928011647,0.5138233239484324
range_per_vol,Validation,60,low,61925,-4.5200502031516335e-05,9.542440001908403e-05,0.0018592734896379266,0.00231416938148467,0.5141865159467097
range_per_vol,Validation,60,mid,102360,2.746470491408348e-05,0.0001550628041626645,0.002094081561934073,0.0026179684793819326,0.5245115279406019
range_per_vol,Validation,60,high,86365,8.014216687537638e-05,0.00018137847642085703,0.002630336904365915,0.0032384974158732103,0.527204307300411
range_per_vol,OOS,1,low,48953,-1.0280006128655368e-07,0.0,0.00021902198574008232,,0.4707372377586665
range_per_vol,OOS,1,mid,69729,4.463825774854705e-07,0.0,0.00023178488587522814,,0.47030647219951527
range_per_vol,OOS,1,high,43984,2.0629961188398138e-06,0.0,0.00032479068437478144,,0.4711485994907239
range_per_vol,OOS,5,low,47471,4.5578550689877955e-06,0.0,0.00047695555938067713,0.0005697738581791354,0.49571317225253314
range_per_vol,OOS,5,mid,69581,-7.943478364495643e-07,0.0,0.0005176416754805581,0.0006235219338911209,0.49319498138859746
range_per_vol,OOS,5,high,43906,1.16233355271753e-05,0.0,0.0007358605138730191,0.0008634362171618027,0.4970163531180249
range_per_vol,OOS,15,low,44965,5.102927909628267e-06,3.6764705882319504e-05,0.0008132371167861261,0.0010178000526067934,0.5090626042477483
range_per_vol,OOS,15,mid,68331,-2.1832400354739028e-07,3.3839802375590367e-05,0.000885190023112074,0.001122655928004446,0.5031537662261638
range_per_vol,OOS,15,high,43392,3.530585643852304e-05,3.619126178744381e-05,0.00127472937751757,0.001573226931958657,0.5034799041297935
range_per_vol,OOS,30,low,42535,3.0310638427605234e-06,7.36512612777851e-05,0.0011438482711683686,0.0014458045958149258,0.5211708005172211
range_per_vol,OOS,30,mid,65650,4.226317348436766e-06,6.730607467808625e-05,0.0012433516596135224,0.0015917097049712992,0.5142117288651942
range_per_vol,OOS,30,high,42105,5.462871492297396e-05,4.203976962213751e-05,0.0017873900097269513,0.0022398402887562918,0.509274432965206
range_per_vol,OOS,60,low,39027,-4.959094281520931e-06,0.00015423768026523454,0.0016164364279391238,0.0020384943099636225,0.5366284879698671
range_per_vol,OOS,60,mid,59829,2.626970823210497e-05,0.00013154000460380288,0.0017575727555672424,0.0022454559304557796,0.5279880994166708
range_per_vol,OOS,60,high,38673,9.314458125116943e-05,0.00010746525290161735,0.0024988828327310608,0.0031689622879248064,0.5171566726139684
vol_x_range,Discovery,1,low,308976,1.3932169693932949e-06,0.0,0.00013730700808293198,,0.3736277251307545
vol_x_range,Discovery,1,mid,309039,4.3105561778269183e-07,0.0,0.00021042419832621663,,0.4090195735813279
vol_x_range,Discovery,1,high,306698,-2.7436753469773824e-07,0.0,0.0003921274812849075,,0.4397876738681048
vol_x_range,Discovery,5,low,308258,5.988639196560552e-06,0.0,0.0002914093038382652,0.00039824157969070166,0.44721304880976326
vol_x_range,Discovery,5,mid,306749,1.1007829391583085e-06,0.0,0.00045570235983770515,0.0005835805253432635,0.4632028140271036
vol_x_range,Discovery,5,high,299905,-6.796626268352131e-08,0.0,0.0008463656548433129,0.001038098980914041,0.47652423267368
vol_x_range,Discovery,15,low,304400,1.196262010811945e-05,0.0,0.0005047121446493538,0.000724702821301141,0.4827759526938239
vol_x_range,Discovery,15,mid,298285,5.243634818215619e-06,0.0,0.0007825060237975977,0.001053678236472366,0.49381631660995357
vol_x_range,Discovery,15,high,287819,7.021060349810817e-06,0.0,0.0014241769228735986,0.001850169546244461,0.49751406265743403
vol_x_range,Discovery,30,low,294806,2.1491661659492287e-05,6.020288508179483e-05,0.0007213314109208286,0.0010455022022756138,0.5031139121998874
vol_x_range,Discovery,30,mid,284518,1.87129278019574e-05,9.989511038355214e-05,0.0011044988380561414,0.0015011449176419727,0.5113525330559051
vol_x_range,Discovery,30,high,274703,2.029086329041759e-05,0.0001153801776854202,0.0019651165328620442,0.002591542670450561,0.5089278238679592
vol_x_range,Discovery,60,low,267399,3.7363230344292266e-05,0.00010294420424128425,0.001033927439017192,0.0015075434111740044,0.5179899700447645
vol_x_range,Discovery,60,mid,259291,4.8649579583338206e-05,0.00015837820715880468,0.0015407412443873237,0.0021120905464465053,0.5263159924563521
vol_x_range,Discovery,60,high,254631,1.9902746156005933e-05,0.0001804294220244529,0.002656622675433702,0.0035429167928789458,0.5202155275673426
vol_x_range,Validation,1,low,60956,1.4464240918065402e-06,0.0,0.00014628463152897492,,0.4478968436249098
vol_x_range,Validation,1,mid,114394,2.0394405285540463e-06,0.0,0.00023391296345376064,,0.46857352658356205
vol_x_range,Validation,1,high,120966,-1.8995142498095743e-06,0.0,0.00041387724514146355,,0.4754145793032753
vol_x_range,Validation,5,low,60849,2.4235155519967197e-06,0.0,0.0003304280733883866,0.0004084072832314004,0.48656510378149187
vol_x_range,Validation,5,mid,114064,7.072988706170336e-06,4.1830502802708835e-05,0.0005228102691635804,0.0006310327279235005,0.5015692944311965
vol_x_range,Validation,5,high,118307,-6.573761090984475e-06,0.0,0.0009164471897706528,0.0010883283568307587,0.4917883134556704
vol_x_range,Validation,15,low,60318,1.268311463757523e-05,4.7269031720253984e-05,0.0005927432386572887,0.0007621177637289479,0.51198647169999
vol_x_range,Validation,15,mid,111958,7.342056345421906e-06,5.7323027245592684e-05,0.0009166520678214925,0.0011556880871655274,0.513576519766341
vol_x_range,Validation,15,high,113204,-7.319224384568293e-06,4.1740582299332196e-05,0.0015633824856168634,0.0019449021944525492,0.5001413377619165
vol_x_range,Validation,30,low,58417,2.090817128817e-05,5.916809656225652e-05,0.0008715723146409997,0.0011130950626442823,0.520225276888577
vol_x_range,Validation,30,mid,107230,1.422623369076637e-05,0.00011059194346152434,0.0013174168485562904,0.0016571338277352125,0.5219621374615313
vol_x_range,Validation,30,high,108223,-5.8606357012196e-06,5.8438522674064686e-05,0.002197653314237786,0.0027308091747341376,0.5047540726093345
vol_x_range,Validation,60,low,52833,6.749379079827403e-05,0.00014964086193125503,0.0013207805057560522,0.001641046423208974,0.5382052883614408
vol_x_range,Validation,60,mid,97868,1.434387897188266e-05,0.0001668636592923045,0.001891806733810504,0.0023626864535830666,0.5271488126864756
vol_x_range,Validation,60,high,99949,1.9650203127899158e-05,0.00011616425625837756,0.0030188056747519902,0.0037323056589180013,0.5106204164123703
vol_x_range,OOS,1,low,48782,-1.1481438612830969e-06,0.0,0.00012780839255140103,,0.4475831249231274
vol_x_range,OOS,1,mid,60187,-2.4268985459976366e-07,0.0,0.00021577601976367617,,0.4755179689966272
vol_x_range,OOS,1,high,53697,3.4908428544663966e-06,0.0,0.00040873502671861736,,0.4861910348809058
vol_x_range,OOS,5,low,48702,-4.149126042643284e-06,0.0,0.00029046536117799415,0.0003519533030293913,0.4820951911625806
vol_x_range,OOS,5,mid,59845,-8.905713442619499e-07,0.0,0.0004871456982606353,0.0005842756796426465,0.49588102598379147
vol_x_range,OOS,5,high,52411,1.7683226220721812e-05,3.685141509435219e-05,0.0009095189210391561,0.001072985389365865,0.5059243288622617
vol_x_range,OOS,15,low,48101,-8.587175390024182e-06,0.0,0.0005038842970313934,0.000651982134056937,0.4958524770794786
vol_x_range,OOS,15,mid,58262,-1.0268258826813947e-06,3.614349023228769e-05,0.000844546559811974,0.001068619795182761,0.5046857299783736
vol_x_range,OOS,15,high,50325,4.4101405495534364e-05,7.407407407411526e-05,0.001568283623160048,0.0019298981714113374,0.513919523099851
vol_x_range,OOS,30,low,45996,-1.604182567114129e-05,3.624567347038088e-05,0.0007247722611539014,0.0009459045405527645,0.5084789981737542
vol_x_range,OOS,30,mid,55547,-2.5329484512207288e-06,7.216829646727874e-05,0.0012051555432151632,0.0015259395397532835,0.5149513025005851
vol_x_range,OOS,30,high,48747,7.354470177648438e-05,0.00013259082471495098,0.002159277066164483,0.0027085221061910825,0.5205858822081358
vol_x_range,OOS,60,low,40380,-2.283549217570463e-05,7.796207171872904e-05,0.0010444669160426506,0.0013725209579117151,0.5228826151560179
vol_x_range,OOS,60,mid,50973,1.1877458013349578e-05,0.00014613473622682172,0.001701229163016986,0.002151599905170485,0.5294763894610872
vol_x_range,OOS,60,high,46176,0.00011471326443954974,0.0002226082191855161,0.002944937899773777,0.003710955487967234,0.5290410602910602
ret_1m,Discovery,1,low,308076,1.7881953079321224e-05,0.0,0.0002839736047963041,,0.45436191069736037
ret_1m,Discovery,1,mid,308664,4.785783490129388e-07,0.0,0.00017877485995417138,,0.3909007853199596
ret_1m,Discovery,1,high,307931,-1.6847559651273166e-05,0.0,0.00027605998710449655,,0.37696756740958204
ret_1m,Discovery,5,low,304535,3.140003755466724e-05,0.0,0.000610964665664632,0.0007674105517777191,0.49093864416241156
ret_1m,Discovery,5,mid,305954,1.7008165399440056e-06,0.0,0.00038443139671801366,0.0005002259599884692,0.4551762683279186
ret_1m,Discovery,5,high,304386,-2.613616517622807e-05,0.0,0.0005903160822941186,0.0007433607192688952,0.4404670385628774
ret_1m,Discovery,15,low,295521,3.8014280947911425e-05,8.49112677252517e-05,0.001030298228244111,0.0013688091244199695,0.5062652061951605
ret_1m,Discovery,15,mid,298962,6.000541229118014e-06,0.0,0.0006584638692992273,0.0009022478859440238,0.4887544236391247
ret_1m,Discovery,15,high,295995,-1.9812747632095653e-05,0.0,0.0009983786730386216,0.0013278364300254022,0.478744573388064
ret_1m,Discovery,30,low,283049,4.630000209276561e-05,0.00011927480916029687,0.0014350440615401876,0.0019297713674887626,0.517058883797505
ret_1m,Discovery,30,mid,287507,1.5384529972627846e-05,8.138020833325932e-05,0.0009282661742645724,0.0012856932699250546,0.5070033077455506
ret_1m,Discovery,30,high,283452,-1.3096602535318033e-06,0.0,0.0013882577801473752,0.0018740705815061885,0.4991462399277479
ret_1m,Discovery,60,low,258858,5.342736204675124e-05,0.00017313019520315276,0.001978664112625014,0.0026860623316376877,0.5271229786214836
ret_1m,Discovery,60,mid,263000,3.4296977236089825e-05,0.00010743446497629705,0.0012998772342767988,0.0018226705370301337,0.5214942965779468
ret_1m,Discovery,60,high,259451,1.8080816302153984e-05,0.00012391573729853,0.0019200388425214055,0.002613386130673758,0.515827651464053
ret_1m,Validation,1,low,104204,1.996425056576871e-06,0.0,0.00032650796081148877,,0.48613296994357225
ret_1m,Validation,1,mid,86381,1.8815857396649892e-07,0.0,0.0002139292551373363,,0.4573227908915155
ret_1m,Validation,1,high,105731,-1.2541019791000776e-06,0.0,0.00031435796351281405,,0.45636568272313704
ret_1m,Validation,5,low,103043,8.700635213847354e-06,4.544628249414373e-05,0.000720786721008774,0.0008611553167585518,0.5051871548770901
ret_1m,Validation,5,mid,85619,1.4932505649330904e-06,0.0,0.00047644325463668864,0.000578738737023101,0.4911176257606372
ret_1m,Validation,5,high,104558,-8.109090134150594e-06,0.0,0.0006991100149968003,0.0008349346347181264,0.48676332753113105
ret_1m,Validation,15,low,100093,6.544796322549921e-06,5.648760097165528e-05,0.0012337199057677272,0.0015411965403687316,0.5091764658867254
ret_1m,Validation,15,mid,83781,4.806148788598034e-06,4.798004030326375e-05,0.0008331448270445188,0.0010553617146323666,0.5097933899094067
ret_1m,Validation,15,high,101606,-2.945649608991412e-06,4.976486180197082e-05,0.0012014284244792083,0.0015043049527345368,0.5051178080034644
ret_1m,Validation,30,low,95950,7.426673946434553e-06,8.204118688348583e-05,0.0017454301992494063,0.002180681195104762,0.5130171964564878
ret_1m,Validation,30,mid,80364,1.03135552339688e-05,6.313729210449814e-05,0.0011968306706222254,0.0015080743598886795,0.5177815937484446
ret_1m,Validation,30,high,97556,5.854977503441631e-06,8.671898777434794e-05,0.0017052949646353395,0.0021302969311102816,0.5140739677723564
ret_1m,Validation,60,low,88017,1.7799838566335708e-05,0.00013544629554385068,0.0024483492657991564,0.0030417989083189605,0.5199109262983287
ret_1m,Validation,60,mid,73184,1.9890164212837675e-05,0.00012714288792881057,0.0017372469585105038,0.002148845759095465,0.52486882378662
ret_1m,Validation,60,high,89449,4.372764569811103e-05,0.00016892605262053273,0.002392645055075915,0.002973559003149394,0.5241981464298092
ret_1m,OOS,1,low,52248,6.8222113427504775e-06,0.0,0.00029730999640798606,,0.484994640943194
ret_1m,OOS,1,mid,58464,-9.853422801556518e-07,0.0,0.0001835852974358602,,0.45903461959496444
ret_1m,OOS,1,high,51952,-3.504163040740521e-06,0.0,0.0002868509551758145,,0.469337080381891
ret_1m,OOS,5,low,51659,1.5011097502419318e-05,3.342581141163592e-05,0.0006590274213933985,0.0007812138506266122,0.5024681081708898
ret_1m,OOS,5,mid,57925,-1.7070253487402873e-07,0.0,0.00041456656094094517,0.0004980218656389984,0.48861458782908934
ret_1m,OOS,5,high,51372,-1.8349261464723219e-06,0.0,0.0006406152539036056,0.0007618596135215973,0.49462742349918243
ret_1m,OOS,15,low,50272,2.6490965685767922e-05,3.8888564832140204e-05,0.0011370759694436287,0.0014113287011245392,0.5090706556333545
ret_1m,OOS,15,mid,56519,-2.6908718803629447e-06,3.215020576141647e-05,0.0007150564850069224,0.0009040082225872042,0.5002742440595198
ret_1m,OOS,15,high,49895,1.1355964242686196e-05,3.663003663012532e-05,0.0010980744402881964,0.001376865422562752,0.506062731736647
ret_1m,OOS,30,low,48303,4.0582245023193296e-05,8.149295085968511e-05,0.001582388005092225,0.0019986262797830833,0.5185806264621245
ret_1m,OOS,30,mid,53972,-1.1473583241129053e-05,3.850300346264213e-05,0.001022917989921269,0.0012947624519194997,0.5104128066404803
ret_1m,OOS,30,high,48014,2.8432705123592173e-05,7.465750867896581e-05,0.0015390156046046538,0.001955275343084596,0.5159120256591827
ret_1m,OOS,60,low,44611,5.2784897098239933e-05,0.00014842851311747118,0.0022033321521328425,0.0027962334149240586,0.5274483871690838
ret_1m,OOS,60,mid,48410,-1.2638710919425616e-05,0.00010801274581895282,0.001464504029870431,0.0018555113577401032,0.5264408180128073
ret_1m,OOS,60,high,44508,7.273715159476898e-05,0.00015590591084202465,0.0021499121490832036,0.002738494319172499,0.5283769210029657
absret_1m,Discovery,1,low,308634,6.638041446504126e-07,0.0,0.00017901820631861847,,0.3914928361748868
absret_1m,Discovery,1,mid,308485,-2.0292874631557407e-07,0.0,0.00020671933130874087,,0.397358056307438
absret_1m,Discovery,1,high,307552,1.0618124393131035e-06,0.0,0.0003532844056467778,,0.433448652585579
absret_1m,Discovery,5,low,305927,2.0354932080206496e-06,0.0,0.0003850805403526098,0.0005008375609496904,0.45577539739872586
absret_1m,Discovery,5,mid,305370,2.622716828802299e-06,0.0,0.00044078657059323827,0.0005732660071920455,0.45729115499230444
absret_1m,Discovery,5,high,303578,2.3179806124942074e-06,0.0,0.0007607694546518832,0.0009379471783806168,0.4735718662090138
absret_1m,Discovery,15,low,298932,7.0739603387367165e-06,0.0,0.0006594091299657526,0.0009033259212795749,0.4895193555725048
absret_1m,Discovery,15,mid,297523,7.84948979427738e-06,0.0,0.0007496250573615971,0.0010277794107278373,0.48805974664143614
absret_1m,Discovery,15,high,294023,9.228669279420759e-06,0.0,0.0012811798646640345,0.0016715072627745302,0.4962026780217874
absret_1m,Discovery,30,low,287496,1.678651290760795e-05,8.301166328172904e-05,0.0009293152978150229,0.0012871807603489114,0.507683585162924
absret_1m,Discovery,30,mid,285490,1.6942424185225168e-05,8.392782207300442e-05,0.0010550187612986923,0.0014595060937528787,0.5055588637080108
absret_1m,Discovery,30,high,281022,2.666750481274008e-05,0.00010675776662760761,0.0017728274541271342,0.0023497840405341283,0.5099778665015551
absret_1m,Discovery,60,low,263002,3.698613434056672e-05,0.00011064394777604569,0.0013015304916547028,0.0018245424596991604,0.5224066737135079
absret_1m,Discovery,60,mid,260805,3.518590679677029e-05,0.00012235409274441444,0.0014776573887871982,0.0020557847926872025,0.5199325166311995
absret_1m,Discovery,60,high,257502,3.354227634049564e-05,0.0001743679163033196,0.0024253449975646397,0.003249293016865292,0.5220930322871279
absret_1m,Validation,1,low,85596,9.016675645766067e-08,0.0,0.00021432387904224125,,0.457486331136969
absret_1m,Validation,1,mid,90059,1.6697147319983343e-06,0.0,0.0002493989772449755,,0.46648308331205096
absret_1m,Validation,1,high,120661,-5.502971690412133e-07,0.0,0.0003724016138966777,,0.4744117817687571
absret_1m,Validation,5,low,84846,1.6276208007977987e-06,0.0,0.0004772690190545893,0.0005798043370250397,0.49119581359168374
absret_1m,Validation,5,mid,89217,-1.5658661690171497e-07,0.0,0.0005543831673004866,0.0006695183967063499,0.49635159218534586
absret_1m,Validation,5,high,119157,4.396972225600816e-07,0.0,0.0008241848639352115,0.000979041543414263,0.4954891445739654
absret_1m,Validation,15,low,83021,4.993170653454146e-06,4.787896198399366e-05,0.0008348754021389468,0.0010576022575251017,0.5097144096072078
absret_1m,Validation,15,mid,87074,-6.312784334459129e-06,5.473453765714176e-05,0.0009608584801739857,0.0012132504067426048,0.5095321221030388
absret_1m,Validation,15,high,115385,7.744489648720522e-06,5.5233360950035504e-05,0.001407312802501307,0.0017513792192883832,0.5053949820167266
absret_1m,Validation,30,low,79606,1.1254457640704814e-05,6.29544525160286e-05,0.001199099356413062,0.001511059780928641,0.51757405220712
absret_1m,Validation,30,mid,83654,-9.173047274400178e-06,6.62602749964547e-05,0.0013772204319432784,0.0017312696371665404,0.5154684772993521
absret_1m,Validation,30,high,110610,1.7937400280766132e-05,9.181471809283082e-05,0.001983115286334228,0.0024693738431575372,0.5122773709429527
absret_1m,Validation,60,low,72472,2.1026345545802937e-05,0.00012714288792881057,0.0017400930263434169,0.0021531596553931117,0.5249613643890054
absret_1m,Validation,60,mid,76574,-1.328671681527619e-06,0.00014327673910308203,0.001959268310813086,0.0024510247995952303,0.5250346070467783
absret_1m,Validation,60,high,101604,5.424633616630921e-05,0.00016903313103022732,0.0027608924140152076,0.003417625903212549,0.5197925278532342
absret_1m,OOS,1,low,58529,-8.850641952196835e-07,0.0,0.00018282079039420512,,0.4592082557364725
absret_1m,OOS,1,mid,48285,-2.561419745115171e-06,0.0,0.00021699469976599125,,0.46836491664077873
absret_1m,OOS,1,high,55850,5.233153868421741e-06,0.0,0.00035795089034422884,,0.4846553267681289
absret_1m,OOS,5,low,57996,-2.761784479506564e-07,0.0,0.0004125384439792902,0.0004961149568682174,0.48849920684185116
absret_1m,OOS,5,mid,47770,-7.179986986405458e-07,0.0,0.00048228632765630547,0.0005798691166661602,0.4945363198660247
absret_1m,OOS,5,high,55190,1.307524114241222e-05,3.3566621361225124e-05,0.0007973139148149524,0.0009398417140934778,0.502174306939663
absret_1m,OOS,15,low,56581,-3.992748942136606e-06,3.198260146475285e-05,0.0007124946651681143,0.0009007501572976031,0.5000088368887082
absret_1m,OOS,15,mid,46538,5.467714878100697e-06,3.593890683417644e-05,0.0008354579428867126,0.0010542495909708453,0.5044264901800679
absret_1m,OOS,15,high,53567,3.206697197781284e-05,4.2671218263290456e-05,0.001365982459615379,0.0016934800406864423,0.5105942091212874
absret_1m,OOS,30,low,54021,-1.2707478673004807e-05,3.869370066555966e-05,0.0010195657293322795,0.0012900207358305495,0.5109864682253198
absret_1m,OOS,30,mid,44541,7.952325221351508e-06,6.621420294661284e-05,0.0011758179695235912,0.001501258706221148,0.5141105947329426
absret_1m,OOS,30,high,51727,5.87396531439948e-05,0.00010799524820903628,0.0018962484651473888,0.0023922783143450624,0.5193612620101687
absret_1m,OOS,60,low,48466,-1.3510815954357687e-05,0.00010821144688855089,0.001457517389042962,0.0018483732389534258,0.5265753311599884
absret_1m,OOS,60,mid,40596,2.3181917044753872e-05,0.00013245398652528273,0.0016815583102957816,0.002124318841037068,0.5282293822051434
absret_1m,OOS,60,high,48467,9.685052290662177e-05,0.00018178512997635288,0.0025991540989559344,0.0033142318234932557,0.5275135659314585
range_pct,Discovery,1,low,308984,8.30682242759436e-07,0.0,0.00013511688047120702,,0.3739352199466639
range_pct,Discovery,1,mid,308726,6.723535163406753e-07,0.0,0.000204304239399433,,0.40622752861760913
range_pct,Discovery,1,high,307003,4.982067100291576e-08,0.0,0.0004003074347896972,,0.44225626459676287
range_pct,Discovery,5,low,306972,3.876177523596257e-06,0.0,0.0002855720365619885,0.0003891223322480579,0.44531097298776434
range_pct,Discovery,5,mid,305103,3.1079004906256632e-06,0.0,0.0004366149753845041,0.0005658795246570568,0.46335499814816633
range_pct,Discovery,5,high,302837,8.327534311322841e-08,0.0,0.0008670328461646724,0.0010599886048453446,0.47810208131767257
range_pct,Discovery,15,low,300640,8.883336575556759e-06,0.0,0.0004923844349890311,0.0007050615100091045,0.4823110697179351
range_pct,Discovery,15,mid,296732,9.650748278337634e-06,0.0,0.0007467538058290146,0.0010183086039206096,0.4935126646266665
range_pct,Discovery,15,high,293132,5.771944363911614e-06,0.0,0.0014578181742625456,0.0018874618232504596,0.4980895978603496
range_pct,Discovery,30,low,289424,1.6491545879660066e-05,5.900749477361078e-05,0.0007001962405945796,0.0010129346003119094,0.502511885676378
range_pct,Discovery,30,mid,284227,2.6156405971328154e-05,0.00010415581710243593,0.001050480471405662,0.0014477162530190412,0.5120942063913703
range_pct,Discovery,30,high,280376,1.7928034651060597e-05,0.00011807072477532099,0.0020169255769991808,0.0026485148048156285,0.5086883328102263
range_pct,Discovery,60,low,262859,2.9142776830131397e-05,0.0001002908434459826,0.0009983722554234415,0.0014532105800678758,0.5163566779147756
range_pct,Discovery,60,mid,260659,5.9441969178379074e-05,0.00016178611875106164,0.0014688396951052093,0.00203630902986057,0.527547485411975
range_pct,Discovery,60,high,257803,1.7527411659942208e-05,0.00018807598269710013,0.0027429183173111674,0.0036466851087467917,0.5205641516972261
range_pct,Validation,1,low,60748,4.1327269524447666e-07,0.0,0.00014502382652921452,,0.4443767696055837
range_pct,Validation,1,mid,100516,1.9172619976212397e-06,0.0,0.00022104621881476624,,0.4683532969875443
range_pct,Validation,1,high,135052,-9.339339707853414e-07,0.0,0.00040511544614082133,,0.476416491425525
range_pct,Validation,5,low,60423,8.646254271174997e-07,0.0,0.00032373466928249786,0.00039937652230088945,0.486387633848038
range_pct,Validation,5,mid,99519,7.971774724311239e-06,4.225114078071357e-05,0.0004916535303641362,0.0005963380774846268,0.5019544006672093
range_pct,Validation,5,high,133278,-5.020081204388493e-06,0.0,0.0008979147229799094,0.0010662499289200843,0.49263194225603624
range_pct,Validation,15,low,59486,8.151663002408591e-06,4.679347701486147e-05,0.0005785792650760836,0.0007415849774076774,0.5105066738392227
range_pct,Validation,15,mid,97242,9.896588191455768e-06,5.831754142937573e-05,0.0008587250626217398,0.0010874378283216917,0.5150552230517678
range_pct,Validation,15,high,128752,-5.349954008290975e-06,4.5722646522361465e-05,0.0015334850027842774,0.0019080876482583267,0.5013203678389462
range_pct,Validation,30,low,57092,1.8156886850143937e-05,5.7273771619903435e-05,0.0008373662423779138,0.0010756073181680053,0.5205107545715687
range_pct,Validation,30,mid,93280,1.62829290640841e-05,0.00010928663159437413,0.0012372156140992199,0.0015584120939254353,0.5222126929674099
range_pct,Validation,30,high,123498,-3.5860378616444575e-06,6.230141811125467e-05,0.0021603871901473316,0.0026840697242836173,0.5065426160747543
range_pct,Validation,60,low,51383,4.410620778176648e-05,0.0001350135013500342,0.001245993419870905,0.0015667857043087717,0.5342623046532899
range_pct,Validation,60,mid,85534,2.6256127197072713e-05,0.00016861984775451422,0.0017787782936728,0.0022188838946607765,0.5291696869081302
range_pct,Validation,60,high,113733,2.1292179849040214e-05,0.0001274697259401325,0.0029937295578831694,0.003698810872213431,0.5130261225853534
range_pct,OOS,1,low,50528,-3.0502299127237367e-07,0.0,0.00012881232563163647,,0.45012666244458516
range_pct,OOS,1,mid,53021,-8.13986808081762e-07,0.0,0.00020849136946499784,,0.474547820674827
range_pct,OOS,1,high,59117,2.9670459747735455e-06,0.0,0.00039931753889320236,,0.48473366375154353
range_pct,OOS,5,low,50214,-1.7089403301547718e-06,0.0,0.00028871163912116976,0.00035102828005827315,0.4833512566216593
range_pct,OOS,5,mid,52338,-8.512834756839008e-07,0.0,0.0004684985403176933,0.0005625884328641775,0.49631243073866027
range_pct,OOS,5,high,58406,1.372796964552986e-05,3.636892643732459e-05,0.0008894742261600478,0.0010490661507433223,0.5037838578228264
range_pct,OOS,15,low,49101,-8.814088593249719e-07,3.2073898261542055e-05,0.0004981685924628033,0.0006458300497606899,0.5002138449318752
range_pct,OOS,15,mid,50928,-8.632828040488781e-06,3.355704792451508e-05,0.000808281631391181,0.0010250642452156872,0.5026704366949418
range_pct,OOS,15,high,56659,3.9348687788315325e-05,7.001330252753846e-05,0.001530938431543012,0.0018854492924308963,0.5110750277978785
range_pct,OOS,30,low,46569,-6.466430313774253e-06,3.850893407264522e-05,0.0007129496360741825,0.0009310425145652855,0.5130022117717795
range_pct,OOS,30,mid,48840,-1.529394103891238e-05,4.226185445022068e-05,0.0011525992884314563,0.001460582272112155,0.5108722358722358
range_pct,OOS,30,high,54881,6.841379256812276e-05,0.00012827913539870117,0.0021144545139118575,0.0026531761254658063,0.5198156010276781
range_pct,OOS,60,low,40865,-6.952661557260438e-06,0.00010693281055074166,0.001025703515535421,0.001344179419259615,0.5304294628655328
range_pct,OOS,60,mid,44989,-2.5473663577167175e-05,0.00011591067150917844,0.0016214159399985052,0.0020554323826161417,0.5227944608682122
range_pct,OOS,60,high,51675,0.00012405394014960403,0.00022472920131244578,0.002903077402404902,0.0036584661718344156,0.5289985486211901
