feature,split,horizon_m,tercile,n,ret_mean,ret_median,absret_mean,rv_mean,up_rate
range_per_vol,Discovery,5,high,308017,7.316417595596021e-06,0.0,0.0006898082407926876,0.0008347711153880386,0.48999568205650984
range_per_vol,Discovery,15,low,286145,4.103556465093825e-07,6.0164851693578214e-05,0.0010925976342636388,0.0013652563293841166,0.5159132607594052
range_per_vol,Discovery,15,mid,299731,4.266729909073441e-06,5.4815545688757794e-05,0.0011398374700564563,0.0014363133144755886,0.5109748407738939
range_per_vol,Discovery,15,high,303739,1.934283638589253e-05,5.438329345230919e-05,0.0011785819742887796,0.0014990686037956104,0.5074027372184672
range_per_vol,Discovery,30,low,273075,3.9327988104518e-06,0.00010996865893231345,0.0015310143662996324,0.0019294386258711135,0.525705392291495
range_per_vol,Discovery,30,mid,286689,1.3575847592652924e-05,9.960953063981037e-05,0.0015901122562924158,0.002026360228121553,0.521198929850814
range_per_vol,Discovery,30,high,293225,3.922239929144695e-05,8.853474988934629e-05,0.001653201496523159,0.0021198167847577467,0.5162042799897689
range_per_vol,Discovery,60,low,253791,2.0648428774022343e-05,0.0001959554789152662,0.00212726449839523,0.002679807572146934,0.5365202075723725
range_per_vol,Discovery,60,mid,261150,2.4242372441603494e-05,0.00018807893826588984,0.002195232644266783,0.0028282382892181957,0.5332720658625311
range_per_vol,Discovery,60,high,265417,5.8758585458982274e-05,0.00016465723851522007,0.002306733217432353,0.002983130237155077,0.5270762611287144
range_per_vol,Validation,1,low,167700,-4.6776441877359634e-07,1.1479211488918395e-05,0.0003396759808806485,,0.5001788908765653
range_per_vol,Validation,1,mid,92760,1.758679302310698e-06,0.0,0.0004330164326115379,,0.49634540750323414
range_per_vol,Validation,1,high,35856,-1.4963852412001583e-07,0.0,0.0005121943179805008,,0.4937527889335118
range_per_vol,Validation,5,low,164946,-2.5024137643992095e-06,2.933798953153044e-05,0.0007485847129258891,0.0008881595556687719,0.5120888048209717
range_per_vol,Validation,5,mid,92528,3.3093021922563784e-06,2.3554629155153606e-05,0.0009773586417957626,0.0011484291774495716,0.5075328549195919
range_per_vol,Validation,5,high,35746,1.2416694750418817e-05,1.628916531459801e-05,0.00116549256826607,0.0013758088925420076,0.501650534325519
range_per_vol,Validation,15,low,159812,-9.366644341279947e-06,6.627509137635545e-05,0.0012884727035573499,0.001592781412966939,0.5191474983105149
range_per_vol,Validation,15,mid,90659,2.025051398825713e-05,7.101566605594023e-05,0.0016715083976110907,0.0020673871033067594,0.5166723656779801
range_per_vol,Validation,15,high,35009,2.9371945280960987e-05,5.8177869138642535e-05,0.0020232352301067062,0.002476684339829062,0.5121254534548259
range_per_vol,Validation,30,low,152826,-1.2170873944198377e-05,0.00011103777490206745,0.0018287315264369811,0.002259443570059386,0.5227513642966511
range_per_vol,Validation,30,mid,87281,3.600432197430744e-05,0.00011802891708478924,0.0023591601769008654,0.0029146391908579537,0.5199413388939174
range_per_vol,Validation,30,high,33763,6.855056243748012e-05,0.00011945800197965539,0.0028706596905729888,0.003504441720364525,0.5185854337588485
range_per_vol,Validation,60,low,140692,-3.607237946926004e-06,0.00018507844744786173,0.002563599912379355,0.003160332977930191,0.5281394819890257
range_per_vol,Validation,60,mid,79528,8.169662408695221e-05,0.00022301034049976298,0.003307175403253494,0.0040798805569098665,0.52673272306609
range_per_vol,Validation,60,high,30430,0.00015412185202201298,0.00023868074643229598,0.004050455937794272,0.004955850700653225,0.5256325994084785
range_per_vol,OOS,1,low,92862,-3.822065394399382e-07,8.742711006148873e-06,0.0003000489173919053,,0.5010876354159937
range_per_vol,OOS,1,mid,49085,-5.094770388820611e-07,0.0,0.0003726690709168928,,0.4998064581847815
range_per_vol,OOS,1,high,15666,1.2257277831120274e-05,0.0,0.0005057313261043055,,0.4957232222647772
range_per_vol,OOS,5,low,91367,2.384346500588003e-06,2.125940728769926e-05,0.0006625541820092974,0.0007894601498058256,0.5110816815699323
range_per_vol,OOS,5,mid,48994,-9.609870595126266e-07,1.0567829110019744e-05,0.0008369753195411498,0.0009897564652764145,0.5028574927542148
range_per_vol,OOS,5,high,15604,3.593631004460157e-05,0.0,0.001153691819880576,0.0013387579206387593,0.49923096641886694
range_per_vol,OOS,15,low,88319,5.091289035624712e-06,4.4967061627376737e-05,0.0011328070555717527,0.0014117323994856201,0.5151552893488377
range_per_vol,OOS,15,mid,48182,8.196841279232428e-07,3.4426173076362865e-05,0.0014325662669579036,0.0017845449982833818,0.5089660039018721
range_per_vol,OOS,15,high,15344,8.537275953610973e-05,-9.838888217317265e-06,0.001969480684788833,0.0024455544712109795,0.4959593326381648
range_per_vol,OOS,30,low,84629,7.0936427137966425e-06,9.568360620870742e-05,0.0015784305862073982,0.0019986852160225315,0.5257653995675241
range_per_vol,OOS,30,mid,46309,-3.896297901521439e-06,8.183892054458575e-05,0.002002162118663377,0.002524535582936552,0.5171564922585242
range_per_vol,OOS,30,high,14727,0.00013243437211860756,-1.9757379381202256e-05,0.00274457260411704,0.0034951021734388097,0.49494126434440144
range_per_vol,OOS,60,low,77762,-9.685546435573488e-07,0.0002081365280817149,0.002208674616279842,0.0028077252108517125,0.538553535145701
range_per_vol,OOS,60,mid,42246,1.860956688421764e-05,0.00016481502687282212,0.002782887054922946,0.003541488352559625,0.5245703735264877
range_per_vol,OOS,60,high,13297,0.00025444207961718694,-1.1522728582180619e-05,0.0038783999103665268,0.004989800917850423,0.49770624952996917
vol_x_range,Discovery,1,low,308815,1.0375622674757581e-06,0.0,0.00016259623968455724,,0.4444440846461474
vol_x_range,Discovery,1,mid,308988,4.3747194244767535e-07,0.0,0.00025473855377966564,,0.47005708959571246
vol_x_range,Discovery,1,high,306675,8.15617743586336e-07,0.0,0.00048376022889768956,,0.48487486753077363
vol_x_range,Discovery,5,low,307378,5.746508270764712e-06,0.0,0.00036683205963436704,0.00045512671652629623,0.4872925193084736
vol_x_range,Discovery,5,mid,305470,8.701671668451632e-07,0.0,0.000567272788962053,0.0006874522330572016,0.4963957180737879
vol_x_range,Discovery,5,high,301544,2.5037764150234024e-06,2.501532395482453e-05,0.0010706479028749923,0.0012631500571212812,0.5016912954660017
vol_x_range,Discovery,15,low,301585,1.1325786085663775e-05,4.283939510774104e-05,0.0006439214651364368,0.0008351198365888217,0.507926455228211
vol_x_range,Discovery,15,mid,296087,1.0562258493156182e-05,5.960718862696446e-05,0.0009815128054000584,0.0012451517010784402,0.5132545501828855
vol_x_range,Discovery,15,high,291943,2.4951158025829873e-06,8.048289738438186e-05,0.0018067124336144415,0.0022468826087493916,0.5129357443062516
vol_x_range,Discovery,30,low,289795,2.0516797866558132e-05,6.991051454141584e-05,0.0009252224077703424,0.001204990675012351,0.518556220776756
vol_x_range,Discovery,30,mid,281937,3.137023592877194e-05,0.00011540680900168354,0.0013837483832670923,0.0017690221312530393,0.5259685674459188
vol_x_range,Discovery,30,high,281257,5.962118607179015e-06,0.00013850415512473013,0.0024904438074306104,0.0031339552495617605,0.5183088776457119
vol_x_range,Discovery,60,low,260263,4.0278559066023425e-05,0.00013421017313119954,0.0013233050002097986,0.0017368180274839413,0.5333489585534632
vol_x_range,Discovery,60,mid,256724,5.620609541601237e-05,0.00020292894197759814,0.0019359594789787517,0.0024768026300564937,0.5352168087128589
vol_x_range,Discovery,60,high,263371,8.559545922286574e-06,0.00025971496282828355,0.0033564713244161005,0.00426240855007342,0.5281864745928747
vol_x_range,Validation,1,low,16866,-8.46196047284468e-07,0.0,0.00015615503301131872,,0.4887347325981264
vol_x_range,Validation,1,mid,92831,2.244959699460577e-06,1.1798574732102551e-05,0.0002561422886224515,,0.5007917613728172
vol_x_range,Validation,1,high,186619,-6.151804006771231e-07,0.0,0.00047735680807613445,,0.4977681800888441
vol_x_range,Validation,5,low,16771,-1.4387655766596826e-06,1.2348728080979754e-05,0.0003613486558761715,0.0004388646584580972,0.502713016516606
vol_x_range,Validation,5,mid,92584,8.51385919282581e-06,3.25682508947045e-05,0.0005794751800458849,0.0006941761237280115,0.5158126674155361
vol_x_range,Validation,5,high,183865,-2.321433981516048e-06,2.5066426029063393e-05,0.0010652407115792752,0.0012526042707800117,0.5067467979223887
vol_x_range,Validation,15,low,16471,2.0391759614500195e-05,4.819509373943376e-05,0.000648755294834611,0.0008264748240074623,0.5266225487219962
vol_x_range,Validation,15,mid,90920,1.9512877063236062e-05,8.106553106557168e-05,0.0010257164013185425,0.001280533648823562,0.5276506819181698
vol_x_range,Validation,15,high,178089,-4.170453204105362e-06,6.182635039042594e-05,0.0018212148870600318,0.002238431831520028,0.5114745997787623
vol_x_range,Validation,30,low,15661,5.492049493096605e-05,9.096559984222985e-05,0.000963238544753457,0.0012136872429299025,0.5356618351318562
vol_x_range,Validation,30,mid,86801,3.951689196177236e-05,0.00013204059305094162,0.001481687508602331,0.0018487967824791782,0.5313878872363221
vol_x_range,Validation,30,high,171408,-4.044593752144326e-06,0.00010436543349900962,0.0025588795768492914,0.003141801121489872,0.5149467936152339
vol_x_range,Validation,60,low,13632,0.000147676588308768,0.00019484278632198038,0.001471673490005725,0.0018205157090142496,0.5579518779342723
vol_x_range,Validation,60,mid,77873,9.791146310238759e-05,0.00023017190206786609,0.0021584469202190625,0.0026820664638112623,0.5403156421352715
vol_x_range,Validation,60,high,159145,6.546237319367381e-06,0.00017885888034330222,0.0035112622356688714,0.004311960873417973,0.5184454428351504
vol_x_range,OOS,1,low,19999,-2.4566787110977913e-06,0.0,0.0001433128157905386,,0.48447422371118554
vol_x_range,OOS,1,mid,56189,-3.822106981779758e-07,0.0,0.0002285370105265911,,0.499670754062183
vol_x_range,OOS,1,high,81425,2.4824012876450684e-06,1.0510384259587724e-05,0.0004712436202650198,,0.5043414184832669
vol_x_range,OOS,5,low,19939,-9.831203528552945e-06,0.0,0.0003212368359875721,0.0003911147961313672,0.4951100857615728
vol_x_range,OOS,5,mid,55916,-2.8111147426429264e-06,1.1630544138552246e-05,0.0005187551270353397,0.0006190912910408968,0.5063309249588669
vol_x_range,OOS,5,high,80110,1.3540492170351573e-05,3.432185307061797e-05,0.0010502148415253377,0.0012370136788266459,0.51103482711272
vol_x_range,OOS,15,low,19624,-1.2432494126456981e-05,0.0,0.0005549673723472227,0.0007283582598012073,0.49765593151243376
vol_x_range,OOS,15,mid,54574,-8.362902790059734e-06,2.278319607318391e-05,0.0008977136269043028,0.001139821460139136,0.5077326199289038
vol_x_range,OOS,15,high,77647,3.219034245899153e-05,8.016032064128709e-05,0.0017954267731321223,0.0022111918019723825,0.5171609978492407
vol_x_range,OOS,30,low,18599,-2.040383652506485e-05,1.9766361605721983e-05,0.0007893389447430349,0.0010623250452288543,0.508468197214904
vol_x_range,OOS,30,mid,51700,-2.731096399312637e-05,5.822533232624494e-05,0.0012721078311970252,0.001634451212205306,0.5159767891682785
vol_x_range,OOS,30,high,75366,5.5220165882087244e-05,0.00016132431553961268,0.002471533031711886,0.0030951424777484167,0.5254358729400526
vol_x_range,OOS,60,low,15771,-5.563458608047758e-05,6.759823472046733e-05,0.001121274801183295,0.0015597662161797726,0.5233022636484687
vol_x_range,OOS,60,mid,46185,-2.7099015671518055e-05,0.00014497278972247507,0.0017951688873894924,0.0023261550157161717,0.5290029230269568
vol_x_range,OOS,60,high,71349,8.722141088077423e-05,0.0002908667830134881,0.0033678732103887385,0.004236427773296322,0.5322148873845464
ret_1m,Discovery,1,low,308039,3.554985518322816e-06,0.0,0.00035050377440536086,,0.4883537474151
ret_1m,Discovery,1,mid,308407,-2.1860203137498699e-07,0.0,0.0002139859493650261,,0.45483727671550905
ret_1m,Discovery,1,high,307902,-1.089295771067914e-06,0.0,0.0003353926342499874,,0.4561516326623406
ret_1m,Discovery,5,low,304584,1.4963845474142901e-05,3.6641109495860746e-05,0.0007763370083512148,0.0009275735553448196,0.5063332282720038
ret_1m,Discovery,5,mid,305103,2.9954213734159153e-06,0.0,0.0004795046996214244,0.0005826890029313487,0.49228293396000694
ret_1m,Discovery,5,high,304615,-8.89500621528408e-06,0.0,0.0007420814088579715,0.0008876787808738531,0.4866240992728526
ret_1m,Discovery,15,low,295966,2.237124624451349e-05,7.448928288023016e-05,0.0013160181437321123,0.0016568377899316264,0.5171134522208632
ret_1m,Discovery,15,mid,296996,6.253743948274773e-06,4.646408326358653e-05,0.0008315613798241637,0.001055136358133097,0.5099462619025172
ret_1m,Discovery,15,high,296599,-4.345031342181462e-06,4.8176518764764253e-05,0.001266600281353831,0.001593495318233044,0.506970691067738
ret_1m,Discovery,30,low,284041,2.525281726834902e-05,0.00011441647597254523,0.001834413491553949,0.002329859655872673,0.5222837548100451
ret_1m,Discovery,30,mid,284353,1.62518340973595e-05,8.552125203120653e-05,0.0011768077604573384,0.0015043723441172795,0.5217177240964576
ret_1m,Discovery,30,high,284565,1.6073580649129747e-05,0.00010220768601798547,0.001767120998469511,0.002248007190400527,0.518760212956618
ret_1m,Discovery,60,low,260593,3.67041817369576e-05,0.0002129018522460946,0.0025254779894307356,0.003230899073529011,0.5330803206532793
ret_1m,Discovery,60,mid,258031,3.418284707538674e-05,0.00015436267510526847,0.0016579036090818196,0.002133041697385695,0.532935965058462
ret_1m,Discovery,60,high,261722,3.305445817956606e-05,0.00019392058997436123,0.0024426249891582623,0.0031253427609420834,0.5306546641092457
ret_1m,Validation,1,low,111828,-3.855274863295382e-06,1.4771376092848065e-05,0.00042939946443366667,,0.5045784597775155
ret_1m,Validation,1,mid,70336,2.2152735294943384e-06,0.0,0.00029471953098592215,,0.4987346451319381
ret_1m,Validation,1,high,114152,3.106732764868273e-06,0.0,0.0004095173935465513,,0.4916252014857383
ret_1m,Validation,5,low,110648,2.9660315073466395e-06,3.759634195144024e-05,0.0009569320908765575,0.001126795347673224,0.5125623599161304
ret_1m,Validation,5,mid,69646,3.2411989388983184e-06,2.1391060736841716e-05,0.000659227182501033,0.0007898082111277197,0.5098641702323177
ret_1m,Validation,5,high,112926,-1.918378872114713e-06,2.0299832333314782e-05,0.0009189702412891157,0.001082613847755643,0.5059596549953067
ret_1m,Validation,15,low,107642,-3.334910991935235e-06,6.626960152833483e-05,0.0016404272414439738,0.0020145453256224187,0.5155887107262964
ret_1m,Validation,15,mid,67937,7.272040289242565e-06,6.177415369412742e-05,0.001152884378966934,0.0014351977252743005,0.5213653826339109
ret_1m,Validation,15,high,109901,1.1211977164880722e-05,6.952169076757109e-05,0.001577599353175567,0.001950176584546337,0.5169834669384265
ret_1m,Validation,30,low,103347,3.0579469561940583e-06,0.00011013215859034808,0.0023088541285237046,0.002842133678280673,0.518447560161398
ret_1m,Validation,30,mid,64820,1.5874700508730247e-05,0.0001119507487766791,0.001655663761110282,0.002050096589683663,0.5271058315334773
ret_1m,Validation,30,high,105703,2.1304146082537158e-05,0.00011785920539320038,0.0022362316507237305,0.002756795567460417,0.5206380140582576
ret_1m,Validation,60,low,95029,1.4055186505329391e-05,0.00017685550904911196,0.0032088486654448713,0.003951623565352196,0.5206410674636164
ret_1m,Validation,60,mid,58449,5.3860375110834676e-05,0.00020397389134196864,0.0023728117120516323,0.0029258198275874244,0.5352187377029547
ret_1m,Validation,60,high,97172,6.376170268101875e-05,0.0002238724177267004,0.003121519233351513,0.0038424110462607405,0.529277981311489
ret_1m,OOS,1,low,55308,7.1566726501162656e-06,1.1281525744588627e-05,0.0003932084776041805,,0.5080277717509221
ret_1m,OOS,1,mid,45794,-1.5181401682251936e-06,0.0,0.00024330311870291498,,0.494955671048609
ret_1m,OOS,1,high,56511,-3.4467124928879903e-06,0.0,0.0003749534315503096,,0.4966643662295836
ret_1m,OOS,5,low,54721,1.4479985684179085e-05,2.5111747275374796e-05,0.0008739128587576105,0.0010310366808204553,0.5100783976901007
ret_1m,OOS,5,mid,45357,-1.5254517744177793e-06,1.0643732970105901e-05,0.000546205665571326,0.0006533462822169011,0.5053023789051304
ret_1m,OOS,5,high,55887,1.4938694454396778e-07,1.7448505099215694e-05,0.0008400688531011726,0.000992351116127554,0.5062357972337037
ret_1m,OOS,15,low,53320,2.1924914088711613e-05,5.318972306389558e-05,0.0014983953334799878,0.0018530759571471955,0.5141410352588147
ret_1m,OOS,15,mid,44181,-4.001363124172254e-06,2.2476708510854593e-05,0.0009413706023727964,0.001186659776061912,0.5084538602566714
ret_1m,OOS,15,high,54344,1.4847250925400321e-05,4.003245066053207e-05,0.001431747241248744,0.0017841252595031992,0.510691152657147
ret_1m,OOS,30,low,51281,3.334248944675369e-05,0.00011694538650441899,0.002081637709956565,0.00261320188695335,0.5243267486983483
ret_1m,OOS,30,mid,42037,-1.4647045436417897e-05,5.095177923619687e-05,0.0013243008223024204,0.0016967797981025693,0.5167590456026834
ret_1m,OOS,30,high,52347,2.4378414724564867e-05,8.700623959034814e-05,0.001992480014188978,0.0025253153156345257,0.5181194719850231
ret_1m,OOS,60,low,47344,3.604859718119268e-05,0.00020294072182291956,0.0028699337173103074,0.003639894098442029,0.5294440689422102
ret_1m,OOS,60,mid,37453,-2.780833411428535e-05,0.00012591154713814667,0.001901780983049889,0.0024319610772857887,0.5282620884842336
ret_1m,OOS,60,high,48508,7.068937292207533e-05,0.00020765356012864,0.002758026316711983,0.003522842483073261,0.5320153376762596
absret_1m,Discovery,1,low,308427,-6.84854297497584e-08,0.0,0.0002138092504362463,,0.45532005952786236
absret_1m,Discovery,1,mid,308302,-9.448771054054734e-08,0.0,0.00025632892877286217,,0.46459964580184365
absret_1m,Discovery,1,high,307619,2.4137421507173625e-06,0.0,0.0004299487113535931,,0.47944697824256627
absret_1m,Discovery,5,low,305129,2.8855040584932724e-06,0.0,0.0004795122633745431,0.0005825146327405228,0.49237863329935866
absret_1m,Discovery,5,mid,304876,1.550223828593136e-06,0.0,0.000571037901215549,0.0006886292602439581,0.49405988008239415
absret_1m,Discovery,5,high,304297,4.63044535795865e-06,0.0,0.0009477531276920582,0.0011272403499172808,0.498805443366185
absret_1m,Discovery,15,low,297018,6.267617855451053e-06,4.6328111128479676e-05,0.0008314833472722687,0.0010549827098896509,0.5098445212074689
absret_1m,Discovery,15,mid,296746,7.000681737472226e-06,5.6541364725104515e-05,0.000980130274498146,0.0012419179408528764,0.5124618360483376
absret_1m,Discovery,15,high,295797,1.098967747998635e-05,6.954102920730953e-05,0.0016035461720808498,0.0020097736395070665,0.5117124243991656
absret_1m,Discovery,30,low,284356,1.5897400155026357e-05,8.509189925121063e-05,0.0011769878423875536,0.0015040534002297155,0.5214941833476346
absret_1m,Discovery,30,mid,284351,1.903897333955835e-05,9.71156647566751e-05,0.0013831381671447025,0.0017624659369337172,0.522016803176356
absret_1m,Discovery,30,high,284252,2.2634139783240806e-05,0.0001254660167944177,0.00221830618858463,0.0028158361647695578,0.5192470061776171
absret_1m,Discovery,60,low,258038,3.285905386418917e-05,0.00015294906142704345,0.0016585408848588047,0.002132750507355983,0.5325804726435641
absret_1m,Discovery,60,mid,259638,4.216106583427665e-05,0.00018583906337110712,0.0019377092396629515,0.002476853064711455,0.5356226746470085
absret_1m,Discovery,60,high,262670,2.8974251329321684e-05,0.0002285627217518682,0.003023305230336116,0.0038713810908473836,0.5284996383294628
absret_1m,Validation,1,low,70178,2.057676773037762e-06,0.0,0.0002946610086371281,,0.49897403744763313
absret_1m,Validation,1,mid,91258,1.1077817438021042e-06,0.0,0.0003273166126048883,,0.49683315435359093
absret_1m,Validation,1,high,134880,-1.2319990126110286e-06,0.0,0.0004815133900578777,,0.49872479240806644
absret_1m,Validation,5,low,69490,2.8896189244488405e-06,2.1344717192173235e-05,0.000659247229493217,0.000790161569285965,0.5098143617786732
absret_1m,Validation,5,mid,90286,3.677917387991334e-06,3.196599906762909e-05,0.0007286605749612466,0.0008705763967221974,0.5132246416941718
absret_1m,Validation,5,high,133444,-1.4656104833575009e-06,2.423391351702442e-05,0.001078893417187406,0.0012621826209425662,0.5065495638619946
absret_1m,Validation,15,low,67779,5.9269130461273e-06,6.177339049440178e-05,0.0011524649085566064,0.0014357373706291678,0.521370926098054
absret_1m,Validation,15,mid,88031,6.406253846827785e-06,7.850702077072391e-05,0.00127082957902986,0.00157485712375012,0.5228044666083539
absret_1m,Validation,15,high,129670,3.0971114582430568e-06,6.114961843550759e-05,0.0018377173130415742,0.002257499667742071,0.5118763013804273
absret_1m,Validation,30,low,64672,1.231094577223458e-05,0.00010984451691442576,0.0016549162034399613,0.0020506986196375037,0.526441118258288
absret_1m,Validation,30,mid,84278,1.4824531678092404e-05,0.0001168394966329922,0.0018072048264702377,0.0022425051805444627,0.5248819383468996
absret_1m,Validation,30,high,124920,1.2419024324943009e-05,0.00011376564379839138,0.0025854572343742433,0.003173216293025244,0.5163144412423951
absret_1m,Validation,60,low,58323,4.6170452882868035e-05,0.00020035262061224302,0.002372964373469638,0.0029263709266029937,0.5347118632443462
absret_1m,Validation,60,mid,76805,3.428637366181438e-05,0.00020281127630705775,0.0025650847901642457,0.003172228343385301,0.5307206562072782
absret_1m,Validation,60,high,115522,4.6341158425277544e-05,0.0001981802108630415,0.003562409584902141,0.0043765439969511025,0.5214764287321896
absret_1m,OOS,1,low,45783,-1.7033761615846146e-06,0.0,0.00024367779265327803,,0.49479064281501867
absret_1m,OOS,1,mid,50784,-2.93536558482596e-06,0.0,0.0002851927436544027,,0.49742044738500313
absret_1m,OOS,1,high,61046,5.873892589997095e-06,1.1396076562086854e-05,0.0004658595516948307,,0.5064541493300134
absret_1m,OOS,5,low,45347,-2.096870892257679e-06,1.0501664513773434e-05,0.000546677578021988,0.0006535401836622123,0.504796348159746
absret_1m,OOS,5,mid,50222,-1.7029427218205586e-06,1.0946787686205717e-05,0.0006376781353405778,0.0007596539745022363,0.5046991358368842
absret_1m,OOS,5,high,60396,1.5102492919860692e-05,3.371501540894162e-05,0.001038626804209244,0.0012206981214770362,0.5113749254917545
absret_1m,OOS,15,low,44175,-4.533484320913717e-06,2.2056309758822223e-05,0.000942102590030412,0.0011871651568999067,0.5083644595359366
absret_1m,OOS,15,mid,48891,-4.060369574949885e-06,2.293551679444228e-05,0.0011001675711161693,0.001376845244729342,0.5073121842465893
absret_1m,OOS,15,high,58779,3.7392493885167196e-05,7.484069623231449e-05,0.001767405556558858,0.002184997482733732,0.5166981404923527
absret_1m,OOS,30,low,42023,-1.3279999235475494e-05,5.055100596496054e-05,0.0013254723106057218,0.0016977758847470912,0.5166218499393189
absret_1m,OOS,30,mid,46728,-1.6394598845038847e-05,6.502455002588281e-05,0.0015403073186852608,0.0019585148705532312,0.5170561547680191
absret_1m,OOS,30,high,56914,6.491210335942711e-05,0.00014822878950182528,0.002443030626525122,0.0030689232928501693,0.5246863689074744
absret_1m,OOS,60,low,37440,-2.6225344418350645e-05,0.0001272594676171579,0.0019025454073638023,0.002432851678635244,0.5288194444444444
absret_1m,OOS,60,mid,42394,-3.2585783307352264e-05,0.00014157216432852948,0.002166703704869768,0.002768641299412234,0.5263952446100864
absret_1m,OOS,60,high,53471,0.00012076635824321645,0.00027717558083129035,0.0033251921364033194,0.0042235544780863665,0.5338033700510557
range_pct,Discovery,1,low,308798,6.253350093145428e-07,0.0,0.00015762563465408156,,0.4466738774214859
range_pct,Discovery,1,mid,308374,1.2251772127714364e-06,0.0,0.0002518706023005073,,0.4696699462341183
range_pct,Discovery,1,high,307306,4.3866031148235625e-07,0.0,0.0004911575314732842,,0.4829908950687588
range_pct,Discovery,5,low,305614,3.7941650103362665e-06,0.0,0.0003548633890302719,0.00043763070605338714,0.48765108928255907
range_pct,Discovery,5,mid,304578,3.570550436635141e-06,0.0,0.0005594312078235855,0.0006790822868179734,0.49784291708527867
range_pct,Discovery,5,high,304200,1.7754696996737627e-06,0.0,0.0010849661956064364,0.0012827340531713955,0.4997830374753452
range_pct,Discovery,15,low,297484,8.14343185001233e-06,4.171620467774417e-05,0.0006213650175211945,0.00080214986512695,0.5083634750104207
range_pct,Discovery,15,mid,296103,1.2807634753691631e-05,6.343768833061425e-05,0.0009661769951212032,0.0012265840457549404,0.5142602405244121
range_pct,Discovery,15,high,296028,3.569076120907849e-06,7.732456999764992e-05,0.001828655490101313,0.002279083501909868,0.5114212169119138
range_pct,Discovery,30,low,284091,1.5339989921932858e-05,7.067637288860062e-05,0.0008909136762951239,0.001155435169029421,0.5202523135192597
range_pct,Discovery,30,mid,283507,2.911778344386441e-05,0.00011393414606364338,0.001361814324029254,0.0017395218061426923,0.5250276007294352
range_pct,Discovery,30,high,285391,1.3504051389697773e-05,0.0001386385692498937,0.002521190222412662,0.0031815459338642464,0.5175180716981265
range_pct,Discovery,60,low,255131,2.623470255484042e-05,0.00012860909266287912,0.001271733666948696,0.0016620664179597593,0.5330438088668175
range_pct,Discovery,60,mid,259922,6.384740529849679e-05,0.00021812868554726972,0.0019083333722359236,0.0024343102484441423,0.5375612683805141
range_pct,Discovery,60,high,265305,1.4617806861402845e-05,0.00025141069333489696,0.0034109243729788107,0.004348593110761101,0.5261981492998624
range_pct,Validation,1,low,38610,1.7958853745152327e-06,0.0,0.0001800250072210393,,0.49645169645169646
range_pct,Validation,1,mid,98635,1.5520918272029474e-06,1.1979491111313578e-05,0.00027432263654613055,,0.5008972474273838
range_pct,Validation,1,high,159071,-8.9962439132862e-07,0.0,0.0005122676475517718,,0.49695419026723914
range_pct,Validation,5,low,38294,3.887929202988074e-06,1.626174913094136e-05,0.00040705147292621627,0.000491215372659008,0.5108372068731394
range_pct,Validation,5,mid,97615,9.380102116801595e-06,3.7751994563794966e-05,0.0006154133524638641,0.0007370124578346216,0.5175331660093223
range_pct,Validation,5,high,157311,-4.622918206735931e-06,2.0232675771447717e-05,0.0011436554869436613,0.0013424732734587611,0.503963486342341
range_pct,Validation,15,low,37489,2.3218148366693863e-05,6.083187590300021e-05,0.0007256907709714172,0.0009132936145726184,0.5302355357571554
range_pct,Validation,15,mid,95249,1.7170474623274984e-05,8.130742336764918e-05,0.001079541143803745,0.001345752680521264,0.5255593234574641
range_pct,Validation,15,high,152742,-7.454557927599279e-06,5.6771415452905316e-05,0.0019526488193923508,0.002397893252917683,0.5093490984797895
range_pct,Validation,30,low,35376,4.372698723103119e-05,9.819830821400366e-05,0.0010530534644852356,0.0013254226514775136,0.5331863410221619
range_pct,Validation,30,mid,91124,3.9292572101532824e-05,0.0001364035649811246,0.0015388006514499408,0.0019267188446675137,0.5306395680611036
range_pct,Validation,30,high,147370,-1.0385033290662466e-05,0.00010090121454153778,0.0027470664101907046,0.00336266765515156,0.5127502205333514
range_pct,Validation,60,low,31006,0.00010640819676349645,0.00018738142325314122,0.0015701791514936656,0.001942033039747278,0.5490550216087209
range_pct,Validation,60,mid,82765,8.200419147180716e-05,0.0002436692845495525,0.0022138076099529978,0.002752375243420095,0.5387301395517429
range_pct,Validation,60,high,136879,4.333886864858665e-06,0.00016686752572536712,0.0037627076244020428,0.004616411806264596,0.5156232877212721
range_pct,OOS,1,low,36666,-1.2086112084240441e-06,0.0,0.00015873718234009552,,0.4905907380134184
range_pct,OOS,1,mid,51443,1.1408947921781979e-07,9.71619008760527e-06,0.00025731940726733243,,0.5031588359932352
range_pct,OOS,1,high,69504,2.4454449221916205e-06,1.001968911107376e-05,0.0005038681381189214,,0.5029782458563536
range_pct,OOS,5,low,36393,-4.990092715648164e-06,8.88407174781669e-06,0.00035303463668345683,0.0004300619054202518,0.5011403291841837
range_pct,OOS,5,mid,50775,7.025307178397705e-07,2.1327191102260556e-05,0.0005788094142405198,0.0006899875054075313,0.5107828655834564
range_pct,OOS,5,high,68797,1.2754213347438034e-05,2.940571058895891e-05,0.0011237049052978422,0.0013202225947306146,0.5080163379217117
range_pct,OOS,15,low,35471,-7.805341298516422e-06,1.0852814134709732e-05,0.0006087464116314326,0.0007923735445935819,0.5046939753601534
