resolver,session,T_offset,horizon,universe,split,n,win,E
vwap_fade,ASIA,60,60,ALL,Y2026,155,0.567741935483871,7.04516129032258
vwap_fade,ASIA,60,60,HIGH,IS,659,0.49013657056145676,-0.5542488619119879
vwap_fade,ASIA,60,60,HIGH,Validation,184,0.483695652173913,0.31657608695652173
vwap_fade,ASIA,60,60,HIGH,OOS,207,0.4975845410628019,1.03743961352657
vwap_fade,ASIA,60,60,HIGH,Y2025,116,0.46551724137931033,-3.2413793103448274
vwap_fade,ASIA,60,60,HIGH,Y2026,91,0.5384615384615384,6.491758241758242
vwap_fade,ASIA,90,30,ALL,IS,1746,0.5011454753722795,-0.053837342497136315
vwap_fade,ASIA,90,30,ALL,Validation,774,0.5,-1.6579457364341086
vwap_fade,ASIA,90,30,ALL,OOS,412,0.49514563106796117,0.3628640776699029
vwap_fade,ASIA,90,30,ALL,Y2025,257,0.5019455252918288,0.6439688715953308
vwap_fade,ASIA,90,30,ALL,Y2026,155,0.4838709677419355,-0.1032258064516129
vwap_fade,ASIA,90,30,HIGH,IS,599,0.5008347245409015,-0.1515025041736227
vwap_fade,ASIA,90,30,HIGH,Validation,171,0.5029239766081871,-7.440058479532164
vwap_fade,ASIA,90,30,HIGH,OOS,202,0.504950495049505,-4.021039603960396
vwap_fade,ASIA,90,30,HIGH,Y2025,113,0.4778761061946903,-6.70353982300885
vwap_fade,ASIA,90,30,HIGH,Y2026,89,0.5393258426966292,-0.6151685393258427
vwap_fade,ASIA,90,60,ALL,IS,1746,0.4988545246277205,0.05398052691867125
vwap_fade,ASIA,90,60,ALL,Validation,774,0.5180878552971576,-1.1453488372093024
vwap_fade,ASIA,90,60,ALL,OOS,412,0.4538834951456311,-1.1092233009708738
vwap_fade,ASIA,90,60,ALL,Y2025,257,0.4357976653696498,-2.924124513618677
vwap_fade,ASIA,90,60,ALL,Y2026,155,0.4838709677419355,1.9
vwap_fade,ASIA,90,60,HIGH,IS,599,0.5108514190317195,0.055926544240400666
vwap_fade,ASIA,90,60,HIGH,Validation,171,0.49122807017543857,-6.880116959064328
vwap_fade,ASIA,90,60,HIGH,OOS,202,0.45544554455445546,-1.8762376237623761
vwap_fade,ASIA,90,60,HIGH,Y2025,113,0.40707964601769914,-8.460176991150442
vwap_fade,ASIA,90,60,HIGH,Y2026,89,0.5168539325842697,6.48314606741573
vwap_fade,ASIA,120,30,ALL,IS,2181,0.49289316827143514,0.017996331957817514
vwap_fade,ASIA,120,30,ALL,Validation,774,0.5322997416020672,2.006782945736434
vwap_fade,ASIA,120,30,ALL,OOS,412,0.4563106796116505,-1.8938106796116505
vwap_fade,ASIA,120,30,ALL,Y2025,257,0.48249027237354086,-1.9552529182879377
vwap_fade,ASIA,120,30,ALL,Y2026,155,0.4129032258064516,-1.7919354838709678
vwap_fade,ASIA,120,30,HIGH,IS,744,0.5067204301075269,0.22849462365591397
vwap_fade,ASIA,120,30,HIGH,Validation,173,0.5433526011560693,2.5332369942196533
vwap_fade,ASIA,120,30,HIGH,OOS,194,0.4484536082474227,-1.9793814432989691
vwap_fade,ASIA,120,30,HIGH,Y2025,106,0.5,-1.9386792452830188
vwap_fade,ASIA,120,30,HIGH,Y2026,88,0.38636363636363635,-2.028409090909091
vwap_fade,ASIA,120,60,ALL,IS,2181,0.4786795048143054,-0.09066941769830353
vwap_fade,ASIA,120,60,ALL,Validation,774,0.5167958656330749,1.5623385012919897
vwap_fade,ASIA,120,60,ALL,OOS,412,0.49029126213592233,-1.7148058252427185
vwap_fade,ASIA,120,60,ALL,Y2025,257,0.4980544747081712,-4.035019455252918
vwap_fade,ASIA,120,60,ALL,Y2026,155,0.4774193548387097,2.132258064516129
vwap_fade,ASIA,120,60,HIGH,IS,744,0.47446236559139787,0.21001344086021506
vwap_fade,ASIA,120,60,HIGH,Validation,173,0.5491329479768786,2.0939306358381504
vwap_fade,ASIA,120,60,HIGH,OOS,194,0.4639175257731959,-3.3582474226804124
vwap_fade,ASIA,120,60,HIGH,Y2025,106,0.5283018867924528,-2.2735849056603774
vwap_fade,ASIA,120,60,HIGH,Y2026,88,0.38636363636363635,-4.6647727272727275
vwap_fade,ASIA,180,30,ALL,IS,2098,0.4857006673021926,-0.12547664442326026
vwap_fade,ASIA,180,30,ALL,Validation,774,0.49483204134366926,-0.4018087855297158
vwap_fade,ASIA,180,30,ALL,OOS,411,0.49148418491484186,-1.104014598540146
vwap_fade,ASIA,180,30,ALL,Y2025,256,0.52734375,0.0185546875
vwap_fade,ASIA,180,30,ALL,Y2026,155,0.432258064516129,-2.958064516129032
vwap_fade,ASIA,180,30,HIGH,IS,713,0.4670406732117812,-0.26297335203366057
vwap_fade,ASIA,180,30,HIGH,Validation,169,0.5443786982248521,-0.13609467455621302
vwap_fade,ASIA,180,30,HIGH,OOS,198,0.45454545454545453,-2.8383838383838382
vwap_fade,ASIA,180,30,HIGH,Y2025,104,0.4807692307692308,-0.20673076923076922
vwap_fade,ASIA,180,30,HIGH,Y2026,94,0.425531914893617,-5.75
vwap_fade,ASIA,180,60,ALL,IS,2098,0.509532888465205,-0.22545281220209723
vwap_fade,ASIA,180,60,ALL,Validation,774,0.5012919896640827,-0.3301033591731266
vwap_fade,ASIA,180,60,ALL,OOS,411,0.5206812652068127,2.3090024330900243
vwap_fade,ASIA,180,60,ALL,Y2025,256,0.55078125,3.171875
vwap_fade,ASIA,180,60,ALL,Y2026,155,0.47096774193548385,0.8838709677419355
vwap_fade,ASIA,180,60,HIGH,IS,713,0.511921458625526,-1.508415147265077
vwap_fade,ASIA,180,60,HIGH,Validation,169,0.4911242603550296,-0.6405325443786982
vwap_fade,ASIA,180,60,HIGH,OOS,198,0.48484848484848486,-1.14520202020202
vwap_fade,ASIA,180,60,HIGH,Y2025,104,0.5096153846153846,0.8004807692307693
vwap_fade,ASIA,180,60,HIGH,Y2026,94,0.4574468085106383,-3.297872340425532
ext_fade,LONDON,30,30,ALL,IS,2375,0.4968421052631579,-0.22105263157894736
ext_fade,LONDON,30,30,ALL,Validation,773,0.5161707632600259,1.1934023285899094
ext_fade,LONDON,30,30,ALL,OOS,411,0.49635036496350365,0.22992700729927007
ext_fade,LONDON,30,30,ALL,Y2025,256,0.4921875,-0.1591796875
ext_fade,LONDON,30,30,ALL,Y2026,155,0.5032258064516129,0.8725806451612903
ext_fade,LONDON,30,30,HIGH,IS,816,0.4987745098039216,-0.59375
ext_fade,LONDON,30,30,HIGH,Validation,323,0.5263157894736842,3.2174922600619196
ext_fade,LONDON,30,30,HIGH,OOS,67,0.5522388059701493,4.753731343283582
ext_fade,LONDON,30,30,HIGH,Y2025,49,0.5714285714285714,5.994897959183674
ext_fade,LONDON,30,30,HIGH,Y2026,18,0.5,1.375
ext_fade,LONDON,30,60,ALL,IS,2375,0.49557894736842106,-0.8386315789473684
ext_fade,LONDON,30,60,ALL,Validation,773,0.48771021992238034,1.648771021992238
ext_fade,LONDON,30,60,ALL,OOS,411,0.5060827250608273,1.9263990267639903
ext_fade,LONDON,30,60,ALL,Y2025,256,0.50390625,0.037109375
ext_fade,LONDON,30,60,ALL,Y2026,155,0.5096774193548387,5.046774193548387
ext_fade,LONDON,30,60,HIGH,IS,816,0.5036764705882353,-0.9034926470588235
ext_fade,LONDON,30,60,HIGH,Validation,323,0.5108359133126935,4.079721362229102
ext_fade,LONDON,30,60,HIGH,OOS,67,0.5223880597014925,5.7835820895522385
ext_fade,LONDON,30,60,HIGH,Y2025,49,0.5510204081632653,7.3979591836734695
ext_fade,LONDON,30,60,HIGH,Y2026,18,0.4444444444444444,1.3888888888888888
ext_fade,LONDON,60,30,ALL,IS,2384,0.50251677852349,-0.18624161073825504
ext_fade,LONDON,60,30,ALL,Validation,773,0.49159120310478654,-0.24676584734799484
ext_fade,LONDON,60,30,ALL,OOS,412,0.441747572815534,-2.7597087378640777
ext_fade,LONDON,60,30,ALL,Y2025,256,0.44921875,-1.2548828125
ext_fade,LONDON,60,30,ALL,Y2026,156,0.42948717948717946,-5.229166666666667
ext_fade,LONDON,60,30,HIGH,IS,813,0.5178351783517835,0.006765067650676507
ext_fade,LONDON,60,30,HIGH,Validation,315,0.5142857142857142,1.2603174603174603
ext_fade,LONDON,60,30,HIGH,OOS,72,0.3194444444444444,-9.01736111111111
ext_fade,LONDON,60,30,HIGH,Y2025,57,0.3333333333333333,-5.785087719298246
ext_fade,LONDON,60,30,HIGH,Y2026,15,0.26666666666666666,-21.3
ext_fade,LONDON,60,60,ALL,IS,2384,0.4874161073825503,-0.609375
ext_fade,LONDON,60,60,ALL,Validation,773,0.5097024579560155,0.22897800776196636
ext_fade,LONDON,60,60,ALL,OOS,412,0.46359223300970875,-1.8052184466019416
ext_fade,LONDON,60,60,ALL,Y2025,256,0.47265625,-1.125
ext_fade,LONDON,60,60,ALL,Y2026,156,0.44871794871794873,-2.921474358974359
ext_fade,LONDON,60,60,HIGH,IS,813,0.5227552275522755,-0.5190651906519065
ext_fade,LONDON,60,60,HIGH,Validation,315,0.5523809523809524,3.2976190476190474
ext_fade,LONDON,60,60,HIGH,OOS,72,0.3333333333333333,-12.666666666666666
ext_fade,LONDON,60,60,HIGH,Y2025,57,0.3508771929824561,-9.307017543859649
ext_fade,LONDON,60,60,HIGH,Y2026,15,0.26666666666666666,-25.433333333333334
ext_fade,LONDON,90,30,ALL,IS,2383,0.502308015107008,-0.0677717163239614
ext_fade,LONDON,90,30,ALL,Validation,772,0.5168393782383419,-0.14248704663212436
ext_fade,LONDON,90,30,ALL,OOS,411,0.49635036496350365,-0.3655717761557178
ext_fade,LONDON,90,30,ALL,Y2025,255,0.47843137254901963,-2.092156862745098
ext_fade,LONDON,90,30,ALL,Y2026,156,0.5256410256410257,2.456730769230769
ext_fade,LONDON,90,30,HIGH,IS,816,0.5134803921568627,-0.19638480392156862
ext_fade,LONDON,90,30,HIGH,Validation,328,0.5152439024390244,0.5579268292682927
ext_fade,LONDON,90,30,HIGH,OOS,89,0.5393258426966292,2.884831460674157
ext_fade,LONDON,90,30,HIGH,Y2025,62,0.532258064516129,-0.4435483870967742
ext_fade,LONDON,90,30,HIGH,Y2026,27,0.5555555555555556,10.527777777777779
ext_fade,LONDON,90,60,ALL,IS,2383,0.5039865715484683,-0.01321863197650021
ext_fade,LONDON,90,60,ALL,Validation,772,0.5090673575129534,0.0780440414507772
ext_fade,LONDON,90,60,ALL,OOS,411,0.5158150851581509,2.008515815085158
ext_fade,LONDON,90,60,ALL,Y2025,255,0.5058823529411764,0.41568627450980394
ext_fade,LONDON,90,60,ALL,Y2026,156,0.532051282051282,4.612179487179487
ext_fade,LONDON,90,60,HIGH,IS,816,0.4963235294117647,-0.05116421568627451
ext_fade,LONDON,90,60,HIGH,Validation,328,0.5121951219512195,1.4115853658536586
ext_fade,LONDON,90,60,HIGH,OOS,89,0.5955056179775281,4.97191011235955
ext_fade,LONDON,90,60,HIGH,Y2025,62,0.5967741935483871,2.4838709677419355
ext_fade,LONDON,90,60,HIGH,Y2026,27,0.5925925925925926,10.685185185185185
ext_fade,LONDON,120,30,ALL,IS,2376,0.5109427609427609,0.04892676767676768
ext_fade,LONDON,120,30,ALL,Validation,774,0.5348837209302325,-0.0377906976744186
ext_fade,LONDON,120,30,ALL,OOS,413,0.5641646489104116,1.6483050847457628
ext_fade,LONDON,120,30,ALL,Y2025,257,0.5797665369649806,3.1712062256809337
ext_fade,LONDON,120,30,ALL,Y2026,156,0.5384615384615384,-0.8605769230769231
ext_fade,LONDON,120,30,HIGH,IS,813,0.5030750307503075,-0.17896678966789667
ext_fade,LONDON,120,30,HIGH,Validation,343,0.5451895043731778,0.6501457725947521
ext_fade,LONDON,120,30,HIGH,OOS,90,0.5555555555555556,1.538888888888889
ext_fade,LONDON,120,30,HIGH,Y2025,62,0.5483870967741935,1.6330645161290323
ext_fade,LONDON,120,30,HIGH,Y2026,28,0.5714285714285714,1.3303571428571428
ext_fade,LONDON,120,60,ALL,IS,2376,0.5126262626262627,-0.1663510101010101
ext_fade,LONDON,120,60,ALL,Validation,774,0.5284237726098191,0.4444444444444444
ext_fade,LONDON,120,60,ALL,OOS,413,0.5181598062953995,3.969128329297821
ext_fade,LONDON,120,60,ALL,Y2025,257,0.5214007782101168,5.69455252918288
ext_fade,LONDON,120,60,ALL,Y2026,156,0.5128205128205128,1.126602564102564
ext_fade,LONDON,120,60,HIGH,IS,813,0.5018450184501845,-0.6795817958179582
ext_fade,LONDON,120,60,HIGH,Validation,343,0.5364431486880467,0.4897959183673469
ext_fade,LONDON,120,60,HIGH,OOS,90,0.5333333333333333,7.355555555555555
ext_fade,LONDON,120,60,HIGH,Y2025,62,0.5,6.435483870967742
ext_fade,LONDON,120,60,HIGH,Y2026,28,0.6071428571428571,9.392857142857142
ext_fade,NY_PM,30,30,ALL,IS,2302,0.5004344048653345,-0.26205473501303217
ext_fade,NY_PM,30,30,ALL,Validation,746,0.4959785522788204,1.719504021447721
ext_fade,NY_PM,30,30,ALL,OOS,396,0.5050505050505051,0.22411616161616163
ext_fade,NY_PM,30,30,ALL,Y2025,246,0.508130081300813,1.3008130081300813
ext_fade,NY_PM,30,30,ALL,Y2026,150,0.5,-1.5416666666666667
ext_fade,NY_PM,30,30,HIGH,IS,787,0.5082592121982211,-0.02096569250317662
ext_fade,NY_PM,30,30,HIGH,Validation,274,0.5182481751824818,2.9534671532846715
ext_fade,NY_PM,30,30,HIGH,OOS,134,0.5074626865671642,-0.48880597014925375
ext_fade,NY_PM,30,30,HIGH,Y2025,91,0.5054945054945055,0.22252747252747251
ext_fade,NY_PM,30,30,HIGH,Y2026,43,0.5116279069767442,-1.994186046511628
ext_fade,NY_PM,30,60,ALL,IS,2302,0.4917463075586447,-0.841876629018245
ext_fade,NY_PM,30,60,ALL,Validation,746,0.5482573726541555,4.710790884718499
ext_fade,NY_PM,30,60,ALL,OOS,396,0.4797979797979798,-0.369949494949495
ext_fade,NY_PM,30,60,ALL,Y2025,246,0.4878048780487805,0.633130081300813
ext_fade,NY_PM,30,60,ALL,Y2026,150,0.4666666666666667,-2.015
ext_fade,NY_PM,30,60,HIGH,IS,787,0.4866581956797967,-0.8618170266836086
ext_fade,NY_PM,30,60,HIGH,Validation,274,0.5437956204379562,3.2089416058394162
ext_fade,NY_PM,30,60,HIGH,OOS,134,0.5223880597014925,-3.0690298507462686
ext_fade,NY_PM,30,60,HIGH,Y2025,91,0.5164835164835165,-6.508241758241758
ext_fade,NY_PM,30,60,HIGH,Y2026,43,0.5348837209302325,4.209302325581396
ext_fade,NY_PM,60,30,ALL,IS,2318,0.49784296807592754,-0.014883520276100086
ext_fade,NY_PM,60,30,ALL,Validation,745,0.49530201342281877,1.559731543624161
ext_fade,NY_PM,60,30,ALL,OOS,397,0.4534005037783375,-5.6933249370277075
ext_fade,NY_PM,60,30,ALL,Y2025,247,0.44129554655870445,-8.338056680161943
ext_fade,NY_PM,60,30,ALL,Y2026,150,0.47333333333333333,-1.3383333333333334
ext_fade,NY_PM,60,30,HIGH,IS,791,0.515802781289507,-0.0679519595448799
ext_fade,NY_PM,60,30,HIGH,Validation,295,0.5050847457627119,0.7110169491525423
ext_fade,NY_PM,60,30,HIGH,OOS,142,0.43661971830985913,-12.144366197183098
ext_fade,NY_PM,60,30,HIGH,Y2025,96,0.46875,-11.864583333333334
ext_fade,NY_PM,60,30,HIGH,Y2026,46,0.3695652173913043,-12.728260869565217
ext_fade,NY_PM,60,60,ALL,IS,2318,0.495685936151855,0.07323123382226057
ext_fade,NY_PM,60,60,ALL,Validation,745,0.5194630872483221,0.9020134228187919
ext_fade,NY_PM,60,60,ALL,OOS,397,0.48866498740554154,-6.2455919395466
ext_fade,NY_PM,60,60,ALL,Y2025,247,0.48582995951417,-8.910931174089068
ext_fade,NY_PM,60,60,ALL,Y2026,150,0.49333333333333335,-1.8566666666666667
ext_fade,NY_PM,60,60,HIGH,IS,791,0.5120101137800253,-0.5135903919089759
ext_fade,NY_PM,60,60,HIGH,Validation,295,0.5186440677966102,-0.5932203389830508
ext_fade,NY_PM,60,60,HIGH,OOS,142,0.4507042253521127,-18.744718309859156
ext_fade,NY_PM,60,60,HIGH,Y2025,96,0.4375,-21.065104166666668
ext_fade,NY_PM,60,60,HIGH,Y2026,46,0.4782608695652174,-13.902173913043478
ext_fade,NY_PM,90,30,ALL,IS,2325,0.5169892473118279,0.27408602150537636
ext_fade,NY_PM,90,30,ALL,Validation,746,0.48927613941018766,-1.2369302949061662
ext_fade,NY_PM,90,30,ALL,OOS,394,0.5431472081218274,4.125
ext_fade,NY_PM,90,30,ALL,Y2025,246,0.5528455284552846,5.053861788617886
ext_fade,NY_PM,90,30,ALL,Y2026,148,0.527027027027027,2.581081081081081
ext_fade,NY_PM,90,30,HIGH,IS,792,0.5416666666666666,0.16445707070707072
ext_fade,NY_PM,90,30,HIGH,Validation,295,0.5016949152542373,-1.4771186440677966
ext_fade,NY_PM,90,30,HIGH,OOS,140,0.6,4.773214285714285
ext_fade,NY_PM,90,30,HIGH,Y2025,96,0.5833333333333334,5.817708333333333
ext_fade,NY_PM,90,30,HIGH,Y2026,44,0.6363636363636364,2.4943181818181817
ext_fade,NY_PM,90,60,ALL,IS,2325,0.4916129032258065,-0.056344086021505375
ext_fade,NY_PM,90,60,ALL,Validation,746,0.4785522788203753,-3.123324396782842
ext_fade,NY_PM,90,60,ALL,OOS,394,0.5253807106598984,4.158629441624366
ext_fade,NY_PM,90,60,ALL,Y2025,246,0.5284552845528455,6.794715447154472
ext_fade,NY_PM,90,60,ALL,Y2026,148,0.5202702702702703,-0.22297297297297297
ext_fade,NY_PM,90,60,HIGH,IS,792,0.48863636363636365,-0.7029671717171717
ext_fade,NY_PM,90,60,HIGH,Validation,295,0.45084745762711864,-4.760169491525423
ext_fade,NY_PM,90,60,HIGH,OOS,140,0.5571428571428572,4.485714285714286
ext_fade,NY_PM,90,60,HIGH,Y2025,96,0.5729166666666666,7.830729166666667
ext_fade,NY_PM,90,60,HIGH,Y2026,44,0.5227272727272727,-2.8125
ext_fade,NY_PM,120,30,ALL,IS,2322,0.4810508182601206,-0.2051033591731266
ext_fade,NY_PM,120,30,ALL,Validation,745,0.4899328859060403,-2.5399328859060404
ext_fade,NY_PM,120,30,ALL,OOS,397,0.5163727959697733,-1.7651133501259446
ext_fade,NY_PM,120,30,ALL,Y2025,247,0.5263157894736842,-1.8917004048582995
ext_fade,NY_PM,120,30,ALL,Y2026,150,0.5,-1.5566666666666666
ext_fade,NY_PM,120,30,HIGH,IS,792,0.4810606060606061,0.020833333333333332
ext_fade,NY_PM,120,30,HIGH,Validation,296,0.48986486486486486,-4.2449324324324325
ext_fade,NY_PM,120,30,HIGH,OOS,137,0.5547445255474452,-0.9945255474452555
ext_fade,NY_PM,120,30,HIGH,Y2025,97,0.5257731958762887,-5.755154639175258
ext_fade,NY_PM,120,30,HIGH,Y2026,40,0.625,10.55
ext_fade,NY_PM,120,60,ALL,IS,2322,0.5012919896640827,0.3088931955211025
ext_fade,NY_PM,120,60,ALL,Validation,745,0.4657718120805369,-3.8496644295302014
ext_fade,NY_PM,120,60,ALL,OOS,397,0.48866498740554154,-1.4691435768261965
ext_fade,NY_PM,120,60,ALL,Y2025,247,0.5020242914979757,-0.4949392712550607
ext_fade,NY_PM,120,60,ALL,Y2026,150,0.4666666666666667,-3.0733333333333333
ext_fade,NY_PM,120,60,HIGH,IS,792,0.5050505050505051,-0.20738636363636365
ext_fade,NY_PM,120,60,HIGH,Validation,296,0.4391891891891892,-6.037162162162162
ext_fade,NY_PM,120,60,HIGH,OOS,137,0.5255474452554745,-0.15328467153284672
ext_fade,NY_PM,120,60,HIGH,Y2025,97,0.5360824742268041,-1.1494845360824741
ext_fade,NY_PM,120,60,HIGH,Y2026,40,0.5,2.2625
ext_fade,NY_AM,30,30,ALL,IS,2396,0.4929048414023372,-0.5073038397328882
ext_fade,NY_AM,30,30,ALL,Validation,772,0.46113989637305697,-0.36528497409326427
ext_fade,NY_AM,30,30,ALL,OOS,412,0.47815533980582525,-0.8586165048543689
ext_fade,NY_AM,30,30,ALL,Y2025,257,0.48249027237354086,2.82295719844358
ext_fade,NY_AM,30,30,ALL,Y2026,155,0.47096774193548385,-6.962903225806452
ext_fade,NY_AM,30,30,HIGH,IS,815,0.49079754601226994,-0.6450920245398774
ext_fade,NY_AM,30,30,HIGH,Validation,214,0.4953271028037383,1.65303738317757
ext_fade,NY_AM,30,30,HIGH,OOS,149,0.47651006711409394,-3.3741610738255035
ext_fade,NY_AM,30,30,HIGH,Y2025,87,0.5287356321839081,9.089080459770114
ext_fade,NY_AM,30,30,HIGH,Y2026,62,0.4032258064516129,-20.862903225806452
ext_fade,NY_AM,30,60,ALL,IS,2396,0.49707846410684475,-0.2617904841402337
ext_fade,NY_AM,30,60,ALL,Validation,772,0.49093264248704666,-0.4319948186528497
ext_fade,NY_AM,30,60,ALL,OOS,412,0.46116504854368934,-1.1966019417475728
ext_fade,NY_AM,30,60,ALL,Y2025,257,0.45136186770428016,-3.84727626459144
ext_fade,NY_AM,30,60,ALL,Y2026,155,0.4774193548387097,3.1983870967741934
ext_fade,NY_AM,30,60,HIGH,IS,815,0.5042944785276073,-0.898159509202454
ext_fade,NY_AM,30,60,HIGH,Validation,214,0.5186915887850467,4.0922897196261685
ext_fade,NY_AM,30,60,HIGH,OOS,149,0.40939597315436244,-7.825503355704698
ext_fade,NY_AM,30,60,HIGH,Y2025,87,0.41379310344827586,-2.7011494252873565
ext_fade,NY_AM,30,60,HIGH,Y2026,62,0.4032258064516129,-15.016129032258064
ext_fade,NY_AM,60,30,ALL,IS,2392,0.4908026755852843,-0.07378762541806021
ext_fade,NY_AM,60,30,ALL,Validation,771,0.4773022049286641,-0.06841763942931259
ext_fade,NY_AM,60,30,ALL,OOS,411,0.4768856447688564,-2.059610705596107
ext_fade,NY_AM,60,30,ALL,Y2025,256,0.48046875,-0.3544921875
ext_fade,NY_AM,60,30,ALL,Y2026,155,0.47096774193548385,-4.875806451612903
ext_fade,NY_AM,60,30,HIGH,IS,819,0.48595848595848595,-1.3543956043956045
ext_fade,NY_AM,60,30,HIGH,Validation,240,0.44583333333333336,-0.6427083333333333
ext_fade,NY_AM,60,30,HIGH,OOS,152,0.5197368421052632,-7.845394736842105
ext_fade,NY_AM,60,30,HIGH,Y2025,92,0.5652173913043478,-2.8097826086956523
ext_fade,NY_AM,60,30,HIGH,Y2026,60,0.45,-15.566666666666666
ext_fade,NY_AM,60,60,ALL,IS,2392,0.483695652173913,-0.2125836120401338
ext_fade,NY_AM,60,60,ALL,Validation,771,0.48508430609597925,-1.8946173800259403
ext_fade,NY_AM,60,60,ALL,OOS,411,0.4768856447688564,-1.0346715328467153
ext_fade,NY_AM,60,60,ALL,Y2025,256,0.51953125,7.04296875
ext_fade,NY_AM,60,60,ALL,Y2026,155,0.4064516129032258,-14.375806451612902
ext_fade,NY_AM,60,60,HIGH,IS,819,0.4822954822954823,-1.260989010989011
ext_fade,NY_AM,60,60,HIGH,Validation,240,0.4666666666666667,-0.5802083333333333
ext_fade,NY_AM,60,60,HIGH,OOS,152,0.40789473684210525,-14.276315789473685
ext_fade,NY_AM,60,60,HIGH,Y2025,92,0.4673913043478261,-2.8967391304347827
ext_fade,NY_AM,60,60,HIGH,Y2026,60,0.31666666666666665,-31.725
ext_fade,ASIA,30,30,ALL,IS,2043,0.5080763582966226,0.33051884483602545
ext_fade,ASIA,30,30,ALL,Validation,768,0.4973958333333333,0.8583984375
ext_fade,ASIA,30,30,ALL,OOS,412,0.4878640776699029,-2.2530339805825244
ext_fade,ASIA,30,30,ALL,Y2025,257,0.5175097276264592,-0.03599221789883268
ext_fade,ASIA,30,30,ALL,Y2026,155,0.43870967741935485,-5.929032258064516
ext_fade,ASIA,30,30,HIGH,IS,713,0.5049088359046283,0.39866760168302945
ext_fade,ASIA,30,30,HIGH,Validation,206,0.48058252427184467,3.0097087378640777
ext_fade,ASIA,30,30,HIGH,OOS,224,0.5089285714285714,-2.283482142857143
ext_fade,ASIA,30,30,HIGH,Y2025,128,0.53125,1.251953125
ext_fade,ASIA,30,30,HIGH,Y2026,96,0.4791666666666667,-6.997395833333333
ext_fade,ASIA,30,60,ALL,IS,2043,0.5232501223690651,0.8009055310817426
ext_fade,ASIA,30,60,ALL,Validation,768,0.515625,1.2942708333333333
ext_fade,ASIA,30,60,ALL,OOS,412,0.47815533980582525,-2.7008495145631066
ext_fade,ASIA,30,60,ALL,Y2025,257,0.5175097276264592,-0.7198443579766537
ext_fade,ASIA,30,60,ALL,Y2026,155,0.4129032258064516,-5.985483870967742
ext_fade,ASIA,30,60,HIGH,IS,713,0.5469845722300141,0.8993688639551192
ext_fade,ASIA,30,60,HIGH,Validation,206,0.5145631067961165,2.825242718446602
ext_fade,ASIA,30,60,HIGH,OOS,224,0.4642857142857143,-3.3236607142857144
ext_fade,ASIA,30,60,HIGH,Y2025,128,0.515625,-0.587890625
ext_fade,ASIA,30,60,HIGH,Y2026,96,0.3958333333333333,-6.971354166666667
ext_fade,ASIA,60,30,ALL,IS,1897,0.503953610964681,0.22957301001581445
ext_fade,ASIA,60,30,ALL,Validation,771,0.5058365758754864,0.3631647211413748
ext_fade,ASIA,60,30,ALL,OOS,410,0.5219512195121951,-0.7152439024390244
ext_fade,ASIA,60,30,ALL,Y2025,256,0.53515625,-1.27734375
ext_fade,ASIA,60,30,ALL,Y2026,154,0.5,0.21915584415584416
ext_fade,ASIA,60,30,HIGH,IS,650,0.5276923076923077,-0.13692307692307693
ext_fade,ASIA,60,30,HIGH,Validation,184,0.5,-0.40353260869565216
ext_fade,ASIA,60,30,HIGH,OOS,207,0.5362318840579711,-1.5314009661835748
ext_fade,ASIA,60,30,HIGH,Y2025,116,0.5948275862068966,-0.31896551724137934
ext_fade,ASIA,60,30,HIGH,Y2026,91,0.46153846153846156,-3.076923076923077
ext_fade,ASIA,60,60,ALL,IS,1897,0.5013178703215604,0.009620453347390617
ext_fade,ASIA,60,60,ALL,Validation,771,0.490272373540856,0.5051880674448768
ext_fade,ASIA,60,60,ALL,OOS,410,0.4926829268292683,-2.498170731707317
ext_fade,ASIA,60,60,ALL,Y2025,256,0.47265625,-4.189453125
ext_fade,ASIA,60,60,ALL,Y2026,154,0.525974025974026,0.3133116883116883
ext_fade,ASIA,60,60,HIGH,IS,650,0.48923076923076925,-0.47692307692307695
ext_fade,ASIA,60,60,HIGH,Validation,184,0.5,0.5910326086956522
ext_fade,ASIA,60,60,HIGH,OOS,207,0.45893719806763283,-5.177536231884058
ext_fade,ASIA,60,60,HIGH,Y2025,116,0.4396551724137931,-7.702586206896552
ext_fade,ASIA,60,60,HIGH,Y2026,91,0.4835164835164835,-1.9587912087912087
ext_fade,ASIA,90,30,ALL,IS,1723,0.4921648287869994,-0.13218224027858386
ext_fade,ASIA,90,30,ALL,Validation,767,0.49282920469361147,-1.893089960886571
ext_fade,ASIA,90,30,ALL,OOS,411,0.5036496350364964,1.1709245742092458
ext_fade,ASIA,90,30,ALL,Y2025,256,0.5078125,2.2783203125
ext_fade,ASIA,90,30,ALL,Y2026,155,0.4967741935483871,-0.6580645161290323
ext_fade,ASIA,90,30,HIGH,IS,596,0.48322147651006714,-0.4702181208053691
ext_fade,ASIA,90,30,HIGH,Validation,170,0.49411764705882355,-7.351470588235294
ext_fade,ASIA,90,30,HIGH,OOS,202,0.4900990099009901,-2.4319306930693068
ext_fade,ASIA,90,30,HIGH,Y2025,113,0.4778761061946903,-2.34070796460177
ext_fade,ASIA,90,30,HIGH,Y2026,89,0.5056179775280899,-2.547752808988764
ext_fade,ASIA,90,60,ALL,IS,1723,0.4933255948926291,0.09721416134648868
ext_fade,ASIA,90,60,ALL,Validation,767,0.516297262059974,-1.7161016949152543
