resolver,session,T_offset,outcome,universe,split,n,win,E
bar5_follow,ASIA,30,H30,ALL,IS,1912,0.46809623430962344,-0.1600418410041841
bar5_follow,ASIA,30,H30,ALL,Validation,756,0.4828042328042328,-0.38293650793650796
bar5_follow,ASIA,30,H30,ALL,OOS,406,0.49261083743842365,-0.4870689655172414
bar5_follow,ASIA,30,H30,HIGH,IS,669,0.47533632286995514,-0.02391629297458894
bar5_follow,ASIA,30,H30,HIGH,Validation,204,0.45588235294117646,1.5968137254901962
bar5_follow,ASIA,30,H30,HIGH,OOS,222,0.527027027027027,2.519144144144144
bar5_follow,ASIA,30,H60,ALL,IS,1912,0.4675732217573222,-0.1487970711297071
bar5_follow,ASIA,30,H60,ALL,Validation,756,0.4880952380952381,-0.6845238095238095
bar5_follow,ASIA,30,H60,ALL,OOS,406,0.47783251231527096,0.6767241379310345
bar5_follow,ASIA,30,H60,HIGH,IS,669,0.45440956651718983,0.16741405082212257
bar5_follow,ASIA,30,H60,HIGH,Validation,204,0.46078431372549017,1.6556372549019607
bar5_follow,ASIA,30,H60,HIGH,OOS,222,0.5,3.8975225225225225
bar5_follow,ASIA,30,SESS_END,ALL,IS,1912,0.49843096234309625,-0.43802301255230125
bar5_follow,ASIA,30,SESS_END,ALL,Validation,756,0.4828042328042328,-1.5654761904761905
bar5_follow,ASIA,30,SESS_END,ALL,OOS,406,0.4827586206896552,-7.894704433497537
bar5_follow,ASIA,30,SESS_END,HIGH,IS,669,0.49028400597907323,-1.0448430493273542
bar5_follow,ASIA,30,SESS_END,HIGH,Validation,204,0.5,-0.23284313725490197
bar5_follow,ASIA,30,SESS_END,HIGH,OOS,222,0.49099099099099097,-6.385135135135135
bar5_follow,ASIA,60,H30,ALL,IS,1742,0.4569460390355913,0.08524684270952927
bar5_follow,ASIA,60,H30,ALL,Validation,755,0.5059602649006623,0.46225165562913906
bar5_follow,ASIA,60,H30,ALL,OOS,407,0.4914004914004914,2.1683046683046685
bar5_follow,ASIA,60,H30,HIGH,IS,610,0.44426229508196724,-0.05245901639344262
bar5_follow,ASIA,60,H30,HIGH,Validation,182,0.45604395604395603,-0.6840659340659341
bar5_follow,ASIA,60,H30,HIGH,OOS,203,0.4630541871921182,2.1711822660098523
bar5_follow,ASIA,60,H60,ALL,IS,1742,0.4753157290470723,0.26406429391504016
bar5_follow,ASIA,60,H60,ALL,Validation,755,0.4847682119205298,0.44304635761589406
bar5_follow,ASIA,60,H60,ALL,OOS,407,0.47665847665847666,0.5221130221130221
bar5_follow,ASIA,60,H60,HIGH,IS,610,0.4721311475409836,0.17131147540983607
bar5_follow,ASIA,60,H60,HIGH,Validation,182,0.5054945054945055,-0.7967032967032966
bar5_follow,ASIA,60,H60,HIGH,OOS,203,0.45320197044334976,1.2967980295566504
bar5_follow,ASIA,60,SESS_END,ALL,IS,1742,0.4902411021814007,0.5321469575200919
bar5_follow,ASIA,60,SESS_END,ALL,Validation,755,0.4900662251655629,1.916225165562914
bar5_follow,ASIA,60,SESS_END,ALL,OOS,407,0.48402948402948404,-0.05958230958230958
bar5_follow,ASIA,60,SESS_END,HIGH,IS,610,0.46885245901639344,0.12336065573770492
bar5_follow,ASIA,60,SESS_END,HIGH,Validation,182,0.510989010989011,-0.5755494505494505
bar5_follow,ASIA,60,SESS_END,HIGH,OOS,203,0.49261083743842365,0.958128078817734
bar5_follow,ASIA,90,H30,ALL,IS,1609,0.5021752641392169,0.3612492231199503
bar5_follow,ASIA,90,H30,ALL,Validation,751,0.5179760319573902,0.34720372836218377
bar5_follow,ASIA,90,H30,ALL,OOS,409,0.4938875305623472,-0.7359413202933985
bar5_follow,ASIA,90,H30,HIGH,IS,557,0.48473967684021546,-0.21543985637342908
bar5_follow,ASIA,90,H30,HIGH,Validation,170,0.47058823529411764,-0.6897058823529412
bar5_follow,ASIA,90,H30,HIGH,OOS,201,0.5174129353233831,-1.6604477611940298
bar5_follow,ASIA,90,H60,ALL,IS,1609,0.4947172156619018,0.06339341205717837
bar5_follow,ASIA,90,H60,ALL,Validation,751,0.5006657789613849,-0.2173768308921438
bar5_follow,ASIA,90,H60,ALL,OOS,409,0.4743276283618582,-4.69559902200489
bar5_follow,ASIA,90,H60,HIGH,IS,557,0.466786355475763,-0.8563734290843806
bar5_follow,ASIA,90,H60,HIGH,Validation,170,0.5176470588235295,-0.4588235294117647
bar5_follow,ASIA,90,H60,HIGH,OOS,201,0.5174129353233831,-0.5149253731343284
bar5_follow,ASIA,90,SESS_END,ALL,IS,1609,0.5083903045369795,-0.8854878806712244
bar5_follow,ASIA,90,SESS_END,ALL,Validation,751,0.4806924101198402,-0.2886151797603196
bar5_follow,ASIA,90,SESS_END,ALL,OOS,409,0.46943765281173594,-2.59841075794621
bar5_follow,ASIA,90,SESS_END,HIGH,IS,557,0.4793536804308797,-2.2302513464991023
bar5_follow,ASIA,90,SESS_END,HIGH,Validation,170,0.5647058823529412,10.536764705882353
bar5_follow,ASIA,90,SESS_END,HIGH,OOS,201,0.527363184079602,9.567164179104477
bar5_follow,ASIA,120,H30,ALL,IS,2034,0.4857423795476893,-0.09365781710914454
bar5_follow,ASIA,120,H30,ALL,Validation,756,0.48677248677248675,0.1917989417989418
bar5_follow,ASIA,120,H30,ALL,OOS,411,0.5060827250608273,-0.1575425790754258
bar5_follow,ASIA,120,H30,HIGH,IS,697,0.4806312769010043,0.4666427546628407
bar5_follow,ASIA,120,H30,HIGH,Validation,168,0.48214285714285715,0.48660714285714285
bar5_follow,ASIA,120,H30,HIGH,OOS,194,0.5051546391752577,1.4097938144329898
bar5_follow,ASIA,120,H60,ALL,IS,2034,0.5004916420845624,0.045968534906588004
bar5_follow,ASIA,120,H60,ALL,Validation,756,0.5,0.23544973544973544
bar5_follow,ASIA,120,H60,ALL,OOS,411,0.5036496350364964,-1.7804136253041363
bar5_follow,ASIA,120,H60,HIGH,IS,697,0.5064562410329986,1.2471305595408895
bar5_follow,ASIA,120,H60,HIGH,Validation,168,0.49404761904761907,1.8854166666666667
bar5_follow,ASIA,120,H60,HIGH,OOS,194,0.5412371134020618,-0.8208762886597938
bar5_follow,ASIA,120,SESS_END,ALL,IS,2034,0.49016715830875124,0.16248770894788594
bar5_follow,ASIA,120,SESS_END,ALL,Validation,756,0.48677248677248675,0.6087962962962963
bar5_follow,ASIA,120,SESS_END,ALL,OOS,411,0.49148418491484186,-9.028588807785889
bar5_follow,ASIA,120,SESS_END,HIGH,IS,697,0.48637015781922527,0.37625538020086086
bar5_follow,ASIA,120,SESS_END,HIGH,Validation,168,0.5178571428571429,4.010416666666667
bar5_follow,ASIA,120,SESS_END,HIGH,OOS,194,0.4948453608247423,-12.157216494845361
bar5_follow,ASIA,180,H30,ALL,IS,1943,0.4817292846114256,-0.041173443129181676
bar5_follow,ASIA,180,H30,ALL,Validation,758,0.4604221635883905,-0.4729551451187335
bar5_follow,ASIA,180,H30,ALL,OOS,407,0.48402948402948404,0.5847665847665847
bar5_follow,ASIA,180,H30,HIGH,IS,671,0.488822652757079,0.1870342771982116
bar5_follow,ASIA,180,H30,HIGH,Validation,164,0.4329268292682927,-1.391768292682927
bar5_follow,ASIA,180,H30,HIGH,OOS,197,0.4873096446700508,-0.03299492385786802
bar5_follow,ASIA,180,H60,ALL,IS,1943,0.4709212557900154,-0.0014153371075656203
bar5_follow,ASIA,180,H60,ALL,Validation,758,0.45910290237467016,-0.7945250659630607
bar5_follow,ASIA,180,H60,ALL,OOS,407,0.4864864864864865,0.4668304668304668
bar5_follow,ASIA,180,H60,HIGH,IS,671,0.46646795827123694,0.08718330849478391
bar5_follow,ASIA,180,H60,HIGH,Validation,164,0.43902439024390244,-2.8902439024390243
bar5_follow,ASIA,180,H60,HIGH,OOS,197,0.467005076142132,-3.454314720812183
bar5_follow,ASIA,180,SESS_END,ALL,IS,1943,0.49871332990221307,0.571152856407617
bar5_follow,ASIA,180,SESS_END,ALL,Validation,758,0.4788918205804749,-0.2800131926121372
bar5_follow,ASIA,180,SESS_END,ALL,OOS,407,0.5085995085995086,1.4723587223587224
bar5_follow,ASIA,180,SESS_END,HIGH,IS,671,0.5096870342771982,1.9809985096870342
bar5_follow,ASIA,180,SESS_END,HIGH,Validation,164,0.49390243902439024,1.1295731707317074
bar5_follow,ASIA,180,SESS_END,HIGH,OOS,197,0.5380710659898477,4.8908629441624365
