session,resolver,T_offset,horizon,universe,split,n,win,E,E_net
NY_PM,follow_es,120,30,HIGH,IS,780,0.4948717948717949,-0.4653846153846154,-1.4653846153846153
NY_PM,follow_es,120,30,HIGH,Validation,296,0.5236486486486487,4.563344594594595,3.5633445945945947
NY_PM,follow_es,120,30,HIGH,OOS,137,0.48905109489051096,1.666058394160584,0.666058394160584
NY_PM,follow_es,120,30,HIGH,Y2025,97,0.4948453608247423,4.853092783505154,3.8530927835051547
NY_PM,follow_es,120,30,HIGH,Y2026,40,0.475,-6.0625,-7.0625
NY_PM,follow_es,120,30,LOW,IS,733,0.4965893587994543,0.3533424283765348,-0.6466575716234653
NY_PM,follow_es,120,30,LOW,Validation,190,0.5157894736842106,1.2789473684210526,0.2789473684210526
NY_PM,follow_es,120,30,LOW,OOS,143,0.4965034965034965,-3.9825174825174825,-4.9825174825174825
NY_PM,follow_es,120,30,LOW,Y2025,79,0.45569620253164556,-9.145569620253164,-10.145569620253164
NY_PM,follow_es,120,30,LOW,Y2026,64,0.546875,2.390625,1.390625
NY_PM,rs_continue,15,15,ALL,IS,2392,0.4908026755852843,0.04933110367892977,-0.9506688963210702
NY_PM,rs_continue,15,15,ALL,Validation,774,0.5167958656330749,1.7021963824289406,0.7021963824289406
NY_PM,rs_continue,15,15,ALL,OOS,412,0.5339805825242718,3.6304611650485437,2.6304611650485437
NY_PM,rs_continue,15,15,ALL,Y2025,257,0.5603112840466926,6.248054474708171,5.248054474708171
NY_PM,rs_continue,15,15,ALL,Y2026,155,0.49032258064516127,-0.7096774193548387,-1.7096774193548387
NY_PM,rs_continue,15,15,HIGH,IS,823,0.5042527339003645,0.755771567436209,-0.244228432563791
NY_PM,rs_continue,15,15,HIGH,Validation,294,0.5272108843537415,1.8154761904761905,0.8154761904761905
NY_PM,rs_continue,15,15,HIGH,OOS,134,0.5149253731343284,-2.7294776119402986,-3.7294776119402986
NY_PM,rs_continue,15,15,HIGH,Y2025,89,0.550561797752809,0.8595505617977528,-0.1404494382022472
NY_PM,rs_continue,15,15,HIGH,Y2026,45,0.4444444444444444,-9.827777777777778,-10.827777777777778
NY_PM,rs_continue,15,15,LOW,IS,783,0.4610472541507024,-0.46551724137931033,-1.4655172413793103
NY_PM,rs_continue,15,15,LOW,Validation,242,0.5330578512396694,3.800619834710744,2.800619834710744
NY_PM,rs_continue,15,15,LOW,OOS,126,0.5793650793650794,8.821428571428571,7.821428571428571
NY_PM,rs_continue,15,15,LOW,Y2025,71,0.5070422535211268,3.683098591549296,2.683098591549296
NY_PM,rs_continue,15,15,LOW,Y2026,55,0.6727272727272727,15.454545454545455,14.454545454545455
NY_PM,rs_continue,15,30,ALL,IS,2392,0.5008361204013378,0.4389632107023411,-0.5610367892976589
NY_PM,rs_continue,15,30,ALL,Validation,774,0.5116279069767442,1.3126614987080103,0.31266149870801035
NY_PM,rs_continue,15,30,ALL,OOS,412,0.5509708737864077,6.040655339805825,5.040655339805825
NY_PM,rs_continue,15,30,ALL,Y2025,257,0.5719844357976653,7.696498054474708,6.696498054474708
NY_PM,rs_continue,15,30,ALL,Y2026,155,0.5161290322580645,3.2951612903225804,2.2951612903225804
NY_PM,rs_continue,15,30,HIGH,IS,823,0.5018226002430134,1.132746051032807,0.13274605103280682
NY_PM,rs_continue,15,30,HIGH,Validation,294,0.5136054421768708,1.7933673469387754,0.7933673469387755
NY_PM,rs_continue,15,30,HIGH,OOS,134,0.4925373134328358,-1.960820895522388,-2.9608208955223883
NY_PM,rs_continue,15,30,HIGH,Y2025,89,0.4943820224719101,-4.547752808988764,-5.547752808988764
NY_PM,rs_continue,15,30,HIGH,Y2026,45,0.4888888888888889,3.1555555555555554,2.1555555555555554
NY_PM,rs_continue,15,30,LOW,IS,783,0.49808429118773945,0.17784163473818645,-0.8221583652618135
NY_PM,rs_continue,15,30,LOW,Validation,242,0.5371900826446281,2.184917355371901,1.1849173553719008
NY_PM,rs_continue,15,30,LOW,OOS,126,0.5714285714285714,11.01388888888889,10.01388888888889
NY_PM,rs_continue,15,30,LOW,Y2025,71,0.5915492957746479,11.07394366197183,10.07394366197183
NY_PM,rs_continue,15,30,LOW,Y2026,55,0.5454545454545454,10.936363636363636,9.936363636363636
NY_PM,rs_continue,30,15,ALL,IS,2356,0.5004244482173175,0.2480899830220713,-0.7519100169779287
NY_PM,rs_continue,30,15,ALL,Validation,752,0.4867021276595745,-0.496343085106383,-1.496343085106383
NY_PM,rs_continue,30,15,ALL,OOS,400,0.53,2.0,1.0
NY_PM,rs_continue,30,15,ALL,Y2025,250,0.496,0.305,-0.695
NY_PM,rs_continue,30,15,ALL,Y2026,150,0.5866666666666667,4.825,3.825
NY_PM,rs_continue,30,15,HIGH,IS,803,0.4806973848069738,0.5077833125778332,-0.4922166874221669
NY_PM,rs_continue,30,15,HIGH,Validation,275,0.4690909090909091,-0.36454545454545456,-1.3645454545454545
NY_PM,rs_continue,30,15,HIGH,OOS,134,0.582089552238806,5.100746268656716,4.100746268656716
NY_PM,rs_continue,30,15,HIGH,Y2025,91,0.5494505494505495,2.42032967032967,1.4203296703296704
NY_PM,rs_continue,30,15,HIGH,Y2026,43,0.6511627906976745,10.773255813953488,9.773255813953488
NY_PM,rs_continue,30,15,LOW,IS,771,0.5239948119325551,0.488651102464332,-0.5113488975356679
NY_PM,rs_continue,30,15,LOW,Validation,215,0.4930232558139535,-2.3011627906976746,-3.3011627906976746
NY_PM,rs_continue,30,15,LOW,OOS,130,0.5076923076923077,0.5057692307692307,-0.49423076923076925
NY_PM,rs_continue,30,15,LOW,Y2025,75,0.5066666666666667,0.30333333333333334,-0.6966666666666667
NY_PM,rs_continue,30,15,LOW,Y2026,55,0.509090909090909,0.7818181818181819,-0.21818181818181817
NY_PM,rs_continue,30,30,ALL,IS,2356,0.4762308998302207,-0.02981748726655348,-1.0298174872665535
NY_PM,rs_continue,30,30,ALL,Validation,752,0.4800531914893617,-1.6768617021276595,-2.6768617021276597
NY_PM,rs_continue,30,30,ALL,OOS,400,0.5075,1.271875,0.271875
NY_PM,rs_continue,30,30,ALL,Y2025,250,0.488,-0.54,-1.54
NY_PM,rs_continue,30,30,ALL,Y2026,150,0.54,4.291666666666667,3.2916666666666665
NY_PM,rs_continue,30,30,HIGH,IS,803,0.45579078455790784,-0.26774595267745954,-1.2677459526774595
NY_PM,rs_continue,30,30,HIGH,Validation,275,0.48363636363636364,-1.5327272727272727,-2.5327272727272727
NY_PM,rs_continue,30,30,HIGH,OOS,134,0.5074626865671642,2.1492537313432836,1.1492537313432836
NY_PM,rs_continue,30,30,HIGH,Y2025,91,0.4835164835164835,0.07417582417582418,-0.9258241758241759
NY_PM,rs_continue,30,30,HIGH,Y2026,43,0.5581395348837209,6.540697674418604,5.540697674418604
NY_PM,rs_continue,30,30,LOW,IS,771,0.48508430609597925,0.44260700389105057,-0.5573929961089494
NY_PM,rs_continue,30,30,LOW,Validation,215,0.4046511627906977,-4.061627906976744,-5.061627906976744
NY_PM,rs_continue,30,30,LOW,OOS,130,0.6,7.219230769230769,6.219230769230769
NY_PM,rs_continue,30,30,LOW,Y2025,75,0.64,9.8,8.8
NY_PM,rs_continue,30,30,LOW,Y2026,55,0.5454545454545454,3.7,2.7
NY_PM,rs_continue,60,15,ALL,IS,2331,0.48863148863148864,0.006864006864006864,-0.9931359931359931
NY_PM,rs_continue,60,15,ALL,Validation,747,0.4779116465863454,0.06860776439089693,-0.9313922356091031
NY_PM,rs_continue,60,15,ALL,OOS,397,0.5516372795969773,3.663727959697733,2.663727959697733
NY_PM,rs_continue,60,15,ALL,Y2025,247,0.5748987854251012,2.9908906882591095,1.9908906882591093
NY_PM,rs_continue,60,15,ALL,Y2026,150,0.5133333333333333,4.7716666666666665,3.7716666666666665
NY_PM,rs_continue,60,15,HIGH,IS,794,0.46977329974811083,0.07651133501259445,-0.9234886649874056
NY_PM,rs_continue,60,15,HIGH,Validation,296,0.47635135135135137,-0.3547297297297297,-1.3547297297297298
NY_PM,rs_continue,60,15,HIGH,OOS,142,0.5704225352112676,5.552816901408451,4.552816901408451
NY_PM,rs_continue,60,15,HIGH,Y2025,96,0.5729166666666666,3.0989583333333335,2.0989583333333335
NY_PM,rs_continue,60,15,HIGH,Y2026,46,0.5652173913043478,10.673913043478262,9.673913043478262
NY_PM,rs_continue,60,15,LOW,IS,767,0.5032594524119948,-0.3650586701434159,-1.365058670143416
NY_PM,rs_continue,60,15,LOW,Validation,212,0.4811320754716981,-0.5601415094339622,-1.5601415094339623
NY_PM,rs_continue,60,15,LOW,OOS,137,0.5766423357664233,5.2299270072992705,4.2299270072992705
NY_PM,rs_continue,60,15,LOW,Y2025,78,0.5641025641025641,2.9038461538461537,1.9038461538461537
NY_PM,rs_continue,60,15,LOW,Y2026,59,0.5932203389830508,8.305084745762711,7.305084745762712
NY_PM,rs_continue,60,30,ALL,IS,2331,0.49163449163449163,0.16173316173316174,-0.8382668382668382
NY_PM,rs_continue,60,30,ALL,Validation,747,0.4886211512717537,-1.4846050870147256,-2.4846050870147254
NY_PM,rs_continue,60,30,ALL,OOS,397,0.5491183879093199,3.7197732997481108,2.7197732997481108
NY_PM,rs_continue,60,30,ALL,Y2025,247,0.5465587044534413,4.544534412955466,3.5445344129554655
NY_PM,rs_continue,60,30,ALL,Y2026,150,0.5533333333333333,2.361666666666667,1.3616666666666666
NY_PM,rs_continue,60,30,HIGH,IS,794,0.45843828715365237,0.039987405541561716,-0.9600125944584383
NY_PM,rs_continue,60,30,HIGH,Validation,296,0.49324324324324326,-1.5337837837837838,-2.5337837837837838
NY_PM,rs_continue,60,30,HIGH,OOS,142,0.6056338028169014,10.123239436619718,9.123239436619718
NY_PM,rs_continue,60,30,HIGH,Y2025,96,0.6041666666666666,12.755208333333334,11.755208333333334
NY_PM,rs_continue,60,30,HIGH,Y2026,46,0.6086956521739131,4.630434782608695,3.630434782608696
NY_PM,rs_continue,60,30,LOW,IS,767,0.5084745762711864,0.23044328552803128,-0.7695567144719687
NY_PM,rs_continue,60,30,LOW,Validation,212,0.45754716981132076,-3.707547169811321,-4.7075471698113205
NY_PM,rs_continue,60,30,LOW,OOS,137,0.5547445255474452,2.7372262773722627,1.7372262773722629
NY_PM,rs_continue,60,30,LOW,Y2025,78,0.48717948717948717,-3.2628205128205128,-4.262820512820513
NY_PM,rs_continue,60,30,LOW,Y2026,59,0.6440677966101694,10.669491525423728,9.669491525423728
NY_PM,rs_continue,90,15,ALL,IS,2335,0.4937901498929336,0.03372591006423983,-0.9662740899357601
NY_PM,rs_continue,90,15,ALL,Validation,747,0.5194109772423026,1.2071619812583667,0.2071619812583668
NY_PM,rs_continue,90,15,ALL,OOS,397,0.4534005037783375,-3.269521410579345,-4.269521410579345
NY_PM,rs_continue,90,15,ALL,Y2025,247,0.41700404858299595,-6.480769230769231,-7.480769230769231
NY_PM,rs_continue,90,15,ALL,Y2026,150,0.5133333333333333,2.0183333333333335,1.0183333333333333
NY_PM,rs_continue,90,15,HIGH,IS,794,0.49496221662468515,0.5513224181360201,-0.4486775818639798
NY_PM,rs_continue,90,15,HIGH,Validation,295,0.47796610169491527,1.366949152542373,0.36694915254237287
NY_PM,rs_continue,90,15,HIGH,OOS,142,0.4225352112676056,-6.947183098591549,-7.947183098591549
NY_PM,rs_continue,90,15,HIGH,Y2025,97,0.4020618556701031,-11.783505154639176,-12.783505154639176
NY_PM,rs_continue,90,15,HIGH,Y2026,45,0.4666666666666667,3.477777777777778,2.477777777777778
NY_PM,rs_continue,90,15,LOW,IS,770,0.5207792207792208,0.13506493506493505,-0.8649350649350649
NY_PM,rs_continue,90,15,LOW,Validation,188,0.5425531914893617,1.110372340425532,0.11037234042553191
NY_PM,rs_continue,90,15,LOW,OOS,141,0.524822695035461,2.0141843971631204,1.0141843971631206
NY_PM,rs_continue,90,15,LOW,Y2025,79,0.5063291139240507,3.278481012658228,2.278481012658228
NY_PM,rs_continue,90,15,LOW,Y2026,62,0.5483870967741935,0.4032258064516129,-0.5967741935483871
NY_PM,rs_continue,90,30,ALL,IS,2335,0.484796573875803,0.38768736616702354,-0.6123126338329764
NY_PM,rs_continue,90,30,ALL,Validation,747,0.5020080321285141,-0.2004685408299866,-1.2004685408299867
NY_PM,rs_continue,90,30,ALL,OOS,397,0.4760705289672544,-3.4168765743073046,-4.416876574307305
NY_PM,rs_continue,90,30,ALL,Y2025,247,0.46558704453441296,-4.1103238866396765,-5.1103238866396765
NY_PM,rs_continue,90,30,ALL,Y2026,150,0.49333333333333335,-2.275,-3.275
NY_PM,rs_continue,90,30,HIGH,IS,794,0.4420654911838791,0.4892947103274559,-0.510705289672544
NY_PM,rs_continue,90,30,HIGH,Validation,295,0.5084745762711864,1.6398305084745763,0.6398305084745762
NY_PM,rs_continue,90,30,HIGH,OOS,142,0.43661971830985913,-6.066901408450704,-7.066901408450704
NY_PM,rs_continue,90,30,HIGH,Y2025,97,0.422680412371134,-8.123711340206185,-9.123711340206185
NY_PM,rs_continue,90,30,HIGH,Y2026,45,0.4666666666666667,-1.6333333333333333,-2.6333333333333333
NY_PM,rs_continue,90,30,LOW,IS,770,0.5168831168831168,0.7577922077922078,-0.2422077922077922
NY_PM,rs_continue,90,30,LOW,Validation,188,0.5372340425531915,-0.5970744680851063,-1.5970744680851063
NY_PM,rs_continue,90,30,LOW,OOS,141,0.524822695035461,0.2695035460992908,-0.7304964539007093
NY_PM,rs_continue,90,30,LOW,Y2025,79,0.5443037974683544,5.006329113924051,4.006329113924051
NY_PM,rs_continue,90,30,LOW,Y2026,62,0.5,-5.766129032258065,-6.766129032258065
NY_PM,rs_continue,120,15,ALL,IS,2332,0.48241852487135506,-0.18160377358490565,-1.1816037735849056
NY_PM,rs_continue,120,15,ALL,Validation,747,0.500669344042838,0.2613788487282463,-0.7386211512717537
NY_PM,rs_continue,120,15,ALL,OOS,397,0.5062972292191436,1.1139798488664987,0.11397984886649874
NY_PM,rs_continue,120,15,ALL,Y2025,247,0.5101214574898786,1.508097165991903,0.5080971659919028
NY_PM,rs_continue,120,15,ALL,Y2026,150,0.5,0.465,-0.535
NY_PM,rs_continue,120,15,HIGH,IS,793,0.48045397225725095,0.13556116015132408,-0.8644388398486759
NY_PM,rs_continue,120,15,HIGH,Validation,297,0.47474747474747475,0.03787878787878788,-0.9621212121212122
NY_PM,rs_continue,120,15,HIGH,OOS,137,0.6277372262773723,6.135036496350365,5.135036496350365
NY_PM,rs_continue,120,15,HIGH,Y2025,97,0.6907216494845361,11.177835051546392,10.177835051546392
NY_PM,rs_continue,120,15,HIGH,Y2026,40,0.475,-6.09375,-7.09375
NY_PM,rs_continue,120,15,LOW,IS,769,0.48634590377113135,-0.358257477243173,-1.358257477243173
NY_PM,rs_continue,120,15,LOW,Validation,192,0.4947916666666667,0.53125,-0.46875
NY_PM,rs_continue,120,15,LOW,OOS,145,0.4206896551724138,-2.946551724137931,-3.946551724137931
NY_PM,rs_continue,120,15,LOW,Y2025,80,0.4125,-1.678125,-2.678125
NY_PM,rs_continue,120,15,LOW,Y2026,65,0.4307692307692308,-4.507692307692308,-5.507692307692308
NY_PM,rs_continue,120,30,ALL,IS,2332,0.4892795883361921,0.0038593481989708405,-0.9961406518010292
NY_PM,rs_continue,120,30,ALL,Validation,747,0.5234270414993306,1.8159303882195448,0.8159303882195449
NY_PM,rs_continue,120,30,ALL,OOS,397,0.491183879093199,2.1605793450881614,1.1605793450881612
NY_PM,rs_continue,120,30,ALL,Y2025,247,0.46963562753036436,-0.3168016194331984,-1.3168016194331984
NY_PM,rs_continue,120,30,ALL,Y2026,150,0.5266666666666666,6.24,5.24
NY_PM,rs_continue,120,30,HIGH,IS,793,0.5056746532156369,0.5346784363177806,-0.46532156368221944
NY_PM,rs_continue,120,30,HIGH,Validation,297,0.4882154882154882,0.92003367003367,-0.07996632996632996
NY_PM,rs_continue,120,30,HIGH,OOS,137,0.5182481751824818,2.1551094890510947,1.155109489051095
NY_PM,rs_continue,120,30,HIGH,Y2025,97,0.5154639175257731,5.02319587628866,4.02319587628866
NY_PM,rs_continue,120,30,HIGH,Y2026,40,0.525,-4.8,-5.8
NY_PM,rs_continue,120,30,LOW,IS,769,0.47464239271781533,-0.002925877763328999,-1.002925877763329
NY_PM,rs_continue,120,30,LOW,Validation,192,0.546875,2.1276041666666665,1.1276041666666667
NY_PM,rs_continue,120,30,LOW,OOS,145,0.4896551724137931,0.2413793103448276,-0.7586206896551724
NY_PM,rs_continue,120,30,LOW,Y2025,80,0.5,-0.415625,-1.415625
NY_PM,rs_continue,120,30,LOW,Y2026,65,0.47692307692307695,1.05,0.05
NY_PM,agree_follow,15,15,ALL,IS,1940,0.4963917525773196,0.04652061855670103,-0.953479381443299
NY_PM,agree_follow,15,15,ALL,Validation,669,0.5261584454409567,1.1853512705530642,0.18535127055306427
NY_PM,agree_follow,15,15,ALL,OOS,356,0.45786516853932585,-4.983848314606742,-5.983848314606742
NY_PM,agree_follow,15,15,ALL,Y2025,221,0.4796380090497738,-2.3608597285067874,-3.3608597285067874
NY_PM,agree_follow,15,15,ALL,Y2026,135,0.4222222222222222,-9.277777777777779,-10.277777777777779
NY_PM,agree_follow,15,15,HIGH,IS,746,0.4959785522788204,0.34048257372654156,-0.6595174262734584
NY_PM,agree_follow,15,15,HIGH,Validation,277,0.5342960288808665,1.1696750902527075,0.16967509025270758
NY_PM,agree_follow,15,15,HIGH,OOS,127,0.44881889763779526,-6.301181102362205,-7.301181102362205
NY_PM,agree_follow,15,15,HIGH,Y2025,83,0.4819277108433735,-3.4879518072289155,-4.4879518072289155
NY_PM,agree_follow,15,15,HIGH,Y2026,44,0.38636363636363635,-11.607954545454545,-12.607954545454545
NY_PM,agree_follow,15,15,LOW,IS,563,0.4866785079928952,-0.47912966252220246,-1.4791296625222026
NY_PM,agree_follow,15,15,LOW,Validation,196,0.5714285714285714,3.3660714285714284,2.3660714285714284
NY_PM,agree_follow,15,15,LOW,OOS,95,0.4421052631578947,-6.378947368421053,-7.378947368421053
NY_PM,agree_follow,15,15,LOW,Y2025,53,0.41509433962264153,-9.429245283018869,-10.429245283018869
NY_PM,agree_follow,15,15,LOW,Y2026,42,0.47619047619047616,-2.5297619047619047,-3.5297619047619047
NY_PM,agree_follow,15,30,ALL,IS,1940,0.4865979381443299,0.2748711340206186,-0.7251288659793814
NY_PM,agree_follow,15,30,ALL,Validation,669,0.5037369207772795,0.3374439461883408,-0.6625560538116592
NY_PM,agree_follow,15,30,ALL,OOS,356,0.4691011235955056,-4.175561797752809,-5.175561797752809
NY_PM,agree_follow,15,30,ALL,Y2025,221,0.48868778280542985,-3.409502262443439,-4.409502262443439
NY_PM,agree_follow,15,30,ALL,Y2026,135,0.43703703703703706,-5.42962962962963,-6.42962962962963
NY_PM,agree_follow,15,30,HIGH,IS,746,0.4839142091152815,0.9514075067024129,-0.04859249329758713
NY_PM,agree_follow,15,30,HIGH,Validation,277,0.5234657039711191,1.9232851985559567,0.9232851985559567
NY_PM,agree_follow,15,30,HIGH,OOS,127,0.4566929133858268,-3.940944881889764,-4.940944881889764
NY_PM,agree_follow,15,30,HIGH,Y2025,83,0.4457831325301205,-8.228915662650602,-9.228915662650602
NY_PM,agree_follow,15,30,HIGH,Y2026,44,0.4772727272727273,4.1477272727272725,3.147727272727273
NY_PM,agree_follow,15,30,LOW,IS,563,0.4689165186500888,-0.2135879218472469,-1.213587921847247
NY_PM,agree_follow,15,30,LOW,Validation,196,0.5153061224489796,2.32015306122449,1.3201530612244898
NY_PM,agree_follow,15,30,LOW,OOS,95,0.37894736842105264,-10.239473684210527,-11.239473684210527
NY_PM,agree_follow,15,30,LOW,Y2025,53,0.37735849056603776,-10.24056603773585,-11.24056603773585
NY_PM,agree_follow,15,30,LOW,Y2026,42,0.38095238095238093,-10.238095238095237,-11.238095238095237
NY_PM,agree_follow,30,15,ALL,IS,1936,0.47520661157024796,0.08019111570247933,-0.9198088842975206
NY_PM,agree_follow,30,15,ALL,Validation,643,0.49611197511664074,-0.12052877138413685,-1.1205287713841368
NY_PM,agree_follow,30,15,ALL,OOS,356,0.5028089887640449,0.511938202247191,-0.488061797752809
NY_PM,agree_follow,30,15,ALL,Y2025,219,0.4885844748858447,0.8139269406392694,-0.1860730593607306
NY_PM,agree_follow,30,15,ALL,Y2026,137,0.5255474452554745,0.029197080291970802,-0.9708029197080292
NY_PM,agree_follow,30,15,HIGH,IS,738,0.4715447154471545,0.7381436314363143,-0.26185636856368566
NY_PM,agree_follow,30,15,HIGH,Validation,256,0.5,0.6591796875,-0.3408203125
NY_PM,agree_follow,30,15,HIGH,OOS,126,0.49206349206349204,0.9186507936507936,-0.08134920634920635
NY_PM,agree_follow,30,15,HIGH,Y2025,85,0.4588235294117647,-0.9,-1.9
NY_PM,agree_follow,30,15,HIGH,Y2026,41,0.5609756097560976,4.689024390243903,3.6890243902439024
NY_PM,agree_follow,30,15,LOW,IS,569,0.4850615114235501,-0.08084358523725835,-1.0808435852372584
NY_PM,agree_follow,30,15,LOW,Validation,165,0.4727272727272727,-1.2,-2.2
NY_PM,agree_follow,30,15,LOW,OOS,102,0.5098039215686274,-1.4975490196078431,-2.497549019607843
NY_PM,agree_follow,30,15,LOW,Y2025,55,0.6,4.913636363636364,3.9136363636363636
NY_PM,agree_follow,30,15,LOW,Y2026,47,0.40425531914893614,-9.0,-10.0
NY_PM,agree_follow,30,30,ALL,IS,1936,0.46797520661157027,-0.32476756198347106,-1.3247675619834711
NY_PM,agree_follow,30,30,ALL,Validation,643,0.49922239502332816,-0.9762830482115086,-1.9762830482115086
NY_PM,agree_follow,30,30,ALL,OOS,356,0.47752808988764045,-2.61938202247191,-3.61938202247191
NY_PM,agree_follow,30,30,ALL,Y2025,219,0.4840182648401826,-3.3835616438356166,-4.383561643835616
NY_PM,agree_follow,30,30,ALL,Y2026,137,0.46715328467153283,-1.397810218978102,-2.397810218978102
NY_PM,agree_follow,30,30,HIGH,IS,738,0.44308943089430897,-0.7432249322493225,-1.7432249322493225
NY_PM,agree_follow,30,30,HIGH,Validation,256,0.48046875,-0.818359375,-1.818359375
NY_PM,agree_follow,30,30,HIGH,OOS,126,0.48412698412698413,-3.6944444444444446,-4.694444444444445
NY_PM,agree_follow,30,30,HIGH,Y2025,85,0.47058823529411764,-5.229411764705882,-6.229411764705882
NY_PM,agree_follow,30,30,HIGH,Y2026,41,0.5121951219512195,-0.5121951219512195,-1.5121951219512195
NY_PM,agree_follow,30,30,LOW,IS,569,0.4850615114235501,-0.26054481546572933,-1.2605448154657293
NY_PM,agree_follow,30,30,LOW,Validation,165,0.503030303030303,-0.20303030303030303,-1.2030303030303031
NY_PM,agree_follow,30,30,LOW,OOS,102,0.5098039215686274,-1.0318627450980393,-2.031862745098039
NY_PM,agree_follow,30,30,LOW,Y2025,55,0.5636363636363636,3.6136363636363638,2.6136363636363638
NY_PM,agree_follow,30,30,LOW,Y2026,47,0.44680851063829785,-6.468085106382978,-7.468085106382978
NY_PM,agree_follow,60,15,ALL,IS,1942,0.4799176107106076,0.20790422245108137,-0.7920957775489187
NY_PM,agree_follow,60,15,ALL,Validation,676,0.4881656804733728,0.46893491124260356,-0.5310650887573964
NY_PM,agree_follow,60,15,ALL,OOS,352,0.5710227272727273,4.223721590909091,3.223721590909091
NY_PM,agree_follow,60,15,ALL,Y2025,216,0.5972222222222222,2.5127314814814814,1.5127314814814814
NY_PM,agree_follow,60,15,ALL,Y2026,136,0.5294117647058824,6.9411764705882355,5.9411764705882355
NY_PM,agree_follow,60,15,HIGH,IS,726,0.4559228650137741,0.1518595041322314,-0.8481404958677686
NY_PM,agree_follow,60,15,HIGH,Validation,281,0.4697508896797153,0.6245551601423488,-0.37544483985765126
NY_PM,agree_follow,60,15,HIGH,OOS,132,0.5606060606060606,2.981060606060606,1.981060606060606
NY_PM,agree_follow,60,15,HIGH,Y2025,88,0.5454545454545454,0.26704545454545453,-0.7329545454545454
NY_PM,agree_follow,60,15,HIGH,Y2026,44,0.5909090909090909,8.409090909090908,7.409090909090909
NY_PM,agree_follow,60,15,LOW,IS,574,0.4843205574912892,0.0744773519163763,-0.9255226480836237
NY_PM,agree_follow,60,15,LOW,Validation,182,0.554945054945055,1.8818681318681318,0.8818681318681318
NY_PM,agree_follow,60,15,LOW,OOS,115,0.6173913043478261,6.121739130434783,5.121739130434783
NY_PM,agree_follow,60,15,LOW,Y2025,66,0.6515151515151515,5.753787878787879,4.753787878787879
NY_PM,agree_follow,60,15,LOW,Y2026,49,0.5714285714285714,6.61734693877551,5.61734693877551
NY_PM,agree_follow,60,30,ALL,IS,1942,0.4866117404737384,0.05664263645726056,-0.9433573635427395
NY_PM,agree_follow,60,30,ALL,Validation,676,0.5,-0.7148668639053254,-1.7148668639053255
NY_PM,agree_follow,60,30,ALL,OOS,352,0.5340909090909091,3.7911931818181817,2.7911931818181817
NY_PM,agree_follow,60,30,ALL,Y2025,216,0.5416666666666666,5.34837962962963,4.34837962962963
NY_PM,agree_follow,60,30,ALL,Y2026,136,0.5220588235294118,1.318014705882353,0.3180147058823529
NY_PM,agree_follow,60,30,HIGH,IS,726,0.4793388429752066,0.5389118457300276,-0.46108815426997246
NY_PM,agree_follow,60,30,HIGH,Validation,281,0.5124555160142349,0.1708185053380783,-0.8291814946619217
NY_PM,agree_follow,60,30,HIGH,OOS,132,0.5378787878787878,5.549242424242424,4.549242424242424
NY_PM,agree_follow,60,30,HIGH,Y2025,88,0.5113636363636364,9.278409090909092,8.278409090909092
NY_PM,agree_follow,60,30,HIGH,Y2026,44,0.5909090909090909,-1.9090909090909092,-2.909090909090909
NY_PM,agree_follow,60,30,LOW,IS,574,0.4651567944250871,-0.44860627177700346,-1.4486062717770034
NY_PM,agree_follow,60,30,LOW,Validation,182,0.5,-0.11401098901098901,-1.114010989010989
NY_PM,agree_follow,60,30,LOW,OOS,115,0.5652173913043478,3.623913043478261,2.623913043478261
NY_PM,agree_follow,60,30,LOW,Y2025,66,0.5606060606060606,0.6553030303030303,-0.3446969696969697
NY_PM,agree_follow,60,30,LOW,Y2026,49,0.5714285714285714,7.622448979591836,6.622448979591836
NY_PM,agree_follow,90,15,ALL,IS,1961,0.49056603773584906,-0.2144314125446201,-1.21443141254462
NY_PM,agree_follow,90,15,ALL,Validation,671,0.4918032786885246,0.26751117734724295,-0.732488822652757
NY_PM,agree_follow,90,15,ALL,OOS,360,0.475,0.13472222222222222,-0.8652777777777778
NY_PM,agree_follow,90,15,ALL,Y2025,222,0.45495495495495497,-0.3277027027027027,-1.3277027027027026
NY_PM,agree_follow,90,15,ALL,Y2026,138,0.5072463768115942,0.8786231884057971,-0.1213768115942029
NY_PM,agree_follow,90,15,HIGH,IS,720,0.49722222222222223,0.27534722222222224,-0.7246527777777778
NY_PM,agree_follow,90,15,HIGH,Validation,280,0.46785714285714286,0.009821428571428571,-0.9901785714285715
NY_PM,agree_follow,90,15,HIGH,OOS,136,0.47794117647058826,0.02389705882352941,-0.9761029411764706
NY_PM,agree_follow,90,15,HIGH,Y2025,92,0.45652173913043476,-1.8070652173913044,-2.807065217391304
NY_PM,agree_follow,90,15,HIGH,Y2026,44,0.5227272727272727,3.852272727272727,2.852272727272727
NY_PM,agree_follow,90,15,LOW,IS,587,0.4957410562180579,-0.028960817717206135,-1.028960817717206
NY_PM,agree_follow,90,15,LOW,Validation,154,0.4805194805194805,-0.24512987012987014,-1.24512987012987
NY_PM,agree_follow,90,15,LOW,OOS,121,0.45454545454545453,-1.987603305785124,-2.987603305785124
NY_PM,agree_follow,90,15,LOW,Y2025,66,0.4393939393939394,0.8939393939393939,-0.10606060606060606
NY_PM,agree_follow,90,15,LOW,Y2026,55,0.4727272727272727,-5.445454545454545,-6.445454545454545
