session_date,variant,sl_mode,tp_mode,bias,daily_fvg_state,h7_state,entry_ts,entry_price,sl,tp,tp_used,exit_ts,exit_price,exit_reason,r_mult,pnl_pts,pnl_nq,pnl_mnq,risk_pts,weekday,entry_hour,grid_key
2025-07-17,B,B,3R,1,confirmed,cont_match,2025-07-17 08:39:00-04:00,23113.5,23073.0,23235.0,3R,2025-07-17 09:33:00-04:00,23072.75,SL,-1.0123456790123457,-41.0,-825.0,-87.0,40.5,3,8,B_SLB_TP3R
2025-09-25,B,B,3R,-1,no_fvg,cont_match,2025-09-25 08:34:00-04:00,24591.25,24631.0,24472.0,3R,2025-09-25 09:40:00-04:00,24472.25,TP,2.9874213836477987,118.75,2370.0,232.5,39.75,3,8,B_SLB_TP3R
2025-12-02,B,B,3R,1,confirmed,cont_match,2025-12-02 08:39:00-05:00,25500.5,25482.75,25553.75,3R,2025-12-02 08:50:00-05:00,25482.5,SL,-1.028169014084507,-18.25,-370.0,-41.5,17.75,1,8,B_SLB_TP3R
2025-12-17,B,B,3R,1,confirmed,cont_match,2025-12-17 08:34:00-05:00,25447.25,25394.75,25604.75,3R,2025-12-17 09:34:00-05:00,25394.5,SL,-1.0095238095238095,-53.0,-1065.0,-111.0,52.5,2,8,B_SLB_TP3R
2026-01-14,B,B,3R,-1,confirmed,cont_match,2026-01-14 08:34:00-05:00,25765.5,25805.75,25644.75,3R,2026-01-14 09:42:00-05:00,25645.0,TP,2.987577639751553,120.25,2400.0,235.5,40.25,2,8,B_SLB_TP3R
2026-01-22,B,B,3R,1,untested,cont_match,2026-01-22 08:39:00-05:00,25707.0,25677.5,25795.5,3R,2026-01-22 09:30:00-05:00,25677.25,SL,-1.0169491525423728,-30.0,-605.0,-65.0,29.5,3,8,B_SLB_TP3R
2026-02-05,B,B,3R,-1,no_fvg,cont_match,2026-02-05 08:39:00-05:00,24816.5,24869.5,24657.5,3R,2026-02-05 09:32:00-05:00,24657.75,TP,2.990566037735849,158.5,3165.0,312.0,53.0,3,8,B_SLB_TP3R
2026-03-27,B,B,3R,-1,confirmed,cont_match,2026-03-27 11:24:00-04:00,23518.0,23568.25,23367.25,3R,2026-03-27 11:30:00-04:00,23568.5,SL,-1.0099502487562189,-50.75,-1020.0,-106.5,50.25,4,11,B_SLB_TP3R
2026-08-04,B,B,3R,1,untested,cont_match,2026-08-04 08:34:00-04:00,29213.25,29198.75,29256.75,3R,2026-08-04 08:47:00-04:00,29198.5,SL,-1.0344827586206897,-15.0,-305.0,-35.0,14.5,1,8,B_SLB_TP3R
2026-08-05,B,B,3R,1,untested,cont_match,2026-08-05 08:39:00-04:00,29935.25,29891.0,30068.0,3R,2026-08-05 09:45:00-04:00,30067.75,TP,2.9887005649717513,132.25,2640.0,259.5,44.25,2,8,B_SLB_TP3R
2010-09-13,B,C,liquidity,1,confirmed,cont_match,2010-09-13 09:09:00-04:00,1903.0,1866.75,1906.25,liquidity,2010-09-13 09:30:00-04:00,1906.0,TP,0.07586206896551724,2.75,50.0,0.5,36.25,0,9,B_SLC_TPliquidity
2010-09-20,B,C,liquidity,1,confirmed,cont_match,2010-09-20 08:34:00-04:00,1960.0,1900.5,1963.25,liquidity,2010-09-20 09:51:00-04:00,1963.0,TP,0.046218487394957986,2.75,50.0,0.5,59.5,0,8,B_SLC_TPliquidity
2010-11-15,B,C,liquidity,1,unconfirmed,cont_match,2010-11-15 08:34:00-05:00,2147.75,2132.25,2175.5,liquidity,2010-11-15 10:06:00-05:00,2132.0,SL,-1.032258064516129,-16.0,-325.0,-37.0,15.5,0,8,B_SLC_TPliquidity
2011-02-28,B,C,liquidity,1,confirmed,cont_match,2011-02-28 08:39:00-05:00,2357.0,2303.25,2357.5,liquidity,2011-02-28 09:33:00-05:00,2357.25,TP,0.0,0.0,-5.0,-5.0,53.75,0,8,B_SLC_TPliquidity
2011-06-09,B,C,liquidity,-1,confirmed,cont_match,2011-06-09 08:39:00-04:00,2255.25,2260.25,2254.75,liquidity,2011-06-09 08:40:00-04:00,2255.0,TP,0.0,0.0,-5.0,-5.0,5.0,3,8,B_SLC_TPliquidity
2011-10-17,B,C,liquidity,-1,unconfirmed,cont_match,2011-10-17 09:49:00-04:00,2358.25,2388.75,2324.5,liquidity,2011-10-17 14:32:00-04:00,2324.75,TP,1.0901639344262295,33.25,660.0,61.5,30.5,0,9,B_SLC_TPliquidity
2011-11-21,B,C,liquidity,-1,confirmed,cont_match,2011-11-21 08:44:00-05:00,2229.75,2269.0,2222.25,liquidity,2011-11-21 09:27:00-05:00,2222.5,TP,0.17834394904458598,7.0,135.0,9.0,39.25,0,8,B_SLC_TPliquidity
2011-12-12,B,C,liquidity,-1,confirmed,cont_match,2011-12-12 08:39:00-05:00,2301.75,2341.25,2295.75,liquidity,2011-12-12 09:00:00-05:00,2296.0,TP,0.13924050632911392,5.5,105.0,6.0,39.5,0,8,B_SLC_TPliquidity
2012-01-03,B,C,liquidity,1,confirmed,cont_match,2012-01-03 08:34:00-05:00,2309.5,2258.0,2311.75,liquidity,2012-01-03 08:48:00-05:00,2311.5,TP,0.03398058252427184,1.75,30.0,-1.5,51.5,1,8,B_SLC_TPliquidity
2012-01-09,B,C,liquidity,1,confirmed,cont_match,2012-01-09 08:44:00-05:00,2360.0,2341.75,2360.75,liquidity,2012-01-09 08:46:00-05:00,2360.5,TP,0.0136986301369863,0.25,0.0,-4.5,18.25,0,8,B_SLC_TPliquidity
2012-06-04,B,C,liquidity,1,unconfirmed,cont_match,2012-06-04 08:49:00-04:00,2459.5,2433.5,2476.5,liquidity,2012-06-04 09:34:00-04:00,2476.25,TP,0.6346153846153846,16.5,325.0,28.0,26.0,0,8,B_SLC_TPliquidity
2012-08-22,B,C,liquidity,1,confirmed,cont_match,2012-08-22 08:34:00-04:00,2770.0,2764.25,2771.5,liquidity,2012-08-22 08:35:00-04:00,2771.25,TP,0.17391304347826086,1.0,15.0,-3.0,5.75,2,8,B_SLC_TPliquidity
2012-10-03,B,C,liquidity,1,confirmed,cont_match,2012-10-03 08:49:00-04:00,2799.25,2787.75,2800.75,liquidity,2012-10-03 08:56:00-04:00,2800.5,TP,0.08695652173913043,1.0,15.0,-3.0,11.5,2,8,B_SLC_TPliquidity
2012-12-10,B,C,liquidity,-1,confirmed,cont_match,2012-12-10 08:39:00-05:00,2631.25,2662.25,2629.5,liquidity,2012-12-10 09:27:00-05:00,2629.75,TP,0.04032258064516129,1.25,20.0,-2.5,31.0,0,8,B_SLC_TPliquidity
2012-12-11,B,C,liquidity,1,confirmed,cont_match,2012-12-11 08:34:00-05:00,2661.25,2638.75,2662.0,liquidity,2012-12-11 08:35:00-05:00,2661.75,TP,0.011111111111111112,0.25,0.0,-4.5,22.5,1,8,B_SLC_TPliquidity
2012-12-19,B,C,liquidity,1,confirmed,cont_match,2012-12-19 08:54:00-05:00,2710.5,2665.75,2712.25,liquidity,2012-12-19 09:16:00-05:00,2712.0,TP,0.027932960893854747,1.25,20.0,-2.5,44.75,2,8,B_SLC_TPliquidity
2013-01-15,B,C,liquidity,-1,confirmed,cont_match,2013-01-15 08:44:00-05:00,2720.5,2738.75,2720.25,liquidity,2013-01-15 08:45:00-05:00,2720.5,TP,-0.0136986301369863,-0.25,-10.0,-5.5,18.25,1,8,B_SLC_TPliquidity
2013-04-23,B,C,liquidity,1,confirmed,cont_match,2013-04-23 08:39:00-04:00,2817.25,2784.75,2821.75,liquidity,2013-04-23 09:31:00-04:00,2821.5,TP,0.12307692307692308,4.0,75.0,3.0,32.5,1,8,B_SLC_TPliquidity
2013-06-10,B,C,liquidity,1,confirmed,cont_match,2013-06-10 08:34:00-04:00,2986.75,2976.0,2989.25,liquidity,2013-06-10 08:53:00-04:00,2989.0,TP,0.18604651162790697,2.0,35.0,-1.0,10.75,0,8,B_SLC_TPliquidity
2013-07-29,B,C,liquidity,1,confirmed,cont_match,2013-07-29 08:39:00-04:00,3066.5,3038.25,3067.75,liquidity,2013-07-29 09:32:00-04:00,3067.5,TP,0.02654867256637168,0.75,10.0,-3.5,28.25,0,8,B_SLC_TPliquidity
2013-08-30,B,C,liquidity,1,untested,cont_match,2013-08-30 08:54:00-04:00,3092.75,3066.5,3096.25,liquidity,2013-08-30 09:14:00-04:00,3096.0,TP,0.11428571428571428,3.0,55.0,1.0,26.25,4,8,B_SLC_TPliquidity
2013-09-10,B,C,liquidity,1,confirmed,cont_match,2013-09-10 09:34:00-04:00,3185.0,3146.0,3189.25,liquidity,2013-09-10 11:28:00-04:00,3189.0,TP,0.09615384615384616,3.75,70.0,2.5,39.0,1,9,B_SLC_TPliquidity
2013-09-12,B,C,liquidity,1,confirmed,cont_match,2013-09-12 08:44:00-04:00,3182.75,3173.5,3184.0,liquidity,2013-09-12 09:38:00-04:00,3173.25,SL,-1.054054054054054,-9.75,-200.0,-24.5,9.25,3,8,B_SLC_TPliquidity
2014-03-18,B,C,liquidity,1,untested,cont_match,2014-03-18 08:34:00-04:00,3663.75,3639.75,3667.25,liquidity,2014-03-18 09:37:00-04:00,3667.0,TP,0.125,3.0,55.0,1.0,24.0,1,8,B_SLC_TPliquidity
2014-03-19,B,C,liquidity,1,untested,cont_match,2014-03-19 08:39:00-04:00,3703.0,3687.0,3703.25,liquidity,2014-03-19 08:47:00-04:00,3703.0,TP,-0.015625,-0.25,-10.0,-5.5,16.0,2,8,B_SLC_TPliquidity
2014-04-15,B,C,liquidity,1,confirmed,cont_match,2014-04-15 08:54:00-04:00,3477.0,3434.25,3478.5,liquidity,2014-04-15 08:56:00-04:00,3478.25,TP,0.023391812865497075,1.0,15.0,-3.0,42.75,1,8,B_SLC_TPliquidity
2014-05-01,B,C,liquidity,1,confirmed,cont_match,2014-05-01 08:39:00-04:00,3579.75,3558.0,3581.5,liquidity,2014-05-01 09:37:00-04:00,3581.25,TP,0.05747126436781609,1.25,20.0,-2.5,21.75,3,8,B_SLC_TPliquidity
2014-06-05,B,C,liquidity,1,confirmed,cont_match,2014-06-05 09:09:00-04:00,3749.5,3739.75,3769.0,liquidity_fallback_2R,2014-06-05 10:09:00-04:00,3739.5,SL,-1.0512820512820513,-10.25,-210.0,-25.5,9.75,3,9,B_SLC_TPliquidity
2014-06-23,B,C,liquidity,1,confirmed,cont_match,2014-06-23 08:34:00-04:00,3792.0,3785.75,3792.75,liquidity,2014-06-23 08:52:00-04:00,3792.5,TP,0.04,0.25,0.0,-4.5,6.25,0,8,B_SLC_TPliquidity
2014-07-15,B,C,liquidity,1,untested,cont_match,2014-07-15 09:59:00-04:00,3926.5,3915.5,3927.75,liquidity,2014-07-15 10:00:00-04:00,3927.5,TP,0.06818181818181818,0.75,10.0,-3.5,11.0,1,9,B_SLC_TPliquidity
2014-07-16,B,C,liquidity,1,confirmed,cont_match,2014-07-16 09:44:00-04:00,3935.5,3901.5,3940.0,liquidity,2014-07-16 09:50:00-04:00,3939.75,TP,0.11764705882352941,4.0,75.0,3.0,34.0,2,9,B_SLC_TPliquidity
2014-07-21,B,C,liquidity,1,confirmed,cont_match,2014-07-21 08:44:00-04:00,3926.75,3875.75,3927.5,liquidity,2014-07-21 08:50:00-04:00,3927.25,TP,0.004901960784313725,0.25,0.0,-4.5,51.0,0,8,B_SLC_TPliquidity
2014-08-12,B,C,liquidity,1,confirmed,cont_match,2014-08-12 08:34:00-04:00,3907.5,3893.0,3907.875,liquidity,2014-08-12 08:35:00-04:00,3907.625,TP,-0.008620689655172414,-0.125,-7.5,-5.25,14.5,1,8,B_SLC_TPliquidity
2014-08-14,B,C,liquidity,1,confirmed,cont_match,2014-08-14 08:59:00-04:00,3947.25,3934.5,3948.0,liquidity,2014-08-14 09:00:00-04:00,3947.75,TP,0.0196078431372549,0.25,0.0,-4.5,12.75,3,8,B_SLC_TPliquidity
2014-08-20,B,C,liquidity,1,untested,cont_match,2014-08-20 08:34:00-04:00,4034.0,4020.75,4034.75,liquidity,2014-08-20 09:29:00-04:00,4034.5,TP,0.018867924528301886,0.25,0.0,-4.5,13.25,2,8,B_SLC_TPliquidity
2014-08-25,B,C,liquidity,1,untested,cont_match,2014-08-25 08:39:00-04:00,4071.75,4050.25,4077.5,liquidity,2014-08-25 10:48:00-04:00,4077.25,TP,0.2441860465116279,5.25,100.0,5.5,21.5,0,8,B_SLC_TPliquidity
2014-08-26,B,C,liquidity,1,untested,cont_match,2014-08-26 08:39:00-04:00,4069.25,4061.5,4069.5,liquidity,2014-08-26 08:40:00-04:00,4069.25,TP,-0.03225806451612903,-0.25,-10.0,-5.5,7.75,1,8,B_SLC_TPliquidity
2014-09-16,B,C,liquidity,-1,no_fvg,cont_match,2014-09-16 09:04:00-04:00,4013.75,4028.75,4013.25,liquidity,2014-09-16 09:05:00-04:00,4013.5,TP,0.0,0.0,-5.0,-5.0,15.0,1,9,B_SLC_TPliquidity
2014-11-10,B,C,liquidity,1,confirmed,cont_match,2014-11-10 08:44:00-05:00,4160.75,4143.75,4163.5,liquidity,2014-11-10 10:31:00-05:00,4163.25,TP,0.1323529411764706,2.25,40.0,-0.5,17.0,0,8,B_SLC_TPliquidity
2014-12-16,B,C,liquidity,-1,untested,cont_match,2014-12-16 08:34:00-05:00,4136.25,4176.75,4110.25,liquidity,2014-12-16 10:13:00-05:00,4110.5,TP,0.6296296296296297,25.5,505.0,46.0,40.5,1,8,B_SLC_TPliquidity
2015-01-23,B,C,liquidity,1,confirmed,cont_match,2015-01-23 08:44:00-05:00,4264.25,4257.25,4268.25,liquidity,2015-01-23 09:07:00-05:00,4257.0,SL,-1.0714285714285714,-7.5,-155.0,-20.0,7.0,4,8,B_SLC_TPliquidity
2015-03-23,B,C,liquidity,1,untested,cont_match,2015-03-23 08:54:00-04:00,4444.75,4438.75,4448.25,liquidity,2015-03-23 09:31:00-04:00,4448.0,TP,0.5,3.0,55.0,1.0,6.0,0,8,B_SLC_TPliquidity
2015-05-19,B,C,liquidity,1,confirmed,cont_match,2015-05-19 08:44:00-04:00,4522.0,4482.25,4526.5,liquidity,2015-05-19 15:55:00-04:00,4501.25,FORCE_FLAT,-0.5283018867924528,-21.0,-425.0,-47.0,39.75,1,8,B_SLC_TPliquidity
2015-06-12,B,C,liquidity,-1,no_fvg,cont_match,2015-06-12 09:39:00-04:00,4456.75,4512.5,4449.25,liquidity,2015-06-12 10:35:00-04:00,4449.5,TP,0.12556053811659193,7.0,135.0,9.0,55.75,4,9,B_SLC_TPliquidity
2015-06-18,B,C,liquidity,1,confirmed,cont_match,2015-06-18 08:34:00-04:00,4473.0,4439.75,4474.25,liquidity,2015-06-18 09:29:00-04:00,4474.0,TP,0.022556390977443608,0.75,10.0,-3.5,33.25,3,8,B_SLC_TPliquidity
2015-07-17,B,C,liquidity,1,untested,cont_match,2015-07-17 09:44:00-04:00,4618.25,4568.75,4717.25,liquidity_fallback_2R,2015-07-17 15:55:00-04:00,4651.25,FORCE_FLAT,0.6616161616161617,32.75,650.0,60.5,49.5,4,9,B_SLC_TPliquidity
2015-08-04,B,C,liquidity,-1,confirmed,cont_match,2015-08-04 08:39:00-04:00,4562.0,4594.0,4560.0,liquidity,2015-08-04 09:34:00-04:00,4560.25,TP,0.046875,1.5,25.0,-2.0,32.0,1,8,B_SLC_TPliquidity
2015-08-14,B,C,liquidity,-1,confirmed,cont_match,2015-08-14 08:54:00-04:00,4505.5,4528.75,4502.75,liquidity,2015-08-14 09:31:00-04:00,4503.0,TP,0.0967741935483871,2.25,40.0,-0.5,23.25,4,8,B_SLC_TPliquidity
2015-08-27,B,C,liquidity,1,confirmed,cont_match,2015-08-27 08:34:00-04:00,4263.5,4205.0,4284.25,liquidity,2015-08-27 09:32:00-04:00,4284.0,TP,0.34615384615384615,20.25,400.0,35.5,58.5,3,8,B_SLC_TPliquidity
2015-11-25,B,C,liquidity,1,confirmed,cont_match,2015-11-25 08:44:00-05:00,4680.0,4650.0,4681.0,liquidity,2015-11-25 10:19:00-05:00,4680.75,TP,0.016666666666666666,0.5,5.0,-4.0,30.0,2,8,B_SLC_TPliquidity
2015-12-16,B,C,liquidity,1,confirmed,cont_match,2015-12-16 08:39:00-05:00,4625.75,4594.0,4626.875,liquidity,2015-12-16 08:49:00-05:00,4626.625,TP,0.01968503937007874,0.625,7.5,-3.75,31.75,2,8,B_SLC_TPliquidity
2015-12-29,B,C,liquidity,1,confirmed,cont_match,2015-12-29 08:34:00-05:00,4644.5,4592.25,4749.0,liquidity_fallback_2R,2015-12-29 15:55:00-05:00,4688.75,FORCE_FLAT,0.8421052631578947,44.0,875.0,83.0,52.25,1,8,B_SLC_TPliquidity
2015-12-31,B,C,liquidity,-1,no_fvg,cont_match,2015-12-31 08:39:00-05:00,4633.0,4690.0,4631.25,liquidity,2015-12-31 08:40:00-05:00,4631.5,TP,0.021929824561403508,1.25,20.0,-2.5,57.0,3,8,B_SLC_TPliquidity
2016-04-04,B,C,liquidity,1,confirmed,cont_match,2016-04-04 08:34:00-04:00,4532.25,4518.75,4534.75,liquidity,2016-04-04 09:30:00-04:00,4518.5,SL,-1.037037037037037,-14.0,-285.0,-33.0,13.5,0,8,B_SLC_TPliquidity
2016-04-08,B,C,liquidity,1,confirmed,cont_match,2016-04-08 08:34:00-04:00,4506.75,4458.0,4508.25,liquidity,2016-04-08 09:02:00-04:00,4508.0,TP,0.020512820512820513,1.0,15.0,-3.0,48.75,4,8,B_SLC_TPliquidity
2016-04-18,B,C,liquidity,1,confirmed,cont_match,2016-04-18 08:34:00-04:00,4526.25,4500.75,4528.75,liquidity,2016-04-18 09:39:00-04:00,4528.5,TP,0.0784313725490196,2.0,35.0,-1.0,25.5,0,8,B_SLC_TPliquidity
2016-05-09,B,C,liquidity,1,confirmed,cont_match,2016-05-09 08:44:00-04:00,4336.5,4317.75,4336.75,liquidity,2016-05-09 08:46:00-04:00,4336.5,TP,-0.013333333333333334,-0.25,-10.0,-5.5,18.75,0,8,B_SLC_TPliquidity
2016-06-07,B,C,liquidity,1,confirmed,cont_match,2016-06-07 08:44:00-04:00,4530.25,4508.5,4530.75,liquidity,2016-06-07 08:45:00-04:00,4530.5,TP,0.0,0.0,-5.0,-5.0,21.75,1,8,B_SLC_TPliquidity
2016-06-16,B,C,liquidity,-1,confirmed,cont_match,2016-06-16 08:59:00-04:00,4384.5,4435.75,4384.25,liquidity,2016-06-16 09:00:00-04:00,4384.5,TP,-0.004878048780487805,-0.25,-10.0,-5.5,51.25,3,8,B_SLC_TPliquidity
2016-07-08,B,C,liquidity,1,confirmed,cont_match,2016-07-08 08:34:00-04:00,4468.75,4431.5,4543.25,liquidity_fallback_2R,2016-07-08 15:55:00-04:00,4521.5,FORCE_FLAT,1.4093959731543624,52.5,1045.0,100.0,37.25,4,8,B_SLC_TPliquidity
2016-07-27,B,C,liquidity,1,untested,cont_match,2016-07-27 08:34:00-04:00,4701.25,4686.5,4730.75,liquidity_fallback_2R,2016-07-27 12:00:00-04:00,4686.25,SL,-1.0338983050847457,-15.25,-310.0,-35.5,14.75,2,8,B_SLC_TPliquidity
2016-08-24,B,C,liquidity,1,untested,cont_match,2016-08-24 08:54:00-04:00,4819.75,4805.0,4821.75,liquidity,2016-08-24 11:55:00-04:00,4804.75,SL,-1.0338983050847457,-15.25,-310.0,-35.5,14.75,2,8,B_SLC_TPliquidity
2016-09-02,B,C,liquidity,1,confirmed,cont_match,2016-09-02 08:34:00-04:00,4798.0,4771.5,4798.5,liquidity,2016-09-02 08:35:00-04:00,4798.25,TP,0.0,0.0,-5.0,-5.0,26.5,4,8,B_SLC_TPliquidity
2016-09-16,B,C,liquidity,1,confirmed,cont_match,2016-09-16 08:39:00-04:00,4799.75,4792.75,4803.25,liquidity,2016-09-16 08:43:00-04:00,4803.0,TP,0.42857142857142855,3.0,55.0,1.0,7.0,4,8,B_SLC_TPliquidity
2016-09-28,B,C,liquidity,1,confirmed,cont_match,2016-09-28 08:34:00-04:00,4865.0,4848.5,4867.25,liquidity,2016-09-28 09:11:00-04:00,4867.0,TP,0.10606060606060606,1.75,30.0,-1.5,16.5,2,8,B_SLC_TPliquidity
2016-10-04,B,C,liquidity,1,confirmed,cont_match,2016-10-04 08:39:00-04:00,4869.25,4866.0,4870.0,liquidity,2016-10-04 08:42:00-04:00,4869.75,TP,0.07692307692307693,0.25,0.0,-4.5,3.25,1,8,B_SLC_TPliquidity
2016-10-05,B,C,liquidity,1,confirmed,cont_match,2016-10-05 09:09:00-04:00,4863.5,4849.0,4864.5,liquidity,2016-10-05 09:11:00-04:00,4864.25,TP,0.034482758620689655,0.5,5.0,-4.0,14.5,2,9,B_SLC_TPliquidity
2016-11-29,B,C,liquidity,1,confirmed,cont_match,2016-11-29 08:49:00-05:00,4861.5,4851.5,4862.0,liquidity,2016-11-29 08:50:00-05:00,4861.75,TP,0.0,0.0,-5.0,-5.0,10.0,1,8,B_SLC_TPliquidity
2016-12-06,B,C,liquidity,1,untested,cont_match,2016-12-06 08:39:00-05:00,4792.0,4772.5,4795.75,liquidity,2016-12-06 09:36:00-05:00,4772.25,SL,-1.0256410256410255,-20.0,-405.0,-45.0,19.5,1,8,B_SLC_TPliquidity
2016-12-09,B,C,liquidity,1,untested,cont_match,2016-12-09 08:34:00-05:00,4874.5,4837.5,4948.5,liquidity_fallback_2R,2016-12-09 15:55:00-05:00,4890.25,FORCE_FLAT,0.4189189189189189,15.5,305.0,26.0,37.0,4,8,B_SLC_TPliquidity
2017-02-20,B,C,liquidity,1,confirmed,cont_match,2017-02-20 08:44:00-05:00,5330.75,5307.5,5331.75,liquidity,2017-02-20 09:08:00-05:00,5331.5,TP,0.021505376344086023,0.5,5.0,-4.0,23.25,0,8,B_SLC_TPliquidity
2017-03-15,B,C,liquidity,1,confirmed,cont_match,2017-03-15 08:34:00-04:00,5394.5,5377.0,5394.75,liquidity,2017-03-15 08:35:00-04:00,5394.5,TP,-0.014285714285714285,-0.25,-10.0,-5.5,17.5,2,8,B_SLC_TPliquidity
2017-05-10,B,C,liquidity,1,untested,cont_match,2017-05-10 08:34:00-04:00,5677.25,5663.5,5677.5,liquidity,2017-05-10 08:35:00-04:00,5677.25,TP,-0.01818181818181818,-0.25,-10.0,-5.5,13.75,2,8,B_SLC_TPliquidity
2017-05-11,B,C,liquidity,-1,no_fvg,cont_match,2017-05-11 09:14:00-04:00,5662.25,5677.25,5658.75,liquidity,2017-05-11 09:46:00-04:00,5659.0,TP,0.2,3.0,55.0,1.0,15.0,3,9,B_SLC_TPliquidity
2017-05-16,B,C,liquidity,1,untested,cont_match,2017-05-16 09:49:00-04:00,5714.75,5693.5,5757.25,liquidity_fallback_2R,2017-05-16 15:55:00-04:00,5724.5,FORCE_FLAT,0.4470588235294118,9.5,185.0,14.0,21.25,1,9,B_SLC_TPliquidity
2017-05-24,B,C,liquidity,1,untested,cont_match,2017-05-24 08:34:00-04:00,5721.75,5693.25,5778.75,liquidity_fallback_2R,2017-05-24 15:55:00-04:00,5732.5,FORCE_FLAT,0.3684210526315789,10.5,205.0,16.0,28.5,2,8,B_SLC_TPliquidity
2017-05-30,B,C,liquidity,-1,no_fvg,cont_match,2017-05-30 09:19:00-04:00,5787.25,5797.5,5785.25,liquidity,2017-05-30 09:31:00-04:00,5785.5,TP,0.14634146341463414,1.5,25.0,-2.0,10.25,1,9,B_SLC_TPliquidity
2017-06-20,B,C,liquidity,1,confirmed,cont_match,2017-06-20 08:34:00-04:00,5771.5,5759.25,5772.75,liquidity,2017-06-20 09:21:00-04:00,5772.5,TP,0.061224489795918366,0.75,10.0,-3.5,12.25,1,8,B_SLC_TPliquidity
2017-08-03,B,C,liquidity,1,confirmed,cont_match,2017-08-03 08:49:00-04:00,5918.75,5895.5,5920.0,liquidity,2017-08-03 08:55:00-04:00,5919.75,TP,0.03225806451612903,0.75,10.0,-3.5,23.25,3,8,B_SLC_TPliquidity
2017-08-17,B,C,liquidity,-1,no_fvg,cont_match,2017-08-17 08:54:00-04:00,5896.75,5924.0,5896.5,liquidity,2017-08-17 08:56:00-04:00,5896.75,TP,-0.009174311926605505,-0.25,-10.0,-5.5,27.25,3,8,B_SLC_TPliquidity
2017-09-01,B,C,liquidity,1,untested,cont_match,2017-09-01 08:34:00-04:00,6018.25,5992.0,6070.75,liquidity_fallback_2R,2017-09-01 09:53:00-04:00,5991.75,SL,-1.019047619047619,-26.75,-540.0,-58.5,26.25,4,8,B_SLC_TPliquidity
2017-09-12,B,C,liquidity,1,confirmed,cont_match,2017-09-12 08:59:00-04:00,5998.5,5946.75,5998.75,liquidity,2017-09-12 09:00:00-04:00,5998.5,TP,-0.004830917874396135,-0.25,-10.0,-5.5,51.75,1,8,B_SLC_TPliquidity
2017-09-29,B,C,liquidity,1,confirmed,cont_match,2017-09-29 08:49:00-04:00,5944.5,5933.5,5946.25,liquidity,2017-09-29 09:06:00-04:00,5946.0,TP,0.11363636363636363,1.25,20.0,-2.5,11.0,4,8,B_SLC_TPliquidity
2017-10-05,B,C,liquidity,1,untested,cont_match,2017-10-05 09:34:00-04:00,6036.75,5980.5,6149.25,liquidity_fallback_2R,2017-10-05 15:55:00-04:00,6061.25,FORCE_FLAT,0.4311111111111111,24.25,480.0,43.5,56.25,3,9,B_SLC_TPliquidity
2017-11-03,B,C,liquidity,1,confirmed,cont_match,2017-11-03 08:34:00-04:00,6269.5,6244.25,6271.75,liquidity,2017-11-03 08:36:00-04:00,6271.5,TP,0.06930693069306931,1.75,30.0,-1.5,25.25,4,8,B_SLC_TPliquidity
2017-11-22,B,C,liquidity,1,confirmed,cont_match,2017-11-22 08:54:00-05:00,6385.25,6375.5,6385.75,liquidity,2017-11-22 08:58:00-05:00,6385.5,TP,0.0,0.0,-5.0,-5.0,9.75,2,8,B_SLC_TPliquidity
2018-01-16,B,C,liquidity,1,untested,cont_match,2018-01-16 08:39:00-05:00,6811.75,6775.0,6819.25,liquidity,2018-01-16 09:31:00-05:00,6819.0,TP,0.19047619047619047,7.0,135.0,9.0,36.75,1,8,B_SLC_TPliquidity
2018-01-26,B,C,liquidity,1,confirmed,cont_match,2018-01-26 08:39:00-05:00,6965.75,6924.25,6967.0,liquidity,2018-01-26 08:40:00-05:00,6966.75,TP,0.018072289156626505,0.75,10.0,-3.5,41.5,4,8,B_SLC_TPliquidity
2018-02-05,B,C,liquidity,-1,no_fvg,cont_match,2018-02-05 08:54:00-05:00,6732.5,6763.5,6724.0,liquidity,2018-02-05 09:02:00-05:00,6724.25,TP,0.25806451612903225,8.0,155.0,11.0,31.0,0,8,B_SLC_TPliquidity
2018-09-05,B,C,liquidity,-1,no_fvg,cont_match,2018-09-05 09:14:00-04:00,7617.0,7669.0,7616.25,liquidity,2018-09-05 09:15:00-04:00,7616.5,TP,0.004807692307692308,0.25,0.0,-4.5,52.0,2,9,B_SLC_TPliquidity
2018-09-25,B,C,liquidity,1,confirmed,cont_match,2018-09-25 08:39:00-04:00,7592.25,7564.0,7594.0,liquidity,2018-09-25 09:34:00-04:00,7563.75,SL,-1.0176991150442478,-28.75,-580.0,-62.5,28.25,1,8,B_SLC_TPliquidity
2019-01-29,B,C,liquidity,1,confirmed,cont_match,2019-01-29 08:39:00-05:00,6717.5,6660.5,6718.5,liquidity,2019-01-29 08:41:00-05:00,6718.25,TP,0.008771929824561403,0.5,5.0,-4.0,57.0,1,8,B_SLC_TPliquidity
2019-11-07,B,C,liquidity,1,confirmed,cont_match,2019-11-07 08:54:00-05:00,8238.5,8188.25,8239.75,liquidity,2019-11-07 08:55:00-05:00,8239.5,TP,0.014925373134328358,0.75,10.0,-3.5,50.25,3,8,B_SLC_TPliquidity
