resolver,session,T_offset,outcome,universe,split,n,win,E
sess_open_follow,ASIA,120,SESS_END,ALL,Validation,772,0.4948186528497409,2.540479274611399
sess_open_follow,ASIA,120,SESS_END,ALL,OOS,409,0.5158924205378973,3.490831295843521
sess_open_follow,ASIA,120,SESS_END,HIGH,IS,757,0.4702774108322325,-1.7582562747688244
sess_open_follow,ASIA,120,SESS_END,HIGH,Validation,173,0.4624277456647399,2.5534682080924855
sess_open_follow,ASIA,120,SESS_END,HIGH,OOS,194,0.4845360824742268,-3.9742268041237114
sess_open_follow,ASIA,180,H240,ALL,IS,2007,0.4808171400099651,-0.1732685600398605
sess_open_follow,ASIA,180,H240,ALL,Validation,771,0.46433203631647213,-0.19617380025940337
sess_open_follow,ASIA,180,H240,ALL,OOS,411,0.5352798053527981,2.8527980535279807
sess_open_follow,ASIA,180,H240,HIGH,IS,697,0.49928263988522237,0.9730989956958394
sess_open_follow,ASIA,180,H240,HIGH,Validation,169,0.514792899408284,5.014792899408284
sess_open_follow,ASIA,180,H240,HIGH,OOS,198,0.5656565656565656,4.542929292929293
sess_open_follow,ASIA,180,SESS_END,ALL,IS,2079,0.4843674843674844,0.814935064935065
sess_open_follow,ASIA,180,SESS_END,ALL,Validation,771,0.46303501945525294,-1.105058365758755
sess_open_follow,ASIA,180,SESS_END,ALL,OOS,412,0.5703883495145631,2.904733009708738
sess_open_follow,ASIA,180,SESS_END,HIGH,IS,714,0.46638655462184875,1.3280812324929971
sess_open_follow,ASIA,180,SESS_END,HIGH,Validation,169,0.48520710059171596,5.254437869822485
sess_open_follow,ASIA,180,SESS_END,HIGH,OOS,199,0.5678391959798995,2.96356783919598
vwap_follow,LONDON,30,H240,ALL,IS,2241,0.48772869254796963,0.5618027666220438
vwap_follow,LONDON,30,H240,ALL,Validation,763,0.45871559633027525,-3.977719528178244
vwap_follow,LONDON,30,H240,ALL,OOS,407,0.4864864864864865,-5.657862407862408
vwap_follow,LONDON,30,H240,HIGH,IS,786,0.5,0.4780534351145038
vwap_follow,LONDON,30,H240,HIGH,Validation,318,0.4308176100628931,-8.124213836477987
vwap_follow,LONDON,30,H240,HIGH,OOS,67,0.417910447761194,-25.932835820895523
vwap_follow,LONDON,30,SESS_END,ALL,IS,2242,0.49018733273862625,0.3225914362176628
vwap_follow,LONDON,30,SESS_END,ALL,Validation,763,0.4508519003931848,-5.16480996068152
vwap_follow,LONDON,30,SESS_END,ALL,OOS,407,0.4963144963144963,-1.96990171990172
vwap_follow,LONDON,30,SESS_END,HIGH,IS,786,0.4669211195928753,-0.2748091603053435
vwap_follow,LONDON,30,SESS_END,HIGH,Validation,318,0.4276729559748428,-8.010220125786164
vwap_follow,LONDON,30,SESS_END,HIGH,OOS,67,0.47761194029850745,-14.805970149253731
vwap_follow,LONDON,60,H240,ALL,IS,2264,0.49425795053003535,0.2859982332155477
vwap_follow,LONDON,60,H240,ALL,Validation,759,0.4769433465085639,-0.8649538866930171
vwap_follow,LONDON,60,H240,ALL,OOS,407,0.49385749385749383,-0.2665847665847666
vwap_follow,LONDON,60,H240,HIGH,IS,788,0.49111675126903553,-0.3686548223350254
vwap_follow,LONDON,60,H240,HIGH,Validation,310,0.4483870967741935,-5.832258064516129
vwap_follow,LONDON,60,H240,HIGH,OOS,71,0.5211267605633803,-10.21830985915493
vwap_follow,LONDON,60,SESS_END,ALL,IS,2267,0.4993383325981473,0.6149095721217468
vwap_follow,LONDON,60,SESS_END,ALL,Validation,759,0.4795783926218709,-1.9634387351778657
vwap_follow,LONDON,60,SESS_END,ALL,OOS,407,0.48894348894348894,3.802211302211302
vwap_follow,LONDON,60,SESS_END,HIGH,IS,788,0.4733502538071066,-0.05520304568527919
vwap_follow,LONDON,60,SESS_END,HIGH,Validation,310,0.43870967741935485,-7.805645161290323
vwap_follow,LONDON,60,SESS_END,HIGH,OOS,71,0.5070422535211268,11.971830985915492
vwap_follow,LONDON,90,H240,ALL,IS,2264,0.4708480565371025,-1.2255962897526502
vwap_follow,LONDON,90,H240,ALL,Validation,767,0.4876140808344198,-1.7646675358539765
vwap_follow,LONDON,90,H240,ALL,OOS,411,0.48175182481751827,-4.017031630170316
vwap_follow,LONDON,90,H240,HIGH,IS,792,0.45202020202020204,-1.7758838383838385
vwap_follow,LONDON,90,H240,HIGH,Validation,325,0.4523076923076923,-6.076153846153846
vwap_follow,LONDON,90,H240,HIGH,OOS,89,0.4606741573033708,-3.3707865168539324
vwap_follow,LONDON,90,SESS_END,ALL,IS,2272,0.4788732394366197,-1.7485695422535212
vwap_follow,LONDON,90,SESS_END,ALL,Validation,767,0.4876140808344198,-0.01075619295958279
vwap_follow,LONDON,90,SESS_END,ALL,OOS,411,0.4768856447688564,-4.416058394160584
vwap_follow,LONDON,90,SESS_END,HIGH,IS,794,0.44962216624685136,-1.975125944584383
vwap_follow,LONDON,90,SESS_END,HIGH,Validation,325,0.4707692307692308,-4.256923076923077
vwap_follow,LONDON,90,SESS_END,HIGH,OOS,89,0.5056179775280899,6.058988764044944
vwap_follow,LONDON,120,H240,ALL,IS,2287,0.4674245736773065,-0.9423917796239615
vwap_follow,LONDON,120,H240,ALL,Validation,767,0.5032594524119948,2.1085397653194264
vwap_follow,LONDON,120,H240,ALL,OOS,412,0.45145631067961167,1.4660194174757282
vwap_follow,LONDON,120,H240,HIGH,IS,792,0.4494949494949495,-2.0069444444444446
vwap_follow,LONDON,120,H240,HIGH,Validation,341,0.49853372434017595,0.6957478005865103
vwap_follow,LONDON,120,H240,HIGH,OOS,89,0.4606741573033708,1.0224719101123596
vwap_follow,LONDON,120,SESS_END,ALL,IS,2304,0.4756944444444444,-0.9523654513888888
vwap_follow,LONDON,120,SESS_END,ALL,Validation,767,0.5019556714471969,2.6861147327249024
vwap_follow,LONDON,120,SESS_END,ALL,OOS,412,0.470873786407767,-0.9150485436893204
vwap_follow,LONDON,120,SESS_END,HIGH,IS,795,0.4641509433962264,-1.5248427672955975
vwap_follow,LONDON,120,SESS_END,HIGH,Validation,341,0.5043988269794721,1.3643695014662756
vwap_follow,LONDON,120,SESS_END,HIGH,OOS,89,0.5280898876404494,1.7724719101123596
vwap_follow,NY_PM,30,SESS_END,ALL,IS,2278,0.5171202809482002,1.7497805092186127
vwap_follow,NY_PM,30,SESS_END,ALL,Validation,771,0.49546044098573283,-7.416018158236057
vwap_follow,NY_PM,30,SESS_END,ALL,OOS,410,0.47560975609756095,-2.8121951219512193
vwap_follow,NY_PM,30,SESS_END,HIGH,IS,797,0.5395232120451694,2.0486198243412796
vwap_follow,NY_PM,30,SESS_END,HIGH,Validation,284,0.47183098591549294,-13.272007042253522
vwap_follow,NY_PM,30,SESS_END,HIGH,OOS,138,0.463768115942029,15.63768115942029
vwap_follow,NY_PM,60,SESS_END,ALL,IS,2236,0.5125223613595706,0.7701252236135957
vwap_follow,NY_PM,60,SESS_END,ALL,Validation,742,0.5161725067385444,0.7961590296495957
vwap_follow,NY_PM,60,SESS_END,ALL,OOS,400,0.51,9.65875
vwap_follow,NY_PM,60,SESS_END,HIGH,IS,777,0.5405405405405406,3.2824967824967826
vwap_follow,NY_PM,60,SESS_END,HIGH,Validation,296,0.5337837837837838,1.8488175675675675
vwap_follow,NY_PM,60,SESS_END,HIGH,OOS,143,0.5524475524475524,25.185314685314687
vwap_follow,NY_PM,90,SESS_END,ALL,IS,2261,0.5117204776647502,0.546329057938965
vwap_follow,NY_PM,90,SESS_END,ALL,Validation,739,0.5358592692828146,9.468200270635995
vwap_follow,NY_PM,90,SESS_END,ALL,OOS,394,0.4720812182741117,-1.1288071065989849
vwap_follow,NY_PM,90,SESS_END,HIGH,IS,782,0.530690537084399,0.7931585677749361
vwap_follow,NY_PM,90,SESS_END,HIGH,Validation,294,0.54421768707483,8.818027210884354
vwap_follow,NY_PM,90,SESS_END,HIGH,OOS,141,0.5319148936170213,13.76595744680851
vwap_follow,NY_PM,120,SESS_END,ALL,IS,2275,0.4940659340659341,-0.5835164835164836
vwap_follow,NY_PM,120,SESS_END,ALL,Validation,743,0.5248990578734859,5.319986541049798
vwap_follow,NY_PM,120,SESS_END,ALL,OOS,397,0.4811083123425693,1.269521410579345
vwap_follow,NY_PM,120,SESS_END,HIGH,IS,778,0.4948586118251928,0.2541773778920309
vwap_follow,NY_PM,120,SESS_END,HIGH,Validation,297,0.5454545454545454,5.769360269360269
vwap_follow,NY_PM,120,SESS_END,HIGH,OOS,137,0.46715328467153283,-7.547445255474453
vwap_follow,NY_AM,30,SESS_END,ALL,IS,2354,0.5012744265080714,0.45592608326253187
vwap_follow,NY_AM,30,SESS_END,ALL,Validation,772,0.5233160621761658,6.198186528497409
vwap_follow,NY_AM,30,SESS_END,ALL,OOS,412,0.5048543689320388,-7.209344660194175
vwap_follow,NY_AM,30,SESS_END,HIGH,IS,810,0.4839506172839506,1.6537037037037037
vwap_follow,NY_AM,30,SESS_END,HIGH,Validation,213,0.5070422535211268,2.016431924882629
vwap_follow,NY_AM,30,SESS_END,HIGH,OOS,149,0.5436241610738255,11.592281879194632
vwap_follow,NY_AM,60,SESS_END,ALL,IS,2366,0.5084530853761623,0.20583262890955198
vwap_follow,NY_AM,60,SESS_END,ALL,Validation,774,0.5090439276485789,3.226421188630491
vwap_follow,NY_AM,60,SESS_END,ALL,OOS,412,0.5266990291262136,2.64623786407767
vwap_follow,NY_AM,60,SESS_END,HIGH,IS,806,0.5186104218362283,1.245347394540943
vwap_follow,NY_AM,60,SESS_END,HIGH,Validation,240,0.5,1.1
vwap_follow,NY_AM,60,SESS_END,HIGH,OOS,153,0.5816993464052288,19.031045751633986
vwap_follow,NY_AM,90,SESS_END,ALL,IS,2372,0.5042158516020236,0.5575463743676222
vwap_follow,NY_AM,90,SESS_END,ALL,Validation,773,0.49805950840879687,4.495148771021992
vwap_follow,NY_AM,90,SESS_END,ALL,OOS,410,0.524390243902439,4.78170731707317
vwap_follow,NY_AM,90,SESS_END,HIGH,IS,808,0.49133663366336633,1.1333539603960396
vwap_follow,NY_AM,90,SESS_END,HIGH,Validation,248,0.5201612903225806,5.514112903225806
vwap_follow,NY_AM,90,SESS_END,HIGH,OOS,135,0.562962962962963,12.672222222222222
vwap_follow,ASIA,30,H240,ALL,IS,1789,0.4835103409726104,-0.6004751257685857
vwap_follow,ASIA,30,H240,ALL,Validation,748,0.517379679144385,0.820855614973262
vwap_follow,ASIA,30,H240,ALL,OOS,408,0.5759803921568627,10.777573529411764
vwap_follow,ASIA,30,H240,HIGH,IS,663,0.4781297134238311,-0.721342383107089
vwap_follow,ASIA,30,H240,HIGH,Validation,203,0.49261083743842365,-1.0566502463054188
vwap_follow,ASIA,30,H240,HIGH,OOS,220,0.5545454545454546,17.248863636363637
vwap_follow,ASIA,30,SESS_END,ALL,IS,1885,0.48116710875331564,-0.22944297082228116
vwap_follow,ASIA,30,SESS_END,ALL,Validation,748,0.536096256684492,2.0802139037433154
vwap_follow,ASIA,30,SESS_END,ALL,OOS,409,0.5501222493887531,12.89119804400978
vwap_follow,ASIA,30,SESS_END,HIGH,IS,677,0.4623338257016248,-0.6358936484490398
vwap_follow,ASIA,30,SESS_END,HIGH,Validation,203,0.5615763546798029,4.120689655172414
vwap_follow,ASIA,30,SESS_END,HIGH,OOS,221,0.5520361990950227,19.357466063348415
vwap_follow,ASIA,60,H240,ALL,IS,1732,0.49653579676674364,-0.050663972286374134
vwap_follow,ASIA,60,H240,ALL,Validation,750,0.5053333333333333,-1.5116666666666667
vwap_follow,ASIA,60,H240,ALL,OOS,407,0.5110565110565111,-1.3507371007371007
vwap_follow,ASIA,60,H240,HIGH,IS,611,0.48117839607201307,-0.0797872340425532
vwap_follow,ASIA,60,H240,HIGH,Validation,181,0.5082872928176796,-0.7693370165745856
vwap_follow,ASIA,60,H240,HIGH,OOS,204,0.4852941176470588,-4.259803921568627
vwap_follow,ASIA,60,SESS_END,ALL,IS,1845,0.48184281842818427,-0.775609756097561
vwap_follow,ASIA,60,SESS_END,ALL,Validation,750,0.49733333333333335,-1.688
vwap_follow,ASIA,60,SESS_END,ALL,OOS,408,0.5049019607843137,-1.0287990196078431
vwap_follow,ASIA,60,SESS_END,HIGH,IS,637,0.45054945054945056,-0.9120879120879121
vwap_follow,ASIA,60,SESS_END,HIGH,Validation,181,0.5027624309392266,-1.341160220994475
vwap_follow,ASIA,60,SESS_END,HIGH,OOS,205,0.5024390243902439,0.10609756097560975
vwap_follow,ASIA,90,H240,ALL,IS,1623,0.4904497843499692,-0.5058533579790512
vwap_follow,ASIA,90,H240,ALL,Validation,747,0.4966532797858099,2.6318607764390896
vwap_follow,ASIA,90,H240,ALL,OOS,404,0.5173267326732673,-1.7673267326732673
vwap_follow,ASIA,90,H240,HIGH,IS,570,0.4824561403508772,0.7925438596491228
vwap_follow,ASIA,90,H240,HIGH,Validation,166,0.5481927710843374,9.233433734939759
vwap_follow,ASIA,90,H240,HIGH,OOS,201,0.4975124378109453,-0.5186567164179104
vwap_follow,ASIA,90,SESS_END,ALL,IS,1721,0.48285880302149914,-0.21455549099360838
vwap_follow,ASIA,90,SESS_END,ALL,Validation,747,0.5046854082998661,2.6174698795180724
vwap_follow,ASIA,90,SESS_END,ALL,OOS,405,0.5308641975308642,0.9962962962962963
vwap_follow,ASIA,90,SESS_END,HIGH,IS,587,0.45826235093696766,0.3313458262350937
vwap_follow,ASIA,90,SESS_END,HIGH,Validation,166,0.5421686746987951,11.721385542168674
vwap_follow,ASIA,90,SESS_END,HIGH,OOS,202,0.5297029702970297,6.554455445544554
vwap_follow,ASIA,120,H240,ALL,IS,2029,0.49778215869886644,-0.29546574667323805
vwap_follow,ASIA,120,H240,ALL,Validation,758,0.46437994722955145,-1.153693931398417
vwap_follow,ASIA,120,H240,ALL,OOS,409,0.5256723716381418,3.2426650366748166
vwap_follow,ASIA,120,H240,HIGH,IS,706,0.48158640226628896,-1.5244334277620397
vwap_follow,ASIA,120,H240,HIGH,Validation,172,0.43023255813953487,-0.7819767441860465
vwap_follow,ASIA,120,H240,HIGH,OOS,192,0.5416666666666666,5.434895833333333
vwap_follow,ASIA,120,SESS_END,ALL,IS,2109,0.5045045045045045,0.006756756756756757
vwap_follow,ASIA,120,SESS_END,ALL,Validation,758,0.48548812664907653,-0.41226912928759896
vwap_follow,ASIA,120,SESS_END,ALL,OOS,410,0.5048780487804878,4.746951219512195
vwap_follow,ASIA,120,SESS_END,HIGH,IS,730,0.4958904109589041,-0.6428082191780822
vwap_follow,ASIA,120,SESS_END,HIGH,Validation,172,0.4476744186046512,1.7674418604651163
vwap_follow,ASIA,120,SESS_END,HIGH,OOS,193,0.5181347150259067,8.712435233160623
vwap_follow,ASIA,180,H240,ALL,IS,1966,0.4908443540183113,0.07044760935910478
vwap_follow,ASIA,180,H240,ALL,Validation,767,0.46284224250325945,-0.7764015645371578
vwap_follow,ASIA,180,H240,ALL,OOS,408,0.5073529411764706,-3.8174019607843137
vwap_follow,ASIA,180,H240,HIGH,IS,688,0.5043604651162791,3.4226017441860463
vwap_follow,ASIA,180,H240,HIGH,Validation,167,0.5329341317365269,4.312874251497006
vwap_follow,ASIA,180,H240,HIGH,OOS,198,0.5454545454545454,-2.441919191919192
vwap_follow,ASIA,180,SESS_END,ALL,IS,2034,0.49262536873156343,0.8568092428711898
vwap_follow,ASIA,180,SESS_END,ALL,Validation,767,0.4706649282920469,-0.06681877444589308
vwap_follow,ASIA,180,SESS_END,ALL,OOS,409,0.5281173594132029,-7.390586797066015
vwap_follow,ASIA,180,SESS_END,HIGH,IS,704,0.48295454545454547,3.344460227272727
vwap_follow,ASIA,180,SESS_END,HIGH,Validation,167,0.5269461077844312,7.634730538922156
vwap_follow,ASIA,180,SESS_END,HIGH,OOS,199,0.5376884422110553,-9.375628140703517
mom15_follow,LONDON,30,H240,ALL,IS,2346,0.5059676044330775,1.162617220801364
mom15_follow,LONDON,30,H240,ALL,Validation,770,0.487012987012987,-0.37402597402597404
mom15_follow,LONDON,30,H240,ALL,OOS,408,0.47549019607843135,-2.707107843137255
mom15_follow,LONDON,30,H240,HIGH,IS,809,0.4956736711990111,0.44066749072929545
mom15_follow,LONDON,30,H240,HIGH,Validation,323,0.47678018575851394,-1.3877708978328174
mom15_follow,LONDON,30,H240,HIGH,OOS,67,0.373134328358209,-23.66417910447761
mom15_follow,LONDON,30,SESS_END,ALL,IS,2347,0.48828291435875587,0.44247976139752876
mom15_follow,LONDON,30,SESS_END,ALL,Validation,770,0.4662337662337662,-1.0805194805194804
mom15_follow,LONDON,30,SESS_END,ALL,OOS,408,0.49019607843137253,-0.24080882352941177
mom15_follow,LONDON,30,SESS_END,HIGH,IS,809,0.4573547589616811,-0.923053152039555
mom15_follow,LONDON,30,SESS_END,HIGH,Validation,323,0.4520123839009288,0.9775541795665634
mom15_follow,LONDON,30,SESS_END,HIGH,OOS,67,0.4626865671641791,-20.761194029850746
mom15_follow,LONDON,60,H240,ALL,IS,2319,0.5079775765416128,0.5347132384648555
mom15_follow,LONDON,60,H240,ALL,Validation,767,0.5228161668839635,3.101043024771838
mom15_follow,LONDON,60,H240,ALL,OOS,409,0.5036674816625917,3.349633251833741
mom15_follow,LONDON,60,H240,HIGH,IS,793,0.501891551071879,-0.26544766708701134
mom15_follow,LONDON,60,H240,HIGH,Validation,312,0.49038461538461536,-0.31810897435897434
mom15_follow,LONDON,60,H240,HIGH,OOS,72,0.5694444444444444,11.01388888888889
mom15_follow,LONDON,60,SESS_END,ALL,IS,2324,0.4978485370051635,0.9141566265060241
mom15_follow,LONDON,60,SESS_END,ALL,Validation,767,0.5071707953063885,4.146349413298566
mom15_follow,LONDON,60,SESS_END,ALL,OOS,409,0.4938875305623472,0.6185819070904646
mom15_follow,LONDON,60,SESS_END,HIGH,IS,794,0.4622166246851385,-0.7326826196473551
mom15_follow,LONDON,60,SESS_END,HIGH,Validation,312,0.46794871794871795,-1.6915064102564104
mom15_follow,LONDON,60,SESS_END,HIGH,OOS,72,0.5416666666666666,10.805555555555555
mom15_follow,LONDON,90,H240,ALL,IS,2303,0.46895353886235347,-0.46396005210594876
mom15_follow,LONDON,90,H240,ALL,Validation,772,0.4740932642487047,-4.712435233160622
mom15_follow,LONDON,90,H240,ALL,OOS,412,0.47815533980582525,-3.9235436893203883
mom15_follow,LONDON,90,H240,HIGH,IS,792,0.45202020202020204,-0.14488636363636365
mom15_follow,LONDON,90,H240,HIGH,Validation,330,0.47878787878787876,-1.934090909090909
mom15_follow,LONDON,90,H240,HIGH,OOS,89,0.5617977528089888,2.1235955056179776
mom15_follow,LONDON,90,SESS_END,ALL,IS,2311,0.4725227174383384,-0.6076373864128083
mom15_follow,LONDON,90,SESS_END,ALL,Validation,772,0.48704663212435234,-3.8798575129533677
mom15_follow,LONDON,90,SESS_END,ALL,OOS,412,0.4830097087378641,-2.5782766990291264
mom15_follow,LONDON,90,SESS_END,HIGH,IS,794,0.4508816120906801,-0.6394836272040302
mom15_follow,LONDON,90,SESS_END,HIGH,Validation,330,0.503030303030303,-3.408333333333333
mom15_follow,LONDON,90,SESS_END,HIGH,OOS,89,0.5617977528089888,8.429775280898877
mom15_follow,LONDON,120,H240,ALL,IS,2285,0.49409190371991246,-0.6399343544857768
mom15_follow,LONDON,120,H240,ALL,Validation,763,0.5072083879423329,-0.6448230668414154
mom15_follow,LONDON,120,H240,ALL,OOS,413,0.46731234866828086,-0.324455205811138
mom15_follow,LONDON,120,H240,HIGH,IS,778,0.4974293059125964,0.3647172236503856
mom15_follow,LONDON,120,H240,HIGH,Validation,339,0.5398230088495575,4.483038348082596
mom15_follow,LONDON,120,H240,HIGH,OOS,90,0.4444444444444444,-9.033333333333333
mom15_follow,LONDON,120,SESS_END,ALL,IS,2302,0.499131190269331,-0.33405734144222415
mom15_follow,LONDON,120,SESS_END,ALL,Validation,763,0.5045871559633027,-1.0078636959370904
mom15_follow,LONDON,120,SESS_END,ALL,OOS,413,0.48184019370460046,-0.5920096852300242
mom15_follow,LONDON,120,SESS_END,HIGH,IS,781,0.4980793854033291,0.35563380281690143
mom15_follow,LONDON,120,SESS_END,HIGH,Validation,339,0.5132743362831859,4.198377581120944
mom15_follow,LONDON,120,SESS_END,HIGH,OOS,90,0.5222222222222223,-4.025
mom15_follow,NY_PM,30,SESS_END,ALL,IS,2335,0.5164882226980728,2.1955032119914346
mom15_follow,NY_PM,30,SESS_END,ALL,Validation,772,0.4896373056994819,-4.2467616580310885
mom15_follow,NY_PM,30,SESS_END,ALL,OOS,409,0.4841075794621027,-9.587408312958436
mom15_follow,NY_PM,30,SESS_END,HIGH,IS,803,0.5367372353673724,2.4215442092154422
mom15_follow,NY_PM,30,SESS_END,HIGH,Validation,283,0.5053003533568905,-4.671378091872792
mom15_follow,NY_PM,30,SESS_END,HIGH,OOS,137,0.5109489051094891,-4.175182481751825
mom15_follow,NY_PM,60,SESS_END,ALL,IS,2285,0.5067833698030635,-0.637527352297593
mom15_follow,NY_PM,60,SESS_END,ALL,Validation,752,0.5172872340425532,2.252659574468085
mom15_follow,NY_PM,60,SESS_END,ALL,OOS,399,0.48872180451127817,0.014411027568922305
mom15_follow,NY_PM,60,SESS_END,HIGH,IS,789,0.514575411913815,0.2572877059569075
mom15_follow,NY_PM,60,SESS_END,HIGH,Validation,298,0.5469798657718121,6.777684563758389
mom15_follow,NY_PM,60,SESS_END,HIGH,OOS,143,0.4965034965034965,9.244755244755245
mom15_follow,NY_PM,90,SESS_END,ALL,IS,2291,0.4932343954604976,-0.13978611959842863
mom15_follow,NY_PM,90,SESS_END,ALL,Validation,744,0.5147849462365591,2.637768817204301
mom15_follow,NY_PM,90,SESS_END,ALL,OOS,395,0.5037974683544304,-5.05126582278481
mom15_follow,NY_PM,90,SESS_END,HIGH,IS,781,0.4827144686299616,-1.3569142125480154
mom15_follow,NY_PM,90,SESS_END,HIGH,Validation,294,0.5544217687074829,7.607993197278912
mom15_follow,NY_PM,90,SESS_END,HIGH,OOS,142,0.4859154929577465,-5.63556338028169
mom15_follow,NY_PM,120,SESS_END,ALL,IS,2280,0.4951754385964912,-0.20734649122807017
mom15_follow,NY_PM,120,SESS_END,ALL,Validation,743,0.49663526244952894,3.47678331090175
mom15_follow,NY_PM,120,SESS_END,ALL,OOS,397,0.45843828715365237,-9.967254408060453
mom15_follow,NY_PM,120,SESS_END,HIGH,IS,780,0.491025641025641,0.4532051282051282
mom15_follow,NY_PM,120,SESS_END,HIGH,Validation,295,0.5050847457627119,6.555084745762712
mom15_follow,NY_PM,120,SESS_END,HIGH,OOS,137,0.45255474452554745,-17.51824817518248
mom15_follow,NY_AM,30,SESS_END,ALL,IS,2382,0.5012594458438288,0.23121326616288834
mom15_follow,NY_AM,30,SESS_END,ALL,Validation,773,0.5045278137128072,4.166235446313066
mom15_follow,NY_AM,30,SESS_END,ALL,OOS,411,0.48905109489051096,-1.7001216545012166
mom15_follow,NY_AM,30,SESS_END,HIGH,IS,808,0.4876237623762376,2.2172029702970297
mom15_follow,NY_AM,30,SESS_END,HIGH,Validation,214,0.5046728971962616,-0.3282710280373832
mom15_follow,NY_AM,30,SESS_END,HIGH,OOS,149,0.5033557046979866,1.7835570469798658
mom15_follow,NY_AM,60,SESS_END,ALL,IS,2379,0.5031525851197982,0.19525010508617066
mom15_follow,NY_AM,60,SESS_END,ALL,Validation,771,0.4785992217898833,-1.9442282749675746
mom15_follow,NY_AM,60,SESS_END,ALL,OOS,411,0.49148418491484186,-2.6776155717761556
mom15_follow,NY_AM,60,SESS_END,HIGH,IS,813,0.5129151291512916,0.012607626076260762
mom15_follow,NY_AM,60,SESS_END,HIGH,Validation,239,0.4769874476987448,-3.0010460251046025
mom15_follow,NY_AM,60,SESS_END,HIGH,OOS,153,0.45098039215686275,0.5898692810457516
mom15_follow,NY_AM,90,SESS_END,ALL,IS,2378,0.4852817493692178,0.46457106812447435
mom15_follow,NY_AM,90,SESS_END,ALL,Validation,770,0.4896103896103896,-1.5474025974025973
mom15_follow,NY_AM,90,SESS_END,ALL,OOS,412,0.5218446601941747,2.158980582524272
mom15_follow,NY_AM,90,SESS_END,HIGH,IS,809,0.4783683559950556,0.35599505562422745
mom15_follow,NY_AM,90,SESS_END,HIGH,Validation,248,0.4717741935483871,-1.1723790322580645
mom15_follow,NY_AM,90,SESS_END,HIGH,OOS,135,0.48148148148148145,-4.453703703703703
mom15_follow,ASIA,30,H240,ALL,IS,1911,0.4945054945054945,-0.3468079539508111
mom15_follow,ASIA,30,H240,ALL,Validation,760,0.5236842105263158,2.2911184210526314
mom15_follow,ASIA,30,H240,ALL,OOS,410,0.5024390243902439,3.5908536585365853
mom15_follow,ASIA,30,H240,HIGH,IS,679,0.5066273932253313,-0.6498527245949927
mom15_follow,ASIA,30,H240,HIGH,Validation,204,0.45588235294117646,-1.6654411764705883
mom15_follow,ASIA,30,H240,HIGH,OOS,222,0.5180180180180181,13.298423423423424
mom15_follow,ASIA,30,SESS_END,ALL,IS,2022,0.4846686449060336,-0.8144164193867458
mom15_follow,ASIA,30,SESS_END,ALL,Validation,760,0.5289473684210526,2.1799342105263158
mom15_follow,ASIA,30,SESS_END,ALL,OOS,411,0.5182481751824818,6.0273722627737225
mom15_follow,ASIA,30,SESS_END,HIGH,IS,693,0.4805194805194805,0.015873015873015872
mom15_follow,ASIA,30,SESS_END,HIGH,Validation,204,0.5245098039215687,0.26838235294117646
mom15_follow,ASIA,30,SESS_END,HIGH,OOS,223,0.547085201793722,20.44730941704036
mom15_follow,ASIA,60,H240,ALL,IS,1771,0.48616600790513836,-1.7298136645962734
mom15_follow,ASIA,60,H240,ALL,Validation,758,0.5197889182058048,3.990765171503958
mom15_follow,ASIA,60,H240,ALL,OOS,405,0.5037037037037037,-3.569753086419753
mom15_follow,ASIA,60,H240,HIGH,IS,624,0.483974358974359,-3.4587339743589745
mom15_follow,ASIA,60,H240,HIGH,Validation,181,0.569060773480663,13.46132596685083
mom15_follow,ASIA,60,H240,HIGH,OOS,204,0.4852941176470588,-4.829656862745098
mom15_follow,ASIA,60,SESS_END,ALL,IS,1885,0.4779840848806366,-1.9240053050397878
mom15_follow,ASIA,60,SESS_END,ALL,Validation,758,0.5197889182058048,5.768799472295514
mom15_follow,ASIA,60,SESS_END,ALL,OOS,406,0.5246305418719212,-4.191502463054187
mom15_follow,ASIA,60,SESS_END,HIGH,IS,650,0.46615384615384614,-3.4753846153846153
mom15_follow,ASIA,60,SESS_END,HIGH,Validation,181,0.5966850828729282,15.850828729281767
mom15_follow,ASIA,60,SESS_END,HIGH,OOS,205,0.526829268292683,-3.771951219512195
mom15_follow,ASIA,90,H240,ALL,IS,1641,0.489945155393053,0.1267519804996953
mom15_follow,ASIA,90,H240,ALL,Validation,757,0.4808454425363276,0.4990092470277411
mom15_follow,ASIA,90,H240,ALL,OOS,402,0.4975124378109453,0.24004975124378108
mom15_follow,ASIA,90,H240,HIGH,IS,573,0.4886561954624782,0.24650959860383945
mom15_follow,ASIA,90,H240,HIGH,Validation,169,0.48520710059171596,5.764792899408284
mom15_follow,ASIA,90,H240,HIGH,OOS,197,0.5025380710659898,2.736040609137056
mom15_follow,ASIA,90,SESS_END,ALL,IS,1738,0.5051783659378596,0.4096662830840046
mom15_follow,ASIA,90,SESS_END,ALL,Validation,757,0.4966974900924703,2.629788639365918
mom15_follow,ASIA,90,SESS_END,ALL,OOS,403,0.511166253101737,-1.6941687344913152
mom15_follow,ASIA,90,SESS_END,HIGH,IS,589,0.5110356536502547,0.6727504244482173
mom15_follow,ASIA,90,SESS_END,HIGH,Validation,169,0.514792899408284,11.930473372781066
mom15_follow,ASIA,90,SESS_END,HIGH,OOS,198,0.5353535353535354,1.0858585858585859
mom15_follow,ASIA,120,H240,ALL,IS,2077,0.4872412132883967,-0.0137217140105922
