session,T_offset,horizon,universe,split,n,win,E
LONDON,60,60,ALL_long,OOS,265,0.5169811320754717,-2.0415094339622644
LONDON,60,60,ALL_long,Y2025,200,0.51,-2.14125
LONDON,60,60,ALL_long,Y2026,65,0.5384615384615384,-1.7346153846153847
LONDON,60,120,ALL_lev_fade,IS,563,0.5062166962699822,0.8103907637655418
LONDON,60,120,ALL_lev_fade,Validation,145,0.503448275862069,-0.9827586206896551
LONDON,60,120,ALL_lev_fade,OOS,183,0.4918032786885246,1.1352459016393444
LONDON,60,120,ALL_lev_fade,Y2025,138,0.4420289855072464,-1.4909420289855073
LONDON,60,120,ALL_lev_fade,Y2026,45,0.6444444444444445,9.188888888888888
LONDON,60,120,HIGH_lev_fade,IS,199,0.5226130653266332,0.24246231155778894
LONDON,60,120,HIGH_lev_fade,Validation,61,0.5409836065573771,0.13934426229508196
LONDON,60,120,HIGH_lev_fade,OOS,32,0.34375,-2.5234375
LONDON,60,120,HIGH_lev_fade,Y2025,31,0.3548387096774194,-1.3951612903225807
LONDON,60,120,ALL_am_follow,IS,685,0.5036496350364964,0.37335766423357664
LONDON,60,120,ALL_am_follow,Validation,146,0.5205479452054794,-0.03595890410958904
LONDON,60,120,ALL_am_follow,OOS,156,0.5064102564102564,-0.8141025641025641
LONDON,60,120,ALL_am_follow,Y2025,116,0.4827586206896552,-0.6487068965517241
LONDON,60,120,ALL_am_follow,Y2026,40,0.575,-1.29375
LONDON,60,120,HIGH_am_follow,IS,238,0.4957983193277311,2.5714285714285716
LONDON,60,120,HIGH_am_follow,Validation,57,0.5087719298245614,-2.4166666666666665
LONDON,60,120,HIGH_am_follow,OOS,31,0.5483870967741935,1.9596774193548387
LONDON,60,120,HIGH_am_follow,Y2025,30,0.5666666666666667,3.275
LONDON,60,120,HIGH_long,IS,379,0.49076517150395776,0.7493403693931399
LONDON,60,120,HIGH_long,Validation,89,0.43820224719101125,-1.5758426966292134
LONDON,60,120,HIGH_long,OOS,50,0.58,0.385
LONDON,60,120,HIGH_long,Y2025,49,0.5918367346938775,1.1581632653061225
LONDON,60,120,ALL_long,IS,1091,0.536205316223648,-0.1267186067827681
LONDON,60,120,ALL_long,Validation,216,0.5138888888888888,1.2511574074074074
LONDON,60,120,ALL_long,OOS,265,0.5471698113207547,-0.5669811320754717
LONDON,60,120,ALL_long,Y2025,200,0.535,-1.2
LONDON,60,120,ALL_long,Y2026,65,0.5846153846153846,1.3807692307692307
LONDON,90,30,ALL_lev_fade,IS,563,0.48312611012433393,0.291740674955595
LONDON,90,30,ALL_lev_fade,Validation,145,0.5103448275862069,0.5793103448275863
LONDON,90,30,ALL_lev_fade,OOS,183,0.48633879781420764,-0.5273224043715847
LONDON,90,30,ALL_lev_fade,Y2025,138,0.463768115942029,0.07789855072463768
LONDON,90,30,ALL_lev_fade,Y2026,45,0.5555555555555556,-2.3833333333333333
LONDON,90,30,HIGH_lev_fade,IS,202,0.48514851485148514,0.19306930693069307
LONDON,90,30,HIGH_lev_fade,Validation,68,0.5588235294117647,4.709558823529412
LONDON,90,30,HIGH_lev_fade,OOS,42,0.40476190476190477,-7.196428571428571
LONDON,90,30,HIGH_lev_fade,Y2025,33,0.42424242424242425,-7.257575757575758
LONDON,90,30,ALL_am_follow,IS,684,0.49707602339181284,0.01425438596491228
LONDON,90,30,ALL_am_follow,Validation,146,0.4520547945205479,-0.6712328767123288
LONDON,90,30,ALL_am_follow,OOS,156,0.5512820512820513,2.2724358974358974
LONDON,90,30,ALL_am_follow,Y2025,116,0.5689655172413793,2.75
LONDON,90,30,ALL_am_follow,Y2026,40,0.5,0.8875
LONDON,90,30,HIGH_am_follow,IS,238,0.4789915966386555,0.30567226890756305
LONDON,90,30,HIGH_am_follow,Validation,66,0.42424242424242425,-0.7727272727272727
LONDON,90,30,HIGH_am_follow,OOS,38,0.42105263157894735,-7.631578947368421
LONDON,90,30,HIGH_am_follow,Y2025,32,0.4375,-5.7109375
LONDON,90,30,HIGH_long,IS,383,0.4856396866840731,-0.35574412532637073
LONDON,90,30,HIGH_long,Validation,97,0.4536082474226804,-1.0670103092783505
LONDON,90,30,HIGH_long,OOS,62,0.5,3.3588709677419355
