market,pattern,side,signal_time,year,entry,exit,gross_pts,net_pts,split
NQ,inside_breakout,short,2023-10-06 12:14:00-04:00,2023,15041.0,15075.25,-34.25,-35.25,Validation
NQ,pin_bar,long,2023-10-06 12:59:00-04:00,2023,15048.0,15096.0,48.0,47.0,Validation
NQ,inside_fakeout,short,2023-10-06 13:34:00-04:00,2023,15097.25,15123.75,-26.5,-27.5,Validation
NQ,inside_breakout,long,2023-10-06 14:39:00-04:00,2023,15135.75,15157.5,21.75,20.75,Validation
NQ,inside_breakout,short,2023-10-09 10:04:00-04:00,2023,14993.75,15000.75,-7.0,-8.0,Validation
NQ,inside_fakeout,short,2023-10-09 10:04:00-04:00,2023,14993.75,15000.75,-7.0,-8.0,Validation
NQ,inside_fakeout,long,2023-10-09 10:04:00-04:00,2023,14993.75,15000.75,7.0,6.0,Validation
NQ,engulfing,short,2023-10-09 10:29:00-04:00,2023,15033.5,15031.25,2.25,1.25,Validation
NQ,engulfing,long,2023-10-09 11:04:00-04:00,2023,15000.5,15046.5,46.0,45.0,Validation
NQ,pin_bar,short,2023-10-09 12:04:00-04:00,2023,15046.75,15068.5,-21.75,-22.75,Validation
NQ,inside_breakout,long,2023-10-09 12:19:00-04:00,2023,15074.25,15078.75,4.5,3.5,Validation
NQ,three_bar_reversal,short,2023-10-09 12:29:00-04:00,2023,15065.75,15103.75,-38.0,-39.0,Validation
NQ,three_bar_reversal,long,2023-10-09 13:04:00-04:00,2023,15068.5,15188.25,119.75,118.75,Validation
NQ,inside_fakeout,long,2023-10-10 10:14:00-04:00,2023,15264.0,15335.0,71.0,70.0,Validation
NQ,pin_bar,short,2023-10-10 10:39:00-04:00,2023,15307.5,15361.75,-54.25,-55.25,Validation
NQ,engulfing,long,2023-10-10 10:54:00-04:00,2023,15316.75,15376.25,59.5,58.5,Validation
NQ,three_bar_reversal,long,2023-10-10 11:34:00-04:00,2023,15366.25,15365.25,-1.0,-2.0,Validation
NQ,inside_breakout,long,2023-10-10 11:44:00-04:00,2023,15375.0,15364.25,-10.75,-11.75,Validation
NQ,inside_fakeout,short,2023-10-10 11:54:00-04:00,2023,15376.5,15369.0,7.5,6.5,Validation
NQ,inside_breakout,short,2023-10-10 12:24:00-04:00,2023,15362.25,15279.5,82.75,81.75,Validation
NQ,three_bar_reversal,short,2023-10-10 12:24:00-04:00,2023,15362.25,15279.5,82.75,81.75,Validation
NQ,pin_bar,long,2023-10-10 12:44:00-04:00,2023,15364.0,15299.5,-64.5,-65.5,Validation
NQ,engulfing,short,2023-10-10 13:34:00-04:00,2023,15280.5,15288.75,-8.25,-9.25,Validation
NQ,engulfing,short,2023-10-11 09:54:00-04:00,2023,15335.0,15356.5,-21.5,-22.5,Validation
NQ,inside_breakout,short,2023-10-11 10:04:00-04:00,2023,15310.5,15359.5,-49.0,-50.0,Validation
NQ,inside_fakeout,long,2023-10-11 10:04:00-04:00,2023,15310.5,15359.5,49.0,48.0,Validation
NQ,engulfing,long,2023-10-11 10:34:00-04:00,2023,15328.75,15320.25,-8.5,-9.5,Validation
NQ,three_bar_reversal,long,2023-10-11 10:54:00-04:00,2023,15356.75,15317.5,-39.25,-40.25,Validation
NQ,inside_fakeout,short,2023-10-11 11:04:00-04:00,2023,15359.25,15305.25,54.0,53.0,Validation
NQ,three_bar_reversal,short,2023-10-11 13:19:00-04:00,2023,15270.25,15290.75,-20.5,-21.5,Validation
NQ,engulfing,long,2023-10-12 09:59:00-04:00,2023,15385.75,15429.25,43.5,42.5,Validation
NQ,engulfing,short,2023-10-12 10:29:00-04:00,2023,15418.5,15418.25,0.25,-0.75,Validation
NQ,inside_fakeout,short,2023-10-12 10:29:00-04:00,2023,15418.5,15418.25,0.25,-0.75,Validation
NQ,inside_fakeout,long,2023-10-12 10:29:00-04:00,2023,15418.5,15418.25,-0.25,-1.25,Validation
NQ,inside_breakout,long,2023-10-12 11:14:00-04:00,2023,15447.75,15432.0,-15.75,-16.75,Validation
NQ,three_bar_reversal,short,2023-10-12 11:24:00-04:00,2023,15438.5,15459.0,-20.5,-21.5,Validation
NQ,pin_bar,long,2023-10-12 11:34:00-04:00,2023,15421.0,15449.5,28.5,27.5,Validation
NQ,three_bar_reversal,long,2023-10-12 14:24:00-04:00,2023,15257.5,15302.0,44.5,43.5,Validation
NQ,engulfing,long,2023-10-13 09:49:00-04:00,2023,15343.5,15253.25,-90.25,-91.25,Validation
NQ,pin_bar,long,2023-10-13 10:09:00-04:00,2023,15315.25,15196.0,-119.25,-120.25,Validation
NQ,engulfing,short,2023-10-13 10:14:00-04:00,2023,15289.0,15196.0,93.0,92.0,Validation
NQ,inside_fakeout,long,2023-10-13 10:34:00-04:00,2023,15294.5,15164.0,-130.5,-131.5,Validation
NQ,three_bar_reversal,long,2023-10-13 13:44:00-04:00,2023,15119.0,15110.25,-8.75,-9.75,Validation
NQ,inside_fakeout,short,2023-10-13 13:54:00-04:00,2023,15118.75,15127.5,-8.75,-9.75,Validation
NQ,inside_breakout,long,2023-10-16 09:59:00-04:00,2023,15227.25,15308.0,80.75,79.75,Validation
NQ,pin_bar,short,2023-10-16 10:39:00-04:00,2023,15304.0,15281.0,23.0,22.0,Validation
NQ,inside_fakeout,long,2023-10-16 10:44:00-04:00,2023,15307.75,15278.75,-29.0,-30.0,Validation
NQ,inside_fakeout,short,2023-10-16 11:04:00-04:00,2023,15298.25,15265.25,33.0,32.0,Validation
NQ,inside_breakout,short,2023-10-16 11:19:00-04:00,2023,15283.25,15271.5,11.75,10.75,Validation
NQ,engulfing,short,2023-10-16 11:39:00-04:00,2023,15281.5,15274.5,7.0,6.0,Validation
NQ,three_bar_reversal,short,2023-10-16 11:39:00-04:00,2023,15281.5,15274.5,7.0,6.0,Validation
NQ,engulfing,long,2023-10-16 11:49:00-04:00,2023,15286.75,15275.5,-11.25,-12.25,Validation
NQ,three_bar_reversal,long,2023-10-16 12:09:00-04:00,2023,15281.0,15312.0,31.0,30.0,Validation
NQ,pin_bar,long,2023-10-16 12:44:00-04:00,2023,15276.25,15300.5,24.25,23.25,Validation
NQ,inside_fakeout,short,2023-10-17 10:04:00-04:00,2023,15085.5,15201.5,-116.0,-117.0,Validation
NQ,engulfing,long,2023-10-17 10:34:00-04:00,2023,15203.5,15258.75,55.25,54.25,Validation
NQ,inside_fakeout,long,2023-10-17 10:49:00-04:00,2023,15218.25,15281.25,63.0,62.0,Validation
NQ,engulfing,short,2023-10-17 10:54:00-04:00,2023,15197.25,15264.5,-67.25,-68.25,Validation
NQ,inside_breakout,long,2023-10-17 11:34:00-04:00,2023,15258.75,15295.25,36.5,35.5,Validation
NQ,pin_bar,short,2023-10-17 11:39:00-04:00,2023,15256.25,15294.25,-38.0,-39.0,Validation
NQ,inside_breakout,short,2023-10-17 12:49:00-04:00,2023,15284.75,15241.5,43.25,42.25,Validation
NQ,pin_bar,long,2023-10-17 13:09:00-04:00,2023,15273.25,15216.25,-57.0,-58.0,Validation
NQ,three_bar_reversal,long,2023-10-17 14:09:00-04:00,2023,15216.75,15206.25,-10.5,-11.5,Validation
NQ,inside_fakeout,short,2023-10-18 09:59:00-04:00,2023,15164.5,15100.75,63.75,62.75,Validation
NQ,engulfing,short,2023-10-18 10:04:00-04:00,2023,15149.75,15124.0,25.75,24.75,Validation
NQ,three_bar_reversal,short,2023-10-18 10:04:00-04:00,2023,15149.75,15124.0,25.75,24.75,Validation
NQ,pin_bar,long,2023-10-18 10:14:00-04:00,2023,15159.5,15113.75,-45.75,-46.75,Validation
NQ,inside_breakout,long,2023-10-18 10:19:00-04:00,2023,15200.25,15135.25,-65.0,-66.0,Validation
NQ,pin_bar,short,2023-10-18 11:29:00-04:00,2023,15130.0,15112.25,17.75,16.75,Validation
NQ,inside_breakout,short,2023-10-18 12:39:00-04:00,2023,15095.5,15075.25,20.25,19.25,Validation
NQ,inside_fakeout,long,2023-10-18 12:39:00-04:00,2023,15095.5,15075.25,-20.25,-21.25,Validation
NQ,inside_breakout,long,2023-10-19 09:54:00-04:00,2023,15060.75,15020.5,-40.25,-41.25,Validation
NQ,inside_fakeout,long,2023-10-19 10:24:00-04:00,2023,15058.0,14987.25,-70.75,-71.75,Validation
NQ,engulfing,short,2023-10-19 10:49:00-04:00,2023,15031.0,15059.0,-28.0,-29.0,Validation
NQ,pin_bar,long,2023-10-19 11:24:00-04:00,2023,14987.25,15115.0,127.75,126.75,Validation
NQ,inside_breakout,short,2023-10-19 11:59:00-04:00,2023,15037.5,15055.75,-18.25,-19.25,Validation
NQ,three_bar_reversal,long,2023-10-19 12:04:00-04:00,2023,15082.5,15071.0,-11.5,-12.5,Validation
NQ,pin_bar,short,2023-10-19 12:14:00-04:00,2023,15043.5,15094.5,-51.0,-52.0,Validation
NQ,three_bar_reversal,short,2023-10-19 12:29:00-04:00,2023,15037.0,15064.75,-27.75,-28.75,Validation
NQ,engulfing,long,2023-10-19 13:04:00-04:00,2023,15071.5,14993.0,-78.5,-79.5,Validation
NQ,inside_fakeout,long,2023-10-20 10:04:00-04:00,2023,14842.25,14702.25,-140.0,-141.0,Validation
NQ,engulfing,short,2023-10-20 10:24:00-04:00,2023,14780.5,14677.75,102.75,101.75,Validation
NQ,pin_bar,long,2023-10-20 10:34:00-04:00,2023,14770.5,14672.25,-98.25,-99.25,Validation
NQ,engulfing,long,2023-10-20 11:39:00-04:00,2023,14685.25,14731.5,46.25,45.25,Validation
NQ,three_bar_reversal,long,2023-10-20 11:39:00-04:00,2023,14685.25,14731.5,46.25,45.25,Validation
NQ,pin_bar,short,2023-10-20 11:44:00-04:00,2023,14683.25,14721.25,-38.0,-39.0,Validation
NQ,three_bar_reversal,short,2023-10-20 12:29:00-04:00,2023,14706.5,14776.0,-69.5,-70.5,Validation
NQ,inside_breakout,long,2023-10-20 13:19:00-04:00,2023,14796.25,14713.75,-82.5,-83.5,Validation
NQ,three_bar_reversal,long,2023-10-23 09:49:00-04:00,2023,14600.0,14675.0,75.0,74.0,Validation
NQ,engulfing,short,2023-10-23 10:09:00-04:00,2023,14630.75,14699.5,-68.75,-69.75,Validation
NQ,inside_fakeout,short,2023-10-23 10:09:00-04:00,2023,14630.75,14699.5,-68.75,-69.75,Validation
NQ,inside_breakout,long,2023-10-23 10:59:00-04:00,2023,14701.0,14758.5,57.5,56.5,Validation
NQ,engulfing,long,2023-10-23 10:59:00-04:00,2023,14701.0,14758.5,57.5,56.5,Validation
NQ,three_bar_reversal,short,2023-10-23 12:34:00-04:00,2023,14772.75,14800.25,-27.5,-28.5,Validation
NQ,inside_breakout,short,2023-10-23 13:14:00-04:00,2023,14815.0,14799.25,15.75,14.75,Validation
NQ,inside_fakeout,long,2023-10-23 13:14:00-04:00,2023,14815.0,14799.25,-15.75,-16.75,Validation
NQ,pin_bar,long,2023-10-23 14:04:00-04:00,2023,14805.25,14796.5,-8.75,-9.75,Validation
NQ,three_bar_reversal,short,2023-10-24 09:49:00-04:00,2023,14773.25,14871.0,-97.75,-98.75,Validation
NQ,three_bar_reversal,long,2023-10-24 10:24:00-04:00,2023,14832.25,14810.75,-21.5,-22.5,Validation
NQ,engulfing,long,2023-10-24 10:39:00-04:00,2023,14865.25,14785.75,-79.5,-80.5,Validation
NQ,inside_breakout,long,2023-10-24 10:49:00-04:00,2023,14871.5,14803.5,-68.0,-69.0,Validation
NQ,engulfing,short,2023-10-24 10:54:00-04:00,2023,14838.25,14813.75,24.5,23.5,Validation
NQ,inside_fakeout,long,2023-10-24 11:34:00-04:00,2023,14801.75,14737.5,-64.25,-65.25,Validation
NQ,pin_bar,short,2023-10-24 13:34:00-04:00,2023,14769.25,14819.5,-50.25,-51.25,Validation
NQ,engulfing,short,2023-10-25 10:14:00-04:00,2023,14615.0,14667.75,-52.75,-53.75,Validation
NQ,inside_fakeout,long,2023-10-25 10:14:00-04:00,2023,14615.0,14667.75,52.75,51.75,Validation
NQ,inside_fakeout,short,2023-10-25 10:24:00-04:00,2023,14628.25,14620.25,8.0,7.0,Validation
NQ,three_bar_reversal,short,2023-10-25 10:29:00-04:00,2023,14612.0,14637.25,-25.25,-26.25,Validation
NQ,engulfing,long,2023-10-25 10:49:00-04:00,2023,14665.0,14600.25,-64.75,-65.75,Validation
NQ,three_bar_reversal,long,2023-10-25 11:04:00-04:00,2023,14663.5,14576.5,-87.0,-88.0,Validation
NQ,pin_bar,short,2023-10-25 11:09:00-04:00,2023,14658.5,14572.25,86.25,85.25,Validation
NQ,inside_breakout,short,2023-10-25 11:54:00-04:00,2023,14590.75,14550.0,40.75,39.75,Validation
NQ,pin_bar,long,2023-10-25 12:54:00-04:00,2023,14550.25,14464.5,-85.75,-86.75,Validation
NQ,inside_breakout,long,2023-10-25 14:14:00-04:00,2023,14501.0,14454.25,-46.75,-47.75,Validation
NQ,inside_breakout,short,2023-10-26 09:49:00-04:00,2023,14363.25,14365.25,-2.0,-3.0,Validation
NQ,engulfing,short,2023-10-26 09:49:00-04:00,2023,14363.25,14365.25,-2.0,-3.0,Validation
NQ,inside_fakeout,long,2023-10-26 09:49:00-04:00,2023,14363.25,14365.25,2.0,1.0,Validation
NQ,engulfing,long,2023-10-26 10:29:00-04:00,2023,14318.0,14257.5,-60.5,-61.5,Validation
NQ,three_bar_reversal,long,2023-10-26 10:29:00-04:00,2023,14318.0,14257.5,-60.5,-61.5,Validation
NQ,three_bar_reversal,short,2023-10-26 10:59:00-04:00,2023,14353.0,14267.0,86.0,85.0,Validation
NQ,inside_fakeout,short,2023-10-26 11:54:00-04:00,2023,14262.5,14155.0,107.5,106.5,Validation
NQ,engulfing,short,2023-10-27 09:49:00-04:00,2023,14297.0,14303.0,-6.0,-7.0,Validation
NQ,engulfing,long,2023-10-27 09:59:00-04:00,2023,14327.5,14336.75,9.25,8.25,Validation
NQ,inside_fakeout,long,2023-10-27 09:59:00-04:00,2023,14327.5,14336.75,9.25,8.25,Validation
NQ,three_bar_reversal,long,2023-10-27 09:59:00-04:00,2023,14327.5,14336.75,9.25,8.25,Validation
NQ,inside_breakout,short,2023-10-27 11:34:00-04:00,2023,14355.0,14338.25,16.75,15.75,Validation
NQ,pin_bar,long,2023-10-27 12:34:00-04:00,2023,14337.25,14261.5,-75.75,-76.75,Validation
NQ,inside_fakeout,short,2023-10-27 12:39:00-04:00,2023,14351.75,14250.5,101.25,100.25,Validation
NQ,three_bar_reversal,short,2023-10-27 12:44:00-04:00,2023,14329.5,14265.25,64.25,63.25,Validation
NQ,inside_breakout,long,2023-10-27 14:34:00-04:00,2023,14248.0,14236.5,-11.5,-12.5,Validation
NQ,pin_bar,short,2023-10-30 09:54:00-04:00,2023,14456.5,14361.5,95.0,94.0,Validation
NQ,engulfing,long,2023-10-30 10:49:00-04:00,2023,14334.5,14361.25,26.75,25.75,Validation
NQ,inside_breakout,long,2023-10-30 11:04:00-04:00,2023,14381.25,14391.75,10.5,9.5,Validation
NQ,engulfing,short,2023-10-30 11:14:00-04:00,2023,14360.75,14387.0,-26.25,-27.25,Validation
NQ,three_bar_reversal,short,2023-10-30 11:14:00-04:00,2023,14360.75,14387.0,-26.25,-27.25,Validation
NQ,three_bar_reversal,long,2023-10-30 13:44:00-04:00,2023,14400.25,14438.75,38.5,37.5,Validation
NQ,inside_breakout,short,2023-10-30 14:19:00-04:00,2023,14408.75,14448.5,-39.75,-40.75,Validation
NQ,inside_fakeout,long,2023-10-30 14:19:00-04:00,2023,14408.75,14448.5,39.75,38.75,Validation
NQ,inside_fakeout,short,2023-10-30 14:34:00-04:00,2023,14419.75,14446.5,-26.75,-27.75,Validation
NQ,engulfing,short,2023-10-31 10:04:00-04:00,2023,14331.0,14416.5,-85.5,-86.5,Validation
NQ,engulfing,long,2023-10-31 10:44:00-04:00,2023,14409.0,14381.5,-27.5,-28.5,Validation
NQ,three_bar_reversal,long,2023-10-31 10:44:00-04:00,2023,14409.0,14381.5,-27.5,-28.5,Validation
NQ,pin_bar,short,2023-10-31 11:04:00-04:00,2023,14416.0,14394.75,21.25,20.25,Validation
NQ,inside_breakout,long,2023-10-31 13:54:00-04:00,2023,14476.75,14473.25,-3.5,-4.5,Validation
NQ,engulfing,short,2023-11-01 10:34:00-04:00,2023,14629.0,14584.0,45.0,44.0,Validation
NQ,engulfing,long,2023-11-01 10:39:00-04:00,2023,14636.5,14586.75,-49.75,-50.75,Validation
NQ,three_bar_reversal,short,2023-11-01 10:49:00-04:00,2023,14623.5,14597.5,26.0,25.0,Validation
NQ,inside_fakeout,long,2023-11-01 11:34:00-04:00,2023,14584.25,14602.0,17.75,16.75,Validation
NQ,inside_breakout,long,2023-11-01 11:44:00-04:00,2023,14598.75,14575.25,-23.5,-24.5,Validation
NQ,pin_bar,short,2023-11-01 11:49:00-04:00,2023,14597.5,14581.25,16.25,15.25,Validation
NQ,pin_bar,long,2023-11-01 12:29:00-04:00,2023,14596.0,14598.0,2.0,1.0,Validation
NQ,inside_breakout,short,2023-11-01 14:14:00-04:00,2023,14585.5,14691.75,-106.25,-107.25,Validation
NQ,inside_fakeout,short,2023-11-01 14:54:00-04:00,2023,14611.0,14747.5,-136.5,-137.5,Validation
NQ,engulfing,long,2023-11-02 10:19:00-04:00,2023,14896.25,14954.75,58.5,57.5,Validation
NQ,three_bar_reversal,long,2023-11-02 10:19:00-04:00,2023,14896.25,14954.75,58.5,57.5,Validation
NQ,inside_breakout,long,2023-11-02 10:39:00-04:00,2023,14938.75,14954.75,16.0,15.0,Validation
NQ,inside_fakeout,short,2023-11-02 11:04:00-04:00,2023,14963.25,14939.0,24.25,23.25,Validation
NQ,three_bar_reversal,short,2023-11-02 11:29:00-04:00,2023,14940.25,14939.5,0.75,-0.25,Validation
NQ,pin_bar,short,2023-11-02 11:44:00-04:00,2023,14952.25,14958.5,-6.25,-7.25,Validation
NQ,inside_fakeout,long,2023-11-02 11:49:00-04:00,2023,14944.75,14959.5,14.75,13.75,Validation
NQ,engulfing,short,2023-11-02 13:24:00-04:00,2023,14974.5,14996.5,-22.0,-23.0,Validation
NQ,engulfing,short,2023-11-03 10:04:00-04:00,2023,15105.25,15113.0,-7.75,-8.75,Validation
NQ,three_bar_reversal,short,2023-11-03 10:04:00-04:00,2023,15105.25,15113.0,-7.75,-8.75,Validation
NQ,inside_fakeout,short,2023-11-03 10:19:00-04:00,2023,15112.0,15103.75,8.25,7.25,Validation
NQ,inside_fakeout,long,2023-11-03 10:19:00-04:00,2023,15112.0,15103.75,-8.25,-9.25,Validation
NQ,three_bar_reversal,long,2023-11-03 10:19:00-04:00,2023,15112.0,15103.75,-8.25,-9.25,Validation
NQ,inside_breakout,short,2023-11-03 10:29:00-04:00,2023,15075.25,15104.75,-29.5,-30.5,Validation
NQ,engulfing,long,2023-11-03 10:39:00-04:00,2023,15090.0,15138.0,48.0,47.0,Validation
NQ,pin_bar,long,2023-11-03 11:14:00-04:00,2023,15103.75,15161.25,57.5,56.5,Validation
NQ,inside_breakout,long,2023-11-03 11:24:00-04:00,2023,15111.25,15179.75,68.5,67.5,Validation
NQ,pin_bar,short,2023-11-03 11:54:00-04:00,2023,15143.25,15181.75,-38.5,-39.5,Validation
NQ,inside_fakeout,long,2023-11-06 09:49:00-05:00,2023,15209.5,15211.25,1.75,0.75,Validation
NQ,engulfing,short,2023-11-06 10:04:00-05:00,2023,15205.75,15227.25,-21.5,-22.5,Validation
NQ,inside_breakout,short,2023-11-06 10:14:00-05:00,2023,15187.25,15231.75,-44.5,-45.5,Validation
NQ,inside_fakeout,short,2023-11-06 10:24:00-05:00,2023,15206.75,15223.0,-16.25,-17.25,Validation
NQ,engulfing,long,2023-11-06 10:29:00-05:00,2023,15212.5,15221.25,8.75,7.75,Validation
NQ,three_bar_reversal,long,2023-11-06 11:54:00-05:00,2023,15216.0,15193.0,-23.0,-24.0,Validation
NQ,three_bar_reversal,short,2023-11-06 12:04:00-05:00,2023,15212.75,15194.75,18.0,17.0,Validation
NQ,pin_bar,short,2023-11-06 12:34:00-05:00,2023,15203.0,15158.5,44.5,43.5,Validation
NQ,pin_bar,long,2023-11-06 12:54:00-05:00,2023,15193.25,15160.25,-33.0,-34.0,Validation
NQ,inside_breakout,long,2023-11-06 14:54:00-05:00,2023,15204.25,15210.75,6.5,5.5,Validation
NQ,inside_breakout,long,2023-11-07 09:54:00-05:00,2023,15282.0,15387.75,105.75,104.75,Validation
NQ,engulfing,long,2023-11-07 09:54:00-05:00,2023,15282.0,15387.75,105.75,104.75,Validation
NQ,engulfing,short,2023-11-07 10:09:00-05:00,2023,15281.25,15381.75,-100.5,-101.5,Validation
NQ,three_bar_reversal,short,2023-11-07 10:09:00-05:00,2023,15281.25,15381.75,-100.5,-101.5,Validation
NQ,inside_fakeout,long,2023-11-07 12:19:00-05:00,2023,15353.0,15397.75,44.75,43.75,Validation
NQ,pin_bar,long,2023-11-07 12:34:00-05:00,2023,15351.75,15397.5,45.75,44.75,Validation
NQ,pin_bar,short,2023-11-07 12:49:00-05:00,2023,15357.0,15403.75,-46.75,-47.75,Validation
NQ,inside_fakeout,short,2023-11-07 12:49:00-05:00,2023,15357.0,15403.75,-46.75,-47.75,Validation
NQ,inside_breakout,long,2023-11-08 09:54:00-05:00,2023,15410.25,15344.0,-66.25,-67.25,Validation
NQ,engulfing,short,2023-11-08 09:59:00-05:00,2023,15389.75,15343.75,46.0,45.0,Validation
NQ,three_bar_reversal,short,2023-11-08 09:59:00-05:00,2023,15389.75,15343.75,46.0,45.0,Validation
NQ,inside_fakeout,short,2023-11-08 10:39:00-05:00,2023,15343.25,15351.0,-7.75,-8.75,Validation
NQ,inside_fakeout,long,2023-11-08 10:39:00-05:00,2023,15343.25,15351.0,7.75,6.75,Validation
NQ,engulfing,long,2023-11-08 10:44:00-05:00,2023,15355.0,15361.5,6.5,5.5,Validation
NQ,pin_bar,long,2023-11-08 12:34:00-05:00,2023,15314.5,15357.25,42.75,41.75,Validation
NQ,three_bar_reversal,long,2023-11-08 13:24:00-05:00,2023,15348.25,15379.5,31.25,30.25,Validation
NQ,inside_breakout,long,2023-11-09 09:54:00-05:00,2023,15400.25,15381.0,-19.25,-20.25,Validation
NQ,engulfing,long,2023-11-09 09:54:00-05:00,2023,15400.25,15381.0,-19.25,-20.25,Validation
NQ,three_bar_reversal,short,2023-11-09 10:04:00-05:00,2023,15394.25,15401.5,-7.25,-8.25,Validation
NQ,engulfing,short,2023-11-09 10:29:00-05:00,2023,15363.0,15408.25,-45.25,-46.25,Validation
NQ,pin_bar,short,2023-11-09 11:19:00-05:00,2023,15413.75,15399.0,14.75,13.75,Validation
NQ,inside_fakeout,long,2023-11-09 12:04:00-05:00,2023,15429.0,15345.75,-83.25,-84.25,Validation
NQ,inside_breakout,short,2023-11-09 12:29:00-05:00,2023,15394.0,15380.25,13.75,12.75,Validation
NQ,three_bar_reversal,long,2023-11-09 13:14:00-05:00,2023,15374.75,15299.5,-75.25,-76.25,Validation
NQ,engulfing,short,2023-11-10 09:59:00-05:00,2023,15375.25,15373.75,1.5,0.5,Validation
NQ,engulfing,long,2023-11-10 10:14:00-05:00,2023,15351.75,15442.75,91.0,90.0,Validation
NQ,inside_breakout,short,2023-11-10 10:29:00-05:00,2023,15334.0,15436.25,-102.25,-103.25,Validation
NQ,inside_fakeout,long,2023-11-10 10:29:00-05:00,2023,15334.0,15436.25,102.25,101.25,Validation
NQ,inside_fakeout,short,2023-11-10 10:39:00-05:00,2023,15332.5,15429.5,-97.0,-98.0,Validation
NQ,inside_breakout,long,2023-11-10 10:59:00-05:00,2023,15373.25,15450.5,77.25,76.25,Validation
NQ,pin_bar,long,2023-11-10 11:39:00-05:00,2023,15429.75,15523.0,93.25,92.25,Validation
NQ,pin_bar,short,2023-11-10 12:14:00-05:00,2023,15476.75,15511.5,-34.75,-35.75,Validation
NQ,three_bar_reversal,long,2023-11-10 12:34:00-05:00,2023,15509.5,15550.25,40.75,39.75,Validation
NQ,three_bar_reversal,short,2023-11-10 13:54:00-05:00,2023,15556.25,15573.5,-17.25,-18.25,Validation
NQ,engulfing,short,2023-11-13 09:54:00-05:00,2023,15475.75,15542.75,-67.0,-68.0,Validation
NQ,engulfing,long,2023-11-13 10:29:00-05:00,2023,15522.0,15568.5,46.5,45.5,Validation
NQ,inside_fakeout,short,2023-11-13 10:29:00-05:00,2023,15522.0,15568.5,-46.5,-47.5,Validation
NQ,three_bar_reversal,long,2023-11-13 11:44:00-05:00,2023,15574.0,15555.75,-18.25,-19.25,Validation
NQ,pin_bar,short,2023-11-13 12:44:00-05:00,2023,15556.0,15570.5,-14.5,-15.5,Validation
NQ,inside_breakout,short,2023-11-13 13:09:00-05:00,2023,15546.25,15564.75,-18.5,-19.5,Validation
NQ,inside_fakeout,long,2023-11-13 13:09:00-05:00,2023,15546.25,15564.75,18.5,17.5,Validation
NQ,three_bar_reversal,short,2023-11-13 13:54:00-05:00,2023,15563.5,15571.5,-8.0,-9.0,Validation
NQ,pin_bar,long,2023-11-13 14:04:00-05:00,2023,15563.5,15565.5,2.0,1.0,Validation
NQ,engulfing,short,2023-11-14 10:09:00-05:00,2023,15860.25,15872.25,-12.0,-13.0,Validation
NQ,three_bar_reversal,short,2023-11-14 10:09:00-05:00,2023,15860.25,15872.25,-12.0,-13.0,Validation
NQ,inside_fakeout,short,2023-11-14 10:49:00-05:00,2023,15895.25,15866.25,29.0,28.0,Validation
NQ,engulfing,long,2023-11-14 11:14:00-05:00,2023,15889.75,15844.75,-45.0,-46.0,Validation
NQ,pin_bar,long,2023-11-14 11:29:00-05:00,2023,15870.5,15839.0,-31.5,-32.5,Validation
NQ,inside_breakout,long,2023-11-14 11:44:00-05:00,2023,15876.75,15859.5,-17.25,-18.25,Validation
NQ,pin_bar,short,2023-11-14 13:09:00-05:00,2023,15876.0,15835.5,40.5,39.5,Validation
NQ,engulfing,long,2023-11-15 10:04:00-05:00,2023,15919.75,15952.75,33.0,32.0,Validation
NQ,inside_breakout,long,2023-11-15 10:44:00-05:00,2023,15948.0,15912.5,-35.5,-36.5,Validation
NQ,three_bar_reversal,long,2023-11-15 10:44:00-05:00,2023,15948.0,15912.5,-35.5,-36.5,Validation
NQ,pin_bar,long,2023-11-15 11:09:00-05:00,2023,15954.0,15901.75,-52.25,-53.25,Validation
NQ,inside_fakeout,long,2023-11-15 11:34:00-05:00,2023,15951.0,15909.0,-42.0,-43.0,Validation
NQ,inside_breakout,short,2023-11-15 11:54:00-05:00,2023,15896.25,15906.0,-9.75,-10.75,Validation
NQ,engulfing,short,2023-11-15 11:54:00-05:00,2023,15896.25,15906.0,-9.75,-10.75,Validation
NQ,three_bar_reversal,short,2023-11-15 12:44:00-05:00,2023,15898.75,15900.0,-1.25,-2.25,Validation
NQ,inside_fakeout,short,2023-11-15 12:59:00-05:00,2023,15891.0,15908.25,-17.25,-18.25,Validation
NQ,inside_breakout,long,2023-11-16 09:49:00-05:00,2023,15868.0,15848.25,-19.75,-20.75,Validation
NQ,pin_bar,short,2023-11-16 10:04:00-05:00,2023,15885.5,15842.0,43.5,42.5,Validation
NQ,engulfing,long,2023-11-16 10:24:00-05:00,2023,15882.25,15817.5,-64.75,-65.75,Validation
NQ,three_bar_reversal,long,2023-11-16 10:24:00-05:00,2023,15882.25,15817.5,-64.75,-65.75,Validation
NQ,engulfing,short,2023-11-16 10:54:00-05:00,2023,15826.0,15838.75,-12.75,-13.75,Validation
NQ,inside_fakeout,long,2023-11-16 11:14:00-05:00,2023,15846.5,15862.75,16.25,15.25,Validation
NQ,inside_breakout,short,2023-11-16 12:54:00-05:00,2023,15878.25,15856.0,22.25,21.25,Validation
NQ,pin_bar,long,2023-11-16 14:09:00-05:00,2023,15853.0,15871.5,18.5,17.5,Validation
NQ,three_bar_reversal,short,2023-11-16 14:54:00-05:00,2023,15863.5,15893.0,-29.5,-30.5,Validation
