market,signal_time,year,split,side,horizon_min,level,entry,signed_return_pts,mfe_pts,mae_pts,close_beyond_level,failed_through_level
NQ,2023-03-26 18:14:00-04:00,2023,Validation,long,1,12924.75,12931.5,-0.25,0.75,-3.75,1,0
NQ,2023-03-26 18:14:00-04:00,2023,Validation,long,5,12924.75,12931.5,-3.75,1.75,-4.0,1,0
NQ,2023-03-26 18:14:00-04:00,2023,Validation,long,15,12924.75,12931.5,3.25,5.25,-9.25,1,0
NQ,2023-03-26 18:14:00-04:00,2023,Validation,long,30,12924.75,12931.5,8.75,11.0,-9.25,1,0
NQ,2023-03-26 18:14:00-04:00,2023,Validation,long,60,12924.75,12931.5,3.75,11.0,-9.25,1,0
NQ,2023-03-27 03:29:00-04:00,2023,Validation,short,1,12911.0,12880.0,4.25,4.75,-2.25,1,0
NQ,2023-03-27 03:29:00-04:00,2023,Validation,short,5,12911.0,12880.0,16.0,23.0,-2.25,1,0
NQ,2023-03-27 03:29:00-04:00,2023,Validation,short,15,12911.0,12880.0,12.5,23.0,-2.25,1,0
NQ,2023-03-27 03:29:00-04:00,2023,Validation,short,30,12911.0,12880.0,10.0,31.25,-2.25,1,0
NQ,2023-03-27 03:29:00-04:00,2023,Validation,short,60,12911.0,12880.0,-21.75,31.25,-28.5,1,0
NQ,2023-03-27 22:14:00-04:00,2023,Validation,short,1,12797.25,12793.75,-0.5,2.5,-1.0,1,0
NQ,2023-03-27 22:14:00-04:00,2023,Validation,short,5,12797.25,12793.75,-1.5,2.5,-4.75,1,1
NQ,2023-03-27 22:14:00-04:00,2023,Validation,short,15,12797.25,12793.75,-5.75,2.5,-6.75,0,1
NQ,2023-03-27 22:14:00-04:00,2023,Validation,short,30,12797.25,12793.75,-10.0,2.5,-12.75,0,1
NQ,2023-03-27 22:14:00-04:00,2023,Validation,short,60,12797.25,12793.75,-19.25,2.5,-21.5,0,1
NQ,2023-03-28 15:59:00-04:00,2023,Validation,long,1,12722.0,12732.75,0.75,5.5,-0.25,1,0
NQ,2023-03-28 15:59:00-04:00,2023,Validation,long,5,12722.0,12732.75,15.25,21.75,-0.25,1,0
NQ,2023-03-28 15:59:00-04:00,2023,Validation,long,15,12722.0,12732.75,7.75,21.75,-0.25,1,0
NQ,2023-03-28 15:59:00-04:00,2023,Validation,long,30,12722.0,12732.75,16.0,21.75,-0.25,1,0
NQ,2023-03-28 15:59:00-04:00,2023,Validation,long,60,12722.0,12732.75,15.25,21.75,-0.25,1,0
NQ,2023-03-28 19:59:00-04:00,2023,Validation,long,1,12756.0,12760.0,0.25,2.5,-1.5,1,0
NQ,2023-03-28 19:59:00-04:00,2023,Validation,long,5,12756.0,12760.0,2.25,2.75,-1.5,1,0
NQ,2023-03-28 19:59:00-04:00,2023,Validation,long,15,12756.0,12760.0,14.0,14.75,-1.5,1,0
NQ,2023-03-28 19:59:00-04:00,2023,Validation,long,30,12756.0,12760.0,8.75,14.75,-1.5,1,0
NQ,2023-03-28 19:59:00-04:00,2023,Validation,long,60,12756.0,12760.0,18.5,20.5,-1.5,1,0
NQ,2023-03-30 01:44:00-04:00,2023,Validation,long,1,12962.25,12967.0,2.5,3.5,-1.0,1,0
NQ,2023-03-30 01:44:00-04:00,2023,Validation,long,5,12962.25,12967.0,3.25,8.5,-1.0,1,0
NQ,2023-03-30 01:44:00-04:00,2023,Validation,long,15,12962.25,12967.0,14.75,15.0,-1.0,1,0
NQ,2023-03-30 01:44:00-04:00,2023,Validation,long,30,12962.25,12967.0,17.75,19.25,-1.0,1,0
NQ,2023-03-30 01:44:00-04:00,2023,Validation,long,60,12962.25,12967.0,16.0,23.0,-1.0,1,0
NQ,2023-03-30 20:14:00-04:00,2023,Validation,long,1,13099.0,13116.75,4.0,5.5,-0.75,1,0
NQ,2023-03-30 20:14:00-04:00,2023,Validation,long,5,13099.0,13116.75,3.75,5.5,-0.75,1,0
NQ,2023-03-30 20:14:00-04:00,2023,Validation,long,15,13099.0,13116.75,8.0,9.5,-0.75,1,0
NQ,2023-03-30 20:14:00-04:00,2023,Validation,long,30,13099.0,13116.75,15.25,22.0,-0.75,1,0
NQ,2023-03-30 20:14:00-04:00,2023,Validation,long,60,13099.0,13116.75,11.5,22.0,-0.75,1,0
NQ,2023-03-31 01:29:00-04:00,2023,Validation,short,1,13112.5,13108.5,-4.5,0.5,-4.5,0,1
NQ,2023-03-31 01:29:00-04:00,2023,Validation,short,5,13112.5,13108.5,-5.25,0.5,-6.25,0,1
NQ,2023-03-31 01:29:00-04:00,2023,Validation,short,15,13112.5,13108.5,-4.25,0.5,-7.25,0,1
NQ,2023-03-31 01:29:00-04:00,2023,Validation,short,30,13112.5,13108.5,-2.5,3.5,-7.25,1,1
NQ,2023-03-31 01:29:00-04:00,2023,Validation,short,60,13112.5,13108.5,18.0,18.5,-9.25,1,1
NQ,2023-04-02 20:14:00-04:00,2023,Validation,short,1,13224.0,13211.5,8.75,9.0,-1.5,1,0
NQ,2023-04-02 20:14:00-04:00,2023,Validation,short,5,13224.0,13211.5,4.75,11.5,-1.5,1,0
NQ,2023-04-02 20:14:00-04:00,2023,Validation,short,15,13224.0,13211.5,-7.0,11.5,-7.75,1,0
NQ,2023-04-02 20:14:00-04:00,2023,Validation,short,30,13224.0,13211.5,-4.75,11.5,-16.0,1,1
NQ,2023-04-02 20:14:00-04:00,2023,Validation,short,60,13224.0,13211.5,-12.25,11.5,-18.5,1,1
NQ,2023-04-03 02:59:00-04:00,2023,Validation,long,1,13229.5,13231.75,-6.5,1.25,-8.5,0,1
NQ,2023-04-03 02:59:00-04:00,2023,Validation,long,5,13229.5,13231.75,-4.25,1.25,-10.0,0,1
NQ,2023-04-03 02:59:00-04:00,2023,Validation,long,15,13229.5,13231.75,-1.0,2.5,-10.0,1,1
NQ,2023-04-03 02:59:00-04:00,2023,Validation,long,30,13229.5,13231.75,-6.25,2.5,-10.25,0,1
NQ,2023-04-03 02:59:00-04:00,2023,Validation,long,60,13229.5,13231.75,9.75,15.0,-13.25,1,1
NQ,2023-04-03 21:59:00-04:00,2023,Validation,short,1,13237.0,13236.5,0.5,2.25,-0.0,1,0
NQ,2023-04-03 21:59:00-04:00,2023,Validation,short,5,13237.0,13236.5,-0.0,2.25,-1.75,1,1
NQ,2023-04-03 21:59:00-04:00,2023,Validation,short,15,13237.0,13236.5,6.0,7.5,-1.75,1,1
NQ,2023-04-03 21:59:00-04:00,2023,Validation,short,30,13237.0,13236.5,-0.0,10.0,-1.75,1,1
NQ,2023-04-03 21:59:00-04:00,2023,Validation,short,60,13237.0,13236.5,3.75,10.0,-1.75,1,1
NQ,2023-04-04 04:59:00-04:00,2023,Validation,long,1,13264.75,13266.5,1.25,2.25,0.0,1,0
NQ,2023-04-04 04:59:00-04:00,2023,Validation,long,5,13264.75,13266.5,1.5,3.0,0.0,1,0
NQ,2023-04-04 04:59:00-04:00,2023,Validation,long,15,13264.75,13266.5,9.75,10.25,-0.5,1,0
NQ,2023-04-04 04:59:00-04:00,2023,Validation,long,30,13264.75,13266.5,37.0,40.75,-0.5,1,0
NQ,2023-04-04 04:59:00-04:00,2023,Validation,long,60,13264.75,13266.5,78.0,82.25,-0.5,1,0
NQ,2023-04-05 00:14:00-04:00,2023,Validation,short,1,13222.25,13219.75,-0.75,1.0,-1.0,1,0
NQ,2023-04-05 00:14:00-04:00,2023,Validation,short,5,13222.25,13219.75,0.75,1.0,-1.75,1,0
NQ,2023-04-05 00:14:00-04:00,2023,Validation,short,15,13222.25,13219.75,4.0,4.25,-1.75,1,0
NQ,2023-04-05 00:14:00-04:00,2023,Validation,short,30,13222.25,13219.75,2.5,7.0,-1.75,1,0
NQ,2023-04-05 00:14:00-04:00,2023,Validation,short,60,13222.25,13219.75,2.75,7.0,-1.75,1,0
NQ,2023-04-05 20:29:00-04:00,2023,Validation,short,1,13041.0,13039.5,-2.0,1.25,-2.5,0,1
NQ,2023-04-05 20:29:00-04:00,2023,Validation,short,5,13041.0,13039.5,-0.5,1.25,-4.75,1,1
NQ,2023-04-05 20:29:00-04:00,2023,Validation,short,15,13041.0,13039.5,-2.75,1.25,-6.75,0,1
NQ,2023-04-05 20:29:00-04:00,2023,Validation,short,30,13041.0,13039.5,-3.25,1.25,-6.75,0,1
NQ,2023-04-05 20:29:00-04:00,2023,Validation,short,60,13041.0,13039.5,11.0,21.75,-6.75,1,1
NQ,2023-04-06 02:29:00-04:00,2023,Validation,long,1,13037.5,13045.5,-3.0,0.0,-3.0,1,0
NQ,2023-04-06 02:29:00-04:00,2023,Validation,long,5,13037.5,13045.5,3.0,5.5,-3.0,1,0
NQ,2023-04-06 02:29:00-04:00,2023,Validation,long,15,13037.5,13045.5,0.25,5.5,-3.0,1,0
NQ,2023-04-06 02:29:00-04:00,2023,Validation,long,30,13037.5,13045.5,6.75,10.5,-3.0,1,0
NQ,2023-04-06 02:29:00-04:00,2023,Validation,long,60,13037.5,13045.5,30.75,33.0,-3.0,1,0
NQ,2023-04-07 02:29:00-04:00,2023,Validation,long,1,13164.5,13164.75,1.5,2.75,-0.25,1,0
NQ,2023-04-07 02:29:00-04:00,2023,Validation,long,5,13164.5,13164.75,3.25,4.75,-0.25,1,0
NQ,2023-04-07 02:29:00-04:00,2023,Validation,long,15,13164.5,13164.75,5.0,7.25,-0.25,1,0
NQ,2023-04-07 02:29:00-04:00,2023,Validation,long,30,13164.5,13164.75,2.0,7.25,-0.25,1,0
NQ,2023-04-07 02:29:00-04:00,2023,Validation,long,60,13164.5,13164.75,-9.0,7.25,-9.75,0,1
NQ,2023-04-07 03:29:00-04:00,2023,Validation,short,1,13156.0,13156.5,-1.75,-0.0,-2.0,0,1
NQ,2023-04-07 03:29:00-04:00,2023,Validation,short,5,13156.0,13156.5,1.0,2.25,-2.5,1,1
NQ,2023-04-07 03:29:00-04:00,2023,Validation,short,15,13156.0,13156.5,-1.0,2.25,-3.0,0,1
NQ,2023-04-07 03:29:00-04:00,2023,Validation,short,30,13156.0,13156.5,0.25,2.75,-3.0,0,1
NQ,2023-04-07 03:29:00-04:00,2023,Validation,short,60,13156.0,13156.5,-15.25,2.75,-16.25,0,1
NQ,2023-04-10 02:14:00-04:00,2023,Validation,short,1,13124.0,13120.0,-1.0,0.5,-1.25,1,0
NQ,2023-04-10 02:14:00-04:00,2023,Validation,short,5,13124.0,13120.0,2.75,3.25,-2.5,1,0
NQ,2023-04-10 02:14:00-04:00,2023,Validation,short,15,13124.0,13120.0,1.75,8.5,-2.5,1,0
NQ,2023-04-10 02:14:00-04:00,2023,Validation,short,30,13124.0,13120.0,-2.5,8.5,-7.75,1,1
NQ,2023-04-10 02:14:00-04:00,2023,Validation,short,60,13124.0,13120.0,2.75,12.75,-7.75,1,1
NQ,2023-04-10 05:14:00-04:00,2023,Validation,long,1,13142.5,13153.75,0.25,1.75,-0.75,1,0
NQ,2023-04-10 05:14:00-04:00,2023,Validation,long,5,13142.5,13153.75,1.75,3.0,-1.5,1,0
NQ,2023-04-10 05:14:00-04:00,2023,Validation,long,15,13142.5,13153.75,0.25,3.75,-1.75,1,0
NQ,2023-04-10 05:14:00-04:00,2023,Validation,long,30,13142.5,13153.75,7.5,7.5,-1.75,1,0
NQ,2023-04-10 05:14:00-04:00,2023,Validation,long,60,13142.5,13153.75,4.75,10.25,-1.75,1,0
NQ,2023-04-10 20:14:00-04:00,2023,Validation,long,1,13174.5,13181.25,3.5,5.25,-0.75,1,0
NQ,2023-04-10 20:14:00-04:00,2023,Validation,long,5,13174.5,13181.25,0.5,5.25,-0.75,1,0
NQ,2023-04-10 20:14:00-04:00,2023,Validation,long,15,13174.5,13181.25,-12.25,5.25,-13.75,0,1
NQ,2023-04-10 20:14:00-04:00,2023,Validation,long,30,13174.5,13181.25,-23.5,5.25,-31.25,0,1
NQ,2023-04-10 20:14:00-04:00,2023,Validation,long,60,13174.5,13181.25,-28.25,5.25,-31.25,0,1
NQ,2023-04-11 00:59:00-04:00,2023,Validation,short,1,13148.5,13146.5,-2.75,-0.0,-2.75,0,1
NQ,2023-04-11 00:59:00-04:00,2023,Validation,short,5,13148.5,13146.5,-2.0,-0.0,-4.0,0,1
NQ,2023-04-11 00:59:00-04:00,2023,Validation,short,15,13148.5,13146.5,-5.25,2.0,-5.75,0,1
NQ,2023-04-11 00:59:00-04:00,2023,Validation,short,30,13148.5,13146.5,-5.25,2.0,-8.0,0,1
NQ,2023-04-11 00:59:00-04:00,2023,Validation,short,60,13148.5,13146.5,-14.75,2.0,-18.75,0,1
NQ,2023-04-12 02:14:00-04:00,2023,Validation,short,1,13066.5,13065.5,2.5,4.25,-0.75,1,0
NQ,2023-04-12 02:14:00-04:00,2023,Validation,short,5,13066.5,13065.5,2.75,4.25,-0.75,1,0
NQ,2023-04-12 02:14:00-04:00,2023,Validation,short,15,13066.5,13065.5,13.75,16.25,-1.5,1,0
NQ,2023-04-12 02:14:00-04:00,2023,Validation,short,30,13066.5,13065.5,10.5,17.25,-1.5,1,0
NQ,2023-04-12 02:14:00-04:00,2023,Validation,short,60,13066.5,13065.5,11.5,17.25,-1.5,1,0
NQ,2023-04-12 04:29:00-04:00,2023,Validation,long,1,13085.0,13086.25,-0.75,0.75,-1.5,1,0
NQ,2023-04-12 04:29:00-04:00,2023,Validation,long,5,13085.0,13086.25,-4.5,0.75,-4.75,0,1
NQ,2023-04-12 04:29:00-04:00,2023,Validation,long,15,13085.0,13086.25,-8.5,0.75,-10.5,0,1
NQ,2023-04-12 04:29:00-04:00,2023,Validation,long,30,13085.0,13086.25,-9.0,0.75,-15.0,0,1
NQ,2023-04-12 04:29:00-04:00,2023,Validation,long,60,13085.0,13086.25,-5.0,0.75,-19.0,0,1
NQ,2023-04-12 18:44:00-04:00,2023,Validation,short,1,12937.75,12934.5,0.25,1.75,-0.5,1,0
NQ,2023-04-12 18:44:00-04:00,2023,Validation,short,5,12937.75,12934.5,2.0,3.25,-0.5,1,0
NQ,2023-04-12 18:44:00-04:00,2023,Validation,short,15,12937.75,12934.5,-2.5,3.25,-3.75,1,0
NQ,2023-04-12 18:44:00-04:00,2023,Validation,short,30,12937.75,12934.5,-8.25,3.25,-10.0,0,1
NQ,2023-04-12 18:44:00-04:00,2023,Validation,short,60,12937.75,12934.5,-5.5,3.25,-15.0,0,1
NQ,2023-04-12 22:14:00-04:00,2023,Validation,long,1,12963.5,12971.25,-2.5,0.75,-3.0,1,0
NQ,2023-04-12 22:14:00-04:00,2023,Validation,long,5,12963.5,12971.25,-3.0,0.75,-5.25,1,0
NQ,2023-04-12 22:14:00-04:00,2023,Validation,long,15,12963.5,12971.25,1.25,1.75,-5.25,1,0
NQ,2023-04-12 22:14:00-04:00,2023,Validation,long,30,12963.5,12971.25,0.75,6.75,-5.25,1,0
NQ,2023-04-12 22:14:00-04:00,2023,Validation,long,60,12963.5,12971.25,1.75,6.75,-5.25,1,0
NQ,2023-04-14 03:29:00-04:00,2023,Validation,long,1,13204.0,13208.5,1.0,3.75,-0.25,1,0
NQ,2023-04-14 03:29:00-04:00,2023,Validation,long,5,13204.0,13208.5,4.5,6.25,-0.25,1,0
NQ,2023-04-14 03:29:00-04:00,2023,Validation,long,15,13204.0,13208.5,1.0,6.5,-0.5,1,0
NQ,2023-04-14 03:29:00-04:00,2023,Validation,long,30,13204.0,13208.5,-0.5,6.5,-6.5,1,0
NQ,2023-04-14 03:29:00-04:00,2023,Validation,long,60,13204.0,13208.5,-25.0,6.5,-28.0,0,1
NQ,2023-04-14 05:14:00-04:00,2023,Validation,short,1,13179.0,13174.0,-1.25,1.75,-2.75,1,0
NQ,2023-04-14 05:14:00-04:00,2023,Validation,short,5,13179.0,13174.0,-6.75,1.75,-7.25,0,1
NQ,2023-04-14 05:14:00-04:00,2023,Validation,short,15,13179.0,13174.0,-3.25,1.75,-11.25,1,1
NQ,2023-04-14 05:14:00-04:00,2023,Validation,short,30,13179.0,13174.0,-1.75,3.25,-11.25,1,1
NQ,2023-04-14 05:14:00-04:00,2023,Validation,short,60,13179.0,13174.0,16.75,18.75,-11.25,1,1
NQ,2023-04-17 02:59:00-04:00,2023,Validation,long,1,13201.75,13203.75,-2.25,2.5,-2.75,0,1
NQ,2023-04-17 02:59:00-04:00,2023,Validation,long,5,13201.75,13203.75,1.5,3.25,-10.75,1,1
NQ,2023-04-17 02:59:00-04:00,2023,Validation,long,15,13201.75,13203.75,-8.0,10.0,-10.75,0,1
NQ,2023-04-17 02:59:00-04:00,2023,Validation,long,30,13201.75,13203.75,2.5,10.0,-11.5,1,1
NQ,2023-04-17 02:59:00-04:00,2023,Validation,long,60,13201.75,13203.75,3.5,14.25,-11.5,1,1
NQ,2023-04-17 05:44:00-04:00,2023,Validation,short,1,13166.5,13161.75,-1.25,2.75,-1.25,1,0
NQ,2023-04-17 05:44:00-04:00,2023,Validation,short,5,13166.5,13161.75,3.25,5.5,-3.25,1,0
NQ,2023-04-17 05:44:00-04:00,2023,Validation,short,15,13166.5,13161.75,-2.0,5.5,-5.5,1,0
NQ,2023-04-17 05:44:00-04:00,2023,Validation,short,30,13166.5,13161.75,-8.75,5.5,-11.5,0,1
NQ,2023-04-17 05:44:00-04:00,2023,Validation,short,60,13166.5,13161.75,-12.25,5.5,-14.75,0,1
NQ,2023-04-18 00:59:00-04:00,2023,Validation,short,1,13166.0,13164.0,-0.5,0.75,-0.75,1,0
NQ,2023-04-18 00:59:00-04:00,2023,Validation,short,5,13166.0,13164.0,-1.0,0.75,-1.5,1,0
NQ,2023-04-18 00:59:00-04:00,2023,Validation,short,15,13166.0,13164.0,-5.5,0.75,-7.25,0,1
NQ,2023-04-18 00:59:00-04:00,2023,Validation,short,30,13166.0,13164.0,-8.5,0.75,-11.5,0,1
NQ,2023-04-18 00:59:00-04:00,2023,Validation,short,60,13166.0,13164.0,-17.5,0.75,-18.75,0,1
NQ,2023-04-18 02:14:00-04:00,2023,Validation,long,1,13183.5,13185.5,0.75,1.25,-0.5,1,0
NQ,2023-04-18 02:14:00-04:00,2023,Validation,long,5,13183.5,13185.5,10.0,15.5,-0.5,1,0
NQ,2023-04-18 02:14:00-04:00,2023,Validation,long,15,13183.5,13185.5,4.0,15.5,-0.5,1,0
NQ,2023-04-18 02:14:00-04:00,2023,Validation,long,30,13183.5,13185.5,2.75,15.5,-0.5,1,0
NQ,2023-04-18 02:14:00-04:00,2023,Validation,long,60,13183.5,13185.5,2.5,15.5,-4.5,1,1
NQ,2023-04-19 02:14:00-04:00,2023,Validation,short,1,13155.75,13134.25,3.0,3.75,-2.75,1,0
NQ,2023-04-19 02:14:00-04:00,2023,Validation,short,5,13155.75,13134.25,7.75,11.25,-2.75,1,0
NQ,2023-04-19 02:14:00-04:00,2023,Validation,short,15,13155.75,13134.25,15.0,24.25,-2.75,1,0
NQ,2023-04-19 02:14:00-04:00,2023,Validation,short,30,13155.75,13134.25,9.5,24.25,-2.75,1,0
NQ,2023-04-19 02:14:00-04:00,2023,Validation,short,60,13155.75,13134.25,9.75,24.25,-2.75,1,0
NQ,2023-04-19 10:44:00-04:00,2023,Validation,long,1,13132.75,13146.25,-4.5,2.75,-5.75,1,0
NQ,2023-04-19 10:44:00-04:00,2023,Validation,long,5,13132.75,13146.25,-14.5,2.75,-20.75,0,1
NQ,2023-04-19 10:44:00-04:00,2023,Validation,long,15,13132.75,13146.25,-7.75,2.75,-22.0,1,1
NQ,2023-04-19 10:44:00-04:00,2023,Validation,long,30,13132.75,13146.25,11.5,14.5,-22.0,1,1
NQ,2023-04-19 10:44:00-04:00,2023,Validation,long,60,13132.75,13146.25,14.5,22.75,-22.0,1,1
NQ,2023-04-19 18:29:00-04:00,2023,Validation,short,1,13155.25,13153.5,0.5,1.25,-0.5,1,0
NQ,2023-04-19 18:29:00-04:00,2023,Validation,short,5,13155.25,13153.5,4.0,4.0,-0.5,1,0
NQ,2023-04-19 18:29:00-04:00,2023,Validation,short,15,13155.25,13153.5,7.25,11.75,-0.5,1,0
NQ,2023-04-19 18:29:00-04:00,2023,Validation,short,30,13155.25,13153.5,6.5,11.75,-0.5,1,0
NQ,2023-04-19 18:29:00-04:00,2023,Validation,short,60,13155.25,13153.5,9.5,16.5,-0.5,1,0
NQ,2023-04-20 09:44:00-04:00,2023,Validation,long,1,13076.0,13109.75,3.5,4.75,-4.5,1,0
NQ,2023-04-20 09:44:00-04:00,2023,Validation,long,5,13076.0,13109.75,5.5,15.0,-4.5,1,0
NQ,2023-04-20 09:44:00-04:00,2023,Validation,long,15,13076.0,13109.75,6.0,15.0,-7.25,1,0
NQ,2023-04-20 09:44:00-04:00,2023,Validation,long,30,13076.0,13109.75,35.5,42.0,-7.25,1,0
NQ,2023-04-20 09:44:00-04:00,2023,Validation,long,60,13076.0,13109.75,22.5,48.25,-7.25,1,0
NQ,2023-04-20 20:59:00-04:00,2023,Validation,long,1,13098.25,13105.25,-1.0,0.75,-1.75,1,0
NQ,2023-04-20 20:59:00-04:00,2023,Validation,long,5,13098.25,13105.25,-2.5,2.5,-3.5,1,0
NQ,2023-04-20 20:59:00-04:00,2023,Validation,long,15,13098.25,13105.25,-8.75,2.5,-9.75,0,1
NQ,2023-04-20 20:59:00-04:00,2023,Validation,long,30,13098.25,13105.25,-8.5,2.5,-14.0,0,1
NQ,2023-04-20 20:59:00-04:00,2023,Validation,long,60,13098.25,13105.25,-11.25,2.5,-15.0,0,1
NQ,2023-04-21 02:14:00-04:00,2023,Validation,short,1,13080.0,13079.25,0.75,3.75,-1.0,1,0
NQ,2023-04-21 02:14:00-04:00,2023,Validation,short,5,13080.0,13079.25,-4.75,4.0,-6.0,0,1
NQ,2023-04-21 02:14:00-04:00,2023,Validation,short,15,13080.0,13079.25,-1.0,4.0,-11.25,0,1
NQ,2023-04-21 02:14:00-04:00,2023,Validation,short,30,13080.0,13079.25,16.5,18.5,-11.25,1,1
NQ,2023-04-21 02:14:00-04:00,2023,Validation,short,60,13080.0,13079.25,21.75,24.25,-11.25,1,1
NQ,2023-04-24 01:44:00-04:00,2023,Validation,short,1,13036.25,13032.75,1.75,2.5,-2.0,1,0
NQ,2023-04-24 01:44:00-04:00,2023,Validation,short,5,13036.25,13032.75,-0.0,2.5,-2.0,1,0
NQ,2023-04-24 01:44:00-04:00,2023,Validation,short,15,13036.25,13032.75,4.0,5.5,-3.0,1,0
NQ,2023-04-24 01:44:00-04:00,2023,Validation,short,30,13036.25,13032.75,10.0,18.5,-3.0,1,0
NQ,2023-04-24 01:44:00-04:00,2023,Validation,short,60,13036.25,13032.75,3.5,18.5,-3.5,1,0
NQ,2023-04-24 05:29:00-04:00,2023,Validation,long,1,13052.0,13072.0,-0.5,2.0,-1.0,1,0
NQ,2023-04-24 05:29:00-04:00,2023,Validation,long,5,13052.0,13072.0,3.5,4.25,-2.25,1,0
NQ,2023-04-24 05:29:00-04:00,2023,Validation,long,15,13052.0,13072.0,5.0,10.5,-2.25,1,0
NQ,2023-04-24 05:29:00-04:00,2023,Validation,long,30,13052.0,13072.0,-1.25,10.5,-2.5,1,0
NQ,2023-04-24 05:29:00-04:00,2023,Validation,long,60,13052.0,13072.0,-8.25,10.5,-14.0,1,0
NQ,2023-04-24 21:44:00-04:00,2023,Validation,short,1,13038.75,13037.25,-1.25,-0.0,-2.0,1,0
NQ,2023-04-24 21:44:00-04:00,2023,Validation,short,5,13038.75,13037.25,-0.0,3.0,-2.0,1,0
NQ,2023-04-24 21:44:00-04:00,2023,Validation,short,15,13038.75,13037.25,6.25,8.0,-2.0,1,0
NQ,2023-04-24 21:44:00-04:00,2023,Validation,short,30,13038.75,13037.25,13.0,14.75,-2.0,1,0
NQ,2023-04-24 21:44:00-04:00,2023,Validation,short,60,13038.75,13037.25,15.75,17.0,-2.0,1,0
NQ,2023-04-25 18:14:00-04:00,2023,Validation,long,1,12942.5,12968.75,7.0,7.25,0.0,1,0
NQ,2023-04-25 18:14:00-04:00,2023,Validation,long,5,12942.5,12968.75,2.25,10.0,-2.75,1,0
NQ,2023-04-25 18:14:00-04:00,2023,Validation,long,15,12942.5,12968.75,0.5,10.0,-5.25,1,0
NQ,2023-04-25 18:14:00-04:00,2023,Validation,long,30,12942.5,12968.75,7.25,12.75,-5.25,1,0
NQ,2023-04-25 18:14:00-04:00,2023,Validation,long,60,12942.5,12968.75,-10.5,12.75,-15.5,1,0
NQ,2023-04-26 03:14:00-04:00,2023,Validation,short,1,12965.25,12959.5,-2.25,1.0,-4.0,1,0
NQ,2023-04-26 03:14:00-04:00,2023,Validation,short,5,12965.25,12959.5,-1.75,1.0,-4.75,1,0
NQ,2023-04-26 03:14:00-04:00,2023,Validation,short,15,12965.25,12959.5,-6.25,6.25,-8.0,0,1
NQ,2023-04-26 03:14:00-04:00,2023,Validation,short,30,12965.25,12959.5,6.0,7.0,-13.75,1,1
NQ,2023-04-26 03:14:00-04:00,2023,Validation,short,60,12965.25,12959.5,10.0,18.5,-13.75,1,1
NQ,2023-04-27 00:29:00-04:00,2023,Validation,long,1,12960.5,12967.0,0.25,0.75,-0.75,1,0
NQ,2023-04-27 00:29:00-04:00,2023,Validation,long,5,12960.5,12967.0,1.25,2.0,-1.0,1,0
NQ,2023-04-27 00:29:00-04:00,2023,Validation,long,15,12960.5,12967.0,-1.0,2.0,-2.75,1,0
NQ,2023-04-27 00:29:00-04:00,2023,Validation,long,30,12960.5,12967.0,5.5,6.25,-2.75,1,0
NQ,2023-04-27 00:29:00-04:00,2023,Validation,long,60,12960.5,12967.0,2.75,6.25,-3.75,1,0
NQ,2023-04-28 03:14:00-04:00,2023,Validation,short,1,13197.75,13193.5,6.5,9.0,-1.25,1,0
NQ,2023-04-28 03:14:00-04:00,2023,Validation,short,5,13197.75,13193.5,0.5,12.75,-1.25,1,0
NQ,2023-04-28 03:14:00-04:00,2023,Validation,short,15,13197.75,13193.5,-2.75,12.75,-12.0,1,1
NQ,2023-04-28 03:14:00-04:00,2023,Validation,short,30,13197.75,13193.5,2.25,12.75,-12.0,1,1
NQ,2023-04-28 03:14:00-04:00,2023,Validation,short,60,13197.75,13193.5,-1.5,12.75,-17.25,1,1
NQ,2023-04-28 10:14:00-04:00,2023,Validation,long,1,13244.0,13265.5,2.75,5.75,-5.0,1,0
NQ,2023-04-28 10:14:00-04:00,2023,Validation,long,5,13244.0,13265.5,6.75,8.75,-5.0,1,0
NQ,2023-04-28 10:14:00-04:00,2023,Validation,long,15,13244.0,13265.5,25.75,26.75,-5.0,1,0
NQ,2023-04-28 10:14:00-04:00,2023,Validation,long,30,13244.0,13265.5,-18.0,27.5,-33.75,1,1
NQ,2023-04-28 10:14:00-04:00,2023,Validation,long,60,13244.0,13265.5,-60.5,27.5,-82.0,0,1
NQ,2023-04-30 22:59:00-04:00,2023,Validation,long,1,13330.0,13337.25,-2.25,0.5,-3.75,1,0
NQ,2023-04-30 22:59:00-04:00,2023,Validation,long,5,13330.0,13337.25,-2.5,0.5,-4.0,1,0
NQ,2023-04-30 22:59:00-04:00,2023,Validation,long,15,13330.0,13337.25,-4.5,0.5,-6.75,1,0
NQ,2023-04-30 22:59:00-04:00,2023,Validation,long,30,13330.0,13337.25,-4.75,0.5,-11.0,1,1
NQ,2023-04-30 22:59:00-04:00,2023,Validation,long,60,13330.0,13337.25,-3.25,2.0,-11.0,1,1
NQ,2023-05-01 04:14:00-04:00,2023,Validation,short,1,13325.75,13308.75,3.5,6.75,-0.0,1,0
NQ,2023-05-01 04:14:00-04:00,2023,Validation,short,5,13325.75,13308.75,5.75,6.75,-0.5,1,0
NQ,2023-05-01 04:14:00-04:00,2023,Validation,short,15,13325.75,13308.75,1.0,7.75,-1.0,1,0
NQ,2023-05-01 04:14:00-04:00,2023,Validation,short,30,13325.75,13308.75,1.0,11.75,-1.0,1,0
