day_id,entry_time,exit_time,trade_type,entry_price,pnl_pts,year,exit_reason,orb_range_x,signal_bar,pnl_usd,session_date,orb_range_y,rth_range,rth_open,rth_close,overnight_range,prior_rth_range,prior_trend_pts,prior_trend_ratio,prior_range_day,prior_atr14,orb_pct_252,dow,dow_name,vix_date,vix_close,vix_change,roll_exp_60d,roll_pf_60d,roll_n_60d,sample,orb_hi,orb_lo,orb_r,stop_px,tp_px,risk_from_entry,reward_to_tp,through_stop_at_entry,fill_open,fill_high,fill_low,fill_close,exit_open,exit_high,exit_low,exit_close,exit_bar_hits_stop,exit_bar_hits_tp,same_bar_ambiguous,exit_on_fill_bar,exit_class
2020-05-14,2020-05-14 13:50:00+00:00,2020-05-14 13:50:00+00:00,LONG,8898.25,-0.5,2020,SL,63.0,714165,-4.5,2020-05-14,63.0,246.25,8934.25,9089.75,148.75,324.5,137.5,0.423728813559322,324.5,174.89285714285714,0.8095238095238095,3,Thursday,2020-05-13,35.279998779296875,2.2399978637695312,90.30000000000008,6.841776315789478,59,IS,8975.75,8912.75,63.0,8897.75,8963.15,0.5,64.89999999999964,False,8897.25,8907.75,8893.5,8903.25,8897.25,8907.75,8893.5,8903.25,True,False,False,True,adverse_stop
2020-05-18,2020-05-18 13:46:00+00:00,2020-05-18 13:53:00+00:00,SHORT,9290.0,35.29999999999927,2020,TP,41.0,714881,210.29999999999563,2020-05-18,41.0,125.0,9268.75,9325.75,184.75,205.0,176.5,0.8609756097560975,205.0,186.75,0.626984126984127,0,Monday,2020-05-15,31.88999938964844,-0.720001220703125,90.23571428571437,7.344256120527312,56,IS,9287.5,9246.5,41.0,9302.5,9254.7,12.5,35.29999999999927,False,9291.0,9294.0,9286.0,9292.75,9263.25,9266.5,9246.5,9247.0,False,True,False,False,structural_TP
2020-05-18,2020-05-18 14:32:00+00:00,2020-05-18 14:32:00+00:00,SHORT,9301.5,-1.0,2020,SL,41.0,714927,-7.5,2020-05-18,41.0,125.0,9268.75,9325.75,184.75,205.0,176.5,0.8609756097560975,205.0,186.75,0.626984126984127,0,Monday,2020-05-15,31.88999938964844,-0.720001220703125,91.96363636363635,7.350282485875706,55,IS,9287.5,9246.5,41.0,9302.5,9254.7,1.0,46.79999999999927,False,9302.5,9308.5,9300.5,9305.75,9302.5,9308.5,9300.5,9305.75,True,False,False,True,adverse_stop
2020-05-19,2020-05-19 13:57:00+00:00,2020-05-19 14:01:00+00:00,SHORT,9372.25,-11.5,2020,SL,54.75,715252,-70.5,2020-05-19,54.75,128.5,9326.75,9288.75,126.25,125.0,57.0,0.456,125.0,177.76785714285714,0.7420634920634921,1,Tuesday,2020-05-18,29.299999237060547,-2.59000015258789,90.1875,7.281716417910448,56,IS,9368.75,9314.0,54.75,9383.75,9324.95,11.5,47.29999999999927,False,9373.25,9377.0,9369.75,9375.25,9375.0,9384.75,9375.0,9383.75,True,False,False,False,adverse_stop
2020-05-19,2020-05-19 14:02:00+00:00,2020-05-19 14:02:00+00:00,SHORT,9382.75,-1.0,2020,SL,54.75,715257,-7.5,2020-05-19,54.75,128.5,9326.75,9288.75,126.25,125.0,57.0,0.456,125.0,177.76785714285714,0.7420634920634921,1,Tuesday,2020-05-18,29.299999237060547,-2.59000015258789,87.36842105263158,6.694682675814751,57,IS,9368.75,9314.0,54.75,9383.75,9324.95,1.0,57.79999999999927,False,9383.75,9384.25,9376.75,9381.0,9383.75,9384.25,9376.75,9381.0,True,False,False,True,adverse_stop
2020-05-21,2020-05-21 14:31:00+00:00,2020-05-21 14:31:00+00:00,LONG,9427.5,27.0,2020,SL,41.25,716006,160.5,2020-05-21,41.25,155.75,9483.5,9377.5,92.5,95.0,80.75,0.85,95.0,171.55357142857142,0.6309523809523809,3,Thursday,2020-05-20,27.989999771118164,-2.540000915527344,85.73275862068965,6.637755102040816,58,IS,9510.75,9469.5,41.25,9454.5,9502.5,-27.0,75.0,True,9426.5,9430.75,9418.5,9419.0,9426.5,9430.75,9418.5,9419.0,True,False,False,True,favorable_through_stop
2020-05-21,2020-05-21 14:32:00+00:00,2020-05-21 14:32:00+00:00,LONG,9420.25,34.25,2020,SL,41.25,716007,204.0,2020-05-21,41.25,155.75,9483.5,9377.5,92.5,95.0,80.75,0.85,95.0,171.55357142857142,0.6309523809523809,3,Thursday,2020-05-20,27.989999771118164,-2.540000915527344,87.0,6.819727891156463,59,IS,9510.75,9469.5,41.25,9454.5,9502.5,-34.25,82.25,True,9419.25,9423.25,9413.0,9418.0,9419.25,9423.25,9413.0,9418.0,True,False,False,True,favorable_through_stop
2020-05-26,2020-05-26 13:51:00+00:00,2020-05-26 13:55:00+00:00,LONG,9513.25,-9.0,2020,SL,50.5,717046,-55.5,2020-05-26,50.5,196.75,9558.75,9395.25,100.0,22.75,12.5,0.5494505494505495,22.75,154.17857142857142,0.7103174603174603,1,Tuesday,2020-05-22,28.15999984741211,-1.3700008392333984,77.45192307692308,5.803220035778176,52,IS,9569.75,9519.25,50.5,9504.25,9559.65,9.0,46.399999999999636,False,9512.25,9515.75,9506.0,9507.25,9507.25,9515.5,9504.0,9504.25,True,False,False,False,adverse_stop
2020-05-26,2020-05-26 13:56:00+00:00,2020-05-26 13:56:00+00:00,LONG,9505.0,-0.75,2020,SL,50.5,717051,-6.0,2020-05-26,50.5,196.75,9558.75,9395.25,100.0,22.75,12.5,0.5494505494505495,22.75,154.17857142857142,0.7103174603174603,1,Tuesday,2020-05-22,28.15999984741211,-1.3700008392333984,74.94339622641509,5.442953020134228,53,IS,9569.75,9519.25,50.5,9504.25,9559.65,0.75,54.649999999999636,False,9504.0,9504.5,9493.5,9493.75,9504.0,9504.5,9493.5,9493.75,True,False,False,True,adverse_stop
2020-05-27,2020-05-27 14:35:00+00:00,2020-05-27 14:35:00+00:00,LONG,9272.5,36.75,2020,SL,61.0,717450,219.0,2020-05-27,61.0,268.0,9361.25,9430.25,149.5,196.75,163.5,0.8310038119440915,196.75,159.58928571428572,0.7896825396825397,2,Wednesday,2020-05-26,28.01000022888184,-0.1499996185302734,73.44444444444444,5.406666666666666,54,IS,9385.25,9324.25,61.0,9309.25,9373.05,-36.75,100.54999999999927,True,9271.5,9277.5,9267.5,9272.0,9271.5,9277.5,9267.5,9272.0,True,False,False,True,favorable_through_stop
2020-05-27,2020-05-27 14:36:00+00:00,2020-05-27 14:36:00+00:00,LONG,9272.75,36.5,2020,SL,61.0,717451,217.5,2020-05-27,61.0,268.0,9361.25,9430.25,149.5,196.75,163.5,0.8310038119440915,196.75,159.58928571428572,0.7896825396825397,2,Wednesday,2020-05-26,28.01000022888184,-0.1499996185302734,76.0909090909091,5.65,55,IS,9385.25,9324.25,61.0,9309.25,9373.05,-36.5,100.29999999999927,True,9271.75,9278.75,9271.25,9275.75,9271.75,9278.75,9271.25,9275.75,True,False,False,True,favorable_through_stop
2020-05-28,2020-05-28 14:38:00+00:00,2020-05-28 14:38:00+00:00,SHORT,9470.0,-7.75,2020,SL,80.5,717813,-48.0,2020-05-28,80.5,183.25,9383.0,9441.5,161.25,268.0,69.0,0.2574626865671642,268.0,171.89285714285714,0.8690476190476191,3,Thursday,2020-05-27,27.6200008392334,-0.3899993896484375,78.61607142857143,5.891666666666667,56,IS,9462.75,9382.25,80.5,9477.75,9398.35,7.75,71.64999999999964,False,9471.0,9479.0,9470.75,9477.0,9471.0,9479.0,9470.75,9477.0,True,False,False,True,adverse_stop
2020-05-28,2020-05-28 14:39:00+00:00,2020-05-28 14:39:00+00:00,SHORT,9476.5,-1.25,2020,SL,80.5,717814,-9.0,2020-05-28,80.5,183.25,9383.0,9441.5,161.25,268.0,69.0,0.2574626865671642,268.0,171.89285714285714,0.8690476190476191,3,Thursday,2020-05-27,27.6200008392334,-0.3899993896484375,76.39473684210526,5.593354430379747,57,IS,9462.75,9382.25,80.5,9477.75,9398.35,1.25,78.14999999999964,False,9477.5,9479.75,9472.75,9479.75,9477.5,9479.75,9472.75,9479.75,True,False,False,True,adverse_stop
2020-05-29,2020-05-29 14:44:00+00:00,2020-05-29 14:44:00+00:00,LONG,9404.5,0.75,2020,SL,44.5,718179,3.0,2020-05-29,44.5,199.5,9441.5,9562.75,109.75,183.25,58.5,0.3192360163710777,183.25,177.51785714285714,0.6428571428571429,4,Friday,2020-05-28,28.59000015258789,0.9699993133544922,78.48214285714286,5.949324324324325,56,IS,9464.75,9420.25,44.5,9405.25,9455.85,-0.75,51.350000000000364,True,9403.5,9414.0,9403.0,9408.75,9403.5,9414.0,9403.0,9408.75,True,False,False,True,favorable_through_stop
2020-05-29,2020-05-29 14:46:00+00:00,2020-05-29 14:46:00+00:00,LONG,9408.25,-3.0,2020,SL,44.5,718181,-19.5,2020-05-29,44.5,199.5,9441.5,9562.75,109.75,183.25,58.5,0.3192360163710777,183.25,177.51785714285714,0.6428571428571429,4,Friday,2020-05-28,28.59000015258789,0.9699993133544922,77.15789473684211,5.952702702702703,57,IS,9464.75,9420.25,44.5,9405.25,9455.85,3.0,47.600000000000364,False,9407.25,9408.25,9401.25,9403.25,9407.25,9408.25,9401.25,9403.25,True,False,False,True,adverse_stop
2020-06-01,2020-06-01 13:46:00+00:00,2020-06-01 14:05:00+00:00,SHORT,9560.75,-13.25,2020,SL,53.25,718481,-81.0,2020-06-01,53.25,100.0,9520.25,9583.75,138.25,199.5,121.25,0.6077694235588973,199.5,178.08928571428572,0.7301587301587301,0,Monday,2020-05-29,27.51000022888184,-1.079999923706055,71.22222222222223,5.6032315978456015,54,IS,9559.0,9505.75,53.25,9574.0,9516.4,13.25,44.350000000000364,False,9561.75,9566.25,9555.75,9557.0,9561.5,9574.0,9561.25,9572.0,True,False,False,False,adverse_stop
2020-06-01,2020-06-01 14:06:00+00:00,2020-06-01 14:06:00+00:00,SHORT,9570.75,-3.25,2020,SL,53.25,718501,-21.0,2020-06-01,53.25,100.0,9520.25,9583.75,138.25,199.5,121.25,0.6077694235588973,199.5,178.08928571428572,0.7301587301587301,0,Monday,2020-05-29,27.51000022888184,-1.079999923706055,68.45454545454545,5.1080196399345335,55,IS,9559.0,9505.75,53.25,9574.0,9516.4,3.25,54.350000000000364,False,9571.75,9585.0,9571.0,9575.5,9571.75,9585.0,9571.0,9575.5,True,False,False,True,adverse_stop
2020-06-05,2020-06-05 14:39:00+00:00,2020-06-05 14:39:00+00:00,SHORT,9777.0,-0.75,2020,SL,109.5,719974,-6.0,2020-06-05,109.5,193.0,9670.75,9811.0,102.5,170.25,53.0,0.3113069016152716,170.25,141.53571428571428,0.9444444444444444,4,Friday,2020-06-04,25.809999465942383,0.1499996185302734,64.38,4.4336,50,IS,9762.75,9653.25,109.5,9777.75,9675.15,0.75,101.85000000000036,False,9778.0,9786.25,9775.0,9775.25,9778.0,9786.25,9775.0,9775.25,True,False,False,True,adverse_stop
2020-06-05,2020-06-05 14:40:00+00:00,2020-06-05 14:40:00+00:00,SHORT,9774.5,-3.25,2020,SL,109.5,719975,-21.0,2020-06-05,109.5,193.0,9670.75,9811.0,102.5,170.25,53.0,0.3113069016152716,170.25,141.53571428571428,0.9444444444444444,4,Friday,2020-06-04,25.809999465942383,0.1499996185302734,63.0,4.405405405405405,51,IS,9762.75,9653.25,109.5,9777.75,9675.15,3.25,99.35000000000036,False,9775.5,9778.5,9771.5,9775.0,9775.5,9778.5,9771.5,9775.0,True,False,False,True,adverse_stop
2020-06-09,2020-06-09 13:46:00+00:00,2020-06-09 14:33:00+00:00,SHORT,9901.75,-13.5,2020,SL,48.25,720641,-82.5,2020-06-09,48.25,153.25,9857.5,9962.75,95.75,154.0,81.25,0.5275974025974026,154.0,148.21428571428572,0.6706349206349206,1,Tuesday,2020-06-08,25.809999465942383,1.289999008178711,65.79,4.794117647058823,50,IS,9900.25,9852.0,48.25,9915.25,9861.65,13.5,40.100000000000364,False,9902.75,9904.75,9899.25,9902.0,9906.0,9915.75,9906.0,9914.25,True,False,False,False,adverse_stop
2020-06-09,2020-06-09 14:34:00+00:00,2020-06-09 14:34:00+00:00,SHORT,9913.25,-2.0,2020,SL,48.25,720689,-13.5,2020-06-09,48.25,153.25,9857.5,9962.75,95.75,154.0,81.25,0.5275974025974026,154.0,148.21428571428572,0.6706349206349206,1,Tuesday,2020-06-08,25.809999465942383,1.289999008178711,62.88235294117647,4.377567140600316,51,IS,9900.25,9852.0,48.25,9915.25,9861.65,2.0,51.600000000000364,False,9914.25,9918.0,9914.25,9916.75,9914.25,9918.0,9914.25,9916.75,True,False,False,True,adverse_stop
2020-06-11,2020-06-11 15:02:00+00:00,2020-06-11 15:46:00+00:00,LONG,9878.0,-17.0,2020,SL,78.5,721437,-103.5,2020-06-11,78.5,396.5,9927.0,9620.5,211.25,137.75,60.75,0.441016333938294,137.75,151.08928571428572,0.8452380952380952,3,Thursday,2020-06-10,27.56999969482422,0.0,61.41346153846154,4.316199376947041,52,IS,9954.5,9876.0,78.5,9861.0,9938.8,17.0,60.79999999999927,False,9877.0,9885.25,9873.0,9885.25,9871.75,9871.75,9850.75,9853.25,True,False,False,False,adverse_stop
2020-06-15,2020-06-15 13:56:00+00:00,2020-06-15 13:58:00+00:00,SHORT,9559.5,-13.25,2020,SL,86.5,722091,-81.0,2020-06-15,86.5,326.75,9510.5,9772.0,217.25,354.5,137.25,0.3871650211565585,354.5,196.1071428571429,0.8888888888888888,0,Monday,2020-06-12,36.09000015258789,-4.700000762939453,51.42,3.410689170182841,50,IS,9557.75,9471.25,86.5,9572.75,9488.55,13.25,70.95000000000073,False,9560.5,9570.75,9554.25,9567.75,9562.0,9579.0,9560.25,9578.0,True,False,False,False,adverse_stop
2020-06-15,2020-06-15 13:59:00+00:00,2020-06-15 13:59:00+00:00,SHORT,9577.75,5.0,2020,SL,86.5,722094,28.5,2020-06-15,86.5,326.75,9510.5,9772.0,217.25,354.5,137.25,0.3871650211565585,354.5,196.1071428571429,0.8888888888888888,0,Monday,2020-06-12,36.09000015258789,-4.700000762939453,48.8235294117647,3.169934640522876,51,IS,9557.75,9471.25,86.5,9572.75,9488.55,-5.0,89.20000000000073,True,9578.75,9588.0,9571.75,9584.5,9578.75,9588.0,9571.75,9584.5,True,False,False,True,favorable_through_stop
2020-06-16,2020-06-16 14:19:00+00:00,2020-06-16 14:38:00+00:00,SHORT,9987.75,38.54999999999927,2020,TP,43.5,722474,229.79999999999563,2020-06-16,43.5,215.25,9976.75,9942.75,211.0,326.75,261.5,0.8003060443764346,326.75,205.39285714285717,0.626984126984127,1,Tuesday,2020-06-15,34.400001525878906,-1.6899986267089844,53.13,3.6315007429420505,50,IS,9984.0,9940.5,43.5,9999.0,9949.2,11.25,38.54999999999927,False,9988.75,9991.0,9983.5,9984.0,9954.75,9965.25,9945.75,9961.75,False,True,False,False,structural_TP
2020-06-16,2020-06-16 14:54:00+00:00,2020-06-16 14:54:00+00:00,LONG,9886.0,39.5,2020,SL,43.5,722509,235.5,2020-06-16,43.5,215.25,9976.75,9942.75,211.0,326.75,261.5,0.8003060443764346,326.75,205.39285714285717,0.626984126984127,1,Tuesday,2020-06-15,34.400001525878906,-1.6899986267089844,60.86326530612236,4.270065789473679,49,IS,9984.0,9940.5,43.5,9925.5,9975.3,-39.5,89.29999999999927,True,9885.0,9887.75,9871.0,9885.5,9885.0,9887.75,9871.0,9885.5,True,False,False,True,favorable_through_stop
2020-06-18,2020-06-18 14:34:00+00:00,2020-06-18 14:35:00+00:00,LONG,9943.0,31.14999999999964,2020,TP,40.5,723209,185.39999999999785,2020-06-18,40.5,84.25,9955.5,9996.75,162.5,111.25,24.75,0.2224719101123595,111.25,196.4821428571429,0.5753968253968254,3,Thursday,2020-06-17,33.470001220703125,-0.1999969482421875,64.35599999999991,4.528289473684206,50,IS,9982.25,9941.75,40.5,9926.75,9974.15,16.25,31.149999999999636,False,9942.0,9962.0,9940.5,9958.5,9957.75,9983.25,9953.75,9974.25,False,True,False,False,structural_TP
2020-06-18,2020-06-18 15:00:00+00:00,2020-06-18 15:00:00+00:00,SHORT,9992.75,-4.5,2020,SL,40.5,723235,-28.5,2020-06-18,40.5,84.25,9955.5,9996.75,162.5,111.25,24.75,0.2224719101123595,111.25,196.4821428571429,0.5753968253968254,3,Thursday,2020-06-17,33.470001220703125,-0.1999969482421875,66.72941176470576,4.731578947368414,51,IS,9982.25,9941.75,40.5,9997.25,9949.85,4.5,42.899999999999636,False,9993.75,9998.0,9991.0,9993.25,9993.75,9998.0,9991.0,9993.25,True,False,False,True,adverse_stop
2020-06-23,2020-06-23 14:20:00+00:00,2020-06-23 14:20:00+00:00,SHORT,10206.5,-8.0,2020,SL,40.75,724275,-49.5,2020-06-23,40.75,137.5,10181.75,10211.5,232.25,144.25,124.25,0.8613518197573656,144.25,194.01785714285717,0.5833333333333334,1,Tuesday,2020-06-22,31.770000457763672,-3.3499984741210938,68.80624999999986,4.580162601626009,48,IS,10199.5,10158.75,40.75,10214.5,10166.9,8.0,39.600000000000364,False,10207.5,10215.0,10207.25,10211.25,10207.5,10215.0,10207.25,10211.25,True,False,False,True,adverse_stop
2020-06-23,2020-06-23 14:21:00+00:00,2020-06-23 14:26:00+00:00,SHORT,10210.5,-4.0,2020,SL,40.75,724276,-25.5,2020-06-23,40.75,137.5,10181.75,10211.5,232.25,144.25,124.25,0.8613518197573656,144.25,194.01785714285717,0.5833333333333334,1,Tuesday,2020-06-22,31.770000457763672,-3.3499984741210938,66.39183673469374,4.346913580246907,49,IS,10199.5,10158.75,40.75,10214.5,10166.9,4.0,43.600000000000364,False,10211.5,10212.5,10206.5,10208.5,10211.5,10214.5,10211.0,10214.0,True,False,False,False,adverse_stop
2020-06-24,2020-06-24 14:36:00+00:00,2020-06-24 14:36:00+00:00,LONG,10097.75,49.25,2020,SL,59.5,724651,294.0,2020-06-24,59.5,294.25,10167.25,10009.0,136.0,137.5,29.75,0.2163636363636363,137.5,197.5892857142857,0.7619047619047619,2,Wednesday,2020-06-23,31.3700008392334,-0.3999996185302734,61.114285714285536,4.002105263157886,49,IS,10221.5,10162.0,59.5,10147.0,10209.6,-49.25,111.85000000000036,True,10096.75,10106.75,10089.0,10090.25,10096.75,10106.75,10089.0,10090.25,True,False,False,True,favorable_through_stop
2020-06-24,2020-06-24 14:37:00+00:00,2020-06-24 14:37:00+00:00,LONG,10091.25,55.75,2020,SL,59.5,724652,333.0,2020-06-24,59.5,294.25,10167.25,10009.0,136.0,137.5,29.75,0.2163636363636363,137.5,197.5892857142857,0.7619047619047619,2,Wednesday,2020-06-23,31.3700008392334,-0.3999996185302734,65.77199999999982,4.296842105263149,50,IS,10221.5,10162.0,59.5,10147.0,10209.6,-55.75,118.35000000000036,True,10090.25,10091.75,10069.25,10071.25,10090.25,10091.75,10069.25,10071.25,True,False,False,True,favorable_through_stop
2020-06-25,2020-06-25 13:47:00+00:00,2020-06-25 13:48:00+00:00,LONG,9920.75,-24.5,2020,SL,106.0,724962,-148.5,2020-06-25,106.0,212.75,9997.0,10092.5,154.75,294.25,158.25,0.5378079864061173,294.25,206.44642857142856,0.9246031746031746,3,Thursday,2020-06-24,33.84000015258789,2.469999313354492,71.01176470588219,4.630676691729315,51,IS,10017.25,9911.25,106.0,9896.25,9996.05,24.5,75.29999999999927,False,9919.75,9921.5,9908.75,9909.25,9909.0,9910.25,9891.25,9900.0,True,False,False,False,adverse_stop
2020-06-25,2020-06-25 13:49:00+00:00,2020-06-25 13:49:00+00:00,LONG,9901.25,-5.0,2020,SL,106.0,724964,-31.5,2020-06-25,106.0,212.75,9997.0,10092.5,154.75,294.25,158.25,0.5378079864061173,294.25,206.44642857142856,0.9246031746031746,3,Thursday,2020-06-24,33.84000015258789,2.469999313354492,66.79038461538445,4.030628272251302,52,IS,10017.25,9911.25,106.0,9896.25,9996.05,5.0,94.79999999999927,False,9900.25,9910.25,9890.0,9890.75,9900.25,9910.25,9890.0,9890.75,True,False,False,True,adverse_stop
2020-06-29,2020-06-29 13:47:00+00:00,2020-06-29 13:48:00+00:00,LONG,9749.0,-20.0,2020,SL,106.0,725682,-121.5,2020-06-29,106.0,231.0,9836.5,9959.25,107.75,258.0,204.5,0.7926356589147286,258.0,215.28571428571428,0.9246031746031746,0,Monday,2020-06-26,34.72999954223633,2.509998321533203,41.21874999999977,2.680254777070054,48,IS,9850.0,9744.0,106.0,9729.0,9828.8,20.0,79.79999999999927,False,9748.0,9758.75,9735.75,9736.25,9736.25,9751.25,9728.75,9745.75,True,False,False,False,adverse_stop
2020-06-29,2020-06-29 13:49:00+00:00,2020-06-29 13:52:00+00:00,LONG,9746.75,-17.75,2020,SL,106.0,725684,-108.0,2020-06-29,106.0,231.0,9836.5,9959.25,107.75,258.0,204.5,0.7926356589147286,258.0,215.28571428571428,0.9246031746031746,0,Monday,2020-06-26,34.72999954223633,2.509998321533203,37.89795918367325,2.429561200923779,49,IS,9850.0,9744.0,106.0,9729.0,9828.8,17.75,82.04999999999927,False,9745.75,9755.0,9742.25,9754.5,9736.0,9748.25,9729.0,9746.75,True,False,False,False,adverse_stop
2020-06-30,2020-06-30 13:46:00+00:00,2020-06-30 13:56:00+00:00,SHORT,10008.25,-18.5,2020,SL,68.5,726041,-112.5,2020-06-30,68.5,228.25,9950.0,10135.5,88.0,231.0,122.75,0.5313852813852814,231.0,220.8392857142857,0.7976190476190477,1,Tuesday,2020-06-29,31.780000686645508,-2.9499988555908203,34.979999999999784,2.24307036247334,50,IS,10011.75,9943.25,68.5,10026.75,9956.95,18.5,51.29999999999927,False,10009.25,10017.0,10006.75,10013.0,10023.75,10035.5,10021.0,10031.5,True,False,False,False,adverse_stop
2020-06-30,2020-06-30 13:57:00+00:00,2020-06-30 13:57:00+00:00,SHORT,10030.25,3.5,2020,SL,68.5,726052,19.5,2020-06-30,68.5,228.25,9950.0,10135.5,88.0,231.0,122.75,0.5313852813852814,231.0,220.8392857142857,0.7976190476190477,1,Tuesday,2020-06-29,31.780000686645508,-2.9499988555908203,32.08823529411743,2.076999012833161,51,IS,10011.75,9943.25,68.5,10026.75,9956.95,-3.5,73.29999999999927,True,10031.25,10032.0,10022.75,10026.5,10031.25,10032.0,10022.75,10026.5,True,False,False,True,favorable_through_stop
2020-07-01,2020-07-01 14:35:00+00:00,2020-07-01 14:35:00+00:00,SHORT,10213.25,5.0,2020,SL,62.0,726450,28.5,2020-07-01,62.0,184.5,10148.75,10259.5,83.25,228.25,185.5,0.8127053669222344,228.25,227.30357142857144,0.7658730158730159,2,Wednesday,2020-06-30,30.43000030517578,-1.3500003814697266,34.439999999999785,2.198329853862205,50,IS,10193.25,10131.25,62.0,10208.25,10143.65,-5.0,69.60000000000036,True,10214.25,10215.75,10205.75,10206.5,10214.25,10215.75,10205.75,10206.5,True,False,False,True,favorable_through_stop
2020-07-01,2020-07-01 14:36:00+00:00,2020-07-01 14:36:00+00:00,SHORT,10205.75,-2.5,2020,SL,62.0,726451,-16.5,2020-07-01,62.0,184.5,10148.75,10259.5,83.25,228.25,185.5,0.8127053669222344,228.25,227.30357142857144,0.7658730158730159,2,Wednesday,2020-06-30,30.43000030517578,-1.3500003814697266,34.32352941176449,2.2181628392484267,51,IS,10193.25,10131.25,62.0,10208.25,10143.65,2.5,62.100000000000364,False,10206.75,10211.5,10205.75,10207.25,10206.75,10211.5,10205.75,10207.25,True,False,False,True,adverse_stop
2020-07-07,2020-07-07 14:33:00+00:00,2020-07-07 14:33:00+00:00,SHORT,10667.25,34.75,2020,SL,60.25,727888,207.0,2020-07-07,60.25,188.75,10579.5,10522.0,134.75,144.5,121.25,0.8391003460207612,144.5,169.42857142857142,0.746031746031746,1,Tuesday,2020-07-06,27.940000534057617,0.2600002288818359,34.923913043478024,2.1641304347826007,46,IS,10617.5,10557.25,60.25,10632.5,10569.3,-34.75,97.95000000000073,True,10668.25,10668.5,10653.0,10655.0,10668.25,10668.5,10653.0,10655.0,True,False,False,True,favorable_through_stop
2020-07-07,2020-07-07 14:34:00+00:00,2020-07-07 14:34:00+00:00,SHORT,10653.75,21.25,2020,SL,60.25,727889,126.0,2020-07-07,60.25,188.75,10579.5,10522.0,134.75,144.5,121.25,0.8391003460207612,144.5,169.42857142857142,0.746031746031746,1,Tuesday,2020-07-06,27.940000534057617,0.2600002288818359,38.58510638297849,2.3141304347826006,47,IS,10617.5,10557.25,60.25,10632.5,10569.3,-21.25,84.45000000000073,True,10654.75,10654.75,10640.75,10641.5,10654.75,10654.75,10640.75,10641.5,True,False,False,True,favorable_through_stop
2020-07-08,2020-07-08 13:48:00+00:00,2020-07-08 13:58:00+00:00,SHORT,10613.25,-17.5,2020,SL,49.25,728203,-106.5,2020-07-08,49.25,147.25,10573.5,10647.25,80.25,188.75,57.5,0.304635761589404,188.75,174.96428571428572,0.6626984126984127,2,Wednesday,2020-07-07,29.43000030517578,1.489999771118164,37.36956521739107,2.245652173913036,46,IS,10615.75,10566.5,49.25,10630.75,10576.35,17.5,36.899999999999636,False,10614.25,10619.75,10611.25,10618.0,10625.0,10630.75,10621.25,10629.0,True,False,False,False,adverse_stop
2020-07-08,2020-07-08 13:59:00+00:00,2020-07-08 14:00:00+00:00,SHORT,10627.5,-3.25,2020,SL,49.25,728214,-21.0,2020-07-08,49.25,147.25,10573.5,10647.25,80.25,188.75,57.5,0.304635761589404,188.75,174.96428571428572,0.6626984126984127,2,Wednesday,2020-07-07,29.43000030517578,1.489999771118164,34.30851063829764,2.084762865792122,47,IS,10615.75,10566.5,49.25,10630.75,10576.35,3.25,51.149999999999636,False,10628.5,10629.75,10621.75,10627.25,10627.5,10632.5,10619.75,10620.75,True,False,False,False,adverse_stop
2020-07-10,2020-07-10 14:01:00+00:00,2020-07-10 14:01:00+00:00,LONG,10643.5,-1.5,2020,SL,92.5,728936,-10.5,2020-07-10,92.5,204.25,10734.0,10823.25,108.25,214.25,1.75,0.0081680280046674,214.25,181.3571428571429,0.8968253968253969,4,Friday,2020-07-09,29.26000022888184,1.1800003051757812,33.15624999999977,2.0557213930348186,48,IS,10749.5,10657.0,92.5,10642.0,10731.0,1.5,87.5,False,10642.5,10654.5,10638.5,10644.25,10642.5,10654.5,10638.5,10644.25,True,False,False,True,adverse_stop
2020-07-10,2020-07-10 14:02:00+00:00,2020-07-10 14:02:00+00:00,LONG,10645.25,-3.25,2020,SL,92.5,728937,-21.0,2020-07-10,92.5,204.25,10734.0,10823.25,108.25,214.25,1.75,0.0081680280046674,214.25,181.3571428571429,0.8968253968253969,4,Friday,2020-07-09,29.26000022888184,1.1800003051757812,32.26530612244876,2.041501976284578,49,IS,10749.5,10657.0,92.5,10642.0,10731.0,3.25,85.75,False,10644.25,10652.75,10639.0,10639.75,10644.25,10652.75,10639.0,10639.75,True,False,False,True,adverse_stop
2020-07-13,2020-07-13 14:36:00+00:00,2020-07-13 14:42:00+00:00,SHORT,10991.5,-20.5,2020,SL,67.5,729331,-124.5,2020-07-13,67.5,497.0,10937.75,10612.25,104.0,204.25,89.25,0.4369645042839657,204.25,185.64285714285717,0.7817460317460317,0,Monday,2020-07-10,27.290000915527344,-1.969999313354492,28.166666666666423,1.8838912133891137,45,IS,10997.0,10929.5,67.5,11012.0,10943.0,20.5,48.5,False,10992.5,10995.0,10983.25,10983.75,11008.75,11014.25,11006.0,11007.5,True,False,False,False,adverse_stop
2020-07-13,2020-07-13 14:43:00+00:00,2020-07-13 14:50:00+00:00,SHORT,11006.5,-5.5,2020,SL,67.5,729338,-34.5,2020-07-13,67.5,497.0,10937.75,10612.25,104.0,204.25,89.25,0.4369645042839657,204.25,185.64285714285717,0.7817460317460317,0,Monday,2020-07-10,27.290000915527344,-1.969999313354492,24.847826086956285,1.733397497593833,46,IS,10997.0,10929.5,67.5,11012.0,10943.0,5.5,63.5,False,11007.5,11009.5,11000.25,11003.0,11007.5,11012.5,11003.75,11008.75,True,False,False,False,adverse_stop
