session,family,entry_mode,hold_H,cost,cost_pts,split,n,win,E_gross,E_net,E_R_net,PF_net
NY_PM,BLIND_FADE,delay1,30,tight,0.5,IS,11538,0.4616051308719015,-0.15701378055122206,-0.6570137805512221,-0.07673153641474126,0.8636854053811054
NY_PM,BLIND_FADE,delay1,30,tight,0.5,Validation,3728,0.4793454935622318,-0.45485179721030045,-0.9548517972103004,-0.019815342095155394,0.9289599628803177
NY_PM,BLIND_FADE,delay1,30,tight,0.5,OOS,1987,0.49169602415702063,0.2243331655762456,-0.2756668344237544,-0.003973575991693754,0.9847831635532112
NY_PM,BLIND_FADE,delay1,30,tight,0.5,Y2025,1238,0.4894991922455573,-0.5540690630048465,-1.0540690630048466,-0.015193788295565348,0.9381207118829927
NY_PM,BLIND_FADE,delay1,30,tight,0.5,Y2026,749,0.4953271028037383,1.5109312416555407,1.0109312416555407,0.007928872483572868,1.0507911087260928
NY_PM,BLIND_FADE,delay1,30,mid,1.0,IS,11538,0.43482405962905185,-0.15701378055122206,-1.157013780551222,-0.13512569699868288,0.7728168103264893
NY_PM,BLIND_FADE,delay1,30,mid,1.0,Validation,3728,0.4742489270386266,-0.45485179721030045,-1.4548517972103003,-0.03019147698490896,0.8938222119444659
NY_PM,BLIND_FADE,delay1,30,mid,1.0,OOS,1987,0.4841469552088576,0.2243331655762456,-0.7756668344237544,-0.011180783198900963,0.9577775152427279
NY_PM,BLIND_FADE,delay1,30,mid,1.0,Y2025,1238,0.48384491114701134,-0.5540690630048465,-1.5540690630048466,-0.022400995502772567,0.9101192162038267
NY_PM,BLIND_FADE,delay1,30,mid,1.0,Y2026,749,0.48464619492656874,1.5109312416555407,0.5109312416555407,0.004007303856121889,1.0253475298267112
NY_PM,BLIND_FADE,delay1,30,wide,2.0,IS,11538,0.3805685560755764,-0.15701378055122206,-2.157013780551222,-0.25191401816656606,0.6201478954658364
NY_PM,BLIND_FADE,delay1,30,wide,2.0,Validation,3728,0.46432403433476394,-0.45485179721030045,-2.4548517972103006,-0.0509437467644161,0.8274989485737713
NY_PM,BLIND_FADE,delay1,30,wide,2.0,OOS,1987,0.4750880724710619,0.2243331655762456,-1.7756668344237545,-0.025595197613315378,0.9060005961132749
NY_PM,BLIND_FADE,delay1,30,wide,2.0,Y2025,1238,0.4701130856219709,-0.5540690630048465,-2.5540690630048464,-0.03681540991718697,0.856609196216757
NY_PM,BLIND_FADE,delay1,30,wide,2.0,Y2026,749,0.4833110814419226,1.5109312416555407,-0.4890687583444593,-0.0038358333987800726,0.9763419418902227
NY_PM,BLIND_FADE,delay1,45,tight,0.5,IS,11538,0.4748656612931184,-0.12878640145605824,-0.6287864014560582,-0.0734349081992477,0.8882102605143258
NY_PM,BLIND_FADE,delay1,45,tight,0.5,Validation,3728,0.48605150214592274,-0.4515490879828326,-0.9515490879828327,-0.019746803382263714,0.9395578065398287
NY_PM,BLIND_FADE,delay1,45,tight,0.5,OOS,1987,0.4876698540513337,-0.19523779567186714,-0.6952377956718672,-0.01002144570337827,0.9668783566701832
NY_PM,BLIND_FADE,delay1,45,tight,0.5,Y2025,1238,0.4886914378029079,-0.7476272213247173,-1.2476272213247173,-0.017983815802878805,0.9360141471573639
NY_PM,BLIND_FADE,delay1,45,tight,0.5,Y2026,749,0.48598130841121495,0.7177903871829105,0.21779038718291055,0.0017081598994738093,1.0092848859132983
NY_PM,BLIND_FADE,delay1,45,mid,1.0,IS,11538,0.4518114057895649,-0.12878640145605824,-1.1287864014560582,-0.13182906878318926,0.8083603634092934
NY_PM,BLIND_FADE,delay1,45,mid,1.0,Validation,3728,0.4812231759656652,-0.4515490879828326,-1.4515490879828326,-0.03012293827201728,0.9092825545308431
NY_PM,BLIND_FADE,delay1,45,mid,1.0,OOS,1987,0.4836436839456467,-0.19523779567186714,-1.1952377956718672,-0.017228652910585472,0.9437461879637361
NY_PM,BLIND_FADE,delay1,45,mid,1.0,Y2025,1238,0.48303715670436187,-0.7476272213247173,-1.7476272213247173,-0.02519102301008601,0.9115356111522833
NY_PM,BLIND_FADE,delay1,45,mid,1.0,Y2026,749,0.48464619492656874,0.7177903871829105,-0.28220961281708945,-0.002213408727977169,0.9880991758802458
NY_PM,BLIND_FADE,delay1,45,wide,2.0,IS,11538,0.41055642225689026,-0.12878640145605824,-2.1287864014560585,-0.2486173899510725,0.6701626311721077
NY_PM,BLIND_FADE,delay1,45,wide,2.0,Validation,3728,0.47237124463519314,-0.4515490879828326,-2.4515490879828326,-0.05087520805152441,0.8516308130627386
NY_PM,BLIND_FADE,delay1,45,wide,2.0,OOS,1987,0.4750880724710619,-0.19523779567186714,-2.195237795671867,-0.031643067324999885,0.8991482855887725
NY_PM,BLIND_FADE,delay1,45,wide,2.0,Y2025,1238,0.47495961227786754,-0.7476272213247173,-2.7476272213247173,-0.039605437424500435,0.8644870051939386
NY_PM,BLIND_FADE,delay1,45,wide,2.0,Y2026,749,0.4753004005340454,0.7177903871829105,-1.2822096128170895,-0.010056545982879132,0.9470856835885039
NY_AM,HIGH_FOLLOW,next_open,15,tight,0.5,IS,3269,0.4796573875802998,0.1610775466503518,-0.3389224533496482,-0.11788607073031244,0.9046176527559564
NY_AM,HIGH_FOLLOW,next_open,15,tight,0.5,Validation,922,0.5130151843817787,0.7636930585683297,0.2636930585683297,0.01294199060458059,1.024586174858898
NY_AM,HIGH_FOLLOW,next_open,15,tight,0.5,OOS,580,0.5275862068965518,1.5411637931034483,1.0411637931034483,0.024142928535732144,1.069263138275375
NY_AM,HIGH_FOLLOW,next_open,15,tight,0.5,Y2025,346,0.5289017341040463,1.7209176300578035,1.2209176300578035,0.02831113345061573,1.0936837290531831
NY_AM,HIGH_FOLLOW,next_open,15,tight,0.5,Y2026,234,0.5256410256410257,1.2753739316239316,0.7753739316239316,0.029328564789557688,1.0431031922791387
NY_AM,HIGH_FOLLOW,next_open,15,mid,1.0,IS,3269,0.4750688283878862,0.1610775466503518,-0.8389224533496482,-0.29179911420857324,0.780046317646823
NY_AM,HIGH_FOLLOW,next_open,15,mid,1.0,Validation,922,0.5097613882863341,0.7636930585683297,-0.23630694143167028,-0.0115978866960329,0.9784563472199047
NY_AM,HIGH_FOLLOW,next_open,15,mid,1.0,OOS,580,0.5258620689655172,1.5411637931034483,0.5411637931034483,0.012548725637181412,1.0354428235692659
NY_AM,HIGH_FOLLOW,next_open,15,mid,1.0,Y2025,346,0.5260115606936416,1.7209176300578035,0.7209176300578035,0.016716930552065017,1.0543325845755904
NY_AM,HIGH_FOLLOW,next_open,15,mid,1.0,Y2026,234,0.5256410256410257,1.2753739316239316,0.27537393162393164,0.010416035238730274,1.015108883613236
NY_AM,HIGH_FOLLOW,next_open,15,wide,2.0,IS,3269,0.4365249311716121,0.1610775466503518,-1.8389224533496482,-0.6396252011650951,0.5773067660449663
NY_AM,HIGH_FOLLOW,next_open,15,wide,2.0,Validation,922,0.5075921908893709,0.7636930585683297,-1.2363069414316703,-0.06067764129725988,0.892110291464302
NY_AM,HIGH_FOLLOW,next_open,15,wide,2.0,OOS,580,0.5189655172413793,1.5411637931034483,-0.45883620689655175,-0.010639680159920051,0.9708549799106073
NY_AM,HIGH_FOLLOW,next_open,15,wide,2.0,Y2025,346,0.5173410404624278,1.7209176300578035,-0.27908236994219654,-0.006471475245036441,0.9796932297622334
NY_AM,HIGH_FOLLOW,next_open,15,wide,2.0,Y2026,234,0.5213675213675214,1.2753739316239316,-0.7246260683760684,-0.02740902386292458,0.9612506070214528
NY_AM,HIGH_FOLLOW,next_open,30,tight,0.5,IS,3269,0.49372896910370145,0.17220480269195473,-0.3277951973080453,-0.11401572080279836,0.9121953467886901
NY_AM,HIGH_FOLLOW,next_open,30,tight,0.5,Validation,922,0.5119305856832972,0.5807348156182213,0.08073481561822125,0.00396244493831758,1.007107816808107
NY_AM,HIGH_FOLLOW,next_open,30,tight,0.5,OOS,580,0.5258620689655172,1.345258620689655,0.8452586206896552,0.019600199900049988,1.0526973463218006
NY_AM,HIGH_FOLLOW,next_open,30,tight,0.5,Y2025,346,0.5317919075144508,1.5783959537572254,1.0783959537572254,0.02500628298567479,1.0788295723132584
NY_AM,HIGH_FOLLOW,next_open,30,tight,0.5,Y2026,234,0.5170940170940171,1.000534188034188,0.500534188034188,0.018932735244792005,1.0256301544100552
NY_AM,HIGH_FOLLOW,next_open,30,mid,1.0,IS,3269,0.4912817375344142,0.17220480269195473,-0.8277951973080453,-0.28792876428105924,0.7923554660336187
NY_AM,HIGH_FOLLOW,next_open,30,mid,1.0,Validation,922,0.5119305856832972,0.5807348156182213,-0.41926518438177873,-0.020577432362295894,0.9638646428529697
NY_AM,HIGH_FOLLOW,next_open,30,mid,1.0,OOS,580,0.5258620689655172,1.345258620689655,0.3452586206896552,0.00800599700149925,1.0212115193644489
NY_AM,HIGH_FOLLOW,next_open,30,mid,1.0,Y2025,346,0.5317919075144508,1.5783959537572254,0.5783959537572254,0.013412080087124068,1.041568759817731
NY_AM,HIGH_FOLLOW,next_open,30,mid,1.0,Y2026,234,0.5170940170940171,1.000534188034188,0.0005341880341880342,2.020569396457158e-05,1.000027019359371
NY_AM,HIGH_FOLLOW,next_open,30,wide,2.0,IS,3269,0.45916182318751914,0.17220480269195473,-1.8277951973080453,-0.6357548512375809,0.594161247049634
NY_AM,HIGH_FOLLOW,next_open,30,wide,2.0,Validation,922,0.5119305856832972,0.5807348156182213,-1.4192651843817787,-0.06965718696352287,0.8826151310256669
NY_AM,HIGH_FOLLOW,next_open,30,wide,2.0,OOS,580,0.5258620689655172,1.345258620689655,-0.6547413793103448,-0.015182408795602205,0.9609134770022515
NY_AM,HIGH_FOLLOW,next_open,30,wide,2.0,Y2025,346,0.5317919075144508,1.5783959537572254,-0.4216040462427746,-0.009776325709977383,0.9706861255196494
NY_AM,HIGH_FOLLOW,next_open,30,wide,2.0,Y2026,234,0.5170940170940171,1.000534188034188,-0.999465811965812,-0.037804853407690284,0.9506521251763838
NY_AM,HIGH_FOLLOW,next_open,45,tight,0.5,IS,3269,0.4925053533190578,0.16285561333741205,-0.33714438666258795,-0.11726761275220453,0.9107026205848842
NY_AM,HIGH_FOLLOW,next_open,45,tight,0.5,Validation,922,0.5086767895878525,0.4267218004338395,-0.07327819956616052,-0.0035964760523269123,0.99368663271504
NY_AM,HIGH_FOLLOW,next_open,45,tight,0.5,OOS,580,0.5241379310344828,1.3738146551724137,0.8738146551724137,0.02026236881559221,1.0540499106833392
NY_AM,HIGH_FOLLOW,next_open,45,tight,0.5,Y2025,346,0.5289017341040463,1.7064667630057804,1.2064667630057804,0.027976040881293452,1.0876313683299002
NY_AM,HIGH_FOLLOW,next_open,45,tight,0.5,Y2026,234,0.5170940170940171,0.8819444444444444,0.3819444444444444,0.014447071184659868,1.0193738060722657
NY_AM,HIGH_FOLLOW,next_open,45,mid,1.0,IS,3269,0.4925053533190578,0.16285561333741205,-0.837144386662588,-0.2911806562304654,0.7922342904050829
NY_AM,HIGH_FOLLOW,next_open,45,mid,1.0,Validation,922,0.5086767895878525,0.4267218004338395,-0.5732781995661606,-0.028136353352940388,0.9516322748901903
NY_AM,HIGH_FOLLOW,next_open,45,mid,1.0,OOS,580,0.5241379310344828,1.3738146551724137,0.3738146551724138,0.00866816591704148,1.0227869886229275
NY_AM,HIGH_FOLLOW,next_open,45,mid,1.0,Y2025,346,0.5289017341040463,1.7064667630057804,0.7064667630057804,0.016381837982742738,1.0504508455773274
NY_AM,HIGH_FOLLOW,next_open,45,mid,1.0,Y2026,234,0.5170940170940171,0.8819444444444444,-0.11805555555555555,-0.004465458366167563,0.9940841865756541
NY_AM,HIGH_FOLLOW,next_open,45,wide,2.0,IS,3269,0.4603854389721627,0.16285561333741205,-1.837144386662588,-0.6390067431869871,0.5957611503285571
NY_AM,HIGH_FOLLOW,next_open,45,wide,2.0,Validation,922,0.5086767895878525,0.4267218004338395,-1.5732781995661604,-0.07721610795416738,0.872545250856691
NY_AM,HIGH_FOLLOW,next_open,45,wide,2.0,OOS,580,0.5241379310344828,1.3738146551724137,-0.6261853448275863,-0.014520239880059977,0.9629050379184434
NY_AM,HIGH_FOLLOW,next_open,45,wide,2.0,Y2025,346,0.5289017341040463,1.7064667630057804,-0.2935332369942196,-0.00680656781435873,0.9797202011756043
NY_AM,HIGH_FOLLOW,next_open,45,wide,2.0,Y2026,234,0.5170940170940171,0.8819444444444444,-1.1180555555555556,-0.042290517467822426,0.9452974922572298
NY_AM,HIGH_FOLLOW,delay1,15,tight,0.5,IS,3269,0.4845518507188743,0.2723692260630162,-0.22763077393698378,-0.0791759213693857,0.9347265929101655
NY_AM,HIGH_FOLLOW,delay1,15,tight,0.5,Validation,922,0.5260303687635575,1.4418383947939262,0.9418383947939263,0.04622519729049943,1.091670845319469
NY_AM,HIGH_FOLLOW,delay1,15,tight,0.5,OOS,580,0.49482758620689654,-1.794396551724138,-2.294396551724138,-0.05320339830084957,0.8627102032394511
NY_AM,HIGH_FOLLOW,delay1,15,tight,0.5,Y2025,346,0.4913294797687861,-2.30003612716763,-2.80003612716763,-0.06492837396330738,0.8137279642380764
NY_AM,HIGH_FOLLOW,delay1,15,tight,0.5,Y2026,234,0.5,-1.046741452991453,-1.546741452991453,-0.05850558687438121,0.9194250810479888
NY_AM,HIGH_FOLLOW,delay1,15,mid,1.0,IS,3269,0.4762924441725298,0.2723692260630162,-0.7276307739369838,-0.2530889648476465,0.8057531925318743
NY_AM,HIGH_FOLLOW,delay1,15,mid,1.0,Validation,922,0.5227765726681128,1.4418383947939262,0.4418383947939262,0.02168531998988594,1.0420331725436582
NY_AM,HIGH_FOLLOW,delay1,15,mid,1.0,OOS,580,0.49310344827586206,-1.794396551724138,-2.794396551724138,-0.0647976011994003,0.8352812642918848
NY_AM,HIGH_FOLLOW,delay1,15,mid,1.0,Y2025,346,0.4884393063583815,-2.30003612716763,-3.30003612716763,-0.07652257686185808,0.7841181683899557
NY_AM,HIGH_FOLLOW,delay1,15,mid,1.0,Y2026,234,0.5,-1.046741452991453,-2.046741452991453,-0.07741811642520861,0.8947491312648509
NY_AM,HIGH_FOLLOW,delay1,15,wide,2.0,IS,3269,0.4353013153869685,0.2723692260630162,-1.7276307739369838,-0.6009150518041683,0.5963333080191018
NY_AM,HIGH_FOLLOW,delay1,15,wide,2.0,Validation,922,0.5162689804772235,1.4418383947939262,-0.5581616052060737,-0.027394434611341046,0.9492167262859258
NY_AM,HIGH_FOLLOW,delay1,15,wide,2.0,OOS,580,0.4896551724137931,-1.794396551724138,-3.794396551724138,-0.08798600699650175,0.7828457249987666
NY_AM,HIGH_FOLLOW,delay1,15,wide,2.0,Y2025,346,0.48265895953757226,-2.30003612716763,-4.30003612716763,-0.09971098265895954,0.7278588821693551
NY_AM,HIGH_FOLLOW,delay1,15,wide,2.0,Y2026,234,0.5,-1.046741452991453,-3.046741452991453,-0.11524317552686345,0.8472529091176904
NY_AM,HIGH_FOLLOW,delay1,30,tight,0.5,IS,3269,0.49678800856531047,0.3187136739063934,-0.18128632609360662,-0.06305611342386318,0.9500894831034846
NY_AM,HIGH_FOLLOW,delay1,30,tight,0.5,Validation,922,0.5238611713665944,1.2761659436008677,0.7761659436008677,0.038094034041760365,1.0708311681884541
NY_AM,HIGH_FOLLOW,delay1,30,tight,0.5,OOS,580,0.4879310344827586,-2.0328663793103448,-2.5328663793103448,-0.058733133433283354,0.8577867860600193
NY_AM,HIGH_FOLLOW,delay1,30,tight,0.5,Y2025,346,0.48554913294797686,-2.628070809248555,-3.128070809248555,-0.07253497528692301,0.8023692409527179
NY_AM,HIGH_FOLLOW,delay1,30,tight,0.5,Y2026,234,0.49145299145299143,-1.1527777777777777,-1.6527777777777777,-0.0625164171263462,0.9203162625391144
NY_AM,HIGH_FOLLOW,delay1,30,mid,1.0,IS,3269,0.49464668094218417,0.3187136739063934,-0.6812863260936066,-0.23696915690212408,0.8245978459902735
NY_AM,HIGH_FOLLOW,delay1,30,mid,1.0,Validation,922,0.5238611713665944,1.2761659436008677,0.27616594360086766,0.013554156741146866,1.0246663921920032
NY_AM,HIGH_FOLLOW,delay1,30,mid,1.0,OOS,580,0.4879310344827586,-2.0328663793103448,-3.0328663793103448,-0.07032733633183408,0.8321264971131365
NY_AM,HIGH_FOLLOW,delay1,30,mid,1.0,Y2025,346,0.48554913294797686,-2.628070809248555,-3.628070809248555,-0.08412917818547375,0.7744449560344537
NY_AM,HIGH_FOLLOW,delay1,30,mid,1.0,Y2026,234,0.49145299145299143,-1.1527777777777777,-2.1527777777777777,-0.08142894667717364,0.8974672111335852
NY_AM,HIGH_FOLLOW,delay1,30,wide,2.0,IS,3269,0.46099724686448457,0.3187136739063934,-1.6812863260936066,-0.5847952438586458,0.6176326076275203
NY_AM,HIGH_FOLLOW,delay1,30,wide,2.0,Validation,922,0.5227765726681128,1.2761659436008677,-0.7238340563991323,-0.03552559786008011,0.9379878275413492
NY_AM,HIGH_FOLLOW,delay1,30,wide,2.0,OOS,580,0.4879310344827586,-2.0328663793103448,-4.032866379310345,-0.09351574212893553,0.7829277063709341
NY_AM,HIGH_FOLLOW,delay1,30,wide,2.0,Y2025,346,0.48554913294797686,-2.628070809248555,-4.6280708092485545,-0.10731758398257518,0.7211926655421949
NY_AM,HIGH_FOLLOW,delay1,30,wide,2.0,Y2026,234,0.49145299145299143,-1.1527777777777777,-3.1527777777777777,-0.11925400577882847,0.8533901357544744
NY_AM,HIGH_FOLLOW,delay1,45,tight,0.5,IS,3269,0.49923524013459775,0.34966732945855,-0.15033267054145,-0.05228962453615654,0.9590050259640049
NY_AM,HIGH_FOLLOW,delay1,45,tight,0.5,Validation,922,0.5206073752711496,1.1353036876355749,0.6353036876355749,0.031180549086408573,1.0566153994853145
NY_AM,HIGH_FOLLOW,delay1,45,tight,0.5,OOS,580,0.49137931034482757,-1.9993534482758621,-2.499353448275862,-0.057956021989005485,0.8601912018228068
NY_AM,HIGH_FOLLOW,delay1,45,tight,0.5,Y2025,346,0.4913294797687861,-2.518063583815029,-3.018063583815029,-0.0699840831029572,0.8102118475606293
NY_AM,HIGH_FOLLOW,delay1,45,tight,0.5,Y2026,234,0.49145299145299143,-1.232371794871795,-1.732371794871795,-0.06552706552706553,0.9166998445988467
NY_AM,HIGH_FOLLOW,delay1,45,mid,1.0,IS,3269,0.4989293361884368,0.34966732945855,-0.6503326705414499,-0.2262026680144174,0.8339921913128355
NY_AM,HIGH_FOLLOW,delay1,45,mid,1.0,Validation,922,0.5206073752711496,1.1353036876355749,0.13530368763557485,0.006640671785795074,1.0118054816234312
NY_AM,HIGH_FOLLOW,delay1,45,mid,1.0,OOS,580,0.49137931034482757,-1.9993534482758621,-2.999353448275862,-0.06955022488755623,0.8345754733801661
NY_AM,HIGH_FOLLOW,delay1,45,mid,1.0,Y2025,346,0.4913294797687861,-2.518063583815029,-3.518063583815029,-0.0815782860015079,0.7822523841999933
NY_AM,HIGH_FOLLOW,delay1,45,mid,1.0,Y2026,234,0.49145299145299143,-1.232371794871795,-2.2323717948717947,-0.08443959507789298,0.8939541965361923
NY_AM,HIGH_FOLLOW,delay1,45,wide,2.0,IS,3269,0.46466809421841543,0.34966732945855,-1.65033267054145,-0.5740287549709391,0.6271494659001084
NY_AM,HIGH_FOLLOW,delay1,45,wide,2.0,Validation,922,0.5206073752711496,1.1353036876355749,-0.8646963123644251,-0.0424390828154319,0.9275828006312945
NY_AM,HIGH_FOLLOW,delay1,45,wide,2.0,OOS,580,0.49137931034482757,-1.9993534482758621,-3.999353448275862,-0.09273863068465767,0.7854409231231717
NY_AM,HIGH_FOLLOW,delay1,45,wide,2.0,Y2025,346,0.4913294797687861,-2.518063583815029,-4.518063583815029,-0.10476669179860937,0.7288936580712992
NY_AM,HIGH_FOLLOW,delay1,45,wide,2.0,Y2026,234,0.49145299145299143,-1.232371794871795,-3.2323717948717947,-0.12226465417954778,0.8500724736431323
NY_AM,HIGH_FADE,next_open,15,tight,0.5,IS,3269,0.5007647598654023,-0.17430789232181096,-0.674307892321811,-0.2345418755901951,0.8182375707976232
NY_AM,HIGH_FADE,next_open,15,tight,0.5,Validation,922,0.48156182212581344,-0.8030097613882863,-1.3030097613882863,-0.06395139933194044,0.8869260860613547
NY_AM,HIGH_FADE,next_open,15,tight,0.5,OOS,580,0.4724137931034483,-1.5411637931034483,-2.0411637931034483,-0.04733133433283358,0.8770439128882542
NY_AM,HIGH_FADE,next_open,15,tight,0.5,Y2025,346,0.47109826589595377,-1.7209176300578035,-2.2209176300578033,-0.05149953924771717,0.8497568247916514
NY_AM,HIGH_FADE,next_open,15,tight,0.5,Y2026,234,0.47435897435897434,-1.2753739316239316,-1.7753739316239316,-0.06715362389121254,0.9079630578363633
NY_AM,HIGH_FADE,next_open,15,mid,1.0,IS,3269,0.49342306515754053,-0.17430789232181096,-1.1743078923218109,-0.40845491906845593,0.7035136583270178
NY_AM,HIGH_FADE,next_open,15,mid,1.0,Validation,922,0.4804772234273319,-0.8030097613882863,-1.8030097613882863,-0.08849127663255395,0.846982275072919
NY_AM,HIGH_FADE,next_open,15,mid,1.0,OOS,580,0.4706896551724138,-1.5411637931034483,-2.5411637931034483,-0.05892553723138433,0.8493230334745411
NY_AM,HIGH_FADE,next_open,15,mid,1.0,Y2025,346,0.4682080924855491,-1.7209176300578035,-2.7209176300578033,-0.06309374214626791,0.8191760101798277
NY_AM,HIGH_FADE,next_open,15,mid,1.0,Y2026,234,0.47435897435897434,-1.2753739316239316,-2.2753739316239314,-0.08606615344203998,0.8836281674748993
NY_AM,HIGH_FADE,next_open,15,wide,2.0,IS,3269,0.44631385744876106,-0.17430789232181096,-2.174307892321811,-0.7562810060249777,0.5146325120461617
NY_AM,HIGH_FADE,next_open,15,wide,2.0,Validation,922,0.4761388286334056,-0.8030097613882863,-2.8030097613882865,-0.13757103123378092,0.7721850947897326
NY_AM,HIGH_FADE,next_open,15,wide,2.0,OOS,580,0.46551724137931033,-1.5411637931034483,-3.5411637931034483,-0.08211394302848575,0.7964583681736255
NY_AM,HIGH_FADE,next_open,15,wide,2.0,Y2025,346,0.4595375722543353,-1.7209176300578035,-3.7209176300578033,-0.08628214794336934,0.7612485222188738
NY_AM,HIGH_FADE,next_open,15,wide,2.0,Y2026,234,0.47435897435897434,-1.2753739316239316,-3.2753739316239314,-0.12389121254369481,0.8368696207414896
NY_AM,HIGH_FADE,next_open,30,tight,0.5,IS,3269,0.5022942795962068,-0.18543514836341388,-0.6854351483634139,-0.2384122255177092,0.8245693873556469
NY_AM,HIGH_FADE,next_open,30,tight,0.5,Validation,922,0.4848156182212581,-0.6200515184381779,-1.1200515184381779,-0.05497185366567747,0.906448343609691
NY_AM,HIGH_FADE,next_open,30,tight,0.5,OOS,580,0.47413793103448276,-1.345258620689655,-1.845258620689655,-0.04278860569715142,0.8940176018418805
NY_AM,HIGH_FADE,next_open,30,tight,0.5,Y2025,346,0.4682080924855491,-1.5783959537572254,-2.0783959537572256,-0.048194688782776246,0.8640707880964476
NY_AM,HIGH_FADE,next_open,30,tight,0.5,Y2026,234,0.4829059829059829,-1.000534188034188,-1.500534188034188,-0.056757794346446844,0.9269697245440482
NY_AM,HIGH_FADE,next_open,30,mid,1.0,IS,3269,0.49984704802691954,-0.18543514836341388,-1.1854351483634138,-0.41232526899597005,0.7147923604850135
NY_AM,HIGH_FADE,next_open,30,mid,1.0,Validation,922,0.4848156182212581,-0.6200515184381779,-1.6200515184381779,-0.07951173096629092,0.8675361242441206
NY_AM,HIGH_FADE,next_open,30,mid,1.0,OOS,580,0.47413793103448276,-1.345258620689655,-2.345258620689655,-0.054382808595702166,0.8673040106332386
NY_AM,HIGH_FADE,next_open,30,mid,1.0,Y2025,346,0.4682080924855491,-1.5783959537572254,-2.5783959537572256,-0.059788891681326985,0.8342526039549925
NY_AM,HIGH_FADE,next_open,30,mid,1.0,Y2026,234,0.4829059829059829,-1.000534188034188,-2.0005341880341883,-0.07567032389727427,0.9038449194428397
NY_AM,HIGH_FADE,next_open,30,wide,2.0,IS,3269,0.46069134291832364,-0.18543514836341388,-2.185435148363414,-0.7601513559524917,0.5316304245389322
NY_AM,HIGH_FADE,next_open,30,wide,2.0,Validation,922,0.4837310195227766,-0.6200515184381779,-2.620051518438178,-0.12859148556751793,0.7944347234114976
NY_AM,HIGH_FADE,next_open,30,wide,2.0,OOS,580,0.47413793103448276,-1.345258620689655,-3.345258620689655,-0.0775712143928036,0.8161924047035418
NY_AM,HIGH_FADE,next_open,30,wide,2.0,Y2025,346,0.4682080924855491,-1.5783959537572254,-3.5783959537572256,-0.08297729747842843,0.7775731785365415
NY_AM,HIGH_FADE,next_open,30,wide,2.0,Y2026,234,0.4829059829059829,-1.000534188034188,-3.0005341880341883,-0.11349538299892911,0.8592777241923564
NY_AM,HIGH_FADE,next_open,45,tight,0.5,IS,3269,0.5029060874885286,-0.17608595900887122,-0.6760859590088713,-0.235160333568303,0.8283989498764989
NY_AM,HIGH_FADE,next_open,45,tight,0.5,Validation,922,0.4891540130151844,-0.4660385032537961,-0.9660385032537961,-0.04741293267503296,0.9199134564050689
NY_AM,HIGH_FADE,next_open,45,tight,0.5,OOS,580,0.47413793103448276,-1.3738146551724137,-1.8738146551724137,-0.04345077461269364,0.8933196728854425
NY_AM,HIGH_FADE,next_open,45,tight,0.5,Y2025,346,0.4682080924855491,-1.7064667630057804,-2.20646676300578,-0.051164446678394905,0.8576738441461595
NY_AM,HIGH_FADE,next_open,45,tight,0.5,Y2026,234,0.4829059829059829,-0.8819444444444444,-1.3819444444444444,-0.05227213028631471,0.932959301346256
NY_AM,HIGH_FADE,next_open,45,mid,1.0,IS,3269,0.5026001835423677,-0.17608595900887122,-1.1760859590088713,-0.40907337704656394,0.7192103161017916
NY_AM,HIGH_FADE,next_open,45,mid,1.0,Validation,922,0.4880694143167028,-0.4660385032537961,-1.4660385032537961,-0.07195280997564643,0.88098526830181
NY_AM,HIGH_FADE,next_open,45,mid,1.0,OOS,580,0.47413793103448276,-1.3738146551724137,-2.373814655172414,-0.05504497751124438,0.866846791303244
NY_AM,HIGH_FADE,next_open,45,mid,1.0,Y2025,346,0.4682080924855491,-1.7064667630057804,-2.70646676300578,-0.06275864957694566,0.8283655608504399
NY_AM,HIGH_FADE,next_open,45,mid,1.0,Y2026,234,0.4829059829059829,-0.8819444444444444,-1.8819444444444444,-0.07118465983714212,0.9098342824236996
NY_AM,HIGH_FADE,next_open,45,wide,2.0,IS,3269,0.4634444784337718,-0.17608595900887122,-2.176085959008871,-0.7568994640030856,0.536571661237785
NY_AM,HIGH_FADE,next_open,45,wide,2.0,Validation,922,0.4880694143167028,-0.4660385032537961,-2.466038503253796,-0.12103256457687345,0.8077920842821592
NY_AM,HIGH_FADE,next_open,45,wide,2.0,OOS,580,0.47413793103448276,-1.3738146551724137,-3.373814655172414,-0.07823338330834582,0.8161765137593133
NY_AM,HIGH_FADE,next_open,45,wide,2.0,Y2025,346,0.4682080924855491,-1.7064667630057804,-3.70646676300578,-0.08594705537404708,0.772617464539007
NY_AM,HIGH_FADE,next_open,45,wide,2.0,Y2026,234,0.4829059829059829,-0.8819444444444444,-2.8819444444444446,-0.10900971893879698,0.8652614228094054
NY_AM,HIGH_FADE,delay1,15,tight,0.5,IS,3269,0.49342306515754053,-0.2927118384827164,-0.7927118384827164,-0.27572585686355355,0.7894432143655162
NY_AM,HIGH_FADE,delay1,15,tight,0.5,Validation,922,0.47071583514099785,-1.4418383947939262,-1.9418383947939262,-0.09530495189172644,0.8346436694027869
NY_AM,HIGH_FADE,delay1,15,tight,0.5,OOS,580,0.4982758620689655,1.6353448275862068,1.1353448275862068,0.026326836581709145,1.0757168523176428
