mechanism,T_offset,horizon,split,n,win,mean,rate,n_high,follow_win,delta_win_vs_follow,delta_mean_vs_follow,delta_win_vs_long
vol_accel_follow,85,10,IS,279,0.4731182795698925,-0.46236559139784944,0.34065934065934067,819.0,0.5073349633251834,-0.034216683755290855,-1.1567421195152088,-0.016503210051597106
vol_decel_follow,85,10,IS,269,0.5353159851301115,1.25,0.32844932844932845,819.0,0.5073349633251834,0.02798102180492812,0.5556234718826406,0.04569449550862187
heavy_vol_follow,85,10,IS,269,0.5130111524163569,0.4340148698884758,0.32844932844932845,819.0,0.5073349633251834,0.005676189091173511,-0.2603616582288836,0.02338966279486726
thin_vol_follow,85,10,IS,279,0.5555555555555556,1.7831541218637992,0.34065934065934067,819.0,0.5073349633251834,0.04822059223037223,1.08877759374644,0.06593406593406598
hivol_impulse,85,10,IS,301,0.521594684385382,1.1536544850498338,0.36752136752136755,819.0,0.5073349633251834,0.014259721060198682,0.4592779569324744,0.03197319476389243
lovol_move,85,10,IS,281,0.49110320284697506,0.05871886120996441,0.3431013431013431,819.0,0.5073349633251834,-0.01623176047820829,-0.635657666907395,0.0014817132254854593
vol_exp_dir,85,10,IS,279,0.4731182795698925,-0.46236559139784944,0.34065934065934067,819.0,0.5073349633251834,-0.034216683755290855,-1.1567421195152088,-0.016503210051597106
vol_exp_efficient,85,10,IS,96,0.46875,-0.90625,0.11721611721611722,819.0,0.5073349633251834,-0.03858496332518335,-1.6006265281173593,-0.020871489621489603
hivol_efficient,85,10,IS,100,0.46,0.6775,0.1221001221001221,819.0,0.5073349633251834,-0.04733496332518333,-0.0168765281173594,-0.029621489621489583
HIGH_ALONE_FOLLOW,85,15,IS,818,0.460880195599022,0.17573349633251834,0.9987789987789988,,,,,
HIGH_ALONE_LONG,85,15,IS,819,0.5115995115995116,-0.525946275946276,1.0,,,,,
tod_high_vol_follow,85,15,IS,301,0.45182724252491696,0.4867109634551495,0.36752136752136755,819.0,0.460880195599022,-0.00905295307410503,0.3109774671226312,-0.0597722690745946
tod_low_vol_follow,85,15,IS,281,0.4697508896797153,-0.10053380782918149,0.3431013431013431,819.0,0.460880195599022,0.008870694080693298,-0.2762673041616998,-0.04184862191979627
vol_pct_high_follow,85,15,IS,301,0.45182724252491696,0.4867109634551495,0.36752136752136755,819.0,0.460880195599022,-0.00905295307410503,0.3109774671226312,-0.0597722690745946
vol_pct_low_follow,85,15,IS,281,0.4697508896797153,-0.10053380782918149,0.3431013431013431,819.0,0.460880195599022,0.008870694080693298,-0.2762673041616998,-0.04184862191979627
vol_accel_follow,85,15,IS,279,0.43010752688172044,-1.1155913978494623,0.34065934065934067,819.0,0.460880195599022,-0.030772668717301555,-1.2913248941819806,-0.08149198471779112
vol_decel_follow,85,15,IS,269,0.46096654275092935,1.2815985130111525,0.32844932844932845,819.0,0.460880195599022,8.63471519073622e-05,1.1058650166786341,-0.050632968848582205
heavy_vol_follow,85,15,IS,269,0.44981412639405205,0.18401486988847585,0.32844932844932845,819.0,0.460880195599022,-0.011066069204969942,0.00828137355595751,-0.06178538520545951
thin_vol_follow,85,15,IS,279,0.5017921146953405,1.1720430107526882,0.34065934065934067,819.0,0.460880195599022,0.04091191909631847,0.9963095144201699,-0.009807396904171095
hivol_impulse,85,15,IS,301,0.45182724252491696,0.4867109634551495,0.36752136752136755,819.0,0.460880195599022,-0.00905295307410503,0.3109774671226312,-0.0597722690745946
lovol_move,85,15,IS,281,0.4697508896797153,-0.10053380782918149,0.3431013431013431,819.0,0.460880195599022,0.008870694080693298,-0.2762673041616998,-0.04184862191979627
vol_exp_dir,85,15,IS,279,0.43010752688172044,-1.1155913978494623,0.34065934065934067,819.0,0.460880195599022,-0.030772668717301555,-1.2913248941819806,-0.08149198471779112
vol_exp_efficient,85,15,IS,96,0.3958333333333333,-2.7109375,0.11721611721611722,819.0,0.460880195599022,-0.06504686226568868,-2.8866709963325183,-0.11576617826617824
hivol_efficient,85,15,IS,100,0.5,0.8025,0.1221001221001221,819.0,0.460880195599022,0.03911980440097801,0.6267665036674817,-0.011599511599511558
HIGH_ALONE_FOLLOW,85,30,IS,818,0.4718826405867971,0.40495110024449876,0.9987789987789988,,,,,
HIGH_ALONE_LONG,85,30,IS,819,0.5506715506715507,0.12454212454212454,1.0,,,,,
tod_high_vol_follow,85,30,IS,301,0.47840531561461797,0.0033222591362126247,0.36752136752136755,819.0,0.4718826405867971,0.00652267502782089,-0.4016288411082861,-0.07226623505693275
tod_low_vol_follow,85,30,IS,281,0.47686832740213525,0.655693950177936,0.3431013431013431,819.0,0.4718826405867971,0.004985686815338175,0.2507428499334372,-0.07380322326941546
vol_pct_high_follow,85,30,IS,301,0.47840531561461797,0.0033222591362126247,0.36752136752136755,819.0,0.4718826405867971,0.00652267502782089,-0.4016288411082861,-0.07226623505693275
vol_pct_low_follow,85,30,IS,281,0.47686832740213525,0.655693950177936,0.3431013431013431,819.0,0.4718826405867971,0.004985686815338175,0.2507428499334372,-0.07380322326941546
vol_accel_follow,85,30,IS,279,0.44086021505376344,-2.46505376344086,0.34065934065934067,819.0,0.4718826405867971,-0.031022425533033637,-2.8700048636853586,-0.10981133561778728
vol_decel_follow,85,30,IS,269,0.5018587360594795,2.591078066914498,0.32844932844932845,819.0,0.4718826405867971,0.02997609547268243,2.186126966669999,-0.04881281461207121
heavy_vol_follow,85,30,IS,269,0.5018587360594795,0.8810408921933085,0.32844932844932845,819.0,0.4718826405867971,0.02997609547268243,0.47608979194880974,-0.04881281461207121
thin_vol_follow,85,30,IS,279,0.5197132616487455,1.7096774193548387,0.34065934065934067,819.0,0.4718826405867971,0.047830621061948464,1.30472631911034,-0.030958289022805174
hivol_impulse,85,30,IS,301,0.47840531561461797,0.0033222591362126247,0.36752136752136755,819.0,0.4718826405867971,0.00652267502782089,-0.4016288411082861,-0.07226623505693275
lovol_move,85,30,IS,281,0.47686832740213525,0.655693950177936,0.3431013431013431,819.0,0.4718826405867971,0.004985686815338175,0.2507428499334372,-0.07380322326941546
vol_exp_dir,85,30,IS,279,0.44086021505376344,-2.46505376344086,0.34065934065934067,819.0,0.4718826405867971,-0.031022425533033637,-2.8700048636853586,-0.10981133561778728
vol_exp_efficient,85,30,IS,96,0.4479166666666667,-2.3697916666666665,0.11721611721611722,819.0,0.4718826405867971,-0.02396597392013039,-2.7747427669111655,-0.10275488400488403
hivol_efficient,85,30,IS,100,0.54,0.555,0.1221001221001221,819.0,0.4718826405867971,0.06811735941320296,0.15004889975550129,-0.010671550671550678
HIGH_ALONE_FOLLOW,85,10,Validation,243,0.5185185185185185,-0.18415637860082304,1.0,,,,,
HIGH_ALONE_LONG,85,10,Validation,243,0.5185185185185185,-0.338477366255144,1.0,,,,,
tod_high_vol_follow,85,10,Validation,102,0.47058823529411764,-2.4044117647058822,0.41975308641975306,243.0,0.5185185185185185,-0.04793028322440085,-2.2202553861050593,-0.04793028322440085
tod_low_vol_follow,85,10,Validation,79,0.5443037974683544,1.5221518987341771,0.32510288065843623,243.0,0.5185185185185185,0.025785278949835955,1.7063082773350002,0.025785278949835955
vol_pct_high_follow,85,10,Validation,102,0.47058823529411764,-2.4044117647058822,0.41975308641975306,243.0,0.5185185185185185,-0.04793028322440085,-2.2202553861050593,-0.04793028322440085
vol_pct_low_follow,85,10,Validation,79,0.5443037974683544,1.5221518987341771,0.32510288065843623,243.0,0.5185185185185185,0.025785278949835955,1.7063082773350002,0.025785278949835955
vol_accel_follow,85,10,Validation,65,0.47692307692307695,-0.45384615384615384,0.2674897119341564,243.0,0.5185185185185185,-0.04159544159544154,-0.2696897752453308,-0.04159544159544154
vol_decel_follow,85,10,Validation,72,0.5416666666666666,-1.3333333333333333,0.2962962962962963,243.0,0.5185185185185185,0.02314814814814814,-1.1491769547325101,0.02314814814814814
heavy_vol_follow,85,10,Validation,28,0.6071428571428571,2.0,0.11522633744855967,243.0,0.5185185185185185,0.0886243386243386,2.184156378600823,0.0886243386243386
thin_vol_follow,85,10,Validation,178,0.5112359550561798,0.6769662921348315,0.7325102880658436,243.0,0.5185185185185185,-0.007282563462338687,0.8611226707356545,-0.007282563462338687
hivol_impulse,85,10,Validation,102,0.47058823529411764,-2.4044117647058822,0.41975308641975306,243.0,0.5185185185185185,-0.04793028322440085,-2.2202553861050593,-0.04793028322440085
lovol_move,85,10,Validation,79,0.5443037974683544,1.5221518987341771,0.32510288065843623,243.0,0.5185185185185185,0.025785278949835955,1.7063082773350002,0.025785278949835955
vol_exp_dir,85,10,Validation,65,0.47692307692307695,-0.45384615384615384,0.2674897119341564,243.0,0.5185185185185185,-0.04159544159544154,-0.2696897752453308,-0.04159544159544154
hivol_efficient,85,10,Validation,31,0.5806451612903226,4.758064516129032,0.12757201646090535,243.0,0.5185185185185185,0.06212664277180413,4.942220894729855,0.06212664277180413
HIGH_ALONE_FOLLOW,85,15,Validation,243,0.5020576131687243,1.3106995884773662,1.0,,,,,
HIGH_ALONE_LONG,85,15,Validation,243,0.522633744855967,-0.27983539094650206,1.0,,,,,
tod_high_vol_follow,85,15,Validation,102,0.4411764705882353,-2.2549019607843137,0.41975308641975306,243.0,0.5020576131687243,-0.060881142580489045,-3.5656015492616797,-0.08145727426773175
tod_low_vol_follow,85,15,Validation,79,0.5316455696202531,1.1455696202531647,0.32510288065843623,243.0,0.5020576131687243,0.029587956451528785,-0.16512996822420156,0.00901182476428608
vol_pct_high_follow,85,15,Validation,102,0.4411764705882353,-2.2549019607843137,0.41975308641975306,243.0,0.5020576131687243,-0.060881142580489045,-3.5656015492616797,-0.08145727426773175
vol_pct_low_follow,85,15,Validation,79,0.5316455696202531,1.1455696202531647,0.32510288065843623,243.0,0.5020576131687243,0.029587956451528785,-0.16512996822420156,0.00901182476428608
vol_accel_follow,85,15,Validation,65,0.5076923076923077,2.3192307692307694,0.2674897119341564,243.0,0.5020576131687243,0.005634694523583339,1.0085311807534032,-0.014941437163659366
vol_decel_follow,85,15,Validation,72,0.5277777777777778,0.0763888888888889,0.2962962962962963,243.0,0.5020576131687243,0.025720164609053464,-1.2343106995884774,0.0051440329218107594
heavy_vol_follow,85,15,Validation,28,0.5357142857142857,-1.1339285714285714,0.11522633744855967,243.0,0.5020576131687243,0.03365667254556137,-2.4446281599059376,0.013080540858318668
thin_vol_follow,85,15,Validation,178,0.5224719101123596,3.6713483146067416,0.7325102880658436,243.0,0.5020576131687243,0.02041429694363528,2.3606487261293756,-0.00016183474360742522
hivol_impulse,85,15,Validation,102,0.4411764705882353,-2.2549019607843137,0.41975308641975306,243.0,0.5020576131687243,-0.060881142580489045,-3.5656015492616797,-0.08145727426773175
lovol_move,85,15,Validation,79,0.5316455696202531,1.1455696202531647,0.32510288065843623,243.0,0.5020576131687243,0.029587956451528785,-0.16512996822420156,0.00901182476428608
vol_exp_dir,85,15,Validation,65,0.5076923076923077,2.3192307692307694,0.2674897119341564,243.0,0.5020576131687243,0.005634694523583339,1.0085311807534032,-0.014941437163659366
hivol_efficient,85,15,Validation,31,0.6129032258064516,3.3306451612903225,0.12757201646090535,243.0,0.5020576131687243,0.1108456126377273,2.019945572812956,0.09026948095048459
HIGH_ALONE_FOLLOW,85,30,Validation,243,0.5185185185185185,2.5843621399176953,1.0,,,,,
HIGH_ALONE_LONG,85,30,Validation,243,0.5102880658436214,-0.7057613168724279,1.0,,,,,
tod_high_vol_follow,85,30,Validation,102,0.4803921568627451,0.1568627450980392,0.41975308641975306,243.0,0.5185185185185185,-0.03812636165577338,-2.427499394819656,-0.029895908980876296
tod_low_vol_follow,85,30,Validation,79,0.5063291139240507,-0.04430379746835443,0.32510288065843623,243.0,0.5185185185185185,-0.012189404594467823,-2.6286659373860495,-0.003958951919570741
vol_pct_high_follow,85,30,Validation,102,0.4803921568627451,0.1568627450980392,0.41975308641975306,243.0,0.5185185185185185,-0.03812636165577338,-2.427499394819656,-0.029895908980876296
vol_pct_low_follow,85,30,Validation,79,0.5063291139240507,-0.04430379746835443,0.32510288065843623,243.0,0.5185185185185185,-0.012189404594467823,-2.6286659373860495,-0.003958951919570741
vol_accel_follow,85,30,Validation,65,0.49230769230769234,10.761538461538462,0.2674897119341564,243.0,0.5185185185185185,-0.026210826210826155,8.177176321620767,-0.017980373535929073
vol_decel_follow,85,30,Validation,72,0.4722222222222222,-0.7256944444444444,0.2962962962962963,243.0,0.5185185185185185,-0.04629629629629628,-3.3100565843621395,-0.0380658436213992
heavy_vol_follow,85,30,Validation,28,0.6071428571428571,6.589285714285714,0.11522633744855967,243.0,0.5185185185185185,0.0886243386243386,4.00492357436802,0.09685479129923569
thin_vol_follow,85,30,Validation,178,0.4887640449438202,3.342696629213483,0.7325102880658436,243.0,0.5185185185185185,-0.029754473574698292,0.758334489295788,-0.02152402089980121
hivol_impulse,85,30,Validation,102,0.4803921568627451,0.1568627450980392,0.41975308641975306,243.0,0.5185185185185185,-0.03812636165577338,-2.427499394819656,-0.029895908980876296
lovol_move,85,30,Validation,79,0.5063291139240507,-0.04430379746835443,0.32510288065843623,243.0,0.5185185185185185,-0.012189404594467823,-2.6286659373860495,-0.003958951919570741
vol_exp_dir,85,30,Validation,65,0.49230769230769234,10.761538461538462,0.2674897119341564,243.0,0.5185185185185185,-0.026210826210826155,8.177176321620767,-0.017980373535929073
hivol_efficient,85,30,Validation,31,0.5161290322580645,-11.475806451612904,0.12757201646090535,243.0,0.5185185185185185,-0.002389486260453988,-14.0601685915306,0.005840966414443094
HIGH_ALONE_FOLLOW,85,10,OOS,127,0.5511811023622047,7.633858267716535,1.0,,,,,
HIGH_ALONE_LONG,85,10,OOS,127,0.5196850393700787,-3.4606299212598426,1.0,,,,,
tod_high_vol_follow,85,10,OOS,60,0.5333333333333333,6.9625,0.47244094488188976,127.0,0.5511811023622047,-0.01784776902887142,-0.6713582677165348,0.01364829396325462
tod_low_vol_follow,85,10,OOS,33,0.5151515151515151,9.583333333333334,0.25984251968503935,127.0,0.5511811023622047,-0.036029587210689606,1.9494750656167987,-0.004533524218563567
vol_pct_high_follow,85,10,OOS,60,0.5333333333333333,6.9625,0.47244094488188976,127.0,0.5511811023622047,-0.01784776902887142,-0.6713582677165348,0.01364829396325462
vol_pct_low_follow,85,10,OOS,33,0.5151515151515151,9.583333333333334,0.25984251968503935,127.0,0.5511811023622047,-0.036029587210689606,1.9494750656167987,-0.004533524218563567
vol_accel_follow,85,10,OOS,42,0.6428571428571429,16.851190476190474,0.33070866141732286,127.0,0.5511811023622047,0.09167604049493816,9.21733220847394,0.1231721034870642
vol_decel_follow,85,10,OOS,36,0.5277777777777778,6.729166666666667,0.28346456692913385,127.0,0.5511811023622047,-0.023403324584426954,-0.9046916010498682,0.008092738407699085
thin_vol_follow,85,10,OOS,111,0.5225225225225225,5.804054054054054,0.8740157480314961,127.0,0.5511811023622047,-0.02865857983968223,-1.8298042136624808,0.0028374831524438093
hivol_impulse,85,10,OOS,60,0.5333333333333333,6.9625,0.47244094488188976,127.0,0.5511811023622047,-0.01784776902887142,-0.6713582677165348,0.01364829396325462
lovol_move,85,10,OOS,33,0.5151515151515151,9.583333333333334,0.25984251968503935,127.0,0.5511811023622047,-0.036029587210689606,1.9494750656167987,-0.004533524218563567
vol_exp_dir,85,10,OOS,42,0.6428571428571429,16.851190476190474,0.33070866141732286,127.0,0.5511811023622047,0.09167604049493816,9.21733220847394,0.1231721034870642
HIGH_ALONE_FOLLOW,85,15,OOS,127,0.5039370078740157,2.372047244094488,1.0,,,,,
HIGH_ALONE_LONG,85,15,OOS,127,0.5354330708661418,1.3208661417322836,1.0,,,,,
tod_high_vol_follow,85,15,OOS,60,0.4666666666666667,2.3291666666666666,0.47244094488188976,127.0,0.5039370078740157,-0.03727034120734907,-0.042880577427821365,-0.0687664041994751
tod_low_vol_follow,85,15,OOS,33,0.5151515151515151,2.7803030303030303,0.25984251968503935,127.0,0.5039370078740157,0.011214507277499397,0.4082557862085423,-0.020281555714626642
vol_pct_high_follow,85,15,OOS,60,0.4666666666666667,2.3291666666666666,0.47244094488188976,127.0,0.5039370078740157,-0.03727034120734907,-0.042880577427821365,-0.0687664041994751
vol_pct_low_follow,85,15,OOS,33,0.5151515151515151,2.7803030303030303,0.25984251968503935,127.0,0.5039370078740157,0.011214507277499397,0.4082557862085423,-0.020281555714626642
vol_accel_follow,85,15,OOS,42,0.5476190476190477,9.416666666666666,0.33070866141732286,127.0,0.5039370078740157,0.04368203974503193,7.044619422572178,0.012185976752905892
vol_decel_follow,85,15,OOS,36,0.5833333333333334,3.2291666666666665,0.28346456692913385,127.0,0.5039370078740157,0.07939632545931763,0.8571194225721785,0.04790026246719159
thin_vol_follow,85,15,OOS,111,0.4774774774774775,1.9234234234234233,0.8740157480314961,127.0,0.5039370078740157,-0.026459530396538256,-0.44862382067106465,-0.057955593388664295
hivol_impulse,85,15,OOS,60,0.4666666666666667,2.3291666666666666,0.47244094488188976,127.0,0.5039370078740157,-0.03727034120734907,-0.042880577427821365,-0.0687664041994751
lovol_move,85,15,OOS,33,0.5151515151515151,2.7803030303030303,0.25984251968503935,127.0,0.5039370078740157,0.011214507277499397,0.4082557862085423,-0.020281555714626642
vol_exp_dir,85,15,OOS,42,0.5476190476190477,9.416666666666666,0.33070866141732286,127.0,0.5039370078740157,0.04368203974503193,7.044619422572178,0.012185976752905892
HIGH_ALONE_FOLLOW,85,30,OOS,127,0.5275590551181102,-4.452755905511811,1.0,,,,,
HIGH_ALONE_LONG,85,30,OOS,127,0.48031496062992124,-1.594488188976378,1.0,,,,,
tod_high_vol_follow,85,30,OOS,60,0.45,-13.204166666666667,0.47244094488188976,127.0,0.5275590551181102,-0.07755905511811018,-8.751410761154856,-0.030314960629921228
tod_low_vol_follow,85,30,OOS,33,0.5454545454545454,3.7803030303030303,0.25984251968503935,127.0,0.5275590551181102,0.017895490336435227,8.233058935814842,0.06513958482462417
vol_pct_high_follow,85,30,OOS,60,0.45,-13.204166666666667,0.47244094488188976,127.0,0.5275590551181102,-0.07755905511811018,-8.751410761154856,-0.030314960629921228
vol_pct_low_follow,85,30,OOS,33,0.5454545454545454,3.7803030303030303,0.25984251968503935,127.0,0.5275590551181102,0.017895490336435227,8.233058935814842,0.06513958482462417
vol_accel_follow,85,30,OOS,42,0.5714285714285714,4.119047619047619,0.33070866141732286,127.0,0.5275590551181102,0.04386951631046121,8.57180352455943,0.09111361079865016
vol_decel_follow,85,30,OOS,36,0.3888888888888889,-8.944444444444445,0.28346456692913385,127.0,0.5275590551181102,-0.1386701662292213,-4.4916885389326335,-0.09142607174103234
thin_vol_follow,85,30,OOS,111,0.5225225225225225,-4.941441441441442,0.8740157480314961,127.0,0.5275590551181102,-0.005036532595587673,-0.4886855359296307,0.042207561892601275
hivol_impulse,85,30,OOS,60,0.45,-13.204166666666667,0.47244094488188976,127.0,0.5275590551181102,-0.07755905511811018,-8.751410761154856,-0.030314960629921228
lovol_move,85,30,OOS,33,0.5454545454545454,3.7803030303030303,0.25984251968503935,127.0,0.5275590551181102,0.017895490336435227,8.233058935814842,0.06513958482462417
vol_exp_dir,85,30,OOS,42,0.5714285714285714,4.119047619047619,0.33070866141732286,127.0,0.5275590551181102,0.04386951631046121,8.57180352455943,0.09111361079865016
HIGH_ALONE_FOLLOW,85,10,ALL,1188,0.5143097643097643,1.256523569023569,0.9991589571068125,,,,,
HIGH_ALONE_LONG,85,10,ALL,1189,0.4987384356602187,-0.9108494533221194,1.0,,,,,
tod_high_vol_follow,85,10,ALL,463,0.5118790496760259,1.1225701943844493,0.3894028595458368,1189.0,0.5143097643097643,-0.00243071463373834,-0.13395337463911972,0.01314061401580724
tod_low_vol_follow,85,10,ALL,393,0.5038167938931297,1.1526717557251909,0.33052985702270815,1189.0,0.5143097643097643,-0.01049297041663455,-0.10385181329837812,0.005078358232911029
vol_pct_high_follow,85,10,ALL,463,0.5118790496760259,1.1225701943844493,0.3894028595458368,1189.0,0.5143097643097643,-0.00243071463373834,-0.13395337463911972,0.01314061401580724
vol_pct_low_follow,85,10,ALL,393,0.5038167938931297,1.1526717557251909,0.33052985702270815,1189.0,0.5143097643097643,-0.01049297041663455,-0.10385181329837812,0.005078358232911029
vol_accel_follow,85,10,ALL,386,0.49222797927461137,1.4229274611398963,0.3246425567703953,1189.0,0.5143097643097643,-0.0220817850351529,0.16640389211632733,-0.006510456385607322
vol_decel_follow,85,10,ALL,377,0.5358090185676393,1.279840848806366,0.3170731707317073,1189.0,0.5143097643097643,0.021499254257875022,0.023317279782796962,0.0370705829074206
heavy_vol_follow,85,10,ALL,303,0.5247524752475248,0.9133663366336634,0.25483599663582845,1189.0,0.5143097643097643,0.010442710937760502,-0.3431572323899056,0.02601403958730608
thin_vol_follow,85,10,ALL,568,0.5352112676056338,2.2222711267605635,0.47771236333052985,1189.0,0.5143097643097643,0.020901503295869484,0.9657475577369945,0.03647283194541506
hivol_impulse,85,10,ALL,463,0.5118790496760259,1.1225701943844493,0.3894028595458368,1189.0,0.5143097643097643,-0.00243071463373834,-0.13395337463911972,0.01314061401580724
lovol_move,85,10,ALL,393,0.5038167938931297,1.1526717557251909,0.33052985702270815,1189.0,0.5143097643097643,-0.01049297041663455,-0.10385181329837812,0.005078358232911029
vol_exp_dir,85,10,ALL,386,0.49222797927461137,1.4229274611398963,0.3246425567703953,1189.0,0.5143097643097643,-0.0220817850351529,0.16640389211632733,-0.006510456385607322
vol_exp_efficient,85,10,ALL,132,0.4772727272727273,-0.8693181818181818,0.11101766190075694,1189.0,0.5143097643097643,-0.03703703703703698,-2.125841750841751,-0.0214657083874914
hivol_efficient,85,10,ALL,150,0.48,1.6116666666666666,0.1261564339781329,1189.0,0.5143097643097643,-0.03430976430976429,0.3551430976430976,-0.01873843566021871
HIGH_ALONE_FOLLOW,85,15,ALL,1188,0.4739057239057239,0.6426767676767676,0.9991589571068125,,,,,
HIGH_ALONE_LONG,85,15,ALL,1189,0.5164003364171573,-0.2783851976450799,1.0,,,,,
tod_high_vol_follow,85,15,ALL,463,0.4514038876889849,0.12149028077753779,0.3894028595458368,1189.0,0.4739057239057239,-0.022501836216739013,-0.5211864868992299,-0.06499644872817245
tod_low_vol_follow,85,15,ALL,393,0.4860050890585242,0.39185750636132316,0.33052985702270815,1189.0,0.4739057239057239,0.012099365152800301,-0.25081926131544446,-0.030395247358633137
vol_pct_high_follow,85,15,ALL,463,0.4514038876889849,0.12149028077753779,0.3894028595458368,1189.0,0.4739057239057239,-0.022501836216739013,-0.5211864868992299,-0.06499644872817245
vol_pct_low_follow,85,15,ALL,393,0.4860050890585242,0.39185750636132316,0.33052985702270815,1189.0,0.4739057239057239,0.012099365152800301,-0.25081926131544446,-0.030395247358633137
vol_accel_follow,85,15,ALL,386,0.45595854922279794,0.6088082901554405,0.3246425567703953,1189.0,0.4739057239057239,-0.017947174682925948,-0.033868477521327156,-0.060441787194359387
vol_decel_follow,85,15,ALL,377,0.4854111405835544,1.2374005305039788,0.3170731707317073,1189.0,0.4739057239057239,0.011505416677830504,0.5947237628272112,-0.030989195833602934
heavy_vol_follow,85,15,ALL,303,0.46204620462046203,0.3795379537953795,0.25483599663582845,1189.0,0.4739057239057239,-0.011859519285261855,-0.2631388138813881,-0.05435413179669529
thin_vol_follow,85,15,ALL,568,0.5035211267605634,2.102112676056338,0.47771236333052985,1189.0,0.4739057239057239,0.02961540285483949,1.4594359083795703,-0.012879209656593948
hivol_impulse,85,15,ALL,463,0.4514038876889849,0.12149028077753779,0.3894028595458368,1189.0,0.4739057239057239,-0.022501836216739013,-0.5211864868992299,-0.06499644872817245
lovol_move,85,15,ALL,393,0.4860050890585242,0.39185750636132316,0.33052985702270815,1189.0,0.4739057239057239,0.012099365152800301,-0.25081926131544446,-0.030395247358633137
vol_exp_dir,85,15,ALL,386,0.45595854922279794,0.6088082901554405,0.3246425567703953,1189.0,0.4739057239057239,-0.017947174682925948,-0.033868477521327156,-0.060441787194359387
vol_exp_efficient,85,15,ALL,132,0.4166666666666667,-2.649621212121212,0.11101766190075694,1189.0,0.4739057239057239,-0.0572390572390572,-3.2922979797979797,-0.09973366975049064
hivol_efficient,85,15,ALL,150,0.5333333333333333,2.3633333333333333,0.1261564339781329,1189.0,0.4739057239057239,0.05942760942760944,1.7206565656565656,0.016932996916176002
HIGH_ALONE_FOLLOW,85,30,ALL,1188,0.48737373737373735,0.3314393939393939,0.9991589571068125,,,,,
HIGH_ALONE_LONG,85,30,ALL,1189,0.5349032800672834,-0.2287636669470143,1.0,,,,,
tod_high_vol_follow,85,30,ALL,463,0.47516198704103674,-1.6744060475161988,0.3894028595458368,1189.0,0.48737373737373735,-0.01221175033270061,-2.005845441455593,-0.059741293026246645
tod_low_vol_follow,85,30,ALL,393,0.48854961832061067,0.77735368956743,0.33052985702270815,1189.0,0.48737373737373735,0.00117588094687332,0.4459142956280361,-0.046353661746672714
vol_pct_high_follow,85,30,ALL,463,0.47516198704103674,-1.6744060475161988,0.3894028595458368,1189.0,0.48737373737373735,-0.01221175033270061,-2.005845441455593,-0.059741293026246645
vol_pct_low_follow,85,30,ALL,393,0.48854961832061067,0.77735368956743,0.33052985702270815,1189.0,0.48737373737373735,0.00117588094687332,0.4459142956280361,-0.046353661746672714
vol_accel_follow,85,30,ALL,386,0.4637305699481865,0.4786269430051813,0.3246425567703953,1189.0,0.48737373737373735,-0.023643167425550837,0.1471875490657874,-0.07117271011909687
vol_decel_follow,85,30,ALL,377,0.4854111405835544,0.8561007957559682,0.3170731707317073,1189.0,0.48737373737373735,-0.0019625967901829577,0.5246614018165743,-0.04949213948372899
heavy_vol_follow,85,30,ALL,303,0.5148514851485149,2.0247524752475248,0.25483599663582845,1189.0,0.48737373737373735,0.027477747774777517,1.6933130813081307,-0.020051794918768517
thin_vol_follow,85,30,ALL,568,0.5105633802816901,0.9216549295774648,0.47771236333052985,1189.0,0.48737373737373735,0.02318964290795278,0.5902155356380708,-0.024339899785593255
hivol_impulse,85,30,ALL,463,0.47516198704103674,-1.6744060475161988,0.3894028595458368,1189.0,0.48737373737373735,-0.01221175033270061,-2.005845441455593,-0.059741293026246645
lovol_move,85,30,ALL,393,0.48854961832061067,0.77735368956743,0.33052985702270815,1189.0,0.48737373737373735,0.00117588094687332,0.4459142956280361,-0.046353661746672714
vol_exp_dir,85,30,ALL,386,0.4637305699481865,0.4786269430051813,0.3246425567703953,1189.0,0.48737373737373735,-0.023643167425550837,0.1471875490657874,-0.07117271011909687
vol_exp_efficient,85,30,ALL,132,0.4621212121212121,0.44507575757575757,0.11101766190075694,1189.0,0.48737373737373735,-0.02525252525252525,0.11363636363636365,-0.07278206794607128
hivol_efficient,85,30,ALL,150,0.5266666666666666,-0.03166666666666667,0.1261564339781329,1189.0,0.48737373737373735,0.03929292929292927,-0.3631060606060606,-0.008236613400616766
HIGH_ALONE_FOLLOW,90,10,IS,819,0.4358974358974359,-0.32264957264957267,0.998780487804878,,,,,
HIGH_ALONE_LONG,90,10,IS,820,0.5048780487804878,-0.4600609756097561,1.0,,,,,
tod_high_vol_follow,90,10,IS,307,0.41042345276872966,-0.255700325732899,0.374390243902439,820.0,0.4358974358974359,-0.025473983128706246,0.06694924691667364,-0.09445459601175815
tod_low_vol_follow,90,10,IS,291,0.47766323024054985,-0.26890034364261167,0.3548780487804878,820.0,0.4358974358974359,0.04176579434311395,0.053749229006961,-0.027214818539937957
vol_pct_high_follow,90,10,IS,307,0.41042345276872966,-0.255700325732899,0.374390243902439,820.0,0.4358974358974359,-0.025473983128706246,0.06694924691667364,-0.09445459601175815
vol_pct_low_follow,90,10,IS,291,0.47766323024054985,-0.26890034364261167,0.3548780487804878,820.0,0.4358974358974359,0.04176579434311395,0.053749229006961,-0.027214818539937957
