mechanism,T_offset,horizon,split,n,rate,win,mean,median,mean_mfe,mean_mae,mfe_gt_mae,n_high,delta_win_vs_follow,delta_mean_vs_follow,delta_win_vs_long,follow_win,follow_mean,long_win
vwap_side,80,10,ALL,1189,1.0,0.5256518082422204,0.953111858704794,0.75,12.604499579478553,11.702270815811607,0.5155592935239697,1189.0,0.020592786319792,0.6128926344214887,0.026072329688814122,0.5050590219224284,0.34021922428330525,0.49957947855340623
vwap_side,80,15,ALL,1189,1.0,0.5315391084945332,2.019343986543314,0.75,15.846089150546678,13.705634987384357,0.5449957947855341,1189.0,0.01720521304765299,0.5035345430357252,0.028595458368376847,0.5143338954468802,1.5158094435075886,0.5029436501261564
vwap_side,80,30,ALL,1189,1.0,0.49957947855340623,1.0477291841883936,0.0,21.469932716568547,19.225820016820858,0.535744322960471,1189.0,0.022345077204333708,0.7833952887415132,-0.038687973086627414,0.4772344013490725,0.2643338954468803,0.5382674516400336
vwap_side,85,10,IS,819,1.0,0.5299145299145299,1.2274114774114775,0.5,7.794261294261294,5.957875457875458,0.5592185592185592,819.0,0.022579566589346567,0.5330349492941181,0.040293040293040316,0.5073349633251834,0.6943765281173594,0.4896214896214896
vwap_side,85,15,IS,819,1.0,0.49206349206349204,0.8415750915750916,0.0,9.304945054945055,7.22954822954823,0.5457875457875457,819.0,0.031183296464470045,0.6658415952425732,-0.019536019536019522,0.460880195599022,0.17573349633251834,0.5115995115995116
vwap_side,85,30,IS,819,1.0,0.4810744810744811,0.48412698412698413,-0.25,12.253052503052503,10.562576312576313,0.518925518925519,819.0,0.009191840487684011,0.07917588388248537,-0.06959706959706963,0.4718826405867971,0.40495110024449876,0.5506715506715507
vwap_side,85,10,Validation,243,1.0,0.51440329218107,0.22325102880658437,1.25,20.700617283950617,21.476337448559672,0.48148148148148145,243.0,-0.004115226337448541,0.40740740740740744,-0.004115226337448541,0.5185185185185185,-0.18415637860082304,0.5185185185185185
vwap_side,85,15,Validation,243,1.0,0.5308641975308642,3.39917695473251,1.75,25.189300411522634,25.121399176954732,0.4732510288065844,243.0,0.028806584362139898,2.0884773662551437,0.008230452674897193,0.5020576131687243,1.3106995884773662,0.522633744855967
vwap_side,85,30,Validation,243,1.0,0.51440329218107,2.9403292181069958,1.0,35.16255144032922,33.19547325102881,0.5102880658436214,243.0,-0.004115226337448541,0.3559670781893005,0.004115226337448541,0.5185185185185185,2.5843621399176953,0.5102880658436214
vwap_side,85,10,OOS,127,1.0,0.5196850393700787,7.0,3.5,34.89763779527559,26.980314960629922,0.5275590551181102,127.0,-0.03149606299212604,-0.6338582677165352,0.0,0.5511811023622047,7.633858267716535,0.5196850393700787
vwap_side,85,15,OOS,127,1.0,0.5039370078740157,3.309055118110236,1.25,39.72047244094488,33.91338582677165,0.5118110236220472,127.0,0.0,0.9370078740157481,-0.03149606299212604,0.5039370078740157,2.372047244094488,0.5354330708661418
vwap_side,85,30,OOS,127,1.0,0.5275590551181102,-1.204724409448819,2.25,53.18307086614173,50.976377952755904,0.5275590551181102,127.0,0.0,3.248031496062992,0.04724409448818895,0.5275590551181102,-4.452755905511811,0.48031496062992124
vwap_side,85,10,ALL,1189,1.0,0.5256518082422204,1.6387720773759462,0.75,13.32695542472666,11.374894869638352,0.5399495374264087,1189.0,0.01134204393245608,0.3822485083523772,0.02691337258200166,0.5143097643097643,1.256523569023569,0.4987384356602187
vwap_side,85,15,ALL,1189,1.0,0.5012615643397813,1.627838519764508,0.25,15.80004205214466,13.736333052985703,0.5273338940285954,1189.0,0.02735584043405742,0.9851617520877404,-0.015138772077376017,0.4739057239057239,0.6426767676767676,0.5164003364171573
vwap_side,85,30,ALL,1189,1.0,0.4928511354079058,0.8057190916736754,-0.25,21.306980656013458,19.50483599663583,0.5180824222035324,1189.0,0.005477398034168468,0.47427969773428147,-0.042052144659377566,0.48737373737373735,0.3314393939393939,0.5349032800672834
vwap_side,90,10,IS,820,1.0,0.4402439024390244,0.32652439024390245,-0.5,7.378963414634146,5.959756097560976,0.47560975609756095,820.0,0.0043464665415884896,0.6491739628934752,-0.06463414634146342,0.4358974358974359,-0.32264957264957267,0.5048780487804878
vwap_side,90,15,IS,820,1.0,0.4451219512195122,0.1746951219512195,-0.75,8.828353658536585,7.578048780487805,0.49146341463414633,820.0,-0.0005434944459334901,0.45644115369725125,-0.08780487804878051,0.4456654456654457,-0.28174603174603174,0.5329268292682927
vwap_side,90,30,IS,820,1.0,0.48048780487804876,0.5131097560975609,-0.25,11.68841463414634,10.308841463414634,0.49146341463414633,820.0,0.0006343250245688936,0.7536469966348015,-0.06585365853658542,0.47985347985347987,-0.24053724053724054,0.5463414634146342
vwap_side,90,10,Validation,246,1.0,0.5528455284552846,1.725609756097561,2.375,20.94918699186992,20.318089430894307,0.508130081300813,246.0,-0.004065040650406471,-0.44308943089430874,0.016260162601625994,0.556910569105691,2.1686991869918697,0.5365853658536586
vwap_side,90,15,Validation,246,1.0,0.540650406504065,3.0101626016260163,2.375,25.476626016260163,23.95528455284553,0.540650406504065,246.0,0.016260162601625994,0.36382113821138207,-0.008130081300813052,0.524390243902439,2.6463414634146343,0.5487804878048781
vwap_side,90,30,Validation,246,1.0,0.4796747967479675,-0.2764227642276423,-2.5,33.28963414634146,32.859756097560975,0.47560975609756095,246.0,-0.06097560975609756,-2.8577235772357725,-0.036585365853658514,0.540650406504065,2.5813008130081303,0.516260162601626
vwap_side,90,10,OOS,128,1.0,0.46875,-1.23046875,-1.875,30.73046875,30.146484375,0.4921875,128.0,-0.046875,-0.39453125,-0.046875,0.515625,-0.8359375,0.515625
vwap_side,90,15,OOS,128,1.0,0.46875,-3.2421875,-1.375,38.517578125,39.314453125,0.5,128.0,-0.015625,1.9375,-0.078125,0.484375,-5.1796875,0.546875
vwap_side,90,30,OOS,128,1.0,0.453125,-1.25,-4.625,54.466796875,53.1875,0.5078125,128.0,0.0,1.56640625,-0.109375,0.453125,-2.81640625,0.5625
vwap_side,90,10,ALL,1194,1.0,0.466499162479062,0.4478643216080402,-0.25,12.678182579564488,11.510887772194305,0.48408710217755446,1194.0,-0.002905699214148405,0.3118626451621056,-0.04606365159128978,0.4694048616932104,0.1360016764459346,0.5125628140703518
vwap_side,90,15,ALL,1194,1.0,0.46733668341708545,0.3925879396984925,-0.5,15.441164154103852,14.354480737018426,0.5025125628140703,1194.0,0.0012847135931122744,0.5960665650128261,-0.07035175879396982,0.4660519698239732,-0.2034786253143336,0.5376884422110553
vwap_side,90,30,ALL,1194,1.0,0.47738693467336685,0.1614321608040201,-0.5,20.724874371859297,19.55171691792295,0.4899497487437186,1194.0,-0.012135278235266833,0.09646988083754901,-0.06448911222780568,0.4895222129086337,0.06496227996647108,0.5418760469011725
or5_accept,10,10,IS,555,0.676829268292683,0.4756756756756757,-0.6594594594594595,-0.5,8.233333333333333,9.267117117117117,0.4594594594594595,820.0,0.014421063129550216,0.3934310694458295,-0.029202373104812107,0.4612546125461255,-1.052890528905289,0.5048780487804878
or5_accept,10,15,IS,555,0.676829268292683,0.4918918918918919,-0.7252252252252253,0.0,9.983783783783784,10.946396396396397,0.4702702702702703,820.0,0.0011169841428144145,0.34334796050663197,-0.02274225444957151,0.4907749077490775,-1.0685731857318572,0.5146341463414634
or5_accept,10,30,IS,555,0.676829268292683,0.5135135135135135,-0.7490990990990991,0.75,14.063513513513513,14.836036036036036,0.4990990990990991,820.0,0.0030584089624680066,-0.4529736378444866,9.887936717201118e-05,0.5104551045510455,-0.29612546125461253,0.5134146341463415
or5_accept,10,10,Validation,120,0.5970149253731343,0.6,3.15625,6.875,29.639583333333334,28.01875,0.5583333333333333,201.0,0.022885572139303423,0.8552549751243781,0.1422885572139303,0.5771144278606966,2.300995024875622,0.4577114427860697
or5_accept,10,15,Validation,120,0.5970149253731343,0.625,8.13125,9.25,37.391666666666666,31.2125,0.6083333333333333,201.0,0.047885572139303445,3.340205223880597,0.14738805970149255,0.5771144278606966,4.791044776119403,0.47761194029850745
or5_accept,10,30,Validation,120,0.5970149253731343,0.5666666666666667,9.44375,11.5,56.2125,44.327083333333334,0.6333333333333333,201.0,0.0194029850746269,3.4138992537313433,0.0890547263681592,0.5472636815920398,6.029850746268656,0.47761194029850745
or5_accept,10,10,OOS,63,0.5833333333333334,0.5238095238095238,4.281746031746032,4.25,51.47222222222222,44.785714285714285,0.5396825396825397,108.0,-0.013227513227513255,-3.19973544973545,-0.031746031746031744,0.5370370370370371,7.481481481481482,0.5555555555555556
or5_accept,10,15,OOS,63,0.5833333333333334,0.5396825396825397,12.218253968253968,6.5,64.26587301587301,53.76587301587302,0.5714285714285714,108.0,0.002645502645502562,1.1673280423280428,0.021164021164021163,0.5370370370370371,11.050925925925926,0.5185185185185185
or5_accept,10,30,OOS,63,0.5833333333333334,0.5714285714285714,24.765873015873016,9.5,94.91269841269842,67.77777777777777,0.5555555555555556,108.0,0.025132275132275117,10.175595238095237,0.04365079365079361,0.5462962962962963,14.590277777777779,0.5277777777777778
or5_accept,10,10,ALL,738,0.6536758193091231,0.5,0.38279132791327913,0.125,15.405149051490515,15.348238482384824,0.4823848238482385,1129.0,0.010695187165775388,0.013361737895453807,-0.0013286093888397188,0.4893048128342246,0.3694295900178253,0.5013286093888397
or5_accept,10,15,ALL,738,0.6536758193091231,0.5176151761517616,1.8197831978319783,0.5,19.07418699186992,17.897018970189702,0.5013550135501355,1129.0,0.006919988985986114,0.6720559251047056,0.009200650022443524,0.5106951871657754,1.1477272727272727,0.508414526129318
or5_accept,10,30,ALL,738,0.6536758193091231,0.5271002710027101,3.0863821138211383,1.25,27.818766937669377,24.150745257452574,0.5257452574525745,1129.0,0.0066011622683072035,0.8163286378853094,0.01868574487339203,0.5204991087344029,2.270053475935829,0.508414526129318
or5_accept,15,10,IS,611,0.7442143727161997,0.5040916530278232,0.9963175122749591,0.25,8.842471358428805,7.673076923076923,0.5008183306055647,821.0,-0.003225420142908497,0.4929638537383738,0.02297106837496088,0.5073170731707317,0.5033536585365853,0.48112058465286234
or5_accept,15,15,IS,611,0.7442143727161997,0.5237315875613748,1.1665302782324058,0.75,10.818330605564649,9.38011456628478,0.5237315875613748,821.0,0.010316953415033359,0.513481497744601,0.020686520569901057,0.5134146341463415,0.6530487804878049,0.5030450669914738
or5_accept,15,30,IS,611,0.7442143727161997,0.5384615384615384,1.4693126022913257,1.0,14.97872340425532,13.092062193126022,0.5351882160392799,821.0,0.007973733583489628,0.19461748034010617,0.034198444673475104,0.5304878048780488,1.2746951219512195,0.5042630937880633
or5_accept,15,10,Validation,167,0.7522522522522522,0.5089820359281437,1.2709580838323353,1.25,27.452095808383234,28.736526946107784,0.5089820359281437,222.0,0.004477531423639269,0.2777148405890921,-0.027054000107892273,0.5045045045045045,0.9932432432432432,0.536036036036036
or5_accept,15,15,Validation,167,0.7522522522522522,0.5269461077844312,1.158682634730539,3.25,33.88922155688623,35.33383233532934,0.5269461077844312,222.0,-0.009089928251604817,-0.15775880671090237,0.004423585261908669,0.536036036036036,1.3164414414414414,0.5225225225225225
or5_accept,15,30,Validation,167,0.7522522522522522,0.49101796407185627,1.471556886227545,-2.0,48.38622754491018,49.27395209580838,0.49101796407185627,222.0,-0.008982035928143728,0.06277310244376122,-0.06754059448670224,0.5,1.4087837837837838,0.5585585585585585
or5_accept,15,10,OOS,91,0.7583333333333333,0.5274725274725275,2.5549450549450547,4.75,46.91483516483517,42.967032967032964,0.5054945054945055,120.0,0.0024725274725274637,1.6549450549450548,0.1024725274725275,0.525,0.9,0.425
or5_accept,15,15,OOS,91,0.7583333333333333,0.5494505494505495,10.348901098901099,6.25,63.07142857142857,52.76373626373626,0.5384615384615384,120.0,-0.0005494505494505475,1.592651098901099,0.11611721611721615,0.55,8.75625,0.43333333333333335
or5_accept,15,30,OOS,91,0.7583333333333333,0.4945054945054945,8.56868131868132,-1.0,82.2032967032967,68.26648351648352,0.5384615384615384,120.0,-0.013827838827838779,-0.8917353479853478,0.06950549450549454,0.5083333333333333,9.460416666666667,0.425
or5_accept,15,10,ALL,869,0.7472055030094583,0.5074798619102416,1.212313003452244,0.25,16.405638665132336,15.416858457997698,0.5028768699654775,1163.0,-0.001125990069104299,0.5744042254832251,0.02166730816991491,0.5086058519793459,0.6379087779690189,0.4858125537403267
or5_accept,15,15,ALL,869,0.7472055030094583,0.5270425776754891,2.1265822784810124,1.0,20.723820483314153,18.910817031070195,0.525891829689298,1163.0,0.005527947727124283,0.5099729841608747,0.02747250028941861,0.5215146299483648,1.6166092943201378,0.4995700773860705
or5_accept,15,30,ALL,869,0.7472055030094583,0.5247410817031071,2.213176064441887,0.75,28.43843498273878,25.823072497123132,0.5270425776754891,1163.0,0.0023658665568075943,0.06752201969145677,0.018292242494164723,0.5223752151462995,2.1456540447504304,0.5064488392089423
or5_accept,20,10,IS,643,0.7831912302070646,0.48367029548989116,-0.16796267496111975,0.0,8.125194401244167,8.025272161741835,0.4572317262830482,821.0,0.0013748131944088526,-0.08768184468028946,-0.054697548602678836,0.4822954822954823,-0.08028083028083029,0.53836784409257
or5_accept,20,15,IS,643,0.7831912302070646,0.49300155520995337,-0.05054432348367029,0.0,10.325816485225506,9.77954898911353,0.48055987558320373,821.0,-0.008829946621548457,-0.26879829173763853,-0.06485471762804906,0.5018315018315018,0.21825396825396826,0.5578562728380024
or5_accept,20,30,IS,643,0.7831912302070646,0.49922239502332816,0.505054432348367,0.0,14.02293934681182,13.330870917573872,0.49144634525660963,821.0,-0.002609106808173667,-0.037985860691926,-0.02818320789993617,0.5018315018315018,0.543040293040293,0.5274056029232643
or5_accept,20,10,Validation,165,0.7857142857142857,0.5272727272727272,1.4303030303030304,3.5,27.075757575757574,26.21969696969697,0.5393939393939394,210.0,-0.010822510822510845,-0.3375541125541124,0.008225108225108135,0.5380952380952381,1.7678571428571428,0.5190476190476191
or5_accept,20,15,Validation,165,0.7857142857142857,0.5333333333333333,1.0378787878787878,3.75,33.82878787878788,32.20454545454545,0.5272727272727272,210.0,0.033333333333333326,1.3938311688311689,-0.01904761904761909,0.5,-0.35595238095238096,0.5523809523809524
or5_accept,20,30,Validation,165,0.7857142857142857,0.4909090909090909,-0.3515151515151515,-2.5,46.11818181818182,46.448484848484846,0.5212121212121212,210.0,-0.004329004329004349,-0.1646103896103896,-0.09956709956709958,0.49523809523809526,-0.1869047619047619,0.5904761904761905
or5_accept,20,10,OOS,89,0.7672413793103449,0.5393258426966292,14.036516853932584,6.75,54.45224719101124,41.09550561797753,0.5617977528089888,116.0,0.030705153041456823,6.398585819449825,0.11691204959318091,0.5086206896551724,7.637931034482759,0.4224137931034483
or5_accept,20,15,OOS,89,0.7672413793103449,0.550561797752809,11.117977528089888,10.25,66.07022471910112,47.64325842696629,0.5730337078651685,116.0,0.03332041844246414,5.074874079814026,0.08504455637349867,0.5172413793103449,6.043103448275862,0.46551724137931033
or5_accept,20,30,OOS,89,0.7672413793103449,0.5280898876404494,2.6713483146067416,3.0,81.08426966292134,65.90168539325843,0.5617977528089888,116.0,0.01946919798527702,1.613158659434328,0.03671057729562183,0.5086206896551724,1.0581896551724137,0.49137931034482757
or5_accept,20,10,ALL,897,0.7820401046207498,0.4972129319955407,1.5353957636566333,0.0,16.20763656633222,14.653288740245262,0.48272017837235226,1147.0,0.002016425445322323,0.49478440994484285,-0.02589081691465983,0.49519650655021835,1.0406113537117905,0.5231037489102005
or5_accept,20,15,ALL,897,0.7820401046207498,0.5061315496098104,1.2578037904124861,0.25,20.18004459308807,17.661371237458194,0.4983277591973244,1147.0,0.003074781050858455,0.5547470218535342,-0.041383707582866136,0.503056768558952,0.7030567685589519,0.5475152571926766
or5_accept,20,30,ALL,897,0.7820401046207498,0.5005574136008919,0.5624303232998885,0.25,26.580546265328874,24.638795986622075,0.5039018952062431,1147.0,-0.0007526300672303643,0.10107661150949548,-0.03475208945054664,0.5013100436681223,0.46135371179039303,0.5353095030514385
or5_accept,25,10,IS,662,0.8063337393422655,0.49395770392749244,0.26586102719033233,0.0,9.257552870090635,8.354984894259818,0.5181268882175226,821.0,-0.0017687917990032997,0.017387278716583854,-0.043192113368488105,0.49572649572649574,0.24847374847374848,0.5371498172959805
or5_accept,25,15,IS,662,0.8063337393422655,0.49244712990936557,0.3319486404833837,0.0,10.90332326283988,10.047960725075528,0.5090634441087614,821.0,0.005267642729878397,-0.034656976122232896,-0.043484660590025426,0.48717948717948717,0.3666056166056166,0.535931790499391
or5_accept,25,30,IS,662,0.8063337393422655,0.527190332326284,1.0581570996978853,0.75,14.78738670694864,13.022658610271904,0.5287009063444109,821.0,0.004601809737761364,0.1430166845574702,0.003438809792788211,0.5225885225885226,0.9151404151404151,0.5237515225334958
or5_accept,25,10,Validation,162,0.7980295566502463,0.5185185185185185,2.580246913580247,2.875,29.103395061728396,27.91820987654321,0.5432098765432098,203.0,0.006203247582557858,1.0014291795900991,0.025907681080094835,0.5123152709359606,1.5788177339901477,0.49261083743842365
or5_accept,25,15,Validation,162,0.7980295566502463,0.5,3.884259259259259,0.875,35.375,33.08641975308642,0.5308641975308642,203.0,0.036945812807881784,2.000022806057289,0.056650246305418706,0.4630541871921182,1.8842364532019704,0.4433497536945813
or5_accept,25,30,Validation,162,0.7980295566502463,0.5246913580246914,1.1388888888888888,1.875,46.58487654320987,46.75925925925926,0.5061728395061729,203.0,0.017302195463114955,1.3876573617952928,-0.0024022380344219663,0.5073891625615764,-0.24876847290640394,0.5270935960591133
or5_accept,25,10,OOS,96,0.8135593220338984,0.5416666666666666,7.9296875,4.125,52.09375,36.286458333333336,0.6041666666666666,118.0,0.007768361581920846,2.0843485169491522,0.024717514124293793,0.5338983050847458,5.845338983050848,0.5169491525423728
