mechanism,T_offset,horizon,split,n,win,mean,rate,n_high,follow_win,delta_win_vs_follow,delta_mean_vs_follow
HIGH_ALONE_LONG,55,10,OOS,128,0.515625,-1.32421875,1.0,,,,
align_1_5,55,10,OOS,80,0.4875,-6.940625,0.625,128.0,0.4921875,-0.004687500000000011,-8.9640625
align_1_5_15,55,10,OOS,61,0.45901639344262296,-9.62704918032787,0.4765625,128.0,0.4921875,-0.03317110655737704,-11.65048668032787
align_5_15,55,10,OOS,88,0.4318181818181818,-12.508522727272727,0.6875,128.0,0.4921875,-0.06036931818181818,-14.531960227272727
accel_with_med,55,10,OOS,67,0.4626865671641791,-10.093283582089553,0.5234375,128.0,0.4921875,-0.029500932835820892,-12.116721082089553
rev_short_vs_med,55,10,OOS,45,0.37777777777777777,-10.733333333333333,0.3515625,128.0,0.4921875,-0.11440972222222223,-12.756770833333333
disagree_follow_short,55,10,OOS,45,0.6,10.733333333333333,0.3515625,128.0,0.4921875,0.10781249999999998,8.709895833333333
follow_5,55,10,OOS,128,0.484375,-5.546875,1.0,128.0,0.4921875,-0.0078125,-7.5703125
follow_15,55,10,OOS,127,0.41732283464566927,-9.850393700787402,0.9921875,128.0,0.4921875,-0.07486466535433073,-11.873831200787402
persist_5m,55,10,OOS,62,0.4838709677419355,-0.7903225806451613,0.484375,128.0,0.4921875,-0.008316532258064502,-2.813760080645161
flip_5m,55,10,OOS,66,0.48484848484848486,-10.015151515151516,0.515625,128.0,0.4921875,-0.007339015151515138,-12.038589015151516
HIGH_ALONE_FOLLOW,55,15,OOS,128,0.5390625,0.939453125,1.0,,,,
HIGH_ALONE_LONG,55,15,OOS,128,0.5703125,-1.224609375,1.0,,,,
align_1_5,55,15,OOS,80,0.4875,-4.89375,0.625,128.0,0.5390625,-0.05156250000000001,-5.833203125
align_1_5_15,55,15,OOS,61,0.45901639344262296,-7.549180327868853,0.4765625,128.0,0.5390625,-0.08004610655737704,-8.488633452868854
align_5_15,55,15,OOS,88,0.42045454545454547,-11.926136363636363,0.6875,128.0,0.5390625,-0.11860795454545453,-12.865589488636363
accel_with_med,55,15,OOS,67,0.44776119402985076,-11.996268656716419,0.5234375,128.0,0.5390625,-0.09130130597014924,-12.935721781716419
rev_short_vs_med,55,15,OOS,45,0.35555555555555557,-14.11111111111111,0.3515625,128.0,0.5390625,-0.18350694444444443,-15.05056423611111
disagree_follow_short,55,15,OOS,45,0.6222222222222222,14.11111111111111,0.3515625,128.0,0.5390625,0.08315972222222223,13.17165798611111
follow_5,55,15,OOS,128,0.4765625,-3.052734375,1.0,128.0,0.5390625,-0.0625,-3.9921875
follow_15,55,15,OOS,127,0.4094488188976378,-10.923228346456693,0.9921875,128.0,0.5390625,-0.1296136811023622,-11.862681471456693
persist_5m,55,15,OOS,62,0.5,0.9112903225806451,0.484375,128.0,0.5390625,-0.0390625,-0.02816280241935487
flip_5m,55,15,OOS,66,0.45454545454545453,-6.776515151515151,0.515625,128.0,0.5390625,-0.08451704545454547,-7.715968276515151
HIGH_ALONE_FOLLOW,55,30,OOS,128,0.5,5.78125,1.0,,,,
HIGH_ALONE_LONG,55,30,OOS,128,0.46875,-4.65234375,1.0,,,,
align_1_5,55,30,OOS,80,0.575,-3.14375,0.625,128.0,0.5,0.07499999999999996,-8.925
align_1_5_15,55,30,OOS,61,0.5737704918032787,-5.258196721311475,0.4765625,128.0,0.5,0.07377049180327866,-11.039446721311474
align_5_15,55,30,OOS,88,0.4772727272727273,-14.863636363636363,0.6875,128.0,0.5,-0.022727272727272707,-20.644886363636363
accel_with_med,55,30,OOS,67,0.5074626865671642,-14.246268656716419,0.5234375,128.0,0.5,0.007462686567164201,-20.027518656716417
rev_short_vs_med,55,30,OOS,45,0.3333333333333333,-22.038888888888888,0.3515625,128.0,0.5,-0.16666666666666669,-27.820138888888888
disagree_follow_short,55,30,OOS,45,0.6666666666666666,22.038888888888888,0.3515625,128.0,0.5,0.16666666666666663,16.257638888888888
follow_5,55,30,OOS,128,0.5078125,-6.55078125,1.0,128.0,0.5,0.0078125,-12.33203125
follow_15,55,30,OOS,127,0.4566929133858268,-15.238188976377952,0.9921875,128.0,0.5,-0.04330708661417321,-21.019438976377952
persist_5m,55,30,OOS,62,0.5,0.17338709677419356,0.484375,128.0,0.5,0.0,-5.607862903225806
flip_5m,55,30,OOS,66,0.5151515151515151,-12.867424242424242,0.515625,128.0,0.5,0.015151515151515138,-18.648674242424242
HIGH_ALONE_FOLLOW,55,10,ALL,1173,0.48081841432225064,0.32075873827791984,0.9991482112436116,,,,
HIGH_ALONE_LONG,55,10,ALL,1174,0.5110732538330494,-1.077725724020443,1.0,,,,
align_1_5,55,10,ALL,689,0.46734397677793904,-1.0130624092888243,0.5868824531516184,1174.0,0.48081841432225064,-0.013474437544311602,-1.333821147566744
align_1_5_15,55,10,ALL,477,0.4612159329140461,-1.6682389937106918,0.40630323679727426,1174.0,0.48081841432225064,-0.01960248140820453,-1.9889977319886116
align_5_15,55,10,ALL,756,0.4669312169312169,-1.4050925925925926,0.6439522998296422,1174.0,0.48081841432225064,-0.013887197391033723,-1.7258513308705123
accel_with_med,55,10,ALL,508,0.4507874015748031,-2.645669291338583,0.43270868824531517,1174.0,0.48081841432225064,-0.030031012747447516,-2.9664280296165026
rev_short_vs_med,55,10,ALL,457,0.47702407002188185,-0.4431072210065646,0.389267461669506,1174.0,0.48081841432225064,-0.0037943443003687904,-0.7638659592844844
disagree_follow_short,55,10,ALL,457,0.487964989059081,0.4431072210065646,0.389267461669506,1174.0,0.48081841432225064,0.007146574736830336,0.12234848272864474
follow_5,55,10,ALL,1153,0.47094535993061576,-0.6762792714657415,0.9821124361158433,1174.0,0.48081841432225064,-0.009873054391634883,-0.9970380097436613
follow_15,55,10,ALL,1164,0.47594501718213056,-0.9276202749140894,0.9914821124361158,1174.0,0.48081841432225064,-0.004873397140120084,-1.2483790131920092
persist_5m,55,10,ALL,557,0.46858168761220825,0.18761220825852784,0.4744463373083475,1174.0,0.48081841432225064,-0.01223672671004239,-0.133146530019392
flip_5m,55,10,ALL,574,0.47038327526132406,-1.5662020905923344,0.4889267461669506,1174.0,0.48081841432225064,-0.01043513906092658,-1.8869608288702542
HIGH_ALONE_FOLLOW,55,15,ALL,1173,0.49531116794543906,0.5042625745950554,0.9991482112436116,,,,
HIGH_ALONE_LONG,55,15,ALL,1174,0.5051107325383305,-1.2983390119250426,1.0,,,,
align_1_5,55,15,ALL,689,0.4760522496371553,-1.3193033381712627,0.5868824531516184,1174.0,0.49531116794543906,-0.019258918308283746,-1.823565912766318
align_1_5_15,55,15,ALL,477,0.480083857442348,-1.7772536687631026,0.40630323679727426,1174.0,0.49531116794543906,-0.015227310503091063,-2.281516243358158
align_5_15,55,15,ALL,756,0.4880952380952381,-1.2572751322751323,0.6439522998296422,1174.0,0.49531116794543906,-0.007215929850200975,-1.7615377068701878
accel_with_med,55,15,ALL,508,0.4763779527559055,-2.562007874015748,0.43270868824531517,1174.0,0.49531116794543906,-0.01893321518953356,-3.0662704486108034
rev_short_vs_med,55,15,ALL,457,0.5076586433260394,0.17341356673960612,0.389267461669506,1174.0,0.49531116794543906,0.012347475380600326,-0.3308490078554493
disagree_follow_short,55,15,ALL,457,0.47702407002188185,-0.17341356673960612,0.389267461669506,1174.0,0.49531116794543906,-0.018287097923557205,-0.6776761413346615
follow_5,55,15,ALL,1153,0.47961838681699914,-0.6803989592367736,0.9821124361158433,1174.0,0.49531116794543906,-0.015692781128439914,-1.1846615338318291
follow_15,55,15,ALL,1164,0.4957044673539519,-0.676331615120275,0.9914821124361158,1174.0,0.49531116794543906,0.0003932994085128483,-1.1805941897153303
persist_5m,55,15,ALL,557,0.473967684021544,0.48967684021543983,0.4744463373083475,1174.0,0.49531116794543906,-0.021343483923895068,-0.014585734379615578
flip_5m,55,15,ALL,574,0.4843205574912892,-1.8723867595818815,0.4889267461669506,1174.0,0.49531116794543906,-0.01099061045414984,-2.376649334176937
HIGH_ALONE_FOLLOW,55,30,ALL,1173,0.49872122762148335,0.6191389599317988,0.9991482112436116,,,,
HIGH_ALONE_LONG,55,30,ALL,1174,0.5161839863713799,-1.3475298126064736,1.0,,,,
align_1_5,55,30,ALL,689,0.5050798258345428,-0.6861393323657474,0.5868824531516184,1174.0,0.49872122762148335,0.006358598213059452,-1.305278292297546
align_1_5_15,55,30,ALL,477,0.5136268343815513,-1.179245283018868,0.40630323679727426,1174.0,0.49872122762148335,0.014905606760067969,-1.7983842429506667
align_5_15,55,30,ALL,756,0.4947089947089947,-1.9702380952380953,0.6439522998296422,1174.0,0.49872122762148335,-0.004012232912488645,-2.5893770551698942
accel_with_med,55,30,ALL,508,0.5137795275590551,-2.6796259842519685,0.43270868824531517,1174.0,0.49872122762148335,0.01505829993757174,-3.2987649441837674
