mechanism,T_offset,horizon,split,n,rate,win,mean,median,mean_z,mean_mfe,mean_mae,mfe_gt_mae,p_hit_plus_first,delta_win_vs_unc,delta_mean_vs_unc,n_base,hit_n,med_rho,med_t_mark,med_speed_ratio,unc_win,unc_mean,delta_win_vs_50
cont_slow_30,105,30,IS,320,0.1360544217687075,0.48125,0.86171875,-0.25,0.0447960473721275,12.028125,11.025,0.4875,0.45625,-0.0332057823129252,1.0423097363945577,2352.0,320.0,0.22376543209876543,,,0.5144557823129252,-0.1805909863945578,-0.01874999999999999
rev_fastspd_30,105,30,IS,319,0.13562925170068027,0.48589341692789967,-0.31974921630094044,-0.5,-0.16608482994367738,11.076802507836991,12.371473354231975,0.5047021943573667,0.49683544303797467,-0.028562365385025545,-0.13915822990638263,2352.0,316.0,0.5874439461883408,1.0,9.9,0.5144557823129252,-0.1805909863945578,-0.014106583072100332
UNCOND_LONG,105,45,IS,2352,1.0,0.5250850340136054,0.18250425170068027,0.75,0.03583727385959573,12.872980442176871,14.245110544217686,0.502125850340136,0.5171069727154612,0.0,0.0,,,,,,,,
cont_min_15,105,45,IS,128,0.05442176870748299,0.5,2.20703125,0.25,0.31350341349362754,13.88671875,10.986328125,0.5078125,0.5078125,-0.0250850340136054,2.02452699829932,2352.0,128.0,0.16333333333333333,,,0.5250850340136054,0.18250425170068027,0.0
cont_shallow_15,105,45,IS,268,0.11394557823129252,0.47388059701492535,0.17444029850746268,-0.625,0.04529175218393955,14.723880597014926,13.973880597014926,0.45149253731343286,0.4866920152091255,-0.05120443699868005,-0.008063953193217593,2352.0,263.0,0.3706690561529271,2.0,2.475,0.5250850340136054,0.18250425170068027,-0.026119402985074647
rev_deep_15,105,45,IS,404,0.1717687074829932,0.5346534653465347,0.6664603960396039,1.0,0.17912416087989483,13.878712871287128,14.716584158415841,0.5198019801980198,0.5163727959697733,0.009568431332929284,0.48395614433892364,2352.0,397.0,0.7250816993464052,1.0,4.95,0.5250850340136054,0.18250425170068027,0.034653465346534684
rev_618_15,105,45,IS,282,0.11989795918367346,0.5141843971631206,0.773936170212766,0.5,0.17500801724035445,14.684397163120567,15.296099290780141,0.5212765957446809,0.48736462093862815,-0.010900636850484813,0.5914319185120857,2352.0,277.0,0.8339892665474061,1.0,4.95,0.5250850340136054,0.18250425170068027,0.014184397163120588
rev_fast_15,105,45,IS,468,0.1989795918367347,0.5470085470085471,0.9177350427350427,1.5,0.30470942287386954,14.498397435897436,14.652777777777779,0.5427350427350427,0.5131004366812227,0.021923512994941663,0.7352307910343624,2352.0,458.0,0.6485294117647059,1.0,4.95,0.5250850340136054,0.18250425170068027,0.047008547008547064
cont_slow_15,105,45,IS,221,0.0939625850340136,0.48868778280542985,1.1165158371040724,0.0,0.20532295183146793,14.919683257918551,12.451357466063348,0.48868778280542985,0.4931506849315068,-0.03639725120817555,0.9340115854033921,2352.0,219.0,0.22857142857142856,,,0.5250850340136054,0.18250425170068027,-0.011312217194570151
rev_fastspd_15,105,45,IS,366,0.1556122448979592,0.546448087431694,0.657103825136612,1.5,0.4163410173099118,14.366803278688524,14.685109289617486,0.5437158469945356,0.5069252077562327,0.02136305341808864,0.47459957343593173,2352.0,361.0,0.6610578006036851,1.0,4.95,0.5250850340136054,0.18250425170068027,0.04644808743169404
cont_min_30,105,45,IS,199,0.08460884353741496,0.5326633165829145,1.4120603015075377,1.0,0.26829830669761,14.859296482412061,13.141959798994975,0.5276381909547738,0.4472361809045226,0.007578282569309147,1.2295560498068574,2352.0,199.0,0.16279069767441862,,,0.5250850340136054,0.18250425170068027,0.03266331658291455
cont_shallow_30,105,45,IS,330,0.14030612244897958,0.4818181818181818,1.2651515151515151,-0.25,0.0861861974651794,14.412878787878787,11.868939393939394,0.48787878787878786,0.47720364741641336,-0.04326685219542359,1.0826472634508348,2352.0,329.0,0.3615960724394459,4.0,2.475,0.5250850340136054,0.18250425170068027,-0.018181818181818188
rev_deep_30,105,45,IS,271,0.11522108843537415,0.5129151291512916,-1.1485239852398523,0.75,-0.2962567060714176,12.711254612546126,14.888376383763838,0.4833948339483395,0.4756554307116105,-0.01216990486231384,-1.3310282369405326,2352.0,267.0,0.64,1.0,9.9,0.5250850340136054,0.18250425170068027,0.01291512915129156
rev_618_30,105,45,IS,153,0.06505102040816327,0.5032679738562091,0.2826797385620915,0.5,-0.036253025345187526,14.905228758169935,14.663398692810457,0.5032679738562091,0.4866666666666667,-0.021817060157396262,0.10017548686141123,2352.0,150.0,0.7640449438202247,1.0,9.9,0.5250850340136054,0.18250425170068027,0.0032679738562091387
rev_fast_30,105,45,IS,345,0.14668367346938777,0.5159420289855072,-0.02608695652173913,0.5,-0.13700525809287256,13.244927536231884,14.28695652173913,0.4956521739130435,0.4868035190615836,-0.009143005028098172,-0.2085912082224194,2352.0,341.0,0.5798319327731093,1.0,9.9,0.5250850340136054,0.18250425170068027,0.01594202898550723
cont_slow_30,105,45,IS,320,0.1360544217687075,0.50625,1.60078125,0.25,0.14414103688990437,14.68671875,12.96796875,0.496875,0.45625,-0.018835034013605423,1.4182769982993197,2352.0,320.0,0.22376543209876543,,,0.5250850340136054,0.18250425170068027,0.006249999999999978
rev_fastspd_30,105,45,IS,319,0.13562925170068027,0.5141065830721003,0.08934169278996865,0.75,-0.0831078995964943,13.383228840125392,14.38871473354232,0.5015673981191222,0.49683544303797467,-0.010978450941505069,-0.09316255891071162,2352.0,316.0,0.5874439461883408,1.0,9.9,0.5250850340136054,0.18250425170068027,0.014106583072100332
UNCOND_LONG,105,60,IS,2352,1.0,0.5238095238095238,0.23288690476190477,0.75,0.004984533158333616,14.737563775510203,16.26201105442177,0.5055272108843537,0.5173460537727667,0.0,0.0,,,,,,,,
cont_min_15,105,60,IS,128,0.05442176870748299,0.484375,3.162109375,-0.5,0.39484096894589815,15.79296875,12.375,0.5234375,0.5039370078740157,-0.039434523809523836,2.9292224702380953,2352.0,127.0,0.16333333333333333,,,0.5238095238095238,0.23288690476190477,-0.015625
cont_shallow_15,105,60,IS,268,0.11394557823129252,0.5,1.9328358208955223,0.125,0.24964729824691914,17.413246268656717,15.809701492537313,0.47388059701492535,0.4866920152091255,-0.023809523809523836,1.6999489161336174,2352.0,263.0,0.3706690561529271,2.0,2.475,0.5238095238095238,0.23288690476190477,0.0
rev_deep_15,105,60,IS,404,0.1717687074829932,0.5222772277227723,1.484529702970297,0.75,0.22855878933660634,16.134282178217823,16.373143564356436,0.5346534653465347,0.5163727959697733,-0.001532296086751539,1.2516427982083922,2352.0,397.0,0.7250816993464052,1.0,4.95,0.5238095238095238,0.23288690476190477,0.022277227722772297
rev_618_15,105,60,IS,282,0.11989795918367346,0.5177304964539007,2.1852836879432624,0.5,0.35986870534156773,17.074468085106382,16.81382978723404,0.5319148936170213,0.48736462093862815,-0.006079027355623157,1.9523967831813578,2352.0,277.0,0.8339892665474061,1.0,4.95,0.5238095238095238,0.23288690476190477,0.01773049645390068
rev_fast_15,105,60,IS,468,0.1989795918367347,0.5427350427350427,1.1340811965811965,1.0,0.3472598889079107,16.63888888888889,16.742521367521366,0.5491452991452992,0.5131004366812227,0.01892551892551886,0.9011942918192918,2352.0,458.0,0.6485294117647059,1.0,4.95,0.5238095238095238,0.23288690476190477,0.042735042735042694
cont_slow_15,105,60,IS,221,0.0939625850340136,0.5113122171945701,2.2217194570135748,0.5,0.3731809354459739,16.66628959276018,14.18212669683258,0.502262443438914,0.4908256880733945,-0.01249730661495374,1.98883255225167,2352.0,218.0,0.22857142857142856,,,0.5238095238095238,0.23288690476190477,0.011312217194570096
rev_fastspd_15,105,60,IS,366,0.1556122448979592,0.546448087431694,1.0676229508196722,1.0,0.5217743413566102,16.508879781420767,16.614754098360656,0.5573770491803278,0.5069252077562327,0.022638563622170205,0.8347360460577674,2352.0,361.0,0.6610578006036851,1.0,4.95,0.5238095238095238,0.23288690476190477,0.04644808743169404
cont_min_30,105,60,IS,199,0.08460884353741496,0.5125628140703518,2.685929648241206,0.25,0.33425932160751126,17.477386934673365,15.050251256281408,0.5376884422110553,0.4444444444444444,-0.011246709739172078,2.453042743479301,2352.0,198.0,0.16279069767441862,,,0.5238095238095238,0.23288690476190477,0.012562814070351758
cont_shallow_30,105,60,IS,330,0.14030612244897958,0.48484848484848486,1.4037878787878788,-0.5,0.2203237975060448,16.383333333333333,13.496212121212121,0.5,0.47560975609756095,-0.038961038961038974,1.1709009740259742,2352.0,328.0,0.3615960724394459,4.0,2.475,0.5238095238095238,0.23288690476190477,-0.015151515151515138
rev_deep_30,105,60,IS,271,0.11522108843537415,0.4797047970479705,-1.0959409594095941,-0.5,-0.16623430326398134,14.421586715867159,16.50092250922509,0.47232472324723246,0.4756554307116105,-0.04410472676155336,-1.3288278641714988,2352.0,267.0,0.64,1.0,9.9,0.5238095238095238,0.23288690476190477,-0.020295202952029523
rev_618_30,105,60,IS,153,0.06505102040816327,0.47058823529411764,-1.053921568627451,-0.5,-0.13031089664634163,16.75,16.98202614379085,0.477124183006536,0.4866666666666667,-0.053221288515406195,-1.286808473389356,2352.0,150.0,0.7640449438202247,1.0,9.9,0.5238095238095238,0.23288690476190477,-0.02941176470588236
rev_fast_30,105,60,IS,345,0.14668367346938777,0.4985507246376812,-0.06521739130434782,0.0,-0.06557753676564762,14.843478260869565,15.896376811594203,0.4985507246376812,0.4868035190615836,-0.02525879917184265,-0.2981042960662526,2352.0,341.0,0.5798319327731093,1.0,9.9,0.5238095238095238,0.23288690476190477,-0.0014492753623188137
cont_slow_30,105,60,IS,320,0.1360544217687075,0.4875,2.48828125,-0.25,0.23586095426156603,17.08203125,14.75859375,0.5125,0.45454545454545453,-0.03630952380952385,2.2553943452380953,2352.0,319.0,0.22376543209876543,,,0.5238095238095238,0.23288690476190477,-0.012500000000000011
rev_fastspd_30,105,60,IS,319,0.13562925170068027,0.5109717868338558,0.22413793103448276,0.25,0.013805982470933573,15.049373040752352,16.016457680250785,0.5015673981191222,0.49683544303797467,-0.012837736975668035,-0.008748973727422005,2352.0,316.0,0.5874439461883408,1.0,9.9,0.5238095238095238,0.23288690476190477,0.010971786833855801
UNCOND_LONG,105,5,Validation,753,1.0,0.5205843293492696,0.6274900398406374,1.0,0.03160676871662735,13.098273572377158,12.818725099601593,0.4900398406374502,0.5149006622516556,0.0,0.0,,,,,,,,
cont_min_15,105,5,Validation,44,0.05843293492695883,0.38636363636363635,-2.772727272727273,-2.25,-0.2539148541998747,11.153409090909092,11.914772727272727,0.4772727272727273,0.5517241379310345,-0.13422069298563322,-3.4002173125679103,753.0,29.0,0.17172098054450996,,,0.5205843293492696,0.6274900398406374,-0.11363636363636365
cont_shallow_15,105,5,Validation,79,0.1049136786188579,0.3924050632911392,-2.2246835443037973,-2.5,-0.1657783403918159,11.5,14.363924050632912,0.43037974683544306,0.3968253968253968,-0.12817926605813035,-2.8521735841444347,753.0,63.0,0.35772357723577236,4.0,1.2375,0.5205843293492696,0.6274900398406374,-0.10759493670886078
rev_deep_15,105,5,Validation,131,0.17397078353253653,0.4351145038167939,-1.4236641221374047,-1.5,-0.11372451783374149,12.143129770992367,13.683206106870228,0.46564885496183206,0.47572815533980584,-0.08546982553247567,-2.051154161978042,753.0,103.0,0.7668161434977578,1.0,4.95,0.5205843293492696,0.6274900398406374,-0.0648854961832061
rev_618_15,105,5,Validation,99,0.13147410358565736,0.4444444444444444,-1.9343434343434343,-1.5,-0.15831742217327116,11.434343434343434,13.598484848484848,0.46464646464646464,0.4567901234567901,-0.07613988490482515,-2.5618334741840716,753.0,81.0,0.8441558441558441,1.0,4.95,0.5205843293492696,0.6274900398406374,-0.05555555555555558
rev_fast_15,105,5,Validation,136,0.1806108897742364,0.47058823529411764,-0.9963235294117647,-1.375,-0.07032117020105139,12.001838235294118,13.413602941176471,0.47058823529411764,0.48148148148148145,-0.04999609405515193,-1.6238135692524023,753.0,108.0,0.7262152195776064,1.0,4.95,0.5205843293492696,0.6274900398406374,-0.02941176470588236
cont_slow_15,105,5,Validation,75,0.099601593625498,0.36,-2.8833333333333333,-2.5,-0.22895604656738527,11.166666666666666,12.596666666666666,0.4533333333333333,0.4807692307692308,-0.16058432934926958,-3.5108233731739706,753.0,52.0,0.22108843537414966,,,0.5205843293492696,0.6274900398406374,-0.14
rev_fastspd_15,105,5,Validation,107,0.14209827357237717,0.4672897196261682,-1.1355140186915889,-1.25,-0.07791846518877187,11.799065420560748,13.380841121495328,0.4672897196261682,0.4823529411764706,-0.05329460972310135,-1.7630040585322262,753.0,85.0,0.7439024390243902,1.0,4.95,0.5205843293492696,0.6274900398406374,-0.03271028037383178
cont_min_30,105,5,Validation,59,0.07835325365205843,0.3389830508474576,-4.783898305084746,-3.5,-0.43625282418873523,8.64406779661017,14.40677966101695,0.3050847457627119,0.32608695652173914,-0.18160127850181196,-5.411388344925383,753.0,46.0,0.15350877192982457,,,0.5205843293492696,0.6274900398406374,-0.1610169491525424
cont_shallow_30,105,5,Validation,102,0.13545816733067728,0.49019607843137253,-1.5294117647058822,-1.0,-0.06422463945915771,13.705882352941176,15.151960784313726,0.5098039215686274,0.40963855421686746,-0.03038825091789704,-2.1569018045465196,753.0,83.0,0.36785859406745225,3.0,3.3000000000000003,0.5205843293492696,0.6274900398406374,-0.009803921568627472
rev_deep_30,105,5,Validation,91,0.12084993359893759,0.45054945054945056,-2.5027472527472527,-2.0,-0.15161701486505513,11.346153846153847,15.164835164835164,0.42857142857142855,0.44871794871794873,-0.07003487879981901,-3.13023729258789,753.0,78.0,0.6523076923076923,1.0,9.9,0.5205843293492696,0.6274900398406374,-0.04945054945054944
rev_618_30,105,5,Validation,54,0.07171314741035857,0.46296296296296297,-2.4166666666666665,-1.25,-0.15825875910632636,11.560185185185185,14.532407407407407,0.48148148148148145,0.46808510638297873,-0.057621366386306605,-3.044156706507304,753.0,47.0,0.797572946685879,1.0,9.9,0.5205843293492696,0.6274900398406374,-0.037037037037037035
rev_fast_30,105,5,Validation,118,0.15670650730411687,0.5,-0.4364406779661017,0.375,-0.012870449707229822,12.953389830508474,14.266949152542374,0.4576271186440678,0.51,-0.02058432934926957,-1.0639307178067392,753.0,100.0,0.5750060733662645,1.0,9.9,0.5205843293492696,0.6274900398406374,0.0
cont_slow_30,105,5,Validation,95,0.12616201859229748,0.4,-3.768421052631579,-3.25,-0.28661436629850806,10.863157894736842,14.702631578947368,0.3684210526315789,0.358974358974359,-0.12058432934926955,-4.3959110924722165,753.0,78.0,0.21298701298701297,,,0.5205843293492696,0.6274900398406374,-0.09999999999999998
rev_fastspd_30,105,5,Validation,113,0.150066401062417,0.5132743362831859,-0.02654867256637168,0.75,0.025839497399433444,13.128318584070797,14.13495575221239,0.46017699115044247,0.5157894736842106,-0.007309993066083709,-0.6540387124070092,753.0,95.0,0.5865384615384616,1.0,9.9,0.5205843293492696,0.6274900398406374,0.013274336283185861
UNCOND_LONG,105,10,Validation,753,1.0,0.5232403718459495,0.7549800796812749,1.0,0.04037634398444623,18.03187250996016,17.83565737051793,0.5086321381142098,0.5181058495821727,0.0,0.0,,,,,,,,
cont_min_15,105,10,Validation,44,0.05843293492695883,0.4090909090909091,0.005681818181818182,-3.25,-0.03965196474059982,16.693181818181817,16.681818181818183,0.45454545454545453,0.5238095238095238,-0.1141494627550404,-0.7492982614994567,753.0,42.0,0.17172098054450996,,,0.5232403718459495,0.7549800796812749,-0.09090909090909088
cont_shallow_15,105,10,Validation,79,0.1049136786188579,0.5569620253164557,-0.6424050632911392,2.0,-0.02059849382174593,16.158227848101266,19.85759493670886,0.4430379746835443,0.4,0.03372165347050615,-1.3973851429724142,753.0,75.0,0.35772357723577236,4.0,1.2375,0.5232403718459495,0.7549800796812749,0.05696202531645567
rev_deep_15,105,10,Validation,131,0.17397078353253653,0.46564885496183206,-1.6202290076335877,-1.25,-0.12547445648591524,16.956106870229007,19.541984732824428,0.4961832061068702,0.5196850393700787,-0.057591516884117455,-2.375209087314863,753.0,127.0,0.7668161434977578,1.0,4.95,0.5232403718459495,0.7549800796812749,-0.03435114503816794
rev_618_15,105,10,Validation,99,0.13147410358565736,0.494949494949495,-2.1616161616161618,0.0,-0.16856283876608838,15.946969696969697,18.82323232323232,0.494949494949495,0.5051546391752577,-0.028290876896454542,-2.9165962412974364,753.0,97.0,0.8441558441558441,1.0,4.95,0.5232403718459495,0.7549800796812749,-0.0050505050505050275
rev_fast_15,105,10,Validation,136,0.1806108897742364,0.4485294117647059,-1.2095588235294117,-1.5,-0.08425103183933132,16.797794117647058,18.477941176470587,0.5073529411764706,0.5227272727272727,-0.07471096008124362,-1.9645389032106866,753.0,132.0,0.7262152195776064,1.0,4.95,0.5232403718459495,0.7549800796812749,-0.0514705882352941
cont_slow_15,105,10,Validation,75,0.099601593625498,0.4266666666666667,-1.5733333333333333,-3.5,-0.11093539895872159,15.713333333333333,17.616666666666667,0.44,0.4714285714285714,-0.09657370517928282,-2.328313413014608,753.0,70.0,0.22108843537414966,,,0.5232403718459495,0.7549800796812749,-0.0733333333333333
rev_fastspd_15,105,10,Validation,107,0.14209827357237717,0.4485981308411215,-1.1425233644859814,-1.5,-0.1321624173079243,16.80841121495327,18.64252336448598,0.5046728971962616,0.5192307692307693,-0.07464224100482802,-1.8975034441672562,753.0,104.0,0.7439024390243902,1.0,4.95,0.5232403718459495,0.7549800796812749,-0.05140186915887851
cont_min_30,105,10,Validation,59,0.07835325365205843,0.4406779661016949,-0.9703389830508474,-3.25,-0.23990757867773832,14.48728813559322,18.177966101694917,0.3728813559322034,0.38596491228070173,-0.08256240574425461,-1.7253190627321224,753.0,57.0,0.15350877192982457,,,0.5232403718459495,0.7549800796812749,-0.05932203389830509
cont_shallow_30,105,10,Validation,102,0.13545816733067728,0.5294117647058824,-0.946078431372549,0.875,0.011593890206649657,18.769607843137255,20.436274509803923,0.5,0.42,0.006171392859932845,-1.7010585110538239,753.0,100.0,0.36785859406745225,3.0,3.3000000000000003,0.5232403718459495,0.7549800796812749,0.02941176470588236
rev_deep_30,105,10,Validation,91,0.12084993359893759,0.3956043956043956,-4.065934065934066,-3.5,-0.29604326893728977,14.925824175824175,20.791208791208792,0.43956043956043955,0.4606741573033708,-0.12763597624155393,-4.82091414561534,753.0,89.0,0.6523076923076923,1.0,9.9,0.5232403718459495,0.7549800796812749,-0.10439560439560441
rev_618_30,105,10,Validation,54,0.07171314741035857,0.4444444444444444,-3.0694444444444446,-1.875,-0.24124828146933244,14.898148148148149,20.189814814814813,0.4444444444444444,0.4423076923076923,-0.0787959274015051,-3.8244245241257193,753.0,52.0,0.797572946685879,1.0,9.9,0.5232403718459495,0.7549800796812749,-0.05555555555555558
rev_fast_30,105,10,Validation,118,0.15670650730411687,0.423728813559322,-1.2266949152542372,-2.375,-0.13775350383235135,17.402542372881356,19.28813559322034,0.4661016949152542,0.5,-0.0995115582866275,-1.9816749949355121,753.0,116.0,0.5750060733662645,1.0,9.9,0.5232403718459495,0.7549800796812749,-0.07627118644067798
cont_slow_30,105,10,Validation,95,0.12616201859229748,0.4842105263157895,-0.5526315789473685,-1.25,-0.103898350337273,16.378947368421052,18.78157894736842,0.43157894736842106,0.40217391304347827,-0.039029845530160034,-1.3076116586286433,753.0,92.0,0.21298701298701297,,,0.5232403718459495,0.7549800796812749,-0.01578947368421052
rev_fastspd_30,105,10,Validation,113,0.150066401062417,0.4336283185840708,-0.7964601769911505,-2.0,-0.10099074696738733,17.77433628318584,19.32300884955752,0.4690265486725664,0.5045045045045045,-0.08961205326187871,-1.5514402566724255,753.0,111.0,0.5865384615384616,1.0,9.9,0.5232403718459495,0.7549800796812749,-0.0663716814159292
UNCOND_LONG,105,15,Validation,753,1.0,0.5564409030544488,1.3386454183266931,3.5,0.12391325168461576,22.113877822045154,21.76792828685259,0.5112881806108898,0.5134408602150538,0.0,0.0,,,,,,,,
cont_min_15,105,15,Validation,44,0.05843293492695883,0.38636363636363635,-2.9488636363636362,-2.875,-0.26667285177582883,21.056818181818183,23.170454545454547,0.4090909090909091,0.5,-0.17007726669081247,-4.28750905469033,753.0,44.0,0.17172098054450996,,,0.5564409030544488,1.3386454183266931,-0.11363636363636365
cont_shallow_15,105,15,Validation,79,0.1049136786188579,0.5443037974683544,2.4335443037974684,1.5,0.25015925057981075,22.161392405063292,23.164556962025316,0.5063291139240507,0.3974358974358974,-0.012137105586094377,1.0948988854707753,753.0,78.0,0.35772357723577236,4.0,1.2375,0.5564409030544488,1.3386454183266931,0.044303797468354444
rev_deep_15,105,15,Validation,131,0.17397078353253653,0.48854961832061067,1.083969465648855,-0.25,0.03690320224184282,21.263358778625953,22.51145038167939,0.46564885496183206,0.5193798449612403,-0.06789128473383815,-0.25467595267783816,753.0,129.0,0.7668161434977578,1.0,4.95,0.5564409030544488,1.3386454183266931,-0.011450381679389332
rev_618_15,105,15,Validation,99,0.13147410358565736,0.45454545454545453,-0.9242424242424242,-1.5,-0.13124583387506672,18.984848484848484,21.87121212121212,0.4444444444444444,0.5051546391752577,-0.10189544850899429,-2.2628878425691172,753.0,97.0,0.8441558441558441,1.0,4.95,0.5564409030544488,1.3386454183266931,-0.04545454545454547
rev_fast_15,105,15,Validation,136,0.1806108897742364,0.47058823529411764,0.14154411764705882,-1.0,-0.011450006751546988,20.373161764705884,22.051470588235293,0.4632352941176471,0.5259259259259259,-0.08585266776033118,-1.1971013006796343,753.0,135.0,0.7262152195776064,1.0,4.95,0.5564409030544488,1.3386454183266931,-0.02941176470588236
cont_slow_15,105,15,Validation,75,0.099601593625498,0.4266666666666667,-1.83,-1.25,-0.07163765577712854,20.643333333333334,23.333333333333332,0.44,0.4594594594594595,-0.12977423638778213,-3.168645418326693,753.0,74.0,0.22108843537414966,,,0.5564409030544488,1.3386454183266931,-0.0733333333333333
rev_fastspd_15,105,15,Validation,107,0.14209827357237717,0.4766355140186916,1.1822429906542056,-0.5,0.03512737023596563,20.476635514018692,21.876168224299064,0.45794392523364486,0.5188679245283019,-0.07980538903575723,-0.15640242767248758,753.0,106.0,0.7439024390243902,1.0,4.95,0.5564409030544488,1.3386454183266931,-0.023364485981308414
cont_min_30,105,15,Validation,59,0.07835325365205843,0.4745762711864407,1.8559322033898304,-0.25,0.0627445530762738,19.283898305084747,20.805084745762713,0.4406779661016949,0.3898305084745763,-0.08186463186800813,0.5172867850631373,753.0,59.0,0.15350877192982457,,,0.5564409030544488,1.3386454183266931,-0.02542372881355931
cont_shallow_30,105,15,Validation,102,0.13545816733067728,0.5196078431372549,-1.5759803921568627,1.125,-0.019902416533720445,22.475490196078432,24.16176470588235,0.4803921568627451,0.4215686274509804,-0.03683305991719388,-2.914625810483556,753.0,102.0,0.36785859406745225,3.0,3.3000000000000003,0.5564409030544488,1.3386454183266931,0.019607843137254943
rev_deep_30,105,15,Validation,91,0.12084993359893759,0.42857142857142855,-4.634615384615385,-3.75,-0.4037184082751797,18.47252747252747,25.5989010989011,0.38461538461538464,0.4606741573033708,-0.12786947448302027,-5.973260802942078,753.0,89.0,0.6523076923076923,1.0,9.9,0.5564409030544488,1.3386454183266931,-0.07142857142857145
rev_618_30,105,15,Validation,54,0.07171314741035857,0.4074074074074074,-6.902777777777778,-3.75,-0.544217786466321,16.51851851851852,25.59259259259259,0.37037037037037035,0.4339622641509434,-0.14903349564704144,-8.24142319610447,753.0,53.0,0.797572946685879,1.0,9.9,0.5564409030544488,1.3386454183266931,-0.09259259259259262
rev_fast_30,105,15,Validation,118,0.15670650730411687,0.4406779661016949,-1.8283898305084745,-2.625,-0.21327723993292666,20.578389830508474,23.720338983050848,0.423728813559322,0.49572649572649574,-0.11576293695275391,-3.167035248835168,753.0,117.0,0.5750060733662645,1.0,9.9,0.5564409030544488,1.3386454183266931,-0.05932203389830509
cont_slow_30,105,15,Validation,95,0.12616201859229748,0.5052631578947369,2.05,0.75,0.1554672288421818,20.926315789473684,21.392105263157895,0.4631578947368421,0.4105263157894737,-0.05117774515971196,0.7113545816733067,753.0,95.0,0.21298701298701297,,,0.5564409030544488,1.3386454183266931,0.0052631578947368585
rev_fastspd_30,105,15,Validation,113,0.150066401062417,0.45132743362831856,-1.163716814159292,-1.75,-0.15776347965342125,21.04646017699115,23.688053097345133,0.4336283185840708,0.5,-0.10511346942613026,-2.502362232485985,753.0,112.0,0.5865384615384616,1.0,9.9,0.5564409030544488,1.3386454183266931,-0.048672566371681436
UNCOND_LONG,105,30,Validation,753,1.0,0.5258964143426295,1.6062416998671978,2.25,0.1745492567454783,31.341301460823374,30.574037184594953,0.5285524568393094,0.5140562248995983,0.0,0.0,,,,,,,,
cont_min_15,105,30,Validation,44,0.05843293492695883,0.38636363636363635,-10.715909090909092,-5.625,-0.8239840467527162,26.255681818181817,34.42613636363637,0.4318181818181818,0.5,-0.1395327779789931,-12.32215079077629,753.0,44.0,0.17172098054450996,,,0.5258964143426295,1.6062416998671978,-0.11363636363636365
cont_shallow_15,105,30,Validation,79,0.1049136786188579,0.569620253164557,1.9715189873417722,3.0,0.2021060518023743,30.75,30.946202531645568,0.46835443037974683,0.4050632911392405,0.04372383882192754,0.36527728747457444,753.0,79.0,0.35772357723577236,4.0,1.2375,0.5258964143426295,1.6062416998671978,0.069620253164557
rev_deep_15,105,30,Validation,131,0.17397078353253653,0.48854961832061067,-0.6297709923664122,-2.0,-0.16552952005045915,29.97328244274809,31.55534351145038,0.48854961832061067,0.5230769230769231,-0.03734679602201879,-2.23601269223361,753.0,130.0,0.7668161434977578,1.0,4.95,0.5258964143426295,1.6062416998671978,-0.011450381679389332
rev_618_15,105,30,Validation,99,0.13147410358565736,0.48484848484848486,-1.5353535353535352,-2.0,-0.2302152117413799,27.72222222222222,29.904040404040405,0.45454545454545453,0.5102040816326531,-0.0410479294941446,-3.1415952352207333,753.0,98.0,0.8441558441558441,1.0,4.95,0.5258964143426295,1.6062416998671978,-0.015151515151515138
rev_fast_15,105,30,Validation,136,0.1806108897742364,0.5073529411764706,-1.3988970588235294,0.375,-0.1345809105950891,28.645220588235293,30.71139705882353,0.47794117647058826,0.5294117647058824,-0.018543473166158897,-3.005138758690727,753.0,136.0,0.7262152195776064,1.0,4.95,0.5258964143426295,1.6062416998671978,0.007352941176470562
cont_slow_15,105,30,Validation,75,0.099601593625498,0.44,-8.713333333333333,-3.5,-0.6063321540189844,25.933333333333334,33.85333333333333,0.41333333333333333,0.4666666666666667,-0.08589641434262946,-10.31957503320053,753.0,75.0,0.22108843537414966,,,0.5258964143426295,1.6062416998671978,-0.06
rev_fastspd_15,105,30,Validation,107,0.14209827357237717,0.4953271028037383,-2.1121495327102804,-2.0,-0.19485752686273863,28.731308411214954,30.97196261682243,0.45794392523364486,0.5233644859813084,-0.030569311538891142,-3.718391232577478,753.0,107.0,0.7439024390243902,1.0,4.95,0.5258964143426295,1.6062416998671978,-0.004672897196261683
cont_min_30,105,30,Validation,59,0.07835325365205843,0.4915254237288136,-1.173728813559322,-1.0,-0.20728504354483943,25.89830508474576,30.021186440677965,0.423728813559322,0.3898305084745763,-0.03437099061381588,-2.7799705134265196,753.0,59.0,0.15350877192982457,,,0.5258964143426295,1.6062416998671978,-0.008474576271186418
cont_shallow_30,105,30,Validation,102,0.13545816733067728,0.5490196078431373,-0.18627450980392157,2.125,0.119005814377032,31.17401960784314,32.720588235294116,0.5098039215686274,0.4215686274509804,0.023123193500507844,-1.7925162096711194,753.0,102.0,0.36785859406745225,3.0,3.3000000000000003,0.5258964143426295,1.6062416998671978,0.0490196078431373
rev_deep_30,105,30,Validation,91,0.12084993359893759,0.4065934065934066,-9.510989010989011,-10.25,-0.6999273174910394,25.607142857142858,34.104395604395606,0.38461538461538464,0.4666666666666667,-0.11930300774922287,-11.117230710856209,753.0,90.0,0.6523076923076923,1.0,9.9,0.5258964143426295,1.6062416998671978,-0.09340659340659341
