split,instrument,horizon_m,feature,target,n,spearman
Validation,nq,60,d30_surf_iv_skew_wing,absret,4409,0.005010430274769001
Validation,nq,60,d30_surf_iv_skew_wing,rv,4409,0.015012864749606007
Validation,nq,60,d30_volg_gamma_sum,ret,4409,-0.009601293249406331
Validation,nq,60,d30_volg_gamma_sum,absret,4409,0.07184457078244243
Validation,nq,60,d30_volg_gamma_sum,rv,4409,0.09925613660867341
Validation,nq,120,surf_oi_gamma_sum,ret,4817,0.00987552664602182
Validation,nq,120,surf_oi_gamma_sum,absret,4817,-0.07721636304280928
Validation,nq,120,surf_oi_gamma_sum,rv,4817,-0.23415126825943944
Validation,nq,120,surf_oi_gamma_balance,ret,4817,0.015725977191346444
Validation,nq,120,surf_oi_gamma_balance,absret,4817,-0.047637106206425306
Validation,nq,120,surf_oi_gamma_balance,rv,4817,-0.1936438661442304
Validation,nq,120,surf_oi_gamma_pc_asym,ret,4817,-0.20047839821088692
Validation,nq,120,surf_oi_gamma_pc_asym,absret,4817,0.06742134847760908
Validation,nq,120,surf_oi_gamma_pc_asym,rv,4817,0.14534888466338639
Validation,nq,120,surf_atm_oi_gamma_abs_share,ret,4817,0.04133516569159842
Validation,nq,120,surf_atm_oi_gamma_abs_share,absret,4817,-0.2036559442097456
Validation,nq,120,surf_atm_oi_gamma_abs_share,rv,4817,-0.43205036423732224
Validation,nq,120,surf_near_oi_gamma_abs_share,ret,4817,0.05525353564473334
Validation,nq,120,surf_near_oi_gamma_abs_share,absret,4817,-0.19459267651002318
Validation,nq,120,surf_near_oi_gamma_abs_share,rv,4817,-0.4257847310744548
Validation,nq,120,surf_oi_gamma_m_slope,ret,4817,3.502508664154305e-05
Validation,nq,120,surf_oi_gamma_m_slope,absret,4817,0.019504404193812813
Validation,nq,120,surf_oi_gamma_m_slope,rv,4817,0.07870907985697033
Validation,nq,120,surf_peak_abs_oi_gamma_dist,ret,4817,-0.008183621115691294
Validation,nq,120,surf_peak_abs_oi_gamma_dist,absret,4817,-0.003632604180174098
Validation,nq,120,surf_peak_abs_oi_gamma_dist,rv,4817,0.023722127429078005
Validation,nq,120,volg_gamma_sum,ret,4817,0.04328753687482733
Validation,nq,120,volg_gamma_sum,absret,4817,-0.12474019946342203
Validation,nq,120,volg_gamma_sum,rv,4817,-0.30680434444346877
Validation,nq,120,volg_gamma_balance,ret,4817,0.04328753687482733
Validation,nq,120,volg_gamma_balance,absret,4817,-0.12474019946342203
Validation,nq,120,volg_gamma_balance,rv,4817,-0.30680434444346877
Validation,nq,120,surf_iv_atm,ret,4817,-0.04248613723720187
Validation,nq,120,surf_iv_atm,absret,4817,0.3387569666525265
Validation,nq,120,surf_iv_atm,rv,4817,0.6256597594986996
Validation,nq,120,surf_iv_skew_wing,ret,4817,-0.005228373074910719
Validation,nq,120,surf_iv_skew_wing,absret,4817,0.18672858941113565
Validation,nq,120,surf_iv_skew_wing,rv,4817,0.3017120665457322
Validation,nq,120,surf_delta_oi_sum,ret,4817,0.19766782485108103
Validation,nq,120,surf_delta_oi_sum,absret,4817,-0.08770798687127832
Validation,nq,120,surf_delta_oi_sum,rv,4817,-0.18963026950043543
Validation,nq,120,surf_vega_oi_sum,ret,4817,-0.013790951495883493
Validation,nq,120,surf_vega_oi_sum,absret,4817,-0.009620009055544816
Validation,nq,120,surf_vega_oi_sum,rv,4817,-0.01988915690507027
Validation,nq,120,d30_surf_oi_gamma_sum,ret,4409,-0.021161420340108265
Validation,nq,120,d30_surf_oi_gamma_sum,absret,4409,0.0773749076883566
Validation,nq,120,d30_surf_oi_gamma_sum,rv,4409,0.0956762350846934
Validation,nq,120,d30_surf_oi_gamma_balance,ret,4409,-0.010768554996187901
Validation,nq,120,d30_surf_oi_gamma_balance,absret,4409,0.07995201488601184
Validation,nq,120,d30_surf_oi_gamma_balance,rv,4409,0.1279435999596691
Validation,nq,120,d30_surf_atm_oi_gamma_abs_share,ret,4409,-0.013223773079694108
Validation,nq,120,d30_surf_atm_oi_gamma_abs_share,absret,4409,0.126191062822633
Validation,nq,120,d30_surf_atm_oi_gamma_abs_share,rv,4409,0.19660114774600004
Validation,nq,120,d30_surf_iv_atm,ret,4409,0.01090129850344288
Validation,nq,120,d30_surf_iv_atm,absret,4409,0.09240562385696897
Validation,nq,120,d30_surf_iv_atm,rv,4409,0.1014467843177568
Validation,nq,120,d30_surf_iv_skew_wing,ret,4409,-0.031280152733811725
Validation,nq,120,d30_surf_iv_skew_wing,absret,4409,0.029971588923505668
Validation,nq,120,d30_surf_iv_skew_wing,rv,4409,0.06521108156149688
Validation,nq,120,d30_volg_gamma_sum,ret,4409,-0.00263886924159259
Validation,nq,120,d30_volg_gamma_sum,absret,4409,0.07966460094855607
Validation,nq,120,d30_volg_gamma_sum,rv,4409,0.08238265563811992
OOS,es,5,surf_oi_gamma_sum,ret,870,0.020921480452429586
OOS,es,5,surf_oi_gamma_sum,absret,870,-0.050700254137265546
OOS,es,5,surf_oi_gamma_sum,rv,870,-0.11081215181490756
OOS,es,5,surf_oi_gamma_balance,ret,870,0.008683238822863263
OOS,es,5,surf_oi_gamma_balance,absret,870,-0.047365911580777006
OOS,es,5,surf_oi_gamma_balance,rv,870,-0.10630444885576906
OOS,es,5,surf_oi_gamma_pc_asym,ret,870,-0.03622402745602013
OOS,es,5,surf_oi_gamma_pc_asym,absret,870,0.025062299164251314
OOS,es,5,surf_oi_gamma_pc_asym,rv,870,0.05311099904870467
OOS,es,5,surf_atm_oi_gamma_abs_share,ret,870,0.03497849991135963
OOS,es,5,surf_atm_oi_gamma_abs_share,absret,870,-0.09182439548877268
OOS,es,5,surf_atm_oi_gamma_abs_share,rv,870,-0.2269506007520431
OOS,es,5,surf_near_oi_gamma_abs_share,ret,870,-0.002425677968650434
OOS,es,5,surf_near_oi_gamma_abs_share,absret,870,-0.08749341401770007
OOS,es,5,surf_near_oi_gamma_abs_share,rv,870,-0.2269228833018353
OOS,es,5,surf_oi_gamma_m_slope,ret,870,0.01650420126099965
OOS,es,5,surf_oi_gamma_m_slope,absret,870,-0.03249132703832863
OOS,es,5,surf_oi_gamma_m_slope,rv,870,-0.03654405491444652
OOS,es,5,surf_peak_abs_oi_gamma_dist,ret,870,0.012890897614325242
OOS,es,5,surf_peak_abs_oi_gamma_dist,absret,870,-0.05407058514503751
OOS,es,5,surf_peak_abs_oi_gamma_dist,rv,870,-0.08932746935686416
OOS,es,5,volg_gamma_sum,ret,870,0.014198735188238616
OOS,es,5,volg_gamma_sum,absret,870,0.019649738635040957
OOS,es,5,volg_gamma_sum,rv,870,-0.03637569099434803
OOS,es,5,volg_gamma_balance,ret,870,0.014198735188238616
OOS,es,5,volg_gamma_balance,absret,870,0.019649738635040957
OOS,es,5,volg_gamma_balance,rv,870,-0.03637569099434803
OOS,es,5,surf_iv_atm,ret,870,0.0164227236006462
OOS,es,5,surf_iv_atm,absret,870,0.1856210114508079
OOS,es,5,surf_iv_atm,rv,870,0.24561599823526764
OOS,es,5,surf_iv_skew_wing,ret,870,0.017300581152808147
OOS,es,5,surf_iv_skew_wing,absret,870,0.057116068743495084
OOS,es,5,surf_iv_skew_wing,rv,870,0.1500072323228476
OOS,es,5,surf_delta_oi_sum,ret,870,0.026959674870385506
OOS,es,5,surf_delta_oi_sum,absret,870,-0.05118877386012379
OOS,es,5,surf_delta_oi_sum,rv,870,-0.08239855807300121
OOS,es,5,surf_vega_oi_sum,ret,870,-0.017634628626104695
OOS,es,5,surf_vega_oi_sum,absret,870,0.01981314954841694
OOS,es,5,surf_vega_oi_sum,rv,870,0.09042275079656917
OOS,es,5,d30_surf_oi_gamma_sum,ret,802,-0.025625474212529774
OOS,es,5,d30_surf_oi_gamma_sum,absret,802,0.02787432644567197
OOS,es,5,d30_surf_oi_gamma_sum,rv,802,-0.014091442910115024
OOS,es,5,d30_surf_oi_gamma_balance,ret,802,-0.053611032903628966
OOS,es,5,d30_surf_oi_gamma_balance,absret,802,0.017521664539417548
OOS,es,5,d30_surf_oi_gamma_balance,rv,802,-0.013070655435422294
OOS,es,5,d30_surf_atm_oi_gamma_abs_share,ret,802,0.016248226041684986
OOS,es,5,d30_surf_atm_oi_gamma_abs_share,absret,802,0.03128739557102618
OOS,es,5,d30_surf_atm_oi_gamma_abs_share,rv,802,0.044499096892355705
OOS,es,5,d30_surf_iv_atm,ret,802,0.036785961425722276
OOS,es,5,d30_surf_iv_atm,absret,802,0.01798234529836524
OOS,es,5,d30_surf_iv_atm,rv,802,-0.013427992697534712
OOS,es,5,d30_surf_iv_skew_wing,ret,802,0.026528225165205338
OOS,es,5,d30_surf_iv_skew_wing,absret,802,-0.06287909680320444
OOS,es,5,d30_surf_iv_skew_wing,rv,802,-0.08608609632024622
OOS,es,5,d30_volg_gamma_sum,ret,802,-0.015616467869706165
OOS,es,5,d30_volg_gamma_sum,absret,802,0.03683908375365451
OOS,es,5,d30_volg_gamma_sum,rv,802,0.008538118046937963
OOS,es,15,surf_oi_gamma_sum,ret,870,0.04261986303679748
OOS,es,15,surf_oi_gamma_sum,absret,870,-0.07539687761239473
OOS,es,15,surf_oi_gamma_sum,rv,870,-0.0382346735917164
OOS,es,15,surf_oi_gamma_balance,ret,870,0.04724894448924308
OOS,es,15,surf_oi_gamma_balance,absret,870,-0.05020886712891893
OOS,es,15,surf_oi_gamma_balance,rv,870,-0.04455906315747224
OOS,es,15,surf_oi_gamma_pc_asym,ret,870,-0.04141951719002848
OOS,es,15,surf_oi_gamma_pc_asym,absret,870,0.03647031595876464
OOS,es,15,surf_oi_gamma_pc_asym,rv,870,0.05402552912015637
OOS,es,15,surf_atm_oi_gamma_abs_share,ret,870,0.0016642945462671146
OOS,es,15,surf_atm_oi_gamma_abs_share,absret,870,-0.07219710030176789
OOS,es,15,surf_atm_oi_gamma_abs_share,rv,870,-0.2042435944740224
OOS,es,15,surf_near_oi_gamma_abs_share,ret,870,-0.012490341274510371
OOS,es,15,surf_near_oi_gamma_abs_share,absret,870,-0.07268586012874588
OOS,es,15,surf_near_oi_gamma_abs_share,rv,870,-0.1958139725379476
OOS,es,15,surf_oi_gamma_m_slope,ret,870,0.0010593972149975904
OOS,es,15,surf_oi_gamma_m_slope,absret,870,-0.049078262076609924
OOS,es,15,surf_oi_gamma_m_slope,rv,870,-0.03240879721983587
OOS,es,15,surf_peak_abs_oi_gamma_dist,ret,870,0.05411243659057287
OOS,es,15,surf_peak_abs_oi_gamma_dist,absret,870,-0.04013328714495586
OOS,es,15,surf_peak_abs_oi_gamma_dist,rv,870,-0.12839703931312438
OOS,es,15,volg_gamma_sum,ret,870,0.004978058929777355
OOS,es,15,volg_gamma_sum,absret,870,0.061951303520905075
OOS,es,15,volg_gamma_sum,rv,870,0.03106246900066974
OOS,es,15,volg_gamma_balance,ret,870,0.004978058929777355
OOS,es,15,volg_gamma_balance,absret,870,0.061951303520905075
OOS,es,15,volg_gamma_balance,rv,870,0.03106246900066974
OOS,es,15,surf_iv_atm,ret,870,-0.013569301273942198
OOS,es,15,surf_iv_atm,absret,870,0.2140830274963381
OOS,es,15,surf_iv_atm,rv,870,0.37526325085691065
OOS,es,15,surf_iv_skew_wing,ret,870,0.028514867667625822
OOS,es,15,surf_iv_skew_wing,absret,870,0.11327042931236321
OOS,es,15,surf_iv_skew_wing,rv,870,0.2013184467603772
OOS,es,15,surf_delta_oi_sum,ret,870,0.042814178798718544
OOS,es,15,surf_delta_oi_sum,absret,870,-0.06266833836037869
OOS,es,15,surf_delta_oi_sum,rv,870,-0.09793292240375896
OOS,es,15,surf_vega_oi_sum,ret,870,0.04461377273299869
OOS,es,15,surf_vega_oi_sum,absret,870,-0.014591386543944563
OOS,es,15,surf_vega_oi_sum,rv,870,0.06551518671625253
OOS,es,15,d30_surf_oi_gamma_sum,ret,802,-0.021113038828982255
OOS,es,15,d30_surf_oi_gamma_sum,absret,802,0.03842301771697611
OOS,es,15,d30_surf_oi_gamma_sum,rv,802,0.08841984990462497
OOS,es,15,d30_surf_oi_gamma_balance,ret,802,-0.01799934060189919
OOS,es,15,d30_surf_oi_gamma_balance,absret,802,0.06809277187501057
OOS,es,15,d30_surf_oi_gamma_balance,rv,802,0.07775679527307076
OOS,es,15,d30_surf_atm_oi_gamma_abs_share,ret,802,0.0038473532524598533
OOS,es,15,d30_surf_atm_oi_gamma_abs_share,absret,802,0.12049447990076682
OOS,es,15,d30_surf_atm_oi_gamma_abs_share,rv,802,0.1534734462485118
OOS,es,15,d30_surf_iv_atm,ret,802,0.005801975406950024
OOS,es,15,d30_surf_iv_atm,absret,802,0.007218060585911235
OOS,es,15,d30_surf_iv_atm,rv,802,0.05063717449023232
OOS,es,15,d30_surf_iv_skew_wing,ret,802,0.03980668519029153
OOS,es,15,d30_surf_iv_skew_wing,absret,802,-0.06560367195896136
OOS,es,15,d30_surf_iv_skew_wing,rv,802,-0.12520709411121522
OOS,es,15,d30_volg_gamma_sum,ret,802,-0.007217909250853194
OOS,es,15,d30_volg_gamma_sum,absret,802,0.029112455484325644
OOS,es,15,d30_volg_gamma_sum,rv,802,0.06837006810867757
OOS,es,30,surf_oi_gamma_sum,ret,870,0.07846639254905673
OOS,es,30,surf_oi_gamma_sum,absret,870,0.03623775708051888
OOS,es,30,surf_oi_gamma_sum,rv,870,-0.016355218167631434
OOS,es,30,surf_oi_gamma_balance,ret,870,0.06881050782153782
OOS,es,30,surf_oi_gamma_balance,absret,870,0.01762944877445519
OOS,es,30,surf_oi_gamma_balance,rv,870,-0.01985344831003052
OOS,es,30,surf_oi_gamma_pc_asym,ret,870,-0.14999343372342566
OOS,es,30,surf_oi_gamma_pc_asym,absret,870,-0.005718396609325449
OOS,es,30,surf_oi_gamma_pc_asym,rv,870,0.06472158563860682
OOS,es,30,surf_atm_oi_gamma_abs_share,ret,870,0.04419849149945121
OOS,es,30,surf_atm_oi_gamma_abs_share,absret,870,-0.02228913176174101
OOS,es,30,surf_atm_oi_gamma_abs_share,rv,870,-0.12073860717808156
OOS,es,30,surf_near_oi_gamma_abs_share,ret,870,0.04694385396453952
OOS,es,30,surf_near_oi_gamma_abs_share,absret,870,-0.0533053844017582
OOS,es,30,surf_near_oi_gamma_abs_share,rv,870,-0.13939050128812794
OOS,es,30,surf_oi_gamma_m_slope,ret,870,-0.05936371616231154
OOS,es,30,surf_oi_gamma_m_slope,absret,870,-0.019060107150658374
OOS,es,30,surf_oi_gamma_m_slope,rv,870,-0.01139552578212617
OOS,es,30,surf_peak_abs_oi_gamma_dist,ret,870,0.03209094526976092
OOS,es,30,surf_peak_abs_oi_gamma_dist,absret,870,-0.029135052652507383
OOS,es,30,surf_peak_abs_oi_gamma_dist,rv,870,-0.0972041554822949
OOS,es,30,volg_gamma_sum,ret,870,0.03025936970981728
OOS,es,30,volg_gamma_sum,absret,870,0.06229360738128891
OOS,es,30,volg_gamma_sum,rv,870,0.1390825113959768
OOS,es,30,volg_gamma_balance,ret,870,0.03025936970981728
OOS,es,30,volg_gamma_balance,absret,870,0.06229360738128891
OOS,es,30,volg_gamma_balance,rv,870,0.1390825113959768
OOS,es,30,surf_iv_atm,ret,870,-0.049060698046726206
OOS,es,30,surf_iv_atm,absret,870,0.2109910535904673
OOS,es,30,surf_iv_atm,rv,870,0.49735563042142317
OOS,es,30,surf_iv_skew_wing,ret,870,0.04058380009272385
OOS,es,30,surf_iv_skew_wing,absret,870,0.1261786200424079
OOS,es,30,surf_iv_skew_wing,rv,870,0.19622967962153742
OOS,es,30,surf_delta_oi_sum,ret,870,0.1526987598044248
OOS,es,30,surf_delta_oi_sum,absret,870,-0.026512797201171844
OOS,es,30,surf_delta_oi_sum,rv,870,-0.10351027110572898
OOS,es,30,surf_vega_oi_sum,ret,870,0.013432717111685154
OOS,es,30,surf_vega_oi_sum,absret,870,-0.007351469250581992
OOS,es,30,surf_vega_oi_sum,rv,870,-0.05749651561491531
OOS,es,30,d30_surf_oi_gamma_sum,ret,802,-0.0009179333035087949
OOS,es,30,d30_surf_oi_gamma_sum,absret,802,0.030085913110133793
OOS,es,30,d30_surf_oi_gamma_sum,rv,802,0.12147309302873525
OOS,es,30,d30_surf_oi_gamma_balance,ret,802,0.0001656302061856491
OOS,es,30,d30_surf_oi_gamma_balance,absret,802,0.003945534878860394
OOS,es,30,d30_surf_oi_gamma_balance,rv,802,0.11207720038805324
OOS,es,30,d30_surf_atm_oi_gamma_abs_share,ret,802,-0.030856663154357637
OOS,es,30,d30_surf_atm_oi_gamma_abs_share,absret,802,0.09573823820533933
OOS,es,30,d30_surf_atm_oi_gamma_abs_share,rv,802,0.2220022003889256
OOS,es,30,d30_surf_iv_atm,ret,802,0.00464619480420565
OOS,es,30,d30_surf_iv_atm,absret,802,0.0711704048130094
OOS,es,30,d30_surf_iv_atm,rv,802,0.17189842637728234
OOS,es,30,d30_surf_iv_skew_wing,ret,802,0.02387876957603552
OOS,es,30,d30_surf_iv_skew_wing,absret,802,-0.051674066037327
OOS,es,30,d30_surf_iv_skew_wing,rv,802,-0.15257434559226257
OOS,es,30,d30_volg_gamma_sum,ret,802,0.0056545384723690134
OOS,es,30,d30_volg_gamma_sum,absret,802,0.05668798554651982
OOS,es,30,d30_volg_gamma_sum,rv,802,0.17939722826459348
OOS,es,60,surf_oi_gamma_sum,ret,870,0.09508872973416033
OOS,es,60,surf_oi_gamma_sum,absret,870,0.014683234747172962
OOS,es,60,surf_oi_gamma_sum,rv,870,0.0029658491765243034
OOS,es,60,surf_oi_gamma_balance,ret,870,0.0848334841264529
OOS,es,60,surf_oi_gamma_balance,absret,870,0.015671815445126237
OOS,es,60,surf_oi_gamma_balance,rv,870,-0.0018602126617266975
OOS,es,60,surf_oi_gamma_pc_asym,ret,870,-0.17699285439136825
OOS,es,60,surf_oi_gamma_pc_asym,absret,870,0.04836857282855594
OOS,es,60,surf_oi_gamma_pc_asym,rv,870,0.05923810451455942
OOS,es,60,surf_atm_oi_gamma_abs_share,ret,870,0.05097280282380693
OOS,es,60,surf_atm_oi_gamma_abs_share,absret,870,-0.024998653420194902
OOS,es,60,surf_atm_oi_gamma_abs_share,rv,870,-0.08878727544890401
OOS,es,60,surf_near_oi_gamma_abs_share,ret,870,0.04480051746569822
OOS,es,60,surf_near_oi_gamma_abs_share,absret,870,-0.06922407476688747
OOS,es,60,surf_near_oi_gamma_abs_share,rv,870,-0.10023496507141137
OOS,es,60,surf_oi_gamma_m_slope,ret,870,-0.058014771671767815
OOS,es,60,surf_oi_gamma_m_slope,absret,870,0.009164997828732396
OOS,es,60,surf_oi_gamma_m_slope,rv,870,-0.028754686032678434
OOS,es,60,surf_peak_abs_oi_gamma_dist,ret,870,0.03998913023829143
OOS,es,60,surf_peak_abs_oi_gamma_dist,absret,870,-0.06688524899502228
OOS,es,60,surf_peak_abs_oi_gamma_dist,rv,870,-0.09966377687850635
OOS,es,60,volg_gamma_sum,ret,870,0.041310129776682615
OOS,es,60,volg_gamma_sum,absret,870,0.09115507290570025
OOS,es,60,volg_gamma_sum,rv,870,0.14730597454559485
OOS,es,60,volg_gamma_balance,ret,870,0.041310129776682615
OOS,es,60,volg_gamma_balance,absret,870,0.09115507290570025
OOS,es,60,volg_gamma_balance,rv,870,0.14730597454559485
OOS,es,60,surf_iv_atm,ret,870,-0.03703648207343766
OOS,es,60,surf_iv_atm,absret,870,0.340206402131869
OOS,es,60,surf_iv_atm,rv,870,0.5281095354999079
OOS,es,60,surf_iv_skew_wing,ret,870,0.031057982111169363
OOS,es,60,surf_iv_skew_wing,absret,870,0.13573085329455709
OOS,es,60,surf_iv_skew_wing,rv,870,0.26089234062158617
OOS,es,60,surf_delta_oi_sum,ret,870,0.1836901133890642
OOS,es,60,surf_delta_oi_sum,absret,870,-0.06911626637754781
OOS,es,60,surf_delta_oi_sum,rv,870,-0.1022225486195466
OOS,es,60,surf_vega_oi_sum,ret,870,0.003250032932720971
OOS,es,60,surf_vega_oi_sum,absret,870,-0.08470429159715283
OOS,es,60,surf_vega_oi_sum,rv,870,-0.11061876747460178
OOS,es,60,d30_surf_oi_gamma_sum,ret,802,0.0003328070508523773
OOS,es,60,d30_surf_oi_gamma_sum,absret,802,0.04540996576437432
OOS,es,60,d30_surf_oi_gamma_sum,rv,802,0.1524574974008954
OOS,es,60,d30_surf_oi_gamma_balance,ret,802,-0.01868061457725579
OOS,es,60,d30_surf_oi_gamma_balance,absret,802,0.06172200113662845
OOS,es,60,d30_surf_oi_gamma_balance,rv,802,0.15567241615365876
OOS,es,60,d30_surf_atm_oi_gamma_abs_share,ret,802,-0.03958159059764808
OOS,es,60,d30_surf_atm_oi_gamma_abs_share,absret,802,0.145133966092868
OOS,es,60,d30_surf_atm_oi_gamma_abs_share,rv,802,0.2685209937269875
OOS,es,60,d30_surf_iv_atm,ret,802,0.03235488665212353
OOS,es,60,d30_surf_iv_atm,absret,802,0.11921664433067874
OOS,es,60,d30_surf_iv_atm,rv,802,0.19236830801155333
OOS,es,60,d30_surf_iv_skew_wing,ret,802,-0.005329763075414343
OOS,es,60,d30_surf_iv_skew_wing,absret,802,-0.0722145132396046
OOS,es,60,d30_surf_iv_skew_wing,rv,802,-0.1416255095490131
OOS,es,60,d30_volg_gamma_sum,ret,802,0.011473032527079553
OOS,es,60,d30_volg_gamma_sum,absret,802,0.13181079698528722
OOS,es,60,d30_volg_gamma_sum,rv,802,0.21740375996915653
OOS,es,120,surf_oi_gamma_sum,ret,870,0.1355449032379843
OOS,es,120,surf_oi_gamma_sum,absret,870,0.05806900179776713
OOS,es,120,surf_oi_gamma_sum,rv,870,0.007476558959649833
OOS,es,120,surf_oi_gamma_balance,ret,870,0.10889133115133005
OOS,es,120,surf_oi_gamma_balance,absret,870,0.03814570176530653
OOS,es,120,surf_oi_gamma_balance,rv,870,0.00047321031444499647
OOS,es,120,surf_oi_gamma_pc_asym,ret,870,-0.24476893524872267
OOS,es,120,surf_oi_gamma_pc_asym,absret,870,-0.012545493977140658
OOS,es,120,surf_oi_gamma_pc_asym,rv,870,0.04585658971216995
OOS,es,120,surf_atm_oi_gamma_abs_share,ret,870,0.07099228049545396
OOS,es,120,surf_atm_oi_gamma_abs_share,absret,870,-0.021014286237302532
OOS,es,120,surf_atm_oi_gamma_abs_share,rv,870,-0.14584917743546247
OOS,es,120,surf_near_oi_gamma_abs_share,ret,870,0.06120292627147068
OOS,es,120,surf_near_oi_gamma_abs_share,absret,870,-0.04645928707840755
OOS,es,120,surf_near_oi_gamma_abs_share,rv,870,-0.13520522097627838
OOS,es,120,surf_oi_gamma_m_slope,ret,870,-0.08156002935487548
OOS,es,120,surf_oi_gamma_m_slope,absret,870,-0.020144320046248023
OOS,es,120,surf_oi_gamma_m_slope,rv,870,-0.057973306783381244
OOS,es,120,surf_peak_abs_oi_gamma_dist,ret,870,0.06402261272947216
OOS,es,120,surf_peak_abs_oi_gamma_dist,absret,870,-0.01608092600680987
OOS,es,120,surf_peak_abs_oi_gamma_dist,rv,870,-0.09209852167741125
OOS,es,120,volg_gamma_sum,ret,870,0.06546893962447303
OOS,es,120,volg_gamma_sum,absret,870,0.0522252424737527
OOS,es,120,volg_gamma_sum,rv,870,0.025489803654849222
OOS,es,120,volg_gamma_balance,ret,870,0.06546893962447303
OOS,es,120,volg_gamma_balance,absret,870,0.0522252424737527
OOS,es,120,volg_gamma_balance,rv,870,0.025489803654849222
OOS,es,120,surf_iv_atm,ret,870,-0.02346669985719032
OOS,es,120,surf_iv_atm,absret,870,0.2720110813060059
OOS,es,120,surf_iv_atm,rv,870,0.4805055163602887
OOS,es,120,surf_iv_skew_wing,ret,870,0.08640152207413102
OOS,es,120,surf_iv_skew_wing,absret,870,0.19377760460893811
OOS,es,120,surf_iv_skew_wing,rv,870,0.38542770089445266
OOS,es,120,surf_delta_oi_sum,ret,870,0.255491435474639
OOS,es,120,surf_delta_oi_sum,absret,870,0.01355933228831321
OOS,es,120,surf_delta_oi_sum,rv,870,-0.09821795109455453
OOS,es,120,surf_vega_oi_sum,ret,870,0.016609084030050843
OOS,es,120,surf_vega_oi_sum,absret,870,-0.060292614206750514
OOS,es,120,surf_vega_oi_sum,rv,870,-0.05124509164457828
OOS,es,120,d30_surf_oi_gamma_sum,ret,802,-0.008039805563304657
OOS,es,120,d30_surf_oi_gamma_sum,absret,802,0.05452165759132193
OOS,es,120,d30_surf_oi_gamma_sum,rv,802,0.14158142686483216
OOS,es,120,d30_surf_oi_gamma_balance,ret,802,-0.028545148087505166
OOS,es,120,d30_surf_oi_gamma_balance,absret,802,0.01640853350658308
OOS,es,120,d30_surf_oi_gamma_balance,rv,802,0.13150668415039424
OOS,es,120,d30_surf_atm_oi_gamma_abs_share,ret,802,-0.02229811378499857
OOS,es,120,d30_surf_atm_oi_gamma_abs_share,absret,802,0.10689499751824762
OOS,es,120,d30_surf_atm_oi_gamma_abs_share,rv,802,0.25541433937137
OOS,es,120,d30_surf_iv_atm,ret,802,0.036901186158050825
OOS,es,120,d30_surf_iv_atm,absret,802,0.15256083051541458
OOS,es,120,d30_surf_iv_atm,rv,802,0.13650533485968755
OOS,es,120,d30_surf_iv_skew_wing,ret,802,0.0005648753756863092
OOS,es,120,d30_surf_iv_skew_wing,absret,802,-0.012205099998272385
OOS,es,120,d30_surf_iv_skew_wing,rv,802,-0.06285354472643676
OOS,es,120,d30_volg_gamma_sum,ret,802,0.01507408294318336
OOS,es,120,d30_volg_gamma_sum,absret,802,0.12089967311383706
OOS,es,120,d30_volg_gamma_sum,rv,802,0.18228444634608693
OOS,nq,5,surf_oi_gamma_sum,ret,870,-0.01549959853650237
OOS,nq,5,surf_oi_gamma_sum,absret,870,-0.07457368247556216
OOS,nq,5,surf_oi_gamma_sum,rv,870,-0.09649431202295426
OOS,nq,5,surf_oi_gamma_balance,ret,870,-0.029589597621835863
OOS,nq,5,surf_oi_gamma_balance,absret,870,-0.07338842859843585
OOS,nq,5,surf_oi_gamma_balance,rv,870,-0.08971822460164251
OOS,nq,5,surf_oi_gamma_pc_asym,ret,870,-0.007753708140449393
OOS,nq,5,surf_oi_gamma_pc_asym,absret,870,0.03170388745950671
OOS,nq,5,surf_oi_gamma_pc_asym,rv,870,0.046341216846177855
OOS,nq,5,surf_atm_oi_gamma_abs_share,ret,870,-0.006702749991363577
OOS,nq,5,surf_atm_oi_gamma_abs_share,absret,870,-0.1288532203136587
OOS,nq,5,surf_atm_oi_gamma_abs_share,rv,870,-0.24699840834227824
OOS,nq,5,surf_near_oi_gamma_abs_share,ret,870,-0.04069192450192985
OOS,nq,5,surf_near_oi_gamma_abs_share,absret,870,-0.12622428052640433
OOS,nq,5,surf_near_oi_gamma_abs_share,rv,870,-0.23205188721257436
OOS,nq,5,surf_oi_gamma_m_slope,ret,870,0.00432740398271176
OOS,nq,5,surf_oi_gamma_m_slope,absret,870,-0.018587644019446896
OOS,nq,5,surf_oi_gamma_m_slope,rv,870,-0.013852192095415088
OOS,nq,5,surf_peak_abs_oi_gamma_dist,ret,870,-0.014075180330231673
OOS,nq,5,surf_peak_abs_oi_gamma_dist,absret,870,-0.07074111842368243
OOS,nq,5,surf_peak_abs_oi_gamma_dist,rv,870,-0.051764701206304824
OOS,nq,5,volg_gamma_sum,ret,870,-0.01696938004097931
OOS,nq,5,volg_gamma_sum,absret,870,-0.03721719224224939
OOS,nq,5,volg_gamma_sum,rv,870,-0.07953797507078678
OOS,nq,5,volg_gamma_balance,ret,870,-0.01696938004097931
OOS,nq,5,volg_gamma_balance,absret,870,-0.03721719224224939
OOS,nq,5,volg_gamma_balance,rv,870,-0.07953797507078678
OOS,nq,5,surf_iv_atm,ret,870,0.016213910762261467
OOS,nq,5,surf_iv_atm,absret,870,0.13384738313284647
OOS,nq,5,surf_iv_atm,rv,870,0.13701726067309758
