feature,split,instrument,horizon_m,tercile,n,ret_mean,ret_median,absret_mean,rv_mean,up_rate
surf_iv_atm,Validation,es,120,mid,1310,0.00029092227602157435,0.00028990812617002426,0.0018684045908858794,0.002491202952172552,0.5603053435114503
surf_iv_atm,Validation,es,120,high,3282,-4.6055493206115893e-05,0.00018655145894275194,0.0037667390721561134,0.004594523639799259,0.5152346130408287
surf_iv_atm,Validation,nq,5,low,225,0.00013853075681679854,-1.6276306580520483e-05,0.0006375383274599712,0.0007786063117075878,0.48444444444444446
surf_iv_atm,Validation,nq,5,mid,1310,-1.677563670870637e-06,3.203728751588475e-05,0.0006868899549931179,0.0008149029354344491,0.5129770992366413
surf_iv_atm,Validation,nq,5,high,3282,-4.743814824953124e-05,0.0,0.0011563132798870972,0.001348464729919021,0.4990859232175503
surf_iv_atm,Validation,nq,15,low,225,5.3299220319796463e-05,9.818842358488844e-05,0.000897116800176216,0.0011185264749887707,0.5511111111111111
surf_iv_atm,Validation,nq,15,mid,1310,1.9553036151500512e-05,8.191430581294679e-05,0.0011143029044323213,0.0013665681670598257,0.5190839694656488
surf_iv_atm,Validation,nq,15,high,3282,1.4146439452265935e-05,8.169295194071502e-05,0.0018417108450943906,0.0023037191049153196,0.5158439975624619
surf_iv_atm,Validation,nq,30,low,225,0.00021078090161675907,0.00019371710844939827,0.001059840067989549,0.0013521855198310071,0.56
surf_iv_atm,Validation,nq,30,mid,1310,3.619521548608243e-05,0.00013383105962017083,0.0014693869529608054,0.0018625177610370534,0.533587786259542
surf_iv_atm,Validation,nq,30,high,3282,-5.694007502338777e-06,8.473135142772481e-05,0.002580434007355404,0.00316869923269562,0.5137111517367459
surf_iv_atm,Validation,nq,60,low,225,0.00029629170156143895,0.00024196670538123577,0.0012885999186861084,0.0016641113009337814,0.5422222222222223
surf_iv_atm,Validation,nq,60,mid,1310,0.000160780820228638,0.00028383996851077953,0.001997832922835139,0.00254094943522548,0.5648854961832062
surf_iv_atm,Validation,nq,60,high,3282,1.4229297827179743e-05,0.00012666095833679947,0.003560927876113576,0.004381456697967279,0.5158439975624619
surf_iv_atm,Validation,nq,120,low,225,0.00046938478701396717,0.0002490970232906786,0.0014823059410576597,0.001905961300446182,0.5511111111111111
surf_iv_atm,Validation,nq,120,mid,1310,0.0003714604545506742,0.00035645277321305624,0.0026222441375693527,0.00336392176826932,0.5648854961832062
surf_iv_atm,Validation,nq,120,high,3282,4.90158049320911e-05,0.00019695549364273646,0.004791543325641874,0.005857512532772415,0.5173674588665448
surf_iv_atm,OOS,es,5,low,84,3.636188842812006e-05,-4.914256381166604e-05,0.00045165285175736123,0.0004682768773415664,0.44047619047619047
surf_iv_atm,OOS,es,5,mid,533,-4.2978577628941404e-05,-4.9096622152355884e-05,0.00047436824873164094,0.0005212879093056057,0.4521575984990619
surf_iv_atm,OOS,es,5,high,253,-0.00014956390788665156,-4.846839860406238e-05,0.0006533625691895408,0.0006893574528765986,0.44664031620553357
surf_iv_atm,OOS,es,15,low,84,0.00010349653071346181,0.0,0.0006029686414102265,0.0007160451550893449,0.4642857142857143
surf_iv_atm,OOS,es,15,mid,533,-4.368356104564054e-05,0.0,0.0006820177316319439,0.0009063742048436502,0.4709193245778612
surf_iv_atm,OOS,es,15,high,253,-0.00018085627723520996,-9.803921568629637e-05,0.000977045661132797,0.0011878028657228065,0.44664031620553357
surf_iv_atm,OOS,es,30,low,84,0.0001859583879848393,-4.729362565492057e-05,0.0007715566752708168,0.0009527682937846982,0.47619047619047616
surf_iv_atm,OOS,es,30,mid,533,0.00010537369328315812,5.2534804307891037e-05,0.0009803102539398243,0.0012307626738126407,0.5159474671669794
surf_iv_atm,OOS,es,30,high,253,-0.00015660794165458684,-0.0001473766948320021,0.0014106443803507103,0.0017207673427120473,0.4624505928853755
surf_iv_atm,OOS,es,60,low,84,0.00025932218055979827,2.3501762632216483e-05,0.0008580566048818628,0.0011889382638800457,0.5
surf_iv_atm,OOS,es,60,mid,533,0.00018246151724937262,0.00020831163420487186,0.001355623914919615,0.0017448114799621243,0.5590994371482176
surf_iv_atm,OOS,es,60,high,253,-0.00019702140098045077,-0.00019088523025534432,0.0021744126351662786,0.002386833285111176,0.466403162055336
surf_iv_atm,OOS,es,120,low,84,0.00010519980842521592,-7.30143884317136e-05,0.0009783303255694637,0.0014185785074223533,0.4523809523809524
surf_iv_atm,OOS,es,120,mid,533,0.0004071239360659984,0.00038153376573824005,0.0020365313373899353,0.0024371507217681495,0.5684803001876173
surf_iv_atm,OOS,es,120,high,253,-0.00024180668354413444,-4.768489819273469e-05,0.002762171690538109,0.003163764307982877,0.4782608695652174
surf_iv_atm,OOS,nq,5,low,84,0.00013477424867165358,1.3481449525398759e-05,0.0007059171985862774,0.0007122426576839884,0.5
surf_iv_atm,OOS,nq,5,mid,533,-5.471027352379839e-05,-4.192579134931762e-05,0.0006567495878255289,0.0007361770282589421,0.47842401500938087
surf_iv_atm,OOS,nq,5,high,253,-0.00016524670485100967,-2.829734853848631e-05,0.0007990569878985515,0.0008536339291978036,0.466403162055336
surf_iv_atm,OOS,nq,15,low,84,0.0002581062407602398,7.077043916570158e-05,0.0009668427419791958,0.0011157534123802275,0.5357142857142857
surf_iv_atm,OOS,nq,15,mid,533,-1.89811551476314e-05,1.476930347954486e-05,0.0009658771710060901,0.0012659093587311264,0.5046904315196998
surf_iv_atm,OOS,nq,15,high,253,-0.00017204387309975266,-0.00016686829919487778,0.001189657460028016,0.001455688276077687,0.4426877470355731
surf_iv_atm,OOS,nq,30,low,84,0.00035049974563936784,0.00028242200924344374,0.0013211209963118846,0.0014698984470710229,0.5833333333333334
surf_iv_atm,OOS,nq,30,mid,533,0.00015249370048803755,0.0001730428136761386,0.0014208390487557992,0.001702501133692141,0.5347091932457786
surf_iv_atm,OOS,nq,30,high,253,-0.00021720007457387712,-0.00013647115909509733,0.0016758712907904223,0.0020750335816836305,0.48616600790513836
surf_iv_atm,OOS,nq,60,low,84,0.0005483235096873691,0.00017002400185983646,0.001559138123936859,0.0017869564714599246,0.5357142857142857
surf_iv_atm,OOS,nq,60,mid,533,0.0002459288812595137,0.0002572573656844934,0.0018956549963573136,0.0023669509771802023,0.5553470919324578
surf_iv_atm,OOS,nq,60,high,253,-0.0002771948627873823,-0.0001643385373870654,0.002626241088763101,0.0029292923216860892,0.4782608695652174
surf_iv_atm,OOS,nq,120,low,84,0.00028687341744740964,0.00017002400185983646,0.0017669504467162777,0.0021143331358240104,0.5357142857142857
surf_iv_atm,OOS,nq,120,mid,533,0.0005032810324340098,0.0005624692399635034,0.0027571447468459262,0.003231943741128053,0.5703564727954972
surf_iv_atm,OOS,nq,120,high,253,-0.00034412994683672717,-8.384338056510732e-05,0.0036032211310996457,0.003921827174318656,0.49407114624505927
surf_iv_skew_wing,Discovery,es,5,low,2213,6.643360349230904e-06,0.0,0.00037221045405309584,0.0004935662374757763,0.46272028920018077
surf_iv_skew_wing,Discovery,es,5,mid,2709,3.521921475929026e-05,0.0,0.0005159061584269685,0.0006440951428702188,0.4939091915836102
surf_iv_skew_wing,Discovery,es,5,high,2686,-3.805448896275651e-05,5.354834164783551e-05,0.000839565238244443,0.0009953953882636995,0.5003723008190618
surf_iv_skew_wing,Discovery,es,15,low,2213,3.924514309050387e-05,0.0,0.0005989854344361487,0.0008338118305449316,0.4844103027564392
surf_iv_skew_wing,Discovery,es,15,mid,2709,7.648276307966424e-05,8.65725911176618e-05,0.0007975057571341334,0.0010553128458284076,0.5208564045773348
surf_iv_skew_wing,Discovery,es,15,high,2686,-5.6823200842385706e-05,6.49160965615625e-05,0.0013484074412225507,0.0016932576515158138,0.5063291139240507
surf_iv_skew_wing,Discovery,es,30,low,2213,8.146346904398799e-05,9.291953168566458e-05,0.0008282472669357166,0.0011787011558119904,0.517849073655671
surf_iv_skew_wing,Discovery,es,30,mid,2709,8.159859091695652e-05,9.463423866762355e-05,0.0010318693831880101,0.0014010615535320896,0.5241786637135475
surf_iv_skew_wing,Discovery,es,30,high,2686,-9.524471020406929e-05,7.592726266814065e-05,0.0018391588902131456,0.002370195414419972,0.509307520476545
surf_iv_skew_wing,Discovery,es,60,low,2213,0.00016377921465971092,0.00010573059843510535,0.0011056169077298876,0.0016209217826004712,0.5295978309986443
surf_iv_skew_wing,Discovery,es,60,mid,2709,0.00012206656710287684,0.0001602050624800455,0.0014126620380758457,0.0019232158362953054,0.5308231819859727
surf_iv_skew_wing,Discovery,es,60,high,2686,-0.0002046931257265651,2.7172436280586965e-05,0.0025859321286639614,0.0033369571531042157,0.5
surf_iv_skew_wing,Discovery,es,120,low,2213,0.00025889673249220225,0.00020565552699225442,0.0014154673826798126,0.0021424252899335788,0.543154089471306
surf_iv_skew_wing,Discovery,es,120,mid,2709,0.00019869427291026656,0.00019502681618721596,0.0017938906209791774,0.002495127603295016,0.5422665190107051
surf_iv_skew_wing,Discovery,es,120,high,2686,-0.00032521570241179454,6.532240669165912e-05,0.0035050702188809267,0.0045611963554071724,0.5026061057334326
surf_iv_skew_wing,Discovery,nq,5,low,2212,1.8928553615384783e-05,3.553976011794191e-05,0.0004772033702773833,0.0005755532380506294,0.5099457504520796
surf_iv_skew_wing,Discovery,nq,5,mid,2709,4.793171914905341e-05,6.486977392894389e-05,0.0006783688273221327,0.000800928786984213,0.5293466223698782
surf_iv_skew_wing,Discovery,nq,5,high,2686,-3.8688856884342344e-05,6.960643998976668e-05,0.0010692787055176138,0.0012344985453777088,0.5163812360387193
surf_iv_skew_wing,Discovery,nq,15,low,2212,4.943544607745624e-05,6.817634801581374e-05,0.0007626307159732166,0.0009884886585868932,0.5298372513562387
surf_iv_skew_wing,Discovery,nq,15,mid,2709,9.000623105853468e-05,0.00010106114199093241,0.001059117027006776,0.0013221879656882384,0.5389442598744925
surf_iv_skew_wing,Discovery,nq,15,high,2686,-6.217868362115883e-05,3.683645673724367e-05,0.0016966388176440784,0.0021012706022862466,0.5033507073715562
surf_iv_skew_wing,Discovery,nq,30,low,2212,8.982088343513527e-05,0.0001046518640690497,0.0010548733760413832,0.0013904681452889891,0.5352622061482821
surf_iv_skew_wing,Discovery,nq,30,mid,2709,9.314845225204103e-05,0.00015248842041049038,0.0013727372889602034,0.0017469254921152508,0.543373938722776
surf_iv_skew_wing,Discovery,nq,30,high,2686,-0.00011148411760837893,9.021537319597872e-05,0.0023088431460644276,0.002925314195875057,0.513030528667163
surf_iv_skew_wing,Discovery,nq,60,low,2212,0.0001914923516921666,0.00016811821247686431,0.001414090843427716,0.0019095028655756517,0.5438517179023508
surf_iv_skew_wing,Discovery,nq,60,mid,2709,0.00016360417546041868,0.00023672374339156477,0.0018553173575991506,0.002384122717154549,0.5548172757475083
surf_iv_skew_wing,Discovery,nq,60,high,2686,-0.00022035693621291427,0.0001299159303783659,0.0032321829845994177,0.004088579113331358,0.5156366344005957
surf_iv_skew_wing,Discovery,nq,120,low,2212,0.0003154531703960618,0.0002745640129180327,0.0018540146985929421,0.0025270010720954347,0.5596745027124774
surf_iv_skew_wing,Discovery,nq,120,mid,2709,0.0002837098789059972,0.00032971864009367913,0.002347517181072335,0.0030778516770761147,0.571797711332595
surf_iv_skew_wing,Discovery,nq,120,high,2686,-0.00031371739323305607,0.00022038151644265813,0.004366530045943583,0.005545127387154204,0.5208488458674609
surf_iv_skew_wing,Validation,es,5,low,928,-6.772438003375743e-06,0.0,0.0007024278253976031,0.0008772002408607084,0.4956896551724138
surf_iv_skew_wing,Validation,es,5,mid,2419,-1.5834734449916386e-05,0.0,0.0006839385195874098,0.0008088796243489396,0.48987184787102106
surf_iv_skew_wing,Validation,es,5,high,1470,-5.101997959993737e-05,0.0,0.0009160409502588862,0.0010554034556189073,0.4925170068027211
surf_iv_skew_wing,Validation,es,15,low,928,0.00010038172786532796,5.625269173659131e-05,0.0012025599637630776,0.0014730784215106509,0.5193965517241379
surf_iv_skew_wing,Validation,es,15,mid,2419,-2.9713437101503855e-05,5.931198102016033e-05,0.0010560192301262825,0.0013536061087505774,0.5084745762711864
surf_iv_skew_wing,Validation,es,15,high,1470,-7.894016571299713e-06,0.0,0.001429248217798742,0.0018251637938365485,0.4931972789115646
surf_iv_skew_wing,Validation,es,30,low,928,0.00015873732451017608,6.511330375902347e-05,0.0016187310349239066,0.0020674956747419957,0.5140086206896551
surf_iv_skew_wing,Validation,es,30,mid,2419,-2.247872995602303e-05,6.0591371788598636e-05,0.0014386259735206732,0.001855508982043985,0.5109549400578751
surf_iv_skew_wing,Validation,es,30,high,1470,-5.9890665255108905e-05,8.562090301300618e-05,0.0020741696256753625,0.0025078247811737456,0.5129251700680272
surf_iv_skew_wing,Validation,es,60,low,928,0.0003295817774877485,0.00017168111153631482,0.0021478259068082378,0.0027869571143563443,0.53125
surf_iv_skew_wing,Validation,es,60,mid,2419,-3.6400427407992655e-05,0.00011217049915868138,0.0019945057746378163,0.0025487812142626475,0.5175692434890451
surf_iv_skew_wing,Validation,es,60,high,1470,-7.46325412881469e-05,6.165471924357568e-05,0.002925959435513116,0.0035258504629494813,0.5095238095238095
surf_iv_skew_wing,Validation,es,120,low,928,0.0004168271207668832,0.0002113149263062164,0.0027084081237942564,0.003632711585500579,0.5366379310344828
surf_iv_skew_wing,Validation,es,120,mid,2419,-9.640471964038796e-06,0.00018242626938280715,0.002678561795897801,0.0033986202009847104,0.5283174865646961
surf_iv_skew_wing,Validation,es,120,high,1470,-5.329155113357255e-05,0.00036108316736360724,0.004093334528063072,0.0048010097099759706,0.5265306122448979
surf_iv_skew_wing,Validation,nq,5,low,928,8.479907621384831e-06,-1.845176599230003e-05,0.000933779420223876,0.0011322223023781392,0.49030172413793105
surf_iv_skew_wing,Validation,nq,5,mid,2419,-9.693990255309495e-06,1.997882244819671e-05,0.0009273816442749836,0.0010787273236441467,0.5080611823067384
surf_iv_skew_wing,Validation,nq,5,high,1470,-7.56052942347441e-05,8.835483300884128e-06,0.0011757881971700605,0.00136614069159555,0.5
surf_iv_skew_wing,Validation,nq,15,low,928,0.00013390166255793377,0.00010565324780642538,0.0015612170068192385,0.0019001491687468106,0.5323275862068966
surf_iv_skew_wing,Validation,nq,15,mid,2419,-1.4258576277248107e-05,8.968341753612386e-05,0.0014513368295414957,0.0018065476227787293,0.5212897891690781
surf_iv_skew_wing,Validation,nq,15,high,1470,-3.900565051933806e-06,3.0047324746651505e-05,0.0018683604799024818,0.0023600692040504343,0.5047619047619047
surf_iv_skew_wing,Validation,nq,30,low,928,0.00016950384364672298,6.422545270046154e-05,0.0021137493815030044,0.002650031541011976,0.5150862068965517
surf_iv_skew_wing,Validation,nq,30,mid,2419,-8.727418975571223e-06,9.569988516022754e-05,0.0019610475193671518,0.002456207088212346,0.5200496072757338
surf_iv_skew_wing,Validation,nq,30,high,1470,-4.083961760162532e-05,0.00019537737169117442,0.0026714367077774236,0.003226541955226369,0.5272108843537415
surf_iv_skew_wing,Validation,nq,60,low,928,0.0003903595822236451,0.00023352892645378542,0.002788413895845886,0.0035766235940703907,0.5474137931034483
surf_iv_skew_wing,Validation,nq,60,mid,2419,-1.126727290262281e-06,0.0002122556406936038,0.0026869587496846812,0.0033623686210909345,0.5361719718892104
surf_iv_skew_wing,Validation,nq,60,high,1470,-2.417624229166989e-05,0.00011562548746235635,0.003746027271558459,0.004510430813515509,0.5102040816326531
surf_iv_skew_wing,Validation,nq,120,low,928,0.000490266403728842,0.0002866311363219909,0.0035109563725050255,0.0046428642105352915,0.5463362068965517
surf_iv_skew_wing,Validation,nq,120,mid,2419,7.727516894777201e-05,0.00025291697578744277,0.0035620912523443575,0.004448130682720076,0.5336916081025217
surf_iv_skew_wing,Validation,nq,120,high,1470,7.564543400110406e-05,0.00028023732021342784,0.005183426937826387,0.006116550226337178,0.5197278911564626
surf_iv_skew_wing,OOS,es,5,low,193,-8.057449561861371e-05,-4.9096622152355884e-05,0.0005539258909942099,0.0005263582863340566,0.44559585492227977
surf_iv_skew_wing,OOS,es,5,mid,540,-6.055605709670584e-05,-4.9183570152433465e-05,0.000484715484292321,0.0005504221735081354,0.4444444444444444
surf_iv_skew_wing,OOS,es,5,high,137,-6.891754348155421e-05,-4.7198753952870653e-05,0.0006381298368379629,0.0006771826713685605,0.4744525547445255
surf_iv_skew_wing,OOS,es,15,low,193,-0.00013949752440422895,-0.0001435887617862175,0.00067633912422826,0.0009061883919393916,0.40414507772020725
surf_iv_skew_wing,OOS,es,15,mid,540,-3.8357220787893704e-05,0.0,0.0007388114590869657,0.0009399519626054326,0.47962962962962963
surf_iv_skew_wing,OOS,es,15,high,137,-9.277624936076603e-05,0.0,0.0009625235782618036,0.0011773062028160915,0.48175182481751827
surf_iv_skew_wing,OOS,es,30,low,193,-3.824312392395542e-05,-0.00014194464158978626,0.0010252893910661176,0.001308002822503413,0.44041450777202074
surf_iv_skew_wing,OOS,es,30,mid,540,7.383180692836293e-05,9.48927661093002e-05,0.0009897167554837984,0.001283739411235431,0.5111111111111111
surf_iv_skew_wing,OOS,es,30,high,137,-2.3750288463743157e-06,4.776461597244541e-05,0.0015465784953605315,0.0016475865161745143,0.5182481751824818
surf_iv_skew_wing,OOS,es,60,low,193,2.2789367699134556e-05,9.462976105978349e-05,0.001360454052143433,0.0017143461134261507,0.5077720207253886
surf_iv_skew_wing,OOS,es,60,mid,540,0.00012973478534092445,0.00010404766641092245,0.001420098587123236,0.001813614051436957,0.5277777777777778
surf_iv_skew_wing,OOS,es,60,high,137,-3.8441566694507794e-05,0.00029754525167358103,0.002301677584299779,0.002361341360961022,0.5474452554744526
surf_iv_skew_wing,OOS,es,120,low,193,-0.0001111881802812325,-4.952211162279063e-05,0.0017155024883213025,0.0021232133496234934,0.46113989637305697
surf_iv_skew_wing,OOS,es,120,mid,540,0.0002532345086405549,0.0001734129447680255,0.0018924619760683106,0.0024859304766679546,0.5407407407407407
surf_iv_skew_wing,OOS,es,120,high,137,0.00036036083958107654,0.0009077011274603031,0.0037478754785395096,0.0034044647107119665,0.5912408759124088
surf_iv_skew_wing,OOS,nq,5,low,193,-0.00010260233375450963,-9.432818121790643e-05,0.000734782179029422,0.0007107952162416951,0.44559585492227977
surf_iv_skew_wing,OOS,nq,5,mid,540,-5.7315841681431714e-05,-2.7791931056342367e-05,0.0006629065212261817,0.0007567814340775213,0.48518518518518516
surf_iv_skew_wing,OOS,nq,5,high,137,-6.492080514217226e-05,0.0,0.0008155000796771617,0.0008929538121022393,0.48905109489051096
surf_iv_skew_wing,OOS,nq,15,low,193,-0.00015373835569153235,-0.0002048984386738839,0.0009058461898357298,0.0011931135298081678,0.40414507772020725
surf_iv_skew_wing,OOS,nq,15,mid,540,1.9537568878142255e-05,4.2427952389068047e-05,0.0010218299277918934,0.0012883604065833329,0.512962962962963
surf_iv_skew_wing,OOS,nq,15,high,137,-9.373661248026195e-05,5.7654333443846184e-05,0.001243753169442834,0.0015383691816299853,0.5182481751824818
surf_iv_skew_wing,OOS,nq,30,low,193,-0.00010661534823855215,-0.00013427324605574942,0.0013852783887817767,0.0016717115660762369,0.45595854922279794
surf_iv_skew_wing,OOS,nq,30,mid,540,0.00015767375857128393,0.0002789488444255861,0.0014070564271814454,0.0017476197281359332,0.55
surf_iv_skew_wing,OOS,nq,30,high,137,-6.421580504972809e-05,0.00012628565815875348,0.0019350920695923553,0.002113380179063635,0.5255474452554745
surf_iv_skew_wing,OOS,nq,60,low,193,-3.5842197932045916e-05,0.0001110216769824035,0.0018076781897731463,0.0021926749210542575,0.5129533678756477
surf_iv_skew_wing,OOS,nq,60,mid,540,0.000265452328900573,0.00019324612675908348,0.0019673145730441616,0.002440997813822101,0.5444444444444444
surf_iv_skew_wing,OOS,nq,60,high,137,-0.00021472806690198902,5.5020632737212694e-05,0.0028799923420156507,0.0030034678291887304,0.5036496350364964
surf_iv_skew_wing,OOS,nq,120,low,193,-0.0003280805812141154,-0.00022167726561095336,0.00231689268053304,0.002725074646091525,0.46632124352331605
surf_iv_skew_wing,OOS,nq,120,mid,540,0.0004296265475038129,0.0005060063900715894,0.002640766040953543,0.00328099965453845,0.5648148148148148
surf_iv_skew_wing,OOS,nq,120,high,137,0.00026717151332469294,0.000948860659104156,0.004791408644550848,0.0043414091415084795,0.5766423357664233
surf_delta_oi_sum,Discovery,es,5,low,2493,-1.54330494569422e-05,0.0,0.0008313638458507344,0.0009961939005497587,0.47492980344965907
surf_delta_oi_sum,Discovery,es,5,mid,2206,-1.8883788017755976e-05,0.0,0.0005570016878391619,0.0006964774313063522,0.4904805077062557
surf_delta_oi_sum,Discovery,es,5,high,2909,3.0260735835382574e-05,0.0,0.0004039284829300999,0.0005125507535603582,0.49501546923341355
surf_delta_oi_sum,Discovery,es,15,low,2493,-4.3327345018783285e-05,0.0,0.0012927734934642682,0.0016798620084008166,0.4841556357801845
surf_delta_oi_sum,Discovery,es,15,mid,2206,3.34255391355974e-05,8.397835747675497e-05,0.0008974089829851567,0.00114513620539209,0.5172257479601088
surf_delta_oi_sum,Discovery,es,15,high,2909,6.0396191535973316e-05,8.412551526881806e-05,0.000654950743876129,0.0008726033003276822,0.5139223100721898
surf_delta_oi_sum,Discovery,es,30,low,2493,-0.00017702815424340234,-5.626195566554859e-05,0.0017566595894558587,0.0023152001967199566,0.4753309265944645
surf_delta_oi_sum,Discovery,es,30,mid,2206,0.00011204552803911593,0.00011356641383997168,0.001190080109724749,0.0015746476168317593,0.5376246600181324
surf_delta_oi_sum,Discovery,es,30,high,2909,0.00011676201507554584,0.00010984182776807572,0.0008812502789038557,0.001211830698786428,0.5372980405637676
surf_delta_oi_sum,Discovery,es,60,low,2493,-0.0003611611915463271,-0.00015937524902387423,0.0024296654763703665,0.0032197526068364047,0.4600882470918572
surf_delta_oi_sum,Discovery,es,60,mid,2206,0.00017324886393854896,0.0001620395135394359,0.0016588263568822839,0.0021950496044324578,0.5308250226654578
surf_delta_oi_sum,Discovery,es,60,high,2909,0.00022739905579189902,0.00020870291140551167,0.0012041658300692558,0.0016815434755095985,0.5620488140254383
surf_delta_oi_sum,Discovery,es,120,low,2493,-0.000659755643020017,-0.00028224668360143923,0.0032239432246313985,0.004327604346664334,0.44604893702366627
surf_delta_oi_sum,Discovery,es,120,mid,2206,0.00024913936751023443,0.00021214323778206978,0.002151550660523653,0.002924464347448837,0.541704442429737
surf_delta_oi_sum,Discovery,es,120,high,2909,0.00045817849809639085,0.00034718203911587864,0.0015892356142646726,0.0022387615355531345,0.5892059126847714
surf_delta_oi_sum,Discovery,nq,5,low,2493,-1.998635458963105e-05,0.0,0.001014103810700205,0.0011894907940079357,0.4989971921379864
surf_delta_oi_sum,Discovery,nq,5,mid,2205,-1.7886866375355193e-05,5.115874558758726e-05,0.0007495600088052697,0.0008662465988283353,0.5210884353741496
surf_delta_oi_sum,Discovery,nq,5,high,2909,5.399286370927525e-05,6.444960041251946e-05,0.0005446603615669678,0.0006473800754604635,0.5348917153661051
surf_delta_oi_sum,Discovery,nq,15,low,2493,-5.610482336329426e-05,0.0,0.0015766251590250227,0.0020154407124308936,0.48856799037304455
surf_delta_oi_sum,Discovery,nq,15,mid,2205,3.163935752662698e-05,0.0001000533617929733,0.0011823618443170109,0.0014286690298195275,0.5292517006802722
surf_delta_oi_sum,Discovery,nq,15,high,2909,8.809580053384364e-05,0.00011887308317160006,0.0008853986407417381,0.0011129762952018655,0.549673427294603
surf_delta_oi_sum,Discovery,nq,30,low,2493,-0.00020384967691759376,-3.3698399325987616e-05,0.002147305082021017,0.0027720684544039146,0.4861612515042118
surf_delta_oi_sum,Discovery,nq,30,mid,2205,0.00011201517385175934,0.00017489855883590089,0.001545359241445534,0.0019455534551707395,0.5528344671201814
surf_delta_oi_sum,Discovery,nq,30,high,2909,0.000141897695986808,0.0001767596422383999,0.0012007319412375332,0.0015348293572222148,0.5510484702646957
surf_delta_oi_sum,Discovery,nq,60,low,2493,-0.0003963178554641457,-9.683166782870067e-05,0.002979482964711358,0.0038426381384589776,0.47813878860810266
surf_delta_oi_sum,Discovery,nq,60,mid,2205,0.0002039433142169345,0.00023602111316134433,0.00213029586882119,0.0026906131556545744,0.5573696145124717
surf_delta_oi_sum,Discovery,nq,60,high,2909,0.0002795570534277187,0.00033607797008916585,0.0016192897017037135,0.0021147588141754822,0.5740804400137505
surf_delta_oi_sum,Discovery,nq,120,low,2493,-0.0007184055550442073,-0.0001907377737087046,0.0039710986198243994,0.0051455275823382865,0.46891295627757723
surf_delta_oi_sum,Discovery,nq,120,mid,2205,0.0003397650565794742,0.00036941263391199186,0.0027736021505514936,0.003565831447625275,0.5764172335600907
surf_delta_oi_sum,Discovery,nq,120,high,2909,0.000572537179654835,0.0005039736383019022,0.002122125355458486,0.0027952492684040595,0.600206256445514
surf_delta_oi_sum,Validation,es,5,low,2359,-7.433821200981116e-05,0.0,0.0008327289728134672,0.0009909734806995102,0.47308181432810514
surf_delta_oi_sum,Validation,es,5,mid,1563,-1.632295098877239e-05,0.0,0.0007378176843296957,0.0008615574278160101,0.49776071657069737
surf_delta_oi_sum,Validation,es,5,high,895,9.082480381363957e-05,5.988741166595979e-05,0.0005980601231924019,0.0007126748759017297,0.5307262569832403
surf_delta_oi_sum,Validation,es,15,low,2359,-8.426806576434276e-05,0.0,0.001323828977007542,0.0016695581787163813,0.4836795252225519
surf_delta_oi_sum,Validation,es,15,mid,1563,1.738756746766638e-05,6.946856547407343e-05,0.0011331925355701263,0.0014641877746757815,0.5182341650671785
surf_delta_oi_sum,Validation,es,15,high,895,0.00020255288708022118,0.0001362769146906473,0.0009803224071004075,0.0012261089315743767,0.5430167597765363
surf_delta_oi_sum,Validation,es,30,low,2359,-0.00020913831770763097,-0.0001111358079572966,0.0018458232040507096,0.002304839206252207,0.47308181432810514
surf_delta_oi_sum,Validation,es,30,mid,1563,0.00010405951357168648,0.00014123296377377415,0.0015559184653917005,0.0019975312904112748,0.5303902751119641
surf_delta_oi_sum,Validation,es,30,high,895,0.00037497785834253526,0.00028868360277134464,0.0013911178551238251,0.0017143659749593277,0.5832402234636872
surf_delta_oi_sum,Validation,es,60,low,2359,-0.00038519403802745147,-0.00017560290330131956,0.0025689843316044365,0.003186625267034083,0.4662992793556592
surf_delta_oi_sum,Validation,es,60,mid,1563,0.00026452694980981685,0.000252445566424786,0.0021042208461088067,0.002740236172132659,0.544465770953295
surf_delta_oi_sum,Validation,es,60,high,895,0.0006740855118090891,0.0005615769079574395,0.001977565429998071,0.0023849832379698533,0.6067039106145251
surf_delta_oi_sum,Validation,es,120,low,2359,-0.0007233401368553064,-0.00023391812865491968,0.0034869429026889967,0.0042704205705713354,0.4629080118694362
surf_delta_oi_sum,Validation,es,120,mid,1563,0.0005917029074270625,0.0004375000000000906,0.002762223624931192,0.0036514442884281783,0.5770953294945618
surf_delta_oi_sum,Validation,es,120,high,895,0.0011918261729133802,0.000695278427406576,0.0027564152471505777,0.0032053333434639173,0.6212290502793296
surf_delta_oi_sum,Validation,nq,5,low,2359,-8.33964752682307e-05,-3.756503446594728e-05,0.0010894710735837045,0.0012811140485548243,0.4781687155574396
surf_delta_oi_sum,Validation,nq,5,mid,1563,-3.5242812946106346e-05,2.058078989075618e-05,0.0009913957679912636,0.0011500661979417114,0.5099168266154831
surf_delta_oi_sum,Validation,nq,5,high,895,0.0001397727498463665,0.00011796278274212035,0.0008029925154800304,0.0009482335209204891,0.5519553072625698
surf_delta_oi_sum,Validation,nq,15,low,2359,-0.00010245125810209533,1.6771769757228938e-05,0.0017348257554298386,0.0021595668822210834,0.5002119542178889
surf_delta_oi_sum,Validation,nq,15,mid,1563,2.1920451969799687e-05,8.180895971721114e-05,0.00155184260382175,0.001951158819343441,0.5150351887396033
