protocol,train,test,instrument,horizon_m,target,model,n_train,n_test,r2_A,r2_ext,delta_r2,n_feat_A,n_feat_ext
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,rv,C_volg_skew,10888,802,0.21333842949019988,0.21879767763374935,0.005459248143549478,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,rv,atm_share_only,12361,870,0.206495943589866,0.2050733357717175,-0.0014226078181485136,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,rv,family_volg,10944,802,0.2131740732319195,0.21556816331393014,0.002394090082010636,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,rv,family_skew,10888,802,0.21333842949019988,0.21644103443549434,0.0031026049452944626,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,rv,family_iv_vs_no_iv,12424,870,0.1848042941787158,0.2063074377779941,0.021503143599278296,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,absret,B_oi_gamma,10889,802,0.09843518109601523,0.09782540165794873,-0.0006097794380665045,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,absret,C_volg_skew,10889,802,0.09843518109601523,0.09556407431675462,-0.0028711067792606126,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,absret,atm_share_only,12362,870,0.09202802990045944,0.08983414723689975,-0.0021938826635596875,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,absret,family_volg,10945,802,0.09874624824543532,0.09449909659096423,-0.004247151654471093,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,absret,family_skew,10889,802,0.09843518109601523,0.09996234782318691,0.0015271667271716804,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,absret,family_iv_vs_no_iv,12425,870,0.09031543922765695,0.09232781930309664,0.0020123800754396903,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,ret,B_oi_gamma,10889,802,-0.006501304729560564,-0.013708496004368076,-0.007207191274807512,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,ret,C_volg_skew,10889,802,-0.006501304729560564,-0.008619497009146881,-0.0021181922795863173,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,ret,atm_share_only,12362,870,-0.008084823273180941,-0.009163515792194987,-0.0010786925190140462,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,ret,family_volg,10945,802,-0.00667611970920845,-0.007312404926672178,-0.0006362852174637279,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,ret,family_skew,10889,802,-0.006501304729560564,-0.008334954677110096,-0.0018336499475495316,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,5,ret,family_iv_vs_no_iv,12425,870,-0.006718091129082282,-0.00813856235310717,-0.0014204712240248885,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,rv,B_oi_gamma,10888,802,0.32803236225730403,0.33976668023639844,0.01173431797909441,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,rv,C_volg_skew,10888,802,0.32803236225730403,0.34539982092934673,0.0173674586720427,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,rv,atm_share_only,12361,870,0.33173726836465756,0.33212827442808057,0.00039100606342301614,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,rv,family_volg,10944,802,0.3280576344898364,0.34108960768171726,0.013031973191880875,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,rv,family_skew,10888,802,0.32803236225730403,0.3334427002197744,0.0054103379624703685,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,rv,family_iv_vs_no_iv,12424,870,0.2910550105451237,0.33182607453869173,0.040771063993568,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,absret,B_oi_gamma,10889,802,0.07679109823327301,0.07677640318007728,-1.4695053195734609e-05,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,absret,C_volg_skew,10889,802,0.07679109823327301,0.06837063899586449,-0.008420459237408529,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,absret,atm_share_only,12362,870,0.08180059743806112,0.08205619704336076,0.000255599605299639,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,absret,family_volg,10945,802,0.07622234316348031,0.0698790812875586,-0.006343261875921713,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,absret,family_skew,10889,802,0.07679109823327301,0.0749468666218428,-0.0018442316114302137,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,absret,family_iv_vs_no_iv,12425,870,0.06228700466982773,0.08128838044221753,0.019001375772389806,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,ret,B_oi_gamma,10889,802,-0.0005101359268890882,-0.010258840044109263,-0.009748704117220175,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,ret,C_volg_skew,10889,802,-0.0005101359268890882,-0.00565719502509987,-0.005147059098210782,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,ret,atm_share_only,12362,870,-0.004115575825674567,-0.0029672352103289334,0.0011483406153456333,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,ret,family_volg,10945,802,-0.0007703314935769701,-0.0030558063799581703,-0.0022854748863812002,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,ret,family_skew,10889,802,-0.0005101359268890882,-0.004780907121146427,-0.004270771194257339,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,15,ret,family_iv_vs_no_iv,12425,870,-0.004484705844703951,-0.004255269978057807,0.0002294358666461438,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,rv,B_oi_gamma,10888,802,0.38178210735693585,0.3960514736055163,0.01426936624858044,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,rv,C_volg_skew,10888,802,0.38178210735693585,0.40561125636025885,0.023829149003323002,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,rv,atm_share_only,12361,870,0.3892783846774507,0.400960300811371,0.011681916133920334,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,rv,family_volg,10944,802,0.3818082161801756,0.40113621162997504,0.019327995449799462,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,rv,family_skew,10888,802,0.38178210735693585,0.38706989815014237,0.005287790793206515,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,rv,family_iv_vs_no_iv,12424,870,0.32175752704575267,0.3895190639077937,0.067761536862041,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,absret,B_oi_gamma,10889,802,0.07367602419674335,0.07086724979572401,-0.0028087744010193427,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,absret,C_volg_skew,10889,802,0.07367602419674335,0.0726411325142926,-0.0010348916824507448,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,absret,atm_share_only,12362,870,0.08715790513321853,0.09165446630692753,0.004496561173709002,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,absret,family_volg,10945,802,0.0734004288542699,0.06756548833402409,-0.0058349405202458016,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,absret,family_skew,10889,802,0.07367602419674335,0.0761613668235428,0.002485342626799447,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,absret,family_iv_vs_no_iv,12425,870,0.05552520346988532,0.08712679581282579,0.031601592342940465,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,ret,B_oi_gamma,10889,802,-0.001880273782280728,-0.002977361691032465,-0.0010970879087517371,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,ret,C_volg_skew,10889,802,-0.001880273782280728,0.0018705122476400105,0.0037507860299207385,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,ret,atm_share_only,12362,870,-0.005269366197248049,-0.0009508583346433674,0.004318507862604681,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,ret,family_volg,10945,802,-0.002021940284519186,-0.00024665007724533616,0.0017752902072738497,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,ret,family_skew,10889,802,-0.001880273782280728,0.0012942871075037887,0.0031745608897845168,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,30,ret,family_iv_vs_no_iv,12425,870,-0.0074652342726080345,-0.005306248342532127,0.0021589859300759073,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,rv,B_oi_gamma,10888,802,0.359056350877336,0.3884170964192748,0.029360745541938793,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,rv,C_volg_skew,10888,802,0.359056350877336,0.3917069930422574,0.03265064216492142,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,rv,atm_share_only,12361,870,0.37032277921173784,0.38472546238659366,0.014402683174855824,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,rv,family_volg,10944,802,0.3590847254271998,0.38464417488538116,0.025559449458181338,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,rv,family_skew,10888,802,0.359056350877336,0.3659314796126849,0.006875128735348901,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,rv,family_iv_vs_no_iv,12424,870,0.26788159886732443,0.37056875408946466,0.10268715522214023,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,absret,B_oi_gamma,10889,802,0.10836142550542527,0.11268709089190532,0.004325665386480049,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,absret,C_volg_skew,10889,802,0.10836142550542527,0.1285812853708922,0.020219859865466927,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,absret,atm_share_only,12362,870,0.11519108658435262,0.11662062991429079,0.0014295433299381655,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,absret,family_volg,10945,802,0.108635888002526,0.11204686012389242,0.003410972121366429,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,absret,family_skew,10889,802,0.10836142550542527,0.12310070744790136,0.01473928194247609,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,absret,family_iv_vs_no_iv,12425,870,0.07086143822406732,0.11538715736233507,0.04452571913826775,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,ret,B_oi_gamma,10889,802,0.005286567758449823,0.010709120992295484,0.005422553233845662,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,ret,C_volg_skew,10889,802,0.005286567758449823,0.012518962651293819,0.007232394892843996,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,ret,atm_share_only,12362,870,0.003974030903494019,0.009065470436278256,0.0050914395327842366,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,ret,family_volg,10945,802,0.005118594612027572,0.0073252400188627,0.0022066454068351282,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,ret,family_skew,10889,802,0.005286567758449823,0.01155781054960292,0.006271242791153098,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,60,ret,family_iv_vs_no_iv,12425,870,3.7723214737162e-05,0.003968523993110651,0.003930800778373489,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,rv,B_oi_gamma,10888,802,0.35125956306900763,0.380862962245189,0.029603399176181378,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,rv,C_volg_skew,10888,802,0.35125956306900763,0.38391368948303517,0.03265412641402754,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,rv,atm_share_only,12361,870,0.3476627240727671,0.35102293146170593,0.0033602073889388295,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,rv,family_volg,10944,802,0.35134484279567646,0.3666855241626463,0.015340681366969866,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,rv,family_skew,10888,802,0.35125956306900763,0.3698893804042577,0.018629817335250043,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,rv,family_iv_vs_no_iv,12424,870,0.22677365543590267,0.3479319141328542,0.12115825869695152,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,absret,B_oi_gamma,10889,802,0.07786605647794909,0.07737996650889434,-0.0004860899690547482,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,absret,C_volg_skew,10889,802,0.07786605647794909,0.11043392440803401,0.032567867930084926,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,absret,atm_share_only,12362,870,0.08244548466022317,0.08199234077381612,-0.00045314388640704806,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,absret,family_volg,10945,802,0.07787836554360827,0.07589764052687831,-0.0019807250167299673,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,absret,family_skew,10889,802,0.07786605647794909,0.11119159869736128,0.033325542219412196,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,absret,family_iv_vs_no_iv,12425,870,0.02426230839505683,0.08237574717654617,0.058113438781489335,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,ret,B_oi_gamma,10889,802,0.0070126207697606135,0.020059459496552967,0.013046838726792354,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,ret,C_volg_skew,10889,802,0.0070126207697606135,0.013096824868684354,0.00608420409892374,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,ret,atm_share_only,12362,870,0.0058004173464675235,0.01494289119789749,0.009142473851429966,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,ret,family_volg,10945,802,0.007336412261243486,0.012192753124677824,0.004856340863434339,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,ret,family_skew,10889,802,0.0070126207697606135,0.010112407960565561,0.003099787190804948,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,es,120,ret,family_iv_vs_no_iv,12425,870,-0.0032292266454840846,0.006100015797459113,0.009329242442943197,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,rv,B_oi_gamma,10888,802,0.16377573219817,0.17061066505261224,0.006834932854442255,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,rv,C_volg_skew,10888,802,0.16377573219817,0.16961035599306473,0.005834623794894744,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,rv,atm_share_only,12361,870,0.196521231263191,0.20193144428236265,0.005410213019171661,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,rv,family_volg,10944,802,0.16362005709493155,0.16617683824355178,0.002556781148620235,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,rv,family_skew,10888,802,0.16377573219817,0.16722603723080742,0.003450305032637435,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,rv,family_iv_vs_no_iv,12424,870,0.18874778436526418,0.19628068965402645,0.0075329052887622705,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,absret,B_oi_gamma,10888,802,0.07004263971076774,0.06982125925492799,-0.00022138045583974808,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,absret,C_volg_skew,10888,802,0.07004263971076774,0.06935717856878953,-0.0006854611419782053,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,absret,atm_share_only,12361,870,0.06643472692204966,0.0645940698696773,-0.001840657052372352,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,absret,family_volg,10944,802,0.07040247646972964,0.06793944949205133,-0.0024630269776783065,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,absret,family_skew,10888,802,0.07004263971076774,0.07127672884080938,0.001234089130041638,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,absret,family_iv_vs_no_iv,12424,870,0.06640164614047983,0.06664655982969592,0.00024491368921608636,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,ret,B_oi_gamma,10888,802,-0.0006177212067968174,-0.00561172033512336,-0.004993999128326543,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,ret,C_volg_skew,10888,802,-0.0006177212067968174,-0.001449330332341514,-0.0008316091255446967,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,ret,atm_share_only,12361,870,-0.003501598558659502,-0.00447713282034079,-0.0009755342616812879,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,ret,family_volg,10944,802,-0.0009795393667317853,-0.001665000564535779,-0.0006854611978039937,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,ret,family_skew,10888,802,-0.0006177212067968174,-0.0015965417937522375,-0.00097882058695542,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,5,ret,family_iv_vs_no_iv,12424,870,-0.0031735312546596894,-0.0038589706527849543,-0.0006854393981252649,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,rv,B_oi_gamma,10888,802,0.2649552002606388,0.26301445719308336,-0.0019407430675554282,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,rv,C_volg_skew,10888,802,0.2649552002606388,0.2689258427403015,0.003970642479662723,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,rv,atm_share_only,12361,870,0.3048579532376612,0.3043160510980304,-0.0005419021396307899,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,rv,family_volg,10944,802,0.2651387798733853,0.265419767874831,0.00028098800144571445,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,rv,family_skew,10888,802,0.2649552002606388,0.2688305566833794,0.0038753564227406168,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,rv,family_iv_vs_no_iv,12424,870,0.2912294696001514,0.3050030500374452,0.01377358043729382,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,absret,B_oi_gamma,10888,802,0.04489304179903375,0.04124108098599577,-0.00365196081303798,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,absret,C_volg_skew,10888,802,0.04489304179903375,0.038322394827759565,-0.0065706469712741855,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,absret,atm_share_only,12361,870,0.0607040631014123,0.06150871073473696,0.0008046476333246622,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,absret,family_volg,10944,802,0.044134334462595626,0.038718530714731525,-0.005415803747864101,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,absret,family_skew,10888,802,0.04489304179903375,0.04401116398411242,-0.000881877814921328,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,absret,family_iv_vs_no_iv,12424,870,0.05229125021401193,0.0600656219712693,0.00777437175725737,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,ret,B_oi_gamma,10888,802,0.002113077068924274,-0.0048368880752747145,-0.0069499651441989885,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,ret,C_volg_skew,10888,802,0.002113077068924274,-0.0015780142418619914,-0.0036910913107862653,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,ret,atm_share_only,12361,870,-0.0011467036001895359,-0.0009036440120167022,0.00024305958817283368,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,ret,family_volg,10944,802,0.0019915212314555175,-0.0004933297758191735,-0.002484851007274691,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,ret,family_skew,10888,802,0.002113077068924274,-0.00045262508615961927,-0.002565702155083893,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,15,ret,family_iv_vs_no_iv,12424,870,-0.0014035741330724605,-0.0013901319521092415,1.344218096321903e-05,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,rv,B_oi_gamma,10888,802,0.2979388200005779,0.27965235258590837,-0.01828646741466955,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,rv,C_volg_skew,10888,802,0.2979388200005779,0.2941057756479739,-0.0038330443526040092,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,rv,atm_share_only,12361,870,0.33250038541733107,0.3282610809569291,-0.004239304460401994,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,rv,family_volg,10944,802,0.2979055450629745,0.28929052366355756,-0.008615021399416944,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,rv,family_skew,10888,802,0.2979388200005779,0.30283785150294307,0.004899031502365148,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,rv,family_iv_vs_no_iv,12424,870,0.29965924326866655,0.3325842867708957,0.032925043502229134,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,absret,B_oi_gamma,10888,802,0.03880862869159374,0.028410046006014045,-0.010398582685579694,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,absret,C_volg_skew,10888,802,0.03880862869159374,0.03356937211939748,-0.00523925657219626,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,absret,atm_share_only,12361,870,0.06177969304551456,0.06248317863962394,0.0007034855941093765,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,absret,family_volg,10944,802,0.03868985295977967,0.027659499878057492,-0.011030353081722177,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,absret,family_skew,10888,802,0.03880862869159374,0.0425631774376376,0.003754548746043862,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,absret,family_iv_vs_no_iv,12424,870,0.05052625286755463,0.06182082475986894,0.011294571892314309,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,ret,B_oi_gamma,10888,802,0.0008674458741767532,-0.0021556107369762323,-0.0030230566111529855,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,ret,C_volg_skew,10888,802,0.0008674458741767532,0.0023668792645981096,0.0014994333904213564,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,ret,atm_share_only,12361,870,-0.0018211122787972212,0.00045094283460156426,0.0022720551133987854,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,ret,family_volg,10944,802,0.0006628554634047212,0.0009520434127249233,0.0002891879493202021,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,ret,family_skew,10888,802,0.0008674458741767532,0.0023860280960206204,0.0015185822218438672,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,30,ret,family_iv_vs_no_iv,12424,870,-0.004190088095086253,-0.00202386901303675,0.002166219082049503,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,rv,B_oi_gamma,10888,802,0.2721288826066188,0.27379842737351734,0.001669544766898512,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,rv,C_volg_skew,10888,802,0.2721288826066188,0.2868559646574016,0.01472708205078277,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,rv,atm_share_only,12361,870,0.30710336640734626,0.3134145031895814,0.0063111367822351605,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,rv,family_volg,10944,802,0.27197112747624985,0.2766036579721747,0.004632530495924825,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,rv,family_skew,10888,802,0.2721288826066188,0.28141958696376,0.009290704357141188,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,rv,family_iv_vs_no_iv,12424,870,0.23455435020606297,0.30707585945111193,0.07252150924504897,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,absret,B_oi_gamma,10888,802,0.050520900672533675,0.04705429133169814,-0.003466609340835536,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,absret,C_volg_skew,10888,802,0.050520900672533675,0.06546140014125701,0.014940499468723334,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,absret,atm_share_only,12361,870,0.06472846045199143,0.06484604439948694,0.00011758394749550316,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,absret,family_volg,10944,802,0.050576633642733015,0.04638035599540613,-0.004196277647326885,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,absret,family_skew,10888,802,0.050520900672533675,0.0671600687449394,0.01663916807240573,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,absret,family_iv_vs_no_iv,12424,870,0.039111126981993816,0.06473939751474189,0.025628270532748076,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,ret,B_oi_gamma,10888,802,0.005908792403330976,0.009639066245290984,0.003730273841960008,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,ret,C_volg_skew,10888,802,0.005908792403330976,0.011403371635568704,0.0054945792322377285,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,ret,atm_share_only,12361,870,0.0042861993894934836,0.00687905948502654,0.002592860095533056,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,ret,family_volg,10944,802,0.005729873622285719,0.00633787596565627,0.0006080023433705506,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,ret,family_skew,10888,802,0.005908792403330976,0.010967109864861269,0.005058317461530293,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,60,ret,family_iv_vs_no_iv,12424,870,0.00031679534503714635,0.004169524242867317,0.003852728897830171,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,rv,B_oi_gamma,10888,802,0.2693414973845666,0.2835767658067523,0.014235268422185698,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,rv,C_volg_skew,10888,802,0.2693414973845666,0.29805630646308134,0.028714809078514758,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,rv,atm_share_only,12361,870,0.28791767083276665,0.28862850264750184,0.0007108318147351911,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,rv,family_volg,10944,802,0.26917917864284524,0.2759771186049691,0.006797939962123856,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,rv,family_skew,10888,802,0.2693414973845666,0.2931668054222726,0.023825308037705994,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,rv,family_iv_vs_no_iv,12424,870,0.18875951825203985,0.28782664505605227,0.09906712680401242,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,absret,B_oi_gamma,10888,802,0.04029576366717502,0.039407149838865396,-0.0008886138283096257,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,absret,C_volg_skew,10888,802,0.04029576366717502,0.07100185048078111,0.030706086813606093,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,absret,atm_share_only,12361,870,0.047356491123060285,0.04701345677730262,-0.00034303434575766456,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,absret,family_volg,10944,802,0.04063372275969501,0.037109212697746474,-0.003524510061948538,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,absret,family_skew,10888,802,0.04029576366717502,0.07248433918857788,0.03218857552140286,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,absret,family_iv_vs_no_iv,12424,870,0.007478280749708355,0.047650537899823764,0.04017225715011541,5,6
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,ret,B_oi_gamma,10888,802,0.009219618047595413,0.01975005127970253,0.010530433232107117,6,15
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,ret,C_volg_skew,10888,802,0.009219618047595413,0.01371940567690011,0.004499787629304697,6,13
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,ret,atm_share_only,12361,870,0.009900082022614831,0.0160550458188361,0.006154963796221269,6,7
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,ret,family_volg,10944,802,0.00942117273026033,0.011837477278377806,0.002416304548117476,6,9
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,ret,family_skew,10888,802,0.009219618047595413,0.011881429434164481,0.0026618113865690685,6,10
fit_DiscVal_score_OOS,DiscVal,OOS,nq,120,ret,family_iv_vs_no_iv,12424,870,0.000174670095675733,0.01006483185439877,0.009890161758723037,5,6
