session_date,price,index,volume,is_major,basin_share,location
2026-08-04,29840.0,1237,928.0,True,0.2983221946498407,0.5692590888173032
2026-08-04,29940.0,1637,560.0,True,0.1760725995568468,0.7533364012885412
2026-08-04,30000.0,1877,775.0,True,0.16072563644917204,0.8637827887712839
2026-08-05,29350.0,435,368.0,False,0.0645973798871032,0.2443820224719101
2026-08-05,29400.0,635,619.0,False,0.09567692347089962,0.35674157303370785
2026-08-05,29520.0,1115,1672.0,True,0.6303581162405294,0.6264044943820225
2026-08-05,29645.0,1615,468.0,False,0.20936758040146772,0.9073033707865169
2026-08-06,29540.0,346,800.0,True,0.1304160853194702,0.2088111044055522
2026-08-06,29650.0,786,436.0,False,0.1307123334798647,0.4743512371756186
2026-08-06,29700.0,986,787.0,True,0.1972248236845626,0.5950512975256488
2026-08-06,29750.0,1186,1219.0,True,0.26191586552244794,0.7157513578756789
2026-08-06,29800.0,1386,1068.0,True,0.27973089199365453,0.8364514182257091
2026-08-10,29585.25,207,445.0,False,0.1072500887097508,0.1464968152866242
2026-08-10,29628.0,378,1052.0,True,0.21502106287929104,0.267515923566879
2026-08-10,29670.0,546,779.0,True,0.20215814901418447,0.386411889596603
2026-08-10,29750.0,866,908.0,True,0.2589505863941988,0.6128803963198868
2026-08-10,29790.0,1026,444.0,False,0.11332329472563667,0.7261146496815286
2026-08-10,29830.0,1186,649.0,True,0.1032968182769382,0.8393489030431706
2026-08-11,29857.0,930,1021.0,True,0.4962539984006397,0.6163021868787276
2026-08-11,29907.0,1130,1490.0,True,0.4557327069172331,0.7488402915838304
2026-08-11,29979.75,1421,343.0,False,0.04801329468212715,0.9416832339297548
2026-08-12,29880.0,398,612.0,False,0.23383906186098616,0.202133062468258
2026-08-12,30150.0,1478,990.0,True,0.24339204111026155,0.7506348400203149
2026-08-12,30210.0,1718,1552.0,True,0.5227688970287523,0.8725241239207719
2026-08-13,30082.0,214,1033.0,True,0.3479766665074909,0.21021611001964635
2026-08-13,30123.5,380,680.0,True,0.1190249394922628,0.37328094302554027
2026-08-13,30150.0,486,853.0,True,0.1774139634013014,0.4774066797642436
2026-08-13,30200.0,686,682.0,True,0.10511381486517393,0.6738703339882122
2026-08-13,30232.0,814,780.0,True,0.14196384364247783,0.7996070726915521
2026-08-13,30260.0,926,584.0,True,0.10850677209129317,0.9096267190569745
2026-08-17,29595.0,324,1563.0,True,0.5010637646830125,0.13338822560724578
2026-08-17,29682.0,672,1069.0,True,0.35680935392944957,0.276657060518732
2026-08-17,29890.0,1504,428.0,False,0.08407880858355503,0.6191848497324002
2026-08-17,29982.0,1872,531.0,False,0.05804807280398291,0.7706875257307534
2026-08-18,29457.0,325,722.0,False,0.2301987935971126,0.2129750982961992
2026-08-18,29550.0,697,1797.0,True,0.39942734939502234,0.4567496723460026
2026-08-18,29600.0,897,1318.0,True,0.37037385700786507,0.5878112712975099
2026-08-19,29230.0,109,518.0,False,0.08136063727799779,0.05595482546201232
2026-08-19,29300.0,389,1814.0,True,0.32272658641873125,0.19969199178644764
2026-08-19,29370.0,669,1261.0,True,0.4553503373578576,0.343429158110883
2026-08-19,29633.0,1721,740.0,False,0.14056243894541334,0.88347022587269
2026-08-20,29280.0,240,569.0,False,0.15019123484549177,0.18808777429467086
2026-08-20,29320.0,400,883.0,True,0.1654569261351531,0.31347962382445144
2026-08-20,29360.0,560,851.0,True,0.17536100877673824,0.438871473354232
2026-08-20,29400.0,720,1405.0,True,0.29850011480296296,0.5642633228840125
2026-08-20,29445.25,901,791.0,True,0.11437684744858172,0.7061128526645768
2026-08-20,29480.0,1040,478.0,False,0.06395455871189007,0.8150470219435737
2026-08-20,29525.0,1220,425.0,False,0.03215930927918219,0.9561128526645768
2026-08-24,29125.0,432,346.0,False,0.08628983263842076,0.26422018348623855
2026-08-24,29225.0,832,1411.0,True,0.32337153271914715,0.5088685015290519
2026-08-24,29270.0,1012,1374.0,True,0.3571476127464443,0.618960244648318
2026-08-24,29350.0,1332,662.0,False,0.2331910218959878,0.8146788990825689
2026-08-25,29200.0,416,943.0,True,0.27872038103500935,0.3043160204828091
2026-08-25,29235.0,556,1096.0,True,0.26659392415597294,0.4067300658376006
2026-08-25,29280.0,736,1159.0,True,0.25148399148337175,0.5384052670080468
2026-08-25,29319.25,893,576.0,False,0.20320170332564594,0.6532553035844916
2026-08-26,29500.0,393,634.0,False,0.27965794635733576,0.32081632653061226
2026-08-26,29580.0,713,1639.0,True,0.4007742792224366,0.5820408163265306
2026-08-26,29619.75,872,1049.0,True,0.18631428454136717,0.7118367346938775
2026-08-26,29665.0,1053,589.0,False,0.09206390570142951,0.8595918367346939
2026-08-26,29700.0,1193,562.0,False,0.04118958417743095,0.9738775510204082
2026-08-27,29490.0,215,1404.0,True,0.32841980306192486,0.14323784143904064
2026-08-27,29560.0,495,450.0,False,0.1133619542532181,0.32978014656895405
2026-08-27,29605.0,675,918.0,True,0.16161423388847646,0.4497001998667555
2026-08-27,29645.0,835,1012.0,True,0.25968232179625456,0.5562958027981346
2026-08-27,29750.0,1255,500.0,False,0.08456711442298265,0.8361092604930047
2026-08-27,29790.0,1415,486.0,False,0.05235457257714342,0.9427048634243838
2026-08-31,29125.0,492,1590.0,True,0.5485703058436407,0.2160737812911726
2026-08-31,29200.0,792,881.0,True,0.33188148191673766,0.34782608695652173
2026-08-31,29500.0,1992,404.0,False,0.11954821223962159,0.8748353096179183
2026-09-01,29056.75,518,919.0,True,0.26989926513087276,0.4531933508311461
2026-09-01,29100.0,691,685.0,False,0.18804300956889514,0.6045494313210849
2026-09-01,29160.0,931,1480.0,True,0.5420577253002321,0.8145231846019247
2026-09-02,29185.0,440,569.0,False,0.18899468221715288,0.21600392734413354
2026-09-02,29250.0,700,656.0,False,0.20948023204870606,0.3436426116838488
2026-09-02,29350.0,1100,715.0,False,0.1803646155937939,0.5400098183603338
2026-09-02,29461.25,1545,558.0,False,0.0889501155711329,0.7584683357879234
2026-09-02,29530.0,1820,1459.0,True,0.3322103545692143,0.8934707903780069
2026-09-03,29520.0,208,1588.0,True,0.4219293028687594,0.21987315010570824
2026-09-03,29565.0,388,1233.0,True,0.2836406103007169,0.41014799154334036
2026-09-03,29620.0,608,776.0,False,0.18016630802668715,0.642706131078224
2026-09-03,29660.0,768,532.0,False,0.11426377880383655,0.8118393234672304
2026-09-07,29510.0,341,1045.0,True,0.3334405379435262,0.25073529411764706
2026-09-07,29575.0,601,1325.0,True,0.2906718177495319,0.44191176470588234
2026-09-07,29610.0,741,1497.0,True,0.37588764430694194,0.5448529411764705
2026-09-08,29400.0,268,1106.0,True,0.18113455680670582,0.2227763923524522
2026-09-08,29443.0,440,1865.0,True,0.45942729319319175,0.3657522859517872
2026-09-08,29535.0,808,718.0,False,0.21914976862710556,0.6716541978387365
2026-09-08,29580.0,988,541.0,False,0.14028838137299687,0.8212801330008312
2026-09-09,29100.0,227,681.0,True,0.16421919770773638,0.12204301075268817
2026-09-09,29150.0,427,1357.0,True,0.3639946976634272,0.2295698924731183
2026-09-09,29230.0,747,1061.0,True,0.3220910997548223,0.40161290322580645
2026-09-09,29430.0,1547,367.0,False,0.14969500487401413,0.8317204301075268
2026-09-10,29415.0,1498,1632.0,True,0.7827074371043276,0.8145731375747689
2026-09-10,29466.0,1702,824.0,True,0.2172925628956725,0.9255029907558455
2026-09-14,28952.0,133,255.0,True,0.24473635683216002,0.11822222222222223
2026-09-14,28995.0,305,345.0,True,0.23303214049398518,0.27111111111111114
2026-09-14,29023.0,417,104.0,False,0.07115816420614172,0.37066666666666664
2026-09-14,29056.5,551,141.0,False,0.08695180552994392,0.48977777777777776
2026-09-14,29088.5,679,162.0,False,0.08562843723220774,0.6035555555555555
2026-09-14,29125.0,825,285.0,True,0.18194144637646573,0.7333333333333333
2026-09-14,29177.25,1034,204.0,True,0.09655164932909566,0.9191111111111111
2026-09-15,28820.25,226,130.0,False,0.11611214518380643,0.11566018423746162
2026-09-15,28917.25,614,108.0,False,0.13230572359236856,0.3142272262026612
2026-09-15,28970.0,825,301.0,True,0.18701721731037693,0.42221084953940635
2026-09-15,29035.0,1085,77.0,False,0.0774662633783155,0.5552712384851587
2026-09-15,29100.0,1345,173.0,True,0.16562354583527222,0.6883316274309109
2026-09-15,29154.0,1561,268.0,True,0.19610283852954863,0.7988741044012283
2026-09-15,29212.5,1795,274.0,True,0.12537226617031177,0.9186284544524054
