session_date,primary_class,n_local_maxima,n_major_peaks,n_regions,n_material_gaps,n_clean_gaps,n_weak_gaps,structure,clean_two,largest_region_share,second_region_share,second_peak_height_ratio,second_peak_basin_share,largest_minor_basin_share,median_gap_depth,lower_share,middle_share,upper_share,dominant_third,poc_location,vw_std_norm,poc_concentration_10,poc_price,weak_separation,weak_depth,weak_valley_price,weak_minor_peaks_between,weak_clean,strong_separation,strong_depth,strong_valley_price,strong_minor_peaks_between,strong_clean
2026-08-12,UNCLASSIFIED,3,2,1,0,0,1,one_region,False,1.0,0.0,0.6378865979381443,0.24339204111026155,0.23383906186098616,,0.21173696189477054,0.07173402798769538,0.7165290101175341,upper,0.8725241239207719,0.28489807186846444,0.5794221981187432,30210.0,,,,0,False,,,,0,False
2026-08-13,UNCLASSIFIED,6,6,1,0,0,5,one_region,False,1.0,0.0,0.8257502420135527,0.1774139634013014,0.0,,0.3841556437445179,0.3072109137610805,0.3086334424944016,lower,0.21021611001964635,0.2752354116565081,0.2998695596444181,30082.0,,,,0,False,,,,0,False
2026-08-17,b-like,4,2,1,0,0,1,one_region,False,1.0,0.0,0.6839411388355726,0.35680935392944957,0.08407880858355503,,0.7546897443004892,0.18116038547520222,0.06414987022430856,lower,0.13338822560724578,0.20850779135318773,0.5709248452951362,29595.0,,,,0,False,,,,0,False
2026-08-18,UNCLASSIFIED,3,2,1,0,0,1,one_region,False,1.0,0.0,0.7334446299387869,0.37037385700786507,0.2301987935971126,,0.22717745774392714,0.6296474575307818,0.1431750847252911,middle,0.4567496723460026,0.1996178034719142,0.4164416798698392,29550.0,,,,0,False,,,,0,False
2026-08-19,UNCLASSIFIED,4,2,1,0,0,1,one_region,False,1.0,0.0,0.695148842337376,0.4553503373578576,0.14056243894541334,,0.5697372992816251,0.3027670802764352,0.1274956204419397,lower,0.19969199178644764,0.22608505457105968,0.41118911140904435,29300.0,,,,0,False,,,,0,False
2026-08-20,UNCLASSIFIED,7,4,1,0,0,3,one_region,False,1.0,0.0,0.6284697508896797,0.1654569261351531,0.15019123484549177,,0.2668269081596982,0.5539046452795297,0.17926844656077215,middle,0.5642633228840125,0.2029865748086593,0.378572595808761,29400.0,,,,0,False,,,,0,False
2026-08-24,UNCLASSIFIED,4,2,1,0,0,1,one_region,False,1.0,0.0,0.9737774627923459,0.3571476127464443,0.2331910218959878,,0.0735525428806831,0.6313738463202923,0.2950736107990246,middle,0.5088685015290519,0.1670197425106737,0.44788571809019717,29225.0,,,,0,False,,,,0,False
2026-08-25,UNCLASSIFIED,4,3,1,0,0,2,one_region,False,1.0,0.0,0.9456427955133736,0.26659392415597294,0.20320170332564594,,0.22490272718017273,0.6629778983759091,0.11211937444391817,middle,0.5384052670080468,0.16549192382205608,0.3893546573650685,29280.0,,,,0,False,,,,0,False
2026-08-26,UNCLASSIFIED,5,2,1,0,0,1,one_region,False,1.0,0.0,0.6400244051250763,0.18631428454136717,0.27965794635733576,,0.1434005101175698,0.5717939610504352,0.28480552883199495,middle,0.5820408163265306,0.19946345075997982,0.4155584073908147,29580.0,,,,0,False,,,,0,False
2026-08-27,UNCLASSIFIED,6,3,2,1,0,1,two_regions,False,0.6322363537041447,0.36776364629585534,0.7207977207977208,0.25968232179625456,0.1133619542532181,0.855119825708061,0.39769305113946746,0.4337329990335187,0.16857394982701385,middle,0.14323784143904064,0.2516960531237428,0.32113442494362193,29490.0,0.30646235842771485,0.855119825708061,29546.75,1,False,0.30646235842771485,0.855119825708061,29546.75,1,False
2026-08-31,UNCLASSIFIED,3,2,1,0,0,1,one_region,False,1.0,0.0,0.5540880503144654,0.33188148191673766,0.11954821223962159,,0.6244160766224991,0.26253231777183655,0.11305160560566442,lower,0.2160737812911726,0.21974131685453632,0.545132870111937,29125.0,,,,0,False,,,,0,False
2026-09-01,UNCLASSIFIED,3,2,2,1,0,0,two_regions,False,0.6623134157194103,0.33768658428058973,0.620945945945946,0.26989926513087276,0.18804300956889514,0.7584330794341676,0.05806934008568886,0.3619345131606712,0.57999614675364,upper,0.8145231846019247,0.20805792840440565,0.46247442637088415,29160.0,0.36132983377077865,0.7584330794341676,29095.5,1,False,0.36132983377077865,0.7584330794341676,29095.5,1,False
2026-09-02,UNCLASSIFIED,5,1,1,0,0,0,one_region,False,1.0,0.0,0.4900616860863605,0.1803646155937939,0.20948023204870606,,0.2458190443098213,0.3373128578550602,0.4168680978351185,upper,0.8934707903780069,0.2811332295698168,0.360394981342438,29530.0,,,,0,False,,,,0,False
2026-09-03,UNCLASSIFIED,4,2,1,0,0,1,one_region,False,1.0,0.0,0.7764483627204031,0.2836406103007169,0.18016630802668715,,0.4434931173563728,0.37988948842439907,0.17661739421922815,lower,0.21987315010570824,0.227884946729505,0.3527092637247375,29520.0,,,,0,False,,,,0,False
2026-09-07,UNCLASSIFIED,3,3,1,0,0,2,one_region,False,1.0,0.0,0.8851035404141616,0.2906718177495319,0.0,,0.31678962311989095,0.5945751836454435,0.08863519323466564,middle,0.5448529411764705,0.18203508634069782,0.38951183755936536,29610.0,,,,0,False,,,,0,False
2026-09-08,UNCLASSIFIED,4,2,1,0,0,1,one_region,False,1.0,0.0,0.593029490616622,0.18113455680670582,0.21914976862710556,,0.2337081321580669,0.561983149416293,0.20430871842564008,middle,0.3657522859517872,0.20724575156368782,0.41148732109313707,29443.0,,,,0,False,,,,0,False
2026-09-09,UNCLASSIFIED,4,3,1,0,0,2,one_region,False,1.0,0.0,0.7818717759764185,0.3220910997548223,0.14969500487401413,,0.5540203231619059,0.30559699288098546,0.14038268395710868,lower,0.2295698924731183,0.2211175263168869,0.45758684606977224,29150.0,,,,0,False,,,,0,False
2026-09-10,UNCLASSIFIED,2,2,1,0,0,1,one_region,False,1.0,0.0,0.5049019607843137,0.2172925628956725,0.0,,0.10455778977271599,0.11295711401521843,0.7824850962120655,upper,0.8145731375747689,0.22523422100326118,0.6286410802591066,29415.0,,,,0,False,,,,0,False
2026-09-14,UNCLASSIFIED,7,4,2,1,0,2,two_regions,False,0.5136404560196987,0.48635954398030135,0.8260869565217391,0.18194144637646573,0.08695180552994392,0.9368421052631579,0.4850904120882101,0.2341927995747866,0.2807167883370033,lower,0.27111111111111114,0.27023806281387297,0.30241135059497337,28995.0,0.4622222222222222,0.9368421052631579,29013.25,3,False,0.4622222222222222,0.9368421052631579,29013.25,3,False
2026-09-15,UNCLASSIFIED,7,4,2,1,0,2,two_regions,False,0.5331200558399255,0.46687994416007444,0.9102990033222591,0.12537226617031177,0.13230572359236856,0.953757225433526,0.19811540251279666,0.35817822242903674,0.44370637505816657,upper,0.42221084953940635,0.2564716640455358,0.2564913913448115,28970.0,0.2661207778915046,0.953757225433526,29032.5,1,False,0.2661207778915046,0.953757225433526,29032.5,1,False
