shape,rank,session_date,score,step1_label,component_1,component_2,component_3,component_4,component_1_name,component_2_name,component_3_name,component_4_name,poc_location,volume_above_share,volume_below_share,lower_tail_width_10,upper_tail_width_10,upper_body_share,lower_body_share,n_major_peaks,n_local_maxima,normalized_separation,valley_depth,peak_balance,B_score_reason
b,38,2026-03-25,0.12508074383322348,UNCLASSIFIED,0.0,6.968252640959793e-05,0.5002532928064843,0.0,b1,b2,b3,b4,0.5117781155015197,0.4999860634947181,0.5000139365052819,0.09764437689969604,0.24772036474164133,0.11946852560212173,0.31035090747453153,5,5,0.3343465045592705,0.9763975155279503,0.7130203720106288,
b,39,2026-05-12,0.09885620915032682,UNCLASSIFIED,0.3954248366013073,0.0,0.0,0.0,b1,b2,b3,b4,0.3813725490196078,0.5251844837136169,0.4748155162863831,0.2068627450980392,0.10392156862745099,0.337889603025925,0.20623757725984487,4,6,0.45098039215686275,0.9479591836734694,0.9702970297029703,
b,40,2026-07-30,0.09765831553597128,UNCLASSIFIED,0.0,0.136505295167621,0.2541279669762641,0.0,b1,b2,b3,b4,0.5886222910216719,0.4726989409664758,0.5273010590335242,0.17647058823529413,0.25270897832817335,0.15112528539847062,0.24005786491743075,6,6,0.1238390092879257,0.6756756756756757,0.8532494758909853,
b,41,2026-05-11,0.0942790426152948,UNCLASSIFIED,0.0,0.0,0.3771161704611792,0.0,b1,b2,b3,b4,0.6038528896672505,0.5029543725424669,0.4970456274575331,0.16882661996497372,0.2819614711033275,0.1161000860358791,0.29599328777934997,3,6,0.39929947460595444,0.922992299229923,0.8527204502814258,
b,42,2026-07-16,0.08567406928504884,UNCLASSIFIED,0.0,0.20821316452342087,0.13448311261677448,0.0,b1,b2,b3,b4,0.5441946412072682,0.4583573670953159,0.5416426329046842,0.24176162611641516,0.2821065599014475,0.11834628328978981,0.15014194057076752,2,5,0.12319063751154913,0.7968885047536733,0.9226475279106858,
b,43,2026-04-09,0.08146969671892768,UNCLASSIFIED,0.0,0.3258787868757107,0.0,0.0,b1,b2,b3,b4,0.535,0.43482424262485786,0.5651757573751421,0.2325,0.22125,0.19596755930476137,0.1986992583366359,5,6,0.1,0.6012569832402235,0.9347258485639687,
b,44,2026-09-15,0.06482429205049471,UNCLASSIFIED,0.25929716820197884,0.0,0.0,0.0,b1,b2,b3,b4,0.42221084953940635,0.5610085285117572,0.4389914714882428,0.19191402251791198,0.11975435005117707,0.38136342484876684,0.18203815728245695,4,7,0.49641760491299897,0.9708029197080292,0.9102990033222591,
b,45,2026-05-18,0.06028274537024039,UNCLASSIFIED,0.036473200126863246,0.011191241550736475,0.19346653980336184,0.0,b1,b2,b3,b4,0.489058039961941,0.49776175168985265,0.5022382483101473,0.1603235014272122,0.21836346336822074,0.1947030261137583,0.23044159390811175,6,6,0.22835394862036157,0.7461988304093568,0.8142857142857143,
b,46,2026-05-05,0.04002584902421986,UNCLASSIFIED,0.0,0.08679400052536534,0.07330939557151409,0.0,b1,b2,b3,b4,0.5938061041292639,0.482641199894927,0.5173588001050731,0.18043087971274685,0.20242369838420107,0.18347301028808574,0.19505637020353847,5,8,0.24012567324955117,0.8701716738197425,0.9452332657200812,
b,47,2026-08-20,0.028735632183908035,UNCLASSIFIED,0.0,0.0,0.11494252873563214,0.0,b1,b2,b3,b4,0.5642633228840125,0.5125106922355213,0.48748930776447874,0.21316614420062696,0.2476489028213166,0.1479241348924472,0.22074437827472868,4,7,0.2507836990595611,0.6579841449603624,0.6284697508896797,
b,48,2026-06-09,0.024451644127846395,UNCLASSIFIED,0.0,0.09780657651138558,0.0,0.0,b1,b2,b3,b4,0.8335315101070154,0.48043868469772294,0.5195613153022771,0.23156956004756243,0.18341260404280618,0.24862877196749583,0.20060391741093897,6,6,0.13079667063020214,0.9848771266540642,0.8182521268368136,
b,49,2026-06-15,0.022077004592016954,UNCLASSIFIED,0.0,0.0,0.08830801836806781,0.0,b1,b2,b3,b4,0.8028965030024726,0.5164384291575638,0.48356157084243623,0.14623807841752032,0.17273048392794066,0.3933899930729472,0.2962513987318165,1,6,0.2755210173083716,1.0,0.4550408719346049,
b,50,2026-04-20,0.017261904761904784,UNCLASSIFIED,0.06904761904761914,0.0,0.0,0.0,b1,b2,b3,b4,0.47928571428571426,0.5806598737990106,0.41934012620098937,0.24428571428571427,0.1757142857142857,0.25827075756287177,0.13918585629167896,4,7,0.13,0.5133689839572193,0.8060344827586207,
b,51,2026-03-30,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.9346485819975339,0.6372297445228178,0.3627702554771822,0.3247842170160296,0.0781750924784217,0.40594721833528474,0.07826954902912688,4,5,0.10752157829839704,0.9208211143695014,0.9376718606782768,
b,52,2026-03-31,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.5766150560597971,0.7394753937741616,0.2605246062258384,0.35344367325146825,0.0982381206620395,0.3293148311838607,0.07133906289381854,4,5,0.10678056593699947,0.5397236614853196,0.9061032863849765,
b,53,2026-04-01,0.0,B-like,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8056595921764461,0.6167809124389857,0.3832190875610143,0.14565126924677488,0.12359550561797752,0.5367143033357415,0.24022625949355936,2,5,0.5826050769870995,0.9938366718027735,0.5066354410616706,
b,54,2026-04-06,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.5068627450980392,0.5357707492503979,0.4642292507496021,0.20784313725490197,0.20588235294117646,0.1772189468618887,0.20896447682924044,3,4,0.29411764705882354,0.8845177664974619,0.5375170532060027,
b,55,2026-04-07,0.0,P-like,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8037694013303769,0.9583917718560074,0.041608228143992565,0.6809866962305987,0.07289356984478935,0.8657620141681026,0.020184759716637947,1,2,0.1164079822616408,0.7513812154696132,0.36236236236236236,
b,56,2026-04-13,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8195149464184998,0.615069128619552,0.384930871380448,0.16187253243090807,0.05583756345177665,0.4508946184160897,0.20765248832682295,5,7,0.16187253243090807,0.9008674101610905,0.8539682539682539,
b,57,2026-04-15,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.6048526863084922,0.5966854947485948,0.4033145052514052,0.2703639514731369,0.2270363951473137,0.23871420161374104,0.12518613429372857,4,4,0.10398613518197573,0.610759493670886,0.893159977388355,
b,58,2026-04-16,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8768971332209107,0.8501758910008018,0.14982410899919818,0.24957841483979765,0.08768971332209106,0.6404080602544711,0.10603591987817251,2,4,0.11242270938729623,0.537037037037037,0.6328125,
b,59,2026-04-21,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.642375995101041,0.6138689117695427,0.3861310882304573,0.23331292100428658,0.19228413962033067,0.24790524360943875,0.23727001800949007,3,4,0.39191671769748926,0.9954545454545455,0.6765067650676507,
b,60,2026-04-22,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.5131856540084389,0.7151478385554129,0.28485216144458714,0.38924050632911394,0.13027426160337552,0.3720271310447089,0.05688610029797556,4,4,0.15822784810126583,0.7931818181818182,0.9276177090653549,
b,61,2026-04-23,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8990435706695006,0.6870465191467605,0.3129534808532395,0.24867162592986186,0.08023379383634431,0.4368509527342393,0.12901777748560803,3,6,0.4569606801275239,0.9607609988109393,0.59772565742715,
b,62,2026-04-29,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.9178454842219804,0.5437390850410715,0.4562609149589285,0.17138193688792167,0.07834602829162132,0.3106827985882148,0.22912896338363664,5,6,0.40261153427638735,0.9595645412130638,0.9992229992229992,
b,63,2026-04-30,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.7715036112934996,0.7949220939356575,0.2050779060643425,0.20157583716349312,0.08732764281024294,0.6296499431517927,0.1747361762774833,2,4,0.1313197636244255,0.656140350877193,0.9193548387096774,
b,64,2026-05-04,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.7729257641921398,0.8036201422875671,0.19637985771243294,0.3372149442018438,0.15283842794759825,0.5867387806952822,0.08697457281012304,1,2,0.269771955361475,0.918854415274463,0.24822274881516587,
b,65,2026-05-07,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8796925805498078,0.7462366365774477,0.25376336342255235,0.348507242092817,0.09104345255690216,0.5570100046811067,0.07398422827123129,2,5,0.21874076263671297,0.9516853932584269,0.768566493955095,
b,66,2026-05-13,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.7243445692883895,0.6765909336525592,0.3234090663474408,0.29812734082397,0.1198501872659176,0.40778113075791206,0.1023833869533049,3,6,0.2397003745318352,0.6928508384819064,0.6904326630103595,
b,67,2026-05-19,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8733860891295293,0.7400509624845473,0.25994903751545273,0.27905039566847145,0.09287796751353602,0.48808941140853246,0.1095895249388198,3,5,0.3690129112869638,0.8982035928143712,0.7131672597864769,
b,68,2026-05-21,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.6837060702875399,0.5540896496125574,0.44591035038744264,0.31629392971246006,0.18450479233226838,0.30092765146809125,0.08404563713918914,4,4,0.28753993610223644,0.7692913385826772,0.9365781710914455,
b,69,2026-05-25,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.6831220813875917,0.6948010877908799,0.3051989122091201,0.25883922615076715,0.11541027351567712,0.37974149013837616,0.13424533100110167,3,4,0.19079386257505004,0.7051406401551892,0.7481857764876633,
b,70,2026-05-27,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.94067067927773,0.6099850193576272,0.39001498064237283,0.2858985382631126,0.052020636285468616,0.41511640890561535,0.1144338256694496,1,4,0.6190885640584695,0.9970887918486172,0.45708582834331335,
b,71,2026-05-28,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.5743348982785602,0.5551566770662802,0.44484332293371975,0.28325508607198746,0.27543035993740217,0.11675929058991726,0.12050794640626855,2,4,0.12519561815336464,0.6305220883534137,0.7466266866566716,
b,72,2026-06-01,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.6111111111111112,0.709100960514775,0.290899039485225,0.29685746352413017,0.14983164983164984,0.4284646358577588,0.10156516851081604,3,6,0.19079685746352412,0.8141980718667835,0.9276422764227642,
b,73,2026-06-02,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.6274658573596358,0.5380580981346899,0.46194190186531014,0.23975720789074356,0.22154779969650987,0.19871266602713092,0.16455115534924447,4,5,0.13657056145675264,0.7344782034346102,0.9033412887828163,
b,74,2026-06-08,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.9228633137920395,0.505123387055571,0.494876612944429,0.17926565874730022,0.09904350509102129,0.3286219181555193,0.20137492219117226,5,6,0.37550138846035175,0.9797859690844233,0.8172983479105929,
b,75,2026-06-11,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8113207547169812,0.6990615506012205,0.30093844939877945,0.27547169811320754,0.12216981132075472,0.42371471154263557,0.11797305705479749,3,6,0.20613207547169812,0.7474302496328928,0.7827586206896552,
b,76,2026-06-16,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.7264367816091954,0.7495551346076574,0.25044486539234256,0.23563218390804597,0.12835249042145594,0.4992682716864186,0.134293666963184,3,6,0.13793103448275862,0.9741935483870968,0.8469945355191257,
b,77,2026-06-29,0.0,B-like,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.887593984962406,0.6480729662630934,0.3519270337369066,0.16466165413533834,0.060526315789473685,0.4563754537802981,0.22035018661316239,2,6,0.2631578947368421,0.9815384615384616,0.7361268403171007,
b,78,2026-07-07,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.7553929121725732,0.6795304496872527,0.32046955031274726,0.24691833590138676,0.18759630200308167,0.3378253450310775,0.14680400919352068,2,4,0.15408320493066255,0.6913425345043915,0.6725738396624472,
b,79,2026-07-08,0.0,B-like,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8437761069340016,0.7601020562493013,0.23989794375069873,0.24018379281537175,0.06808688387635756,0.5367866157189932,0.12334580733366052,2,6,0.3341687552213868,0.8693759071117562,0.512267657992565,
b,80,2026-07-09,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.931098696461825,0.6596145085234116,0.34038549147658836,0.3500931098696462,0.07200496585971446,0.345515996155103,0.04742675733499977,4,5,0.46679081315952825,0.9927601809954751,0.9087171052631579,
b,81,2026-07-13,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.7788111605337646,0.7872833447495513,0.2127166552504487,0.2591993530125354,0.1128184391427416,0.5997871381131159,0.11576695308367943,3,5,0.10513546300040437,0.639599555061179,0.8113718411552346,
b,82,2026-07-20,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.95969868173258,0.9065697750590701,0.0934302249409299,0.5310734463276836,0.04218455743879473,0.6379666315784718,0.06995577080330884,2,2,0.26817325800376646,0.9680170575692963,0.8257042253521126,
b,83,2026-07-21,0.0,B-like,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.686739269698911,0.8017221652692856,0.19827783473071436,0.3542600896860987,0.08584240871236387,0.5051623768901256,0.07090030388459707,2,4,0.20499679692504805,0.8054862842892768,0.7530516431924883,
b,84,2026-07-28,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.7151266956744305,0.5495093688765257,0.4504906311234743,0.24699257742513436,0.20859994880982852,0.23655236390431156,0.14807933951523108,5,6,0.15357051446122344,0.767616191904048,0.8475222363405337,
b,85,2026-07-29,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.5282474226804124,0.7598077391265969,0.24019226087340306,0.2571134020618557,0.14577319587628865,0.598093372361872,0.14386268636317043,3,4,0.1711340206185567,1.0,0.6772679874869656,
b,86,2026-08-03,0.0,B-like,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.9319848855301178,0.734201411012384,0.265798588987616,0.19315403422982885,0.05890197821738164,0.4776374562058231,0.1682887958070127,2,7,0.3094020893531896,0.9968847352024922,0.6993464052287581,
b,87,2026-08-04,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.5692590888173032,0.6462172168972811,0.35378278310271893,0.3308789691670502,0.1426599171652094,0.29773144340818575,0.08286498191834346,5,5,0.12517257248044178,0.828978622327791,0.9073275862068966,
b,88,2026-08-05,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.6264044943820225,0.8342985330793623,0.1657014669206377,0.39831460674157304,0.16067415730337078,0.3450138468686322,0.06445836244773127,1,4,0.2696629213483146,0.9095315024232633,0.37021531100478466,
b,89,2026-08-06,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.7157513578756789,0.7688958544370329,0.2311041455629671,0.2860591430295715,0.11225105612552806,0.45134076183559185,0.10949140880334857,4,5,0.12070006035003017,0.7350187265917603,0.8761279737489746,
b,90,2026-08-11,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.7488402915838304,0.8906312475009996,0.10936875249900035,0.4804506295559973,0.20609675281643472,0.4546156537385046,0.07530487804878049,2,3,0.13253810470510272,0.4397649363369246,0.6852348993288591,
b,91,2026-08-12,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8725241239207719,0.7543297355927381,0.24567026440726192,0.17267648552564754,0.07618080243778567,0.6962117036220417,0.20746279272391047,2,3,0.12188928390045708,0.8717171717171717,0.6378865979381443,
b,92,2026-08-24,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.5088685015290519,0.7960910127414509,0.2039089872585491,0.4452599388379205,0.1675840978593272,0.2528961625845754,0.06344718248320974,2,4,0.11009174311926606,0.5975254730713246,0.9737774627923459,
b,93,2026-08-26,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.5820408163265306,0.6419324495817142,0.35806755041828575,0.2726530612244898,0.1853061224489796,0.22942796508068533,0.11814629914879263,2,5,0.12979591836734694,0.4823641563393708,0.6400244051250763,
b,94,2026-09-01,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8145231846019247,0.7637707685391609,0.23622923146083907,0.40507436570428695,0.09798775153105861,0.5513972605253259,0.0520234130588354,2,3,0.36132983377077865,0.7584330794341676,0.620945945945946,
b,95,2026-09-02,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8934707903780069,0.5267664254528425,0.47323357454715753,0.19931271477663232,0.09671084928816888,0.40922000815796233,0.21014306648739292,1,5,0.35346097201767307,1.0,0.4900616860863605,
b,96,2026-09-10,0.0,UNCLASSIFIED,0.0,0.0,0.0,0.0,b1,b2,b3,b4,0.8145731375747689,0.8525304180207293,0.14746958197927074,0.26481783578031537,0.08428493746601413,0.7508392376089619,0.10320587774030186,2,2,0.11092985318107668,0.4599514563106796,0.5049019607843137,
D,1,2026-04-06,0.7693763095731315,UNCLASSIFIED,0.977124183006536,0.8569170029984083,0.9934640522875816,0.25,D1,D2,D3,D4,0.5068627450980392,0.5357707492503979,0.4642292507496021,0.20784313725490197,0.20588235294117646,0.1772189468618887,0.20896447682924044,3,4,0.29411764705882354,0.8845177664974619,0.5375170532060027,
D,2,2026-07-16,0.7629077212683988,UNCLASSIFIED,0.8526845293091059,0.8334294683812635,0.8655168873832255,0.5,D1,D2,D3,D4,0.5441946412072682,0.4583573670953159,0.5416426329046842,0.24176162611641516,0.2821065599014475,0.11834628328978981,0.15014194057076752,2,5,0.12319063751154913,0.7968885047536733,0.9226475279106858,
D,3,2026-05-28,0.7513769692560985,UNCLASSIFIED,0.7522170057381325,0.779373291734879,0.9739175795513824,0.5,D1,D2,D3,D4,0.5743348982785602,0.5551566770662802,0.44484332293371975,0.28325508607198746,0.27543035993740217,0.11675929058991726,0.12050794640626855,2,4,0.12519561815336464,0.6305220883534137,0.7466266866566716,
D,4,2026-08-18,0.7143548006203301,UNCLASSIFIED,0.855832241153342,0.6304642002969603,0.8711227610310179,0.5,D1,D2,D3,D4,0.4567496723460026,0.40761605007424007,0.5923839499257599,0.2162516382699869,0.2549148099606815,0.12190317515577376,0.18628729156157414,2,3,0.1310615989515072,0.7185128983308042,0.7334446299387869,
D,5,2026-06-15,0.7114845662504192,UNCLASSIFIED,0.0,0.9342462833697449,0.9116919816319322,1.0,D1,D2,D3,D4,0.8028965030024726,0.5164384291575638,0.48356157084243623,0.14623807841752032,0.17273048392794066,0.3933899930729472,0.2962513987318165,1,6,0.2755210173083716,1.0,0.4550408719346049,
D,6,2026-07-14,0.7050332916847,UNCLASSIFIED,0.8509892311545203,0.5154750149732101,0.9536689206110693,0.5,D1,D2,D3,D4,0.4552967693463561,0.37886875374330253,0.6211312462566975,0.1859504132231405,0.1720510894064613,0.22838783274576313,0.21800169495296404,2,6,0.15026296018031554,0.8510848126232742,0.9854227405247813,
D,7,2026-05-18,0.6902768167072963,UNCLASSIFIED,0.9635267998731367,0.9910470067594106,0.8065334601966382,0.0,D1,D2,D3,D4,0.489058039961941,0.49776175168985265,0.5022382483101473,0.1603235014272122,0.21836346336822074,0.1947030261137583,0.23044159390811175,6,6,0.22835394862036157,0.7461988304093568,0.8142857142857143,
D,8,2026-08-20,0.6552009065105603,UNCLASSIFIED,0.7857889237199583,0.949957231057915,0.8850574712643678,0.0,D1,D2,D3,D4,0.5642633228840125,0.5125106922355213,0.48748930776447874,0.21316614420062696,0.2476489028213166,0.1479241348924472,0.22074437827472868,4,7,0.2507836990595611,0.6579841449603624,0.6284697508896797,
D,9,2026-04-28,0.6511704824793355,UNCLASSIFIED,0.7291666666666665,0.661973596584009,0.7135416666666666,0.5,D1,D2,D3,D4,0.58125,0.41549339914600225,0.5845066008539977,0.26875,0.3546875,0.0445589756323601,0.14095417601088656,2,2,0.1875,0.7254784688995215,0.9841082989994114,
D,10,2026-04-09,0.6462825759581912,UNCLASSIFIED,0.8833333333333332,0.7392969704994314,0.9624999999999999,0.0,D1,D2,D3,D4,0.535,0.43482424262485786,0.5651757573751421,0.2325,0.22125,0.19596755930476137,0.1986992583366359,5,6,0.1,0.6012569832402235,0.9347258485639687,
D,11,2026-09-02,0.637732019973438,UNCLASSIFIED,0.0,0.8929342981886301,0.6579937817051218,1.0,D1,D2,D3,D4,0.8934707903780069,0.5267664254528425,0.47323357454715753,0.19931271477663232,0.09671084928816888,0.40922000815796233,0.21014306648739292,1,5,0.35346097201767307,1.0,0.4900616860863605,
D,12,2026-05-05,0.6361420975609953,UNCLASSIFIED,0.6873129862357868,0.930564799579708,0.9266906044284859,0.0,D1,D2,D3,D4,0.5938061041292639,0.482641199894927,0.5173588001050731,0.18043087971274685,0.20242369838420107,0.18347301028808574,0.19505637020353847,5,8,0.24012567324955117,0.8701716738197425,0.9452332657200812,
D,13,2026-05-11,0.6287225101195295,UNCLASSIFIED,0.653823701109165,0.9881825098301324,0.6228838295388208,0.25,D1,D2,D3,D4,0.6038528896672505,0.5029543725424669,0.4970456274575331,0.16882661996497372,0.2819614711033275,0.1161000860358791,0.29599328777934997,3,6,0.39929947460595444,0.922992299229923,0.8527204502814258,
D,14,2026-09-08,0.6275917760848669,UNCLASSIFIED,0.5525076198392906,0.5271307507789247,0.9307287337212524,0.5,D1,D2,D3,D4,0.3657522859517872,0.38178268769473117,0.6182173123052688,0.22194513715710723,0.20116375727348296,0.16828870093184178,0.18532774241918337,2,4,0.142975893599335,0.7721518987341772,0.593029490616622,
D,15,2026-03-25,0.6151076440418306,UNCLASSIFIED,0.9607396149949342,0.9999442539788723,0.49974670719351566,0.0,D1,D2,D3,D4,0.5117781155015197,0.4999860634947181,0.5000139365052819,0.09764437689969604,0.24772036474164133,0.11946852560212173,0.31035090747453153,5,5,0.3343465045592705,0.9763975155279503,0.7130203720106288,
D,16,2026-08-25,0.6036760824762868,UNCLASSIFIED,0.8719824433065106,0.5902103040577926,0.7025115825408437,0.25,D1,D2,D3,D4,0.5384052670080468,0.39755257601444816,0.6024474239855518,0.23408924652523774,0.3233357717629846,0.08031702750198087,0.16801970687571655,3,4,0.13167520117044623,0.6496350364963503,0.9456427955133736,
D,17,2026-04-20,0.5949353642962274,UNCLASSIFIED,0.9309523809523809,0.6773605048039575,0.7714285714285715,0.0,D1,D2,D3,D4,0.47928571428571426,0.5806598737990106,0.41934012620098937,0.24428571428571427,0.1757142857142857,0.25827075756287177,0.13918585629167896,4,7,0.13,0.5133689839572193,0.8060344827586207,
D,18,2026-06-24,0.592307392061868,UNCLASSIFIED,0.7253787878787878,0.5226386591565633,0.6212121212121211,0.5,D1,D2,D3,D4,0.41761363636363635,0.3806596647891408,0.6193403352108592,0.2587809917355372,0.14514462809917356,0.22963471984592226,0.1483091651941398,2,6,0.10330578512396695,0.7749326145552561,0.6819852941176471,
D,19,2026-08-26,0.5919110878332517,UNCLASSIFIED,0.726530612244898,0.432270201673143,0.708843537414966,0.5,D1,D2,D3,D4,0.5820408163265306,0.6419324495817142,0.35806755041828575,0.2726530612244898,0.1853061224489796,0.22942796508068533,0.11814629914879263,2,5,0.12979591836734694,0.4823641563393708,0.6400244051250763,
D,20,2026-06-02,0.5905458472370856,UNCLASSIFIED,0.575113808801214,0.8477676074612406,0.9393019726858877,0.0,D1,D2,D3,D4,0.6274658573596358,0.5380580981346899,0.46194190186531014,0.23975720789074356,0.22154779969650987,0.19871266602713092,0.16455115534924447,4,5,0.13657056145675264,0.7344782034346102,0.9033412887828163,
D,21,2026-07-30,0.5853150400376832,UNCLASSIFIED,0.7045923632610938,0.8907957638659032,0.7458720330237358,0.0,D1,D2,D3,D4,0.5886222910216719,0.4726989409664758,0.5273010590335242,0.17647058823529413,0.25270897832817335,0.15112528539847062,0.24005786491743075,6,6,0.1238390092879257,0.6756756756756757,0.8532494758909853,
D,22,2026-09-15,0.5640341190488023,UNCLASSIFIED,0.7407028317980211,0.7559658859529712,0.759467758444217,0.0,D1,D2,D3,D4,0.42221084953940635,0.5610085285117572,0.4389914714882428,0.19191402251791198,0.11975435005117707,0.38136342484876684,0.18203815728245695,4,7,0.49641760491299897,0.9708029197080292,0.9102990033222591,
D,23,2026-06-30,0.5527285888504063,UNCLASSIFIED,0.8097203117835855,0.21909103276674857,0.6821030108512913,0.5,D1,D2,D3,D4,0.44291609353507566,0.30477275819168714,0.6952272418083129,0.1856946354883081,0.2810637322329207,0.11079258109863938,0.2611915432253333,2,5,0.12838147638697844,0.6392931392931394,0.8387096774193549,
D,24,2026-04-21,0.5457937744929598,UNCLASSIFIED,0.5254133496631965,0.5445243529218291,0.8632373953868137,0.25,D1,D2,D3,D4,0.642375995101041,0.6138689117695427,0.3861310882304573,0.23331292100428658,0.19228413962033067,0.24790524360943875,0.23727001800949007,3,4,0.39191671769748926,0.9954545454545455,0.6765067650676507,
D,25,2026-07-27,0.5409878262885273,UNCLASSIFIED,0.8171870829997332,0.6238525594909117,0.4729116626634642,0.25,D1,D2,D3,D4,0.55484387510008,0.5940368601272721,0.4059631398727279,0.1545236188951161,0.31265012009607684,0.08390216812828286,0.22765424100084072,3,6,0.10408326661329063,0.44021164021164016,0.6333780160857909,
D,26,2026-05-12,0.5401749934105661,UNCLASSIFIED,0.6045751633986927,0.8992620651455323,0.6568627450980393,0.0,D1,D2,D3,D4,0.3813725490196078,0.5251844837136169,0.4748155162863831,0.2068627450980392,0.10392156862745099,0.337889603025925,0.20623757725984487,4,6,0.45098039215686275,0.9479591836734694,0.9702970297029703,
D,27,2026-06-25,0.5369073781925677,UNCLASSIFIED,0.8787982246500513,0.5514362727566144,0.4673950153636054,0.25,D1,D2,D3,D4,0.4636394673950154,0.3878590681891536,0.6121409318108464,0.17753499487879823,0.3373164902697166,0.06033479592103771,0.2960073972626639,3,6,0.27313076135199726,0.8735511064278187,0.8580470162748643,
D,28,2026-04-15,0.529830969722809,UNCLASSIFIED,0.6504910456383592,0.6132580210056209,0.855574812247256,0.0,D1,D2,D3,D4,0.6048526863084922,0.5966854947485948,0.4033145052514052,0.2703639514731369,0.2270363951473137,0.23871420161374104,0.12518613429372857,4,4,0.10398613518197573,0.610759493670886,0.893159977388355,
D,29,2026-08-10,0.5265261134095125,UNCLASSIFIED,0.22505307855626322,0.9022827975870948,0.9787685774946921,0.0,D1,D2,D3,D4,0.267515923566879,0.4755706993967737,0.5244293006032263,0.2024062278839349,0.20877565463552725,0.16189302058976063,0.28190366575985587,4,6,0.3453644727530078,0.8601321585903083,0.8631178707224335,
D,30,2026-09-07,0.5107640619591705,UNCLASSIFIED,0.8504901960784315,0.4425660517582506,0.4999999999999999,0.25,D1,D2,D3,D4,0.5448529411764705,0.36064151293956265,0.6393584870604374,0.20294117647058824,0.35294117647058826,0.06839719900003749,0.2747371349535041,3,3,0.10294117647058823,0.500377358490566,0.8851035404141616,
