mechanism,T_offset,horizon,split,n,rate,win,mean,median,mean_z,mfe_gt_mae,p_hit_plus_first,delta_win_vs_unc,delta_win_vs_50,n_base,mean_mfe,mean_mae,unc_win,unc_mean,delta_mean_vs_unc
UNCOND_LONG,135,10,IS,2352,1.0,0.49489795918367346,0.10863095238095238,0.0,-0.0011691071880490305,0.49022108843537415,0.5035650623885918,0.0,-0.005102040816326536,,,,,,
gex_follow,135,10,IS,784,0.3333333333333333,0.49744897959183676,-0.5066964285714286,0.0,-0.01789500090978239,0.48341836734693877,0.48598130841121495,0.002551020408163296,-0.0025510204081632404,2352.0,8.763392857142858,9.274872448979592,0.49489795918367346,0.10863095238095238,-0.6153273809523809
gex_fade,135,10,IS,784,0.3333333333333333,0.49107142857142855,0.5066964285714286,0.0,0.01789500090978239,0.5051020408163265,0.514018691588785,-0.003826530612244916,-0.008928571428571452,2352.0,9.274872448979592,8.763392857142858,0.49489795918367346,0.10863095238095238,0.3980654761904762
pc_follow,135,10,IS,462,0.19642857142857142,0.5,-1.0216450216450217,0.125,-0.06262315648357845,0.46320346320346323,0.4659090909090909,0.005102040816326536,0.0,2352.0,7.43073593073593,8.85930735930736,0.49489795918367346,0.10863095238095238,-1.130275974025974
pc_fade,135,10,IS,462,0.19642857142857142,0.487012987012987,1.0216450216450217,-0.125,0.06262315648357845,0.5194805194805194,0.5340909090909091,-0.007884972170686455,-0.012987012987012991,2352.0,8.85930735930736,7.43073593073593,0.49489795918367346,0.10863095238095238,0.9130140692640694
putz_follow,135,10,IS,270,0.11479591836734694,0.5333333333333333,0.6268518518518519,0.625,0.029925841341411883,0.5296296296296297,0.539622641509434,0.03843537414965986,0.033333333333333326,2352.0,7.268518518518518,6.444444444444445,0.49489795918367346,0.10863095238095238,0.5182208994708994
putz_fade,135,10,IS,270,0.11479591836734694,0.4444444444444444,-0.6268518518518519,-0.625,-0.029925841341411883,0.45555555555555555,0.46037735849056605,-0.050453514739229044,-0.05555555555555558,2352.0,6.444444444444445,7.268518518518518,0.49489795918367346,0.10863095238095238,-0.7354828042328043
UNCOND_LONG,135,15,IS,2352,1.0,0.5212585034013606,0.35778061224489793,0.25,0.05368850056709678,0.49489795918367346,0.5017286084701815,0.0,0.021258503401360596,,,,,,
gex_follow,135,15,IS,784,0.3333333333333333,0.48214285714285715,-0.9100765306122449,-0.25,-0.06137959205617172,0.4923469387755102,0.4896640826873385,-0.039115646258503445,-0.01785714285714285,2352.0,10.762755102040817,11.549426020408163,0.5212585034013606,0.35778061224489793,-1.2678571428571428
gex_fade,135,15,IS,784,0.3333333333333333,0.5038265306122449,0.9100765306122449,0.25,0.06137959205617172,0.4987244897959184,0.5103359173126615,-0.01743197278911568,0.003826530612244916,2352.0,11.549426020408163,10.762755102040817,0.5212585034013606,0.35778061224489793,0.552295918367347
pc_follow,135,15,IS,462,0.19642857142857142,0.4696969696969697,-1.6488095238095237,-0.5,-0.13657670772493727,0.47835497835497837,0.474835886214442,-0.05156153370439087,-0.030303030303030276,2352.0,9.124458874458874,11.117965367965368,0.5212585034013606,0.35778061224489793,-2.0065901360544216
pc_fade,135,15,IS,462,0.19642857142857142,0.5216450216450217,1.6488095238095237,0.5,0.13657670772493727,0.512987012987013,0.5251641137855579,0.00038651824366109366,0.02164502164502169,2352.0,11.117965367965368,9.124458874458874,0.5212585034013606,0.35778061224489793,1.2910289115646258
putz_follow,135,15,IS,270,0.11479591836734694,0.5444444444444444,1.3972222222222221,0.75,0.12634136944690483,0.5333333333333333,0.5447761194029851,0.023185941043083802,0.0444444444444444,2352.0,8.797222222222222,7.593518518518518,0.5212585034013606,0.35778061224489793,1.0394416099773243
putz_fade,135,15,IS,270,0.11479591836734694,0.44814814814814813,-1.3972222222222221,-0.75,-0.12634136944690483,0.45185185185185184,0.4552238805970149,-0.07311035525321247,-0.05185185185185187,2352.0,7.593518518518518,8.797222222222222,0.5212585034013606,0.35778061224489793,-1.75500283446712
UNCOND_LONG,135,30,IS,2352,1.0,0.5267857142857143,0.40816326530612246,0.5,0.023766325554824646,0.5042517006802721,0.5012942191544435,0.0,0.0267857142857143,,,,,,
gex_follow,135,30,IS,784,0.3333333333333333,0.5,-1.1183035714285714,0.125,-0.11484545091306769,0.5,0.4844961240310077,-0.0267857142857143,0.0,2352.0,15.006696428571429,16.383609693877553,0.5267857142857143,0.40816326530612246,-1.5264668367346939
gex_fade,135,30,IS,784,0.3333333333333333,0.49362244897959184,1.1183035714285714,-0.125,0.11484545091306769,0.4961734693877551,0.5155038759689923,-0.03316326530612246,-0.0063775510204081565,2352.0,16.383609693877553,15.006696428571429,0.5267857142857143,0.40816326530612246,0.7101403061224489
pc_follow,135,30,IS,462,0.19642857142857142,0.5151515151515151,-1.3403679653679654,0.5,-0.09426486870859908,0.487012987012987,0.474835886214442,-0.011634199134199164,0.015151515151515138,2352.0,12.926948051948052,15.772727272727273,0.5267857142857143,0.40816326530612246,-1.7485312306740879
pc_fade,135,30,IS,462,0.19642857142857142,0.47619047619047616,1.3403679653679654,-0.5,0.09426486870859908,0.49783549783549785,0.5251641137855579,-0.05059523809523814,-0.023809523809523836,2352.0,15.772727272727273,12.926948051948052,0.5267857142857143,0.40816326530612246,0.932204700061843
putz_follow,135,30,IS,270,0.11479591836734694,0.5518518518518518,2.0166666666666666,1.125,0.08441044198062489,0.5481481481481482,0.550561797752809,0.025066137566137514,0.051851851851851816,2352.0,12.894444444444444,10.502777777777778,0.5267857142857143,0.40816326530612246,1.6085034013605441
putz_fade,135,30,IS,270,0.11479591836734694,0.44074074074074077,-2.0166666666666666,-1.125,-0.08441044198062489,0.4444444444444444,0.449438202247191,-0.08604497354497354,-0.059259259259259234,2352.0,10.502777777777778,12.894444444444444,0.5267857142857143,0.40816326530612246,-2.424829931972789
UNCOND_LONG,135,45,IS,2352,1.0,0.5327380952380952,0.5581420068027211,1.0,0.07386217700895052,0.5051020408163265,0.5012942191544435,0.0,0.03273809523809523,,,,,,
gex_follow,135,45,IS,784,0.3333333333333333,0.49489795918367346,-1.089923469387755,0.0,-0.1526666819170592,0.4987244897959184,0.48382923673997413,-0.03784013605442177,-0.005102040816326536,2352.0,17.989158163265305,19.542410714285715,0.5327380952380952,0.5581420068027211,-1.6480654761904763
gex_fade,135,45,IS,784,0.3333333333333333,0.4961734693877551,1.089923469387755,0.0,0.1526666819170592,0.49489795918367346,0.5161707632600259,-0.03656462585034015,-0.003826530612244916,2352.0,19.542410714285715,17.989158163265305,0.5327380952380952,0.5581420068027211,0.531781462585034
pc_follow,135,45,IS,462,0.19642857142857142,0.49567099567099565,-1.0584415584415585,0.0,-0.09026520632068094,0.48268398268398266,0.47368421052631576,-0.03706709956709958,-0.004329004329004349,2352.0,15.926948051948052,18.65530303030303,0.5327380952380952,0.5581420068027211,-1.6165835652442797
pc_fade,135,45,IS,462,0.19642857142857142,0.49783549783549785,1.0584415584415585,0.0,0.09026520632068094,0.5086580086580087,0.5263157894736842,-0.03490259740259738,-0.0021645021645021467,2352.0,18.65530303030303,15.926948051948052,0.5327380952380952,0.5581420068027211,0.5002995516388374
putz_follow,135,45,IS,270,0.11479591836734694,0.5592592592592592,2.5861111111111112,1.25,0.004510452868176489,0.5407407407407407,0.550561797752809,0.026521164021164,0.059259259259259234,2352.0,15.028703703703703,12.528703703703703,0.5327380952380952,0.5581420068027211,2.02796910430839
putz_fade,135,45,IS,270,0.11479591836734694,0.43703703703703706,-2.5861111111111112,-1.25,-0.004510452868176489,0.44814814814814813,0.449438202247191,-0.09570105820105818,-0.06296296296296294,2352.0,12.528703703703703,15.028703703703703,0.5327380952380952,0.5581420068027211,-3.1442531179138324
UNCOND_LONG,135,60,IS,2352,1.0,0.5255102040816326,0.6764455782312925,0.75,0.13092685440012378,0.5123299319727891,0.5010799136069114,0.0,0.025510204081632626,,,,,,
gex_follow,135,60,IS,784,0.3333333333333333,0.47831632653061223,-1.1010841836734695,-0.5,-0.11268254923451006,0.5038265306122449,0.48382923673997413,-0.04719387755102039,-0.021683673469387765,2352.0,20.78125,22.086734693877553,0.5255102040816326,0.6764455782312925,-1.7775297619047619
gex_fade,135,60,IS,784,0.3333333333333333,0.5127551020408163,1.1010841836734695,0.5,0.11268254923451006,0.48596938775510207,0.5161707632600259,-0.012755102040816313,0.012755102040816313,2352.0,22.086734693877553,20.78125,0.5255102040816326,0.6764455782312925,0.424638605442177
pc_follow,135,60,IS,462,0.19642857142857142,0.487012987012987,-1.87012987012987,-0.25,-0.12251401491598161,0.487012987012987,0.47368421052631576,-0.03849721706864562,-0.012987012987012991,2352.0,17.7521645021645,21.21969696969697,0.5255102040816326,0.6764455782312925,-2.5465754483611627
pc_fade,135,60,IS,462,0.19642857142857142,0.5021645021645021,1.87012987012987,0.25,0.12251401491598161,0.5043290043290043,0.5263157894736842,-0.02334570191713048,0.0021645021645021467,2352.0,21.21969696969697,17.7521645021645,0.5255102040816326,0.6764455782312925,1.1936842918985775
putz_follow,135,60,IS,270,0.11479591836734694,0.5148148148148148,2.6083333333333334,0.625,-0.10570005338806372,0.5333333333333333,0.550561797752809,-0.01069538926681779,0.014814814814814836,2352.0,17.09722222222222,14.24074074074074,0.5255102040816326,0.6764455782312925,1.931887755102041
putz_fade,135,60,IS,270,0.11479591836734694,0.4777777777777778,-2.6083333333333334,-0.625,0.10570005338806372,0.45555555555555555,0.449438202247191,-0.047732426303854825,-0.0222222222222222,2352.0,14.24074074074074,17.09722222222222,0.5255102040816326,0.6764455782312925,-3.2847789115646258
UNCOND_LONG,135,5,Validation,753,1.0,0.5391766268260292,0.7264276228419655,1.25,0.07273865082265336,0.5073041168658698,0.4919614147909968,0.0,0.03917662682602918,,,,,,
gex_follow,135,5,Validation,635,0.8432934926958832,0.48346456692913387,-0.09055118110236221,-0.25,-0.009402914064125458,0.4818897637795276,0.4780114722753346,-0.055712059896895316,-0.016535433070866135,753.0,11.790551181102362,12.37992125984252,0.5391766268260292,0.7264276228419655,-0.8169788039443278
gex_fade,135,5,Validation,635,0.8432934926958832,0.510236220472441,0.09055118110236221,0.25,0.009402914064125458,0.5118110236220472,0.5219885277246654,-0.02894040635358819,0.010236220472440993,753.0,12.37992125984252,11.790551181102362,0.5391766268260292,0.7264276228419655,-0.6358764417396032
pc_follow,135,5,Validation,175,0.23240371845949534,0.4742857142857143,-1.3342857142857143,-2.0,-0.11133944295276645,0.44571428571428573,0.45323741007194246,-0.06489091254031487,-0.02571428571428569,753.0,12.814285714285715,15.128571428571428,0.5391766268260292,0.7264276228419655,-2.06071333712768
pc_fade,135,5,Validation,175,0.23240371845949534,0.5257142857142857,1.3342857142857143,2.0,0.11133944295276645,0.5428571428571428,0.5467625899280576,-0.013462341111743492,0.02571428571428569,753.0,15.128571428571428,12.814285714285715,0.5391766268260292,0.7264276228419655,0.6078580914437488
putz_follow,135,5,Validation,81,0.10756972111553785,0.5308641975308642,1.7561728395061729,0.5,0.07727344890851576,0.5308641975308642,0.576271186440678,-0.008312429295164958,0.030864197530864224,753.0,12.083333333333334,9.814814814814815,0.5391766268260292,0.7264276228419655,1.0297452166642074
putz_fade,135,5,Validation,81,0.10756972111553785,0.4691358024691358,-1.7561728395061729,-0.5,-0.07727344890851576,0.4567901234567901,0.423728813559322,-0.0700408243568934,-0.030864197530864224,753.0,9.814814814814815,12.083333333333334,0.5391766268260292,0.7264276228419655,-2.482600462348138
UNCOND_LONG,135,10,Validation,753,1.0,0.5590969455511288,1.7798804780876494,3.0,0.1591231670178712,0.5219123505976095,0.502724795640327,0.0,0.059096945551128766,,,,,,
gex_follow,135,10,Validation,635,0.8432934926958832,0.48346456692913387,-0.1311023622047244,-0.25,0.02874495795949006,0.5118110236220472,0.49516129032258066,-0.0756323786219949,-0.016535433070866135,753.0,16.626377952755906,16.976377952755904,0.5590969455511288,1.7798804780876494,-1.9109828402923739
gex_fade,135,10,Validation,635,0.8432934926958832,0.5086614173228347,0.1311023622047244,0.25,-0.02874495795949006,0.4881889763779528,0.5048387096774194,-0.05043552822829411,0.008661417322834652,753.0,16.976377952755904,16.626377952755906,0.5590969455511288,1.7798804780876494,-1.6487781158829249
pc_follow,135,10,Validation,175,0.23240371845949534,0.48,-3.032857142857143,-2.25,-0.1940844638432642,0.48,0.47023809523809523,-0.07909694555112878,-0.020000000000000018,753.0,17.947142857142858,21.252857142857142,0.5590969455511288,1.7798804780876494,-4.812737620944793
pc_fade,135,10,Validation,175,0.23240371845949534,0.52,3.032857142857143,2.25,0.1940844638432642,0.52,0.5297619047619048,-0.03909694555112875,0.020000000000000018,753.0,21.252857142857142,17.947142857142858,0.5590969455511288,1.7798804780876494,1.2529766647694935
putz_follow,135,10,Validation,81,0.10756972111553785,0.48148148148148145,2.1666666666666665,-0.5,0.13703126614244643,0.4567901234567901,0.5375,-0.07761546406964731,-0.018518518518518545,753.0,17.46604938271605,15.601851851851851,0.5590969455511288,1.7798804780876494,0.38678618857901714
putz_fade,135,10,Validation,81,0.10756972111553785,0.5061728395061729,-2.1666666666666665,0.5,-0.13703126614244643,0.5432098765432098,0.4625,-0.0529241060449559,0.006172839506172867,753.0,15.601851851851851,17.46604938271605,0.5590969455511288,1.7798804780876494,-3.946547144754316
UNCOND_LONG,135,15,Validation,753,1.0,0.5351925630810093,1.046812749003984,2.25,0.09823314487607047,0.5351925630810093,0.5006729475100942,0.0,0.035192563081009265,,,,,,
gex_follow,135,15,Validation,635,0.8432934926958832,0.5007874015748032,-0.06181102362204725,0.25,0.02792010695214578,0.5070866141732283,0.4936102236421725,-0.034405161506206094,0.0007874015748031704,753.0,20.553937007874016,20.8248031496063,0.5351925630810093,1.046812749003984,-1.1086237726260313
gex_fade,135,15,Validation,635,0.8432934926958832,0.49763779527559054,0.06181102362204725,-0.25,-0.02792010695214578,0.48976377952755906,0.5063897763578274,-0.03755476780541872,-0.0023622047244094557,753.0,20.8248031496063,20.553937007874016,0.5351925630810093,1.046812749003984,-0.9850017253819368
pc_follow,135,15,Validation,175,0.23240371845949534,0.46285714285714286,-3.584285714285714,-3.0,-0.2332272645162587,0.46285714285714286,0.45930232558139533,-0.07233542022386641,-0.037142857142857144,753.0,21.458571428571428,26.12142857142857,0.5351925630810093,1.046812749003984,-4.631098463289698
pc_fade,135,15,Validation,175,0.23240371845949534,0.5371428571428571,3.584285714285714,3.0,0.2332272645162587,0.5314285714285715,0.5406976744186046,0.0019502940618478792,0.037142857142857144,753.0,26.12142857142857,21.458571428571428,0.5351925630810093,1.046812749003984,2.5374729652817303
putz_follow,135,15,Validation,81,0.10756972111553785,0.43209876543209874,0.24074074074074073,-1.75,0.010825372694447178,0.43209876543209874,0.5316455696202531,-0.10309379764891052,-0.06790123456790126,753.0,20.891975308641975,19.901234567901234,0.5351925630810093,1.046812749003984,-0.8060720082632433
putz_fade,135,15,Validation,81,0.10756972111553785,0.5679012345679012,-0.24074074074074073,1.75,-0.010825372694447178,0.5679012345679012,0.46835443037974683,0.03270867148689194,0.0679012345679012,753.0,19.901234567901234,20.891975308641975,0.5351925630810093,1.046812749003984,-1.2875534897447247
UNCOND_LONG,135,30,Validation,753,1.0,0.49667994687915007,-0.6633466135458167,-0.25,-0.07289090858576693,0.49933598937583,0.5,0.0,-0.0033200531208499307,,,,,,
gex_follow,135,30,Validation,635,0.8432934926958832,0.521259842519685,1.4039370078740157,1.75,0.17295543826601517,0.510236220472441,0.4943820224719101,0.024579895640534977,0.021259842519685046,753.0,28.99488188976378,28.611023622047245,0.49667994687915007,-0.6633466135458167,2.0672836214198322
gex_fade,135,30,Validation,635,0.8432934926958832,0.47874015748031495,-1.4039370078740157,-1.75,-0.17295543826601517,0.4881889763779528,0.5056179775280899,-0.017939789398835115,-0.021259842519685046,753.0,28.611023622047245,28.99488188976378,0.49667994687915007,-0.6633466135458167,-0.740590394328199
pc_follow,135,30,Validation,175,0.23240371845949534,0.5257142857142857,-1.5414285714285714,1.75,0.01706990956436901,0.5028571428571429,0.4619883040935672,0.02903433883513562,0.02571428571428569,753.0,31.935714285714287,35.90857142857143,0.49667994687915007,-0.6633466135458167,-0.8780819578827547
pc_fade,135,30,Validation,175,0.23240371845949534,0.4742857142857143,1.5414285714285714,-1.75,-0.01706990956436901,0.49714285714285716,0.5380116959064327,-0.02239423259343576,-0.02571428571428569,753.0,35.90857142857143,31.935714285714287,0.49667994687915007,-0.6633466135458167,2.204775184974388
putz_follow,135,30,Validation,81,0.10756972111553785,0.4691358024691358,5.780864197530864,-0.75,0.21731594049577682,0.4444444444444444,0.5316455696202531,-0.027544144410014293,-0.030864197530864224,753.0,30.941358024691358,26.574074074074073,0.49667994687915007,-0.6633466135458167,6.4442108110766805
putz_fade,135,30,Validation,81,0.10756972111553785,0.5308641975308642,-5.780864197530864,0.75,-0.21731594049577682,0.5555555555555556,0.46835443037974683,0.034184250651714154,0.030864197530864224,753.0,26.574074074074073,30.941358024691358,0.49667994687915007,-0.6633466135458167,-5.117517583985047
UNCOND_LONG,135,45,Validation,753,1.0,0.5086321381142098,-0.5106241699867198,1.0,-0.06070986563740174,0.4860557768924303,0.4993234100135318,0.0,0.00863213811420982,,,,,,
gex_follow,135,45,Validation,635,0.8432934926958832,0.5181102362204725,1.868503937007874,1.75,0.17903103391110362,0.5055118110236221,0.4943820224719101,0.009478098106262656,0.018110236220472475,753.0,34.834251968503935,34.145669291338585,0.5086321381142098,-0.5106241699867198,2.3791281069945938
gex_fade,135,45,Validation,635,0.8432934926958832,0.48031496062992124,-1.868503937007874,-1.75,-0.17903103391110362,0.49133858267716535,0.5056179775280899,-0.02831717748428858,-0.01968503937007876,753.0,34.145669291338585,34.834251968503935,0.5086321381142098,-0.5106241699867198,-1.3578797670211542
pc_follow,135,45,Validation,175,0.23240371845949534,0.48,-2.407142857142857,-1.5,-0.06987234965050655,0.48,0.4619883040935672,-0.028632138114209837,-0.020000000000000018,753.0,38.67857142857143,43.432857142857145,0.5086321381142098,-0.5106241699867198,-1.8965186871561373
pc_fade,135,45,Validation,175,0.23240371845949534,0.52,2.407142857142857,1.5,0.06987234965050655,0.52,0.5380116959064327,0.011367861885790198,0.020000000000000018,753.0,43.432857142857145,38.67857142857143,0.5086321381142098,-0.5106241699867198,2.917767027129577
putz_follow,135,45,Validation,81,0.10756972111553785,0.5679012345679012,8.123456790123457,3.0,0.4168077819380625,0.48148148148148145,0.5256410256410257,0.05926909645369138,0.0679012345679012,753.0,39.75925925925926,32.77160493827161,0.5086321381142098,-0.5106241699867198,8.634080960110177
putz_fade,135,45,Validation,81,0.10756972111553785,0.43209876543209874,-8.123456790123457,-3.0,-0.4168077819380625,0.5185185185185185,0.47435897435897434,-0.07653337268211108,-0.06790123456790126,753.0,32.77160493827161,39.75925925925926,0.5086321381142098,-0.5106241699867198,-7.612832620136738
UNCOND_LONG,135,60,Validation,753,1.0,0.5205843293492696,-0.30245683930942896,2.0,-0.03279561918516277,0.4820717131474104,0.49795918367346936,0.0,0.02058432934926957,,,,,,
gex_follow,135,60,Validation,635,0.8432934926958832,0.4881889763779528,1.1196850393700788,-1.25,0.1273663121335505,0.5007874015748032,0.4967741935483871,-0.03239535297131679,-0.011811023622047223,753.0,39.51496062992126,38.531496062992126,0.5205843293492696,-0.30245683930942896,1.4221418786795077
gex_fade,135,60,Validation,635,0.8432934926958832,0.5118110236220472,-1.1196850393700788,1.25,-0.1273663121335505,0.49763779527559054,0.5032258064516129,-0.008773305727222347,0.011811023622047223,753.0,38.531496062992126,39.51496062992126,0.5205843293492696,-0.30245683930942896,-0.8172282000606499
pc_follow,135,60,Validation,175,0.23240371845949534,0.44571428571428573,-2.3657142857142857,-6.5,-0.03937410154343477,0.48,0.4619883040935672,-0.07487004363498384,-0.05428571428571427,753.0,43.04,48.02142857142857,0.5205843293492696,-0.30245683930942896,-2.0632574464048568
pc_fade,135,60,Validation,175,0.23240371845949534,0.5542857142857143,2.3657142857142857,6.5,0.03937410154343477,0.52,0.5380116959064327,0.0337013849364447,0.05428571428571427,753.0,48.02142857142857,43.04,0.5205843293492696,-0.30245683930942896,2.6681711250237146
putz_follow,135,60,Validation,81,0.10756972111553785,0.5308641975308642,10.567901234567902,3.0,0.506437918767692,0.4691358024691358,0.5256410256410257,0.010279868181594654,0.030864197530864224,753.0,46.23456790123457,35.592592592592595,0.5205843293492696,-0.30245683930942896,10.87035807387733
putz_fade,135,60,Validation,81,0.10756972111553785,0.4691358024691358,-10.567901234567902,-3.0,-0.506437918767692,0.5308641975308642,0.47435897435897434,-0.051448526880133794,-0.030864197530864224,753.0,35.592592592592595,46.23456790123457,0.5205843293492696,-0.30245683930942896,-10.265444395258474
UNCOND_LONG,135,5,OOS,400,1.0,0.505,-0.303125,0.5,0.05141072653648138,0.5025,0.4716417910447761,0.0,0.0050000000000000044,,,,,,
gex_follow,135,5,OOS,375,0.9375,0.52,1.796,1.25,0.1303962172880006,0.5066666666666667,0.5239616613418531,0.015000000000000013,0.020000000000000018,400.0,18.865333333333332,17.753333333333334,0.505,-0.303125,2.099125
gex_fade,135,5,OOS,375,0.9375,0.47733333333333333,-1.796,-1.25,-0.1303962172880006,0.49066666666666664,0.476038338658147,-0.027666666666666673,-0.02266666666666667,400.0,17.753333333333334,18.865333333333332,0.505,-0.303125,-1.4928750000000002
UNCOND_LONG,135,10,OOS,400,1.0,0.5475,0.8475,2.75,0.15346342688122291,0.5125,0.4780361757105943,0.0,0.04749999999999999,,,,,,
gex_follow,135,10,OOS,375,0.9375,0.5066666666666667,1.858,0.75,0.12470857249590936,0.5146666666666667,0.511049723756906,-0.04083333333333328,0.00666666666666671,400.0,26.484,24.492,0.5475,0.8475,1.0105
gex_fade,135,10,OOS,375,0.9375,0.48,-1.858,-0.75,-0.12470857249590936,0.4826666666666667,0.4889502762430939,-0.0675,-0.020000000000000018,400.0,24.492,26.484,0.5475,0.8475,-2.7055000000000002
UNCOND_LONG,135,15,OOS,400,1.0,0.5025,-0.799375,0.625,0.00875719620647517,0.4975,0.47715736040609136,0.0,0.0024999999999999467,,,,,,
gex_follow,135,15,OOS,375,0.9375,0.5226666666666666,2.167333333333333,2.5,0.11864568800212927,0.5226666666666666,0.5176151761517616,0.020166666666666666,0.022666666666666613,400.0,32.95733333333333,29.487333333333332,0.5025,-0.799375,2.966708333333333
gex_fade,135,15,OOS,375,0.9375,0.4746666666666667,-2.167333333333333,-2.5,-0.11864568800212927,0.47733333333333333,0.4823848238482385,-0.027833333333333266,-0.02533333333333332,400.0,29.487333333333332,32.95733333333333,0.5025,-0.799375,-1.3679583333333332
UNCOND_LONG,135,30,OOS,400,1.0,0.5625,2.1575,6.625,0.23665498146274705,0.5225,0.4782608695652174,0.0,0.0625,,,,,,
gex_follow,135,30,OOS,375,0.9375,0.4826666666666667,1.8773333333333333,-2.75,0.0915241040872685,0.49333333333333335,0.5177111716621253,-0.07983333333333331,-0.01733333333333331,400.0,43.659333333333336,40.09866666666667,0.5625,2.1575,-0.2801666666666669
gex_fade,135,30,OOS,375,0.9375,0.5146666666666667,-1.8773333333333333,2.75,-0.0915241040872685,0.5066666666666667,0.4822888283378747,-0.04783333333333328,0.014666666666666717,400.0,40.09866666666667,43.659333333333336,0.5625,2.1575,-4.034833333333333
UNCOND_LONG,135,45,OOS,400,1.0,0.5425,1.156875,4.875,0.1926446298903607,0.52,0.4794871794871795,0.0,0.04249999999999998,,,,,,
gex_follow,135,45,OOS,375,0.9375,0.49866666666666665,1.646,0.0,0.09040675758799557,0.488,0.5163934426229508,-0.043833333333333335,-0.001333333333333353,400.0,53.42133333333334,49.05866666666667,0.5425,1.156875,0.4891249999999998
gex_fade,135,45,OOS,375,0.9375,0.49866666666666665,-1.646,0.0,-0.09040675758799557,0.5093333333333333,0.48360655737704916,-0.043833333333333335,-0.001333333333333353,400.0,49.05866666666667,53.42133333333334,0.5425,1.156875,-2.8028750000000002
UNCOND_LONG,135,60,OOS,400,1.0,0.51,-1.678125,2.5,0.04771129818589557,0.4975,0.4794871794871795,0.0,0.010000000000000009,,,,,,
gex_follow,135,60,OOS,375,0.9375,0.5146666666666667,4.464,1.75,0.17330537060221354,0.5333333333333333,0.5163934426229508,0.004666666666666708,0.014666666666666717,400.0,61.361333333333334,55.302,0.51,-1.678125,6.142125
gex_fade,135,60,OOS,375,0.9375,0.48533333333333334,-4.464,-1.75,-0.17330537060221354,0.464,0.48360655737704916,-0.02466666666666667,-0.014666666666666661,400.0,55.302,61.361333333333334,0.51,-1.678125,-2.7858750000000003
UNCOND_LONG,150,5,IS,2352,1.0,0.48214285714285715,-0.006590136054421769,0.0,-0.0019939101826818894,0.4766156462585034,0.48972431077694234,0.0,-0.01785714285714285,,,,,,
gex_follow,150,5,IS,784,0.3333333333333333,0.4961734693877551,-0.10618622448979592,0.0,-0.024264806043244602,0.49107142857142855,0.4901065449010654,0.014030612244897933,-0.003826530612244916,2352.0,6.379145408163265,6.479591836734694,0.48214285714285715,-0.006590136054421769,-0.09959608843537415
gex_fade,150,5,IS,784,0.3333333333333333,0.48086734693877553,0.10618622448979592,0.0,0.024264806043244602,0.4961734693877551,0.5098934550989346,-0.0012755102040816202,-0.01913265306122447,2352.0,6.479591836734694,6.379145408163265,0.48214285714285715,-0.006590136054421769,0.11277636054421769
pc_follow,150,5,IS,462,0.19642857142857142,0.49567099567099565,0.36634199134199136,0.0,0.04708754210370949,0.5043290043290043,0.5037783375314862,0.0135281385281385,-0.004329004329004349,2352.0,5.876082251082251,5.668290043290043,0.48214285714285715,-0.006590136054421769,0.3729321273964131
pc_fade,150,5,IS,462,0.19642857142857142,0.4653679653679654,-0.36634199134199136,0.0,-0.04708754210370949,0.474025974025974,0.49622166246851385,-0.016774891774891776,-0.034632034632034625,2352.0,5.668290043290043,5.876082251082251,0.48214285714285715,-0.006590136054421769,-0.3597518552875696
putz_follow,150,5,IS,270,0.11479591836734694,0.4703703703703704,0.7018518518518518,0.0,0.06543863534500016,0.48148148148148145,0.4892703862660944,-0.011772486772486768,-0.029629629629629617,2352.0,5.235185185185185,4.463888888888889,0.48214285714285715,-0.006590136054421769,0.7084419879062736
putz_fade,150,5,IS,270,0.11479591836734694,0.4888888888888889,-0.7018518518518518,0.0,-0.06543863534500016,0.5,0.5107296137339056,0.006746031746031722,-0.011111111111111127,2352.0,4.463888888888889,5.235185185185185,0.48214285714285715,-0.006590136054421769,-0.6952617157974301
UNCOND_LONG,150,10,IS,2352,1.0,0.48639455782312924,-0.024022108843537414,0.0,-0.028891283727152644,0.48086734693877553,0.48939929328621906,0.0,-0.013605442176870763,,,,,,
gex_follow,150,10,IS,784,0.3333333333333333,0.4770408163265306,-0.3877551020408163,-0.25,-0.08560403136313176,0.4897959183673469,0.5013368983957219,-0.009353741496598622,-0.022959183673469385,2352.0,8.86702806122449,9.034438775510203,0.48639455782312924,-0.024022108843537414,-0.3637329931972789
gex_fade,150,10,IS,784,0.3333333333333333,0.5025510204081632,0.3877551020408163,0.25,0.08560403136313176,0.4923469387755102,0.49866310160427807,0.016156462585034004,0.0025510204081632404,2352.0,9.034438775510203,8.86702806122449,0.48639455782312924,-0.024022108843537414,0.4117772108843537
pc_follow,150,10,IS,462,0.19642857142857142,0.4805194805194805,-0.23106060606060605,0.0,-0.032003332926947264,0.5,0.5078299776286354,-0.005875077303648724,-0.019480519480519487,2352.0,8.207251082251082,8.229978354978355,0.48639455782312924,-0.024022108843537414,-0.20703849721706863
pc_fade,150,10,IS,462,0.19642857142857142,0.49783549783549785,0.23106060606060605,0.0,0.032003332926947264,0.4805194805194805,0.49217002237136465,0.011440940012368617,-0.0021645021645021467,2352.0,8.229978354978355,8.207251082251082,0.48639455782312924,-0.024022108843537414,0.25508271490414347
