session,entry_mode,horizon,split,regime,n,mean_resid,median_resid,p_struct,mean_pre_exc,mean_pre_psr,cover_tight,mean_net_tight,mean_netR_tight,p_net_pos_tight,breakeven_pts,cover_mid,mean_net_mid,mean_netR_mid,p_net_pos_mid,cover_wide,mean_net_wide,mean_netR_wide,p_net_pos_wide
ASIA,next_open,30,Validation,ALL,4644,17.837263135228252,13.25,0.09194659776055125,21.86644056847545,0.17448681857484513,1.0,17.337263135228252,34.674526270456504,1.0,2.0,1.0,16.837263135228252,16.837263135228252,1.0,1.0,15.837263135228252,7.918631567614126,1.0
ASIA,next_open,30,OOS,HIGH,1252,42.368011182108624,31.5,0.38977635782747605,64.22024760383387,0.42483027708665,1.0,41.868011182108624,83.73602236421725,1.0,2.0,1.0,41.368011182108624,41.368011182108624,1.0,1.0,40.368011182108624,20.184005591054312,1.0
ASIA,next_open,30,OOS,LOW,413,30.808111380145277,23.5,0.03389830508474576,23.463075060532688,0.07355942186028881,1.0,30.308111380145277,60.616222760290555,1.0,2.0,1.0,29.808111380145277,29.808111380145277,1.0,1.0,28.808111380145277,14.404055690072639,1.0
ASIA,next_open,30,OOS,ALL,2471,36.53004856333468,27.0,0.23229461756373937,46.31717927964387,0.2692782615025561,1.0,36.03004856333468,72.06009712666936,1.0,2.0,1.0,35.53004856333468,35.53004856333468,1.0,1.0,34.53004856333468,17.26502428166734,1.0
ASIA,next_open,30,Y2025,HIGH,697,33.638091822094694,24.75,0.3314203730272597,56.94512195121951,0.42195119683200516,1.0,33.138091822094694,66.27618364418939,1.0,2.0,1.0,32.638091822094694,32.638091822094694,1.0,1.0,31.63809182209469,15.819045911047345,1.0
ASIA,next_open,30,Y2025,LOW,282,27.765070921985817,22.375,0.03900709219858156,21.01241134751773,0.07165959605827052,1.0,27.265070921985817,54.530141843971634,1.0,2.0,1.0,26.765070921985817,26.765070921985817,1.0,1.0,25.765070921985817,12.882535460992909,1.0
ASIA,next_open,30,Y2025,ALL,1541,29.907040882543804,22.25,0.18689162881245944,39.5259571706684,0.25084129542406963,1.0,29.407040882543804,58.81408176508761,1.0,2.0,1.0,28.907040882543804,28.907040882543804,1.0,1.0,27.907040882543804,13.953520441271902,1.0
ASIA,next_open,30,Y2026,HIGH,555,53.33153153153153,41.25,0.46306306306306305,73.35675675675675,0.42844598688392466,1.0,52.83153153153153,105.66306306306306,1.0,2.0,1.0,52.33153153153153,52.33153153153153,1.0,1.0,51.33153153153153,25.665765765765766,1.0
ASIA,next_open,30,Y2026,LOW,131,37.3587786259542,29.5,0.022900763358778626,28.73854961832061,0.07764912320509157,1.0,36.8587786259542,73.7175572519084,1.0,2.0,1.0,36.3587786259542,36.3587786259542,1.0,1.0,35.3587786259542,17.6793893129771,1.0
ASIA,next_open,30,Y2026,ALL,930,47.50430107526882,36.25,0.30752688172043013,57.57016129032258,0.2998281160476611,1.0,47.00430107526882,94.00860215053764,1.0,2.0,1.0,46.50430107526882,46.50430107526882,1.0,1.0,45.50430107526882,22.75215053763441,1.0
ASIA,next_open,45,IS,HIGH,4196,13.029730695900858,7.25,0.4361296472831268,16.021866062917063,0.36319535284830706,0.9995233555767398,12.529730695900858,25.059461391801715,0.9988083889418494,2.0,0.994280266920877,12.029730695900858,12.029730695900858,0.9852240228789323,0.930648236415634,11.029730695900858,5.514865347950429,0.9070543374642517
ASIA,next_open,45,IS,LOW,4074,9.08357879234168,5.75,0.11119293078055964,4.730976926853216,0.06237151116408794,1.0,8.58357879234168,17.16715758468336,0.9997545409916544,2.0,0.9945999018163967,8.08357879234168,8.08357879234168,0.9818360333824251,0.9074619538537064,7.083578792341679,3.5417893961708393,0.872852233676976
ASIA,next_open,45,IS,ALL,12337,11.057590986463484,6.25,0.25832860500932153,9.772999918943016,0.18617247828744116,0.9998378860338818,10.557590986463484,21.11518197292697,0.9994326011185863,2.0,0.9947312961011591,10.057590986463484,10.057590986463484,0.9831401475237092,0.9159439085677231,9.057590986463484,4.528795493231742,0.8883034773445733
ASIA,next_open,45,Validation,HIGH,1122,28.01782531194296,20.5,0.3538324420677362,43.376782531194294,0.4360918427650864,1.0,27.51782531194296,55.03565062388592,1.0,2.0,1.0,27.01782531194296,27.01782531194296,1.0,1.0,26.01782531194296,13.00891265597148,1.0
ASIA,next_open,45,Validation,LOW,2138,19.645229186155284,15.25,0.04817586529466791,11.721117867165574,0.06340610903769567,1.0,19.145229186155284,38.29045837231057,1.0,2.0,1.0,18.645229186155284,18.645229186155284,1.0,1.0,17.645229186155284,8.822614593077642,1.0
ASIA,next_open,45,Validation,ALL,4644,22.17824074074074,16.5,0.1397502153316107,21.86644056847545,0.17448681857484513,1.0,21.67824074074074,43.35648148148148,1.0,2.0,1.0,21.17824074074074,21.17824074074074,1.0,1.0,20.17824074074074,10.08912037037037,1.0
ASIA,next_open,45,OOS,HIGH,1252,51.70467252396166,38.25,0.5215654952076677,64.22024760383387,0.42483027708665,1.0,51.20467252396166,102.40934504792332,1.0,2.0,1.0,50.70467252396166,50.70467252396166,1.0,1.0,49.70467252396166,24.85233626198083,1.0
ASIA,next_open,45,OOS,LOW,413,39.101089588377725,29.5,0.07263922518159806,23.463075060532688,0.07355942186028881,1.0,38.601089588377725,77.20217917675545,1.0,2.0,1.0,38.101089588377725,38.101089588377725,1.0,1.0,37.101089588377725,18.550544794188863,1.0
ASIA,next_open,45,OOS,ALL,2471,45.19566976932416,33.5,0.3294212869283691,46.31717927964387,0.2692782615025561,1.0,44.69566976932416,89.39133953864832,1.0,2.0,1.0,44.19566976932416,44.19566976932416,1.0,1.0,43.19566976932416,21.59783488466208,1.0
ASIA,next_open,45,Y2025,HIGH,697,40.06384505021521,29.5,0.4519368723098996,56.94512195121951,0.42195119683200516,1.0,39.56384505021521,79.12769010043041,1.0,2.0,1.0,39.06384505021521,39.06384505021521,1.0,1.0,38.06384505021521,19.031922525107603,1.0
ASIA,next_open,45,Y2025,LOW,282,35.173758865248224,26.75,0.0673758865248227,21.01241134751773,0.07165959605827052,1.0,34.673758865248224,69.34751773049645,1.0,2.0,1.0,34.173758865248224,34.173758865248224,1.0,1.0,33.173758865248224,16.586879432624112,1.0
ASIA,next_open,45,Y2025,ALL,1541,36.62362102530824,27.25,0.2719013627514601,39.5259571706684,0.25084129542406963,1.0,36.12362102530824,72.24724205061648,1.0,2.0,1.0,35.62362102530824,35.62362102530824,1.0,1.0,34.62362102530824,17.31181051265412,1.0
ASIA,next_open,45,Y2026,HIGH,555,66.32387387387388,51.5,0.609009009009009,73.35675675675675,0.42844598688392466,1.0,65.82387387387388,131.64774774774776,1.0,2.0,1.0,65.32387387387388,65.32387387387388,1.0,1.0,64.32387387387388,32.16193693693694,1.0
ASIA,next_open,45,Y2026,LOW,131,47.55534351145038,40.0,0.08396946564885496,28.73854961832061,0.07764912320509157,1.0,47.05534351145038,94.11068702290076,1.0,2.0,1.0,46.55534351145038,46.55534351145038,1.0,1.0,45.55534351145038,22.77767175572519,1.0
ASIA,next_open,45,Y2026,ALL,930,59.3994623655914,45.25,0.42473118279569894,57.57016129032258,0.2998281160476611,1.0,58.8994623655914,117.7989247311828,1.0,2.0,1.0,58.3994623655914,58.3994623655914,1.0,1.0,57.3994623655914,28.6997311827957,1.0
ASIA,delay1,15,IS,HIGH,4195,7.427651966626937,4.0,0.16877234803337307,16.025208581644815,0.3632303895912467,0.9964243146603099,6.927651966626937,13.855303933253873,0.9799761620977354,2.0,0.9492252681764005,6.427651966626937,6.427651966626937,0.9048867699642431,0.7756853396901072,5.427651966626937,2.7138259833134684,0.7296781883194279
ASIA,delay1,15,IS,LOW,4068,4.9093534906588,3.0,0.028761061946902654,4.735680924287119,0.062366152366649816,0.9975417895771878,4.4093534906588,8.8187069813176,0.9658308751229105,2.0,0.904621435594887,3.9093534906588006,3.9093534906588006,0.8404621435594887,0.6664208456243854,2.9093534906588006,1.4546767453294003,0.6184857423795477
ASIA,delay1,15,IS,ALL,12329,6.210925460296861,3.5,0.08329953767539947,9.778307243085408,0.1862388039435792,0.9973233838916375,5.710925460296861,11.421850920593721,0.9742071538648714,2.0,0.9295968853921648,5.210925460296861,5.210925460296861,0.8726579609051829,0.7209019385189391,4.210925460296861,2.1054627301484303,0.6748316976234894
ASIA,delay1,15,Validation,HIGH,1122,16.19095365418895,12.5,0.1711229946524064,43.376782531194294,0.4360918427650864,1.0,15.690953654188949,31.381907308377897,1.0,2.0,1.0,15.190953654188949,15.190953654188949,1.0,0.9991087344028521,14.190953654188949,7.095476827094474,0.9982174688057041
ASIA,delay1,15,Validation,LOW,2138,10.686038353601496,8.25,0.00841908325537886,11.721117867165574,0.06340610903769567,1.0,10.186038353601496,20.372076707202993,1.0,2.0,1.0,9.686038353601496,9.686038353601496,0.999532273152479,0.9967259120673526,8.686038353601496,4.343019176800748,0.9897100093545369
ASIA,delay1,15,Validation,ALL,4644,12.448535745047373,9.25,0.05232558139534884,21.86644056847545,0.17448681857484513,1.0,11.948535745047373,23.897071490094746,1.0,2.0,1.0,11.448535745047373,11.448535745047373,0.9997846683893196,0.9978466838931955,10.448535745047373,5.224267872523686,0.993755383290267
ASIA,delay1,15,OOS,HIGH,1252,29.994808306709267,22.75,0.24201277955271566,64.22024760383387,0.42483027708665,1.0,29.494808306709267,58.989616613418534,1.0,2.0,1.0,28.994808306709267,28.994808306709267,1.0,1.0,27.994808306709267,13.997404153354633,1.0
ASIA,delay1,15,OOS,LOW,413,22.068401937046005,16.75,0.014527845036319613,23.463075060532688,0.07355942186028881,1.0,21.568401937046005,43.13680387409201,1.0,2.0,1.0,21.068401937046005,21.068401937046005,1.0,1.0,20.068401937046005,10.034200968523002,1.0
ASIA,delay1,15,OOS,ALL,2471,25.888911371914205,19.25,0.1347632537434237,46.31717927964387,0.2692782615025561,1.0,25.388911371914205,50.77782274382841,1.0,2.0,1.0,24.888911371914205,24.888911371914205,1.0,1.0,23.888911371914205,11.944455685957102,1.0
ASIA,delay1,15,Y2025,HIGH,697,23.85509325681492,18.25,0.20373027259684362,56.94512195121951,0.42195119683200516,1.0,23.35509325681492,46.71018651362984,1.0,2.0,1.0,22.85509325681492,22.85509325681492,1.0,1.0,21.85509325681492,10.92754662840746,1.0
ASIA,delay1,15,Y2025,LOW,282,19.453014184397162,15.0,0.014184397163120567,21.01241134751773,0.07165959605827052,1.0,18.953014184397162,37.906028368794324,1.0,2.0,1.0,18.453014184397162,18.453014184397162,1.0,1.0,17.453014184397162,8.726507092198581,1.0
ASIA,delay1,15,Y2025,ALL,1541,20.97485399091499,16.0,0.10188189487345879,39.5259571706684,0.25084129542406963,1.0,20.47485399091499,40.94970798182998,1.0,2.0,1.0,19.97485399091499,19.97485399091499,1.0,1.0,18.97485399091499,9.487426995457495,1.0
ASIA,delay1,15,Y2026,HIGH,555,37.70540540540541,30.25,0.29009009009009007,73.35675675675675,0.42844598688392466,1.0,37.20540540540541,74.41081081081082,1.0,2.0,1.0,36.70540540540541,36.70540540540541,1.0,1.0,35.70540540540541,17.852702702702704,1.0
ASIA,delay1,15,Y2026,LOW,131,27.698473282442748,19.5,0.015267175572519083,28.73854961832061,0.07764912320509157,1.0,27.198473282442748,54.396946564885496,1.0,2.0,1.0,26.698473282442748,26.698473282442748,1.0,1.0,25.698473282442748,12.849236641221374,1.0
ASIA,delay1,15,Y2026,ALL,930,34.031451612903226,26.5,0.18924731182795698,57.57016129032258,0.2998281160476611,1.0,33.531451612903226,67.06290322580645,1.0,2.0,1.0,33.031451612903226,33.031451612903226,1.0,1.0,32.031451612903226,16.015725806451613,1.0
ASIA,delay1,30,IS,HIGH,4195,10.472467222884386,6.0,0.31203814064362334,16.025208581644815,0.3632303895912467,0.999523241954708,9.972467222884386,19.944934445768773,0.9971394517282479,2.0,0.9866507747318236,9.472467222884386,9.472467222884386,0.965911799761621,0.8820023837902264,8.472467222884386,4.236233611442193,0.8483909415971395
ASIA,delay1,30,IS,LOW,4068,7.174471484759096,4.5,0.06415929203539823,4.735680924287119,0.062366152366649816,1.0,6.674471484759096,13.348942969518191,0.9972959685349065,2.0,0.9803343166175025,6.174471484759096,6.174471484759096,0.9530481809242871,0.8291543756145526,5.174471484759096,2.587235742379548,0.7917895771878073
ASIA,delay1,30,IS,ALL,12329,8.839788303998702,5.0,0.16797793819450077,9.778307243085408,0.1862388039435792,0.9998377808419174,8.339788303998702,16.679576607997404,0.9972422743125963,2.0,0.9833725362965366,7.839788303998702,7.839788303998702,0.958715224267986,0.8532727715143158,6.839788303998702,3.419894151999351,0.8179089950523156
ASIA,delay1,30,Validation,HIGH,1122,22.920454545454547,17.0,0.26559714795008915,43.376782531194294,0.4360918427650864,1.0,22.420454545454547,44.84090909090909,1.0,2.0,1.0,21.920454545454547,21.920454545454547,1.0,1.0,20.920454545454547,10.460227272727273,1.0
ASIA,delay1,30,Validation,LOW,2138,15.510289990645463,12.0,0.02245088868101029,11.721117867165574,0.06340610903769567,1.0,15.010289990645463,30.020579981290926,1.0,2.0,1.0,14.510289990645463,14.510289990645463,1.0,1.0,13.510289990645463,6.755144995322731,0.999532273152479
ASIA,delay1,30,Validation,ALL,4644,17.790590008613265,13.25,0.09151593453919035,21.86644056847545,0.17448681857484513,1.0,17.290590008613265,34.58118001722653,1.0,2.0,1.0,16.790590008613265,16.790590008613265,1.0,1.0,15.790590008613265,7.895295004306632,0.9997846683893196
ASIA,delay1,30,OOS,HIGH,1252,42.248801916932905,31.25,0.3961661341853035,64.22024760383387,0.42483027708665,1.0,41.748801916932905,83.49760383386581,1.0,2.0,1.0,41.248801916932905,41.248801916932905,1.0,1.0,40.248801916932905,20.124400958466452,1.0
ASIA,delay1,30,OOS,LOW,413,30.856537530266344,23.5,0.03389830508474576,23.463075060532688,0.07355942186028881,1.0,30.356537530266344,60.71307506053269,1.0,2.0,1.0,29.856537530266344,29.856537530266344,1.0,1.0,28.856537530266344,14.428268765133172,1.0
ASIA,delay1,30,OOS,ALL,2471,36.55969243221368,26.75,0.23593686766491298,46.31717927964387,0.2692782615025561,1.0,36.05969243221368,72.11938486442736,1.0,2.0,1.0,35.55969243221368,35.55969243221368,1.0,1.0,34.55969243221368,17.27984621610684,1.0
ASIA,delay1,30,Y2025,HIGH,697,33.16319942611191,24.0,0.3357245337159254,56.94512195121951,0.42195119683200516,1.0,32.66319942611191,65.32639885222382,1.0,2.0,1.0,32.16319942611191,32.16319942611191,1.0,1.0,31.16319942611191,15.581599713055954,1.0
ASIA,delay1,30,Y2025,LOW,282,27.94237588652482,21.5,0.03900709219858156,21.01241134751773,0.07165959605827052,1.0,27.44237588652482,54.88475177304964,1.0,2.0,1.0,26.94237588652482,26.94237588652482,1.0,1.0,25.94237588652482,12.97118794326241,1.0
ASIA,delay1,30,Y2025,ALL,1541,29.71073977936405,21.75,0.18754055807916936,39.5259571706684,0.25084129542406963,1.0,29.21073977936405,58.4214795587281,1.0,2.0,1.0,28.71073977936405,28.71073977936405,1.0,1.0,27.71073977936405,13.855369889682025,1.0
ASIA,delay1,30,Y2026,HIGH,555,53.65900900900901,41.25,0.4720720720720721,73.35675675675675,0.42844598688392466,1.0,53.15900900900901,106.31801801801802,1.0,2.0,1.0,52.65900900900901,52.65900900900901,1.0,1.0,51.65900900900901,25.829504504504506,1.0
ASIA,delay1,30,Y2026,LOW,131,37.12977099236641,28.5,0.022900763358778626,28.73854961832061,0.07764912320509157,1.0,36.62977099236641,73.25954198473282,1.0,2.0,1.0,36.12977099236641,36.12977099236641,1.0,1.0,35.12977099236641,17.564885496183205,1.0
ASIA,delay1,30,Y2026,ALL,930,47.90833333333333,36.125,0.3161290322580645,57.57016129032258,0.2998281160476611,1.0,47.40833333333333,94.81666666666666,1.0,2.0,1.0,46.90833333333333,46.90833333333333,1.0,1.0,45.90833333333333,22.954166666666666,1.0
ASIA,delay1,45,IS,HIGH,4195,12.987544696066745,7.5,0.43146603098927294,16.025208581644815,0.3632303895912467,0.999523241954708,12.487544696066745,24.97508939213349,0.999046483909416,2.0,0.9949940405244339,11.987544696066745,11.987544696066745,0.9847437425506556,0.93134684147795,10.987544696066745,5.493772348033373,0.9060786650774731
ASIA,delay1,45,IS,LOW,4068,9.086160275319568,5.75,0.10988200589970501,4.735680924287119,0.062366152366649816,1.0,8.586160275319568,17.172320550639135,0.9995083579154376,2.0,0.994346116027532,8.086160275319568,8.086160275319568,0.9827925270403146,0.9112586037364798,7.086160275319568,3.543080137659784,0.8765978367748279
ASIA,delay1,45,IS,ALL,12329,11.046982723659664,6.25,0.25484629734771674,9.778307243085408,0.1862388039435792,0.9998377808419174,10.546982723659664,21.093965447319327,0.9992700137886285,2.0,0.9946467677832752,10.046982723659664,10.046982723659664,0.9836158650336605,0.917106010219807,9.046982723659664,4.523491361829832,0.8887987671343985
ASIA,delay1,45,Validation,HIGH,1122,27.91711229946524,20.625,0.3484848484848485,43.376782531194294,0.4360918427650864,1.0,27.41711229946524,54.83422459893048,1.0,2.0,1.0,26.91711229946524,26.91711229946524,1.0,1.0,25.91711229946524,12.95855614973262,1.0
ASIA,delay1,45,Validation,LOW,2138,19.70112254443405,15.25,0.04957904583723106,11.721117867165574,0.06340610903769567,1.0,19.20112254443405,38.4022450888681,1.0,2.0,1.0,18.70112254443405,18.70112254443405,1.0,1.0,17.70112254443405,8.850561272217025,1.0
ASIA,delay1,45,Validation,ALL,4644,22.171565460809646,16.625,0.14104220499569337,21.86644056847545,0.17448681857484513,1.0,21.671565460809646,43.34313092161929,1.0,2.0,1.0,21.171565460809646,21.171565460809646,1.0,1.0,20.171565460809646,10.085782730404823,1.0
ASIA,delay1,45,OOS,HIGH,1252,51.582068690095845,38.75,0.5287539936102237,64.22024760383387,0.42483027708665,1.0,51.082068690095845,102.16413738019169,1.0,2.0,1.0,50.582068690095845,50.582068690095845,1.0,1.0,49.582068690095845,24.791034345047922,1.0
ASIA,delay1,45,OOS,LOW,413,39.12167070217917,29.0,0.07021791767554479,23.463075060532688,0.07355942186028881,1.0,38.62167070217917,77.24334140435835,1.0,2.0,1.0,38.12167070217917,38.12167070217917,1.0,1.0,37.12167070217917,18.560835351089587,1.0
ASIA,delay1,45,OOS,ALL,2471,45.201031970862,33.0,0.33791987049777417,46.31717927964387,0.2692782615025561,1.0,44.701031970862,89.402063941724,1.0,2.0,1.0,44.201031970862,44.201031970862,1.0,1.0,43.201031970862,21.600515985431,1.0
ASIA,delay1,45,Y2025,HIGH,697,39.90423242467719,29.25,0.4619799139167862,56.94512195121951,0.42195119683200516,1.0,39.40423242467719,78.80846484935438,1.0,2.0,1.0,38.90423242467719,38.90423242467719,1.0,1.0,37.90423242467719,18.952116212338595,1.0
ASIA,delay1,45,Y2025,LOW,282,35.22872340425532,27.25,0.07092198581560284,21.01241134751773,0.07165959605827052,1.0,34.72872340425532,69.45744680851064,1.0,2.0,1.0,34.22872340425532,34.22872340425532,1.0,1.0,33.22872340425532,16.61436170212766,1.0
ASIA,delay1,45,Y2025,ALL,1541,36.567326411421156,27.25,0.2809863724853991,39.5259571706684,0.25084129542406963,1.0,36.067326411421156,72.13465282284231,1.0,2.0,1.0,35.567326411421156,35.567326411421156,1.0,1.0,34.567326411421156,17.283663205710578,1.0
ASIA,delay1,45,Y2026,HIGH,555,66.24774774774775,51.75,0.6126126126126126,73.35675675675675,0.42844598688392466,1.0,65.74774774774775,131.4954954954955,1.0,2.0,1.0,65.24774774774775,65.24774774774775,1.0,1.0,64.24774774774775,32.123873873873876,1.0
ASIA,delay1,45,Y2026,LOW,131,47.50190839694657,40.0,0.06870229007633588,28.73854961832061,0.07764912320509157,1.0,47.00190839694657,94.00381679389314,1.0,2.0,1.0,46.50190839694657,46.50190839694657,1.0,1.0,45.50190839694657,22.750954198473284,1.0
ASIA,delay1,45,Y2026,ALL,930,59.50698924731183,45.75,0.432258064516129,57.57016129032258,0.2998281160476611,1.0,59.00698924731183,118.01397849462366,1.0,2.0,1.0,58.50698924731183,58.50698924731183,1.0,1.0,57.50698924731183,28.753494623655914,1.0
