session_date,year,split,side,ib_high,ib_low,ib_width,signal_ny_min,entry_ny_min,entry,stop,target,risk_points,exit_ny_min,exit,exit_kind,gross_points,cost_points,net_points,net_r,period,sd_x,ibvol,sd_y,bucket,vol,close_min,relvol
2014-12-10,2014,IS,short,4298.25,4272.75,25.5,634,635,4263.25,4298.25,4228.25,35.0,895,4228.25,target,35.0,1.0,34.0,0.9714285714285714,Train,2014-12-10,82029,2014-12-10,12,7201,634,1.0534323227151374
2014-12-15,2014,IS,short,4234.0,4195.75,38.25,639,640,4185.0,4234.0,4136.0,49.0,955,4164.75,time,20.25,1.0,19.25,0.3928571428571428,Train,2014-12-15,77262,2014-12-15,13,6340,639,0.984701405606896
2015-01-02,2015,IS,short,4272.75,4242.25,30.5,634,635,4237.0,4272.75,4201.25,35.75,681,4201.25,target,35.75,1.0,34.75,0.972027972027972,Train,2015-01-02,48967,2015-01-02,12,4050,634,0.9925051565339923
2015-02-06,2015,IS,long,4260.0,4237.75,22.25,644,645,4265.75,4237.75,4293.75,28.0,805,4237.75,stop,-28.0,1.0,-29.0,-1.0357142857142858,Train,2015-02-06,52195,2015-02-06,14,4424,644,1.0171089184787816
2015-02-11,2015,IS,long,4294.25,4278.75,15.5,644,645,4296.75,4278.75,4314.75,18.0,791,4278.75,stop,-18.0,1.0,-19.0,-1.0555555555555556,Train,2015-02-11,39529,2015-02-11,14,3774,644,1.1456905057046725
2015-03-04,2015,IS,long,4447.5,4419.25,28.25,679,680,4449.0,4419.25,4478.75,29.75,955,4444.5,time,-4.5,1.0,-5.5,-0.1848739495798319,Train,2015-03-04,65865,2015-03-04,21,5739,679,1.0455932589387382
2015-03-05,2015,IS,short,4464.5,4449.0,15.5,669,670,4448.5,4464.5,4432.5,16.0,955,4453.5,time,-5.0,1.0,-6.0,-0.375,Train,2015-03-05,42570,2015-03-05,19,5146,669,1.450599013389711
2015-03-11,2015,IS,short,4343.0,4323.25,19.75,634,635,4322.5,4343.0,4302.0,20.5,955,4307.0,time,15.5,1.0,14.5,0.7073170731707317,Train,2015-03-11,56676,2015-03-11,12,5915,634,1.2523819606182511
2015-03-13,2015,IS,short,4341.75,4311.5,30.25,654,655,4300.0,4341.75,4258.25,41.75,955,4312.0,time,-12.0,1.0,-13.0,-0.311377245508982,Train,2015-03-13,53938,2015-03-13,16,4502,654,1.0015944232266678
2015-03-17,2015,IS,short,4361.0,4346.25,14.75,679,680,4343.25,4361.0,4325.5,17.75,762,4361.0,stop,-17.75,1.0,-18.75,-1.056338028169014,Train,2015-03-17,40080,2015-03-17,21,3907,679,1.1697604790419163
2015-03-31,2015,IS,long,4364.5,4344.75,19.75,674,675,4369.75,4344.75,4394.75,25.0,914,4344.75,stop,-25.0,1.0,-26.0,-1.04,Train,2015-03-31,53404,2015-03-31,20,4446,674,0.9990262901655308
2015-04-20,2015,IS,long,4396.25,4363.0,33.25,659,660,4400.5,4363.0,4438.0,37.5,955,4411.0,time,10.5,1.0,9.5,0.2533333333333333,Train,2015-04-20,71578,2015-04-20,17,5907,659,0.9903042834390455
2015-05-08,2015,IS,long,4456.75,4436.75,20.0,679,680,4458.5,4436.75,4480.25,21.75,955,4457.25,time,-1.25,1.0,-2.25,-0.1034482758620689,Train,2015-05-08,57907,2015-05-08,21,4846,679,1.0042309219956138
2015-05-11,2015,IS,short,4464.5,4444.75,19.75,634,635,4443.5,4464.5,4422.5,21.0,955,4437.75,time,5.75,1.0,4.75,0.2261904761904762,Train,2015-05-11,47242,2015-05-11,12,6029,634,1.5314338935692815
2015-05-12,2015,IS,long,4409.5,4374.5,35.0,644,645,4409.25,4374.5,4444.0,34.75,955,4423.25,time,14.0,1.0,13.0,0.3741007194244604,Train,2015-05-12,73292,2015-05-12,14,6321,644,1.0349287780385308
2015-05-13,2015,IS,short,4457.75,4429.0,28.75,664,665,4426.0,4457.75,4394.25,31.75,955,4422.75,time,3.25,1.0,2.25,0.0708661417322834,Train,2015-05-13,51710,2015-05-13,18,5974,664,1.386346934828853
2015-05-14,2015,IS,long,4469.0,4444.0,25.0,664,665,4473.0,4444.0,4502.0,29.0,955,4490.0,time,17.0,1.0,16.0,0.5517241379310345,Train,2015-05-14,51371,2015-05-14,18,4323,664,1.0098304490860601
2015-05-18,2015,IS,long,4493.0,4478.25,14.75,674,675,4496.25,4478.25,4514.25,18.0,845,4514.25,target,18.0,1.0,17.0,0.9444444444444444,Train,2015-05-18,30629,2015-05-18,20,2587,674,1.0135492507101114
2015-05-26,2015,IS,short,4521.75,4471.75,50.0,664,665,4466.25,4521.75,4410.75,55.5,955,4473.25,time,-7.0,1.0,-8.0,-0.1441441441441441,Train,2015-05-26,59711,2015-05-26,18,5893,664,1.1843043995243756
2015-05-29,2015,IS,short,4539.0,4517.25,21.75,639,640,4515.25,4539.0,4491.5,23.75,955,4511.5,time,3.75,1.0,2.75,0.1157894736842105,Train,2015-05-29,39431,2015-05-29,13,3150,639,0.9586366057163146
2015-06-11,2015,IS,short,4512.25,4496.25,16.0,639,640,4490.75,4512.25,4469.25,21.5,955,4486.5,time,4.25,1.0,3.25,0.1511627906976744,Train,2015-06-11,34013,2015-06-11,13,4938,639,1.7421574104019053
2015-06-12,2015,IS,short,4470.0,4451.5,18.5,634,635,4451.0,4470.0,4432.0,19.0,955,4448.25,time,2.75,1.0,1.75,0.0921052631578947,Train,2015-06-12,31223,2015-06-12,12,3764,634,1.4466258847644367
2015-06-15,2015,IS,long,4414.0,4386.5,27.5,674,675,4418.0,4386.5,4449.5,31.5,955,4426.75,time,8.75,1.0,7.75,0.246031746031746,Train,2015-06-15,53273,2015-06-15,20,4595,674,1.0350458956694761
2015-06-17,2015,IS,short,4465.5,4455.25,10.25,689,690,4449.25,4465.5,4433.0,16.25,840,4433.0,target,16.25,1.0,15.25,0.9384615384615383,Train,2015-06-17,24790,2015-06-17,23,2717,689,1.3152077450584911
2015-06-22,2015,IS,long,4546.5,4531.75,14.75,669,670,4547.0,4531.75,4562.25,15.25,747,4531.75,stop,-15.25,1.0,-16.25,-1.0655737704918034,Train,2015-06-22,35188,2015-06-22,19,4827,669,1.6461293622825963
2015-06-26,2015,IS,short,4517.0,4489.5,27.5,659,660,4486.0,4517.0,4455.0,31.0,955,4477.5,time,8.5,1.0,7.5,0.2419354838709677,Train,2015-06-26,48250,2015-06-26,17,4065,659,1.0109844559585492
2015-06-30,2015,IS,short,4403.75,4381.0,22.75,649,650,4379.25,4403.75,4354.75,24.5,833,4403.75,stop,-24.5,1.0,-25.5,-1.0408163265306123,Train,2015-06-30,59395,2015-06-30,15,4756,649,0.9608889637174847
2015-07-06,2015,IS,long,4419.0,4384.75,34.25,634,635,4421.0,4384.75,4457.25,36.25,955,4409.5,time,-11.5,1.0,-12.5,-0.3448275862068966,Train,2015-07-06,53430,2015-07-06,12,4228,634,0.9495788882650197
2015-07-07,2015,IS,short,4418.25,4365.75,52.5,634,635,4362.25,4418.25,4306.25,56.0,898,4418.25,stop,-56.0,1.0,-57.0,-1.0178571428571428,Train,2015-07-07,69985,2015-07-07,12,5543,634,0.9504322354790312
2015-07-27,2015,IS,long,4533.75,4507.25,26.5,634,635,4537.25,4507.25,4567.25,30.0,816,4507.25,stop,-30.0,1.0,-31.0,-1.0333333333333334,Train,2015-07-27,66190,2015-07-27,12,6038,634,1.094666868106965
2015-08-04,2015,IS,short,4577.25,4552.5,24.75,659,660,4546.5,4577.25,4515.75,30.75,955,4558.0,time,-11.5,1.0,-12.5,-0.4065040650406504,Train,2015-08-04,64017,2015-08-04,17,6310,659,1.1828108158770327
2015-08-06,2015,IS,short,4608.0,4555.0,53.0,634,635,4553.75,4608.0,4499.5,54.25,955,4527.25,time,26.5,1.0,25.5,0.4700460829493088,Train,2015-08-06,59194,2015-08-06,12,5525,634,1.1200459506031017
2015-08-07,2015,IS,short,4528.75,4495.25,33.5,679,680,4486.5,4528.75,4444.25,42.25,955,4513.25,time,-26.75,1.0,-27.75,-0.6568047337278107,Train,2015-08-07,71597,2015-08-07,21,5743,679,0.96255429696775
2015-08-11,2015,IS,short,4563.25,4534.0,29.25,664,665,4529.25,4563.25,4495.25,34.0,788,4495.25,target,34.0,1.0,33.0,0.9705882352941176,Train,2015-08-11,60347,2015-08-11,18,4904,664,0.9751603227998077
2015-08-21,2015,IS,short,4359.5,4302.25,57.25,639,640,4299.75,4359.5,4240.0,59.75,890,4240.0,target,59.75,1.0,58.75,0.9832635983263598,Train,2015-08-21,122640,2015-08-21,13,10582,639,1.0354207436399216
2015-09-02,2015,IS,short,4211.25,4175.25,36.0,634,635,4175.25,4211.25,4139.25,36.0,794,4211.25,stop,-36.0,1.0,-37.0,-1.0277777777777777,Train,2015-09-02,67706,2015-09-02,12,5911,634,1.0476471804566803
2015-09-08,2015,IS,short,4291.5,4259.25,32.25,644,645,4254.25,4291.5,4217.0,37.25,932,4291.5,stop,-37.25,1.0,-38.25,-1.0268456375838926,Train,2015-09-08,55658,2015-09-08,14,4669,644,1.006647741564555
2015-09-16,2015,IS,long,4358.75,4335.0,23.75,684,685,4360.25,4335.0,4385.5,25.25,955,4375.75,time,15.5,1.0,14.5,0.5742574257425742,Train,2015-09-16,38839,2015-09-16,22,3574,684,1.1042508818455676
2015-09-21,2015,IS,long,4349.0,4326.75,22.25,634,635,4351.25,4326.75,4375.75,24.5,721,4326.75,stop,-24.5,1.0,-25.5,-1.0408163265306123,Train,2015-09-21,40059,2015-09-21,12,3219,634,0.9642776904066502
2015-09-28,2015,IS,short,4197.0,4140.25,56.75,689,690,4133.5,4197.0,4070.0,63.5,955,4103.0,time,30.5,1.0,29.5,0.4645669291338583,Train,2015-09-28,66400,2015-09-28,23,6503,689,1.1752409638554218
2015-09-30,2015,IS,long,4164.25,4124.25,40.0,639,640,4167.0,4124.25,4209.75,42.75,733,4124.25,stop,-42.75,1.0,-43.75,-1.023391812865497,Train,2015-09-30,71036,2015-09-30,13,6010,639,1.015259868235824
2015-10-02,2015,IS,long,4145.75,4111.5,34.25,644,645,4155.25,4111.5,4199.0,43.75,751,4199.0,target,43.75,1.0,42.75,0.9771428571428572,Train,2015-10-02,79223,2015-10-02,14,7119,644,1.0783232142180932
2015-10-07,2015,IS,short,4333.75,4308.5,25.25,644,645,4303.0,4333.75,4272.25,30.75,685,4272.25,target,30.75,1.0,29.75,0.967479674796748,Train,2015-10-07,66325,2015-10-07,14,8961,644,1.6212891066716926
2015-10-09,2015,IS,long,4356.25,4331.25,25.0,639,640,4362.0,4331.25,4392.75,30.75,955,4358.25,time,-3.75,1.0,-4.75,-0.1544715447154471,Train,2015-10-09,49200,2015-10-09,13,5026,639,1.2258536585365853
2015-10-13,2015,IS,long,4379.5,4342.5,37.0,659,660,4386.75,4342.5,4431.0,44.25,935,4342.5,stop,-44.25,1.0,-45.25,-1.0225988700564972,Train,2015-10-13,53035,2015-10-13,17,7331,659,1.6587536532478553
2015-10-14,2015,IS,short,4365.0,4324.75,40.25,639,640,4323.75,4365.0,4282.5,41.25,775,4365.0,stop,-41.25,1.0,-42.25,-1.0242424242424242,Train,2015-10-14,58481,2015-10-14,13,6021,639,1.2354781894974436
2015-10-22,2015,IS,long,4469.25,4429.25,40.0,649,650,4474.75,4429.25,4520.25,45.5,955,4485.75,time,11.0,1.0,10.0,0.2197802197802197,Train,2015-10-22,81978,2015-10-22,15,6612,649,0.9678694283832248
2015-10-27,2015,IS,long,4629.0,4607.75,21.25,664,665,4635.5,4607.75,4663.25,27.75,955,4627.5,time,-8.0,1.0,-9.0,-0.3243243243243243,Train,2015-10-27,44350,2015-10-27,18,4360,664,1.179706877113867
2015-11-02,2015,IS,long,4673.5,4644.25,29.25,669,670,4676.5,4644.25,4708.75,32.25,955,4691.75,time,15.25,1.0,14.25,0.4418604651162791,Train,2015-11-02,42077,2015-11-02,19,5446,669,1.5531525536516386
2015-11-09,2015,IS,short,4689.5,4653.25,36.25,669,670,4643.75,4689.5,4598.0,45.75,955,4656.5,time,-12.75,1.0,-13.75,-0.3005464480874317,Train,2015-11-09,60911,2015-11-09,19,7146,669,1.407824530872913
2015-11-24,2015,IS,short,4660.5,4637.5,23.0,634,635,4622.5,4660.5,4584.5,38.0,713,4660.5,stop,-38.0,1.0,-39.0,-1.0263157894736843,Train,2015-11-24,46874,2015-11-24,12,5516,634,1.412126125357341
2015-12-07,2015,IS,short,4721.0,4689.75,31.25,634,635,4688.5,4721.0,4656.0,32.5,955,4697.25,time,-8.75,1.0,-9.75,-0.3,Train,2015-12-07,52863,2015-12-07,12,4539,634,1.030361500482379
2015-12-08,2015,IS,long,4667.75,4641.5,26.25,639,640,4668.25,4641.5,4695.0,26.75,662,4695.0,target,26.75,1.0,25.75,0.9626168224299064,Train,2015-12-08,68742,2015-12-08,13,6761,639,1.1802391551016846
2015-12-09,2015,IS,long,4693.5,4660.5,33.0,634,635,4696.25,4660.5,4732.0,35.75,699,4660.5,stop,-35.75,1.0,-36.75,-1.027972027972028,Train,2015-12-09,58038,2015-12-09,12,8090,634,1.6726971983872636
2015-12-16,2015,IS,short,4634.5,4598.0,36.5,639,640,4595.25,4634.5,4556.0,39.25,893,4634.5,stop,-39.25,1.0,-40.25,-1.0254777070063694,Train,2015-12-16,39315,2015-12-16,13,4010,639,1.2239603204883631
2015-12-17,2015,IS,short,4682.0,4645.5,36.5,649,650,4634.75,4682.0,4587.5,47.25,955,4606.5,time,28.25,1.0,27.25,0.5767195767195767,Train,2015-12-17,73995,2015-12-17,15,5886,649,0.9545509831745388
2015-12-18,2015,IS,short,4586.75,4549.75,37.0,634,635,4547.5,4586.75,4508.25,39.25,955,4516.75,time,30.75,1.0,29.75,0.7579617834394905,Train,2015-12-18,87026,2015-12-18,12,7345,634,1.0128007721830257
2015-12-28,2015,IS,short,4607.5,4586.0,21.5,649,650,4577.75,4607.5,4548.0,29.75,811,4607.5,stop,-29.75,1.0,-30.75,-1.0336134453781514,Train,2015-12-28,25933,2015-12-28,15,2236,649,1.0346662553503259
2015-12-31,2015,IS,short,4631.0,4606.5,24.5,634,635,4604.0,4631.0,4577.0,27.0,743,4631.0,stop,-27.0,1.0,-28.0,-1.037037037037037,Train,2015-12-31,31536,2015-12-31,12,3694,634,1.4056316590563165
2016-01-07,2016,IS,long,4367.25,4331.25,36.0,634,635,4380.0,4331.25,4428.75,48.75,792,4331.25,stop,-48.75,1.0,-49.75,-1.0205128205128204,Train,2016-01-07,74102,2016-01-07,12,6099,634,0.9876656500499311
2016-01-11,2016,IS,short,4304.5,4262.25,42.25,654,655,4253.75,4304.5,4203.0,50.75,955,4286.0,time,-32.25,1.0,-33.25,-0.6551724137931034,Train,2016-01-11,67960,2016-01-11,16,5967,654,1.053619776339023
2016-01-13,2016,IS,short,4352.0,4311.5,40.5,634,635,4305.0,4352.0,4258.0,47.0,805,4258.0,target,47.0,1.0,46.0,0.9787234042553192,Train,2016-01-13,70912,2016-01-13,12,10811,634,1.8294787906137184
2016-01-14,2016,IS,long,4203.75,4124.0,79.75,634,635,4217.0,4124.0,4310.0,93.0,955,4264.75,time,47.75,1.0,46.75,0.5026881720430108,Train,2016-01-14,124267,2016-01-14,12,14973,634,1.4458866794885206
2016-01-20,2016,IS,short,4090.75,4030.5,60.25,634,635,4028.75,4090.75,3966.75,62.0,831,4090.75,stop,-62.0,1.0,-63.0,-1.0161290322580645,Train,2016-01-20,109707,2016-01-20,12,10626,634,1.1622959337143481
2016-01-28,2016,IS,short,4190.0,4117.25,72.75,634,635,4115.5,4190.0,4041.0,74.5,955,4175.25,time,-59.75,1.0,-60.75,-0.8154362416107382,Train,2016-01-28,88186,2016-01-28,12,9908,634,1.3482412174268026
2016-02-03,2016,IS,short,4211.0,4113.75,97.25,634,635,4105.5,4211.0,4000.0,105.5,955,4168.0,time,-62.5,1.0,-63.5,-0.6018957345971564,Train,2016-02-03,90892,2016-02-03,12,14521,634,1.9171324208951284
2016-02-05,2016,IS,short,4150.25,4072.0,78.25,654,655,4069.5,4150.25,3988.75,80.75,955,4003.5,time,66.0,1.0,65.0,0.804953560371517,Train,2016-02-05,87014,2016-02-05,16,7163,654,0.9878410370744937
2016-02-10,2016,IS,long,4027.25,3972.25,55.0,634,635,4038.75,3972.25,4105.25,66.5,929,3972.25,stop,-66.5,1.0,-67.5,-1.0150375939849623,Train,2016-02-10,80376,2016-02-10,12,11934,634,1.781725888324873
2016-02-16,2016,IS,short,4093.0,4062.5,30.5,669,670,4053.0,4093.0,4013.0,40.0,785,4093.0,stop,-40.0,1.0,-41.0,-1.025,Train,2016-02-16,63646,2016-02-16,19,5626,669,1.0607422304622443
2016-02-23,2016,IS,short,4216.5,4183.0,33.5,649,650,4180.25,4216.5,4144.0,36.25,955,4163.25,time,17.0,1.0,16.0,0.4413793103448276,Train,2016-02-23,49985,2016-02-23,15,4845,649,1.163148944683405
2016-03-01,2016,IS,long,4272.25,4224.0,48.25,634,635,4274.75,4224.0,4325.5,50.75,900,4325.5,target,50.75,1.0,49.75,0.9802955665024632,Train,2016-03-01,69995,2016-03-01,12,6115,634,1.0483605971855132
2016-03-03,2016,IS,short,4330.5,4302.75,27.75,684,685,4300.5,4330.5,4270.5,30.0,955,4323.5,time,-23.0,1.0,-24.0,-0.8,Train,2016-03-03,46063,2016-03-03,22,3907,684,1.017823415756681
2016-03-09,2016,IS,long,4283.25,4256.75,26.5,639,640,4288.5,4256.75,4320.25,31.75,955,4288.0,time,-0.5,1.0,-1.5,-0.0472440944881889,Train,2016-03-09,56076,2016-03-09,13,6066,639,1.2980954419002781
2016-03-10,2016,IS,short,4334.75,4299.25,35.5,634,635,4297.75,4334.75,4260.75,37.0,685,4260.75,target,37.0,1.0,36.0,0.972972972972973,Train,2016-03-10,73472,2016-03-10,12,8978,634,1.4663545296167246
2016-03-11,2016,IS,long,4331.0,4309.0,22.0,639,640,4332.0,4309.0,4355.0,23.0,955,4349.25,time,17.25,1.0,16.25,0.7065217391304348,Train,2016-03-11,40699,2016-03-11,13,3311,639,0.976240202461977
2016-04-01,2016,IS,long,4483.75,4441.5,42.25,639,640,4485.5,4441.5,4529.5,44.0,955,4518.75,time,33.25,1.0,32.25,0.7329545454545454,Train,2016-04-01,58459,2016-04-01,13,4680,639,0.9606732923929592
2016-04-21,2016,IS,long,4535.5,4514.25,21.25,639,640,4541.5,4514.25,4568.75,27.25,955,4533.0,time,-8.5,1.0,-9.5,-0.3486238532110092,Train,2016-04-21,50295,2016-04-21,13,4512,639,1.076528481956457
2016-04-28,2016,IS,long,4431.75,4408.0,23.75,649,650,4435.5,4408.0,4463.0,27.5,791,4408.0,stop,-27.5,1.0,-28.5,-1.0363636363636364,Train,2016-04-28,54154,2016-04-28,15,5362,649,1.188167079070798
2016-05-11,2016,IS,long,4396.5,4381.5,15.0,634,635,4399.5,4381.5,4417.5,18.0,661,4381.5,stop,-18.0,1.0,-19.0,-1.0555555555555556,Train,2016-05-11,44394,2016-05-11,12,8500,634,2.2976077848357885
2016-05-12,2016,IS,short,4372.0,4339.75,32.25,634,635,4337.5,4372.0,4303.0,34.5,955,4336.75,time,0.75,1.0,-0.25,-0.0072463768115942,Train,2016-05-12,53825,2016-05-12,12,4900,634,1.0924291686019507
2016-05-13,2016,IS,long,4356.0,4333.0,23.0,689,690,4357.5,4333.0,4382.0,24.5,809,4333.0,stop,-24.5,1.0,-25.5,-1.0408163265306123,Train,2016-05-13,57646,2016-05-13,23,4874,689,1.0146063907296257
2016-05-17,2016,IS,short,4384.75,4351.0,33.75,634,635,4348.0,4384.75,4311.25,36.75,925,4311.25,target,36.75,1.0,35.75,0.9727891156462584,Train,2016-05-17,56593,2016-05-17,12,4618,634,0.9792023748520136
2016-06-01,2016,IS,long,4523.5,4502.75,20.75,639,640,4523.75,4502.75,4544.75,21.0,955,4517.5,time,-6.25,1.0,-7.25,-0.3452380952380952,Train,2016-06-01,36874,2016-06-01,13,5094,639,1.6577534306015078
2016-06-07,2016,IS,short,4532.0,4523.0,9.0,654,655,4520.0,4532.0,4508.0,12.0,785,4532.0,stop,-12.0,1.0,-13.0,-1.0833333333333333,Train,2016-06-07,35134,2016-06-07,16,3247,654,1.109011214208459
2016-06-17,2016,IS,short,4408.5,4367.25,41.25,634,635,4360.5,4408.5,4312.5,48.0,955,4364.25,time,-3.75,1.0,-4.75,-0.0989583333333333,Train,2016-06-17,65059,2016-06-17,12,5852,634,1.0793894772437327
2016-06-22,2016,IS,long,4411.0,4398.5,12.5,634,635,4416.0,4398.5,4433.5,17.5,688,4433.5,target,17.5,1.0,16.5,0.9428571428571428,Train,2016-06-22,27730,2016-06-22,12,5340,634,2.3108546700324557
2016-06-27,2016,IS,short,4243.75,4192.25,51.5,649,650,4183.0,4243.75,4122.25,60.75,955,4192.25,time,-9.25,1.0,-10.25,-0.1687242798353909,Train,2016-06-27,79977,2016-06-27,15,7022,649,1.0536029108368656
2016-07-01,2016,IS,long,4442.5,4403.5,39.0,644,645,4444.25,4403.5,4485.0,40.75,955,4432.0,time,-12.25,1.0,-13.25,-0.3251533742331288,Train,2016-07-01,42750,2016-07-01,14,3629,644,1.0186666666666666
2016-07-06,2016,IS,long,4402.0,4367.0,35.0,654,655,4405.5,4367.0,4444.0,38.5,955,4435.75,time,30.25,1.0,29.25,0.7597402597402597,Train,2016-07-06,56535,2016-07-06,16,7010,654,1.4879278323162644
2016-07-07,2016,IS,short,4461.25,4441.25,20.0,664,665,4440.75,4461.25,4420.25,20.5,955,4451.0,time,-10.25,1.0,-11.25,-0.5487804878048781,Train,2016-07-07,37444,2016-07-07,18,4471,664,1.4328597372075633
2016-07-18,2016,IS,long,4609.25,4584.5,24.75,634,635,4611.25,4584.5,4638.0,26.75,955,4615.0,time,3.75,1.0,2.75,0.102803738317757,Train,2016-07-18,38267,2016-07-18,12,5241,634,1.64350484751875
2016-07-26,2016,IS,short,4682.0,4657.5,24.5,654,655,4654.5,4682.0,4627.0,27.5,955,4663.75,time,-9.25,1.0,-10.25,-0.3727272727272727,Train,2016-07-26,44835,2016-07-26,16,6453,654,1.7271328203412513
2016-08-09,2016,IS,long,4801.75,4782.0,19.75,639,640,4803.0,4782.0,4824.0,21.0,955,4792.75,time,-10.25,1.0,-11.25,-0.5357142857142857,Train,2016-08-09,36957,2016-08-09,13,2902,639,0.94228427632113
2016-08-10,2016,IS,short,4796.5,4784.5,12.0,674,675,4780.75,4796.5,4765.0,15.75,955,4778.0,time,2.75,1.0,1.75,0.1111111111111111,Train,2016-08-10,35149,2016-08-10,20,2908,674,0.9928020711826794
2016-08-23,2016,IS,short,4836.75,4826.0,10.75,669,670,4824.0,4836.75,4811.25,12.75,955,4818.5,time,5.5,1.0,4.5,0.3529411764705882,Train,2016-08-23,45144,2016-08-23,19,4329,669,1.1507177033492824
2016-08-24,2016,IS,short,4821.25,4810.0,11.25,649,650,4807.75,4821.25,4794.25,13.5,862,4794.25,target,13.5,1.0,12.5,0.925925925925926,Train,2016-08-24,37203,2016-08-24,15,4056,649,1.3082815901943392
2016-08-25,2016,IS,long,4786.0,4768.25,17.75,664,665,4790.5,4768.25,4812.75,22.25,955,4776.5,time,-14.0,1.0,-15.0,-0.6741573033707865,Train,2016-08-25,48585,2016-08-25,18,4401,664,1.087002161160852
2016-08-30,2016,IS,short,4798.5,4775.5,23.0,634,635,4767.25,4798.5,4736.0,31.25,955,4774.0,time,-6.75,1.0,-7.75,-0.248,Train,2016-08-30,50783,2016-08-30,12,9385,634,2.217671267943997
2016-09-01,2016,IS,short,4786.75,4760.0,26.75,634,635,4753.75,4786.75,4720.75,33.0,800,4786.75,stop,-33.0,1.0,-34.0,-1.0303030303030305,Train,2016-09-01,55218,2016-09-01,12,10212,634,2.2192763229381725
2016-09-07,2016,IS,short,4839.25,4828.25,11.0,649,650,4827.5,4839.25,4815.75,11.75,745,4815.75,target,11.75,1.0,10.75,0.9148936170212766,Train,2016-09-07,46260,2016-09-07,15,4396,649,1.140337224383917
2016-09-09,2016,IS,short,4769.5,4754.75,14.75,639,640,4750.75,4769.5,4732.0,18.75,714,4732.0,target,18.75,1.0,17.75,0.9466666666666668,Train,2016-09-09,57680,2016-09-09,13,5132,639,1.0676837725381414
2016-09-14,2016,IS,long,4763.25,4722.5,40.75,634,635,4765.5,4722.5,4808.5,43.0,955,4742.5,time,-23.0,1.0,-24.0,-0.5581395348837209,Train,2016-09-14,67885,2016-09-14,12,6240,634,1.1030419091109966
2016-09-19,2016,IS,short,4840.0,4823.25,16.75,639,640,4821.0,4840.0,4802.0,19.0,736,4802.0,target,19.0,1.0,18.0,0.9473684210526316,Train,2016-09-19,48079,2016-09-19,13,3832,639,0.9564258824018802
2016-09-22,2016,IS,long,4883.25,4871.0,12.25,634,635,4887.0,4871.0,4903.0,16.0,955,4889.75,time,2.75,1.0,1.75,0.109375,Train,2016-09-22,44880,2016-09-22,12,3648,634,0.9754010695187165
2016-10-04,2016,IS,short,4888.0,4863.75,24.25,679,680,4861.75,4888.0,4835.5,26.25,955,4856.5,time,5.25,1.0,4.25,0.1619047619047619,Train,2016-10-04,52845,2016-10-04,21,5593,679,1.270053931308544
2016-10-06,2016,IS,short,4870.75,4852.75,18.0,669,670,4848.25,4870.75,4825.75,22.5,708,4870.75,stop,-22.5,1.0,-23.5,-1.0444444444444445,Train,2016-10-06,43749,2016-10-06,19,4384,669,1.2024960570527325
2016-10-11,2016,IS,short,4887.5,4849.25,38.25,654,655,4846.25,4887.5,4805.0,41.25,856,4805.0,target,41.25,1.0,40.25,0.9757575757575756,Train,2016-10-11,63295,2016-10-11,16,5181,654,0.9822576822813809
2016-10-19,2016,IS,long,4837.25,4824.25,13.0,649,650,4839.0,4824.25,4853.75,14.75,955,4832.25,time,-6.75,1.0,-7.75,-0.5254237288135594,Train,2016-10-19,35303,2016-10-19,15,3121,649,1.0608730136249045
2016-10-20,2016,IS,short,4837.75,4807.25,30.5,639,640,4801.5,4837.75,4765.25,36.25,955,4832.25,time,-30.75,1.0,-31.75,-0.8758620689655172,Train,2016-10-20,60610,2016-10-20,13,7955,639,1.5749876258043227
2016-10-25,2016,IS,short,4907.5,4896.5,11.0,644,645,4894.25,4907.5,4881.0,13.25,915,4881.0,target,13.25,1.0,12.25,0.9245283018867924,Train,2016-10-25,38304,2016-10-25,14,3978,644,1.2462406015037595
2016-10-26,2016,IS,long,4859.75,4841.5,18.25,639,640,4863.25,4841.5,4885.0,21.75,845,4841.5,stop,-21.75,1.0,-22.75,-1.0459770114942528,Train,2016-10-26,60481,2016-10-26,13,6955,639,1.3799375010333825
2016-10-27,2016,IS,short,4879.75,4847.75,32.0,639,640,4844.25,4879.75,4808.75,35.5,955,4828.75,time,15.5,1.0,14.5,0.4084507042253521,Train,2016-10-27,49265,2016-10-27,13,7677,639,1.8699685375012685
2016-10-28,2016,IS,long,4832.25,4799.5,32.75,634,635,4837.5,4799.5,4875.5,38.0,816,4799.5,stop,-38.0,1.0,-39.0,-1.0263157894736843,Train,2016-10-28,62551,2016-10-28,12,7595,634,1.4570510463461817
2016-11-01,2016,IS,short,4806.25,4782.25,24.0,639,640,4779.5,4806.25,4752.75,26.75,796,4752.75,target,26.75,1.0,25.75,0.9626168224299064,Train,2016-11-01,47128,2016-11-01,13,4328,639,1.102020030555084
2016-11-02,2016,IS,short,4768.5,4750.5,18.0,634,635,4748.75,4768.5,4729.0,19.75,791,4729.0,target,19.75,1.0,18.75,0.9493670886075948,Train,2016-11-02,48627,2016-11-02,12,6086,634,1.5018816706767846
2016-11-07,2016,IS,long,4745.0,4726.25,18.75,634,635,4751.75,4726.25,4777.25,25.5,955,4772.5,time,20.75,1.0,19.75,0.7745098039215687,Train,2016-11-07,45841,2016-11-07,12,5351,634,1.4007547828363256
