condition,T_offset,horizon,split,n,n_unc,rate,dir_win,dir_n,raw_long_win,vol_unit_med,onr_R_med,mfe_first_long,mfe_first_long_n,unc_mfe_first_long,delta_mfe_first_long,mean_t_mfe_long,mean_t_mae_long,mfe_first_short,mfe_first_short_n,unc_mfe_first_short,delta_mfe_first_short,mean_t_mfe_short,mean_t_mae_short,mfe_first_dir,mfe_first_dir_n,unc_mfe_first_dir,delta_mfe_first_dir,mean_t_mfe_dir,mean_t_mae_dir,mean_mfe_dir_R,mean_mae_dir_R,mean_mfe_long_R,mean_mae_long_R,p0p5R_long,p0p5R_long_n,unc_p0p5R_long,delta_p0p5R_long,p0p5R_short,p0p5R_short_n,unc_p0p5R_short,delta_p0p5R_short,p0p5R_dir,p0p5R_dir_n,unc_p0p5R_dir,delta_p0p5R_dir,p0p5R_resolved,p0p5R_amb,p0p5onrR_long,p0p5onrR_long_n,unc_p0p5onrR_long,delta_p0p5onrR_long,p0p5onrR_short,p0p5onrR_short_n,unc_p0p5onrR_short,delta_p0p5onrR_short,p0p5onrR_dir,p0p5onrR_dir_n,unc_p0p5onrR_dir,delta_p0p5onrR_dir,p0p5onrR_resolved,p0p5onrR_amb,p1R_long,p1R_long_n,unc_p1R_long,delta_p1R_long,p1R_short,p1R_short_n,unc_p1R_short,delta_p1R_short,p1R_dir,p1R_dir_n,unc_p1R_dir,delta_p1R_dir,p1R_resolved,p1R_amb,p1onrR_long,p1onrR_long_n,unc_p1onrR_long,delta_p1onrR_long,p1onrR_short,p1onrR_short_n,unc_p1onrR_short,delta_p1onrR_short,p1onrR_dir,p1onrR_dir_n,unc_p1onrR_dir,delta_p1onrR_dir,p1onrR_resolved,p1onrR_amb
price_near_ONH,55,30,OOS,127,412,0.308252427184466,0.5196850393700787,127,0.5118110236220472,21.433035714285715,44.375,0.4409448818897638,127,0.5,-0.05905511811023623,16.503937007874015,14.874015748031496,0.5590551181102362,127,0.5,0.05905511811023623,14.874015748031496,16.503937007874015,0.44881889763779526,127,0.4587378640776699,-0.009918966439874666,16.251968503937007,15.125984251968504,1.9273311201285679,1.876956835953269,1.9214348895809195,1.8828530665009173,0.5555555555555556,108,0.5071225071225072,0.04843304843304841,0.4444444444444444,108,0.4928774928774929,-0.048433048433048465,0.5740740740740741,108,0.5356125356125356,0.038461538461538436,0.8503937007874016,0.14960629921259844,0.5217391304347826,115,0.4817708333333333,0.03996829710144928,0.4782608695652174,115,0.5182291666666666,-0.039968297101449224,0.5304347826086957,115,0.5546875,-0.0242527173913043,0.905511811023622,0.047244094488188976,0.5984251968503937,127,0.4987714987714988,0.09965369807889496,0.4015748031496063,127,0.5012285012285013,-0.09965369807889496,0.6062992125984252,127,0.5601965601965602,0.04610265240186506,1.0,0.0,0.5555555555555556,90,0.5,0.05555555555555558,0.4444444444444444,90,0.5,-0.05555555555555558,0.5555555555555556,90,0.532051282051282,0.023504273504273532,0.7086614173228346,0.0
price_near_ONH,55,5,ALL,1146,3598,0.3185102834908282,0.5249343832020997,1143,0.5235602094240838,6.517857142857142,13.28125,0.4784560143626571,1114,0.48726023475522473,-0.008804220392567619,3.0305410122164047,2.8525305410122166,0.5215439856373429,1114,0.5127397652447753,0.008804220392567674,2.8525305410122166,3.0305410122164047,0.46984698469846986,1111,0.49209542972118425,-0.02224844502271439,3.0516185476815396,2.8293963254593177,0.8802495891959262,0.8603693138020114,0.8751448919244103,0.8658688039127193,0.5121495327102804,1070,0.5119805884137094,0.0001689442965709942,0.48785046728971965,1070,0.4880194115862906,-0.00016894429657093868,0.5164011246485474,1067,0.4986301369863014,0.017770987662245996,0.9336823734729494,0.056719022687609075,0.5053050397877984,754,0.49920760697305866,0.006097432814739734,0.4946949602122016,754,0.5007923930269413,-0.006097432814739734,0.5099866844207723,751,0.5093513728611222,0.0006353115596501313,0.6579406631762653,0.013961605584642234,0.5215189873417722,790,0.4996165644171779,0.021902422924594267,0.47848101265822784,790,0.5003834355828221,-0.02190242292459421,0.5273189326556544,787,0.5050038491147036,0.022315083540950797,0.6893542757417103,0.0017452006980802793,0.4584837545126354,277,0.4663991975927783,-0.007915443080142914,0.5415162454873647,277,0.5336008024072216,0.007915443080143025,0.46545454545454545,275,0.5075528700906344,-0.04209832463608898,0.24171029668411867,0.0
price_near_ONH,55,10,ALL,1146,3598,0.3185102834908282,0.5258092738407699,1143,0.525305410122164,6.517857142857142,13.28125,0.4618755477651183,1141,0.47293526785714285,-0.01105972009202455,5.527923211169284,5.025305410122164,0.5381244522348817,1141,0.5270647321428571,0.011059720092024605,5.025305410122164,5.527923211169284,0.46045694200351495,1138,0.4868347338935574,-0.026377791890042468,5.536307961504812,5.0227471566054245,1.2443609999345853,1.199022125157516,1.2410101322053972,1.201595096018472,0.5095602294455067,1046,0.5127725856697819,-0.0032123562242751813,0.4904397705544933,1046,0.48722741433021804,0.003212356224275237,0.513902205177373,1043,0.4996873045653533,0.014214900612019632,0.912739965095986,0.08726003490401396,0.5183630640083945,953,0.5,0.018363064008394492,0.48163693599160545,953,0.5,-0.018363064008394547,0.5231578947368422,950,0.51171875,0.011439144736842155,0.8315881326352531,0.020942408376963352,0.5215311004784688,1045,0.5023966446974236,0.019134455781045223,0.4784688995215311,1045,0.4976033553025764,-0.01913445578104528,0.5249520153550864,1042,0.5043609022556391,0.020591113099447278,0.9118673647469459,0.002617801047120419,0.48638132295719844,514,0.4894795127353267,-0.0030981897781282575,0.5136186770428015,514,0.5105204872646734,0.0030981897781281464,0.482421875,512,0.5080510827318157,-0.02562920773181565,0.44851657940663175,0.0
price_near_ONH,55,15,ALL,1146,3598,0.3185102834908282,0.5144356955380578,1143,0.5191972076788831,6.517857142857142,13.28125,0.46503496503496505,1144,0.47799442896935934,-0.012959463934394289,7.863001745200698,7.233856893542757,0.534965034965035,1144,0.5220055710306407,0.012959463934394289,7.233856893542757,7.863001745200698,0.4688869412795793,1141,0.48350111856823264,-0.01461417728865333,7.834645669291339,7.258092738407699,1.4930521515864714,1.4790867459132269,1.4906320243158602,1.4814117076186646,0.5107421875,1024,0.5131787869164814,-0.002436599416481444,0.4892578125,1024,0.48682121308351856,0.002436599416481444,0.5142017629774731,1021,0.5006373486297004,0.013564414347772669,0.893542757417103,0.10645724258289703,0.5208940719144801,1029,0.501841620626151,0.01905245128832911,0.47910592808551994,1029,0.498158379373849,-0.019052451288329053,0.5243664717348928,1026,0.5107825015403573,0.0135839701945355,0.8979057591623036,0.02443280977312391,0.5226860254083484,1102,0.506601607347876,0.01608441806047245,0.47731397459165154,1102,0.493398392652124,-0.01608441806047245,0.5259326660600546,1099,0.5034582132564841,0.02247445280357052,0.9616055846422339,0.002617801047120419,0.47900466562986005,643,0.4946855624446413,-0.015680896814781242,0.52099533437014,643,0.5053144375553588,0.015680896814781242,0.47737909516380655,641,0.5006663705019991,-0.02328727533819258,0.5610820244328097,0.0
price_near_ONH,55,30,ALL,1146,3598,0.3185102834908282,0.5223097112860893,1143,0.5209424083769634,6.517857142857142,13.28125,0.47294938917975565,1146,0.4746941045606229,-0.0017447153808672344,15.088132635253054,14.216404886561955,0.5270506108202443,1146,0.5253058954393771,0.001744715380867179,14.216404886561955,15.088132635253054,0.4759405074365704,1143,0.4868788386376326,-0.01093833120106219,15.022747156605424,14.282589676290463,1.9891587812857117,2.1376683404355616,1.9875682725321475,2.137169979092201,0.5090543259557344,994,0.5118237771298996,-0.0027694511741651606,0.4909456740442656,994,0.48817622287010043,0.0027694511741651606,0.5116044399596368,991,0.5003250975292588,0.011279342430377981,0.8673647469458988,0.13263525305410123,0.5147058823529411,1088,0.5005861664712778,0.014119715881663275,0.4852941176470588,1088,0.49941383352872215,-0.01411971588166333,0.5179723502304148,1085,0.5080906148867314,0.009881735343683418,0.9493891797556719,0.030541012216404886,0.5262697022767076,1142,0.5077138849929874,0.018555817283720133,0.47373029772329245,1142,0.49228611500701264,-0.01855581728372019,0.5294117647058824,1139,0.5046465784286117,0.024765186277270645,0.9965095986038395,0.0034904013961605585,0.5028636884306987,873,0.5001734304543878,0.00269025797631095,0.49713631156930127,873,0.4998265695456122,-0.00269025797631095,0.4971297359357061,871,0.5057431256526279,-0.008613389716921827,0.7617801047120419,0.0
price_near_ONL,55,5,IS,606,2412,0.2512437810945274,0.47768595041322315,605,0.49504950495049505,4.225446428571429,6.8125,0.4948805460750853,586,0.49120549120549123,0.0036750548695940743,2.9603960396039604,2.9702970297029703,0.5051194539249146,586,0.5087945087945088,-0.0036750548695941854,2.9702970297029703,2.9603960396039604,0.5111111111111111,585,0.49698275862068964,0.014128352490421436,2.9487603305785126,2.9801652892561985,0.9706888787408321,0.9645512759585482,0.9722781565486913,0.9632143008545188,0.5327272727272727,550,0.514959202175884,0.017768070551388737,0.4672727272727273,550,0.485040797824116,-0.017768070551388737,0.4772313296903461,549,0.4920345926263086,-0.014803262935962513,0.9075907590759076,0.0891089108910891,0.5255623721881391,489,0.5080023710729105,0.017560001115228596,0.47443762781186094,489,0.4919976289270895,-0.01756000111522854,0.47950819672131145,488,0.4997022036926742,-0.020194006971362755,0.806930693069307,0.0297029702970297,0.5193965517241379,464,0.5116414435389989,0.007755108185139026,0.48060344827586204,464,0.4883585564610012,-0.007755108185139137,0.4838012958963283,463,0.4944411936805149,-0.010639897784186614,0.7656765676567657,0.0,0.5020408163265306,245,0.48208955223880595,0.019951264087724685,0.49795918367346936,245,0.517910447761194,-0.01995126408772463,0.49795918367346936,245,0.5157421289355323,-0.01778294526206292,0.4042904290429043,0.0
price_near_ONL,55,10,IS,606,2412,0.2512437810945274,0.46115702479338844,605,0.5115511551155115,4.225446428571429,6.8125,0.4867549668874172,604,0.4708333333333333,0.01592163355408388,5.471947194719472,5.264026402640264,0.5132450331125827,604,0.5291666666666667,-0.015921633554083936,5.264026402640264,5.471947194719472,0.5140961857379768,603,0.49518627040602764,0.018909915331949134,5.2611570247933885,5.467768595041322,1.4219498853616646,1.35359355385334,1.361810368730998,1.4131730288220847,0.5361216730038023,526,0.5167597765363129,0.019361896467489426,0.46387832699619774,526,0.48324022346368717,-0.019361896467489426,0.4742857142857143,525,0.49228611500701264,-0.018000400721298326,0.8679867986798679,0.132013201320132,0.5155963302752293,545,0.5070628348757915,0.008533495399437818,0.48440366972477067,545,0.4929371651242085,-0.008533495399437818,0.4889705882352941,544,0.5063600782778865,-0.017389490042592437,0.8993399339933993,0.0462046204620462,0.5146804835924007,579,0.5098831985624438,0.00479728502995691,0.4853195164075993,579,0.49011680143755615,-0.004797285029956855,0.48788927335640137,578,0.49593862815884476,-0.008049354802443398,0.9554455445544554,0.00825082508250825,0.507537688442211,398,0.5036615134255492,0.0038761750166618203,0.49246231155778897,398,0.4963384865744508,-0.0038761750166618203,0.49246231155778897,398,0.5028571428571429,-0.010394831299353924,0.6567656765676567,0.0
price_near_ONL,55,15,IS,606,2412,0.2512437810945274,0.4743801652892562,605,0.5165016501650165,4.225446428571429,6.8125,0.478476821192053,604,0.47838736492103073,8.945627102224796e-05,7.952145214521452,7.4504950495049505,0.5215231788079471,604,0.5216126350789693,-8.945627102219245e-05,7.4504950495049505,7.952145214521452,0.5223880597014925,603,0.4968684759916493,0.025519583709843197,7.439669421487603,7.955371900826446,1.7421885453940933,1.62506018713091,1.6288514488945751,1.739001383631762,0.5320388349514563,515,0.5158843053579896,0.01615452959346675,0.4679611650485437,515,0.48411569464201043,-0.01615452959346675,0.4766536964980545,514,0.49333333333333335,-0.016679636835278844,0.8498349834983498,0.15016501650165018,0.5152057245080501,559,0.5082796688132475,0.006926055694802646,0.4847942754919499,559,0.4917203311867525,-0.006926055694802591,0.489247311827957,558,0.5062355658198614,-0.0169882539919044,0.9224422442244224,0.052805280528052806,0.5160202360876898,593,0.5107480653482374,0.005272170739452409,0.4839797639123103,593,0.4892519346517627,-0.005272170739452409,0.4864864864864865,592,0.4937365010799136,-0.007250014593427112,0.9785478547854786,0.00825082508250825,0.5127659574468085,470,0.5059055118110236,0.0068604456357849175,0.48723404255319147,470,0.4940944881889764,-0.0068604456357849175,0.4861407249466951,469,0.4980237154150198,-0.011882990468324695,0.7755775577557755,0.0
price_near_ONL,55,30,IS,606,2412,0.2512437810945274,0.4743801652892562,605,0.5099009900990099,4.225446428571429,6.8125,0.47107438016528924,605,0.46390041493775935,0.007173965227529888,15.282178217821782,14.006600660066006,0.5289256198347108,605,0.5360995850622406,-0.007173965227529888,14.006600660066006,15.282178217821782,0.5298013245033113,604,0.4927052938724468,0.037096030630864474,13.971900826446282,15.320661157024793,2.406609366299329,2.1727105476837534,2.1710874391445185,2.4070975004322044,0.5317460317460317,504,0.5145208131655372,0.017225218580494528,0.46825396825396826,504,0.48547918683446273,-0.017225218580494472,0.47713717693836977,503,0.4934370442391833,-0.01629986730081351,0.8316831683168316,0.16831683168316833,0.5157894736842106,570,0.5074365704286964,0.008352903255514188,0.4842105263157895,570,0.4925634295713036,-0.008352903255514132,0.48857644991212656,569,0.5021968365553603,-0.013620386643233728,0.9405940594059405,0.057755775577557754,0.5183946488294314,598,0.5123379339188624,0.006056714910569028,0.4816053511705686,598,0.4876620660811376,-0.006056714910569028,0.48408710217755446,597,0.49495798319327733,-0.010870881015722866,0.9867986798679867,0.013201320132013201,0.5121042830540037,537,0.5077319587628866,0.004372324291117113,0.48789571694599626,537,0.49226804123711343,-0.004372324291117169,0.4869402985074627,536,0.4997413347128815,-0.012801036205418836,0.8861386138613861,0.0
price_near_ONL,55,5,Validation,209,774,0.27002583979328165,0.4855769230769231,208,0.5215311004784688,17.375,30.5,0.49029126213592233,206,0.48745046235138706,0.002840799784535275,2.9569377990430623,3.0717703349282295,0.5097087378640777,206,0.512549537648613,-0.0028407997845353306,3.0717703349282295,2.9569377990430623,0.5024390243902439,205,0.48938992042440316,0.013049103965840747,3.0961538461538463,2.9375,0.9879985763424884,0.9460860957531818,0.9472331307760963,0.9831796848342678,0.5287958115183246,191,0.5042016806722689,0.024594130846055662,0.4712041884816754,191,0.4957983193277311,-0.024594130846055717,0.46842105263157896,190,0.5035161744022504,-0.03509512177067142,0.9138755980861244,0.08133971291866028,0.5,160,0.4910071942446043,0.008992805755395683,0.5,160,0.5089928057553957,-0.008992805755395739,0.4968553459119497,159,0.5117540687160941,-0.014898722804144393,0.7655502392344498,0.019138755980861243,0.4807692307692308,156,0.4804088586030664,0.00036037216616435774,0.5192307692307693,156,0.5195911413969335,-0.0003603721661642467,0.5192307692307693,156,0.5102389078498294,0.00899186138093988,0.7464114832535885,0.0,0.5,70,0.4485981308411215,0.05140186915887851,0.5,70,0.5514018691588785,-0.051401869158878455,0.5,70,0.4788732394366197,0.02112676056338031,0.3349282296650718,0.0
price_near_ONL,55,10,Validation,209,774,0.27002583979328165,0.5096153846153846,208,0.4880382775119617,17.375,30.5,0.49760765550239233,209,0.47865459249676584,0.01895306300562649,5.258373205741627,5.4688995215311005,0.5023923444976076,209,0.5213454075032341,-0.01895306300562649,5.4688995215311005,5.258373205741627,0.5096153846153846,208,0.4714285714285714,0.03818681318681316,5.427884615384615,5.288461538461538,1.4119026513890895,1.3142141000237697,1.3115506376882748,1.4105803003733568,0.526595744680851,188,0.5021582733812949,0.02443747129955609,0.4734042553191489,188,0.497841726618705,-0.02443747129955609,0.47058823529411764,187,0.5057803468208093,-0.03519211152669166,0.8995215311004785,0.10047846889952153,0.4946236559139785,186,0.48892171344165436,0.00570194247232414,0.5053763440860215,186,0.5110782865583456,-0.00570194247232414,0.5027027027027027,185,0.5089020771513353,-0.006199374448632611,0.8899521531100478,0.028708133971291867,0.5025641025641026,195,0.4897680763983629,0.01279602616573966,0.49743589743589745,195,0.5102319236016372,-0.012796026165739716,0.4948453608247423,194,0.5041095890410959,-0.009264228216353643,0.9330143540669856,0.0,0.4959349593495935,123,0.4631043256997455,0.03283063364984795,0.5040650406504065,123,0.5368956743002544,-0.03283063364984795,0.5040650406504065,123,0.5025510204081632,0.0015140202422432303,0.5885167464114832,0.0
price_near_ONL,55,15,Validation,209,774,0.27002583979328165,0.5,208,0.48325358851674644,17.375,30.5,0.5336538461538461,208,0.49029754204398446,0.04335630410986169,7.330143540669856,7.842105263157895,0.46634615384615385,208,0.5097024579560155,-0.04335630410986169,7.842105263157895,7.330143540669856,0.4782608695652174,207,0.4727272727272727,0.005533596837944688,7.75,7.4326923076923075,1.7575635973743908,1.5786853333650726,1.5590019324738729,1.7703418921903125,0.5294117647058824,187,0.5065885797950219,0.02282318491086044,0.47058823529411764,187,0.493411420204978,-0.022823184910860383,0.46774193548387094,186,0.5036710719530103,-0.03592913646913937,0.8947368421052632,0.10526315789473684,0.5,196,0.49162011173184356,0.008379888268156443,0.5,196,0.5083798882681564,-0.008379888268156388,0.49230769230769234,195,0.5035063113604488,-0.011198619052756431,0.937799043062201,0.028708133971291867,0.5097087378640777,206,0.4993412384716733,0.010367499392404389,0.49029126213592233,206,0.5006587615283268,-0.010367499392404445,0.4878048780487805,205,0.5066137566137566,-0.01880887856497615,0.9856459330143541,0.004784688995215311,0.48026315789473684,152,0.4567404426559356,0.02352271523880123,0.5197368421052632,152,0.5432595573440644,-0.02352271523880123,0.5131578947368421,152,0.5,0.013157894736842146,0.7272727272727273,0.0
price_near_ONL,55,30,Validation,209,774,0.27002583979328165,0.5528846153846154,208,0.44976076555023925,17.375,30.5,0.5215311004784688,209,0.49483204134366926,0.026699059134799585,14.5311004784689,15.110047846889952,0.4784688995215311,209,0.5051679586563308,-0.026699059134799696,15.110047846889952,14.5311004784689,0.47596153846153844,208,0.48378728923476005,-0.007825750773221618,15.14423076923077,14.514423076923077,2.364574043536734,2.0970680857033037,2.0910302214153607,2.364536222514299,0.5300546448087432,183,0.5059701492537313,0.02408449555501191,0.46994535519125685,183,0.49402985074626865,-0.024084495555011798,0.46703296703296704,182,0.5029940119760479,-0.03596104494308083,0.8755980861244019,0.12440191387559808,0.5025125628140703,199,0.48921832884097033,0.013294233973099978,0.49748743718592964,199,0.5107816711590296,-0.013294233973099978,0.494949494949495,198,0.5020297699594046,-0.007080275009909653,0.9521531100478469,0.03349282296650718,0.5120772946859904,207,0.4980443285528031,0.014032966133187275,0.48792270531400966,207,0.5019556714471969,-0.014032966133187219,0.4854368932038835,206,0.5052356020942408,-0.019798708890357286,0.9904306220095693,0.009569377990430622,0.4692737430167598,179,0.47702060221870046,-0.007746859201940681,0.5307262569832403,179,0.5229793977812995,0.007746859201940737,0.5280898876404494,178,0.5111464968152867,0.01694339082516272,0.8564593301435407,0.0
price_near_ONL,55,5,OOS,108,412,0.2621359223300971,0.46296296296296297,108,0.5277777777777778,28.267857142857142,42.5,0.4672897196261682,107,0.4641975308641975,0.0030921887619707045,3.1203703703703702,2.9444444444444446,0.5327102803738317,107,0.5358024691358024,-0.0030921887619707045,2.9444444444444446,3.1203703703703702,0.5233644859813084,107,0.4691358024691358,0.05422868351217258,2.9814814814814814,3.0833333333333335,1.0810764101411665,0.8671880849689522,0.8599328563922356,1.0883316387178832,0.504950495049505,101,0.5092838196286472,-0.0043333245791422614,0.49504950495049505,101,0.4907161803713528,0.0043333245791422614,0.48514851485148514,101,0.5278514588859416,-0.042702944034456514,0.9351851851851852,0.06481481481481481,0.43333333333333335,90,0.4626334519572954,-0.029300118623962035,0.5666666666666667,90,0.5373665480427047,0.02930011862396198,0.5666666666666667,90,0.5622775800711743,0.004389086595492309,0.8333333333333334,0.037037037037037035,0.4186046511627907,86,0.46864686468646866,-0.050042213523677936,0.5813953488372093,86,0.5313531353135313,0.05004221352367799,0.5697674418604651,86,0.5544554455445545,0.015311996315910625,0.7962962962962963,0.0,0.4489795918367347,49,0.40707964601769914,0.041899945819035556,0.5510204081632653,49,0.5929203539823009,-0.04189994581903567,0.5510204081632653,49,0.5132743362831859,0.03774607188007939,0.4537037037037037,0.0
price_near_ONL,55,10,OOS,108,412,0.2621359223300971,0.49074074074074076,108,0.49074074074074076,28.267857142857142,42.5,0.5,108,0.4744525547445255,0.025547445255474477,5.148148148148148,5.407407407407407,0.5,108,0.5255474452554745,-0.025547445255474477,5.407407407407407,5.148148148148148,0.5092592592592593,108,0.46715328467153283,0.04210597458772647,5.37962962962963,5.175925925925926,1.5078904640646718,1.2084012348747522,1.1896297704619774,1.5266619284774465,0.5154639175257731,97,0.5095367847411444,0.0059271327846287525,0.4845360824742268,97,0.4904632152588556,-0.005927132784628808,0.4742268041237113,97,0.5313351498637602,-0.05710834574004886,0.8981481481481481,0.10185185185185185,0.44660194174757284,103,0.480225988700565,-0.03362404695299215,0.5533980582524272,103,0.519774011299435,0.03362404695299215,0.5436893203883495,103,0.5480225988700564,-0.004333278481706948,0.9537037037037037,0.037037037037037035,0.44660194174757284,103,0.48284960422163586,-0.036247662474063025,0.5533980582524272,103,0.5171503957783641,0.03624766247406308,0.5436893203883495,103,0.554089709762533,-0.010400389374183527,0.9537037037037037,0.009259259259259259,0.4246575342465753,73,0.45108695652173914,-0.026429422275163816,0.5753424657534246,73,0.5489130434782609,0.02642942227516376,0.5753424657534246,73,0.5543478260869565,0.020994639666468085,0.6759259259259259,0.0
price_near_ONL,55,15,OOS,108,412,0.2621359223300971,0.5185185185185185,108,0.4722222222222222,28.267857142857142,42.5,0.5370370370370371,108,0.45255474452554745,0.08448229251148964,7.324074074074074,7.731481481481482,0.46296296296296297,108,0.5474452554744526,-0.08448229251148959,7.731481481481482,7.324074074074074,0.4537037037037037,108,0.4257907542579075,0.027912949445796198,7.787037037037037,7.268518518518518,1.814034461543676,1.4502139978747897,1.4364520960507003,1.8277963633677656,0.5106382978723404,94,0.5098039215686274,0.0008343763037129692,0.48936170212765956,94,0.49019607843137253,-0.0008343763037129692,0.48936170212765956,94,0.5378151260504201,-0.048453423922760586,0.8703703703703703,0.12962962962962962,0.4423076923076923,104,0.483695652173913,-0.041387959866220736,0.5576923076923077,104,0.5163043478260869,0.04138795986622079,0.5480769230769231,104,0.5516304347826086,-0.0035535117056855192,0.9629629629629629,0.037037037037037035,0.45794392523364486,107,0.49624060150375937,-0.038296676270114516,0.5420560747663551,107,0.5037593984962406,0.03829667627011446,0.5327102803738317,107,0.5538847117794486,-0.021174431405616922,0.9907407407407407,0.009259259259259259,0.5057471264367817,87,0.5021097046413502,0.0036374217954314725,0.4942528735632184,87,0.4978902953586498,-0.003637421795431417,0.4942528735632184,87,0.5189873417721519,-0.02473446820893349,0.8055555555555556,0.0
price_near_ONL,55,30,OOS,108,412,0.2621359223300971,0.5370370370370371,108,0.4537037037037037,28.267857142857142,42.5,0.5370370370370371,108,0.5,0.03703703703703709,13.925925925925926,15.814814814814815,0.46296296296296297,108,0.5,-0.037037037037037035,15.814814814814815,13.925925925925926,0.4722222222222222,108,0.4587378640776699,0.013484358144552289,15.675925925925926,14.064814814814815,2.5721320236180722,1.8664375763407575,1.838222798542415,2.6003468014164146,0.5108695652173914,92,0.5071225071225072,0.0037470580948841814,0.4891304347826087,92,0.4928774928774929,-0.0037470580948841814,0.4891304347826087,92,0.5356125356125356,-0.04648210082992693,0.8518518518518519,0.14814814814814814,0.4411764705882353,102,0.4817708333333333,-0.040594362745098034,0.5588235294117647,102,0.5182291666666666,0.04059436274509809,0.5490196078431373,102,0.5546875,-0.005667892156862697,0.9444444444444444,0.05555555555555555,0.45714285714285713,105,0.4987714987714988,-0.04162864162864166,0.5428571428571428,105,0.5012285012285013,0.04162864162864155,0.5333333333333333,105,0.5601965601965602,-0.02686322686322684,0.9722222222222222,0.027777777777777776,0.494949494949495,99,0.5,-0.0050505050505050275,0.5050505050505051,99,0.5,0.005050505050505083,0.494949494949495,99,0.532051282051282,-0.037101787101787076,0.9166666666666666,0.009259259259259259
price_near_ONL,55,5,ALL,923,3598,0.2565314063368538,0.4777415852334419,921,0.504875406283857,8.066964285714286,13.25,0.4905450500556173,899,0.48726023475522473,0.003284815300392596,2.978331527627302,2.990249187432286,0.5094549499443827,899,0.5127397652447753,-0.003284815300392596,2.990249187432286,2.978331527627302,0.5105908584169454,897,0.49209542972118425,0.01849542869576115,2.985884907709012,2.982627578718784,0.9875425926304962,0.9489638903889579,0.9534615771300894,0.9823751218090269,0.5285035629453682,842,0.5119805884137094,0.01652297453165874,0.47149643705463185,842,0.4880194115862906,-0.01652297453165874,0.47619047619047616,840,0.4986301369863014,-0.02243966079582521,0.9122426868905742,0.08450704225352113,0.5087956698240866,739,0.49920760697305866,0.009588062851027979,0.4912043301759134,739,0.5007923930269413,-0.009588062851027923,0.49389416553595655,737,0.5093513728611222,-0.015457207325165645,0.800650054171181,0.028169014084507043,0.4985835694050991,706,0.4996165644171779,-0.0010329950120787634,0.5014164305949008,706,0.5003834355828221,0.0010329950120787634,0.502127659574468,705,0.5050038491147036,-0.0028761895402356075,0.7648970747562297,0.0,0.4945054945054945,364,0.4663991975927783,0.02810629691271621,0.5054945054945055,364,0.5336008024072216,-0.028106296912716155,0.5054945054945055,364,0.5075528700906344,-0.0020583645961289587,0.39436619718309857,0.0
price_near_ONL,55,10,ALL,923,3598,0.2565314063368538,0.4755700325732899,921,0.5037919826652221,8.066964285714286,13.25,0.49077090119435396,921,0.47293526785714285,0.01783563333721111,5.38569880823402,5.327193932827735,0.509229098805646,921,0.5270647321428571,-0.017835633337211054,5.327193932827735,5.38569880823402,0.5125136017410229,919,0.4868347338935574,0.02567886784746548,5.312703583061889,5.393051031487514,1.429758525789058,1.3276742304589446,1.330282970680095,1.4258652508339968,0.531442663378545,811,0.5127725856697819,0.018670077708763055,0.468557336621455,811,0.48722741433021804,-0.018670077708763055,0.47342398022249693,809,0.4996873045653533,-0.026263324342856387,0.8786565547128927,0.12134344528710726,0.5023980815347722,834,0.5,0.0023980815347721673,0.49760191846522783,834,0.5,-0.0023980815347721673,0.4987980769230769,832,0.51171875,-0.012920673076923073,0.9035752979414952,0.041170097508125676,0.5039908779931584,877,0.5023966446974236,0.001594233295734826,0.4960091220068415,877,0.4976033553025764,-0.0015942332957348815,0.496,875,0.5043609022556391,-0.008360902255639124,0.9501625135427952,0.0065005417118093175,0.494949494949495,594,0.4894795127353267,0.005469982214168279,0.5050505050505051,594,0.5105204872646734,-0.005469982214168279,0.5050505050505051,594,0.5080510827318157,-0.003000577681310568,0.6435536294691224,0.0
price_near_ONL,55,15,ALL,923,3598,0.2565314063368538,0.48534201954397393,921,0.5037919826652221,8.066964285714286,13.25,0.49782608695652175,920,0.47799442896935934,0.01983165798716241,7.737811484290358,7.57204767063922,0.5021739130434782,920,0.5220055710306407,-0.019831657987162465,7.57204767063922,7.737811484290358,0.5043572984749455,918,0.48350111856823264,0.020856179906712846,7.550488599348534,7.756786102062975,1.7540857981151101,1.5940836854773215,1.5905224358511676,1.7564878669472823,0.5288944723618091,796,0.5131787869164814,0.015715685445327643,0.47110552763819097,796,0.48682121308351856,-0.015715685445327587,0.4760705289672544,794,0.5006373486297004,-0.02456681966244606,0.8624052004333694,0.13759479956663057,0.5029103608847497,859,0.501841620626151,0.0010687402585987105,0.4970896391152503,859,0.498158379373849,-0.0010687402585987105,0.4970828471411902,857,0.5107825015403573,-0.013699654399167094,0.9306608884073673,0.04550379198266522,0.5077262693156733,906,0.506601607347876,0.001124661967797369,0.4922737306843267,906,0.493398392652124,-0.001124661967797258,0.4922566371681416,904,0.5034582132564841,-0.01120157608834249,0.9815817984832069,0.007583965330444204,0.5049365303244006,709,0.4946855624446413,0.010250967879759265,0.49506346967559944,709,0.5053144375553588,-0.01025096787975932,0.4929378531073446,708,0.5006663705019991,-0.007728517394654522,0.7681473456121344,0.0
