session_date,year,period,hold_min,cost_points,entry,stop,exit_kind,gross_points,net_points
2014-08-25,2014,Train,15,2.0,4075.25,4076.6875,stop,-1.4375,-3.4375
2014-08-26,2014,Train,3,1.0,4072.25,4075.25,time,0.75,-0.25
2014-08-26,2014,Train,3,2.0,4072.25,4075.25,time,0.75,-1.25
2014-08-26,2014,Train,5,1.0,4072.25,4075.25,time,1.25,0.25
2014-08-26,2014,Train,5,2.0,4072.25,4075.25,time,1.25,-0.75
2014-08-26,2014,Train,10,1.0,4072.25,4075.25,time,0.75,-0.25
2014-08-26,2014,Train,10,2.0,4072.25,4075.25,time,0.75,-1.25
2014-08-26,2014,Train,15,1.0,4072.25,4075.25,time,-0.25,-1.25
2014-08-26,2014,Train,15,2.0,4072.25,4075.25,time,-0.25,-2.25
2014-08-27,2014,Train,3,1.0,4074.75,4077.5625,time,0.25,-0.75
2014-08-27,2014,Train,3,2.0,4074.75,4077.5625,time,0.25,-1.75
2014-08-27,2014,Train,5,1.0,4074.75,4077.5625,time,0.25,-0.75
2014-08-27,2014,Train,5,2.0,4074.75,4077.5625,time,0.25,-1.75
2014-08-27,2014,Train,10,1.0,4074.75,4077.5625,time,1.0,0.0
2014-08-27,2014,Train,10,2.0,4074.75,4077.5625,time,1.0,-1.0
2014-08-27,2014,Train,15,1.0,4074.75,4077.5625,time,2.25,1.25
2014-08-27,2014,Train,15,2.0,4074.75,4077.5625,time,2.25,0.25
2014-08-28,2014,Train,3,1.0,4063.0,4065.5,time,-2.0,-3.0
2014-08-28,2014,Train,3,2.0,4063.0,4065.5,time,-2.0,-4.0
2014-08-28,2014,Train,5,1.0,4063.0,4065.5,time,-1.5,-2.5
2014-08-28,2014,Train,5,2.0,4063.0,4065.5,time,-1.5,-3.5
2014-08-28,2014,Train,10,1.0,4063.0,4065.5,stop,-2.5,-3.5
2014-08-28,2014,Train,10,2.0,4063.0,4065.5,stop,-2.5,-4.5
2014-08-28,2014,Train,15,1.0,4063.0,4065.5,stop,-2.5,-3.5
2014-08-28,2014,Train,15,2.0,4063.0,4065.5,stop,-2.5,-4.5
2014-08-29,2014,Train,3,1.0,4078.75,4083.3125,time,1.75,0.75
2014-08-29,2014,Train,3,2.0,4078.75,4083.3125,time,1.75,-0.25
2014-08-29,2014,Train,5,1.0,4078.75,4083.3125,time,1.25,0.25
2014-08-29,2014,Train,5,2.0,4078.75,4083.3125,time,1.25,-0.75
2014-08-29,2014,Train,10,1.0,4078.75,4083.3125,time,0.75,-0.25
2014-08-29,2014,Train,10,2.0,4078.75,4083.3125,time,0.75,-1.25
2014-08-29,2014,Train,15,1.0,4078.75,4083.3125,time,0.0,-1.0
2014-08-29,2014,Train,15,2.0,4078.75,4083.3125,time,0.0,-2.0
2014-09-05,2014,Train,3,1.0,4074.0,4079.5,time,0.5,-0.5
2014-09-05,2014,Train,3,2.0,4074.0,4079.5,time,0.5,-1.5
2014-09-05,2014,Train,5,1.0,4074.0,4079.5,time,0.0,-1.0
2014-09-05,2014,Train,5,2.0,4074.0,4079.5,time,0.0,-2.0
2014-09-05,2014,Train,10,1.0,4074.0,4079.5,time,-0.25,-1.25
2014-09-05,2014,Train,10,2.0,4074.0,4079.5,time,-0.25,-2.25
2014-09-05,2014,Train,15,1.0,4074.0,4079.5,time,-1.75,-2.75
2014-09-05,2014,Train,15,2.0,4074.0,4079.5,time,-1.75,-3.75
2014-09-10,2014,Train,3,1.0,4072.75,4077.5,time,-1.0,-2.0
2014-09-10,2014,Train,3,2.0,4072.75,4077.5,time,-1.0,-3.0
2014-09-10,2014,Train,5,1.0,4072.75,4077.5,time,-1.75,-2.75
2014-09-10,2014,Train,5,2.0,4072.75,4077.5,time,-1.75,-3.75
2014-09-10,2014,Train,10,1.0,4072.75,4077.5,time,-0.5,-1.5
2014-09-10,2014,Train,10,2.0,4072.75,4077.5,time,-0.5,-2.5
2014-09-10,2014,Train,15,1.0,4072.75,4077.5,time,-0.5,-1.5
2014-09-10,2014,Train,15,2.0,4072.75,4077.5,time,-0.5,-2.5
2014-09-16,2014,Train,3,1.0,4033.75,4041.125,time,-0.25,-1.25
2014-09-16,2014,Train,3,2.0,4033.75,4041.125,time,-0.25,-2.25
2014-09-16,2014,Train,5,1.0,4033.75,4041.125,time,-3.0,-4.0
2014-09-16,2014,Train,5,2.0,4033.75,4041.125,time,-3.0,-5.0
2014-09-16,2014,Train,10,1.0,4033.75,4041.125,stop,-7.375,-8.375
2014-09-16,2014,Train,10,2.0,4033.75,4041.125,stop,-7.375,-9.375
2014-09-16,2014,Train,15,1.0,4033.75,4041.125,stop,-7.375,-8.375
2014-09-16,2014,Train,15,2.0,4033.75,4041.125,stop,-7.375,-9.375
2014-09-18,2014,Train,3,1.0,4088.25,4092.4375,time,2.0,1.0
2014-09-18,2014,Train,3,2.0,4088.25,4092.4375,time,2.0,0.0
2014-09-18,2014,Train,5,1.0,4088.25,4092.4375,time,2.0,1.0
2014-09-18,2014,Train,5,2.0,4088.25,4092.4375,time,2.0,0.0
2014-09-18,2014,Train,10,1.0,4088.25,4092.4375,time,3.25,2.25
2014-09-18,2014,Train,10,2.0,4088.25,4092.4375,time,3.25,1.25
2014-09-18,2014,Train,15,1.0,4088.25,4092.4375,time,1.25,0.25
2014-09-18,2014,Train,15,2.0,4088.25,4092.4375,time,1.25,-0.75
2014-09-29,2014,Train,3,1.0,4036.25,4045.5625,time,0.0,-1.0
2014-09-29,2014,Train,3,2.0,4036.25,4045.5625,time,0.0,-2.0
2014-09-29,2014,Train,5,1.0,4036.25,4045.5625,time,1.0,0.0
2014-09-29,2014,Train,5,2.0,4036.25,4045.5625,time,1.0,-1.0
2014-09-29,2014,Train,10,1.0,4036.25,4045.5625,time,-0.5,-1.5
2014-09-29,2014,Train,10,2.0,4036.25,4045.5625,time,-0.5,-2.5
2014-09-29,2014,Train,15,1.0,4036.25,4045.5625,time,-0.5,-1.5
2014-09-29,2014,Train,15,2.0,4036.25,4045.5625,time,-0.5,-2.5
2014-09-30,2014,Train,3,1.0,4055.0,4062.875,time,-2.0,-3.0
2014-09-30,2014,Train,3,2.0,4055.0,4062.875,time,-2.0,-4.0
2014-09-30,2014,Train,5,1.0,4055.0,4062.875,time,-1.75,-2.75
2014-09-30,2014,Train,5,2.0,4055.0,4062.875,time,-1.75,-3.75
2014-09-30,2014,Train,10,1.0,4055.0,4062.875,time,-1.75,-2.75
2014-09-30,2014,Train,10,2.0,4055.0,4062.875,time,-1.75,-3.75
2014-09-30,2014,Train,15,1.0,4055.0,4062.875,time,-1.25,-2.25
2014-09-30,2014,Train,15,2.0,4055.0,4062.875,time,-1.25,-3.25
2014-10-03,2014,Train,3,1.0,4025.75,4035.625,time,0.25,-0.75
2014-10-03,2014,Train,3,2.0,4025.75,4035.625,time,0.25,-1.75
2014-10-03,2014,Train,5,1.0,4025.75,4035.625,time,-0.75,-1.75
2014-10-03,2014,Train,5,2.0,4025.75,4035.625,time,-0.75,-2.75
2014-10-03,2014,Train,10,1.0,4025.75,4035.625,time,-0.75,-1.75
2014-10-03,2014,Train,10,2.0,4025.75,4035.625,time,-0.75,-2.75
2014-10-03,2014,Train,15,1.0,4025.75,4035.625,time,0.5,-0.5
2014-10-03,2014,Train,15,2.0,4025.75,4035.625,time,0.5,-1.5
2014-10-07,2014,Train,3,1.0,3993.0,3998.0,time,-2.5,-3.5
2014-10-07,2014,Train,3,2.0,3993.0,3998.0,time,-2.5,-4.5
2014-10-07,2014,Train,5,1.0,3993.0,3998.0,time,-0.75,-1.75
2014-10-07,2014,Train,5,2.0,3993.0,3998.0,time,-0.75,-2.75
2014-10-07,2014,Train,10,1.0,3993.0,3998.0,stop,-5.0,-6.0
2014-10-07,2014,Train,10,2.0,3993.0,3998.0,stop,-5.0,-7.0
2014-10-07,2014,Train,15,1.0,3993.0,3998.0,stop,-5.0,-6.0
2014-10-07,2014,Train,15,2.0,3993.0,3998.0,stop,-5.0,-7.0
2014-10-14,2014,Train,3,1.0,3835.0,3846.625,time,1.25,0.25
2014-10-14,2014,Train,3,2.0,3835.0,3846.625,time,1.25,-0.75
2014-10-14,2014,Train,5,1.0,3835.0,3846.625,time,3.25,2.25
2014-10-14,2014,Train,5,2.0,3835.0,3846.625,time,3.25,1.25
2014-10-14,2014,Train,10,1.0,3835.0,3846.625,time,-4.75,-5.75
2014-10-14,2014,Train,10,2.0,3835.0,3846.625,time,-4.75,-6.75
2014-10-14,2014,Train,15,1.0,3835.0,3846.625,stop,-11.625,-12.625
2014-10-14,2014,Train,15,2.0,3835.0,3846.625,stop,-11.625,-13.625
2014-10-16,2014,Train,3,1.0,3742.75,3755.625,time,2.0,1.0
2014-10-16,2014,Train,3,2.0,3742.75,3755.625,time,2.0,0.0
2014-10-16,2014,Train,5,1.0,3742.75,3755.625,time,6.25,5.25
2014-10-16,2014,Train,5,2.0,3742.75,3755.625,time,6.25,4.25
2014-10-16,2014,Train,10,1.0,3742.75,3755.625,time,1.5,0.5
2014-10-16,2014,Train,10,2.0,3742.75,3755.625,time,1.5,-0.5
2014-10-16,2014,Train,15,1.0,3742.75,3755.625,time,8.75,7.75
2014-10-16,2014,Train,15,2.0,3742.75,3755.625,time,8.75,6.75
2014-10-17,2014,Train,3,1.0,3821.5,3832.0,time,-1.5,-2.5
2014-10-17,2014,Train,3,2.0,3821.5,3832.0,time,-1.5,-3.5
2014-10-17,2014,Train,5,1.0,3821.5,3832.0,time,-3.75,-4.75
2014-10-17,2014,Train,5,2.0,3821.5,3832.0,time,-3.75,-5.75
2014-10-17,2014,Train,10,1.0,3821.5,3832.0,time,-2.0,-3.0
2014-10-17,2014,Train,10,2.0,3821.5,3832.0,time,-2.0,-4.0
2014-10-17,2014,Train,15,1.0,3821.5,3832.0,time,5.5,4.5
2014-10-17,2014,Train,15,2.0,3821.5,3832.0,time,5.5,3.5
2014-10-20,2014,Train,3,1.0,3836.25,3846.6875,time,0.25,-0.75
2014-10-20,2014,Train,3,2.0,3836.25,3846.6875,time,0.25,-1.75
2014-10-20,2014,Train,5,1.0,3836.25,3846.6875,time,-2.5,-3.5
2014-10-20,2014,Train,5,2.0,3836.25,3846.6875,time,-2.5,-4.5
2014-10-20,2014,Train,10,1.0,3836.25,3846.6875,time,0.5,-0.5
2014-10-20,2014,Train,10,2.0,3836.25,3846.6875,time,0.5,-1.5
2014-10-20,2014,Train,15,1.0,3836.25,3846.6875,time,3.0,2.0
2014-10-20,2014,Train,15,2.0,3836.25,3846.6875,time,3.0,1.0
2014-10-23,2014,Train,3,1.0,4003.0,4010.4375,time,-3.25,-4.25
2014-10-23,2014,Train,3,2.0,4003.0,4010.4375,time,-3.25,-5.25
2014-10-23,2014,Train,5,1.0,4003.0,4010.4375,time,-2.5,-3.5
2014-10-23,2014,Train,5,2.0,4003.0,4010.4375,time,-2.5,-4.5
2014-10-23,2014,Train,10,1.0,4003.0,4010.4375,time,-4.75,-5.75
2014-10-23,2014,Train,10,2.0,4003.0,4010.4375,time,-4.75,-6.75
2014-10-23,2014,Train,15,1.0,4003.0,4010.4375,time,-3.75,-4.75
2014-10-23,2014,Train,15,2.0,4003.0,4010.4375,time,-3.75,-5.75
2014-10-24,2014,Train,3,1.0,4020.25,4026.8125,time,0.5,-0.5
2014-10-24,2014,Train,3,2.0,4020.25,4026.8125,time,0.5,-1.5
2014-10-24,2014,Train,5,1.0,4020.25,4026.8125,time,-0.75,-1.75
2014-10-24,2014,Train,5,2.0,4020.25,4026.8125,time,-0.75,-2.75
2014-10-24,2014,Train,10,1.0,4020.25,4026.8125,time,-2.5,-3.5
2014-10-24,2014,Train,10,2.0,4020.25,4026.8125,time,-2.5,-4.5
2014-10-24,2014,Train,15,1.0,4020.25,4026.8125,time,0.75,-0.25
2014-10-24,2014,Train,15,2.0,4020.25,4026.8125,time,0.75,-1.25
2014-10-27,2014,Train,3,1.0,4033.75,4040.0625,time,4.25,3.25
2014-10-27,2014,Train,3,2.0,4033.75,4040.0625,time,4.25,2.25
2014-10-27,2014,Train,5,1.0,4033.75,4040.0625,time,0.0,-1.0
2014-10-27,2014,Train,5,2.0,4033.75,4040.0625,time,0.0,-2.0
2014-10-27,2014,Train,10,1.0,4033.75,4040.0625,time,1.0,0.0
2014-10-27,2014,Train,10,2.0,4033.75,4040.0625,time,1.0,-1.0
2014-10-27,2014,Train,15,1.0,4033.75,4040.0625,time,-4.25,-5.25
2014-10-27,2014,Train,15,2.0,4033.75,4040.0625,time,-4.25,-6.25
2014-10-28,2014,Train,3,1.0,4075.0,4080.5625,time,1.5,0.5
2014-10-28,2014,Train,3,2.0,4075.0,4080.5625,time,1.5,-0.5
2014-10-28,2014,Train,5,1.0,4075.0,4080.5625,time,4.75,3.75
2014-10-28,2014,Train,5,2.0,4075.0,4080.5625,time,4.75,2.75
2014-10-28,2014,Train,10,1.0,4075.0,4080.5625,time,2.5,1.5
2014-10-28,2014,Train,10,2.0,4075.0,4080.5625,time,2.5,0.5
2014-10-28,2014,Train,15,1.0,4075.0,4080.5625,time,2.25,1.25
2014-10-28,2014,Train,15,2.0,4075.0,4080.5625,time,2.25,0.25
2014-10-30,2014,Train,3,1.0,4082.25,4088.9375,time,-0.25,-1.25
2014-10-30,2014,Train,3,2.0,4082.25,4088.9375,time,-0.25,-2.25
2014-10-30,2014,Train,5,1.0,4082.25,4088.9375,time,0.0,-1.0
2014-10-30,2014,Train,5,2.0,4082.25,4088.9375,time,0.0,-2.0
2014-10-30,2014,Train,10,1.0,4082.25,4088.9375,time,-0.5,-1.5
2014-10-30,2014,Train,10,2.0,4082.25,4088.9375,time,-0.5,-2.5
2014-10-30,2014,Train,15,1.0,4082.25,4088.9375,time,0.25,-0.75
2014-10-30,2014,Train,15,2.0,4082.25,4088.9375,time,0.25,-1.75
2014-11-10,2014,Train,3,1.0,4162.25,4165.625,time,-1.5,-2.5
2014-11-10,2014,Train,3,2.0,4162.25,4165.625,time,-1.5,-3.5
2014-11-10,2014,Train,5,1.0,4162.25,4165.625,stop,-3.375,-4.375
2014-11-10,2014,Train,5,2.0,4162.25,4165.625,stop,-3.375,-5.375
2014-11-10,2014,Train,10,1.0,4162.25,4165.625,stop,-3.375,-4.375
2014-11-10,2014,Train,10,2.0,4162.25,4165.625,stop,-3.375,-5.375
2014-11-10,2014,Train,15,1.0,4162.25,4165.625,stop,-3.375,-4.375
2014-11-10,2014,Train,15,2.0,4162.25,4165.625,stop,-3.375,-5.375
2014-11-14,2014,Train,3,1.0,4216.75,4221.625,time,0.0,-1.0
2014-11-14,2014,Train,3,2.0,4216.75,4221.625,time,0.0,-2.0
2014-11-14,2014,Train,5,1.0,4216.75,4221.625,time,0.25,-0.75
2014-11-14,2014,Train,5,2.0,4216.75,4221.625,time,0.25,-1.75
2014-11-14,2014,Train,10,1.0,4216.75,4221.625,time,-3.25,-4.25
2014-11-14,2014,Train,10,2.0,4216.75,4221.625,time,-3.25,-5.25
2014-11-14,2014,Train,15,1.0,4216.75,4221.625,time,-1.25,-2.25
2014-11-14,2014,Train,15,2.0,4216.75,4221.625,time,-1.25,-3.25
2014-11-18,2014,Train,3,1.0,4238.0,4244.25,time,0.25,-0.75
2014-11-18,2014,Train,3,2.0,4238.0,4244.25,time,0.25,-1.75
2014-11-18,2014,Train,5,1.0,4238.0,4244.25,time,0.5,-0.5
2014-11-18,2014,Train,5,2.0,4238.0,4244.25,time,0.5,-1.5
2014-11-18,2014,Train,10,1.0,4238.0,4244.25,time,0.75,-0.25
2014-11-18,2014,Train,10,2.0,4238.0,4244.25,time,0.75,-1.25
2014-11-18,2014,Train,15,1.0,4238.0,4244.25,time,-1.5,-2.5
2014-11-18,2014,Train,15,2.0,4238.0,4244.25,time,-1.5,-3.5
2014-11-24,2014,Train,3,1.0,4275.25,4279.5,time,1.75,0.75
2014-11-24,2014,Train,3,2.0,4275.25,4279.5,time,1.75,-0.25
2014-11-24,2014,Train,5,1.0,4275.25,4279.5,time,2.5,1.5
2014-11-24,2014,Train,5,2.0,4275.25,4279.5,time,2.5,0.5
2014-11-24,2014,Train,10,1.0,4275.25,4279.5,time,2.5,1.5
2014-11-24,2014,Train,10,2.0,4275.25,4279.5,time,2.5,0.5
2014-11-24,2014,Train,15,1.0,4275.25,4279.5,time,2.0,1.0
2014-11-24,2014,Train,15,2.0,4275.25,4279.5,time,2.0,0.0
2014-11-28,2014,Train,3,1.0,4342.0,4345.75,time,0.5,-0.5
2014-11-28,2014,Train,3,2.0,4342.0,4345.75,time,0.5,-1.5
2014-11-28,2014,Train,5,1.0,4342.0,4345.75,time,-1.5,-2.5
2014-11-28,2014,Train,5,2.0,4342.0,4345.75,time,-1.5,-3.5
2014-11-28,2014,Train,10,1.0,4342.0,4345.75,time,1.25,0.25
2014-11-28,2014,Train,10,2.0,4342.0,4345.75,time,1.25,-0.75
2014-11-28,2014,Train,15,1.0,4342.0,4345.75,time,-1.0,-2.0
2014-11-28,2014,Train,15,2.0,4342.0,4345.75,time,-1.0,-3.0
2014-12-11,2014,Train,3,1.0,4287.5,4299.9375,time,1.25,0.25
2014-12-11,2014,Train,3,2.0,4287.5,4299.9375,time,1.25,-0.75
2014-12-11,2014,Train,5,1.0,4287.5,4299.9375,time,1.5,0.5
2014-12-11,2014,Train,5,2.0,4287.5,4299.9375,time,1.5,-0.5
2014-12-11,2014,Train,10,1.0,4287.5,4299.9375,time,0.5,-0.5
2014-12-11,2014,Train,10,2.0,4287.5,4299.9375,time,0.5,-1.5
2014-12-11,2014,Train,15,1.0,4287.5,4299.9375,time,0.75,-0.25
2014-12-11,2014,Train,15,2.0,4287.5,4299.9375,time,0.75,-1.25
2014-12-16,2014,Train,3,1.0,4138.5,4148.8125,time,-5.0,-6.0
2014-12-16,2014,Train,3,2.0,4138.5,4148.8125,time,-5.0,-7.0
2014-12-16,2014,Train,5,1.0,4138.5,4148.8125,time,-7.5,-8.5
2014-12-16,2014,Train,5,2.0,4138.5,4148.8125,time,-7.5,-9.5
2014-12-16,2014,Train,10,1.0,4138.5,4148.8125,stop,-10.3125,-11.3125
2014-12-16,2014,Train,10,2.0,4138.5,4148.8125,stop,-10.3125,-12.3125
2014-12-16,2014,Train,15,1.0,4138.5,4148.8125,stop,-10.3125,-11.3125
2014-12-16,2014,Train,15,2.0,4138.5,4148.8125,stop,-10.3125,-12.3125
2014-12-17,2014,Train,3,1.0,4112.25,4119.4375,time,2.25,1.25
2014-12-17,2014,Train,3,2.0,4112.25,4119.4375,time,2.25,0.25
2014-12-17,2014,Train,5,1.0,4112.25,4119.4375,time,1.5,0.5
2014-12-17,2014,Train,5,2.0,4112.25,4119.4375,time,1.5,-0.5
2014-12-17,2014,Train,10,1.0,4112.25,4119.4375,stop,-7.1875,-8.1875
2014-12-17,2014,Train,10,2.0,4112.25,4119.4375,stop,-7.1875,-9.1875
2014-12-17,2014,Train,15,1.0,4112.25,4119.4375,stop,-7.1875,-8.1875
2014-12-17,2014,Train,15,2.0,4112.25,4119.4375,stop,-7.1875,-9.1875
2014-12-18,2014,Train,3,1.0,4233.25,4241.5625,time,-2.5,-3.5
2014-12-18,2014,Train,3,2.0,4233.25,4241.5625,time,-2.5,-4.5
2014-12-18,2014,Train,5,1.0,4233.25,4241.5625,time,-6.75,-7.75
2014-12-18,2014,Train,5,2.0,4233.25,4241.5625,time,-6.75,-8.75
2014-12-18,2014,Train,10,1.0,4233.25,4241.5625,stop,-8.3125,-9.3125
2014-12-18,2014,Train,10,2.0,4233.25,4241.5625,stop,-8.3125,-10.3125
2014-12-18,2014,Train,15,1.0,4233.25,4241.5625,stop,-8.3125,-9.3125
2014-12-18,2014,Train,15,2.0,4233.25,4241.5625,stop,-8.3125,-10.3125
2014-12-24,2014,Train,3,1.0,4295.0,4298.625,time,-0.75,-1.75
2014-12-24,2014,Train,3,2.0,4295.0,4298.625,time,-0.75,-2.75
2014-12-24,2014,Train,5,1.0,4295.0,4298.625,time,-1.5,-2.5
2014-12-24,2014,Train,5,2.0,4295.0,4298.625,time,-1.5,-3.5
2014-12-24,2014,Train,10,1.0,4295.0,4298.625,time,-1.0,-2.0
2014-12-24,2014,Train,10,2.0,4295.0,4298.625,time,-1.0,-3.0
2014-12-24,2014,Train,15,1.0,4295.0,4298.625,time,-2.25,-3.25
2014-12-24,2014,Train,15,2.0,4295.0,4298.625,time,-2.25,-4.25
2014-12-26,2014,Train,3,1.0,4303.75,4306.5625,time,0.0,-1.0
2014-12-26,2014,Train,3,2.0,4303.75,4306.5625,time,0.0,-2.0
2014-12-26,2014,Train,5,1.0,4303.75,4306.5625,time,-0.25,-1.25
2014-12-26,2014,Train,5,2.0,4303.75,4306.5625,time,-0.25,-2.25
2014-12-26,2014,Train,10,1.0,4303.75,4306.5625,time,0.25,-0.75
2014-12-26,2014,Train,10,2.0,4303.75,4306.5625,time,0.25,-1.75
2014-12-26,2014,Train,15,1.0,4303.75,4306.5625,time,-0.25,-1.25
2014-12-26,2014,Train,15,2.0,4303.75,4306.5625,time,-0.25,-2.25
2014-12-29,2014,Train,3,1.0,4316.75,4319.5625,time,1.25,0.25
2014-12-29,2014,Train,3,2.0,4316.75,4319.5625,time,1.25,-0.75
2014-12-29,2014,Train,5,1.0,4316.75,4319.5625,time,1.0,0.0
2014-12-29,2014,Train,5,2.0,4316.75,4319.5625,time,1.0,-1.0
2014-12-29,2014,Train,10,1.0,4316.75,4319.5625,time,0.0,-1.0
2014-12-29,2014,Train,10,2.0,4316.75,4319.5625,time,0.0,-2.0
2014-12-29,2014,Train,15,1.0,4316.75,4319.5625,time,1.0,0.0
2014-12-29,2014,Train,15,2.0,4316.75,4319.5625,time,1.0,-1.0
2015-01-07,2015,Train,3,1.0,4151.5,4160.25,time,-0.5,-1.5
2015-01-07,2015,Train,3,2.0,4151.5,4160.25,time,-0.5,-2.5
2015-01-07,2015,Train,5,1.0,4151.5,4160.25,time,-5.75,-6.75
2015-01-07,2015,Train,5,2.0,4151.5,4160.25,time,-5.75,-7.75
2015-01-07,2015,Train,10,1.0,4151.5,4160.25,time,-2.5,-3.5
2015-01-07,2015,Train,10,2.0,4151.5,4160.25,time,-2.5,-4.5
2015-01-07,2015,Train,15,1.0,4151.5,4160.25,time,-5.0,-6.0
2015-01-07,2015,Train,15,2.0,4151.5,4160.25,time,-5.0,-7.0
2015-01-16,2015,Train,3,1.0,4100.25,4108.6875,time,5.25,4.25
2015-01-16,2015,Train,3,2.0,4100.25,4108.6875,time,5.25,3.25
2015-01-16,2015,Train,5,1.0,4100.25,4108.6875,time,5.25,4.25
2015-01-16,2015,Train,5,2.0,4100.25,4108.6875,time,5.25,3.25
2015-01-16,2015,Train,10,1.0,4100.25,4108.6875,time,3.75,2.75
2015-01-16,2015,Train,10,2.0,4100.25,4108.6875,time,3.75,1.75
2015-01-16,2015,Train,15,1.0,4100.25,4108.6875,time,-1.75,-2.75
2015-01-16,2015,Train,15,2.0,4100.25,4108.6875,time,-1.75,-3.75
2015-01-21,2015,Train,3,1.0,4180.25,4191.25,time,4.75,3.75
2015-01-21,2015,Train,3,2.0,4180.25,4191.25,time,4.75,2.75
2015-01-21,2015,Train,5,1.0,4180.25,4191.25,time,4.75,3.75
2015-01-21,2015,Train,5,2.0,4180.25,4191.25,time,4.75,2.75
2015-01-21,2015,Train,10,1.0,4180.25,4191.25,time,2.0,1.0
2015-01-21,2015,Train,10,2.0,4180.25,4191.25,time,2.0,0.0
2015-01-21,2015,Train,15,1.0,4180.25,4191.25,time,1.0,0.0
2015-01-21,2015,Train,15,2.0,4180.25,4191.25,time,1.0,-1.0
2015-01-23,2015,Train,3,1.0,4269.25,4275.4375,time,0.75,-0.25
2015-01-23,2015,Train,3,2.0,4269.25,4275.4375,time,0.75,-1.25
2015-01-23,2015,Train,5,1.0,4269.25,4275.4375,time,-1.25,-2.25
2015-01-23,2015,Train,5,2.0,4269.25,4275.4375,time,-1.25,-3.25
2015-01-23,2015,Train,10,1.0,4269.25,4275.4375,time,-2.0,-3.0
2015-01-23,2015,Train,10,2.0,4269.25,4275.4375,time,-2.0,-4.0
2015-01-23,2015,Train,15,1.0,4269.25,4275.4375,stop,-6.1875,-7.1875
2015-01-23,2015,Train,15,2.0,4269.25,4275.4375,stop,-6.1875,-8.1875
2015-01-26,2015,Train,3,1.0,4268.25,4273.9375,time,-1.0,-2.0
2015-01-26,2015,Train,3,2.0,4268.25,4273.9375,time,-1.0,-3.0
2015-01-26,2015,Train,5,1.0,4268.25,4273.9375,time,0.5,-0.5
2015-01-26,2015,Train,5,2.0,4268.25,4273.9375,time,0.5,-1.5
2015-01-26,2015,Train,10,1.0,4268.25,4273.9375,time,0.75,-0.25
2015-01-26,2015,Train,10,2.0,4268.25,4273.9375,time,0.75,-1.25
2015-01-26,2015,Train,15,1.0,4268.25,4273.9375,time,-0.25,-1.25
2015-01-26,2015,Train,15,2.0,4268.25,4273.9375,time,-0.25,-2.25
2015-02-06,2015,Train,3,1.0,4258.75,4264.3125,time,-1.0,-2.0
2015-02-06,2015,Train,3,2.0,4258.75,4264.3125,time,-1.0,-3.0
2015-02-06,2015,Train,5,1.0,4258.75,4264.3125,time,0.75,-0.25
2015-02-06,2015,Train,5,2.0,4258.75,4264.3125,time,0.75,-1.25
2015-02-06,2015,Train,10,1.0,4258.75,4264.3125,time,10.0,9.0
2015-02-06,2015,Train,10,2.0,4258.75,4264.3125,time,10.0,8.0
2015-02-06,2015,Train,15,1.0,4258.75,4264.3125,time,6.75,5.75
2015-02-06,2015,Train,15,2.0,4258.75,4264.3125,time,6.75,4.75
2015-02-11,2015,Train,3,1.0,4288.75,4292.625,time,-1.5,-2.5
2015-02-11,2015,Train,3,2.0,4288.75,4292.625,time,-1.5,-3.5
2015-02-11,2015,Train,5,1.0,4288.75,4292.625,time,-1.0,-2.0
2015-02-11,2015,Train,5,2.0,4288.75,4292.625,time,-1.0,-3.0
2015-02-11,2015,Train,10,1.0,4288.75,4292.625,time,-0.5,-1.5
2015-02-11,2015,Train,10,2.0,4288.75,4292.625,time,-0.5,-2.5
2015-02-11,2015,Train,15,1.0,4288.75,4292.625,time,3.0,2.0
2015-02-11,2015,Train,15,2.0,4288.75,4292.625,time,3.0,1.0
2015-02-13,2015,Train,3,1.0,4363.5,4367.5,time,-0.25,-1.25
2015-02-13,2015,Train,3,2.0,4363.5,4367.5,time,-0.25,-2.25
2015-02-13,2015,Train,5,1.0,4363.5,4367.5,time,-0.75,-1.75
2015-02-13,2015,Train,5,2.0,4363.5,4367.5,time,-0.75,-2.75
2015-02-13,2015,Train,10,1.0,4363.5,4367.5,time,0.5,-0.5
2015-02-13,2015,Train,10,2.0,4363.5,4367.5,time,0.5,-1.5
2015-02-13,2015,Train,15,1.0,4363.5,4367.5,time,1.0,0.0
2015-02-13,2015,Train,15,2.0,4363.5,4367.5,time,1.0,-1.0
2015-02-16,2015,Train,3,1.0,4377.5,4378.3125,time,2.5,1.5
2015-02-16,2015,Train,3,2.0,4377.5,4378.3125,time,2.5,0.5
2015-02-16,2015,Train,5,1.0,4377.5,4378.3125,time,2.0,1.0
2015-02-16,2015,Train,5,2.0,4377.5,4378.3125,time,2.0,0.0
2015-02-16,2015,Train,10,1.0,4377.5,4378.3125,time,1.25,0.25
2015-02-16,2015,Train,10,2.0,4377.5,4378.3125,time,1.25,-0.75
2015-02-16,2015,Train,15,1.0,4377.5,4378.3125,time,1.0,0.0
2015-02-16,2015,Train,15,2.0,4377.5,4378.3125,time,1.0,-1.0
2015-02-17,2015,Train,3,1.0,4382.0,4385.3125,time,5.0,4.0
2015-02-17,2015,Train,3,2.0,4382.0,4385.3125,time,5.0,3.0
2015-02-17,2015,Train,5,1.0,4382.0,4385.3125,time,6.75,5.75
2015-02-17,2015,Train,5,2.0,4382.0,4385.3125,time,6.75,4.75
