period,direction,bar_after_break,signed_close_disp_ib
Inner,downside_failure,5,-0.06382978723404255
Inner,upside_failure,1,-0.004098360655737705
Inner,upside_failure,2,0.012295081967213115
Inner,upside_failure,3,0.06147540983606557
Inner,upside_failure,4,-0.07377049180327869
Inner,upside_failure,5,-0.07377049180327869
Inner,downside_failure,1,0.20579710144927535
Inner,downside_failure,2,0.3507246376811594
Inner,downside_failure,3,0.25507246376811593
Inner,downside_failure,4,0.2492753623188406
Inner,downside_failure,5,0.39420289855072466
Inner,downside_failure,1,-0.16666666666666666
Inner,downside_failure,2,-0.03763440860215054
Inner,downside_failure,3,-0.06451612903225806
Inner,downside_failure,4,0.07526881720430108
Inner,downside_failure,5,0.08333333333333333
Inner,upside_failure,1,0.03260869565217391
Inner,upside_failure,2,0.030434782608695653
Inner,upside_failure,3,0.008695652173913044
Inner,upside_failure,4,-0.07391304347826087
Inner,upside_failure,5,-0.02608695652173913
Inner,upside_failure,1,-0.02040816326530612
Inner,upside_failure,2,0.058673469387755105
Inner,upside_failure,3,0.05612244897959184
Inner,upside_failure,4,0.05612244897959184
Inner,upside_failure,5,0.08673469387755102
Inner,upside_failure,1,0.14285714285714285
Inner,upside_failure,2,0.24206349206349206
Inner,upside_failure,3,0.2698412698412698
Inner,upside_failure,4,0.2619047619047619
Inner,upside_failure,5,0.14682539682539683
Inner,upside_failure,1,-0.0311284046692607
Inner,upside_failure,2,-0.1867704280155642
Inner,upside_failure,3,-0.29961089494163423
Inner,upside_failure,4,-0.3540856031128405
Inner,upside_failure,5,-0.0622568093385214
Inner,upside_failure,1,-0.06535947712418301
Inner,upside_failure,2,0.24836601307189543
Inner,upside_failure,3,0.1830065359477124
Inner,upside_failure,4,-0.1568627450980392
Inner,upside_failure,5,-0.006535947712418301
Inner,downside_failure,1,0.3525641025641026
Inner,downside_failure,2,0.4935897435897436
Inner,downside_failure,3,0.46794871794871795
Inner,downside_failure,4,0.358974358974359
Inner,downside_failure,5,0.46794871794871795
Inner,downside_failure,1,-0.1935483870967742
Inner,downside_failure,2,-0.13978494623655913
Inner,downside_failure,3,-0.07526881720430108
Inner,downside_failure,4,-0.1989247311827957
Inner,downside_failure,5,-0.41935483870967744
Inner,downside_failure,1,0.0051813471502590676
Inner,downside_failure,2,-0.05181347150259067
Inner,downside_failure,3,0.2538860103626943
Inner,downside_failure,4,0.30569948186528495
Inner,downside_failure,5,0.15544041450777202
Inner,downside_failure,1,-0.176
Inner,downside_failure,2,-0.232
Inner,downside_failure,3,-0.072
Inner,downside_failure,4,-0.096
Inner,downside_failure,5,-0.08
Inner,upside_failure,1,-0.013333333333333334
Inner,upside_failure,2,0.013333333333333334
Inner,upside_failure,3,-0.08666666666666667
Inner,upside_failure,4,-0.02
Inner,upside_failure,5,0.06666666666666667
Inner,downside_failure,1,-0.08664259927797834
Inner,downside_failure,2,-0.02527075812274368
Inner,downside_failure,3,0.18772563176895307
Inner,downside_failure,4,0.1299638989169675
Inner,downside_failure,5,0.04332129963898917
Inner,upside_failure,1,0.07692307692307693
Inner,upside_failure,2,-0.04487179487179487
Inner,upside_failure,3,-0.24358974358974358
Inner,upside_failure,4,-0.4807692307692308
Inner,upside_failure,5,-0.4230769230769231
Inner,upside_failure,1,0.13194444444444445
Inner,upside_failure,2,0.11458333333333333
Inner,upside_failure,3,-0.013888888888888888
Inner,upside_failure,4,0.06597222222222222
Inner,upside_failure,5,0.125
Inner,downside_failure,1,-0.4025157232704403
Inner,downside_failure,2,-0.3333333333333333
Inner,downside_failure,3,-0.6226415094339622
Inner,downside_failure,4,-0.5534591194968553
Inner,downside_failure,5,-0.23270440251572327
Inner,upside_failure,1,0.24509803921568626
Inner,upside_failure,2,-0.09803921568627451
Inner,upside_failure,3,-0.23529411764705882
Inner,upside_failure,4,-0.5588235294117647
Inner,upside_failure,5,-0.9901960784313726
Inner,upside_failure,1,-0.020172910662824207
Inner,upside_failure,2,0.011527377521613832
Inner,upside_failure,3,0.07492795389048991
Inner,upside_failure,4,0.025936599423631124
Inner,upside_failure,5,0.04610951008645533
Inner,upside_failure,1,-0.2967032967032967
Inner,upside_failure,2,-0.4725274725274725
Inner,upside_failure,3,-0.3791208791208791
Inner,upside_failure,4,-0.7527472527472527
Inner,upside_failure,5,-0.6538461538461539
Inner,downside_failure,1,-0.20833333333333334
Inner,downside_failure,2,-0.20833333333333334
Inner,downside_failure,3,-0.18452380952380953
Inner,downside_failure,4,0.06547619047619048
Inner,downside_failure,5,0.02976190476190476
Inner,upside_failure,1,-0.11570247933884298
Inner,upside_failure,2,0.33884297520661155
Inner,upside_failure,3,0.4462809917355372
Inner,upside_failure,4,0.3884297520661157
Inner,upside_failure,5,0.19008264462809918
Inner,downside_failure,1,-0.05555555555555555
Inner,downside_failure,2,0.027777777777777776
Inner,downside_failure,3,-0.12962962962962962
Inner,downside_failure,4,-0.12037037037037036
Inner,downside_failure,5,-0.1388888888888889
Inner,downside_failure,1,-0.14736842105263157
Inner,downside_failure,2,-0.22631578947368422
Inner,downside_failure,3,-0.12105263157894737
Inner,downside_failure,4,-0.1368421052631579
Inner,downside_failure,5,-0.1368421052631579
Inner,upside_failure,1,0.08139534883720931
Inner,upside_failure,2,-0.29069767441860467
Inner,upside_failure,3,-0.27906976744186046
Inner,upside_failure,4,-0.011627906976744186
Inner,upside_failure,5,-0.10465116279069768
Inner,upside_failure,1,0.20833333333333334
Inner,upside_failure,2,0.3333333333333333
Inner,upside_failure,3,0.16666666666666666
Inner,upside_failure,4,0.3125
Inner,upside_failure,5,0.28125
Inner,downside_failure,1,0.019867549668874173
Inner,downside_failure,2,0.07947019867549669
Inner,downside_failure,3,-0.10596026490066225
Inner,downside_failure,4,-0.2185430463576159
Inner,downside_failure,5,-0.1986754966887417
Inner,downside_failure,1,-0.19791666666666666
Inner,downside_failure,2,-0.052083333333333336
Inner,downside_failure,3,-0.19791666666666666
Inner,downside_failure,4,-0.5625
Inner,downside_failure,5,-0.4895833333333333
Inner,downside_failure,1,-0.0375
Inner,downside_failure,2,-0.025
Inner,downside_failure,3,-0.1625
Inner,downside_failure,4,-0.0875
Inner,downside_failure,5,0.0375
Inner,downside_failure,1,0.09
Inner,downside_failure,2,0.23
Inner,downside_failure,3,-0.09
Inner,downside_failure,4,-0.17
Inner,downside_failure,5,-0.19
Inner,downside_failure,1,-0.0783132530120482
Inner,downside_failure,2,-0.07228915662650602
Inner,downside_failure,3,-0.024096385542168676
Inner,downside_failure,4,0.14457831325301204
Inner,downside_failure,5,0.23493975903614459
Inner,downside_failure,1,-0.011363636363636364
Inner,downside_failure,2,-0.16477272727272727
Inner,downside_failure,3,-0.23295454545454544
Inner,downside_failure,4,-0.375
Inner,downside_failure,5,-0.4602272727272727
Inner,upside_failure,1,0.19642857142857142
Inner,upside_failure,2,0.06547619047619048
Inner,upside_failure,3,-0.047619047619047616
Inner,upside_failure,4,-0.15476190476190477
Inner,upside_failure,5,-0.125
Inner,downside_failure,1,-0.1415525114155251
Inner,downside_failure,2,-0.0593607305936073
Inner,downside_failure,3,-0.1004566210045662
Inner,downside_failure,4,0.0502283105022831
Inner,downside_failure,5,-0.0776255707762557
Inner,upside_failure,1,-0.0759493670886076
Inner,upside_failure,2,-0.06329113924050633
Inner,upside_failure,3,-0.05063291139240506
Inner,upside_failure,4,-0.10759493670886076
Inner,upside_failure,5,-0.17721518987341772
Inner,downside_failure,1,-0.2871287128712871
Inner,downside_failure,2,0.5346534653465347
Inner,downside_failure,3,-0.1188118811881188
Inner,downside_failure,4,-0.3069306930693069
Inner,downside_failure,5,-0.04950495049504951
Inner,upside_failure,1,0.014814814814814815
Inner,upside_failure,2,0.1654320987654321
Inner,upside_failure,3,0.1654320987654321
Inner,upside_failure,4,0.19753086419753085
Inner,upside_failure,5,0.1580246913580247
Inner,downside_failure,1,0.012987012987012988
Inner,downside_failure,2,-0.003246753246753247
Inner,downside_failure,3,0.09090909090909091
Inner,downside_failure,4,0.09415584415584416
Inner,downside_failure,5,0.2012987012987013
Inner,downside_failure,1,0.10548523206751055
Inner,downside_failure,2,0.016877637130801686
Inner,downside_failure,3,-0.0759493670886076
Inner,downside_failure,4,-0.17721518987341772
Inner,downside_failure,5,-0.270042194092827
Inner,downside_failure,1,0.11188811188811189
Inner,downside_failure,2,-0.1258741258741259
Inner,downside_failure,3,-0.13636363636363635
Inner,downside_failure,4,0.20279720279720279
Inner,downside_failure,5,0.1258741258741259
Inner,upside_failure,1,-0.16173120728929385
Inner,upside_failure,2,-0.07289293849658314
Inner,upside_failure,3,0.14123006833712984
Inner,upside_failure,4,0.04783599088838269
Inner,upside_failure,5,-0.11845102505694761
Inner,downside_failure,1,-0.1346153846153846
Inner,downside_failure,2,-0.07692307692307693
Inner,downside_failure,3,-0.1987179487179487
Inner,downside_failure,4,-0.3525641025641026
Inner,downside_failure,5,-0.3814102564102564
Inner,downside_failure,1,-0.17272727272727273
Inner,downside_failure,2,0.031818181818181815
Inner,downside_failure,3,0.08636363636363636
Inner,downside_failure,4,0.2727272727272727
Inner,downside_failure,5,0.34545454545454546
Inner,downside_failure,1,-0.016835016835016835
Inner,downside_failure,2,0.020202020202020204
Inner,downside_failure,3,-0.1414141414141414
Inner,downside_failure,4,-0.31313131313131315
Inner,downside_failure,5,-0.20875420875420875
Inner,upside_failure,1,0.04926108374384237
Inner,upside_failure,2,0.37438423645320196
Inner,upside_failure,3,0.4187192118226601
Inner,upside_failure,4,0.270935960591133
Inner,upside_failure,5,0.15763546798029557
Inner,upside_failure,1,-0.030303030303030304
Inner,upside_failure,2,-0.015151515151515152
Inner,upside_failure,3,-0.09595959595959595
Inner,upside_failure,4,-0.09090909090909091
Inner,upside_failure,5,-0.15656565656565657
Inner,upside_failure,1,0.036585365853658534
Inner,upside_failure,2,0.10365853658536585
Inner,upside_failure,3,0.23170731707317074
Inner,upside_failure,4,0.18902439024390244
Inner,upside_failure,5,0.03048780487804878
Inner,downside_failure,1,0.075
Inner,downside_failure,2,0.16785714285714284
Inner,downside_failure,3,0.039285714285714285
Inner,downside_failure,4,0.2571428571428571
Inner,downside_failure,5,0.26785714285714285
Inner,upside_failure,1,-0.17625899280575538
Inner,upside_failure,2,-0.302158273381295
Inner,upside_failure,3,-0.11510791366906475
Inner,upside_failure,4,-0.3920863309352518
Inner,upside_failure,5,-1.3273381294964028
Inner,upside_failure,1,-0.091324200913242
Inner,upside_failure,2,-0.2009132420091324
Inner,upside_failure,3,-0.1917808219178082
Inner,upside_failure,4,-0.1917808219178082
Inner,upside_failure,5,-0.1872146118721461
Inner,downside_failure,1,-0.15436241610738255
Inner,downside_failure,2,0.1342281879194631
Inner,downside_failure,3,0.31543624161073824
Inner,downside_failure,4,1.0335570469798658
Inner,downside_failure,5,0.8590604026845637
Inner,upside_failure,1,-0.08888888888888889
Inner,upside_failure,2,0.06296296296296296
Inner,upside_failure,3,-0.06296296296296296
Inner,upside_failure,4,-0.17037037037037037
Inner,upside_failure,5,-0.16296296296296298
Inner,downside_failure,1,-0.08823529411764706
Inner,downside_failure,2,0.01764705882352941
Inner,downside_failure,3,-0.2411764705882353
Inner,downside_failure,4,-0.4647058823529412
Inner,downside_failure,5,-0.38235294117647056
Inner,downside_failure,1,0.07165109034267912
Inner,downside_failure,2,0.06230529595015576
Inner,downside_failure,3,-0.04361370716510903
Inner,downside_failure,4,-0.028037383177570093
Inner,downside_failure,5,-0.018691588785046728
Inner,upside_failure,1,-0.0125
Inner,upside_failure,2,0.00625
Inner,upside_failure,3,0.0125
Inner,upside_failure,4,0.0625
Inner,upside_failure,5,0.0375
Inner,upside_failure,1,-0.08071748878923767
Inner,upside_failure,2,-0.1210762331838565
Inner,upside_failure,3,-0.16143497757847533
Inner,upside_failure,4,-0.09865470852017937
Inner,upside_failure,5,0.07174887892376682
Inner,upside_failure,1,-0.008849557522123894
Inner,upside_failure,2,0.02654867256637168
Inner,upside_failure,3,-0.030973451327433628
Inner,upside_failure,4,0.07964601769911504
Inner,upside_failure,5,0.06637168141592921
Inner,upside_failure,1,-0.09420289855072464
Inner,upside_failure,2,-0.036231884057971016
Inner,upside_failure,3,-0.13043478260869565
Inner,upside_failure,4,-0.5
Inner,upside_failure,5,-0.5434782608695652
Inner,upside_failure,1,0.0
Inner,upside_failure,2,-0.11180124223602485
Inner,upside_failure,3,-0.10559006211180125
Inner,upside_failure,4,-0.031055900621118012
Inner,upside_failure,5,0.14906832298136646
Inner,downside_failure,1,-0.0
Inner,downside_failure,2,-0.008968609865470852
Inner,downside_failure,3,0.23766816143497757
Inner,downside_failure,4,0.336322869955157
Inner,downside_failure,5,0.13004484304932734
Inner,downside_failure,1,0.06642066420664207
Inner,downside_failure,2,-0.05904059040590406
Inner,downside_failure,3,-0.07380073800738007
Inner,downside_failure,4,-0.33210332103321033
Inner,downside_failure,5,-0.16974169741697417
Inner,upside_failure,1,-0.04216867469879518
Inner,upside_failure,2,-0.14457831325301204
Inner,upside_failure,3,-0.03614457831325301
Inner,upside_failure,4,-0.0963855421686747
Inner,upside_failure,5,-0.1144578313253012
Inner,downside_failure,1,0.07100591715976332
Inner,downside_failure,2,-0.04437869822485207
Inner,downside_failure,3,0.03254437869822485
Inner,downside_failure,4,0.005917159763313609
Inner,downside_failure,5,-0.09763313609467456
Inner,upside_failure,1,0.225
Inner,upside_failure,2,0.3125
Inner,upside_failure,3,0.10625
Inner,upside_failure,4,0.11875
Inner,upside_failure,5,-0.00625
Inner,upside_failure,1,-0.10989010989010989
Inner,upside_failure,2,-0.18681318681318682
Inner,upside_failure,3,-0.31135531135531136
Inner,upside_failure,4,-0.21978021978021978
Inner,upside_failure,5,-0.23443223443223443
Inner,upside_failure,1,-0.03496503496503497
Inner,upside_failure,2,-0.14685314685314685
Inner,upside_failure,3,-0.03496503496503497
Inner,upside_failure,4,-0.027972027972027972
Inner,upside_failure,5,0.09090909090909091
Inner,upside_failure,1,0.1413793103448276
Inner,upside_failure,2,0.10344827586206896
Inner,upside_failure,3,0.1896551724137931
Inner,upside_failure,4,0.25862068965517243
Inner,upside_failure,5,0.2620689655172414
Inner,upside_failure,1,-0.00980392156862745
Inner,upside_failure,2,0.06862745098039216
Inner,upside_failure,3,0.20588235294117646
Inner,upside_failure,4,0.1715686274509804
Inner,upside_failure,5,0.0392156862745098
Inner,upside_failure,1,-0.15702479338842976
Inner,upside_failure,2,-0.09917355371900827
Inner,upside_failure,3,0.1652892561983471
Inner,upside_failure,4,0.2396694214876033
Inner,upside_failure,5,0.34710743801652894
Inner,downside_failure,1,-0.037037037037037035
Inner,downside_failure,2,0.4
Inner,downside_failure,3,0.4222222222222222
Inner,downside_failure,4,0.3037037037037037
Inner,downside_failure,5,0.5185185185185185
Inner,upside_failure,1,0.04093567251461988
Inner,upside_failure,2,0.029239766081871343
Inner,upside_failure,3,0.04678362573099415
Inner,upside_failure,4,0.029239766081871343
Inner,upside_failure,5,0.04093567251461988
Inner,upside_failure,1,-0.09420289855072464
Inner,upside_failure,2,-0.09420289855072464
Inner,upside_failure,3,-0.15217391304347827
Inner,upside_failure,4,-0.10144927536231885
Inner,upside_failure,5,0.08695652173913043
Inner,upside_failure,1,0.19662921348314608
Inner,upside_failure,2,0.10112359550561797
Inner,upside_failure,3,0.12921348314606743
Inner,upside_failure,4,0.07865168539325842
Inner,upside_failure,5,0.11235955056179775
Inner,upside_failure,1,-0.0661764705882353
Inner,upside_failure,2,-0.125
Inner,upside_failure,3,-0.07352941176470588
Inner,upside_failure,4,-0.15441176470588236
Inner,upside_failure,5,-0.17647058823529413
Inner,downside_failure,1,0.1761006289308176
Inner,downside_failure,2,0.03773584905660377
Inner,downside_failure,3,-0.006289308176100629
Inner,downside_failure,4,0.1509433962264151
Inner,downside_failure,5,0.1761006289308176
Inner,downside_failure,1,-0.07407407407407407
Inner,downside_failure,2,-0.20987654320987653
Inner,downside_failure,3,-0.3497942386831276
Inner,downside_failure,4,-0.41975308641975306
Inner,downside_failure,5,-0.5102880658436214
Inner,downside_failure,1,-0.0594059405940594
Inner,downside_failure,2,-0.18811881188118812
Inner,downside_failure,3,-0.12871287128712872
Inner,downside_failure,4,0.07920792079207921
Inner,downside_failure,5,0.1485148514851485
Inner,upside_failure,1,0.05555555555555555
Inner,upside_failure,2,-0.06349206349206349
Inner,upside_failure,3,-0.07142857142857142
Inner,upside_failure,4,-0.007936507936507936
Inner,upside_failure,5,-0.031746031746031744
Inner,upside_failure,1,-0.05142857142857143
Inner,upside_failure,2,-0.06857142857142857
Inner,upside_failure,3,-0.011428571428571429
Inner,upside_failure,4,0.13714285714285715
Inner,upside_failure,5,0.022857142857142857
Inner,upside_failure,1,0.015873015873015872
Inner,upside_failure,2,-0.047619047619047616
Inner,upside_failure,3,-0.2222222222222222
Inner,upside_failure,4,-0.1349206349206349
Inner,upside_failure,5,-0.0873015873015873
Inner,upside_failure,1,0.07801418439716312
Inner,upside_failure,2,0.1276595744680851
Inner,upside_failure,3,0.14184397163120568
Inner,upside_failure,4,0.014184397163120567
Inner,upside_failure,5,-0.12056737588652482
Inner,upside_failure,1,-0.10317460317460317
Inner,upside_failure,2,-0.11904761904761904
Inner,upside_failure,3,-0.11904761904761904
Inner,upside_failure,4,-0.007936507936507936
Inner,upside_failure,5,-0.12698412698412698
Inner,downside_failure,1,-0.3584905660377358
Inner,downside_failure,2,-0.44339622641509435
Inner,downside_failure,3,-0.3867924528301887
Inner,downside_failure,4,-0.6981132075471698
Inner,downside_failure,5,-0.5754716981132075
Inner,upside_failure,1,0.061946902654867256
Inner,upside_failure,2,-0.008849557522123894
Inner,upside_failure,3,-0.12389380530973451
Inner,upside_failure,4,-0.1415929203539823
Inner,upside_failure,5,0.05309734513274336
Inner,upside_failure,1,0.0
Inner,upside_failure,2,-0.014184397163120567
Inner,upside_failure,3,0.06382978723404255
Inner,upside_failure,4,0.05673758865248227
Inner,upside_failure,5,0.06382978723404255
Inner,downside_failure,1,0.13970588235294118
Inner,downside_failure,2,0.25735294117647056
Inner,downside_failure,3,0.11764705882352941
Inner,downside_failure,4,0.022058823529411766
Inner,downside_failure,5,-0.022058823529411766
Inner,upside_failure,1,0.03409090909090909
Inner,upside_failure,2,-0.13636363636363635
Inner,upside_failure,3,0.022727272727272728
Inner,upside_failure,4,0.25
Inner,upside_failure,5,0.06818181818181818
Inner,downside_failure,1,-0.34328358208955223
Inner,downside_failure,2,-0.34328358208955223
Inner,downside_failure,3,-0.3582089552238806
Inner,downside_failure,4,-0.1865671641791045
Inner,downside_failure,5,-0.417910447761194
Inner,downside_failure,1,0.06622516556291391
Inner,downside_failure,2,-0.09271523178807947
Inner,downside_failure,3,-0.09271523178807947
Inner,downside_failure,4,0.08609271523178808
Inner,downside_failure,5,-0.046357615894039736
Inner,upside_failure,1,0.04081632653061224
Inner,upside_failure,2,0.05102040816326531
Inner,upside_failure,3,0.07142857142857142
Inner,upside_failure,4,0.061224489795918366
Inner,upside_failure,5,0.00510204081632653
Inner,upside_failure,1,-0.13333333333333333
Inner,upside_failure,2,-0.08888888888888889
Inner,upside_failure,3,-0.17777777777777778
Inner,upside_failure,4,-0.3111111111111111
Inner,upside_failure,5,-0.14444444444444443
Inner,upside_failure,1,-0.05952380952380952
Inner,upside_failure,2,-0.15476190476190477
Inner,upside_failure,3,0.03571428571428571
Inner,upside_failure,4,0.011904761904761904
Inner,upside_failure,5,0.10714285714285714
Inner,downside_failure,1,-0.0
Inner,downside_failure,2,-0.25
Inner,downside_failure,3,-0.05
Inner,downside_failure,4,-0.5
Inner,downside_failure,5,-0.5
Inner,downside_failure,1,-0.13566739606126915
Inner,downside_failure,2,-0.01312910284463895
Inner,downside_failure,3,0.0437636761487965
Inner,downside_failure,4,0.06564551422319474
Inner,downside_failure,5,0.0700218818380744
Inner,upside_failure,1,0.08968609865470852
Inner,upside_failure,2,0.13004484304932734
Inner,upside_failure,3,0.08071748878923767
Inner,upside_failure,4,0.017937219730941704
Inner,upside_failure,5,0.0
Inner,upside_failure,1,-0.04081632653061224
Inner,upside_failure,2,0.01020408163265306
Inner,upside_failure,3,-0.02040816326530612
Inner,upside_failure,4,-0.07142857142857142
Inner,upside_failure,5,-0.1326530612244898
Inner,downside_failure,1,0.012738853503184714
Inner,downside_failure,2,-0.11464968152866242
Inner,downside_failure,3,-0.1337579617834395
Inner,downside_failure,4,-0.11464968152866242
Inner,downside_failure,5,-0.10191082802547771
Inner,upside_failure,1,0.07692307692307693
Inner,upside_failure,2,-0.023076923076923078
Inner,upside_failure,3,-0.07692307692307693
Inner,upside_failure,4,0.046153846153846156
Inner,upside_failure,5,0.12307692307692308
Inner,upside_failure,1,-0.07647058823529412
Inner,upside_failure,2,-0.058823529411764705
Inner,upside_failure,3,-0.023529411764705882
Inner,upside_failure,4,0.023529411764705882
Inner,upside_failure,5,0.041176470588235294
Inner,upside_failure,1,-0.046511627906976744
Inner,upside_failure,2,0.0
Inner,upside_failure,3,-0.10465116279069768
Inner,upside_failure,4,-0.03488372093023256
Inner,upside_failure,5,0.05813953488372093
Inner,upside_failure,1,-0.13253012048192772
Inner,upside_failure,2,-0.024096385542168676
Inner,upside_failure,3,0.30120481927710846
Inner,upside_failure,4,0.42168674698795183
Inner,upside_failure,5,0.6265060240963856
Inner,upside_failure,1,-0.05660377358490566
Inner,upside_failure,2,-0.02830188679245283
Inner,upside_failure,3,0.03773584905660377
Inner,upside_failure,4,-0.05660377358490566
Inner,upside_failure,5,-0.018867924528301886
Inner,upside_failure,1,-0.03389830508474576
Inner,upside_failure,2,-0.05084745762711865
Inner,upside_failure,3,-0.01694915254237288
Inner,upside_failure,4,0.0
Inner,upside_failure,5,-0.03389830508474576
Inner,upside_failure,1,0.02491103202846975
Inner,upside_failure,2,-0.05338078291814947
Inner,upside_failure,3,-0.014234875444839857
Inner,upside_failure,4,0.014234875444839857
Inner,upside_failure,5,-0.028469750889679714
Inner,upside_failure,1,0.030726256983240222
Inner,upside_failure,2,0.04748603351955307
Inner,upside_failure,3,-0.008379888268156424
Inner,upside_failure,4,-0.027932960893854747
Inner,upside_failure,5,0.030726256983240222
Inner,upside_failure,1,-0.08620689655172414
Inner,upside_failure,2,0.005747126436781609
Inner,upside_failure,3,-0.022988505747126436
Inner,upside_failure,4,0.05172413793103448
Inner,upside_failure,5,0.028735632183908046
Inner,downside_failure,1,0.025
Inner,downside_failure,2,0.6583333333333333
Inner,downside_failure,3,0.5583333333333333
Inner,downside_failure,4,0.9583333333333334
Inner,downside_failure,5,0.4
Inner,downside_failure,1,-0.10738255033557047
Inner,downside_failure,2,-0.03355704697986577
Inner,downside_failure,3,0.020134228187919462
Inner,downside_failure,4,-0.3221476510067114
Inner,downside_failure,5,-0.28859060402684567
Inner,upside_failure,1,0.004901960784313725
Inner,upside_failure,2,-0.05392156862745098
Inner,upside_failure,3,-0.08823529411764706
Inner,upside_failure,4,-0.1568627450980392
Inner,upside_failure,5,-0.04411764705882353
Inner,downside_failure,1,0.07936507936507936
Inner,downside_failure,2,0.05555555555555555
Inner,downside_failure,3,-0.0873015873015873
Inner,downside_failure,4,-0.023809523809523808
Inner,downside_failure,5,-0.12698412698412698
Inner,downside_failure,1,-0.11875
Inner,downside_failure,2,-0.04375
Inner,downside_failure,3,-0.2
Inner,downside_failure,4,-0.275
Inner,downside_failure,5,-0.31875
Inner,upside_failure,1,0.13709677419354838
Inner,upside_failure,2,0.0967741935483871
Inner,upside_failure,3,0.13709677419354838
Inner,upside_failure,4,0.27419354838709675
Inner,upside_failure,5,0.3467741935483871
Inner,upside_failure,1,0.07407407407407407
Inner,upside_failure,2,-0.11851851851851852
Inner,upside_failure,3,-0.14814814814814814
Inner,upside_failure,4,-0.3111111111111111
Inner,upside_failure,5,-0.45185185185185184
Inner,upside_failure,1,-0.09734513274336283
Inner,upside_failure,2,-0.12831858407079647
Inner,upside_failure,3,-0.26991150442477874
Inner,upside_failure,4,-0.3495575221238938
Inner,upside_failure,5,-0.3495575221238938
Inner,upside_failure,1,0.06909090909090909
Inner,upside_failure,2,0.06181818181818182
Inner,upside_failure,3,0.13454545454545455
Inner,upside_failure,4,0.05090909090909091
Inner,upside_failure,5,0.1781818181818182
Inner,downside_failure,1,0.08185053380782918
Inner,downside_failure,2,-0.11743772241992882
Inner,downside_failure,3,-0.060498220640569395
Inner,downside_failure,4,-0.33451957295373663
Inner,downside_failure,5,-0.3202846975088968
Inner,downside_failure,1,-0.05217391304347826
Inner,downside_failure,2,0.004347826086956522
Inner,downside_failure,3,-0.0
Inner,downside_failure,4,-0.0891304347826087
Inner,downside_failure,5,0.11521739130434783
Inner,downside_failure,1,-0.08061002178649238
Inner,downside_failure,2,-0.0457516339869281
Inner,downside_failure,3,-0.09586056644880174
Inner,downside_failure,4,-0.15904139433551198
Inner,downside_failure,5,-0.1394335511982571
Inner,upside_failure,1,0.1794871794871795
Inner,upside_failure,2,0.10256410256410256
Inner,upside_failure,3,0.08974358974358974
Inner,upside_failure,4,0.02564102564102564
Inner,upside_failure,5,-0.04487179487179487
Inner,upside_failure,1,0.11904761904761904
Inner,upside_failure,2,0.03273809523809524
Inner,upside_failure,3,0.07142857142857142
Inner,upside_failure,4,-0.02976190476190476
Inner,upside_failure,5,-0.08035714285714286
Inner,upside_failure,1,0.09361702127659574
Inner,upside_failure,2,0.059574468085106386
Inner,upside_failure,3,-0.01702127659574468
Inner,upside_failure,4,-0.00425531914893617
Inner,upside_failure,5,-0.00425531914893617
Inner,upside_failure,1,0.0
Inner,upside_failure,2,0.08379888268156424
Inner,upside_failure,3,-0.12849162011173185
Inner,upside_failure,4,-0.055865921787709494
Inner,upside_failure,5,-0.0111731843575419
Inner,upside_failure,1,0.02857142857142857
Inner,upside_failure,2,-0.17142857142857143
Inner,upside_failure,3,-0.02857142857142857
Inner,upside_failure,4,0.14285714285714285
Inner,upside_failure,5,0.08571428571428572
Inner,downside_failure,1,-0.06504065040650407
Inner,downside_failure,2,-0.13617886178861788
Inner,downside_failure,3,-0.056910569105691054
Inner,downside_failure,4,0.07520325203252033
Inner,downside_failure,5,0.022357723577235773
Inner,downside_failure,1,-0.09523809523809523
Inner,downside_failure,2,0.04926108374384237
Inner,downside_failure,3,0.20032840722495895
Inner,downside_failure,4,0.1625615763546798
Inner,downside_failure,5,0.32348111658456485
Inner,upside_failure,1,-0.046125461254612546
Inner,upside_failure,2,-0.07011070110701106
Inner,upside_failure,3,-0.15682656826568267
Inner,upside_failure,4,-0.22324723247232472
Inner,upside_failure,5,-0.3081180811808118
Inner,downside_failure,1,-0.38095238095238093
Inner,downside_failure,2,-0.2791461412151067
Inner,downside_failure,3,-0.6748768472906403
Inner,downside_failure,4,-0.6338259441707718
Inner,downside_failure,5,-0.9359605911330049
Inner,upside_failure,1,0.0842911877394636
Inner,upside_failure,2,0.3397190293742018
Inner,upside_failure,3,0.6270753512132823
Inner,upside_failure,4,0.24776500638569604
Inner,upside_failure,5,-0.005108556832694764
Inner,upside_failure,1,-0.08169934640522876
Inner,upside_failure,2,0.08986928104575163
Inner,upside_failure,3,0.13725490196078433
Inner,upside_failure,4,0.06372549019607843
Inner,upside_failure,5,0.32189542483660133
Inner,downside_failure,1,0.07371483996120272
Inner,downside_failure,2,-0.11251212415130941
Inner,downside_failure,3,-0.22308438409311349
Inner,downside_failure,4,-0.21823472356935014
Inner,downside_failure,5,-0.0921435499515034
Inner,upside_failure,1,-0.23819742489270387
Inner,upside_failure,2,-0.19313304721030042
Inner,upside_failure,3,0.002145922746781116
Inner,upside_failure,4,0.21888412017167383
Inner,upside_failure,5,0.2918454935622318
Inner,upside_failure,1,0.05582922824302135
Inner,upside_failure,2,-0.026272577996715927
Inner,upside_failure,3,-0.11001642036124795
Inner,upside_failure,4,-0.26929392446633826
