session_date,year,split,side,relative_volume,reentry_close_min,entry_min,entry,stop,target,target_name,risk_points,reward_r,exit_kind,net_points
2020-03-24,2020,Inner_Validation,short,0.47615902786950204,779,780,7434.5,7529.25,7313.75,opposite_ib,94.75,1.274406332453826,target,119.75
2020-04-13,2020,Inner_Validation,long,0.6310164569215876,674,675,8159.0,8141.0,8199.375,ib_mid,18.0,2.2430555555555554,target,39.375
2020-04-13,2020,Inner_Validation,long,0.6310164569215876,674,675,8159.0,8141.0,8243.5,opposite_ib,18.0,4.694444444444445,target,83.5
2020-04-22,2020,Inner_Validation,short,0.535108326807622,709,710,8597.5,8608.25,8565.875,ib_mid,10.75,2.941860465116279,stop,-11.75
2020-04-22,2020,Inner_Validation,short,0.535108326807622,709,710,8597.5,8608.25,8533.75,opposite_ib,10.75,5.930232558139535,stop,-11.75
2020-04-29,2020,Inner_Validation,short,0.5594506129259996,854,855,8931.0,8976.25,8874.125,ib_mid,45.25,1.2569060773480663,stop,-46.25
2020-04-29,2020,Inner_Validation,short,0.5594506129259996,854,855,8931.0,8976.25,8816.0,opposite_ib,45.25,2.541436464088398,stop,-46.25
2020-05-04,2020,Inner_Validation,short,0.5400850346650323,689,690,8746.0,8774.0,8709.75,ib_mid,28.0,1.2946428571428572,stop,-29.0
2020-05-04,2020,Inner_Validation,short,0.5400850346650323,689,690,8746.0,8774.0,8650.5,opposite_ib,28.0,3.4107142857142856,stop,-29.0
2020-05-08,2020,Inner_Validation,short,0.5285313653136532,644,645,9178.0,9195.0,9151.5,ib_mid,17.0,1.5588235294117647,stop,-18.0
2020-05-08,2020,Inner_Validation,short,0.5285313653136532,644,645,9178.0,9195.0,9116.0,opposite_ib,17.0,3.6470588235294117,stop,-18.0
2020-05-14,2020,Inner_Validation,short,0.5417201095434534,784,785,8964.0,8987.25,8913.25,ib_mid,23.25,2.182795698924731,stop,-24.25
2020-05-14,2020,Inner_Validation,short,0.5417201095434534,784,785,8964.0,8987.25,8850.75,opposite_ib,23.25,4.870967741935484,stop,-24.25
2020-05-15,2020,Inner_Validation,short,0.5462525546956143,829,830,9055.5,9105.0,9000.375,ib_mid,49.5,1.1136363636363635,stop,-50.5
2020-05-15,2020,Inner_Validation,short,0.5462525546956143,829,830,9055.5,9105.0,8943.5,opposite_ib,49.5,2.2626262626262625,stop,-50.5
2020-05-19,2020,Inner_Validation,short,0.6045059047397702,684,685,9394.75,9403.75,9356.25,ib_mid,9.0,4.277777777777778,stop,-10.0
2020-05-19,2020,Inner_Validation,short,0.6045059047397702,684,685,9394.75,9403.75,9314.0,opposite_ib,9.0,8.972222222222221,stop,-10.0
2020-05-20,2020,Inner_Validation,short,0.43581876560827687,739,740,9465.25,9497.25,9438.125,ib_mid,32.0,0.84765625,target,26.125
2020-05-20,2020,Inner_Validation,short,0.43581876560827687,739,740,9465.25,9497.25,9402.0,opposite_ib,32.0,1.9765625,time,-9.75
2020-05-22,2020,Inner_Validation,short,0.4512134786387645,819,820,9395.0,9407.0,9359.25,ib_mid,12.0,2.9791666666666665,stop,-13.0
2020-05-22,2020,Inner_Validation,short,0.4512134786387645,819,820,9395.0,9407.0,9319.75,opposite_ib,12.0,6.270833333333333,stop,-13.0
2020-05-26,2020,Inner_Validation,long,0.6273525721455459,809,810,9484.25,9412.25,9526.25,ib_mid,72.0,0.5833333333333334,stop,-73.0
2020-05-26,2020,Inner_Validation,long,0.6273525721455459,809,810,9484.25,9412.25,9569.75,opposite_ib,72.0,1.1875,stop,-73.0
2020-05-28,2020,Inner_Validation,short,0.5289502164502164,669,670,9474.75,9506.25,9429.5,ib_mid,31.5,1.4365079365079365,stop,-32.5
2020-05-28,2020,Inner_Validation,short,0.5289502164502164,669,670,9474.75,9506.25,9382.25,opposite_ib,31.5,2.9365079365079363,stop,-32.5
2020-06-01,2020,Inner_Validation,short,0.4229490450784814,779,780,9581.5,9593.75,9545.375,ib_mid,12.25,2.9489795918367347,stop,-13.25
2020-06-01,2020,Inner_Validation,short,0.4229490450784814,779,780,9581.5,9593.75,9505.75,opposite_ib,12.25,6.183673469387755,stop,-13.25
2020-06-09,2020,Inner_Validation,short,0.5979658240232998,639,640,9914.0,9918.25,9883.125,ib_mid,4.25,7.264705882352941,stop,-5.25
2020-06-09,2020,Inner_Validation,short,0.5979658240232998,639,640,9914.0,9918.25,9852.0,opposite_ib,4.25,14.588235294117647,stop,-5.25
2020-06-15,2020,Inner_Validation,short,0.5187132571504062,689,690,9607.0,9627.0,9547.375,ib_mid,20.0,2.98125,stop,-21.0
2020-06-15,2020,Inner_Validation,short,0.5187132571504062,689,690,9607.0,9627.0,9471.25,opposite_ib,20.0,6.7875,stop,-21.0
2020-06-19,2020,Inner_Validation,long,0.5884101040118871,684,685,10076.5,10054.75,10092.25,ib_mid,21.75,0.7241379310344828,stop,-22.75
2020-06-19,2020,Inner_Validation,long,0.5884101040118871,684,685,10076.5,10054.75,10109.25,opposite_ib,21.75,1.5057471264367817,stop,-22.75
2020-06-23,2020,Inner_Validation,short,0.5643374792585554,644,645,10214.75,10231.5,10187.875,ib_mid,16.75,1.6044776119402986,stop,-17.75
2020-06-23,2020,Inner_Validation,short,0.5643374792585554,644,645,10214.75,10231.5,10158.75,opposite_ib,16.75,3.343283582089552,stop,-17.75
2020-06-25,2020,Inner_Validation,short,0.4118269332487041,759,760,10016.5,10041.25,9951.375,ib_mid,24.75,2.6313131313131315,stop,-25.75
2020-06-25,2020,Inner_Validation,short,0.4118269332487041,759,760,10016.5,10041.25,9885.5,opposite_ib,24.75,5.292929292929293,stop,-25.75
2020-07-10,2020,Inner_Validation,short,0.2798083963876007,814,815,10749.0,10771.75,10687.5,ib_mid,22.75,2.7032967032967035,stop,-23.75
2020-07-10,2020,Inner_Validation,short,0.2798083963876007,814,815,10749.0,10771.75,10625.5,opposite_ib,22.75,5.428571428571429,stop,-23.75
2020-07-14,2020,Inner_Validation,short,0.3304846962166921,869,870,10621.25,10636.5,10494.0,ib_mid,15.25,8.344262295081966,stop,-16.25
2020-07-14,2020,Inner_Validation,short,0.3304846962166921,869,870,10621.25,10636.5,10358.75,opposite_ib,15.25,17.21311475409836,stop,-16.25
2020-07-17,2020,Inner_Validation,short,0.4777689658980253,899,900,10649.0,10661.75,10593.75,ib_mid,12.75,4.333333333333333,stop,-13.75
2020-07-17,2020,Inner_Validation,short,0.4777689658980253,899,900,10649.0,10661.75,10537.5,opposite_ib,12.75,8.745098039215685,stop,-13.75
2020-07-24,2020,Inner_Validation,short,0.5074847454764267,734,735,10445.75,10531.25,10381.5,ib_mid,85.5,0.7514619883040936,target,63.25
2020-07-24,2020,Inner_Validation,short,0.5074847454764267,734,735,10445.75,10531.25,10301.0,opposite_ib,85.5,1.6929824561403508,time,-21.0
2020-08-03,2020,Inner_Validation,short,0.38277936055713835,884,885,11063.0,11073.25,11024.125,ib_mid,10.25,3.792682926829268,target,37.875
2020-08-03,2020,Inner_Validation,short,0.38277936055713835,884,885,11063.0,11073.25,10980.5,opposite_ib,10.25,8.048780487804878,time,7.0
2020-08-11,2020,Inner_Validation,short,0.41655824955647547,704,705,11041.5,11073.0,10992.0,ib_mid,31.5,1.5714285714285714,stop,-32.5
2020-08-11,2020,Inner_Validation,short,0.41655824955647547,704,705,11041.5,11073.0,10941.75,opposite_ib,31.5,3.1666666666666665,stop,-32.5
2020-08-17,2020,Inner_Validation,short,0.4081094779523568,804,805,11276.0,11284.75,11249.125,ib_mid,8.75,3.0714285714285716,stop,-9.75
2020-08-17,2020,Inner_Validation,short,0.4081094779523568,804,805,11276.0,11284.75,11221.5,opposite_ib,8.75,6.228571428571429,stop,-9.75
2020-08-18,2020,Inner_Validation,short,0.2153482880755608,834,835,11382.25,11387.5,11329.625,ib_mid,5.25,10.023809523809524,stop,-6.25
2020-08-18,2020,Inner_Validation,short,0.2153482880755608,834,835,11382.25,11387.5,11277.25,opposite_ib,5.25,20.0,stop,-6.25
2020-08-19,2020,Inner_Validation,short,0.5502954560891122,754,755,11415.0,11438.25,11373.75,ib_mid,23.25,1.7741935483870968,target,40.25
2020-08-19,2020,Inner_Validation,short,0.5502954560891122,754,755,11415.0,11438.25,11332.5,opposite_ib,23.25,3.5483870967741935,target,81.5
2020-08-27,2020,Inner_Validation,short,0.478062935789517,679,680,11994.75,12031.75,11959.5,ib_mid,37.0,0.9527027027027027,stop,-38.0
2020-08-27,2020,Inner_Validation,short,0.478062935789517,679,680,11994.75,12031.75,11903.25,opposite_ib,37.0,2.472972972972973,stop,-38.0
2020-09-01,2020,Inner_Validation,short,0.4850894632206759,839,840,12270.0,12284.5,12197.75,ib_mid,14.5,4.982758620689655,stop,-15.5
2020-09-01,2020,Inner_Validation,short,0.4850894632206759,839,840,12270.0,12284.5,12125.0,opposite_ib,14.5,10.0,stop,-15.5
2020-09-08,2020,Inner_Validation,long,0.44177176973647725,889,890,11126.0,11106.75,11255.375,ib_mid,19.25,6.720779220779221,stop,-20.25
2020-09-08,2020,Inner_Validation,long,0.44177176973647725,889,890,11126.0,11106.75,11393.75,opposite_ib,19.25,13.909090909090908,stop,-20.25
2020-09-09,2020,Inner_Validation,short,0.5960978004110808,644,645,11351.0,11378.75,11273.5,ib_mid,27.75,2.7927927927927927,stop,-28.75
2020-09-09,2020,Inner_Validation,short,0.5960978004110808,644,645,11351.0,11378.75,11188.25,opposite_ib,27.75,5.864864864864865,stop,-28.75
2020-09-24,2020,Inner_Validation,short,0.4503573977092682,709,710,10920.25,10962.5,10820.5,ib_mid,42.25,2.36094674556213,stop,-43.25
2020-09-24,2020,Inner_Validation,short,0.4503573977092682,709,710,10920.25,10962.5,10704.0,opposite_ib,42.25,5.118343195266272,stop,-43.25
2020-10-01,2020,Inner_Validation,short,0.6177471732070895,839,840,11544.5,11579.0,11526.5,ib_mid,34.5,0.5217391304347826,target,17.0
2020-10-01,2020,Inner_Validation,short,0.6177471732070895,839,840,11544.5,11579.0,11484.5,opposite_ib,34.5,1.7391304347826086,stop,-35.5
2020-10-07,2020,Inner_Validation,short,0.37628728949710466,749,750,11416.0,11453.0,11403.125,ib_mid,37.0,0.34797297297297297,stop,-38.0
2020-10-07,2020,Inner_Validation,short,0.37628728949710466,749,750,11416.0,11453.0,11368.5,opposite_ib,37.0,1.2837837837837838,stop,-38.0
2020-10-27,2020,Inner_Validation,short,0.6155758222906857,689,690,11558.0,11591.75,11532.0,ib_mid,33.75,0.7703703703703704,stop,-34.75
2020-10-27,2020,Inner_Validation,short,0.6155758222906857,689,690,11558.0,11591.75,11486.0,opposite_ib,33.75,2.1333333333333333,stop,-34.75
2020-10-28,2020,Inner_Validation,long,0.6052063422214277,699,700,11209.5,11195.0,11315.75,ib_mid,14.5,7.327586206896552,stop,-15.5
2020-10-28,2020,Inner_Validation,long,0.6052063422214277,699,700,11209.5,11195.0,11423.0,opposite_ib,14.5,14.724137931034482,stop,-15.5
2020-10-29,2020,Inner_Validation,short,0.5946729280551786,704,705,11293.25,11335.75,11236.875,ib_mid,42.5,1.326470588235294,stop,-43.5
2020-10-29,2020,Inner_Validation,short,0.5946729280551786,704,705,11293.25,11335.75,11170.5,opposite_ib,42.5,2.888235294117647,stop,-43.5
2020-11-04,2020,Inner_Validation,short,0.5534009419951628,729,730,11789.5,11816.0,11676.5,ib_mid,26.5,4.264150943396227,stop,-27.5
2020-11-04,2020,Inner_Validation,short,0.5534009419951628,729,730,11789.5,11816.0,11557.0,opposite_ib,26.5,8.773584905660377,stop,-27.5
2020-11-06,2020,Inner_Validation,short,0.5106591722023505,704,705,12046.75,12056.25,11966.25,ib_mid,9.5,8.473684210526315,stop,-10.5
2020-11-06,2020,Inner_Validation,short,0.5106591722023505,704,705,12046.75,12056.25,11883.25,opposite_ib,9.5,17.210526315789473,stop,-10.5
2020-11-16,2020,Inner_Validation,short,0.48877991247400604,679,680,12004.75,12034.0,11947.625,ib_mid,29.25,1.952991452991453,target,56.125
2020-11-16,2020,Inner_Validation,short,0.48877991247400604,679,680,12004.75,12034.0,11887.75,opposite_ib,29.25,4.0,time,19.5
2020-11-18,2020,Inner_Validation,short,0.5773313633711185,809,810,11985.0,12027.75,11949.375,ib_mid,42.75,0.8333333333333334,target,34.625
2020-11-18,2020,Inner_Validation,short,0.5773313633711185,809,810,11985.0,12027.75,11910.25,opposite_ib,42.75,1.7485380116959064,target,73.75
2020-11-25,2020,Inner_Validation,short,0.3383628691983122,794,795,12140.5,12152.25,12111.75,ib_mid,11.75,2.4468085106382977,stop,-12.75
2020-11-25,2020,Inner_Validation,short,0.3383628691983122,794,795,12140.5,12152.25,12078.25,opposite_ib,11.75,5.297872340425532,stop,-12.75
2020-12-02,2020,Inner_Validation,short,0.5291252890763162,649,650,12417.25,12437.0,12371.0,ib_mid,19.75,2.3417721518987342,stop,-20.75
2020-12-02,2020,Inner_Validation,short,0.5291252890763162,649,650,12417.25,12437.0,12312.5,opposite_ib,19.75,5.30379746835443,stop,-20.75
2020-12-16,2020,Inner_Validation,short,0.4520325612410513,659,660,12622.75,12635.25,12598.625,ib_mid,12.5,1.93,stop,-13.5
2020-12-16,2020,Inner_Validation,short,0.4520325612410513,659,660,12622.75,12635.25,12572.0,opposite_ib,12.5,4.06,stop,-13.5
2020-12-28,2020,Inner_Validation,short,0.5177251083409127,694,695,12818.25,12826.75,12780.375,ib_mid,8.5,4.455882352941177,stop,-9.5
2020-12-28,2020,Inner_Validation,short,0.5177251083409127,694,695,12818.25,12826.75,12740.75,opposite_ib,8.5,9.117647058823529,stop,-9.5
2021-01-05,2021,Inner_Validation,short,0.45713126806266796,854,855,12783.75,12790.25,12717.125,ib_mid,6.5,10.25,stop,-7.5
2021-01-05,2021,Inner_Validation,short,0.45713126806266796,854,855,12783.75,12790.25,12650.25,opposite_ib,6.5,20.53846153846154,stop,-7.5
2021-01-08,2021,Inner_Validation,short,0.4212471131639723,744,745,13045.5,13066.0,13003.5,ib_mid,20.5,2.048780487804878,target,41.0
2021-01-08,2021,Inner_Validation,short,0.4212471131639723,744,745,13045.5,13066.0,12952.5,opposite_ib,20.5,4.536585365853658,target,92.0
2021-01-11,2021,Inner_Validation,short,0.4643464124732136,639,640,12993.25,13004.0,12944.375,ib_mid,10.75,4.546511627906977,target,47.875
2021-01-11,2021,Inner_Validation,short,0.4643464124732136,639,640,12993.25,13004.0,12892.25,opposite_ib,10.75,9.395348837209303,stop,-11.75
2021-01-21,2021,Inner_Validation,short,0.3627586580967103,674,675,13374.75,13393.0,13330.375,ib_mid,18.25,2.4315068493150687,target,43.375
2021-01-21,2021,Inner_Validation,short,0.3627586580967103,674,675,13374.75,13393.0,13283.25,opposite_ib,18.25,5.013698630136986,stop,-19.25
2021-02-02,2021,Inner_Validation,short,0.4098365252502594,799,800,13434.25,13471.5,13391.25,ib_mid,37.25,1.1543624161073827,stop,-38.25
2021-02-02,2021,Inner_Validation,short,0.4098365252502594,799,800,13434.25,13471.5,13345.0,opposite_ib,37.25,2.3959731543624163,stop,-38.25
2021-02-05,2021,Inner_Validation,short,0.27436043206367255,834,835,13592.25,13638.75,13556.375,ib_mid,46.5,0.771505376344086,time,2.0
2021-02-05,2021,Inner_Validation,short,0.27436043206367255,834,835,13592.25,13638.75,13519.5,opposite_ib,46.5,1.564516129032258,time,2.0
2021-02-09,2021,Inner_Validation,short,0.5098612444366873,644,645,13725.5,13735.5,13686.5,ib_mid,10.0,3.9,target,38.0
2021-02-09,2021,Inner_Validation,short,0.5098612444366873,644,645,13725.5,13735.5,13645.25,opposite_ib,10.0,8.025,time,52.75
2021-02-16,2021,Inner_Validation,short,0.5222743110010936,644,645,13865.25,13875.75,13840.0,ib_mid,10.5,2.4047619047619047,target,24.25
2021-02-16,2021,Inner_Validation,short,0.5222743110010936,644,645,13865.25,13875.75,13811.5,opposite_ib,10.5,5.119047619047619,target,52.75
2021-02-23,2021,Inner_Validation,short,0.5032451035844733,699,700,13026.5,13119.5,12892.625,ib_mid,93.0,1.439516129032258,target,132.875
2021-02-23,2021,Inner_Validation,short,0.5032451035844733,699,700,13026.5,13119.5,12757.25,opposite_ib,93.0,2.8951612903225805,stop,-94.0
2021-02-26,2021,Inner_Validation,short,0.6216376684392586,759,760,13026.0,13089.75,12892.0,ib_mid,63.75,2.1019607843137256,time,69.5
2021-02-26,2021,Inner_Validation,short,0.6216376684392586,759,760,13026.0,13089.75,12752.0,opposite_ib,63.75,4.298039215686274,time,69.5
2021-03-03,2021,Inner_Validation,long,0.47958397534668723,799,800,12858.0,12799.0,12937.375,ib_mid,59.0,1.3453389830508475,stop,-60.0
2021-03-03,2021,Inner_Validation,long,0.47958397534668723,799,800,12858.0,12799.0,13052.0,opposite_ib,59.0,3.288135593220339,stop,-60.0
2021-03-12,2021,Inner_Validation,short,0.5456614578872016,764,765,12885.75,12926.5,12839.875,ib_mid,40.75,1.1257668711656441,stop,-41.75
2021-03-12,2021,Inner_Validation,short,0.5456614578872016,764,765,12885.75,12926.5,12774.25,opposite_ib,40.75,2.736196319018405,stop,-41.75
2021-03-15,2021,Inner_Validation,short,0.30361286045740804,854,855,12987.25,12988.75,12937.375,ib_mid,1.5,33.25,stop,-2.5
2021-03-15,2021,Inner_Validation,short,0.30361286045740804,854,855,12987.25,12988.75,12887.5,opposite_ib,1.5,66.5,stop,-2.5
2021-03-19,2021,Inner_Validation,short,0.591543162386959,669,670,12825.5,12852.5,12759.625,ib_mid,27.0,2.439814814814815,target,64.875
2021-03-19,2021,Inner_Validation,short,0.591543162386959,669,670,12825.5,12852.5,12681.75,opposite_ib,27.0,5.324074074074074,stop,-28.0
2021-03-24,2021,Inner_Validation,long,0.5278448458918924,804,805,12915.5,12875.0,12991.5,ib_mid,40.5,1.876543209876543,stop,-41.5
2021-03-24,2021,Inner_Validation,long,0.5278448458918924,804,805,12915.5,12875.0,13072.25,opposite_ib,40.5,3.8703703703703702,stop,-41.5
2021-03-29,2021,Inner_Validation,short,0.600714898722681,809,810,12962.75,13001.0,12896.75,ib_mid,38.25,1.7254901960784315,stop,-39.25
2021-03-29,2021,Inner_Validation,short,0.600714898722681,809,810,12962.75,13001.0,12815.5,opposite_ib,38.25,3.849673202614379,stop,-39.25
2021-04-05,2021,Inner_Validation,short,0.5957324106113033,659,660,13515.75,13538.5,13463.375,ib_mid,22.75,2.302197802197802,stop,-23.75
2021-04-05,2021,Inner_Validation,short,0.5957324106113033,659,660,13515.75,13538.5,13409.25,opposite_ib,22.75,4.681318681318682,stop,-23.75
2021-04-12,2021,Inner_Validation,short,0.598898155941541,759,760,13807.0,13817.25,13776.0,ib_mid,10.25,3.024390243902439,stop,-11.25
2021-04-12,2021,Inner_Validation,short,0.598898155941541,759,760,13807.0,13817.25,13742.5,opposite_ib,10.25,6.2926829268292686,stop,-11.25
2021-04-26,2021,Inner_Validation,short,0.6074797947205064,654,655,13962.25,13978.5,13934.5,ib_mid,16.25,1.7076923076923076,stop,-17.25
2021-04-26,2021,Inner_Validation,short,0.6074797947205064,654,655,13962.25,13978.5,13902.25,opposite_ib,16.25,3.6923076923076925,stop,-17.25
2021-05-11,2021,Inner_Validation,short,0.5150570159785158,704,705,13277.75,13326.25,13181.875,ib_mid,48.5,1.9768041237113403,stop,-49.5
2021-05-11,2021,Inner_Validation,short,0.5150570159785158,704,705,13277.75,13326.25,13084.75,opposite_ib,48.5,3.979381443298969,stop,-49.5
2021-05-17,2021,Inner_Validation,long,0.3788482907379567,739,740,13246.25,13218.75,13290.25,ib_mid,27.5,1.6,stop,-28.5
2021-05-17,2021,Inner_Validation,long,0.3788482907379567,739,740,13246.25,13218.75,13343.0,opposite_ib,27.5,3.518181818181818,stop,-28.5
2021-05-24,2021,Inner_Validation,short,0.5142968546919677,649,650,13633.75,13649.0,13565.875,ib_mid,15.25,4.450819672131147,stop,-16.25
2021-05-24,2021,Inner_Validation,short,0.5142968546919677,649,650,13633.75,13649.0,13493.5,opposite_ib,15.25,9.19672131147541,stop,-16.25
2021-05-26,2021,Inner_Validation,short,0.5580886661024672,684,685,13700.25,13718.25,13682.375,ib_mid,18.0,0.9930555555555556,target,16.875
2021-05-26,2021,Inner_Validation,short,0.5580886661024672,684,685,13700.25,13718.25,13656.0,opposite_ib,18.0,2.4583333333333335,stop,-19.0
2021-05-28,2021,Inner_Validation,short,0.6104921829762594,804,805,13732.5,13763.75,13717.125,ib_mid,31.25,0.492,target,14.375
2021-05-28,2021,Inner_Validation,short,0.6104921829762594,804,805,13732.5,13763.75,13694.5,opposite_ib,31.25,1.216,target,37.0
2021-06-04,2021,Inner_Validation,short,0.46627929391677914,724,725,13748.0,13769.75,13678.125,ib_mid,21.75,3.2126436781609193,stop,-22.75
2021-06-04,2021,Inner_Validation,short,0.46627929391677914,724,725,13748.0,13769.75,13605.5,opposite_ib,21.75,6.551724137931035,stop,-22.75
2021-06-14,2021,Inner_Validation,short,0.4084722474269567,754,755,14035.25,14054.5,13997.25,ib_mid,19.25,1.974025974025974,stop,-20.25
2021-06-14,2021,Inner_Validation,short,0.4084722474269567,754,755,14035.25,14054.5,13957.0,opposite_ib,19.25,4.064935064935065,stop,-20.25
2021-06-15,2021,Inner_Validation,long,0.49286390159280874,719,720,14055.75,14027.25,14089.0,ib_mid,28.5,1.1666666666666667,stop,-29.5
2021-06-15,2021,Inner_Validation,long,0.49286390159280874,719,720,14055.75,14027.25,14122.5,opposite_ib,28.5,2.3421052631578947,stop,-29.5
2021-06-28,2021,Inner_Validation,short,0.47171321117068093,769,770,14478.25,14495.25,14436.375,ib_mid,17.0,2.463235294117647,stop,-18.0
2021-06-28,2021,Inner_Validation,short,0.47171321117068093,769,770,14478.25,14495.25,14390.75,opposite_ib,17.0,5.147058823529412,stop,-18.0
2021-07-02,2021,Inner_Validation,short,0.42494556098954056,724,725,14664.25,14677.25,14642.25,ib_mid,13.0,1.6923076923076923,stop,-14.0
2021-07-02,2021,Inner_Validation,short,0.42494556098954056,724,725,14664.25,14677.25,14619.25,opposite_ib,13.0,3.4615384615384617,stop,-14.0
2021-07-19,2021,Inner_Validation,long,0.3916728076639646,819,820,14477.5,14447.0,14514.875,ib_mid,30.5,1.2254098360655739,target,36.375
2021-07-19,2021,Inner_Validation,long,0.3916728076639646,819,820,14477.5,14447.0,14573.5,opposite_ib,30.5,3.1475409836065573,time,32.25
2021-07-26,2021,Inner_Validation,short,0.5624018651567778,644,645,15096.25,15122.25,15078.75,ib_mid,26.0,0.6730769230769231,stop,-27.0
2021-07-26,2021,Inner_Validation,short,0.5624018651567778,644,645,15096.25,15122.25,15040.25,opposite_ib,26.0,2.1538461538461537,stop,-27.0
2021-08-02,2021,Inner_Validation,short,0.3717167075582397,689,690,15043.0,15049.5,14990.125,ib_mid,6.5,8.134615384615385,stop,-7.5
2021-08-02,2021,Inner_Validation,short,0.3717167075582397,689,690,15043.0,15049.5,14935.75,opposite_ib,6.5,16.5,stop,-7.5
2021-08-04,2021,Inner_Validation,short,0.32575603319785956,919,920,15063.25,15108.25,15036.5,ib_mid,45.0,0.5944444444444444,time,-28.0
2021-08-04,2021,Inner_Validation,short,0.32575603319785956,919,920,15063.25,15108.25,15003.5,opposite_ib,45.0,1.3277777777777777,time,-28.0
2021-08-09,2021,Inner_Validation,short,0.47897699056447607,884,885,15132.75,15145.75,15103.875,ib_mid,13.0,2.2211538461538463,time,12.5
2021-08-09,2021,Inner_Validation,short,0.47897699056447607,884,885,15132.75,15145.75,15069.0,opposite_ib,13.0,4.903846153846154,time,12.5
2021-08-16,2021,Inner_Validation,long,0.6076759061833689,664,665,14944.25,14921.25,15027.125,ib_mid,23.0,3.6032608695652173,target,81.875
2021-08-16,2021,Inner_Validation,long,0.6076759061833689,664,665,14944.25,14921.25,15112.25,opposite_ib,23.0,7.304347826086956,target,167.0
2021-08-27,2021,Inner_Validation,short,0.4677363817918876,844,845,15427.25,15438.5,15354.375,ib_mid,11.25,6.477777777777778,stop,-12.25
2021-08-27,2021,Inner_Validation,short,0.4677363817918876,844,845,15427.25,15438.5,15280.0,opposite_ib,11.25,13.088888888888889,stop,-12.25
2021-09-07,2021,Inner_Validation,short,0.5745098650375589,669,670,15655.5,15678.0,15637.75,ib_mid,22.5,0.7888888888888889,target,16.75
2021-09-07,2021,Inner_Validation,short,0.5745098650375589,669,670,15655.5,15678.0,15606.75,opposite_ib,22.5,2.1666666666666665,stop,-23.5
2021-09-13,2021,Inner_Validation,long,0.4173818505279457,884,885,15368.25,15348.0,15457.5,ib_mid,20.25,4.407407407407407,stop,-21.25
2021-09-13,2021,Inner_Validation,long,0.4173818505279457,884,885,15368.25,15348.0,15557.5,opposite_ib,20.25,9.345679012345679,stop,-21.25
2021-09-22,2021,Inner_Validation,short,0.5254585776237464,799,800,15130.5,15204.25,15073.125,ib_mid,73.75,0.7779661016949152,stop,-74.75
2021-09-22,2021,Inner_Validation,short,0.5254585776237464,799,800,15130.5,15204.25,15014.75,opposite_ib,73.75,1.5694915254237287,stop,-74.75
2021-09-23,2021,Inner_Validation,short,0.29330635284093937,844,845,15336.5,15347.25,15260.25,ib_mid,10.75,7.093023255813954,time,20.5
2021-09-23,2021,Inner_Validation,short,0.29330635284093937,844,845,15336.5,15347.25,15182.0,opposite_ib,10.75,14.372093023255815,time,20.5
2021-09-24,2021,Inner_Validation,short,0.48303070401137005,839,840,15261.75,15296.5,15226.25,ib_mid,34.75,1.0215827338129497,stop,-35.75
2021-09-24,2021,Inner_Validation,short,0.48303070401137005,839,840,15261.75,15296.5,15189.75,opposite_ib,34.75,2.0719424460431655,stop,-35.75
2021-09-30,2021,Inner_Validation,long,0.617012369172217,669,670,14810.5,14771.25,14841.625,ib_mid,39.25,0.7929936305732485,stop,-40.25
2021-09-30,2021,Inner_Validation,long,0.617012369172217,669,670,14810.5,14771.25,14878.75,opposite_ib,39.25,1.7388535031847134,stop,-40.25
2021-10-01,2021,Inner_Validation,long,0.6246588700557321,644,645,14546.5,14536.75,14638.875,ib_mid,9.75,9.474358974358974,target,91.375
2021-10-01,2021,Inner_Validation,long,0.6246588700557321,644,645,14546.5,14536.75,14735.5,opposite_ib,9.75,19.384615384615383,target,188.0
2021-10-06,2021,Inner_Validation,short,0.605032289182454,659,660,14658.5,14688.5,14576.375,ib_mid,30.0,2.7375,target,81.125
2021-10-06,2021,Inner_Validation,short,0.605032289182454,659,660,14658.5,14688.5,14483.75,opposite_ib,30.0,5.825,stop,-31.0
2021-10-07,2021,Inner_Validation,short,0.4315546429697285,724,725,14992.25,15001.5,14926.625,ib_mid,9.25,7.094594594594595,target,64.625
2021-10-07,2021,Inner_Validation,short,0.4315546429697285,724,725,14992.25,15001.5,14859.25,opposite_ib,9.25,14.378378378378379,time,94.75
2021-10-14,2021,Inner_Validation,short,0.2772547988430187,694,695,14990.25,15000.25,14942.25,ib_mid,10.0,4.8,stop,-11.0
2021-10-14,2021,Inner_Validation,short,0.2772547988430187,694,695,14990.25,15000.25,14890.5,opposite_ib,10.0,9.975,stop,-11.0
2021-10-21,2021,Inner_Validation,short,0.554789364328947,659,660,15428.0,15440.5,15381.0,ib_mid,12.5,3.76,stop,-13.5
2021-10-21,2021,Inner_Validation,short,0.554789364328947,659,660,15428.0,15440.5,15334.0,opposite_ib,12.5,7.52,stop,-13.5
2021-10-27,2021,Inner_Validation,short,0.5786822486399356,659,660,15619.0,15660.5,15603.375,ib_mid,41.5,0.37650602409638556,stop,-42.5
2021-10-27,2021,Inner_Validation,short,0.5786822486399356,659,660,15619.0,15660.5,15558.75,opposite_ib,41.5,1.4518072289156627,stop,-42.5
2021-10-28,2021,Inner_Validation,short,0.5358535372173997,779,780,15700.5,15753.75,15672.75,ib_mid,53.25,0.5211267605633803,stop,-54.25
