session_date,year,split,side,ib_high,ib_low,ib_width,signal_ny_min,entry_ny_min,entry,stop,target,risk_points,exit_ny_min,exit,exit_kind,gross_points,cost_points,net_points,net_r,label,period,sd,ny_min,vwap,session_open,path,run_high,run_low,sd_five,ib_high_five,ib_low_five,ib_width_five,ib_volume,ib_close,ib_vs_prior20,bar_open,bar_high,bar_low,bar_close,bar_volume,bar_close_min,es_sd,es_ny_min,es_close,es_ib_high,es_ib_low,signal_delay_min,breakout_excess_ib,signal_body_fraction,signal_range_ib,signal_vol_vs_ib5mean,vwap_distance_ib,trend_efficiency,range_sofar_ib,es_confirms
2020-05-05,2020,IS,long,8972.5,8895.25,77.25,684,685,8976.25,8895.25,9057.25,81.0,937,8895.25,stop,-81.0,1.0,-82.0,-1.0123456790123455,0,Inner_Validation,2020-05-05,684,8947.86474686354,8907.25,368.25,8978.0,8895.25,2020-05-05,8972.5,8895.25,77.25,60138,8944.5,0.7228070175438597,8962.25,8978.0,8959.75,8976.5,4641,684,2020-05-05,684,2882.5,2881.75,2859.0,54,0.05177993527508091,0.7808219178082192,0.23624595469255663,0.9260700389105059,0.37068288849785297,0.18805159538357094,1.0711974110032363,True
2020-05-07,2020,IS,short,9109.0,9041.0,68.0,649,650,9034.75,9109.0,8960.5,74.25,706,9109.0,stop,-74.25,1.0,-75.25,-1.0134680134680134,0,Inner_Validation,2020-05-07,649,9072.990445389887,9086.5,402.0,9109.0,9034.5,2020-05-07,9109.0,9041.0,68.0,75149,9068.5,0.699228791773779,9059.25,9062.25,9034.5,9034.5,5393,649,2020-05-07,649,2872.75,2886.75,2868.75,19,0.09558823529411764,0.8918918918918919,0.40808823529411764,0.8611691439673183,0.5660359616159868,0.12935323383084577,1.0955882352941178,False
2020-05-13,2020,IS,long,9183.5,9042.75,140.75,634,635,9195.75,9042.75,9348.75,153.0,698,9042.75,stop,-153.0,1.0,-154.0,-1.0065359477124185,0,Inner_Validation,2020-05-13,634,9121.369706165502,9122.0,437.25,9197.75,9042.75,2020-05-13,9183.5,9042.75,140.75,110740,9179.0,1.4894179894179893,9179.0,9197.75,9173.0,9195.75,8715,634,2020-05-13,634,2865.25,2861.5,2832.75,4,0.08703374777975133,0.6767676767676768,0.17584369449378331,0.9443742098609355,0.5284567945612642,0.16866781017724414,1.1012433392539964,True
2020-05-19,2020,IS,long,9398.5,9314.0,84.5,679,680,9400.0,9314.0,9486.0,86.0,951,9314.0,stop,-86.0,1.0,-87.0,-1.0116279069767442,0,Inner_Validation,2020-05-19,679,9368.55845570108,9326.75,477.25,9403.5,9314.0,2020-05-19,9398.5,9314.0,84.5,68843,9381.75,0.8711340206185567,9388.0,9403.5,9388.0,9399.75,3468,679,2020-05-19,679,2952.25,2955.0,2931.75,49,0.014792899408284023,0.7580645161290323,0.1834319526627219,0.6045059047397702,0.3691307017623589,0.15295966474594028,1.0591715976331362,False
2020-05-26,2020,IS,short,9569.75,9482.75,87.0,684,685,9480.25,9569.75,9390.75,89.5,934,9390.75,target,89.5,1.0,88.5,0.988826815642458,1,Inner_Validation,2020-05-26,684,9513.046464628713,9558.75,457.75,9569.75,9475.5,2020-05-26,9569.75,9482.75,87.0,71730,9523.5,0.9775280898876404,9488.0,9493.5,9477.0,9480.25,3750,684,2020-05-26,684,3008.0,3019.0,3000.75,54,0.028735632183908046,0.4696969696969697,0.1896551724137931,0.6273525721455459,0.37697085780129636,0.17149098853085745,1.0833333333333333,False
2020-05-27,2020,IS,short,9385.25,9262.5,122.75,639,640,9241.25,9385.25,9097.25,144.0,892,9385.25,stop,-144.0,1.0,-145.0,-1.0069444444444444,0,Inner_Validation,2020-05-27,639,9309.078215677388,9361.25,432.25,9385.25,9239.25,2020-05-27,9385.25,9262.5,122.75,112692,9291.0,1.4314868804664722,9271.5,9278.75,9239.25,9242.0,8580,639,2020-05-27,639,2984.75,3019.0,2989.5,9,0.1670061099796334,0.7468354430379747,0.32179226069246436,0.9136407198381429,0.5464620421783101,0.275882012724118,1.189409368635438,True
2020-05-29,2020,IS,short,9483.0,9380.25,102.75,664,665,9379.75,9483.0,9276.5,103.25,850,9483.0,stop,-103.25,1.0,-104.25,-1.0096852300242132,0,Inner_Validation,2020-05-29,664,9425.067262170382,9441.5,569.5,9483.0,9372.0,2020-05-29,9483.0,9380.25,102.75,87641,9407.0,1.1385041551246537,9409.75,9420.25,9372.0,9379.5,10805,664,2020-05-29,664,3003.75,3028.5,3008.25,34,0.0072992700729927005,0.6269430051813472,0.46958637469586373,1.4794445522073,0.4434770040913049,0.10886742756804214,1.0802919708029197,True
2020-06-02,2020,IS,short,9611.5,9558.25,53.25,649,650,9542.25,9611.5,9473.0,69.25,842,9611.5,stop,-69.25,1.0,-70.25,-1.0144404332129964,0,Inner_Validation,2020-06-02,649,9584.60690085592,9604.25,318.25,9611.5,9541.5,2020-06-02,9611.5,9558.25,53.25,73633,9606.0,0.6209912536443148,9565.0,9571.25,9541.5,9541.5,7399,649,2020-06-02,649,3057.25,3068.75,3051.75,19,0.3145539906103286,0.7899159663865546,0.5586854460093896,1.2058180435402606,0.809519264899919,0.197172034564022,1.3145539906103287,False
2020-06-03,2020,IS,short,9703.75,9650.75,53.0,734,735,9650.25,9703.75,9596.75,53.5,892,9703.75,stop,-53.5,1.0,-54.5,-1.0186915887850467,0,Inner_Validation,2020-06-03,734,9678.427375047866,9677.25,603.5,9703.75,9647.0,2020-06-03,9703.75,9650.75,53.0,75491,9675.75,0.6180758017492711,9651.75,9658.0,9647.0,9650.25,4361,734,2020-06-03,734,3111.75,3106.5,3096.0,104,0.009433962264150943,0.13636363636363635,0.20754716981132076,0.6932217085480388,0.5316485858087926,0.04473902236951118,1.070754716981132,False
2020-06-04,2020,IS,short,9742.5,9669.75,72.75,674,675,9665.25,9742.5,9588.0,77.25,907,9588.0,target,77.25,1.0,76.25,0.9870550161812298,1,Inner_Validation,2020-06-04,674,9709.83661489233,9681.25,430.0,9742.5,9658.75,2020-06-04,9742.5,9669.75,72.75,77202,9725.5,0.8831562974203339,9687.5,9688.75,9658.75,9665.25,10272,674,2020-06-04,674,3113.5,3123.25,3106.5,44,0.061855670103092786,0.7416666666666667,0.41237113402061853,1.5966425740265797,0.6128744315096982,0.037209302325581395,1.1512027491408934,False
2020-06-09,2020,IS,long,9914.25,9852.0,62.25,634,635,9917.0,9852.0,9982.0,65.0,765,9982.0,target,65.0,1.0,64.0,0.9846153846153848,1,Inner_Validation,2020-06-09,634,9890.42831263501,9857.5,308.25,9918.0,9852.0,2020-06-09,9914.25,9852.0,62.25,87898,9902.5,0.7455089820359282,9902.75,9918.0,9902.0,9916.75,4380,634,2020-06-09,634,3198.5,3204.75,3190.75,4,0.040160642570281124,0.875,0.2570281124497992,0.5979658240232998,0.42283835124483204,0.1922141119221411,1.0602409638554218,False
2020-06-11,2020,IS,long,9971.25,9876.0,95.25,634,635,9971.5,9876.0,10067.0,95.5,661,9876.0,stop,-95.5,1.0,-96.5,-1.0104712041884816,0,Inner_Validation,2020-06-11,634,9927.86708714874,9927.0,405.25,9977.5,9876.0,2020-06-11,9971.25,9876.0,95.25,108068,9932.0,1.1943573667711598,9932.0,9977.5,9928.25,9971.75,8346,634,2020-06-11,634,3106.25,3118.25,3097.0,4,0.005249343832020997,0.8071065989847716,0.5170603674540682,0.9267498241847726,0.46071299581376063,0.11042566317088218,1.0656167979002624,False
2020-06-12,2020,IS,short,9849.25,9754.0,95.25,639,640,9721.25,9849.25,9593.25,128.0,679,9593.25,target,128.0,1.0,127.0,0.9921875,1,Inner_Validation,2020-06-12,639,9797.678852224597,9796.75,491.25,9849.25,9716.75,2020-06-12,9849.25,9754.0,95.25,58646,9755.25,1.1943573667711598,9764.75,9766.25,9716.75,9721.0,5163,639,2020-06-12,639,3044.25,3087.75,3057.5,9,0.3464566929133858,0.8838383838383839,0.5196850393700787,1.0564403369368753,0.8050273199432755,0.15419847328244274,1.3910761154855642,True
2020-06-15,2020,IS,long,9623.5,9471.25,152.25,684,685,9623.75,9471.25,9776.25,152.5,855,9776.25,target,152.5,1.0,151.5,0.9934426229508196,1,Inner_Validation,2020-06-15,684,9565.418326120167,9510.5,878.5,9626.75,9471.25,2020-06-15,9623.5,9471.25,152.25,75695,9578.0,1.9090909090909092,9601.75,9626.75,9593.75,9623.75,3272,684,2020-06-15,684,3010.0,2998.5,2952.5,54,0.0016420361247947454,0.6666666666666666,0.21674876847290642,0.5187132571504062,0.38313086292172766,0.12891291974957314,1.0213464696223318,True
2020-06-16,2020,IS,short,10001.75,9940.5,61.25,644,645,9933.5,10001.75,9865.25,68.25,657,9865.25,target,68.25,1.0,67.25,0.9853479853479854,1,Inner_Validation,2020-06-16,644,9971.818195036396,9976.75,512.75,10001.75,9923.0,2020-06-16,10001.75,9940.5,61.25,86343,9986.0,0.7526881720430108,9970.75,9972.5,9923.0,9933.5,8059,644,2020-06-16,644,3117.5,3141.5,3123.75,14,0.11428571428571428,0.7525252525252525,0.8081632653061225,1.1200444737847886,0.6256031842676897,0.08434909800097513,1.2857142857142858,True
2020-06-18,2020,IS,long,9992.0,9941.75,50.25,659,660,9993.75,9941.75,10045.75,52.0,902,9941.75,stop,-52.0,1.0,-53.0,-1.0192307692307692,0,Inner_Validation,2020-06-18,659,9968.205922796851,9955.5,439.75,9995.75,9924.25,2020-06-18,9992.0,9941.75,50.25,75159,9954.0,0.6203703703703703,9961.25,9995.75,9961.0,9994.0,5078,659,2020-06-18,659,3108.0,3104.25,3080.75,29,0.03980099502487562,0.9424460431654677,0.6915422885572139,0.8107611862850757,0.5133149692168925,0.08754974417282547,1.4228855721393034,True
2020-06-19,2020,IS,short,10109.25,10075.25,34.0,679,680,10071.5,10109.25,10033.75,37.75,725,10033.75,target,37.75,1.0,36.75,0.9735099337748344,1,Inner_Validation,2020-06-19,679,10089.788262425145,10098.25,308.25,10109.25,10065.5,2020-06-19,10109.25,10075.25,34.0,65281,10100.0,0.422360248447205,10091.75,10091.75,10066.75,10071.5,3201,679,2020-06-19,679,3120.25,3144.0,3126.0,49,0.11029411764705882,0.81,0.7352941176470589,0.5884101040118871,0.5378900713277985,0.0867802108678021,1.286764705882353,True
2020-06-23,2020,IS,long,10217.0,10158.75,58.25,639,640,10219.75,10158.75,10280.75,61.0,801,10280.75,target,61.0,1.0,60.0,0.9836065573770492,1,Inner_Validation,2020-06-23,639,10190.49612094752,10181.75,242.25,10222.75,10158.75,2020-06-23,10217.0,10158.75,58.25,70511,10216.5,0.7236024844720497,10216.75,10222.0,10211.25,10219.75,3316,639,2020-06-23,639,3132.0,3137.75,3122.25,9,0.04721030042918455,0.27906976744186046,0.18454935622317598,0.5643374792585554,0.5022125159223955,0.1568627450980392,1.0987124463519313,False
2020-06-30,2020,IS,long,10047.25,9943.25,104.0,654,655,10050.0,9943.25,10156.75,106.75,953,10156.75,target,106.75,1.0,105.75,0.990632318501171,1,Inner_Validation,2020-06-30,654,10015.451124520701,9950.0,416.75,10056.75,9943.25,2020-06-30,10047.25,9943.25,104.0,85536,10027.25,1.2979719188767551,10034.25,10056.75,10028.25,10050.5,6126,654,2020-06-30,654,3063.0,3058.5,3037.5,24,0.03125,0.5701754385964912,0.27403846153846156,0.8594276094276094,0.3370084180701794,0.2411517696460708,1.0913461538461537,True
2020-07-01,2020,IS,long,10208.0,10125.5,82.5,634,635,10214.25,10125.5,10303.0,88.75,941,10303.0,target,88.75,1.0,87.75,0.9887323943661972,1,Inner_Validation,2020-07-01,634,10168.030183048988,10148.75,335.75,10218.5,10125.5,2020-07-01,10208.0,10125.5,82.5,89612,10206.0,1.004566210045662,10206.75,10218.5,10201.25,10214.5,5226,634,2020-07-01,634,3108.0,3109.25,3091.75,4,0.07878787878787878,0.4492753623188406,0.20909090909090908,0.6998169887961433,0.5632705084971156,0.19583023082650783,1.1272727272727272,False
2020-07-07,2020,IS,long,10669.0,10557.25,111.75,654,655,10669.0,10557.25,10780.75,111.75,908,10557.25,stop,-111.75,1.0,-112.75,-1.0089485458612977,0,Inner_Validation,2020-07-07,654,10622.34724879429,10579.5,517.25,10673.0,10557.25,2020-07-07,10669.0,10557.25,111.75,92283,10657.75,1.3946957878315132,10649.0,10670.25,10648.0,10669.25,4885,654,2020-07-07,654,3167.75,3169.5,3148.25,24,0.0022371364653243847,0.9101123595505618,0.19910514541387025,0.6352199213289556,0.41971142018531665,0.1735137747704205,1.0357941834451903,False
2020-07-08,2020,IS,short,10640.5,10566.5,74.0,679,680,10547.25,10640.5,10454.0,93.25,924,10640.5,stop,-93.25,1.0,-94.25,-1.0107238605898123,0,Inner_Validation,2020-07-08,679,10606.401521638565,10573.5,517.25,10640.5,10546.0,2020-07-08,10640.5,10566.5,74.0,80724,10603.0,0.9010654490106544,10594.5,10595.5,10546.0,10547.0,9504,679,2020-07-08,679,3133.25,3162.25,3140.25,49,0.2635135135135135,0.9595959595959596,0.668918918918919,1.412814033001338,0.8027232653860149,0.05123247945867569,1.277027027027027,True
2020-07-09,2020,IS,short,10748.0,10679.0,69.0,644,645,10648.75,10748.0,10549.5,99.25,900,10748.0,stop,-99.25,1.0,-100.25,-1.0100755667506298,0,Inner_Validation,2020-07-09,644,10710.258943288787,10734.0,457.25,10748.0,10642.25,2020-07-09,10748.0,10679.0,69.0,98850,10712.25,0.8401826484018264,10683.0,10686.5,10642.25,10648.75,11355,644,2020-07-09,644,3132.75,3170.0,3144.5,14,0.4384057971014493,0.7740112994350282,0.6413043478260869,1.37845220030349,0.8914339607070597,0.1864406779661017,1.5326086956521738,True
2020-07-13,2020,IS,long,11001.25,10929.5,71.75,644,645,11006.25,10929.5,11083.0,76.75,843,10929.5,stop,-76.75,1.0,-77.75,-1.013029315960912,0,Inner_Validation,2020-07-13,644,10976.007531540296,10937.75,433.5,11014.25,10929.5,2020-07-13,11001.25,10929.5,71.75,93352,10998.5,0.8954758190327613,10993.5,11014.25,10993.0,11006.0,6929,644,2020-07-13,644,3207.5,3210.0,3191.0,14,0.06620209059233449,0.5882352941176471,0.2961672473867596,0.8906932899134459,0.41801349769622953,0.157439446366782,1.181184668989547,False
2020-07-16,2020,IS,short,10599.75,10505.25,94.5,664,665,10491.5,10599.75,10383.25,108.25,794,10599.75,stop,-108.25,1.0,-109.25,-1.0092378752886837,0,Inner_Validation,2020-07-16,664,10549.072267290923,10571.25,661.75,10599.75,10482.75,2020-07-16,10599.75,10505.25,94.5,127223,10544.25,1.173913043478261,10511.0,10516.0,10482.75,10491.75,10727,664,2020-07-16,664,3196.25,3204.25,3190.25,34,0.14285714285714285,0.5789473684210527,0.35185185185185186,1.011798181146491,0.606584839057389,0.12013600302228938,1.2380952380952381,False
2020-07-20,2020,IS,long,10768.75,10605.75,163.0,674,675,10770.5,10605.75,10935.25,164.75,931,10935.25,target,164.75,1.0,163.75,0.9939301972685888,1,Inner_Validation,2020-07-20,674,10703.363389022914,10659.25,520.75,10776.25,10605.75,2020-07-20,10768.75,10605.75,163.0,117927,10764.75,1.7741496598639457,10751.0,10771.5,10751.0,10770.25,4073,674,2020-07-20,674,3225.0,3225.75,3205.25,44,0.009202453987730062,0.9390243902439024,0.12576687116564417,0.4144597929227403,0.41034730660789015,0.21315410465674509,1.0460122699386503,False
2020-07-23,2020,IS,short,10871.75,10770.25,101.5,724,725,10754.5,10871.75,10637.25,117.25,814,10637.25,target,117.25,1.0,116.25,0.9914712153518124,1,Inner_Validation,2020-07-23,724,10817.419134562815,10842.5,791.25,10871.75,10751.5,2020-07-23,10871.75,10770.25,101.5,99080,10813.75,1.022670025188917,10792.75,10793.25,10751.5,10754.0,7223,724,2020-07-23,724,3259.5,3271.75,3254.5,94,0.16009852216748768,0.9281437125748503,0.41133004926108374,0.8748082357690755,0.6248190597321683,0.11184834123222749,1.1847290640394088,False
2020-08-06,2020,IS,long,11147.0,11073.0,74.0,734,735,11149.5,11073.0,11226.0,76.5,867,11226.0,target,76.5,1.0,75.5,0.9869281045751634,1,Inner_Validation,2020-08-06,734,11115.890814588221,11098.75,558.75,11152.25,11073.0,2020-08-06,11147.0,11073.0,74.0,77238,11133.75,0.7551020408163265,11142.0,11152.25,11136.0,11149.25,4433,734,2020-08-06,734,3320.75,3325.75,3313.0,104,0.030405405405405407,0.4461538461538462,0.2195945945945946,0.6887283461508584,0.450799802861872,0.09038031319910514,1.070945945945946,False
2020-08-07,2020,IS,long,11252.25,11206.5,45.75,654,655,11265.0,11206.5,11323.5,58.5,688,11206.5,stop,-58.5,1.0,-59.5,-1.017094017094017,0,Inner_Validation,2020-08-07,654,11232.529014620839,11232.75,351.5,11267.0,11206.5,2020-08-07,11252.25,11206.5,45.75,75858,11228.25,0.46683673469387754,11242.5,11267.0,11236.5,11265.0,7145,654,2020-08-07,654,3344.5,3340.25,3327.5,24,0.2786885245901639,0.7377049180327869,0.6666666666666666,1.1302697144665033,0.709748314298601,0.09174964438122332,1.3224043715846994,True
2020-08-10,2020,IS,short,11146.75,11044.25,102.5,639,640,11038.25,11146.75,10929.75,108.5,660,10929.75,target,108.5,1.0,107.5,0.9907834101382488,1,Inner_Validation,2020-08-10,639,11092.100287242618,11137.75,370.0,11146.75,11037.75,2020-08-10,11146.75,11044.25,102.5,100075,11061.75,1.1141304347826086,11051.75,11060.25,11037.75,11038.5,6118,639,2020-08-10,639,3350.5,3355.25,3346.25,9,0.05609756097560976,0.5888888888888889,0.21951219512195122,0.7336097926555083,0.5229296316352968,0.2682432432432432,1.0634146341463415,False
2020-08-11,2020,IS,long,11042.25,10941.75,100.5,669,670,11048.0,10941.75,11154.25,106.25,916,10941.75,stop,-106.25,1.0,-107.25,-1.0094117647058825,0,Inner_Validation,2020-08-11,669,10997.47891653129,11027.25,633.25,11049.0,10941.75,2020-08-11,11042.25,10941.75,100.5,118370,10999.0,1.0255102040816326,11030.75,11049.0,11030.75,11048.0,4109,669,2020-08-11,669,3369.5,3372.25,3354.5,39,0.05721393034825871,0.9452054794520548,0.18159203980099503,0.41655824955647547,0.5026973479473587,0.03276746940386893,1.0671641791044777,False
2020-08-13,2020,IS,long,11229.5,11164.5,65.0,634,635,11238.25,11164.5,11312.0,73.75,856,11164.5,stop,-73.75,1.0,-74.75,-1.0135593220338983,0,Inner_Validation,2020-08-13,634,11201.679533731018,11173.5,377.75,11242.75,11164.5,2020-08-13,11229.5,11164.5,65.0,87226,11225.5,0.6435643564356436,11225.75,11242.75,11223.25,11238.0,5310,634,2020-08-13,634,3378.25,3379.25,3363.75,4,0.13076923076923078,0.6282051282051282,0.3,0.7305161305115447,0.5587764041381889,0.17074784910655194,1.2038461538461538,False
2020-08-19,2020,IS,long,11415.0,11332.5,82.5,694,695,11417.5,11332.5,11502.5,85.0,860,11332.5,stop,-85.0,1.0,-86.0,-1.011764705882353,0,Inner_Validation,2020-08-19,694,11384.808080368897,11392.5,522.5,11419.75,11332.5,2020-08-19,11415.0,11332.5,82.5,88338,11400.5,0.868421052631579,11408.0,11419.75,11405.5,11417.75,4051,694,2020-08-19,694,3395.0,3391.5,3385.5,64,0.03333333333333333,0.6842105263157895,0.17272727272727273,0.5502954560891122,0.3992959955285187,0.04832535885167464,1.0575757575757576,True
2020-08-26,2020,IS,long,11809.5,11762.75,46.75,634,635,11817.75,11762.75,11872.75,55.0,695,11872.75,target,55.0,1.0,54.0,0.9818181818181818,1,Inner_Validation,2020-08-26,634,11785.275604015082,11768.25,273.75,11818.75,11762.75,2020-08-26,11809.5,11762.75,46.75,87146,11806.0,0.5508100147275405,11805.75,11818.75,11805.25,11817.75,6036,634,2020-08-26,634,3450.0,3448.5,3441.0,4,0.17647058823529413,0.8888888888888888,0.2887700534759358,0.8311569090950818,0.6946394863084144,0.18082191780821918,1.1978609625668448,True
2020-08-27,2020,IS,long,12015.75,11903.25,112.5,664,665,12026.5,11903.25,12149.75,123.25,765,11903.25,stop,-123.25,1.0,-124.25,-1.0081135902636915,0,Inner_Validation,2020-08-27,664,11963.995438913189,12013.25,853.75,12029.5,11903.25,2020-08-27,12015.75,11903.25,112.5,170237,11996.25,1.3254786450662739,12005.0,12029.5,12002.5,12026.5,6782,664,2020-08-27,664,3497.0,3494.25,3473.75,34,0.09555555555555556,0.7962962962962963,0.24,0.478062935789517,0.5555960985494311,0.015519765739385067,1.1222222222222222,True
2020-08-31,2020,IS,long,12065.5,11993.75,71.75,649,650,12077.0,11993.75,12160.25,83.25,947,12160.25,target,83.25,1.0,82.25,0.987987987987988,1,Inner_Validation,2020-08-31,649,12036.611665730657,12017.25,451.25,12078.75,11993.75,2020-08-31,12065.5,11993.75,71.75,97566,12050.25,0.9067930489731437,12055.25,12078.75,12049.25,12076.75,6165,649,2020-08-31,649,3504.75,3506.25,3497.75,19,0.156794425087108,0.7288135593220338,0.41114982578397213,0.7582559498185844,0.559419292952509,0.13185595567867037,1.1846689895470384,False
2020-09-02,2020,IS,short,12434.75,12242.5,192.25,699,700,12174.0,12434.75,11913.25,260.75,949,12434.75,stop,-260.75,1.0,-261.75,-1.0038350910834133,0,Inner_Validation,2020-09-02,699,12313.72142321382,12432.25,1201.0,12434.75,12172.25,2020-09-02,12434.75,12242.5,192.25,186121,12347.0,2.4568690095846644,12265.75,12270.75,12172.25,12174.25,20227,699,2020-09-02,699,3536.25,3549.5,3533.75,69,0.3550065019505852,0.9289340101522843,0.5123537061118335,1.3041193632099548,0.7254690414242884,0.21482098251457118,1.365409622886866,False
2020-09-03,2020,IS,short,12242.5,12032.0,210.5,639,640,11992.5,12242.5,11742.5,250.0,783,11742.5,target,250.0,1.0,249.0,0.996,1,Inner_Validation,2020-09-03,639,12133.988843773013,12224.25,843.25,12242.5,11971.5,2020-09-03,12242.5,12032.0,210.5,169330,12060.5,2.300546448087432,12038.5,12060.25,11971.5,11993.0,17836,639,2020-09-03,639,3517.5,3563.5,3519.25,9,0.18527315914489312,0.5126760563380282,0.42161520190023755,1.2639933856965688,0.6697807305131273,0.27423658464275125,1.2874109263657958,True
2020-09-10,2020,IS,short,11566.75,11456.5,110.25,649,650,11445.0,11566.75,11323.25,121.75,833,11323.25,target,121.75,1.0,120.75,0.9917864476386036,1,Inner_Validation,2020-09-10,649,11517.752178910514,11517.5,791.0,11566.75,11440.75,2020-09-10,11566.75,11456.5,110.25,126971,11515.5,1.0512514898688916,11501.25,11510.25,11440.75,11444.75,15759,649,2020-09-10,649,3401.0,3424.25,3411.0,19,0.10657596371882086,0.8129496402877698,0.6303854875283447,1.4893794646021534,0.6621512826350474,0.09197218710493046,1.1428571428571428,True
2020-09-15,2020,IS,short,11472.75,11395.5,77.25,644,645,11375.25,11472.75,11277.75,97.5,764,11472.75,stop,-97.5,1.0,-98.5,-1.0102564102564102,0,Inner_Validation,2020-09-15,644,11426.654601543863,11417.75,453.5,11472.75,11367.75,2020-09-15,11472.75,11395.5,77.25,91427,11422.5,0.6798679867986799,11404.5,11405.0,11367.75,11375.25,8722,644,2020-09-15,644,3396.0,3409.0,3397.5,14,0.2621359223300971,0.785234899328859,0.48220064724919093,1.144782175943649,0.6654317351956436,0.09371554575523705,1.3592233009708738,True
2020-09-16,2020,IS,short,11477.75,11385.5,92.25,639,640,11376.5,11477.75,11275.25,101.25,927,11275.25,target,101.25,1.0,100.25,0.9901234567901236,1,Inner_Validation,2020-09-16,639,11428.671203155818,11452.75,503.5,11477.75,11367.0,2020-09-16,11477.75,11385.5,92.25,94603,11413.25,0.8118811881188119,11395.25,11400.5,11367.0,11376.5,7772,639,2020-09-16,639,3398.0,3406.75,3396.0,9,0.0975609756097561,0.5597014925373134,0.36314363143631434,0.9858461148166549,0.5655414976240449,0.15143992055610725,1.2005420054200542,False
2020-09-17,2020,IS,long,11110.0,10945.0,165.0,649,650,11113.5,10945.0,11282.0,168.5,737,10945.0,stop,-168.5,1.0,-169.5,-1.0059347181008902,0,Inner_Validation,2020-09-17,649,11042.06638365267,10949.25,804.5,11129.25,10945.0,2020-09-17,11110.0,10945.0,165.0,149894,11037.25,1.4521452145214522,11100.75,11129.25,11099.5,11113.5,8542,649,2020-09-17,649,3357.0,3356.5,3319.75,19,0.021212121212121213,0.42857142857142855,0.1803030303030303,0.6838432492294555,0.4329310081656414,0.20416407706650094,1.1166666666666667,True
2020-09-18,2020,IS,short,11135.0,11018.25,116.75,634,635,11012.5,11135.0,10890.0,122.5,743,10890.0,target,122.5,1.0,121.5,0.9918367346938776,1,Inner_Validation,2020-09-18,634,11069.064473034772,11115.5,518.75,11135.0,11009.5,2020-09-18,11135.0,11018.25,116.75,118527,11046.25,0.9579487179487179,11046.25,11049.5,11009.5,11013.0,13841,634,2020-09-18,634,3340.5,3357.25,3332.25,4,0.044967880085653104,0.83125,0.3426124197002141,1.4013009693993774,0.48020961914151744,0.19759036144578312,1.0749464668094217,False
2020-09-21,2020,IS,short,10840.5,10700.0,140.5,639,640,10665.75,10840.5,10491.0,174.75,727,10840.5,stop,-174.75,1.0,-175.75,-1.005722460658083,0,Inner_Validation,2020-09-21,639,10763.941437988655,10757.75,817.5,10840.5,10663.0,2020-09-21,10840.5,10700.0,140.5,131774,10703.0,1.1330645161290323,10710.0,10711.25,10663.0,10665.5,7479,639,2020-09-21,639,3220.5,3266.25,3225.75,9,0.24555160142348753,0.9222797927461139,0.34341637010676157,0.6810751741618225,0.7006508041897138,0.11284403669724771,1.2633451957295374,True
2020-09-22,2020,IS,short,11074.75,10950.5,124.25,659,660,10946.0,11074.75,10817.25,128.75,822,11074.75,stop,-128.75,1.0,-129.75,-1.007766990291262,0,Inner_Validation,2020-09-22,659,11008.939848146108,11067.25,776.25,11074.75,10943.25,2020-09-22,11074.75,10950.5,124.25,112639,11039.0,0.9659863945578231,10996.0,10996.75,10943.25,10946.25,8898,659,2020-09-22,659,3263.5,3291.75,3270.25,29,0.03420523138832998,0.9299065420560748,0.4305835010060362,0.9479487566473423,0.5045460615380964,0.15587761674718195,1.0583501006036218,True
2020-09-23,2020,IS,short,11161.0,11032.0,129.0,694,695,11028.5,11161.0,10896.0,132.5,857,10896.0,target,132.5,1.0,131.5,0.9924528301886792,1,Inner_Validation,2020-09-23,694,11080.971067263668,11153.0,850.75,11161.0,11021.25,2020-09-23,11161.0,11032.0,129.0,98914,11073.75,0.9745042492917847,11045.25,11053.25,11021.25,11027.75,6786,694,2020-09-23,694,3283.75,3312.5,3289.25,64,0.03294573643410853,0.546875,0.24806201550387597,0.8232606102270659,0.4125664128966541,0.14722303849544519,1.0833333333333333,True
2020-09-25,2020,IS,long,10947.5,10830.5,117.0,634,635,10955.5,10830.5,11080.5,125.0,847,11080.5,target,125.0,1.0,124.0,0.992,1,Inner_Validation,2020-09-25,634,10884.58252195637,10895.25,591.75,10965.5,10830.5,2020-09-25,10947.5,10830.5,117.0,126592,10937.5,0.8181818181818182,10937.25,10965.5,10928.25,10955.5,7234,634,2020-09-25,634,3240.0,3242.75,3216.0,4,0.06837606837606838,0.4899328859060403,0.31837606837606836,0.6857305358948432,0.6061322909711938,0.10181664554288128,1.1538461538461537,False
2020-09-28,2020,IS,short,11343.0,11242.5,100.5,654,655,11239.75,11343.0,11136.5,103.25,917,11343.0,stop,-103.25,1.0,-104.25,-1.0096852300242132,0,Inner_Validation,2020-09-28,654,11286.171660040915,11340.75,531.75,11343.0,11235.25,2020-09-28,11343.0,11242.5,100.5,102037,11295.75,0.7027972027972028,11262.0,11265.5,11235.25,11239.75,6378,654,2020-09-28,654,3330.75,3346.5,3321.75,24,0.02736318407960199,0.7355371900826446,0.3009950248756219,0.750080853023903,0.4619070650837264,0.18993888105312648,1.072139303482587,False
