session_date,year,period,break_side,signal_end,extreme_end,reentry_end,rejection_minutes,entry_min,ib_width,excursion_ib,outside_5m,reentry_depth_ib,relvol,mfe60_ib,mae60_ib,reversal_net_ib,direction,id,gb1,gb2,gb3,gb4,gb5,sample
2026-01-16,2026,OOS,-1,634,644,659,15,660,227.25,0.3179317931793179,5,0.0737073707370737,0.8498572572362089,0.319031903190319,0.0847084708470847,0.2343234323432343,downside_failure,2226,-0.1078107810781078,-0.15401540154015403,-0.12211221122112212,-0.0121012101210121,0.09900990099009901,all_events
2026-01-19,2026,OOS,1,669,679,689,10,690,107.5,0.3674418604651163,4,0.0697674418604651,0.9048553757268248,0.013953488372093,0.7046511627906977,-0.6906976744186047,upside_failure,2227,-0.21627906976744185,-0.20930232558139536,0.030232558139534883,0.18372093023255814,0.06976744186046512,all_events
2026-01-20,2026,OOS,1,634,644,649,5,650,134.75,0.359925788497217,3,0.1298701298701298,0.6472869833590524,0.2820037105751391,0.5825602968460112,-0.300556586270872,upside_failure,2228,0.04823747680890538,-0.025974025974025976,0.2541743970315399,0.3803339517625232,0.16697588126159554,all_events
2026-01-21,2026,OOS,1,634,674,699,25,700,259.25,0.4146576663452266,13,0.1986499517839922,0.8774690560631326,0.7463837994214079,0.0433944069431051,0.7029893924783027,upside_failure,2229,-0.09064609450337512,-0.15332690453230471,-0.2266152362584378,-0.2892960462873674,-0.22468659594985535,all_events
2026-01-23,2026,OOS,1,634,664,764,100,765,201.0,0.4092039800995025,26,0.1666666666666666,0.7237406336445753,0.2325870646766169,0.1716417910447761,0.0609452736318407,upside_failure,2230,-0.03109452736318408,-0.043532338308457715,-0.18781094527363185,-0.2263681592039801,-0.26990049751243783,all_events
2026-01-26,2026,OOS,1,654,659,659,0,660,182.25,0.0658436213991769,1,0.0288065843621399,0.7342260926717056,0.1659807956104252,0.2606310013717421,-0.0946502057613168,upside_failure,2231,0.03566529492455418,0.013717421124828532,-0.013717421124828532,0.00823045267489712,0.12757201646090535,all_events
2026-01-27,2026,OOS,1,639,649,654,5,655,157.5,0.1507936507936507,3,0.0174603174603174,0.7141578384767137,0.0412698412698412,0.2222222222222222,-0.1809523809523809,upside_failure,2232,-0.06507936507936508,-0.05238095238095238,0.05555555555555555,0.014285714285714285,-0.03333333333333333,all_events
2026-01-28,2026,OOS,-1,634,639,639,0,640,96.0,0.1536458333333333,1,0.1822916666666666,0.9697323828444548,0.0182291666666666,0.84375,-0.8255208333333334,downside_failure,2233,0.2786458333333333,-0.12760416666666666,-0.0859375,-0.18489583333333334,-0.34375,all_events
2026-01-29,2026,OOS,-1,634,659,724,65,725,456.75,0.3990147783251231,18,0.053639846743295,0.7608903054003334,0.2977558839627805,0.0213464696223316,0.2764094143404488,downside_failure,2234,-0.08976464148877943,-0.16420361247947454,-0.20908593322386426,-0.33497536945812806,-0.26710454296661196,all_events
2026-01-30,2026,OOS,-1,679,684,689,5,690,149.25,0.2512562814070351,2,0.0552763819095477,0.5892550494725651,0.4103852596314908,0.7554438860971524,-0.3450586264656616,downside_failure,2235,-0.1507537688442211,0.07705192629815745,-0.0016750418760469012,0.1474036850921273,0.32160804020100503,all_events
2026-02-02,2026,OOS,1,724,734,734,0,735,372.5,0.0328859060402684,2,0.0187919463087248,0.4454828899086082,0.0208053691275167,0.097986577181208,-0.0771812080536912,upside_failure,2236,0.008053691275167786,0.04161073825503356,0.008053691275167786,0.024161073825503355,0.014093959731543624,all_events
2026-02-04,2026,OOS,-1,664,669,674,5,675,282.0,0.1968085106382978,2,0.0124113475177304,0.815548799877889,0.0992907801418439,0.649822695035461,-0.550531914893617,downside_failure,2237,-0.023936170212765957,0.1374113475177305,-0.07092198581560284,0.1374113475177305,0.20833333333333334,all_events
2026-02-13,2026,OOS,1,634,634,639,5,640,291.75,0.1988003427592116,1,0.1456726649528706,0.6291978463223216,0.365038560411311,0.2099400171379606,0.1550985432733504,upside_failure,2238,0.27249357326478146,0.4592973436161097,0.583547557840617,0.31191088260497,0.3333333333333333,all_events
2026-02-16,2026,OOS,-1,644,649,649,0,650,104.75,0.1360381861575179,1,0.2124105011933174,0.8927757891311423,0.3556085918854415,0.4343675417661098,-0.0787589498806682,downside_failure,2239,0.27684964200477324,0.2720763723150358,0.059665871121718374,0.13365155131264916,0.45346062052505964,all_events
2026-02-18,2026,OOS,1,654,694,714,20,715,322.0,0.1343167701863354,12,0.0007763975155279,0.3504038943172598,0.0473602484472049,0.1723602484472049,-0.125,upside_failure,2240,-0.006987577639751553,-0.046583850931677016,-0.007763975155279503,-0.042701863354037264,-0.007763975155279503,all_events
2026-02-20,2026,OOS,1,654,664,674,10,675,404.5,0.1396786155747836,4,0.0179233621755253,0.6001831812476679,0.2737948084054388,0.1297898640296662,0.1440049443757725,upside_failure,2241,-0.012978986402966625,-0.024721878862793572,0.019777503090234856,0.09332509270704574,0.17367119901112485,all_events
2026-02-24,2026,OOS,1,644,644,649,5,650,320.0,0.0515625,1,0.0125,0.4147179912224683,0.13046875,0.11875,0.01171875,upside_failure,2242,0.02109375,0.1015625,0.12734375,-0.0078125,0.01171875,all_events
2026-02-27,2026,OOS,1,644,649,649,0,650,215.5,0.0916473317865429,1,0.0719257540603248,0.5822427598857103,0.2795823665893271,0.179814385150812,0.099767981438515,upside_failure,2243,0.0765661252900232,0.25870069605568446,0.07308584686774942,-0.019721577726218097,0.22157772621809746,all_events
2026-03-02,2026,OOS,1,669,674,679,5,680,342.75,0.1269146608315098,2,0.0466812545587162,0.6052335764515201,0.2283005105762217,0.4018964259664478,-0.1735959153902261,upside_failure,2244,0.016046681254558718,0.13420860685630925,0.15681983953318746,0.32166301969365424,0.21517140773158278,all_events
2026-03-03,2026,OOS,1,709,709,729,20,730,309.25,0.2053354890864996,4,0.0751818916734033,0.8577699251856555,0.1139854486661277,0.2409054163298302,-0.1269199676637025,upside_failure,2245,-0.0137429264349232,0.05901374292643492,0.05173807599029911,0.16895715440582054,0.10913500404203719,all_events
2026-03-04,2026,OOS,1,704,714,719,5,720,320.25,0.0757220921155347,3,0.0023419203747072,0.6293819561746535,0.1288056206088993,0.1100702576112412,0.018735362997658,upside_failure,2246,-0.01405152224824356,0.00078064012490242,0.04449648711943794,-0.0234192037470726,-0.00546448087431694,all_events
2026-03-05,2026,OOS,-1,634,634,639,5,640,224.5,0.2438752783964365,1,0.2505567928730512,1.2989984739444782,0.2438752783964365,0.4510022271714922,-0.2071269487750556,downside_failure,2247,0.2962138084632517,0.2951002227171492,0.29287305122494434,0.455456570155902,0.47884187082405344,all_events
2026-03-06,2026,OOS,1,634,639,649,10,650,220.25,0.2917139614074915,3,0.1146424517593643,0.7479568379459575,0.2372304199772985,0.4517593643586833,-0.2145289443813847,upside_failure,2248,-0.1191827468785471,0.06356413166855845,0.21452894438138478,0.2814982973893303,-0.0340522133938706,all_events
2026-03-10,2026,OOS,1,639,809,854,45,855,189.5,0.716358839050132,43,0.2282321899736147,0.6786417471905007,0.2704485488126649,0.3588390501319261,-0.0883905013192612,upside_failure,2249,-0.059366754617414245,-0.1279683377308707,-0.19261213720316622,-0.3153034300791557,-0.4076517150395778,all_events
2026-03-11,2026,OOS,-1,634,634,639,5,640,201.25,0.101863354037267,1,0.1540372670807453,0.8852310934912431,0.408695652173913,0.4782608695652174,-0.0695652173913043,downside_failure,2250,0.19751552795031055,0.3316770186335404,0.39627329192546584,0.3950310559006211,0.4720496894409938,all_events
2026-03-12,2026,OOS,-1,634,639,644,5,645,217.75,0.2032146957520091,2,0.1308840413318025,1.0220112726194008,0.3455797933409874,0.3846153846153846,-0.0390355912743972,downside_failure,2251,-0.001148105625717566,0.182548794489093,0.04477611940298507,0.1010332950631458,0.06544202066590127,all_events
2026-03-18,2026,OOS,-1,794,794,799,5,800,186.5,0.0871313672922252,1,0.0415549597855227,0.4425293270220209,0.5201072386058981,0.0415549597855227,0.4785522788203753,downside_failure,2252,0.08042895442359249,0.14611260053619302,0.1447721179624665,0.20107238605898123,0.3190348525469169,all_events
2026-03-19,2026,OOS,1,674,679,679,0,680,220.0,0.0784090909090909,1,0.2806818181818182,0.4421980300673924,0.4079545454545454,0.1636363636363636,0.2443181818181818,upside_failure,2253,0.31363636363636366,0.43068181818181817,0.42272727272727273,0.6238636363636364,0.5863636363636363,all_events
2026-03-20,2026,OOS,-1,654,654,659,5,660,250.75,0.036889332003988,1,0.1216350947158524,0.7193760691194805,0.292123629112662,0.13160518444666,0.1605184446660019,downside_failure,2254,0.13559322033898305,0.07477567298105683,0.09471585244267199,0.27018943170488535,0.09870388833499502,all_events
2026-03-23,2026,OOS,-1,719,719,729,10,730,255.75,0.2434017595307918,2,0.0166177908113391,1.092450145387804,0.1124144672531769,0.501466275659824,-0.3890518084066471,downside_failure,2255,0.05083088954056696,0.21603128054740958,0.26295210166177907,0.10557184750733138,0.024437927663734114,all_events
2026-03-24,2026,OOS,1,679,689,719,30,720,183.5,0.3692098092643052,8,0.1198910081743869,0.5964381941249918,0.276566757493188,0.279291553133515,-0.002724795640327,upside_failure,2256,-0.18119891008174388,-0.04087193460490463,0.04495912806539509,-0.08583106267029973,-0.04632152588555858,all_events
2026-03-26,2026,OOS,-1,694,694,699,5,700,178.5,0.0714285714285714,1,0.1022408963585434,0.549611145302971,0.2535014005602241,0.5714285714285714,-0.3179271708683473,downside_failure,2257,0.10784313725490197,0.0938375350140056,0.19187675070028012,0.26330532212885155,0.16526610644257703,all_events
2026-03-30,2026,OOS,-1,644,644,649,5,650,245.5,0.1242362525458248,1,0.0539714867617108,0.8676317575209229,0.5244399185336049,0.1038696537678207,0.4205702647657842,downside_failure,2258,0.12932790224032586,0.22810590631364563,0.42057026476578413,0.570264765784114,0.2769857433808554,all_events
2026-04-01,2026,OOS,1,639,639,644,5,645,167.5,0.2014925373134328,1,0.0313432835820895,1.3336944293987751,0.1805970149253731,0.517910447761194,-0.3373134328358208,upside_failure,2259,0.04626865671641791,-0.12238805970149254,-0.19850746268656716,-0.2791044776119403,-0.2880597014925373,all_events
2026-04-07,2026,OOS,-1,664,669,674,5,675,314.0,0.1671974522292993,2,0.0382165605095541,0.9022654747983272,0.7388535031847133,0.0262738853503184,0.7125796178343948,downside_failure,2260,-0.03264331210191083,0.09235668789808917,0.22611464968152867,0.15764331210191082,0.28264331210191085,all_events
2026-04-08,2026,OOS,-1,644,659,699,40,700,207.25,0.5597104945717732,11,0.0615199034981905,0.5965624382621814,0.3063932448733413,0.1025331724969843,0.203860072376357,downside_failure,2261,-0.010856453558504222,-0.12907117008443908,-0.19179734620024125,-0.027744270205066344,-0.20506634499396864,all_events
2026-04-09,2026,OOS,1,694,694,699,5,700,147.75,0.3062605752961083,1,0.0135363790186125,1.9787140191144037,0.0101522842639593,1.0575296108291032,-1.0473773265651438,upside_failure,2262,0.08629441624365482,-0.023688663282571912,-0.20135363790186125,-0.37225042301184436,-0.4517766497461929,all_events
2026-04-10,2026,OOS,1,674,684,689,5,690,101.25,0.2345679012345679,3,0.2098765432098765,0.5922644233162427,1.022222222222222,0.091358024691358,0.930864197530864,upside_failure,2263,-0.0024691358024691358,-0.18518518518518517,0.21481481481481482,0.3506172839506173,0.6691358024691358,all_events
2026-04-13,2026,OOS,1,659,659,664,5,665,173.0,0.1604046242774566,1,0.1315028901734104,0.7460213320336664,0.1502890173410404,0.2557803468208092,-0.1054913294797687,upside_failure,2264,0.2398843930635838,0.12861271676300579,0.1199421965317919,0.19797687861271676,0.18497109826589594,all_events
2026-04-14,2026,OOS,1,654,659,659,0,660,150.25,0.0931780366056572,1,0.0016638935108153,0.6281252050659492,0.2878535773710483,0.6256239600665557,-0.3377703826955074,upside_failure,2265,0.07820299500831947,0.23294509151414308,0.2978369384359401,0.2113144758735441,0.048252911813643926,all_events
2026-04-15,2026,OOS,1,634,634,639,5,640,152.0,0.1217105263157894,1,0.1513157894736842,1.156658366204632,0.0,0.5953947368421053,-0.5953947368421053,upside_failure,2266,0.16447368421052633,-0.05756578947368421,-0.17927631578947367,-0.17269736842105263,-0.17598684210526316,all_events
2026-04-16,2026,OOS,1,669,739,794,55,795,177.75,0.6230661040787623,25,0.0562587904360056,0.6830752072190819,0.2897327707454289,0.3727144866385373,-0.0829817158931083,upside_failure,2267,-0.02390998593530239,-0.029535864978902954,-0.13783403656821377,0.03938115330520394,-0.13220815752461323,all_events
2026-04-17,2026,OOS,1,634,759,804,45,805,146.5,0.742320819112628,34,0.1313993174061433,0.9033297923000844,0.1126279863481228,0.4863481228668942,-0.3737201365187713,upside_failure,2268,-0.08873720136518772,-0.26621160409556316,-0.40102389078498296,-0.30716723549488056,-0.23378839590443687,all_events
2026-04-20,2026,OOS,-1,644,669,829,160,830,112.0,1.3125,37,0.0446428571428571,0.9883672481165752,0.1964285714285714,0.2165178571428571,-0.0200892857142857,downside_failure,2269,0.16517857142857142,-0.20089285714285715,-0.5178571428571429,-0.8058035714285714,-0.8258928571428571,all_events
2026-04-21,2026,OOS,-1,664,669,669,0,670,158.5,0.4053627760252365,1,0.1230283911671924,2.0760590607605907,0.2555205047318612,0.3359621451104101,-0.0804416403785489,downside_failure,2270,0.34542586750788645,0.4416403785488959,0.5504731861198738,0.39274447949526814,0.20347003154574134,all_events
2026-04-22,2026,OOS,1,639,644,644,0,645,179.75,0.0834492350486787,1,0.1223922114047287,0.9652968996321596,0.1613351877607788,0.2197496522948539,-0.0584144645340751,upside_failure,2271,0.14603616133518776,0.09318497913769123,0.1474269819193324,0.13073713490959665,0.26425591098748263,all_events
2026-04-23,2026,OOS,1,664,694,709,15,710,137.75,0.3847549909255898,9,0.0798548094373865,0.6938198114595476,0.3920145190562613,0.190562613430127,0.2014519056261343,upside_failure,2272,-0.07441016333938294,-0.11070780399274047,-0.23593466424682397,-0.2813067150635209,-0.18874773139745918,all_events
2026-04-28,2026,OOS,-1,649,659,659,0,660,183.75,0.3034013605442177,2,0.127891156462585,0.9908256880733946,0.1551020408163265,0.4448979591836735,-0.2897959183673469,downside_failure,2273,-0.17959183673469387,0.1673469387755102,0.1251700680272109,-0.044897959183673466,0.19047619047619047,all_events
2026-04-29,2026,OOS,1,634,639,669,30,670,152.75,0.2520458265139116,7,0.1783960720130933,1.0648501081693624,0.3338788870703764,0.3126022913256955,0.0212765957446808,upside_failure,2274,-0.11620294599018004,-0.12929623567921442,-0.016366612111292964,-0.10638297872340426,-0.10801963993453355,all_events
2026-05-04,2026,OOS,1,644,649,659,10,660,105.0,0.2642857142857143,3,0.2976190476190476,0.6774884843707663,1.7595238095238095,0.3071428571428571,1.4523809523809523,upside_failure,2275,-0.03571428571428571,-0.01904761904761905,0.4238095238095238,0.34285714285714286,0.41904761904761906,all_events
2026-05-05,2026,OOS,1,699,709,719,10,720,163.0,0.0966257668711656,4,0.0429447852760736,0.5171854564478159,0.2239263803680981,0.1579754601226994,0.0659509202453987,upside_failure,2276,0.010736196319018405,-0.02607361963190184,-0.004601226993865031,0.05828220858895705,0.018404907975460124,all_events
2026-05-07,2026,OOS,1,639,644,644,0,645,194.5,0.0642673521850899,1,0.0167095115681233,0.5624234680296012,0.3881748071979434,0.2339331619537275,0.1542416452442159,upside_failure,2277,0.02442159383033419,0.11311053984575835,-0.08997429305912596,-0.12339331619537275,0.02442159383033419,all_events
2026-05-08,2026,OOS,1,664,669,669,0,670,306.5,0.0701468189233279,1,0.0154975530179445,0.4695253014681774,0.1190864600326264,0.1843393148450244,-0.065252854812398,upside_failure,2278,0.022838499184339316,0.041598694942903754,0.07177814029363784,0.004893964110929853,-0.05057096247960848,all_events
2026-05-11,2026,OOS,1,709,734,764,30,765,160.25,0.2823712948517941,11,0.126365054602184,0.5083791688894612,0.2262090483619344,0.3775351014040561,-0.1513260530421216,upside_failure,2279,-0.1419656786271451,-0.15600624024961,-0.20748829953198128,-0.23088923556942278,-0.24336973478939158,all_events
2026-05-12,2026,OOS,-1,634,634,639,5,640,215.0,0.3465116279069767,1,0.0848837209302325,1.1773763613578614,0.1313953488372093,1.1267441860465115,-0.9953488372093025,downside_failure,2280,0.26046511627906976,0.18023255813953487,-0.005813953488372093,0.06976744186046512,-0.13488372093023257,all_events
2026-05-14,2026,OOS,1,644,654,659,5,660,226.25,0.2,3,0.0464088397790055,0.4791136532528655,0.0430939226519337,0.4375690607734807,-0.394475138121547,upside_failure,2281,-0.08839779005524862,-0.056353591160221,0.05303867403314917,0.015469613259668509,-0.1414364640883978,all_events
2026-05-15,2026,OOS,1,804,849,874,25,875,293.0,0.3549488054607508,14,0.14419795221843,0.3217015868269069,0.1919795221843003,0.2286689419795221,-0.0366894197952218,upside_failure,2282,-0.0537542662116041,-0.1348122866894198,-0.12713310580204779,-0.07593856655290103,-0.051194539249146756,all_events
2026-05-19,2026,OOS,1,789,804,829,25,830,405.0,0.1444444444444444,8,0.0055555555555555,0.3290802764486975,0.1820987654320987,0.0882716049382716,0.0938271604938271,upside_failure,2283,-0.009259259259259259,-0.07839506172839507,-0.10493827160493827,-0.02962962962962963,-0.028395061728395062,all_events
2026-05-20,2026,OOS,1,654,679,754,75,755,225.25,0.7180910099889012,20,0.0055493895671476,0.3787001222518388,0.0455049944506104,0.3485016648168701,-0.3029966703662597,upside_failure,2284,-0.07658157602663707,0.0244173140954495,-0.058823529411764705,-0.05216426193118757,-0.3518312985571587,all_events
2026-05-21,2026,OOS,1,794,839,894,55,895,213.0,1.0046948356807512,20,0.1443661971830986,1.0191058294238653,0.0715962441314554,0.6619718309859155,-0.5903755868544601,upside_failure,2285,-0.3227699530516432,-0.3403755868544601,-0.32629107981220656,-0.43661971830985913,-0.5469483568075117,all_events
2026-05-22,2026,OOS,1,809,814,814,0,815,225.25,0.148723640399556,1,0.0776914539400665,1.009086578329834,0.2408435072142064,0.102108768035516,0.1387347391786903,upside_failure,2286,0.17203107658157601,0.08879023307436182,0.15316315205327413,0.19422863485016648,0.27746947835738067,all_events
2026-05-25,2026,OOS,-1,634,644,674,30,675,54.0,0.5509259259259259,8,0.5185185185185185,1.135870311856024,0.1712962962962963,1.023148148148148,-0.8518518518518519,downside_failure,2287,-0.05555555555555555,-0.3425925925925926,-0.004629629629629629,-0.0787037037037037,-0.041666666666666664,all_events
2026-05-26,2026,OOS,1,639,639,649,10,650,257.25,0.1350826044703595,2,0.0145772594752186,0.7723137145711689,0.5461613216715258,0.0573372206025267,0.488824101068999,upside_failure,2288,-0.019436345966958212,0.07774538386783285,0.10204081632653061,0.17687074829931973,0.22351797862001943,all_events
2026-05-29,2026,OOS,-1,644,649,659,10,660,190.0,0.4,3,0.0710526315789473,1.2050883898709983,0.4210526315789473,0.1289473684210526,0.2921052631578947,downside_failure,2289,0.04342105263157895,0.24736842105263157,0.3473684210526316,0.38552631578947366,0.5105263157894737,all_events
2026-06-02,2026,OOS,1,669,729,759,30,760,223.5,0.2953020134228188,18,0.0044742729306487,0.5390124066520773,0.1700223713646532,0.2527964205816554,-0.0827740492170022,upside_failure,2290,-0.05480984340044743,-0.0738255033557047,-0.07270693512304251,-0.052572706935123045,-0.08277404921700224,all_events
2026-06-08,2026,OOS,1,639,639,644,5,645,252.5,0.0782178217821782,1,0.1356435643564356,0.8512077423839378,0.0009900990099009,0.7673267326732673,-0.7663366336633664,upside_failure,2291,0.14455445544554454,-0.09702970297029703,-0.21485148514851485,-0.3574257425742574,-0.43267326732673267,all_events
2026-06-12,2026,OOS,1,659,664,664,0,665,397.25,0.1101321585903083,1,0.0094398993077407,0.8206384665273474,0.5387035871617369,0.3448709880427942,0.1938325991189427,upside_failure,2292,0.018879798615481436,-0.06293266205160478,-0.1642542479546885,-0.2485840151038389,-0.28697293895531784,all_events
2026-06-16,2026,OOS,-1,634,634,639,5,640,216.5,0.3764434180138568,1,0.0034642032332563,1.4897265612820754,0.1905311778290993,0.8706697459584296,-0.6801385681293303,downside_failure,2293,0.3002309468822171,0.3394919168591224,0.09584295612009237,0.09815242494226328,-0.025404157043879907,all_events
2026-06-17,2026,OOS,-1,844,849,859,10,860,225.75,1.106312292358804,3,0.0110741971207087,1.4163042358033595,0.8748615725359912,0.636766334440753,0.2380952380952381,downside_failure,2294,0.3521594684385382,0.3576965669988926,0.6445182724252492,0.25359911406423036,0.2868217054263566,all_events
2026-06-18,2026,OOS,1,649,649,654,5,655,253.0,0.0662055335968379,1,0.1096837944664031,0.6131862938164632,0.4723320158102767,0.2371541501976284,0.2351778656126482,upside_failure,2295,0.116600790513834,0.08794466403162056,0.09189723320158102,0.037549407114624504,0.0691699604743083,all_events
2026-06-19,2026,OOS,1,669,669,674,5,675,64.0,0.14453125,1,0.0234375,0.5984522785898538,0.6328125,0.11328125,0.51953125,upside_failure,2296,0.1015625,0.25,0.1796875,0.05078125,0.45703125,all_events
2026-06-24,2026,OOS,1,659,664,669,5,670,316.5,0.2085308056872037,2,0.1824644549763033,0.6134565998972779,0.2669826224328594,0.141390205371248,0.1255924170616114,upside_failure,2297,0.1018957345971564,0.33886255924170616,0.3412322274881517,0.32148499210110587,0.47788309636650866,all_events
2026-06-26,2026,OOS,1,704,704,709,5,710,483.75,0.1049095607235142,1,0.0857881136950904,0.6482486433152441,0.2713178294573643,0.082687338501292,0.1886304909560723,upside_failure,2298,0.1524547803617571,0.2873385012919897,0.15762273901808785,0.1813953488372093,0.3085271317829457,all_events
2026-06-30,2026,OOS,1,634,639,639,0,640,391.5,0.0459770114942528,1,0.045338441890166,0.5426646282769945,0.3148148148148148,0.0715197956577266,0.2432950191570881,upside_failure,2299,0.08492975734355045,0.07215836526181353,0.22413793103448276,0.3160919540229885,0.3441890166028097,all_events
2026-07-02,2026,OOS,-1,634,639,639,0,640,382.75,0.0868713259307642,1,0.0326583932070542,1.2386217581914538,0.023514043109079,0.8184193337687786,-0.7949052906596996,downside_failure,2300,0.052906596995427824,-0.2442847811887655,-0.20182887001959504,-0.35532331809274986,-0.16394513389941215,all_events
2026-07-06,2026,OOS,1,634,634,639,5,640,266.25,0.0553990610328638,1,0.0572769953051643,0.6623814675746197,0.3248826291079812,0.1699530516431925,0.1549295774647887,upside_failure,2301,0.0647887323943662,0.02535211267605634,0.007511737089201878,0.08450704225352113,0.07230046948356808,all_events
2026-07-07,2026,OOS,-1,639,644,649,5,650,426.0,0.1167840375586854,2,0.0152582159624413,0.6629259654968881,0.2599765258215962,0.0416666666666666,0.2183098591549296,downside_failure,2302,-0.040492957746478875,0.022300469483568074,0.09330985915492958,0.1073943661971831,0.1396713615023474,all_events
2026-07-08,2026,OOS,-1,649,654,654,0,655,198.0,0.2525252525252525,1,0.2297979797979798,0.7348039215686275,0.231060606060606,1.0593434343434345,-0.8282828282828282,downside_failure,2303,0.369949494949495,0.19570707070707072,0.04924242424242424,0.10227272727272728,-0.18434343434343434,all_events
2026-07-10,2026,OOS,1,689,694,699,5,700,170.5,0.1348973607038123,2,0.3020527859237537,0.611937285512415,0.4824046920821114,0.6906158357771262,-0.2082111436950147,upside_failure,2304,-0.01906158357771261,0.36363636363636365,0.6173020527859238,0.39589442815249265,0.2873900293255132,all_events
2026-07-13,2026,OOS,-1,834,834,844,10,845,248.75,0.0824120603015075,2,0.0512562814070351,0.3528656613672939,0.1577889447236181,0.1839195979899497,-0.0261306532663316,downside_failure,2305,-0.035175879396984924,0.05226130653266332,0.07839195979899498,0.10854271356783919,-0.023115577889447236,all_events
2026-07-14,2026,OOS,1,669,694,714,20,715,248.25,0.3222557905337361,9,0.162134944612286,0.7660116977376173,0.2860020140986908,0.2195367573011077,0.0664652567975831,upside_failure,2306,0.027190332326283987,0.030211480362537766,-0.07955689828801611,-0.11681772406847936,0.04229607250755287,all_events
2026-07-15,2026,OOS,-1,639,644,649,5,650,338.25,0.303030303030303,2,0.0,1.053601290890421,0.0672579453067258,0.3325942350332594,-0.2653362897265336,downside_failure,2307,-0.0066518847006651885,0.10790835181079084,-0.004434589800443459,0.0827790096082779,-0.03695491500369549,all_events
2026-07-16,2026,OOS,-1,824,829,829,0,830,276.5,0.132007233273056,1,0.0063291139240506,0.5663496578081948,0.1681735985533453,0.213381555153707,-0.0452079566003616,downside_failure,2308,0.048824593128390596,0.02531645569620253,0.0027124773960217,-0.034358047016274866,-0.026220614828209764,all_events
2026-07-17,2026,OOS,1,639,644,644,0,645,479.25,0.0177360459050599,1,0.1293688054251434,0.8756354393609296,0.3176838810641627,0.0693792383933229,0.2483046426708398,upside_failure,2309,0.14032342201356285,0.2180490349504434,0.2717788210745957,0.3458528951486698,0.42305685967657797,all_events
2026-07-20,2026,OOS,-1,659,664,664,0,665,284.5,0.1221441124780316,1,0.0667838312829525,0.7232708648810271,0.4991212653778559,0.1528998242530755,0.3462214411247803,downside_failure,2310,0.12478031634446397,0.3374340949033392,0.18804920913884007,0.28383128295254834,0.3866432337434095,all_events
2026-07-22,2026,OOS,1,669,689,699,10,700,193.75,0.3019354838709677,6,0.0064516129032258,0.5802450908017127,0.04,0.2735483870967742,-0.2335483870967742,upside_failure,2311,-0.0696774193548387,-0.08645161290322581,-0.15225806451612903,-0.1625806451612903,0.003870967741935484,all_events
2026-07-23,2026,OOS,-1,644,694,744,50,745,226.0,0.9933628318584072,20,0.1338495575221239,0.799901565720262,0.2267699115044247,0.4380530973451327,-0.211283185840708,downside_failure,2312,-0.06637168141592921,-0.27654867256637167,-0.21349557522123894,-0.3418141592920354,-0.5132743362831859,all_events
2026-07-24,2026,OOS,-1,639,649,649,0,650,323.0,0.1377708978328173,2,0.0696594427244582,0.6431477638523505,0.7972136222910217,0.0270897832817337,0.7701238390092879,downside_failure,2313,0.010061919504643963,0.11609907120743033,0.20510835913312694,0.5116099071207431,0.3761609907120743,all_events
2026-07-27,2026,OOS,-1,634,644,654,10,655,540.5,0.2520814061054579,4,0.049491211840888,0.9849100316626764,0.1785383903792784,0.2252543940795559,-0.0467160037002775,downside_failure,2314,-0.03654024051803885,-0.16975023126734506,0.024514338575393153,0.09481961147086032,0.21924144310823312,all_events
2026-07-28,2026,OOS,1,699,724,754,30,755,388.5,0.1975546975546975,11,0.0418275418275418,0.4160449667858968,0.0225225225225225,0.267052767052767,-0.2445302445302445,upside_failure,2315,-0.064993564993565,-0.0990990990990991,-0.07014157014157014,-0.10746460746460747,-0.11583011583011583,all_events
2026-07-29,2026,OOS,-1,644,644,649,5,650,457.25,0.0628758884636413,1,0.0590486604702023,0.8503475803213641,0.2001093493712411,0.1049753963914707,0.0951339529797703,downside_failure,2316,0.0612356478950246,0.1344997266265719,0.13613996719518862,0.2197922361946419,0.23291416074357574,all_events
2026-08-07,2026,OOS,1,689,694,704,10,705,255.5,0.1379647749510763,3,0.0322896281800391,0.503315561725569,0.5606653620352251,0.1223091976516634,0.4383561643835617,upside_failure,2317,-0.049902152641878667,0.009784735812133072,0.05870841487279843,-0.010763209393346379,0.04403131115459882,all_events
2010-06-07,2010,Train,-1,654,684,724,40,725,19.25,0.7792207792207793,14,0.0779220779220779,1.3692109162166035,0.1298701298701298,0.2857142857142857,-0.1558441558441558,downside_failure,0,-0.36363636363636365,-0.14285714285714285,-0.16883116883116883,-0.38961038961038963,-0.37662337662337664,excursion_matched
2010-06-21,2010,Train,-1,649,664,679,15,680,13.0,0.4423076923076923,6,0.0192307692307692,0.5663536673451967,0.1923076923076923,0.7115384615384616,-0.5192307692307693,downside_failure,1,-0.1346153846153846,-0.25,-0.1346153846153846,-0.1346153846153846,-0.09615384615384616,excursion_matched
2010-06-28,2010,Train,1,664,704,724,20,725,22.0,0.375,12,0.0227272727272727,0.4642887733251759,0.2045454545454545,0.125,0.0795454545454545,upside_failure,2,-0.022727272727272728,-0.03409090909090909,0.022727272727272728,0.045454545454545456,-0.1590909090909091,excursion_matched
