session_date,year,period,break_side,signal_end,extreme_end,reentry_end,rejection_minutes,entry_min,ib_width,excursion_ib,outside_5m,reentry_depth_ib,relvol,mfe60_ib,mae60_ib,reversal_net_ib
2021-02-05,2021,Inner,1,739,799,834,35,835,73.75,0.6135593220338983,19,0.013559322033898305,0.27436043206367255,0.17627118644067796,0.3016949152542373,-0.12542372881355934
2021-02-08,2021,Inner,-1,694,704,724,20,725,60.25,0.6099585062240664,6,0.008298755186721992,1.146299897748461,0.3029045643153527,0.1037344398340249,0.19917012448132776
2021-02-10,2021,Inner,-1,644,644,654,10,655,199.75,0.22778473091364204,2,0.14017521902377972,1.4063160315657834,0.20775969962453067,0.12265331664580725,0.08510638297872342
2021-02-11,2021,Inner,-1,739,769,779,10,780,56.75,1.013215859030837,8,0.048458149779735685,1.0759487298247028,0.5638766519823789,0.4052863436123348,0.15859030837004412
2021-02-17,2021,Inner,-1,679,709,714,5,715,107.25,0.3939393939393939,7,0.06060606060606061,0.9186110756938246,0.5291375291375291,0.039627039627039624,0.4895104895104895
2021-02-22,2021,Inner,-1,634,639,644,5,645,107.5,0.2069767441860465,2,0.15348837209302327,1.095983764688197,0.004651162790697674,0.6767441860465117,-0.672093023255814
2021-02-23,2021,Inner,1,644,664,699,35,700,270.75,0.33702677746999077,11,0.007386888273314866,0.5032451035844733,0.4182825484764543,0.013850415512465374,0.40443213296398894
2021-02-25,2021,Inner,-1,639,654,659,5,660,168.5,0.38724035608308605,4,0.05934718100890208,1.1322074455846487,0.22403560830860533,0.870919881305638,-0.6468842729970327
2021-02-26,2021,Inner,1,729,739,759,20,760,280.0,0.20535714285714285,6,0.022321428571428572,0.6216376684392586,0.25357142857142856,0.11696428571428572,0.13660714285714284
2021-03-02,2021,Inner,-1,639,649,649,0,650,146.75,0.15843270868824533,2,0.13287904599659284,0.7462508741485145,0.17206132879045996,0.5264054514480409,-0.35434412265758086
2021-03-03,2021,Inner,-1,779,794,799,5,800,229.25,0.1025081788440567,4,0.1515812431842966,0.47958397534668723,0.04798255179934569,0.6205016357688113,-0.5725190839694656
2021-03-04,2021,Inner,1,704,709,719,10,720,256.25,0.1248780487804878,3,0.0975609756097561,0.7018873154843032,1.1570731707317072,0.16878048780487806,0.9882926829268291
2021-03-05,2021,Inner,-1,634,644,644,0,645,260.75,0.10834132310642378,2,0.028763183125599234,0.9768901801042227,0.2464046021093001,0.5532118887823586,-0.3068072866730585
2021-03-10,2021,Inner,-1,639,644,644,0,645,190.75,0.17038007863695936,1,0.1127129750982962,0.9011266184630906,0.23722149410222804,0.29226736566186107,-0.05504587155963303
2021-03-12,2021,Inner,1,754,754,764,10,765,131.25,0.1580952380952381,2,0.15047619047619049,0.5456614578872016,0.2419047619047619,0.18285714285714286,0.05904761904761904
2021-03-15,2021,Inner,1,849,849,854,5,855,99.75,0.012531328320802004,1,0.0,0.30361286045740804,0.045112781954887216,0.38095238095238093,-0.3358395989974937
2021-03-16,2021,Inner,1,634,659,699,40,700,126.75,0.22287968441814596,13,0.005917159763313609,0.7822441430332923,0.7021696252465484,0.07692307692307693,0.6252465483234715
2021-03-18,2021,Inner,-1,779,779,784,5,785,107.5,0.1744186046511628,1,0.11162790697674418,0.9621106632466104,0.48604651162790696,0.17209302325581396,0.313953488372093
2021-03-19,2021,Inner,1,664,664,669,5,670,155.75,0.09470304975922954,1,0.07865168539325842,0.591543162386959,0.43659711075441415,0.27608346709470305,0.1605136436597111
2021-03-23,2021,Inner,1,669,679,699,20,700,84.0,0.44642857142857145,6,0.21726190476190477,1.1712709139703994,0.5029761904761905,0.2619047619047619,0.24107142857142855
2021-03-24,2021,Inner,-1,789,799,804,5,805,161.5,0.21981424148606812,3,0.030959752321981424,0.5278448458918924,0.22136222910216719,0.1780185758513932,0.043343653250773995
2021-03-25,2021,Inner,-1,649,689,694,5,695,148.25,0.5328836424957841,9,0.0775716694772344,1.0690712683663661,0.4924114671163575,0.47386172006745364,0.018549747048903886
2021-03-26,2021,Inner,1,644,649,649,0,650,102.0,0.08333333333333333,1,0.2181372549019608,0.6996720226567138,0.7426470588235294,0.049019607843137254,0.6936274509803921
2021-03-29,2021,Inner,1,784,794,809,15,810,162.5,0.14,5,0.09076923076923077,0.600714898722681,0.28615384615384615,0.24769230769230768,0.038461538461538464
2021-03-30,2021,Inner,1,694,704,709,5,710,111.75,0.2505592841163311,3,0.1029082774049217,0.7551130610867365,0.4116331096196868,0.040268456375838924,0.3713646532438479
2021-03-31,2021,Inner,1,644,654,669,15,670,148.75,0.16806722689075632,5,0.0033613445378151263,1.0237129306896748,0.07563025210084033,0.22521008403361345,-0.14957983193277313
2021-04-05,2021,Inner,1,634,649,659,10,660,108.25,0.19168591224018475,5,0.018475750577367205,0.5957324106113033,0.08314087759815242,0.38799076212471134,-0.3048498845265589
2021-04-06,2021,Inner,1,669,719,784,65,785,74.0,0.5709459459459459,23,0.18243243243243243,0.6362644555967707,0.7162162162162162,0.010135135135135136,0.7060810810810811
2021-04-07,2021,Inner,1,669,674,684,10,685,104.5,0.1339712918660287,3,0.05980861244019139,0.6629362227586744,0.4569377990430622,0.023923444976076555,0.43301435406698563
2021-04-12,2021,Inner,1,754,759,759,0,760,67.0,0.11194029850746269,1,0.033582089552238806,0.598898155941541,0.16044776119402984,0.3246268656716418,-0.16417910447761194
2021-04-15,2021,Inner,1,634,634,649,15,650,66.25,0.18867924528301888,3,0.045283018867924525,1.0175444709653816,0.43018867924528303,0.3886792452830189,0.04150943396226414
2021-04-19,2021,Inner,-1,649,649,654,5,655,122.75,0.24032586558044808,1,0.17311608961303462,1.2790181092579345,0.3075356415478615,0.45824847250509165,-0.15071283095723015
2021-04-22,2021,Inner,1,634,654,664,10,665,64.0,0.39453125,6,0.109375,0.8311583808557534,0.27734375,0.2265625,0.05078125
2021-04-23,2021,Inner,1,634,644,644,0,645,77.0,0.14935064935064934,2,0.025974025974025976,1.215883843915261,0.01948051948051948,0.9805194805194806,-0.9610389610389611
2021-04-26,2021,Inner,1,649,654,654,0,655,64.5,0.17829457364341086,1,0.07364341085271318,0.6074797947205064,0.06201550387596899,0.42248062015503873,-0.36046511627906974
2021-04-29,2021,Inner,-1,634,639,644,5,645,139.25,0.2746858168761221,2,0.01436265709156194,0.9969921626773989,0.14542190305206462,0.2746858168761221,-0.12926391382405747
2021-04-30,2021,Inner,-1,834,839,849,10,850,105.75,0.14657210401891252,3,0.061465721040189124,0.7629175689996776,0.28132387706855794,0.1182033096926714,0.16312056737588654
2021-05-06,2021,Inner,1,694,754,834,80,835,120.25,0.683991683991684,28,0.11642411642411643,0.7887790534225863,0.24116424116424118,0.2515592515592516,-0.010395010395010396
2021-05-10,2021,Inner,-1,634,634,639,5,640,155.5,0.05787781350482315,1,0.1414790996784566,0.8799408411058897,0.008038585209003215,0.4565916398713826,-0.44855305466237944
2021-05-11,2021,Inner,1,684,699,704,5,705,194.25,0.24195624195624196,4,0.009009009009009009,0.5150570159785158,0.009009009009009009,0.3166023166023166,-0.30759330759330755
2021-05-12,2021,Inner,-1,634,659,679,20,680,129.25,0.5125725338491296,9,0.03288201160541586,1.0918083462132921,0.015473887814313346,0.9748549323017408,-0.9593810444874274
2021-05-13,2021,Inner,-1,704,709,714,5,715,127.0,0.2263779527559055,2,0.011811023622047244,0.7402710256229597,0.46653543307086615,0.17519685039370078,0.2913385826771654
2021-05-14,2021,Inner,1,634,639,639,0,640,100.25,0.04987531172069826,1,0.0399002493765586,0.7410851776925632,0.19201995012468828,0.4139650872817955,-0.2219451371571072
2021-05-17,2021,Inner,-1,729,739,739,0,740,105.5,0.17535545023696683,2,0.08293838862559241,0.3788482907379567,0.20616113744075829,0.36492890995260663,-0.15876777251184834
2021-05-18,2021,Inner,1,634,639,644,5,645,82.5,0.12424242424242424,2,0.11212121212121212,0.797959577689486,0.5242424242424243,0.2818181818181818,0.2424242424242425
2021-05-19,2021,Inner,1,654,654,659,5,660,129.25,0.1450676982591876,1,0.027079303675048357,0.8263270491739974,0.1895551257253385,0.425531914893617,-0.23597678916827852
2021-05-20,2021,Inner,1,634,634,639,5,640,140.75,0.09236234458259325,1,0.017761989342806393,0.8786014421331121,0.03197158081705151,0.4422735346358792,-0.4103019538188277
2021-05-21,2021,Inner,-1,639,654,679,25,680,94.0,0.34308510638297873,8,0.0851063829787234,0.9914938127849374,0.015957446808510637,0.8377659574468085,-0.8218085106382979
2021-05-24,2021,Inner,1,639,644,649,5,650,144.75,0.07253886010362694,2,0.03454231433506045,0.5142968546919677,0.022452504317789293,0.17789291882556132,-0.15544041450777202
2021-05-25,2021,Inner,-1,634,634,639,5,640,88.0,0.09090909090909091,1,0.04261363636363636,0.9857546281769689,0.4289772727272727,0.4772727272727273,-0.048295454545454586
2021-05-26,2021,Inner,1,669,679,684,5,685,52.75,0.17535545023696683,3,0.16587677725118483,0.5580886661024672,0.3933649289099526,0.46445497630331756,-0.07109004739336494
2021-05-27,2021,Inner,1,634,644,654,10,655,58.25,0.31759656652360513,4,0.3090128755364807,0.8716775770959855,0.1072961373390558,0.44635193133047213,-0.33905579399141633
2021-05-28,2021,Inner,1,704,729,804,75,805,45.25,0.5248618784530387,20,0.16022099447513813,0.6104921829762594,0.569060773480663,0.055248618784530384,0.5138121546961326
2021-05-31,2021,Inner,-1,654,659,664,5,665,16.25,0.13846153846153847,2,0.06153846153846154,1.2294583079732198,0.6307692307692307,0.1076923076923077,0.523076923076923
2021-06-01,2021,Inner,-1,654,659,674,15,675,144.25,0.2530329289428076,4,0.01386481802426343,1.0673989742843633,0.2530329289428076,0.022530329289428077,0.23050259965337952
2021-06-03,2021,Inner,1,659,669,679,10,680,107.5,0.3697674418604651,4,0.013953488372093023,0.9923275227105327,0.3883720930232558,0.07441860465116279,0.313953488372093
2021-06-04,2021,Inner,1,679,689,724,35,725,145.25,0.12908777969018934,9,0.020654044750430294,0.46627929391677914,0.0051635111876075735,0.1342512908777969,-0.12908777969018934
2021-06-08,2021,Inner,-1,634,644,644,0,645,94.5,0.1455026455026455,2,0.07671957671957672,0.8118901174221245,0.08994708994708994,0.9338624338624338,-0.843915343915344
2021-06-14,2021,Inner,1,724,739,754,15,755,80.5,0.2080745341614907,6,0.027950310559006212,0.4084722474269567,0.012422360248447204,0.18322981366459629,-0.17080745341614909
2021-06-15,2021,Inner,-1,689,699,719,20,720,67.0,0.417910447761194,6,0.007462686567164179,0.49286390159280874,0.1417910447761194,0.3694029850746269,-0.22761194029850748
2021-06-17,2021,Inner,1,634,704,744,40,745,164.5,0.5775075987841946,22,0.11398176291793313,1.150819830402111,0.10790273556231003,0.45896656534954405,-0.35106382978723405
2021-06-18,2021,Inner,-1,674,694,699,5,700,87.0,0.39655172413793105,5,0.09770114942528736,0.9600869184686656,0.4396551724137931,0.21551724137931033,0.22413793103448276
2021-06-23,2021,Inner,-1,664,669,674,5,675,61.75,0.06072874493927125,2,0.22672064777327935,1.0114034883990988,0.3522267206477733,0.1659919028340081,0.18623481781376516
2021-06-24,2021,Inner,1,634,644,649,5,650,59.5,0.13865546218487396,3,0.08403361344537816,0.7271520100919563,0.3403361344537815,0.07563025210084033,0.2647058823529412
2021-06-28,2021,Inner,1,744,749,769,20,770,91.25,0.14246575342465753,5,0.038356164383561646,0.47171321117068093,0.22465753424657534,0.021917808219178082,0.20273972602739726
2021-07-01,2021,Inner,-1,674,684,714,30,715,62.0,0.5967741935483871,8,0.125,0.9691680377709421,0.13709677419354838,0.4435483870967742,-0.3064516129032258
2021-07-02,2021,Inner,1,714,719,724,5,725,46.0,0.2554347826086957,2,0.02717391304347826,0.42494556098954056,0.18478260869565216,0.6141304347826086,-0.4293478260869565
2021-07-06,2021,Inner,-1,634,639,644,5,645,52.0,0.44711538461538464,2,0.15384615384615385,1.167771345470817,0.1875,0.6153846153846154,-0.4278846153846154
2021-07-07,2021,Inner,-1,639,649,704,55,705,99.25,0.5869017632241813,13,0.12594458438287154,0.9454343852597477,0.3249370277078086,0.12090680100755667,0.2040302267002519
2021-07-13,2021,Inner,1,634,639,644,5,645,113.25,0.1545253863134658,2,0.0684326710816777,0.8162075266347816,0.04415011037527594,0.41280353200883,-0.3686534216335541
2021-07-14,2021,Inner,-1,689,719,764,45,765,61.0,1.1967213114754098,15,0.12295081967213115,1.183503677787267,0.045081967213114756,0.8114754098360656,-0.7663934426229508
2021-07-15,2021,Inner,-1,649,664,669,5,670,116.5,0.2811158798283262,4,0.09227467811158799,1.10875011800931,0.28969957081545067,0.5128755364806867,-0.22317596566523606
2021-07-16,2021,Inner,-1,664,709,724,15,725,130.0,0.33653846153846156,12,0.05576923076923077,0.7355242566510172,0.18269230769230768,0.023076923076923078,0.1596153846153846
2021-07-21,2021,Inner,1,664,674,704,30,705,75.5,0.23841059602649006,8,0.1291390728476821,0.7166454891994917,0.06622516556291391,0.2980132450331126,-0.2317880794701987
2021-07-22,2021,Inner,1,639,644,669,25,670,69.0,0.213768115942029,6,0.10144927536231885,0.7054565648248327,0.572463768115942,0.11594202898550725,0.45652173913043476
2021-07-23,2021,Inner,1,639,639,644,5,645,70.5,0.18439716312056736,1,0.024822695035460994,0.806969869452656,0.14184397163120568,0.9574468085106383,-0.8156028368794327
2021-07-26,2021,Inner,1,639,639,644,5,645,77.0,0.06168831168831169,1,0.275974025974026,0.5624018651567778,0.18181818181818182,0.32792207792207795,-0.14610389610389612
2021-08-03,2021,Inner,1,719,724,729,5,730,146.25,0.08717948717948718,2,0.042735042735042736,0.7935132957292507,0.15384615384615385,0.2358974358974359,-0.08205128205128204
2021-08-06,2021,Inner,-1,649,674,719,45,720,54.5,0.8853211009174312,14,0.13761467889908258,0.8521583166147388,0.05504587155963303,0.481651376146789,-0.42660550458715596
2021-08-09,2021,Inner,1,874,874,884,10,885,69.75,0.0967741935483871,2,0.08243727598566308,0.47897699056447607,0.14336917562724014,0.05017921146953405,0.09318996415770608
2021-08-11,2021,Inner,-1,634,639,644,5,645,86.0,0.14244186046511628,2,0.08430232558139535,0.847888806227432,0.0436046511627907,0.8982558139534884,-0.8546511627906977
2021-08-16,2021,Inner,-1,654,659,664,5,665,170.25,0.12041116005873716,2,0.013215859030837005,0.6076759061833689,0.37298091042584436,0.09397944199706314,0.2790014684287812
2021-08-17,2021,Inner,1,644,654,654,0,655,94.0,0.1675531914893617,2,0.013297872340425532,0.7731476281403272,0.898936170212766,0.018617021276595744,0.8803191489361702
2021-08-18,2021,Inner,-1,854,859,864,5,865,72.25,0.5536332179930796,2,0.13494809688581316,1.5338648670712127,0.4844290657439446,0.2041522491349481,0.2802768166089965
2021-08-19,2021,Inner,1,659,724,869,145,870,122.25,0.9243353783231084,42,0.05521472392638037,0.9577525429201872,0.17995910020449898,0.7791411042944786,-0.5991820040899796
2021-08-24,2021,Inner,1,634,644,649,5,650,56.75,0.1894273127753304,3,0.1013215859030837,0.6683775529122471,0.5682819383259912,0.09691629955947137,0.4713656387665198
2021-08-25,2021,Inner,-1,634,654,669,15,670,43.0,0.4883720930232558,7,0.011627906976744186,1.1827940499923326,0.29069767441860467,0.29069767441860467,0.0
2021-08-27,2021,Inner,1,804,824,844,20,845,148.75,0.06386554621848739,8,0.010084033613445379,0.4677363817918876,0.05378151260504202,0.06722689075630252,-0.013445378151260498
2021-08-30,2021,Inner,1,634,639,679,40,680,118.0,0.12076271186440678,9,0.11440677966101695,0.858629809743196,0.0,0.3177966101694915,-0.3177966101694915
2021-09-02,2021,Inner,-1,739,739,754,15,755,66.75,0.15355805243445692,3,0.0299625468164794,0.7193314503683429,0.12734082397003746,0.41198501872659177,-0.28464419475655434
2021-09-07,2021,Inner,1,654,654,669,15,670,62.0,0.14516129032258066,3,0.20967741935483872,0.5745098650375589,0.3709677419354839,0.3790322580645161,-0.008064516129032251
2021-09-08,2021,Inner,-1,634,724,844,120,845,55.25,1.5972850678733033,42,0.05429864253393665,1.6989737067818165,0.09502262443438914,0.37104072398190047,-0.27601809954751133
2021-09-09,2021,Inner,-1,689,694,699,5,700,53.75,0.2,2,0.07906976744186046,1.152175974210676,0.2186046511627907,0.28837209302325584,-0.06976744186046513
2021-09-10,2021,Inner,-1,634,719,794,75,795,67.75,1.062730627306273,32,0.06642066420664207,1.9625848849945235,0.01845018450184502,0.5904059040590406,-0.5719557195571956
2021-09-13,2021,Inner,-1,869,879,884,5,885,200.0,0.04625,3,0.0525,0.4173818505279457,0.275,0.1275,0.14750000000000002
2021-09-14,2021,Inner,-1,639,644,644,0,645,119.5,0.09623430962343096,1,0.0397489539748954,0.8618600315502652,0.5271966527196653,0.1903765690376569,0.33682008368200844
2021-09-20,2021,Inner,-1,644,649,654,5,655,138.0,0.13768115942028986,2,0.09057971014492754,0.7871693407809855,0.13043478260869565,0.4528985507246377,-0.322463768115942
2021-09-21,2021,Inner,-1,649,654,669,15,670,128.5,0.2237354085603113,4,0.35992217898832685,0.9746653621167017,0.5369649805447471,0.0914396887159533,0.44552529182879375
2021-09-22,2021,Inner,1,664,714,799,85,800,116.75,0.6209850107066381,27,0.01284796573875803,0.5254585776237464,0.34475374732334046,0.8265524625267666,-0.48179871520342615
2021-09-23,2021,Inner,1,814,839,844,5,845,156.5,0.054313099041533544,6,0.01437699680511182,0.29330635284093937,0.12939297124600638,0.019169329073482427,0.11022364217252395
2021-09-24,2021,Inner,1,734,794,839,45,840,73.0,0.4589041095890411,21,0.010273972602739725,0.48303070401137005,0.03424657534246575,0.571917808219178,-0.5376712328767123
2021-09-27,2021,Inner,1,664,669,669,0,670,130.5,0.06321839080459771,1,0.24521072796934865,0.71846400800517,0.41762452107279696,0.18007662835249041,0.23754789272030655
2021-09-28,2021,Inner,-1,664,714,734,20,735,201.5,0.3250620347394541,14,0.028535980148883373,0.6586106798082765,0.04466501240694789,0.44168734491315137,-0.3970223325062035
2021-09-29,2021,Inner,-1,699,704,709,5,710,118.75,0.25473684210526315,2,0.07157894736842105,0.8803276805879875,0.10105263157894737,0.5957894736842105,-0.49473684210526314
2021-09-30,2021,Inner,-1,654,659,669,10,670,74.25,0.4444444444444444,3,0.07744107744107744,0.617012369172217,0.40404040404040403,1.4882154882154883,-1.0841750841750843
2021-10-06,2021,Inner,1,649,654,659,5,660,185.25,0.1039136302294197,2,0.0553306342780027,0.605032289182454,0.41700404858299595,0.07827260458839407,0.33873144399460187
2021-10-08,2021,Inner,-1,644,644,654,10,655,97.25,0.3059125964010283,2,0.2185089974293059,1.2963863026668772,0.09511568123393316,0.5938303341902313,-0.4987146529562982
2021-10-12,2021,Inner,-1,654,659,664,5,665,127.5,0.1450980392156863,2,0.12156862745098039,0.7209285801946815,0.48823529411764705,0.10392156862745099,0.38431372549019605
2021-10-14,2021,Inner,1,689,694,694,0,695,103.5,0.057971014492753624,1,0.036231884057971016,0.2772547988430187,0.024154589371980676,0.4758454106280193,-0.45169082125603865
2021-10-15,2021,Inner,1,659,674,699,25,700,53.25,0.4084507042253521,8,0.28169014084507044,0.7065886419453625,0.4835680751173709,0.1784037558685446,0.30516431924882625
2021-10-21,2021,Inner,1,644,649,659,10,660,94.0,0.13031914893617022,3,0.0,0.554789364328947,0.34308510638297873,0.18882978723404256,0.15425531914893617
2021-10-26,2021,Inner,-1,724,729,734,5,735,118.25,0.19238900634249473,2,0.1416490486257928,0.8897801155338234,0.042283298097251586,0.7928118393234672,-0.7505285412262156
2021-10-27,2021,Inner,1,654,659,659,0,660,89.25,0.13725490196078433,1,0.31932773109243695,0.5786822486399356,0.0700280112044818,0.49859943977591037,-0.4285714285714286
2021-10-28,2021,Inner,1,639,709,779,70,780,74.5,0.5838926174496645,28,0.12751677852348994,0.5358535372173997,0.06375838926174497,0.5033557046979866,-0.43959731543624164
2021-11-03,2021,Inner,1,844,844,854,10,855,62.0,0.8991935483870968,2,0.23790322580645162,2.293650489161711,0.1814516129032258,2.004032258064516,-1.8225806451612903
2021-11-04,2021,Inner,1,634,654,664,10,665,140.25,0.24420677361853832,6,0.0392156862745098,1.0262019099092519,0.3493761140819964,0.1657754010695187,0.1836007130124777
2021-11-09,2021,Inner,-1,819,829,849,20,850,202.25,0.14585908529048208,6,0.016069221260815822,0.31050092211396957,0.19901112484548825,0.032138442521631644,0.1668726823238566
2021-11-10,2021,Inner,-1,804,804,809,5,810,179.25,0.08507670850767085,1,0.06276150627615062,0.5769700558907355,0.12552301255230125,0.6471408647140865,-0.5216178521617852
2021-11-11,2021,Inner,-1,739,739,754,15,755,69.25,0.2563176895306859,3,0.11913357400722022,0.6104159982889531,0.2527075812274368,0.34657039711191334,-0.09386281588447654
2021-11-15,2021,Inner,-1,704,744,884,140,885,96.0,0.7916666666666666,36,0.057291666666666664,1.465428857732027,0.328125,0.044270833333333336,0.2838541666666667
2021-11-17,2021,Inner,1,639,724,749,25,750,57.0,1.219298245614035,22,0.30701754385964913,0.8734268076757429,0.3815789473684211,0.4780701754385965,-0.0964912280701754
2021-11-23,2021,Inner,-1,644,664,689,25,690,182.0,0.5274725274725275,9,0.05631868131868132,0.7326943788688113,0.10989010989010989,0.4107142857142857,-0.3008241758241758
2021-11-24,2021,Inner,1,639,644,644,0,645,155.5,0.08360128617363344,1,0.18006430868167203,0.624413065956978,0.13344051446945338,0.6655948553054662,-0.5321543408360129
2021-12-01,2021,Inner,1,674,679,714,35,715,107.0,0.4672897196261682,8,0.04439252336448598,0.903602417474342,0.8481308411214953,0.02102803738317757,0.8271028037383177
2021-12-06,2021,Inner,1,754,759,764,5,765,228.75,0.07650273224043716,2,0.04590163934426229,0.33391836444275785,0.006557377049180328,0.4491803278688525,-0.4426229508196722
2021-12-07,2021,Inner,1,639,649,684,35,685,149.0,0.23993288590604026,9,0.0,0.6515413486273353,0.008389261744966443,0.34563758389261745,-0.337248322147651
2021-12-08,2021,Inner,1,824,829,839,10,840,105.25,0.21140142517814728,3,0.007125890736342043,0.2988837699695157,0.3586698337292161,0.13539192399049882,0.2232779097387173
2021-12-09,2021,Inner,-1,639,639,644,5,645,144.75,0.11226252158894647,1,0.14335060449050085,0.7813514744559867,0.3747841105354059,0.06563039723661486,0.30915371329879104
2021-12-10,2021,Inner,-1,649,654,659,5,660,125.0,0.302,2,0.038,0.7974977469119441,0.474,0.572,-0.09799999999999998
2021-12-13,2021,Inner,-1,639,644,644,0,645,144.75,0.08981001727115717,1,0.024179620034542316,0.6563869170940461,0.2607944732297064,0.4110535405872193,-0.15025906735751293
2021-12-14,2021,Inner,-1,649,769,884,115,885,145.75,0.8164665523156089,47,0.02058319039451115,0.8776101593795278,0.7547169811320755,0.15608919382504288,0.5986277873070327
2021-12-15,2021,Inner,-1,694,744,789,45,790,120.5,0.5560165975103735,19,0.002074688796680498,0.718727148944754,1.2095435684647302,0.475103734439834,0.7344398340248962
2021-12-17,2021,Inner,1,649,674,699,25,700,191.25,0.5934640522875817,10,0.0392156862745098,0.8957974045320423,0.4915032679738562,0.1411764705882353,0.3503267973856209
2021-12-20,2021,Inner,-1,664,679,684,5,685,115.75,0.2786177105831533,4,0.07775377969762419,0.5376939419300844,0.4103671706263499,0.5226781857451404,-0.11231101511879044
2021-12-27,2021,Inner,1,634,674,679,5,680,162.25,0.1864406779661017,9,0.004622496147919877,1.0029995455234055,0.09399075500770417,0.1263482280431433,-0.032357473035439135
2021-12-28,2021,Inner,-1,754,754,774,20,775,117.0,0.20512820512820512,4,0.04487179487179487,0.8370601520611003,0.11965811965811966,0.22435897435897437,-0.1047008547008547
2022-01-06,2022,Validation,1,674,679,679,0,680,252.0,0.17956349206349206,1,0.007936507936507936,0.37844855272740435,0.30952380952380953,0.00992063492063492,0.2996031746031746
2022-01-07,2022,Validation,-1,639,654,709,55,710,178.5,0.7801120448179272,14,0.012605042016806723,0.8602508934907006,0.12044817927170869,0.37675070028011204,-0.25630252100840334
2022-01-10,2022,Validation,-1,639,649,659,10,660,220.0,0.19318181818181818,4,0.011363636363636364,0.6246734397677793,0.6011363636363637,0.0875,0.5136363636363637
2022-01-12,2022,Validation,-1,649,669,694,25,695,124.75,0.6993987975951904,9,0.04609218436873747,0.9360135900339751,0.2665330661322645,0.23446893787575152,0.032064128256513
2022-01-18,2022,Validation,-1,694,694,699,5,700,163.0,0.1058282208588957,1,0.31441717791411045,0.7158508158508159,0.254601226993865,0.38190184049079756,-0.12730061349693256
2022-01-19,2022,Validation,-1,639,689,734,45,735,120.75,1.215320910973085,19,0.19254658385093168,0.8537132585466529,0.3581780538302277,0.14699792960662525,0.21118012422360247
2022-01-20,2022,Validation,1,634,634,639,5,640,133.25,0.1894934333958724,1,0.013133208255159476,1.0849312483784994,0.19136960600375236,0.3602251407129456,-0.16885553470919323
2022-01-21,2022,Validation,1,684,684,694,10,695,286.25,0.13973799126637554,2,0.03668122270742358,0.6642329518275519,0.6489082969432315,0.034934497816593885,0.6139737991266376
2022-01-24,2022,Validation,-1,699,739,789,50,790,286.5,0.9458987783595113,18,0.11082024432809773,0.6324440993915055,0.8403141361256544,0.16055846422338568,0.6797556719022687
2022-01-25,2022,Validation,-1,699,699,704,5,705,268.25,0.08387698042870456,1,0.07362534948741846,0.7380078957481745,0.3168685927306617,0.1276794035414725,0.1891891891891892
2022-01-26,2022,Validation,-1,644,649,654,5,655,164.75,0.14871016691957512,2,0.030349013657056147,0.7153969479247075,0.7253414264036419,0.13201820940819423,0.5933232169954477
2022-01-27,2022,Validation,-1,639,639,644,5,645,177.25,0.29760225669957685,1,0.07475317348377997,0.7992909561456376,0.6036671368124118,0.2468265162200282,0.3568406205923836
2022-01-28,2022,Validation,1,654,664,664,0,665,242.0,0.21797520661157024,2,0.013429752066115703,0.7984587778720562,0.008264462809917356,0.8491735537190083,-0.8409090909090909
2022-01-31,2022,Validation,1,664,664,669,5,670,308.25,0.05596107055961071,1,0.08921330089213302,0.5964258235438761,0.1111111111111111,0.2725060827250608,-0.16139497161394972
2022-02-02,2022,Validation,-1,664,699,719,20,720,151.25,0.5636363636363636,11,0.009917355371900827,0.7288909640048441,0.6115702479338843,0.21322314049586777,0.3983471074380165
2022-02-03,2022,Validation,-1,719,724,734,10,735,154.75,0.2988691437802908,3,0.033925686591276254,0.5234696870242866,0.0791599353796446,0.34894991922455576,-0.26978998384491115
2022-02-07,2022,Validation,-1,684,759,869,110,870,136.25,0.8403669724770643,37,0.1559633027522936,0.478405653422812,0.26788990825688075,0.44036697247706424,-0.1724770642201835
2022-02-09,2022,Validation,1,664,664,669,5,670,98.0,0.16326530612244897,1,0.12244897959183673,0.6625918685506421,0.3086734693877551,0.2193877551020408,0.08928571428571427
2022-02-10,2022,Validation,1,639,644,654,10,655,256.0,0.1494140625,3,0.236328125,0.7670650532321518,0.3056640625,0.0791015625,0.2265625
2022-02-11,2022,Validation,-1,674,679,684,5,685,176.75,0.17963224893917965,2,0.0014144271570014145,0.7091227420893058,0.04809052333804809,0.37057991513437055,-0.32248939179632247
2022-02-14,2022,Validation,1,679,689,699,10,700,152.75,0.2733224222585925,4,0.016366612111292964,0.8961927334913443,0.11783960720130933,0.4026186579378069,-0.28477905073649756
2022-02-15,2022,Validation,1,644,669,689,20,690,77.0,0.3409090909090909,9,0.016233766233766232,0.8374306106264869,0.8311688311688312,0.5616883116883117,0.26948051948051954
2022-02-17,2022,Validation,-1,729,734,744,10,745,157.0,0.1592356687898089,3,0.04617834394904458,0.5544096938216222,0.14331210191082802,0.34394904458598724,-0.20063694267515922
2022-02-18,2022,Validation,-1,634,799,874,75,875,135.0,1.3296296296296297,48,0.13148148148148148,0.9743126614784158,0.29444444444444445,1.0592592592592593,-0.7648148148148148
2022-02-22,2022,Validation,-1,714,719,719,0,720,246.0,0.11686991869918699,1,0.03353658536585366,0.6989254843725922,0.15752032520325204,0.22560975609756098,-0.06808943089430894
