session,condition,T_offset,horizon,frac,IS_n,IS_p,IS_delta,IS_already,IS_share_pre,Validation_n,Validation_p,Validation_delta,Validation_already,Validation_share_pre,OOS_n,OOS_p,OOS_delta,OOS_already,OOS_share_pre,y2025,y2025_n,y2026,y2026_n,y2025_delta,y2026_delta,regime,tier,score
NY_PM,high_local_vol,30,20,0.25,795,0.34088050314465407,0.15089334011512903,0.3559748427672956,0.021279954384799998,277,0.40794223826714804,0.19375214455898204,0.36823104693140796,0.010080238058185424,150,0.37333333333333335,0.18189756507136862,0.32666666666666666,0.01071480161351737,0.375,104,0.3695652173913043,46,0.17257085020242915,0.19623188405797098,HIGH,strong,0.15089334011512903
NY_PM,vol_expansion_high,30,30,0.25,795,0.4477987421383648,0.14998102711910932,0.5371069182389937,0.01821962496610005,274,0.5,0.14792503346720215,0.5328467153284672,0.00826949162222865,134,0.4552238805970149,0.15547576976578065,0.5149253731343284,0.009322801819748235,0.5164835164835165,91,0.32558139534883723,43,0.16830537883169466,0.10558139534883723,HIGH,strong,0.14998102711910932
NY_PM,low_local_vol,120,20,0.25,1065,0.12582159624413145,-0.14601059553669046,0.3314553990610329,0.020412649547776912,281,0.09608540925266904,-0.14353975808334168,0.3736654804270463,0.012206126703575185,195,0.1076923076923077,-0.12152683588451849,0.3076923076923077,0.01426508775478013,0.10091743119266056,109,0.11627906976744186,86,-0.15819188054823013,-0.06372093023255813,LOW,strong,0.14601059553669046
NY_PM,fast_and_expanded,15,30,0.25,576,0.4895833333333333,0.14593926553672315,0.4045138888888889,0.01724211290383508,206,0.5194174757281553,0.1648358024213824,0.4029126213592233,0.010225929887874843,92,0.4891304347826087,0.14163043478260873,0.41304347826086957,0.00855852313767531,0.5081967213114754,61,0.45161290322580644,31,0.1761967213114754,0.07827956989247309,HIGH,strong,0.14593926553672315
NY_PM,quiet_wait,30,30,0.25,474,0.1540084388185654,-0.14380927620069006,0.0,0.020273630698688587,121,0.21487603305785125,-0.1371989334749466,0.0,0.008950507451991375,79,0.13924050632911392,-0.16050760450212034,0.0,0.01189846618043474,0.14,50,0.13793103448275862,29,-0.20817813765182186,-0.08206896551724138,LOW,strong,0.14380927620069006
NY_PM,vol_expansion_high,60,20,0.25,794,0.3526448362720403,0.14236646368103387,0.672544080604534,0.021321197421825065,296,0.38513513513513514,0.14952603205615256,0.6858108108108109,0.011619897472276871,142,0.39436619718309857,0.17018483698158723,0.6126760563380281,0.010845300609335173,0.4270833333333333,96,0.32608695652173914,46,0.1841683535762483,0.1327536231884058,HIGH,strong,0.14236646368103387
NY_PM,quiet_wait,60,20,0.25,480,0.06875,-0.14152837259100642,0.0,0.028363937499059667,126,0.10317460317460317,-0.13243449990437942,0.0,0.012823795031297507,84,0.11904761904761904,-0.10513374115389229,0.0,0.012476936516403433,0.17777777777777778,45,0.05128205128205128,39,-0.06513720197930722,-0.14205128205128204,LOW,strong,0.14152837259100642
NY_PM,quiet_wait,15,30,0.25,467,0.20556745182012848,-0.1380766159764817,0.0,0.01868770310049941,134,0.2462686567164179,-0.10831301659035503,0.0,0.008447603229240354,72,0.18055555555555555,-0.16694444444444442,0.0,0.009926121448730394,0.15384615384615385,39,0.21212121212121213,33,-0.17815384615384616,-0.16121212121212122,LOW,strong,0.1380766159764817
NY_PM,low_local_vol,15,20,0.25,874,0.09382151029748284,-0.13711069309234766,0.009153318077803204,0.02248115552868133,237,0.05907172995780591,-0.1706759460050095,0.008438818565400843,0.011194931866010756,160,0.075,-0.16499999999999998,0.025,0.01082622972219754,0.06976744186046512,86,0.08108108108108109,74,-0.17023255813953486,-0.1589189189189189,LOW,strong,0.13711069309234766
NY_PM,vol_expansion_low,15,30,0.25,779,0.20667522464698332,-0.13696884314962685,0.0,0.01841148898186876,237,0.20675105485232068,-0.14783061845445225,0.0,0.009225502043250315,125,0.16,-0.18749999999999997,0.0,0.01006972161582987,0.14285714285714285,70,0.18181818181818182,55,-0.18914285714285717,-0.19151515151515153,LOW,strong,0.13696884314962685
NY_PM,strong_dir_move,90,45,0.25,794,0.6322418136020151,0.13523838894448093,1.0,0.013647207325402262,279,0.6236559139784946,0.10692231290754417,1.0,0.0067689534844510586,132,0.5833333333333334,0.15512174643157017,1.0,0.00752858203692387,0.6666666666666666,87,0.4222222222222222,45,0.1889338731443994,0.07555555555555554,HIGH,strong,0.13523838894448093
NY_PM,fast_move,90,45,0.25,794,0.6322418136020151,0.13523838894448093,1.0,0.013647207325402262,279,0.6236559139784946,0.10692231290754417,1.0,0.0067689534844510586,132,0.5833333333333334,0.15512174643157017,1.0,0.00752858203692387,0.6666666666666666,87,0.4222222222222222,45,0.1889338731443994,0.07555555555555554,HIGH,strong,0.13523838894448093
NY_PM,fast_and_expanded,120,10,0.25,562,0.2669039145907473,0.1337703529469117,1.0,0.02720892479626514,220,0.25,0.11479250334672023,1.0,0.015908295881910416,94,0.24468085106382978,0.12377405005627311,1.0,0.016450515686812345,0.2647058823529412,68,0.19230769230769232,26,0.12300547749464158,0.10564102564102565,HIGH,strong,0.1337703529469117
NY_PM,vol_expansion_high,90,15,0.25,794,0.2795969773299748,0.13362094993271453,0.760705289672544,0.02323115963021524,295,0.22372881355932203,0.0831665645633381,0.7457627118644068,0.012949933768530862,142,0.31690140845070425,0.14813566537765638,0.7253521126760564,0.012474381383981223,0.35051546391752575,97,0.24444444444444444,45,0.16428064610376056,0.10444444444444442,HIGH,strong,0.13362094993271453
NY_PM,low_local_vol,60,20,0.25,1008,0.07738095238095238,-0.13289742021005405,0.1884920634920635,0.023901428378989176,268,0.08208955223880597,-0.1535195508401766,0.17537313432835822,0.012015916005574943,173,0.08670520231213873,-0.13747615788937262,0.13872832369942195,0.011719327428549333,0.09278350515463918,97,0.07894736842105263,76,-0.15013147460244583,-0.1143859649122807,LOW,strong,0.13289742021005405
NY_PM,vol_expansion_low,30,30,0.25,771,0.16601815823605706,-0.1317995567831984,0.0,0.01940528428132951,213,0.20187793427230047,-0.15019703226049738,0.0,0.00945819317919598,129,0.13953488372093023,-0.16021322711030403,0.0,0.01073860428177621,0.13513513513513514,74,0.14545454545454545,55,-0.21304300251668673,-0.07454545454545455,LOW,strong,0.1317995567831984
NY_PM,low_local_vol,90,20,0.25,1043,0.08437200383509108,-0.13138142082244317,0.2722914669223394,0.022026787759351556,279,0.07526881720430108,-0.13222783607548472,0.24731182795698925,0.012162188402716111,189,0.031746031746031744,-0.16976530326656272,0.26455026455026454,0.013726964169982866,0.027777777777777776,108,0.037037037037037035,81,-0.19489428699955014,-0.12962962962962962,LOW,strong,0.13138142082244317
NY_PM,vol_expansion_low,60,20,0.25,771,0.07911802853437094,-0.13116034405663549,0.010376134889753566,0.026745645640273236,212,0.08490566037735849,-0.1507034427016241,0.02358490566037736,0.012294892150335182,137,0.08029197080291971,-0.14388938939859164,0.0,0.011613351518120566,0.10256410256410256,78,0.05084745762711865,59,-0.14035087719298245,-0.14248587570621468,LOW,strong,0.13116034405663549
NY_PM,vol_expansion_low,120,15,0.25,771,0.07911802853437094,-0.12978608105467015,0.0907911802853437,0.024690263291234717,192,0.08333333333333333,-0.11211512717536813,0.125,0.013278120388854406,145,0.027586206896551724,-0.15377399461478328,0.1310344827586207,0.01818765845676604,0.0125,80,0.046153846153846156,65,-0.18992914979757083,-0.10051282051282051,LOW,strong,0.12978608105467015
NY_PM,strong_dir_move,120,30,0.25,794,0.5163727959697733,0.12938649459991025,1.0,0.016591494156873367,291,0.4845360824742268,0.11371948274196442,1.0,0.009879945278115036,126,0.4444444444444444,0.1472152253008676,1.0,0.010443209577412634,0.4827586206896552,87,0.358974358974359,39,0.14672623202568758,0.12564102564102564,HIGH,strong,0.12938649459991025
NY_PM,fast_move,120,30,0.25,794,0.5163727959697733,0.12938649459991025,1.0,0.016591494156873367,291,0.4845360824742268,0.11371948274196442,1.0,0.009879945278115036,126,0.4444444444444444,0.1472152253008676,1.0,0.010443209577412634,0.4827586206896552,87,0.358974358974359,39,0.14672623202568758,0.12564102564102564,HIGH,strong,0.12938649459991025
NY_PM,vol_expansion_high,15,20,0.25,803,0.35990037359900373,0.12896817020917323,0.2901618929016189,0.021152258313591066,285,0.35789473684210527,0.12814706087928987,0.2912280701754386,0.012584784301778734,131,0.3969465648854962,0.1569465648854962,0.2900763358778626,0.010498317784669909,0.42045454545454547,88,0.3488372093023256,43,0.18045454545454548,0.1088372093023256,HIGH,strong,0.12896817020917323
NY_PM,quiet_wait,120,15,0.25,467,0.08137044967880086,-0.12753365991024024,0.0,0.025049075248793313,123,0.08130081300813008,-0.11414764750057138,0.0,0.012926813684336453,80,0.0125,-0.168860201511335,0.0,0.018976656312868257,0.0,42,0.02631578947368421,38,-0.20242914979757085,-0.12035087719298246,LOW,strong,0.12753365991024024
NY_PM,strong_and_persistent,60,45,0.25,428,0.5911214953271028,0.1273099321579379,0.9345794392523364,0.011169142746192472,259,0.637065637065637,0.10828384322360218,0.9111969111969112,0.008084016293537758,99,0.5858585858585859,0.1475714322061929,0.9090909090909091,0.006823675068884295,0.6029411764705882,68,0.5483870967741935,31,0.13735413193617524,0.1550537634408602,HIGH,strong,0.1273099321579379
NY_PM,strong_and_persistent,90,45,0.25,447,0.6241610738255033,0.12715764916796912,1.0,0.010777348475916682,252,0.6111111111111112,0.0943775100401607,1.0,0.006834773907849973,125,0.568,0.13978841309823675,1.0,0.0075648738595003396,0.6547619047619048,84,0.3902439024390244,41,0.17702911123963755,0.043577235772357725,HIGH,strong,0.12715764916796912
NY_PM,fast_and_expanded,60,15,0.25,551,0.27404718693284935,0.12715211198638254,0.969147005444646,0.02437915565926892,213,0.28169014084507044,0.11703150630691783,0.9530516431924883,0.013742635118370776,91,0.25274725274725274,0.11672710161375147,0.9560439560439561,0.011555969786505135,0.25757575757575757,66,0.24,25,0.11587535271745797,0.11333333333333331,HIGH,strong,0.12715211198638254
NY_PM,high_local_vol,60,15,0.25,795,0.2729559748427673,0.12606089989630048,0.4817610062893082,0.028665965050984638,271,0.3025830258302583,0.1379243912921057,0.5498154981549815,0.013442346543818534,140,0.25,0.11397984886649873,0.45,0.012171516672990648,0.24742268041237114,97,0.2558139534883721,43,0.10572227555407154,0.12914728682170543,HIGH,strong,0.12606089989630048
NY_PM,fast_and_expanded,15,20,0.25,576,0.3559027777777778,0.12497057438794729,0.4045138888888889,0.02080732557346769,206,0.36893203883495146,0.13918436287213606,0.4029126213592233,0.012945837121859682,92,0.391304347826087,0.15130434782608698,0.41304347826086957,0.009961550560647207,0.4262295081967213,61,0.3225806451612903,31,0.1862295081967213,0.08258064516129032,HIGH,strong,0.12497057438794729
NY_PM,strong_and_persistent,120,30,0.25,411,0.5109489051094891,0.12396260373962609,1.0,0.012398687028194758,255,0.4588235294117647,0.0880069296795023,1.0,0.009942265652885132,110,0.43636363636363634,0.13913441722005954,1.0,0.009778968334505396,0.47368421052631576,76,0.35294117647058826,34,0.13765182186234814,0.11960784313725492,HIGH,strong,0.12396260373962609
NY_PM,vol_expansion_high,120,10,0.25,794,0.25566750629722923,0.12253394465339362,0.7959697732997482,0.027977946036109612,297,0.25925925925925924,0.12405176260597947,0.8047138047138047,0.016476050226764745,137,0.25547445255474455,0.13456765154718786,0.7664233576642335,0.01573039361028306,0.29896907216494845,97,0.15,40,0.15726866730664885,0.06333333333333332,HIGH,strong,0.12253394465339362
