session,condition,regime,T_offset,horizon,frac,split,n,n_unc,rate,p_resolve,unc_p_resolve,delta,mean_already_moving,mean_share_pre
LONDON,quiet_wait,LOW,120,30,0.35,IS,500,2396,0.20868113522537562,0.048,0.20325542570951585,-0.15525542570951584,0.0,0.047167726992447576
LONDON,quiet_wait,LOW,120,45,0.35,IS,500,2396,0.20868113522537562,0.086,0.2909015025041736,-0.20490150250417363,0.0,0.037868882728657405
LONDON,quiet_wait,LOW,120,10,0.15,Validation,88,775,0.1135483870967742,0.11363636363636363,0.4309677419354839,-0.3173313782991202,0.0,0.04779803952909351
LONDON,quiet_wait,LOW,120,15,0.15,Validation,88,775,0.1135483870967742,0.19318181818181818,0.5483870967741935,-0.35520527859237533,0.0,0.03838410687331938
LONDON,quiet_wait,LOW,120,20,0.15,Validation,88,775,0.1135483870967742,0.29545454545454547,0.6438709677419355,-0.34841642228739006,0.0,0.033702208456545785
LONDON,quiet_wait,LOW,120,30,0.15,Validation,88,775,0.1135483870967742,0.4431818181818182,0.76,-0.31681818181818183,0.0,0.027004803938156286
LONDON,quiet_wait,LOW,120,45,0.15,Validation,88,775,0.1135483870967742,0.6363636363636364,0.8567741935483871,-0.22041055718475078,0.0,0.022019750040329446
LONDON,quiet_wait,LOW,120,10,0.25,Validation,88,775,0.1135483870967742,0.0,0.14967741935483872,-0.14967741935483872,0.0,0.04779803952909351
LONDON,quiet_wait,LOW,120,15,0.25,Validation,88,775,0.1135483870967742,0.056818181818181816,0.23870967741935484,-0.18189149560117301,0.0,0.03838410687331938
LONDON,quiet_wait,LOW,120,20,0.25,Validation,88,775,0.1135483870967742,0.07954545454545454,0.3032258064516129,-0.22368035190615837,0.0,0.033702208456545785
LONDON,quiet_wait,LOW,120,30,0.25,Validation,88,775,0.1135483870967742,0.14772727272727273,0.4296774193548387,-0.281950146627566,0.0,0.027004803938156286
LONDON,quiet_wait,LOW,120,45,0.25,Validation,88,775,0.1135483870967742,0.22727272727272727,0.5483870967741935,-0.3211143695014662,0.0,0.022019750040329446
LONDON,quiet_wait,LOW,120,10,0.35,Validation,88,775,0.1135483870967742,0.0,0.04903225806451613,-0.04903225806451613,0.0,0.04779803952909351
LONDON,quiet_wait,LOW,120,15,0.35,Validation,88,775,0.1135483870967742,0.0,0.08903225806451613,-0.08903225806451613,0.0,0.03838410687331938
LONDON,quiet_wait,LOW,120,20,0.35,Validation,88,775,0.1135483870967742,0.011363636363636364,0.13161290322580646,-0.12024926686217009,0.0,0.033702208456545785
LONDON,quiet_wait,LOW,120,30,0.35,Validation,88,775,0.1135483870967742,0.03409090909090909,0.2103225806451613,-0.1762316715542522,0.0,0.027004803938156286
LONDON,quiet_wait,LOW,120,45,0.35,Validation,88,775,0.1135483870967742,0.10227272727272728,0.2903225806451613,-0.18804985337243402,0.0,0.022019750040329446
LONDON,quiet_wait,LOW,120,10,0.15,OOS,113,413,0.2736077481840194,0.09734513274336283,0.2687651331719128,-0.17142000042855,0.0,0.0425980412438238
LONDON,quiet_wait,LOW,120,15,0.15,OOS,113,413,0.2736077481840194,0.19469026548672566,0.36077481840193704,-0.16608455291521138,0.0,0.03315216179417895
LONDON,quiet_wait,LOW,120,20,0.15,OOS,113,413,0.2736077481840194,0.2831858407079646,0.44794188861985473,-0.16475604791189014,0.0,0.027938257612949734
LONDON,quiet_wait,LOW,120,30,0.15,OOS,113,413,0.2736077481840194,0.415929203539823,0.5714285714285714,-0.1554993678887484,0.0,0.023717168821007925
LONDON,quiet_wait,LOW,120,45,0.15,OOS,113,413,0.2736077481840194,0.5486725663716814,0.711864406779661,-0.16319184040797963,0.0,0.020112781360503366
LONDON,quiet_wait,LOW,120,10,0.25,OOS,113,413,0.2736077481840194,0.008849557522123894,0.07506053268765134,-0.06621097516552744,0.0,0.0425980412438238
LONDON,quiet_wait,LOW,120,15,0.25,OOS,113,413,0.2736077481840194,0.04424778761061947,0.13075060532687652,-0.08650281771625705,0.0,0.03315216179417895
LONDON,quiet_wait,LOW,120,20,0.25,OOS,113,413,0.2736077481840194,0.07079646017699115,0.1791767554479419,-0.10838029527095075,0.0,0.027938257612949734
LONDON,quiet_wait,LOW,120,30,0.25,OOS,113,413,0.2736077481840194,0.1592920353982301,0.26150121065375304,-0.10220917525552295,0.0,0.023717168821007925
LONDON,quiet_wait,LOW,120,45,0.25,OOS,113,413,0.2736077481840194,0.24778761061946902,0.3728813559322034,-0.12509374531273437,0.0,0.020112781360503366
LONDON,quiet_wait,LOW,120,10,0.35,OOS,113,413,0.2736077481840194,0.0,0.01937046004842615,-0.01937046004842615,0.0,0.0425980412438238
LONDON,quiet_wait,LOW,120,15,0.35,OOS,113,413,0.2736077481840194,0.008849557522123894,0.0387409200968523,-0.02989136257472841,0.0,0.03315216179417895
LONDON,quiet_wait,LOW,120,20,0.35,OOS,113,413,0.2736077481840194,0.02654867256637168,0.053268765133171914,-0.026720092566800233,0.0,0.027938257612949734
LONDON,quiet_wait,LOW,120,30,0.35,OOS,113,413,0.2736077481840194,0.04424778761061947,0.10653753026634383,-0.06228974265572436,0.0,0.023717168821007925
LONDON,quiet_wait,LOW,120,45,0.35,OOS,113,413,0.2736077481840194,0.08849557522123894,0.1549636803874092,-0.06646810516617027,0.0,0.020112781360503366
LONDON,quiet_wait,LOW,120,10,0.15,ALL,701,3584,0.19559151785714285,0.11412268188302425,0.3685825892857143,-0.25445990740269003,0.0,0.07156545808070931
LONDON,quiet_wait,LOW,120,15,0.15,ALL,701,3584,0.19559151785714285,0.181169757489301,0.48130580357142855,-0.3001360460821275,0.0,0.057456205393846806
LONDON,quiet_wait,LOW,120,20,0.15,ALL,701,3584,0.19559151785714285,0.26676176890156916,0.5714285714285714,-0.30466680252700223,0.0,0.05019709310355724
LONDON,quiet_wait,LOW,120,30,0.15,ALL,701,3584,0.19559151785714285,0.38659058487874465,0.6900111607142857,-0.30342057583554105,0.0,0.0408563856199079
LONDON,quiet_wait,LOW,120,45,0.15,ALL,701,3584,0.19559151785714285,0.5392296718972895,0.7977120535714286,-0.25848238167413906,0.0,0.03301700950301651
LONDON,quiet_wait,LOW,120,10,0.25,ALL,701,3584,0.19559151785714285,0.014265335235378032,0.12639508928571427,-0.11212975405033625,0.0,0.07156545808070931
LONDON,quiet_wait,LOW,120,15,0.25,ALL,701,3584,0.19559151785714285,0.042796005706134094,0.20284598214285715,-0.16004997643672306,0.0,0.057456205393846806
LONDON,quiet_wait,LOW,120,20,0.25,ALL,701,3584,0.19559151785714285,0.06704707560627675,0.26953125,-0.20248417439372324,0.0,0.05019709310355724
LONDON,quiet_wait,LOW,120,30,0.25,ALL,701,3584,0.19559151785714285,0.1326676176890157,0.37806919642857145,-0.24540157873955576,0.0,0.0408563856199079
LONDON,quiet_wait,LOW,120,45,0.25,ALL,701,3584,0.19559151785714285,0.2253922967189729,0.4921875,-0.2667952032810271,0.0,0.03301700950301651
LONDON,quiet_wait,LOW,120,10,0.35,ALL,701,3584,0.19559151785714285,0.005706134094151213,0.04743303571428571,-0.041726901620134496,0.0,0.07156545808070931
LONDON,quiet_wait,LOW,120,15,0.35,ALL,701,3584,0.19559151785714285,0.012838801711840228,0.08286830357142858,-0.07002950185958835,0.0,0.057456205393846806
LONDON,quiet_wait,LOW,120,20,0.35,ALL,701,3584,0.19559151785714285,0.024251069900142655,0.12081473214285714,-0.09656366224271448,0.0,0.05019709310355724
LONDON,quiet_wait,LOW,120,30,0.35,ALL,701,3584,0.19559151785714285,0.0456490727532097,0.19363839285714285,-0.14798932010393315,0.0,0.0408563856199079
LONDON,quiet_wait,LOW,120,45,0.35,ALL,701,3584,0.19559151785714285,0.0884450784593438,0.27511160714285715,-0.18666652868351336,0.0,0.03301700950301651
NY_AM,UNCONDITIONAL,OTHER,15,10,0.15,IS,2412,2412,1.0,0.9299336650082919,0.9299336650082919,0.0,0.5924543946932007,0.018786454081820992
NY_AM,UNCONDITIONAL,OTHER,15,15,0.15,IS,2412,2412,1.0,0.9655887230514096,0.9655887230514096,0.0,0.5924543946932007,0.01531665132847961
NY_AM,UNCONDITIONAL,OTHER,15,20,0.15,IS,2412,2412,1.0,0.9817578772802653,0.9817578772802653,0.0,0.5924543946932007,0.01323461977757479
NY_AM,UNCONDITIONAL,OTHER,15,30,0.15,IS,2412,2412,1.0,0.9900497512437811,0.9900497512437811,0.0,0.5924543946932007,0.010963783470510476
NY_AM,UNCONDITIONAL,OTHER,15,45,0.15,IS,2412,2412,1.0,0.9954394693200663,0.9954394693200663,0.0,0.5924543946932007,0.009529094668557432
NY_AM,UNCONDITIONAL,OTHER,15,10,0.25,IS,2412,2412,1.0,0.7118573797678275,0.7118573797678275,0.0,0.5924543946932007,0.018786454081820992
NY_AM,UNCONDITIONAL,OTHER,15,15,0.25,IS,2412,2412,1.0,0.8150912106135987,0.8150912106135987,0.0,0.5924543946932007,0.01531665132847961
NY_AM,UNCONDITIONAL,OTHER,15,20,0.25,IS,2412,2412,1.0,0.8797678275290216,0.8797678275290216,0.0,0.5924543946932007,0.01323461977757479
NY_AM,UNCONDITIONAL,OTHER,15,30,0.25,IS,2412,2412,1.0,0.9303482587064676,0.9303482587064676,0.0,0.5924543946932007,0.010963783470510476
NY_AM,UNCONDITIONAL,OTHER,15,45,0.25,IS,2412,2412,1.0,0.9564676616915423,0.9564676616915423,0.0,0.5924543946932007,0.009529094668557432
NY_AM,UNCONDITIONAL,OTHER,15,10,0.35,IS,2412,2412,1.0,0.48756218905472637,0.48756218905472637,0.0,0.5924543946932007,0.018786454081820992
NY_AM,UNCONDITIONAL,OTHER,15,15,0.35,IS,2412,2412,1.0,0.6214759535655058,0.6214759535655058,0.0,0.5924543946932007,0.01531665132847961
NY_AM,UNCONDITIONAL,OTHER,15,20,0.35,IS,2412,2412,1.0,0.7155887230514096,0.7155887230514096,0.0,0.5924543946932007,0.01323461977757479
NY_AM,UNCONDITIONAL,OTHER,15,30,0.35,IS,2412,2412,1.0,0.8179933665008292,0.8179933665008292,0.0,0.5924543946932007,0.010963783470510476
